YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.6761713	0.7463790	0.9418608	0.1201773	0.9476899	0.0295018	0.9988566	0.0050877	0.0337875	1.0239361
