YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.0000000	0.6397450	0.3465137	0.4794347	0.0000000	0.2130696	0.8049499	0.7745397	0.7196387	0.0819835
0.0000000	0.5656154	0.2242465	0.5026003	0.4536376	0.3195708	0.4603040	0.7382309	0.0000000	0.1833987
0.2232752	0.7618419	0.7643232	0.0000000	0.3974730	0.2335967	0.3387919	0.0377389	0.8833265	0.0000000
0.5129922	0.2565015	0.1076491	0.8466352	0.0000000	0.2179804	0.8736967	0.0000000	0.6805871	0.0806066
0.6014878	0.2544082	0.1289790	0.6982381	0.0000000	0.2913605	0.7600345	0.0394697	0.0000000	0.1070340
