"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
800	0.6237439	0.7657689	0.9124045	0.1134017	0.9765496	0.0316088	0.9994161	0.0048360	0.0169865	1.0000000
850	0.6264384	0.7776634	0.9258766	0.1119491	0.9774194	0.0316080	0.9997452	0.0048362	0.0168990	1.0000000
900	0.6310655	0.7863680	0.9318604	0.1123917	0.9777497	0.0316079	0.9998202	0.0048362	0.0167303	1.0000000
950	0.6355342	0.7917243	0.9333712	0.1137440	0.9778722	0.0316079	0.9998371	0.0048361	0.0165615	1.0000000
1000	0.6389232	0.7944982	0.9324688	0.1152583	0.9779167	0.0316079	0.9998408	0.0048360	0.0164297	1.0000000

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6444726	0.8413263	0.9230001	0.1307679	0.9779397	0.0316437	0.6263016	0.0048357	0.0162111	1.0000000
100	0.6577593	0.8944283	0.8851657	0.1984210	0.9778558	0.0323299	0.3615672	0.0048355	0.0158129	1.0000000
150	0.6754223	0.9208076	0.7414386	0.2937178	0.9769849	0.0357295	0.2737650	0.0048353	0.0153051	1.0000000
200	0.6887297	0.9221284	0.5507296	0.3610387	0.9736699	0.0408702	0.2496980	0.0048349	0.0149234	1.0000000
250	0.6942313	0.9037882	0.4116988	0.3945578	0.9678729	0.0442637	0.2436478	0.0048346	0.0147447	1.0000000
300	0.6920776	0.8773133	0.3350260	0.4076225	0.9619341	0.0456569	0.2421984	0.0048344	0.0147645	1.0000000
350	0.6848410	0.8537276	0.2988085	0.4102183	0.9576242	0.0460992	0.2418614	0.0048343	0.0149302	1.0000000
400	0.6759741	0.8373966	0.2845246	0.4078733	0.9551152	0.0462209	0.2417846	0.0048344	0.0151627	1.0000000
450	0.6680816	0.8278395	0.2812647	0.4038089	0.9538510	0.0462518	0.2417673	0.0048345	0.0153896	1.0000000
500	0.6622968	0.8230503	0.2830062	0.3998463	0.9532734	0.0462592	0.2417635	0.0048346	0.0155695	1.0000000
550	0.6494881	0.6545890	0.2918592	0.3491495	0.9540522	0.0390204	0.6153030	0.0048348	0.0160163	1.0000000
600	0.5891699	0.4785845	0.3802073	0.2239876	0.9606488	0.0331252	0.8800372	0.0048354	0.0193962	1.0000000
650	0.5005237	0.4365435	0.5890635	0.1379633	0.9684016	0.0318597	0.9678393	0.0048405	0.0280893	1.0000000
700	0.4491686	0.5135834	0.7850895	0.0944951	0.9734562	0.0316479	0.9919059	0.0048638	0.0341755	1.0000000
750	0.4618471	0.6225005	0.8978230	0.0773802	0.9760241	0.0316144	0.9979548	0.0048924	0.0319493	1.0000000
800	0.5105737	0.7076427	0.9489350	0.0749130	0.9771699	0.0316090	0.9994028	0.0048937	0.0266230	1.0000000
850	0.5615458	0.7600080	0.9679500	0.0808484	0.9776433	0.0316081	0.9997395	0.0048774	0.0221445	1.0000000
900	0.5997191	0.7879775	0.9708267	0.0909193	0.9778295	0.0316079	0.9998169	0.0048609	0.0192806	1.0000000
950	0.6237663	0.8009712	0.9648779	0.1012590	0.9779003	0.0316079	0.9998351	0.0048497	0.0176612	1.0000000
1000	0.6371748	0.8054270	0.9546227	0.1094327	0.9779266	0.0316079	0.9998397	0.0048430	0.0168110	1.0000000

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6964771	0.7932765	0.9231249	0.1327160	0.7580251	0.0101688	0.6232032	0.0048357	0.0162904	1.0000000
100	0.7501675	0.7916846	0.8741280	0.2196477	0.5165978	0.0020307	0.3562728	0.0048356	0.0162934	1.0000000
150	0.7754397	0.7740950	0.6926031	0.3380897	0.3850974	0.0019680	0.2677424	0.0048356	0.0163324	1.0000000
200	0.7811816	0.7080148	0.4799647	0.4174864	0.3257009	0.0039366	0.2434757	0.0048356	0.0166258	1.0000000
250	0.7689978	0.5878611	0.3422110	0.4511408	0.3011287	0.0053715	0.2373754	0.0048359	0.0178925	1.0000000
300	0.7369917	0.4583901	0.2747918	0.4544673	0.2914533	0.0059735	0.2359139	0.0048374	0.0219988	1.0000000
350	0.6905354	0.3597202	0.2505470	0.4390679	0.2877604	0.0061661	0.2355741	0.0048466	0.0328304	1.0000000
400	0.6426045	0.3007211	0.2516836	0.4149066	0.2863818	0.0062193	0.2354964	0.0049284	0.0547067	1.0000000
450	0.6045281	0.2741419	0.2677086	0.3914060	0.2858759	0.0062328	0.2354768	0.0056211	0.0856690	1.0000000
500	0.5806349	0.2701640	0.2901595	0.3739743	0.2856928	0.0062366	0.2354557	0.0090292	0.1146139	1.0000000
550	0.4553863	0.2802203	0.3186475	0.3131626	0.5096477	0.0264248	0.6116735	0.0170868	0.1304600	1.0000000
600	0.3444403	0.3083738	0.4458071	0.1792271	0.7520593	0.0309939	0.8772506	0.0260321	0.1302547	1.0000000
650	0.3118859	0.3971146	0.6822715	0.1021644	0.8817596	0.0315456	0.9638184	0.0289006	0.1121569	1.0000000
700	0.3497349	0.5344359	0.8534575	0.0737352	0.9395634	0.0316044	0.9872835	0.0234844	0.0806164	1.0000000
750	0.4291813	0.6543980	0.9347672	0.0667659	0.9632313	0.0316090	0.9944266	0.0157465	0.0525768	1.0000000
800	0.5097839	0.7323861	0.9669731	0.0701479	0.9724557	0.0316087	0.9974149	0.0103774	0.0347798	1.0000000
850	0.5701857	0.7755308	0.9763817	0.0800937	0.9759360	0.0316082	0.9988008	0.0074973	0.0251343	1.0000000
900	0.6083888	0.7967277	0.9739272	0.0925930	0.9772193	0.0316080	0.9994098	0.0060889	0.0202946	1.0000000
950	0.6299767	0.8054579	0.9645480	0.1037137	0.9776844	0.0316079	0.9996631	0.0054216	0.0179655	1.0000000
1000	0.6409824	0.8073242	0.9523257	0.1116125	0.9778508	0.0316079	0.9997666	0.0051088	0.0168806	1.0000000

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6419545	0.7929473	0.9144461	0.1303754	0.9779413	0.0316109	0.9383661	0.0048353	0.0123872	1.0000000
100	0.6417184	0.7903746	0.8929310	0.1425250	0.9779379	0.0316216	0.8947972	0.0048340	0.0083041	1.0000000
150	0.6407459	0.7845344	0.8701440	0.1492652	0.9779292	0.0316304	0.8803471	0.0048329	0.0061566	1.0000000
200	0.6385841	0.7766272	0.8531611	0.1519423	0.9779188	0.0316345	0.8763863	0.0048323	0.0052372	1.0000000
250	0.6353745	0.7688074	0.8435938	0.1523092	0.9779107	0.0316359	0.8753906	0.0048320	0.0049258	1.0000000
300	0.6317597	0.7627020	0.8398859	0.1515625	0.9779058	0.0316364	0.8751521	0.0048318	0.0048836	1.0000000
350	0.6284690	0.7588722	0.8398189	0.1504087	0.9779032	0.0316365	0.8750966	0.0048318	0.0049400	1.0000000
400	0.6259810	0.7570716	0.8415633	0.1492662	0.9779020	0.0316365	0.8750840	0.0048317	0.0050130	1.0000000
450	0.6244315	0.7567038	0.8438641	0.1483574	0.9779015	0.0316365	0.8750811	0.0048317	0.0050687	1.0000000
500	0.6237005	0.7571480	0.8459776	0.1477568	0.9779013	0.0316365	0.8750805	0.0048317	0.0050989	1.0000000
550	0.6235602	0.7583505	0.8591525	0.1347429	0.9779015	0.0316316	0.9365562	0.0048317	0.0090111	1.0000000
600	0.6240285	0.7624684	0.8841745	0.1219816	0.9779064	0.0316191	0.9801252	0.0048320	0.0130872	1.0000000
650	0.6256275	0.7700110	0.9071545	0.1154959	0.9779167	0.0316117	0.9945753	0.0048328	0.0152080	1.0000000
700	0.6285698	0.7785944	0.9218209	0.1133123	0.9779270	0.0316090	0.9985361	0.0048338	0.0160912	1.0000000
750	0.6322839	0.7858450	0.9290401	0.1133306	0.9779341	0.0316082	0.9995318	0.0048346	0.0163774	1.0000000
800	0.6358997	0.7908151	0.9314563	0.1142842	0.9779380	0.0316079	0.9997703	0.0048352	0.0164177	1.0000000
850	0.6388050	0.7936448	0.9312768	0.1154743	0.9779400	0.0316079	0.9998257	0.0048354	0.0163788	1.0000000
900	0.6407956	0.7949035	0.9299659	0.1165357	0.9779409	0.0316079	0.9998383	0.0048356	0.0163299	1.0000000
950	0.6419572	0.7951884	0.9283998	0.1173200	0.9779412	0.0316079	0.9998411	0.0048356	0.0162941	1.0000000
1000	0.6425012	0.7949709	0.9270360	0.1178139	0.9779414	0.0316079	0.9998418	0.0048356	0.0162747	1.0000000

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6816779	0.7762875	0.5911669	0.1208944	0.9779415	0.0316079	0.9998419	0.0048357	0.0164452	0.8786129
100	0.7138524	0.6667032	0.3468030	0.1337424	0.9779415	0.0316079	0.9998419	0.0048359	0.0179733	0.7661338
150	0.7021967	0.5027419	0.2469728	0.1441632	0.9779415	0.0316079	0.9998419	0.0048379	0.0242894	0.7156249
200	0.6514089	0.3682872	0.2085326	0.1398282	0.9779415	0.0316079	0.9998417	0.0048631	0.0450698	0.6968539
250	0.5850735	0.2852323	0.1972492	0.1223452	0.9779415	0.0316079	0.9998370	0.0054876	0.0965010	0.6904653
300	0.5266308	0.2420632	0.1984413	0.1022560	0.9779415	0.0316079	0.9996683	0.0178641	0.1819798	0.6883975
350	0.4861243	0.2231502	0.2032795	0.0872476	0.9779415	0.0316080	0.9919596	0.1057778	0.2773573	0.6877494
400	0.4625214	0.2168466	0.2074655	0.0802914	0.9779410	0.0316128	0.8990893	0.3053209	0.3543450	0.6875507
450	0.4507134	0.2159761	0.2095510	0.0896444	0.9779337	0.0316572	0.6668479	0.5155490	0.4025464	0.6874907
500	0.4457237	0.2165180	0.2072928	0.1290546	0.9778749	0.0319579	0.4442717	0.6667679	0.4267366	0.6874728
550	0.3553340	0.2451286	0.4969841	0.1942844	0.9774947	0.0335890	0.3078063	0.7568334	0.4232915	0.8088546
600	0.2931998	0.3735109	0.6166437	0.2565501	0.9756148	0.0390774	0.2397449	0.7790125	0.3273974	0.9213321
650	0.3258719	0.4901325	0.5666536	0.2992378	0.9695120	0.0477959	0.2236918	0.6444172	0.1972738	0.9718406
700	0.3933627	0.5315168	0.4927069	0.3107211	0.9596341	0.0471228	0.2930776	0.3886047	0.1094990	0.9906114
750	0.4408474	0.5184223	0.4658498	0.2704121	0.9566137	0.0376779	0.4890027	0.1980672	0.0642510	0.9970000
800	0.4565227	0.5021137	0.5367218	0.1926796	0.9624219	0.0330619	0.7243395	0.0966987	0.0444691	0.9990677
850	0.4589873	0.5306377	0.6919271	0.1293951	0.9693257	0.0319050	0.8827097	0.0478190	0.0364499	0.9997159
900	0.4745816	0.6034355	0.8323464	0.0958598	0.9738412	0.0316694	0.9571629	0.0248716	0.0313607	0.9999146
950	0.5101496	0.6811721	0.9137914	0.0835036	0.9761635	0.0316219	0.9856239	0.0141686	0.0265165	0.9999746
1000	0.5528096	0.7391108	0.9509047	0.0835095	0.9772153	0.0316115	0.9952981	0.0091819	0.0224918	0.9999925

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6417376	0.7840085	0.7247352	0.1179879	0.9779415	0.0316079	0.9998419	0.0048357	0.0162978	1.0000000
100	0.6364674	0.7304906	0.5791773	0.1176157	0.9779415	0.0316079	0.9998419	0.0048356	0.0164845	1.0000000
150	0.6167760	0.6528007	0.5224860	0.1151034	0.9779415	0.0316079	0.9998419	0.0048358	0.0172985	1.0000000
200	0.5825868	0.5871948	0.5041109	0.1084669	0.9779415	0.0316079	0.9998419	0.0048365	0.0190855	1.0000000
250	0.5437966	0.5457507	0.5018280	0.0987720	0.9779415	0.0316079	0.9998419	0.0048385	0.0217144	1.0000000
300	0.5106573	0.5250685	0.5059591	0.0891755	0.9779415	0.0316079	0.9998418	0.0048428	0.0245540	1.0000000
350	0.4879972	0.5178179	0.5114062	0.0818903	0.9779415	0.0316079	0.9998415	0.0048499	0.0268960	1.0000000
400	0.4755041	0.5175413	0.5158796	0.0773077	0.9779415	0.0316079	0.9998411	0.0048588	0.0283904	1.0000000
450	0.4703528	0.5199385	0.5188693	0.0748400	0.9779415	0.0316079	0.9998405	0.0048672	0.0290985	1.0000000
500	0.4694253	0.5227246	0.5206213	0.0737347	0.9779415	0.0316079	0.9998400	0.0048735	0.0292810	1.0000000
550	0.4711448	0.5435911	0.7324808	0.0734007	0.9779415	0.0316079	0.9998396	0.0048770	0.0291083	1.0000000
600	0.4858747	0.6208681	0.8863449	0.0738097	0.9779415	0.0316079	0.9998393	0.0048772	0.0275469	1.0000000
650	0.5217141	0.7014076	0.9463795	0.0764173	0.9779415	0.0316079	0.9998393	0.0048714	0.0243678	1.0000000
700	0.5642605	0.7556969	0.9663271	0.0826607	0.9779415	0.0316079	0.9998396	0.0048615	0.0212071	1.0000000
750	0.5993229	0.7855528	0.9692959	0.0917966	0.9779415	0.0316079	0.9998402	0.0048519	0.0189345	1.0000000
800	0.6227629	0.7996048	0.9638161	0.1013641	0.9779415	0.0316079	0.9998407	0.0048451	0.0175468	1.0000000
850	0.6363263	0.8046345	0.9542142	0.1092037	0.9779415	0.0316079	0.9998412	0.0048408	0.0167801	1.0000000
900	0.6431407	0.8048242	0.9438565	0.1145202	0.9779415	0.0316079	0.9998415	0.0048383	0.0163924	1.0000000
950	0.6458435	0.8027086	0.9351144	0.1175680	0.9779415	0.0316079	0.9998417	0.0048369	0.0162209	1.0000000
1000	0.6462645	0.7998724	0.9289942	0.1189884	0.9779415	0.0316079	0.9998418	0.0048361	0.0161664	1.0000000

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6419340	0.7911434	0.8091014	0.3888491	0.9779415	0.0316079	0.9998419	0.0048357	0.0168758	0.6201433
100	0.6393559	0.7444451	0.4838720	0.5599354	0.9779415	0.0316079	0.9998419	0.0048373	0.0268010	0.2681624
150	0.6185400	0.6053452	0.2863005	0.6085970	0.9779415	0.0316079	0.9998408	0.0052904	0.1180765	0.1101050
200	0.5577372	0.4403753	0.2020995	0.6140428	0.9779415	0.0316079	0.9970184	0.1052791	0.4104638	0.0513651
250	0.4606647	0.3184421	0.1709282	0.6058672	0.9779411	0.0316140	0.8503046	0.4604661	0.6970857	0.0313731
300	0.3583218	0.2476975	0.1605023	0.6172387	0.9779278	0.0317250	0.5309469	0.7266119	0.8618894	0.0249025
350	0.2774658	0.2115509	0.1525707	0.6784351	0.9777462	0.0329410	0.3124936	0.8665899	0.9402095	0.0228743
400	0.2245986	0.1930942	0.1403265	0.7646804	0.9759824	0.0411283	0.2101649	0.9344463	0.9746703	0.0222523
450	0.1934029	0.1819980	0.1280071	0.8300670	0.9650522	0.0659875	0.1677495	0.9666126	0.9893197	0.0220646
500	0.1753398	0.1742834	0.1193998	0.8653524	0.9271908	0.1014007	0.1505437	0.9817501	0.9954514	0.0220085
550	0.1644645	0.1689991	0.1200665	0.6053062	0.8558959	0.1310589	0.1434148	0.9888468	0.9902764	0.4018487
600	0.1578105	0.1679688	0.1577487	0.4376103	0.7729341	0.1492766	0.1403676	0.9918603	0.8992973	0.7538247
650	0.1554889	0.1787697	0.2226129	0.3893273	0.7026170	0.1587178	0.1391327	0.9911842	0.7357004	0.9118807
700	0.1610730	0.2062033	0.2734404	0.3780027	0.6539977	0.1626040	0.1391319	0.9832930	0.5690110	0.9706202
750	0.1777451	0.2413340	0.3004012	0.3753232	0.6258264	0.1615398	0.1411853	0.9536602	0.4185317	0.9906120
800	0.2029036	0.2719779	0.3126203	0.3733432	0.6165190	0.1512388	0.1497983	0.8572391	0.2974822	0.9970826
850	0.2296749	0.2934139	0.3196508	0.3669419	0.6340579	0.1202587	0.1814413	0.6517028	0.2128844	0.9991108
900	0.2525245	0.3078150	0.3316055	0.3436478	0.6986810	0.0730073	0.2737946	0.4124208	0.1597464	0.9997328
950	0.2703332	0.3228664	0.3715417	0.2831139	0.7986896	0.0433415	0.4570367	0.2334838	0.1277664	0.9999205
1000	0.2876833	0.3570719	0.4846424	0.1971249	0.8837430	0.0340976	0.6786139	0.1265013	0.1059464	0.9999765

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6419625	0.7932939	0.9250419	0.1179921	0.9779415	0.0316079	0.9998419	0.0048357	0.0166781	0.7153504
100	0.6419397	0.7933559	0.9251928	0.1179530	0.9779415	0.0316079	0.9998419	0.0048363	0.0205472	0.4515898
150	0.6419490	0.7934180	0.9252855	0.1179384	0.9779415	0.0316079	0.9998419	0.0048440	0.0321719	0.3331478
200	0.6419712	0.7934672	0.9253322	0.1179381	0.9779415	0.0316079	0.9998410	0.0049132	0.0505434	0.2891304
250	0.6419947	0.7935001	0.9253479	0.1179446	0.9779415	0.0316079	0.9998348	0.0052755	0.0687366	0.2741492
300	0.6420137	0.7935187	0.9253459	0.1179535	0.9779415	0.0316079	0.9998078	0.0062612	0.0819195	0.2693004
350	0.6420268	0.7935267	0.9253349	0.1179638	0.9779415	0.0316079	0.9997351	0.0078304	0.0897667	0.2677805
400	0.6420344	0.7935279	0.9253187	0.1179768	0.9779415	0.0316079	0.9996016	0.0095406	0.0938944	0.2673145
450	0.6420376	0.7935247	0.9252974	0.1179934	0.9779415	0.0316079	0.9994228	0.0109854	0.0958998	0.2671738
500	0.6420379	0.7935185	0.9252703	0.1180126	0.9779414	0.0316079	0.9992367	0.0120162	0.0968247	0.2671318
550	0.6420361	0.7935097	0.9252390	0.1180318	0.9779414	0.0316080	0.9990795	0.0124432	0.0865149	0.5517690
600	0.6420327	0.7934989	0.9252072	0.1180466	0.9779414	0.0316080	0.9990416	0.0107034	0.0584366	0.8155259
650	0.6420281	0.7934873	0.9251824	0.1180479	0.9779413	0.0316080	0.9992249	0.0081801	0.0373816	0.9339669
700	0.6420229	0.7934770	0.9251770	0.1180312	0.9779413	0.0316079	0.9994740	0.0065081	0.0260138	0.9779839
750	0.6420180	0.7934714	0.9251954	0.1180074	0.9779413	0.0316079	0.9996529	0.0056346	0.0205866	0.9929650
800	0.6420146	0.7934727	0.9252275	0.1179872	0.9779414	0.0316079	0.9997516	0.0052116	0.0181422	0.9978138
850	0.6420137	0.7934799	0.9252598	0.1179742	0.9779414	0.0316079	0.9998001	0.0050115	0.0170759	0.9993337
900	0.6420154	0.7934900	0.9252845	0.1179674	0.9779414	0.0316079	0.9998227	0.0049177	0.0166197	0.9997997
950	0.6420191	0.7935000	0.9253001	0.1179647	0.9779414	0.0316079	0.9998331	0.0048739	0.0164270	0.9999404
1000	0.6420234	0.7935080	0.9253083	0.1179643	0.9779415	0.0316079	0.9998379	0.0048534	0.0163462	0.9999824

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.7359581	0.8298350	0.6598964	0.0843313	0.9807791	0.0101502	0.7729820	0.0153654	0.0111906	0.9597148
100	0.8306038	0.8477423	0.4730457	0.0914376	0.9888410	0.0017481	0.6115691	0.0252049	0.0058359	0.9223860
150	0.8770993	0.8318672	0.3946681	0.1262704	0.9947904	0.0002958	0.5571513	0.0302832	0.0029948	0.9056235
200	0.8946915	0.8073998	0.3518522	0.1540636	0.9978084	0.0000907	0.5415725	0.0326929	0.0017397	0.8993939
250	0.8993322	0.7861241	0.3222893	0.1682887	0.9991310	0.0000664	0.5372688	0.0338166	0.0012523	0.8972737
300	0.8991326	0.7701705	0.3033973	0.1738149	0.9996682	0.0000645	0.5360352	0.0343387	0.0010983	0.8965874
350	0.8975594	0.7591634	0.2932164	0.1753255	0.9998766	0.0000647	0.5356482	0.0345810	0.0010762	0.8963723
400	0.8959243	0.7521831	0.2886348	0.1753328	0.9999550	0.0000648	0.5355117	0.0346935	0.0010984	0.8963064
450	0.8946405	0.7481377	0.2870160	0.1749190	0.9999838	0.0000649	0.5354581	0.0347457	0.0011289	0.8962865
500	0.8937646	0.7460084	0.2867232	0.1744866	0.9999942	0.0000649	0.5354354	0.0347699	0.0011545	0.8962805
550	0.7852519	0.6249435	0.4785270	0.2450925	0.9993072	0.0216623	0.7611580	0.0242510	0.0073400	0.9365639
600	0.6467500	0.5536093	0.5638220	0.2117390	0.9938799	0.0299621	0.9232873	0.0144156	0.0157204	0.9738922
650	0.5580682	0.5599310	0.6734780	0.1459779	0.9869009	0.0313750	0.9784769	0.0093413	0.0216482	0.9906546
700	0.5249481	0.6116370	0.8065728	0.1057069	0.9821831	0.0315777	0.9941873	0.0069382	0.0237937	0.9968842
750	0.5328274	0.6780784	0.8964619	0.0895896	0.9797567	0.0316044	0.9983551	0.0058199	0.0229683	0.9990044
800	0.5605598	0.7332513	0.9407869	0.0872698	0.9786709	0.0316075	0.9994373	0.0052989	0.0210054	0.9996906
850	0.5905769	0.7694800	0.9576347	0.0919466	0.9782226	0.0316079	0.9997230	0.0050546	0.0191607	0.9999057
900	0.6142783	0.7897762	0.9598935	0.0993375	0.9780467	0.0316079	0.9998029	0.0049393	0.0178397	0.9999717
950	0.6299815	0.7993876	0.9547104	0.1065901	0.9779800	0.0316079	0.9998275	0.0048847	0.0170165	0.9999916
1000	0.6390727	0.8025803	0.9465327	0.1122310	0.9779554	0.0316079	0.9998360	0.0048588	0.0165509	0.9999975

0	0.6420453	0.7932606	0.9248328	0.1180668	0.9779415	0.0316079	0.9998419	0.0048358	0.0162868	1.0000000
50	0.6429225	0.8115176	0.9352010	0.0781020	0.9779415	0.0316079	0.9998419	0.0048357	0.0162593	1.0000000
100	0.6482375	0.8336890	0.9632932	0.0531008	0.9779415	0.0316079	0.9998419	0.0048356	0.0160890	1.0000000
150	0.6561185	0.8492890	0.9820105	0.0464836	0.9779415	0.0316079	0.9998419	0.0048354	0.0158377	1.0000000
200	0.6634917	0.8590639	0.9903754	0.0458368	0.9779415	0.0316079	0.9998420	0.0048353	0.0156024	1.0000000
250	0.6690572	0.8646437	0.9935201	0.0466118	0.9779415	0.0316079	0.9998420	0.0048351	0.0154236	1.0000000
300	0.6727468	0.8675707	0.9944997	0.0474966	0.9779415	0.0316079	0.9998420	0.0048349	0.0153033	1.0000000
350	0.6749739	0.8689919	0.9946784	0.0481724	0.9779415	0.0316079	0.9998420	0.0048348	0.0152290	1.0000000
400	0.6762203	0.8696297	0.9946084	0.0486151	0.9779415	0.0316079	0.9998420	0.0048347	0.0151861	1.0000000
450	0.6768726	0.8698898	0.9944944	0.0488784	0.9779415	0.0316079	0.9998420	0.0048346	0.0151627	1.0000000
500	0.6771927	0.8699812	0.9944002	0.0490239	0.9779415	0.0316079	0.9998420	0.0048346	0.0151506	1.0000000
550	0.6765951	0.8541048	0.9900882	0.0934790	0.9779415	0.0316079	0.9998420	0.0048345	0.0151639	1.0000000
600	0.6724206	0.8350619	0.9648233	0.1210650	0.9779415	0.0316079	0.9998420	0.0048346	0.0152759	1.0000000
650	0.6659045	0.8200540	0.9348776	0.1276642	0.9779415	0.0316079	0.9998420	0.0048346	0.0154635	1.0000000
700	0.6590590	0.8076003	0.9176998	0.1272055	0.9779415	0.0316079	0.9998420	0.0048347	0.0156748	1.0000000
750	0.6528045	0.7983736	0.9122709	0.1249696	0.9779415	0.0316079	0.9998420	0.0048349	0.0158804	1.0000000
800	0.6477018	0.7928673	0.9130173	0.1225786	0.9779415	0.0316079	0.9998420	0.0048350	0.0160580	1.0000000
850	0.6440873	0.7904521	0.9160414	0.1205588	0.9779415	0.0316079	0.9998420	0.0048352	0.0161911	1.0000000
900	0.6419414	0.7900164	0.9193547	0.1190882	0.9779415	0.0316079	0.9998420	0.0048354	0.0162752	1.0000000
950	0.6409575	0.7905697	0.9221011	0.1181692	0.9779415	0.0316079	0.9998420	0.0048355	0.0163178	1.0000000
1000	0.6407303	0.7914465	0.9240245	0.1177000	0.9779415	0.0316079	0.9998420	0.0048355	0.0163315	1.0000000
