"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
50	0.9363374	0.9963339	0.3017750	0.0169040	0.9979012	0.8456890	0.5849141	0.4280019	0.6092391	0.0195911
100	0.9376322	0.9963407	0.1782434	0.0044584	0.9982960	0.8637075	0.5492157	0.3723127	0.6253425	0.0055749
150	0.9380758	0.9963469	0.0894116	0.0012013	0.9985138	0.8951390	0.5195173	0.3500496	0.6772435	0.0016222
200	0.9382280	0.9963514	0.0496204	0.0003488	0.9987038	0.9263038	0.4860926	0.3249593	0.7636366	0.0005074
250	0.9382806	0.9963548	0.0350756	0.0001257	0.9988704	0.9525798	0.4446914	0.2916598	0.8511936	0.0001930
300	0.9382989	0.9963574	0.0302264	0.0000673	0.9990027	0.9725001	0.4047652	0.2592851	0.9125925	0.0001043
350	0.9383054	0.9963595	0.0286785	0.0000520	0.9990988	0.9852790	0.3750186	0.2354017	0.9471103	0.0000793
400	0.9383078	0.9963611	0.0281946	0.0000480	0.9991625	0.9923050	0.3564124	0.2207205	0.9643488	0.0000722
450	0.9383088	0.9963622	0.0280449	0.0000469	0.9992010	0.9958149	0.3459811	0.2126799	0.9724120	0.0000702
500	0.9383093	0.9963630	0.0279988	0.0000467	0.9992227	0.9974905	0.3405327	0.2085977	0.9760322	0.0000696
550	0.9345275	0.9963623	0.0327928	0.0476010	0.9986990	0.9982599	0.3485214	0.3367242	0.9774750	0.0497559
600	0.9332332	0.9963595	0.0852381	0.0600464	0.9985258	0.9984319	0.3676556	0.3696581	0.9704699	0.0637695
650	0.9327900	0.9963568	0.1746094	0.0633035	0.9984683	0.9981202	0.3850415	0.3835378	0.9241330	0.0677227
700	0.9326381	0.9963551	0.2502379	0.0641560	0.9984476	0.9973440	0.4114900	0.4087780	0.8349730	0.0688382
750	0.9325860	0.9963542	0.2981020	0.0643791	0.9984370	0.9955569	0.4512012	0.4538788	0.7484761	0.0691530
800	0.9325680	0.9963538	0.3244772	0.0644375	0.9984245	0.9911519	0.4945441	0.5072659	0.6880292	0.0692419
850	0.9325618	0.9963535	0.3379619	0.0644528	0.9983985	0.9814872	0.5318332	0.5541933	0.6515592	0.0692671
900	0.9325596	0.9963532	0.3445565	0.0644568	0.9983427	0.9645532	0.5593797	0.5881603	0.6310578	0.0692744
950	0.9325589	0.9963526	0.3476925	0.0644579	0.9982397	0.9414907	0.5777468	0.6098729	0.6199759	0.0692768
1000	0.9325585	0.9963515	0.3491566	0.0644582	0.9980808	0.9164962	0.5891311	0.6226857	0.6141393	0.0692782

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325653	0.9968380	0.3017730	0.0169019	0.9965089	0.7628136	0.5498169	0.6378007	0.6092376	0.0320203
100	0.9325939	0.9969932	0.1782376	0.0044559	0.9957957	0.7589838	0.5452819	0.6355364	0.6253420	0.0215113
150	0.9326210	0.9970373	0.0894061	0.0011987	0.9953870	0.7682716	0.5353586	0.6214489	0.6772461	0.0185514
200	0.9326387	0.9970482	0.0496170	0.0003463	0.9953472	0.7804006	0.5092433	0.5844913	0.7636423	0.0177194
250	0.9326484	0.9970507	0.0350739	0.0001233	0.9955240	0.7972375	0.4674940	0.5287197	0.8511997	0.0174855
300	0.9326531	0.9970523	0.0302256	0.0000649	0.9958249	0.8161230	0.4225992	0.4733351	0.9125971	0.0174188
350	0.9326553	0.9970546	0.0286782	0.0000496	0.9961615	0.8311930	0.3860791	0.4322756	0.9471131	0.0173983
400	0.9326565	0.9970576	0.0281945	0.0000456	0.9964493	0.8404411	0.3613025	0.4069977	0.9643503	0.0173904
450	0.9326572	0.9970606	0.0280448	0.0000445	0.9966521	0.8453035	0.3464080	0.3931455	0.9724127	0.0173862
500	0.9326577	0.9970631	0.0279987	0.0000442	0.9967772	0.8476719	0.3381810	0.3861110	0.9760326	0.0173836
550	0.9326479	0.9965583	0.0327912	0.0476012	0.9971051	0.9456736	0.3876724	0.3827255	0.9774749	0.0546543
600	0.9326198	0.9964047	0.0852350	0.0600471	0.9976697	0.9792100	0.3888938	0.3815791	0.9704692	0.0651625
650	0.9325931	0.9963613	0.1746085	0.0633041	0.9980591	0.9905163	0.3937786	0.3866272	0.9241333	0.0681226
700	0.9325755	0.9963514	0.2502391	0.0641563	0.9982624	0.9940068	0.4146968	0.4095785	0.8349733	0.0689548
750	0.9325660	0.9963505	0.2981041	0.0643793	0.9983545	0.9938687	0.4523089	0.4540862	0.7484757	0.0691878
800	0.9325615	0.9963514	0.3244791	0.0644376	0.9983871	0.9901249	0.4949118	0.5073199	0.6880282	0.0692527
850	0.9325596	0.9963522	0.3379633	0.0644528	0.9983804	0.9807706	0.5319515	0.5542078	0.6515582	0.0692706
900	0.9325588	0.9963525	0.3445575	0.0644568	0.9983329	0.9640486	0.5594172	0.5881646	0.6310569	0.0692756
950	0.9325585	0.9963522	0.3476931	0.0644579	0.9982337	0.9411636	0.5777587	0.6098746	0.6199752	0.0692773
1000	0.9325584	0.9963513	0.3491570	0.0644582	0.9980767	0.9163055	0.5891350	0.6226865	0.6141389	0.0692784

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325552	0.9963355	0.3018360	0.0169646	0.9985968	0.8169835	0.6750817	0.4265798	0.5255181	0.0692896
100	0.9325557	0.9963463	0.1784171	0.0045347	0.9991506	0.7621834	0.6687098	0.3899861	0.5113585	0.0692816
150	0.9325566	0.9963555	0.0895798	0.0012816	0.9992361	0.7304084	0.6575912	0.3835251	0.5522659	0.0692751
200	0.9325577	0.9963604	0.0497253	0.0004301	0.9991820	0.7279017	0.6366690	0.3664173	0.6346283	0.0692717
250	0.9325586	0.9963622	0.0351285	0.0002073	0.9991546	0.7532103	0.6031451	0.3347592	0.7207463	0.0692705
300	0.9325592	0.9963628	0.0302503	0.0001490	0.9992163	0.8009690	0.5666210	0.3004722	0.7816782	0.0692702
350	0.9325595	0.9963635	0.0286886	0.0001337	0.9993423	0.8547631	0.5374788	0.2739246	0.8160647	0.0692697
400	0.9325597	0.9963647	0.0281988	0.0001297	0.9994735	0.8988957	0.5184871	0.2571895	0.8332748	0.0692689
450	0.9325599	0.9963661	0.0280467	0.0001286	0.9995748	0.9286109	0.5075704	0.2478935	0.8413369	0.0692678
500	0.9325601	0.9963675	0.0279996	0.0001283	0.9996414	0.9464705	0.5017809	0.2431343	0.8449610	0.0692668
550	0.9325603	0.9963661	0.0328505	0.0476222	0.9985774	0.9650514	0.4015603	0.3899786	0.9301170	0.0692680
600	0.9325602	0.9963605	0.0854099	0.0600520	0.9983226	0.9815609	0.3987106	0.4038292	0.9532992	0.0692721
650	0.9325598	0.9963558	0.1747757	0.0633051	0.9983134	0.9895541	0.4026241	0.4005422	0.9177813	0.0692754
700	0.9325593	0.9963535	0.2503474	0.0641564	0.9983508	0.9926318	0.4206935	0.4165321	0.8325420	0.0692770
750	0.9325589	0.9963528	0.2981633	0.0643793	0.9983800	0.9925580	0.4557266	0.4573385	0.7475227	0.0692775
800	0.9325586	0.9963527	0.3245088	0.0644376	0.9983901	0.9888454	0.4966646	0.5087925	0.6876481	0.0692775
850	0.9325585	0.9963528	0.3379775	0.0644528	0.9983756	0.9794933	0.5327908	0.5548564	0.6514038	0.0692774
900	0.9325584	0.9963527	0.3445640	0.0644568	0.9983252	0.9628670	0.5598013	0.5884443	0.6309929	0.0692775
950	0.9325584	0.9963522	0.3476961	0.0644579	0.9982249	0.9402090	0.5779297	0.6099937	0.6199481	0.0692779
1000	0.9325583	0.9963512	0.3491583	0.0644582	0.9980682	0.9156338	0.5892099	0.6227372	0.6141271	0.0692786

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9538373	0.9964637	0.3504040	0.0644590	0.9960466	0.6494272	0.6039033	0.6378484	0.6081032	0.0692931
100	0.9611245	0.9964968	0.3504036	0.0644594	0.9928661	0.5818095	0.6038925	0.6378393	0.6081058	0.0692996
150	0.9636205	0.9964831	0.3504050	0.0644605	0.9884343	0.5582520	0.6038873	0.6378351	0.6081068	0.0693204
200	0.9644749	0.9964449	0.3504096	0.0644622	0.9847561	0.5500482	0.6038850	0.6378333	0.6081068	0.0693531
250	0.9647662	0.9964013	0.3504181	0.0644639	0.9824944	0.5471928	0.6038841	0.6378329	0.6081056	0.0693874
300	0.9648641	0.9963650	0.3504290	0.0644653	0.9813259	0.5461994	0.6038843	0.6378336	0.6081031	0.0694150
350	0.9648960	0.9963402	0.3504400	0.0644662	0.9807820	0.5458536	0.6038855	0.6378355	0.6080993	0.0694335
400	0.9649056	0.9963252	0.3504493	0.0644667	0.9805449	0.5457325	0.6038873	0.6378383	0.6080948	0.0694443
450	0.9649079	0.9963171	0.3504564	0.0644670	0.9804459	0.5456889	0.6038897	0.6378418	0.6080904	0.0694502
500	0.9649082	0.9963129	0.3504613	0.0644671	0.9804057	0.5456716	0.6038922	0.6378455	0.6080865	0.0694531
550	0.9436238	0.9961743	0.3504643	0.0644670	0.9844283	0.7399881	0.6038946	0.6378488	0.6080835	0.0694512
600	0.9363326	0.9961654	0.3504649	0.0644657	0.9906654	0.8077470	0.6038965	0.6378514	0.6080817	0.0694249
650	0.9338349	0.9962100	0.3504603	0.0644635	0.9941408	0.8313734	0.6038979	0.6378533	0.6080809	0.0693820
700	0.9329818	0.9962581	0.3504503	0.0644616	0.9957178	0.8396104	0.6038987	0.6378542	0.6080816	0.0693444
750	0.9326932	0.9962922	0.3504379	0.0644603	0.9963847	0.8424817	0.6038986	0.6378538	0.6080843	0.0693195
800	0.9325975	0.9963123	0.3504265	0.0644596	0.9966566	0.8434827	0.6038975	0.6378520	0.6080885	0.0693055
850	0.9325670	0.9963228	0.3504176	0.0644593	0.9967649	0.8438327	0.6038955	0.6378489	0.6080932	0.0692983
900	0.9325579	0.9963280	0.3504115	0.0644591	0.9968073	0.8439566	0.6038930	0.6378452	0.6080977	0.0692949
950	0.9325555	0.9963304	0.3504076	0.0644590	0.9968236	0.8440025	0.6038905	0.6378415	0.6081014	0.0692933
1000	0.9325551	0.9963315	0.3504053	0.0644590	0.9968299	0.8440214	0.6038881	0.6378383	0.6081042	0.0692927

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325552	0.9963315	0.3496656	0.0169976	0.9968165	0.8437266	0.6040366	0.6380253	0.6064003	0.0207977
100	0.9325553	0.9963318	0.2513028	0.0045766	0.9968240	0.8436970	0.6043013	0.6385227	0.6111309	0.0071217
150	0.9325554	0.9963320	0.1749959	0.0013259	0.9968269	0.8439480	0.6005621	0.6332183	0.6379493	0.0032650
200	0.9325554	0.9963321	0.1401565	0.0004751	0.9968365	0.8482518	0.5875646	0.6140937	0.6847889	0.0021774
250	0.9325554	0.9963323	0.1273076	0.0002525	0.9968934	0.8617539	0.5651289	0.5821050	0.7349550	0.0018706
300	0.9325555	0.9963329	0.1229969	0.0001942	0.9970447	0.8848850	0.5388556	0.5468772	0.7740477	0.0017838
350	0.9325555	0.9963343	0.1216129	0.0001789	0.9972868	0.9116652	0.5151587	0.5174681	0.7987855	0.0017586
400	0.9325557	0.9963367	0.1211778	0.0001748	0.9975603	0.9352557	0.4973250	0.4971244	0.8124718	0.0017505
450	0.9325559	0.9963398	0.1210422	0.0001737	0.9978035	0.9525735	0.4855318	0.4847644	0.8193996	0.0017470
500	0.9325562	0.9963429	0.1210001	0.0001733	0.9979882	0.9639096	0.4784466	0.4779201	0.8226972	0.0017449
550	0.9325566	0.9963456	0.0613132	0.0476345	0.9981147	0.9708384	0.4735880	0.4734659	0.8386871	0.0502361
600	0.9325570	0.9963477	0.0941974	0.0600554	0.9981959	0.9752648	0.4633751	0.4624090	0.8725867	0.0639098
650	0.9325574	0.9963492	0.1775267	0.0633061	0.9982480	0.9791246	0.4519953	0.4484718	0.8650421	0.0677652
700	0.9325576	0.9963503	0.2512222	0.0641568	0.9982852	0.9823702	0.4555655	0.4520298	0.8050097	0.0688520
750	0.9325578	0.9963510	0.2984468	0.0643794	0.9983121	0.9832407	0.4781678	0.4805234	0.7351421	0.0691582
800	0.9325580	0.9963515	0.3246030	0.0644376	0.9983239	0.9798483	0.5098248	0.5221362	0.6824616	0.0692444
850	0.9325581	0.9963518	0.3380098	0.0644529	0.9983102	0.9704316	0.5399295	0.5617366	0.6493008	0.0692686
900	0.9325582	0.9963518	0.3445756	0.0644569	0.9982583	0.9542252	0.5634333	0.5917057	0.6301538	0.0692755
950	0.9325582	0.9963513	0.3477005	0.0644579	0.9981564	0.9329063	0.5796837	0.6114498	0.6196162	0.0692777
1000	0.9325582	0.9963503	0.3491602	0.0644582	0.9980013	0.9102314	0.5900223	0.6233609	0.6139965	0.0692790

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325552	0.9963293	0.3504040	0.0644591	0.9930406	0.3198969	0.6039033	0.6378484	0.6081034	0.0692943
100	0.9325545	0.9962329	0.3504048	0.0644630	0.9081011	0.1373254	0.6038924	0.6378392	0.6081063	0.0693678
150	0.9325365	0.9945622	0.3504393	0.0645239	0.5200080	0.0736610	0.6038871	0.6378348	0.6081065	0.0706615
200	0.9323016	0.9778623	0.3508171	0.0649711	0.2375259	0.0514608	0.6038862	0.6378350	0.6080877	0.0845827
250	0.9300625	0.8542728	0.3533505	0.0674734	0.1285239	0.0437194	0.6039049	0.6378620	0.6078714	0.2010906
300	0.9143997	0.5162897	0.3667396	0.0784127	0.0902251	0.0410175	0.6043291	0.6384326	0.5996133	0.5403719
350	0.8469244	0.2375114	0.4175443	0.1076025	0.0769905	0.0399889	0.6165568	0.6559487	0.4817484	0.8095310
400	0.6652747	0.1090634	0.5303357	0.1498925	0.0724262	0.0386310	0.6651758	0.7405074	0.3068649	0.9241822
450	0.4045887	0.0591543	0.6677806	0.1865288	0.0707995	0.0349902	0.7190905	0.8513922	0.2056918	0.9653199
500	0.2067258	0.0406524	0.7746470	0.2092746	0.0701171	0.0292914	0.7550813	0.9236751	0.1730084	0.9795020
550	0.1046940	0.0370335	0.8396179	0.2074066	0.1708924	0.3506893	0.7738567	0.9533455	0.1965275	0.9815612
600	0.0787945	0.3518040	0.8569055	0.1154155	0.5995840	0.4258735	0.7790261	0.9523001	0.2712721	0.6610188
650	0.3459021	0.7660773	0.8006782	0.0785201	0.8210450	0.4372594	0.7683149	0.9167896	0.3870954	0.2613117
700	0.6578341	0.9198315	0.6858252	0.0683025	0.9059734	0.4481000	0.7413982	0.8517172	0.4630700	0.1273394
750	0.8159078	0.9708284	0.5627981	0.0655284	0.9397110	0.4802793	0.7104548	0.7896574	0.5028324	0.0869965
800	0.8843897	0.9875571	0.4699182	0.0647711	0.9581786	0.5330272	0.6847515	0.7467063	0.5262279	0.0749316
850	0.9128646	0.9931128	0.4127188	0.0645596	0.9715447	0.5937179	0.6654358	0.7189376	0.5454161	0.0712542
900	0.9245377	0.9950306	0.3813773	0.0644970	0.9810459	0.6505390	0.6504883	0.6987200	0.5631000	0.0700716
950	0.9292930	0.9957430	0.3653441	0.0644761	0.9871806	0.6983300	0.6382413	0.6820823	0.5782344	0.0696502
1000	0.9312239	0.9960364	0.3574777	0.0644678	0.9909126	0.7367680	0.6281214	0.6682559	0.5896858	0.0694773

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325552	0.9963294	0.3017454	0.0168745	0.9931600	0.3275115	0.6121758	0.5373239	0.6092301	0.0692943
100	0.9325546	0.9962390	0.1781592	0.0044214	0.9151813	0.1475277	0.5962404	0.5094259	0.6253337	0.0693632
150	0.9325382	0.9947524	0.0893305	0.0011644	0.5477838	0.0856657	0.5776445	0.4911027	0.6772644	0.0705116
200	0.9323329	0.9804997	0.0495714	0.0003261	0.2561934	0.0654849	0.5483366	0.4589793	0.7636927	0.0822988
250	0.9304469	0.8751177	0.0350545	0.0001828	0.1380893	0.0602430	0.5068132	0.4126978	0.8511921	0.1805503
300	0.9172093	0.5559769	0.0302239	0.0004720	0.0956528	0.0601754	0.4643562	0.3672618	0.9070173	0.5004536
350	0.8586739	0.2639748	0.0286910	0.0014042	0.0809707	0.0613178	0.4407495	0.3417543	0.8286758	0.7847333
400	0.6938707	0.1226842	0.0282378	0.0028142	0.0761060	0.0621572	0.4715492	0.3719866	0.6485519	0.9123375
450	0.4382265	0.0666173	0.0281850	0.0040574	0.0745843	0.0621682	0.5335935	0.4479077	0.5465109	0.9591609
500	0.2295270	0.0456707	0.0283415	0.0048212	0.0740539	0.0609340	0.5832418	0.5150646	0.5231639	0.9754380
550	0.1172768	0.0681919	0.0950905	0.1169471	0.3703431	0.6170784	0.5985682	0.6526774	0.5589262	0.9521303
600	0.1577278	0.5689882	0.3078202	0.0813792	0.7728329	0.7857111	0.6117926	0.6676555	0.6159661	0.4464628
650	0.5006169	0.8543653	0.3991906	0.0691613	0.9196483	0.8272594	0.6047480	0.6431178	0.6293887	0.1830177
700	0.7416647	0.9502846	0.4064149	0.0657602	0.9703814	0.8395717	0.5996517	0.6296453	0.6150978	0.1028719
750	0.8528817	0.9814133	0.3897838	0.0648232	0.9877986	0.8459380	0.6010990	0.6324058	0.6018198	0.0792329
800	0.8999311	0.9914802	0.3735010	0.0645628	0.9937806	0.8475138	0.6051067	0.6400406	0.5963590	0.0722613
850	0.9193191	0.9947459	0.3627303	0.0644893	0.9958260	0.8449160	0.6082627	0.6452260	0.5965876	0.0701895
900	0.9272215	0.9958108	0.3566225	0.0644680	0.9964971	0.8406537	0.6094968	0.6466191	0.5991977	0.0695669
950	0.9304198	0.9961600	0.3534303	0.0644618	0.9966853	0.8371530	0.6091919	0.6455511	0.6020905	0.0693774
1000	0.9317060	0.9962748	0.3518416	0.0644599	0.9967146	0.8355312	0.6081253	0.6435841	0.6043956	0.0693192

0	0.9325550	0.9963310	0.3504050	0.0644590	0.9968029	0.8434553	0.6039256	0.6378676	0.6080972	0.0692930
50	0.9325552	0.9963323	0.3018652	0.0169937	0.9966057	0.5757382	0.6038661	0.6378016	0.6092273	0.0692921
100	0.9325553	0.9963257	0.1785007	0.0045720	0.9923250	0.4825311	0.6022349	0.6355473	0.6252874	0.0692972
150	0.9325546	0.9962877	0.0896617	0.0013224	0.9841744	0.4515584	0.5924785	0.6214959	0.6770780	0.0693256
200	0.9325514	0.9962106	0.0497774	0.0004743	0.9763224	0.4472686	0.5663898	0.5846111	0.7633425	0.0693826
250	0.9325444	0.9961180	0.0351557	0.0002547	0.9722978	0.4597829	0.5246388	0.5289042	0.8508782	0.0694502
300	0.9325347	0.9960463	0.0302631	0.0001988	0.9726016	0.4811319	0.4796963	0.4735260	0.9123480	0.0695012
350	0.9325249	0.9960172	0.0286944	0.0001844	0.9754074	0.5011927	0.4431023	0.4324290	0.9469472	0.0695206
400	0.9325180	0.9960268	0.0282014	0.0001799	0.9785667	0.5148695	0.4182549	0.4071052	0.9642439	0.0695120
450	0.9325151	0.9960565	0.0280479	0.0001778	0.9810071	0.5226659	0.4033073	0.3932164	0.9723419	0.0694895
500	0.9325157	0.9960894	0.0280002	0.0001764	0.9825822	0.5267273	0.3950454	0.3861579	0.9759813	0.0694654
550	0.9325184	0.9961129	0.0328870	0.0476414	0.9854249	0.8317217	0.3907549	0.3827583	0.9774290	0.0694487
600	0.9325218	0.9961569	0.0855290	0.0600619	0.9924332	0.9385372	0.3890900	0.3816105	0.9703511	0.0694163
650	0.9325267	0.9962222	0.1749072	0.0633104	0.9959654	0.9759649	0.3938534	0.3866949	0.9238396	0.0693685
700	0.9325336	0.9962781	0.2504481	0.0641592	0.9974519	0.9887794	0.4148241	0.4097207	0.8346266	0.0693285
750	0.9325408	0.9963143	0.2982290	0.0643806	0.9980448	0.9919610	0.4524691	0.4542800	0.7482116	0.0693032
800	0.9325471	0.9963344	0.3245481	0.0644382	0.9982694	0.9893905	0.4950616	0.5075077	0.6878619	0.0692894
850	0.9325516	0.9963446	0.3379998	0.0644531	0.9983356	0.9804421	0.5320682	0.5543530	0.6514618	0.0692827
900	0.9325546	0.9963492	0.3445762	0.0644569	0.9983156	0.9638564	0.5594981	0.5882620	0.6310032	0.0692797
950	0.9325564	0.9963508	0.3477024	0.0644579	0.9982266	0.9410223	0.5778106	0.6099342	0.6199459	0.0692787
1000	0.9325573	0.9963507	0.3491616	0.0644582	0.9980734	0.9161948	0.5891665	0.6227211	0.6141232	0.0692789
