"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
900	0.3336224	0.7214892	0.4706052	0.5547164	0.2866100	0.6246150	0.7805347	0.0151681	0.1624676	0.6890771
950	0.4095656	0.6902026	0.5116317	0.6442804	0.3460365	0.5310088	0.7469071	0.0403994	0.1902134	0.8849937
1000	0.4221091	0.6948280	0.5125782	0.6247304	0.3680949	0.5851924	0.7900766	0.0277212	0.1554561	0.7623436

0	0.4370516	0.6376540	0.3808124	0.5993134	0.5153463	0.7081518	0.8801469	0.0636572	0.1918847	0.8701312
50	0.5239771	0.5956125	0.6280909	0.7127566	0.4897156	0.6066075	0.7109739	0.0961477	0.1853174	0.9136486
100	0.3868223	0.7588230	0.4710814	0.6336223	0.4588841	0.6209019	0.5568628	0.1727647	0.1187205	0.6748316
150	0.4377638	0.6325326	0.4234996	0.8530167	0.5171851	0.5362401	0.4704855	0.2203588	0.1523331	0.6646693
200	0.3838215	0.8546835	0.3761108	0.7146135	0.5262465	0.5422544	0.4957984	0.2241166	0.1869885	0.7570520
250	0.3074139	0.8685707	0.4856274	0.6888042	0.5559017	0.5141386	0.4637877	0.3298934	0.2111535	0.8155582
300	0.2964349	0.8359301	0.4456697	0.6684354	0.5871688	0.5996217	0.3478672	0.3009047	0.2103863	0.9094710
350	0.2498260	0.8706170	0.5697525	0.7675164	0.4502693	0.5671232	0.4336938	0.3258323	0.1562871	0.7360420
400	0.3287864	0.6770120	0.4733410	0.7275955	0.4626413	0.5867258	0.5111399	0.3184678	0.1675091	0.7929457
450	0.2525958	0.8171119	0.4815772	0.7168889	0.6398330	0.4484379	0.3738031	0.2735700	0.1314337	0.6040778
500	0.2464832	0.9222082	0.4620664	0.6176645	0.5347239	0.4493251	0.3338979	0.3381321	0.1127006	0.6246855
550	0.3101149	0.7388390	0.3607770	0.4956284	0.3954182	0.5181424	0.3948788	0.2372103	0.1802577	0.7656658
600	0.3008571	0.7979798	0.4717210	0.5783125	0.2150587	0.4147419	0.4465907	0.1578081	0.1485033	0.6555470
650	0.4506059	0.7032798	0.3678222	0.4332785	0.2064664	0.4576015	0.6044207	0.0836577	0.1459615	0.7591845
700	0.4622590	0.8093180	0.4324031	0.4319290	0.2966948	0.4919476	0.7439247	0.0848066	0.1742894	0.7132427
750	0.4797490	0.6708396	0.6154654	0.4355312	0.2771924	0.5621862	0.7334545	0.0570209	0.1783042	0.8845791
800	0.4704723	0.7277590	0.5945598	0.6211003	0.4006090	0.5822100	0.7153603	0.0638640	0.1685348	0.7755636
850	0.4299357	0.7123437	0.4044074	0.5057073	0.4459613	0.5204781	0.7821736	0.0479299	0.1765207	0.6214505
900	0.4741543	0.6600416	0.4198526	0.6120215	0.3611166	0.5366797	0.8647977	0.0700703	0.1886460	0.7943829
950	0.4828297	0.7129979	0.4254636	0.5507829	0.4525996	0.5319674	0.6875099	0.0383879	0.2195021	0.7742382
1000	0.5045707	0.6096333	0.4568790	0.6197223	0.3365896	0.5842866	0.7451458	0.0759975	0.1867288	0.7687685

0	0.3407929	0.6056004	0.3843513	0.5996121	0.5169926	0.8121464	0.6749147	0.0697362	0.1599050	0.7335743
50	0.5523139	0.7233035	0.5364240	0.7710458	0.5228211	0.6380756	0.7012215	0.0133951	0.2925686	0.6551524
100	0.4976849	0.6713859	0.4149047	0.6280625	0.4609814	0.7365757	0.7970964	0.0504608	0.2687178	0.3686494
150	0.4877654	0.7834982	0.3424528	0.6232074	0.4763828	0.8177158	0.7118415	0.0638178	0.4092528	0.3524652
200	0.3977823	0.8988805	0.3849988	0.7214124	0.4091535	0.7805682	0.7599195	0.0721175	0.5617115	0.2577591
250	0.4436389	0.6132463	0.3740544	0.6160609	0.3396242	0.6258225	0.5154798	0.1443159	0.6657496	0.1976172
300	0.5138776	0.7118114	0.3999628	0.5635328	0.2831776	0.6881765	0.3868970	0.3475682	0.6904919	0.3774337
350	0.4681287	0.6045108	0.3427661	0.5535103	0.2102826	0.6495965	0.4562837	0.3526142	0.6452770	0.3346444
400	0.5841262	0.7008174	0.4415086	0.4676710	0.1004166	0.5693421	0.4398604	0.4979999	0.5064175	0.2774902
450	0.4971267	0.7295460	0.3993962	0.3742241	0.0927922	0.5154733	0.3993061	0.3489048	0.4547440	0.2470956
500	0.4610726	0.6237108	0.5906980	0.2735472	0.0933168	0.5418236	0.3746664	0.4380998	0.6798513	0.2101169
550	0.4562519	0.7743902	0.6034536	0.1830343	0.1140826	0.5083621	0.3434603	0.3058308	0.5989688	0.3829442
600	0.3520415	0.8571021	0.7078692	0.1785414	0.0797447	0.4522500	0.3937990	0.3767424	0.4557147	0.6895066
650	0.4432592	0.7405807	0.8602808	0.1532203	0.0741902	0.5998464	0.4034559	0.2973686	0.2630590	0.6793511
700	0.4124888	0.7498221	0.8068898	0.1108466	0.1046643	0.5214060	0.4530695	0.2348237	0.2119864	0.9024808
750	0.3876243	0.8379979	0.8765935	0.1239878	0.1537723	0.5535346	0.6428109	0.1606087	0.1723336	0.8287396
800	0.4160715	0.8461458	0.8186192	0.2032055	0.2355918	0.6020051	0.6512492	0.0421907	0.1093026	0.7278599
850	0.4292450	0.7205077	0.7483082	0.4424283	0.2946928	0.5447521	0.7960158	0.0449458	0.1925443	0.9236473
900	0.3897504	0.7535386	0.7473810	0.4130961	0.3338421	0.5115225	0.6351977	0.0196328	0.1547609	0.8163052
950	0.5423214	0.7180081	0.6622561	0.5571645	0.3567856	0.6297799	0.8343819	0.0373695	0.1425802	0.9157917
1000	0.4129737	0.6961964	0.6188222	0.6031030	0.4193563	0.6005851	0.6568081	0.0201080	0.1537578	0.9182034

0	0.3839610	0.5810874	0.5410309	0.5408063	0.4445614	0.5993860	0.7682184	0.0622513	0.1796762	0.8677204
50	0.4782499	0.5922064	0.4853804	0.5513926	0.3861319	0.5730199	0.7842159	0.0274722	0.0912017	0.7880814
100	0.4419826	0.5190877	0.5008105	0.6395457	0.4503912	0.5869463	0.7415093	0.0325887	0.0988243	0.6736492
150	0.4381550	0.5484089	0.4693511	0.7376195	0.4037628	0.5914771	0.9439252	0.0310794	0.0765005	0.5439031
200	0.3802715	0.6578724	0.4434530	0.6674073	0.4166575	0.5762013	0.7666628	0.0296780	0.0820800	0.6710036
250	0.3362704	0.7156745	0.4366347	0.7474851	0.5012395	0.6349563	0.8489541	0.0351560	0.1054813	0.8902590
300	0.2399427	0.6412031	0.3811931	0.7141155	0.4016777	0.5887276	0.7382550	0.0293453	0.0712717	0.6789683
350	0.2538425	0.5848309	0.3535489	0.7686949	0.4892785	0.7064716	0.9866872	0.0163241	0.0778108	0.5695328
400	0.3840098	0.5456540	0.3214518	0.6977215	0.3704532	0.8487753	0.6980961	0.0153689	0.1180325	0.7113286
450	0.3305251	0.5294685	0.3440460	0.6915076	0.5141563	0.8632374	0.9054943	0.0219045	0.1538466	0.6792840
500	0.3157081	0.5146858	0.3370122	0.5665219	0.5169716	0.7709661	0.8381985	0.0187248	0.0863027	0.7101872
550	0.4487738	0.7166973	0.3159771	0.7954874	0.3621473	0.7352102	0.7502576	0.0445498	0.1210311	0.7560238
600	0.4493507	0.7083241	0.3926652	0.6143216	0.3483594	0.6500647	0.8015323	0.0611550	0.2034212	0.8272075
650	0.5813851	0.6658244	0.4326931	0.7713044	0.4670724	0.7568858	0.7798796	0.0283652	0.1145509	0.9482336
700	0.5962162	0.6754877	0.4651269	0.7411409	0.4650846	0.6668004	0.8747143	0.0398224	0.1190702	0.9348288
750	0.6410009	0.6461544	0.3711334	0.6282938	0.5158355	0.4808264	0.7478218	0.0559866	0.1090732	0.8358484
800	0.5198312	0.6476976	0.3935569	0.6300472	0.4229054	0.5927364	0.6955868	0.0433629	0.0820949	0.8528895
850	0.5396977	0.7016870	0.4634010	0.6231534	0.4777949	0.6878599	0.8774315	0.0373179	0.1281112	0.8670585
900	0.5947123	0.7098227	0.3593872	0.5584282	0.3954961	0.5990251	0.6628028	0.0374367	0.1820651	0.6789193
950	0.5495685	0.7310100	0.4209236	0.7466777	0.4842654	0.5980734	0.7111052	0.0754937	0.1742197	0.7599053
1000	0.6024480	0.7571555	0.3743578	0.7148859	0.4064197	0.6835198	0.6601694	0.0288231	0.1115227	0.8165187

0	0.4584219	0.6911843	0.4332384	0.5129035	0.5052666	0.5571964	0.8313226	0.0613508	0.1438045	0.7742244
50	0.3950928	0.6330099	0.5162543	0.5862621	0.5331533	0.5343997	0.7593698	0.0587720	0.1013996	0.6408156
100	0.4007665	0.7957827	0.3455286	0.6968434	0.4942301	0.3033543	0.8504296	0.0440749	0.0320724	0.6669372
150	0.5346414	0.7786970	0.4849975	0.7205981	0.3034049	0.2138192	0.6433098	0.0346422	0.0585988	0.8239721
200	0.4464372	0.8205185	0.4850060	0.5454270	0.4068706	0.1657712	0.7099006	0.0353787	0.0605947	0.9204800
250	0.5587334	0.6772150	0.4358250	0.6257268	0.4971210	0.1787083	0.8343712	0.0354148	0.0116457	0.7044457
300	0.5218972	0.5980862	0.4828048	0.6795653	0.4415992	0.1009407	0.7663451	0.0331483	0.0192635	0.7337779
350	0.4398410	0.8090644	0.4255444	0.6557184	0.4752085	0.0989667	0.8119142	0.0597365	0.0159064	0.8322268
400	0.5676673	0.8156407	0.3919512	0.6991053	0.5490486	0.1709685	0.7869822	0.0800835	0.0428401	0.8867862
450	0.5052870	0.6938328	0.3614453	0.8670446	0.3965268	0.1244645	0.7470536	0.0259749	0.0352057	0.6943713
500	0.4421020	0.7846554	0.4578467	0.5377614	0.5274527	0.1108308	0.6906609	0.0473346	0.0078955	0.7427526
550	0.5329810	0.7599001	0.5029092	0.7668659	0.5374016	0.1763281	0.8646734	0.0325474	0.0853692	0.7450682
600	0.3925847	0.7497868	0.4543405	0.6828826	0.3264806	0.4061630	0.8180618	0.0368557	0.1023682	0.7719191
650	0.3957903	0.8270138	0.3926132	0.6907515	0.4004893	0.5278006	0.7845595	0.0397885	0.1147164	0.8686485
700	0.4292656	0.8058088	0.4067860	0.5831700	0.3609001	0.6213489	0.7011769	0.0353305	0.0960635	0.6910244
750	0.4593622	0.6919477	0.4624954	0.5620917	0.4824279	0.5241917	0.8543615	0.0532022	0.1030623	0.8556935
800	0.6107457	0.7770520	0.4763163	0.6396446	0.4585610	0.5698038	0.7013173	0.0336418	0.1289635	0.6373239
850	0.4064388	0.6456214	0.4761531	0.6921229	0.3763173	0.5991385	0.7389666	0.0482364	0.1691168	0.7153101
900	0.4963861	0.7445359	0.5406121	0.6082302	0.5490503	0.7703175	0.7542532	0.0809273	0.1665575	0.7909749
950	0.3836147	0.7328178	0.4655736	0.6508845	0.3999361	0.6743175	0.7965707	0.0887286	0.1201925	0.7891947
1000	0.5808144	0.8519653	0.4549560	0.5219546	0.4219188	0.6260564	0.6219681	0.0501511	0.1366664	0.7704731

0	0.3796112	0.6475257	0.3435847	0.4779177	0.4830199	0.6324807	1.0625569	0.0518129	0.1626379	0.9637121
50	0.4301377	0.7911556	0.4061013	0.6048491	0.4427074	0.5522053	0.7322744	0.0416325	0.1157567	0.8121242
100	0.4292224	0.7526043	0.5054111	0.5820568	0.4494231	0.3972717	0.7965538	0.0245155	0.0426017	0.8441069
150	0.3018327	0.7307396	0.4933600	0.6066638	0.4770326	0.2019696	0.6295493	0.0321249	0.0293359	0.8469197
200	0.2832003	0.5888797	0.4768895	0.7230026	0.4104707	0.1467337	0.7338722	0.0269703	0.0649156	0.6729220
250	0.2419398	0.6205527	0.2862178	0.7289880	0.4025555	0.1294831	0.7423915	0.0447324	0.0529921	0.7140052
300	0.1895696	0.7597686	0.4712104	0.5979213	0.3841705	0.1631256	0.5743094	0.0293077	0.0253973	0.6284043
350	0.1675445	0.7836453	0.4680572	0.5676041	0.3884076	0.0521383	0.6895284	0.0680268	0.0406016	0.7074551
400	0.2179198	0.6990954	0.4224392	0.5333875	0.3719705	0.0749074	0.8671203	0.0419871	0.0541660	0.8210878
450	0.2520891	0.6855718	0.5594811	0.6148391	0.4632641	0.0881595	0.8936457	0.0359514	0.0345530	0.8892806
500	0.2352646	0.7486907	0.4379533	0.5769761	0.5018424	0.1347248	0.6740011	0.0447036	0.0284211	0.7746886
550	0.3306314	0.8071992	0.4431892	0.6381450	0.3945040	0.2444531	0.8529098	0.0425282	0.1122757	0.6804265
600	0.2609935	0.6408203	0.5405141	0.7322256	0.4970080	0.4080931	0.9548795	0.0369058	0.1383943	0.9277282
650	0.3426468	0.6428031	0.3644209	0.6362480	0.4446325	0.5367686	0.8113526	0.0449403	0.2208725	0.7874351
700	0.3846394	0.7062248	0.4248377	0.6507020	0.4318557	0.5551947	0.7858352	0.1206320	0.1571203	1.0280621
750	0.4840885	0.6665704	0.3482484	0.7705472	0.4117450	0.6823650	0.7727633	0.0799874	0.1254840	0.8781005
800	0.5237262	0.6790952	0.5733715	0.6468415	0.3917025	0.5341331	0.6672948	0.0516842	0.1297590	0.7769171
850	0.5809252	0.7715451	0.5360997	0.5213428	0.3886010	0.7136260	1.0372917	0.0449419	0.1228681	0.9099367
900	0.4193687	0.7708388	0.5194565	0.7751789	0.4827887	0.7812014	0.7656040	0.0996754	0.2199833	0.8847484
950	0.3717468	0.6863341	0.5292892	0.6661149	0.3282545	0.6629982	0.7504100	0.0750150	0.1723060	0.6681285
1000	0.3195084	0.9060551	0.4877972	0.6625536	0.2459456	0.5777898	0.6424847	0.0794252	0.2489483	0.6886421

0	0.3889782	0.5967163	0.4866845	0.5201282	0.5377698	0.6255851	0.8978491	0.0566187	0.1331172	0.9529724
50	0.4573959	0.7760298	0.5317398	0.6559922	0.4648428	0.5381035	0.5430828	0.1376152	0.1976890	0.7004297
100	0.5693916	0.7216803	0.4800045	0.6569597	0.3268366	0.5264193	0.3601666	0.2694787	0.1644982	0.7905095
150	0.3835963	0.7368508	0.3876176	0.7305213	0.1416763	0.5951261	0.2542380	0.4020043	0.1557398	0.8103599
200	0.5261345	0.6135652	0.5286842	0.5319624	0.1105476	0.4698111	0.1697648	0.5107703	0.2039435	0.6796731
250	0.4120124	0.6061989	0.4326115	0.3747607	0.0608705	0.4014642	0.1384400	0.5298941	0.1937667	0.6178109
300	0.5653426	0.6901604	0.4960202	0.2089829	0.0830760	0.3936988	0.0867589	0.4798107	0.1698865	0.8250008
350	0.6020566	0.8440751	0.6517352	0.1337692	0.0300226	0.5296424	0.0912420	0.4877619	0.1724395	0.7572919
400	0.4564127	0.8540262	0.6372663	0.0538014	0.0174549	0.3963075	0.1459567	0.4976820	0.1839205	0.7605072
450	0.4463153	0.7375823	0.7138381	0.0433298	0.0307088	0.3090234	0.0922341	0.4415610	0.1713927	0.8339971
500	0.3998206	0.7765117	0.6913177	0.0126635	0.0370681	0.3938032	0.1162352	0.4374946	0.1831406	0.8487940
550	0.3799350	0.7126110	0.6280464	0.0140924	0.0068823	0.4255232	0.1940625	0.2143230	0.1533145	0.8885256
600	0.3756050	0.8343144	0.8430960	0.0188509	0.0149447	0.3876510	0.3159224	0.1286249	0.0913164	0.7237776
650	0.4668378	0.7506243	0.6817164	0.0535011	0.1027787	0.4645104	0.5635503	0.1157055	0.1881567	0.8412437
700	0.5196098	0.7434054	0.7692570	0.1098102	0.2086412	0.4719165	0.7066351	0.0704981	0.1406322	0.8016934
750	0.3977255	0.7882926	0.7084289	0.1967733	0.2423712	0.4609889	0.7866921	0.0522018	0.2092406	0.6990848
800	0.4000709	0.6894498	0.6871943	0.3390446	0.4017512	0.6162876	0.6548399	0.0561365	0.1720567	1.0248812
850	0.4325398	0.8077904	0.7798136	0.3896676	0.3273705	0.7259837	0.9552254	0.0387456	0.1824590	0.8226793
900	0.4473298	0.7753768	0.6473638	0.4265693	0.3986259	0.5711586	0.6734735	0.0456448	0.1515283	0.8632018
950	0.4103978	0.7527826	0.5233863	0.5406261	0.3479949	0.5609390	0.8096407	0.0493315	0.1530700	0.8050546
1000	0.6124109	0.6619616	0.5205885	0.5597668	0.3537189	0.6365884	0.6622375	0.0628507	0.1243665	0.7787362

0	0.4185589	0.6220190	0.4396382	0.5411531	0.4587737	0.8233938	0.8683746	0.0406394	0.1180108	0.8217165
50	0.3750290	0.6519485	0.3962741	0.7932795	0.4314059	0.5830282	0.6966487	0.0240588	0.1275862	0.8316852
100	0.3887184	0.8099085	0.3498849	0.7369130	0.4510386	0.4962842	0.9570023	0.0248843	0.0421747	0.8365538
150	0.3578405	0.7355391	0.3884302	0.5610520	0.4761402	0.6918821	0.6480751	0.0300460	0.0269277	0.7407766
200	0.3456636	0.6458178	0.3420290	0.8315660	0.3368304	0.5894434	0.8046899	0.0375557	0.0164539	0.6914693
250	0.2863316	0.7071503	0.3941918	0.6135189	0.4062298	0.6007363	0.7983778	0.0264456	0.0307689	0.7648949
300	0.2436302	0.6325168	0.4731265	0.6789757	0.4687278	0.5912996	0.7712160	0.0506088	0.0071635	0.6941297
350	0.2817910	0.7688831	0.3815937	0.8212369	0.5411277	0.5986905	0.8292131	0.0536236	0.0324350	0.7051544
400	0.2917542	0.6988097	0.4809628	0.7787113	0.4572680	0.6294206	0.6786539	0.0261489	0.0100694	0.8679683
450	0.2500087	0.6887029	0.3198018	0.6167374	0.4697281	0.5777626	0.7639621	0.0476177	0.0112873	0.7545502
500	0.2499853	0.7549056	0.4673938	0.6885573	0.4144135	0.7151956	0.7132815	0.0876064	0.0097536	0.8932453
550	0.3037197	0.6643258	0.4046001	0.5034336	0.3462541	0.6322374	0.6231058	0.0505738	0.0487837	0.7182103
600	0.3785877	0.8403938	0.3217924	0.6242893	0.3196715	0.7318841	0.8792309	0.0284283	0.1557460	0.7505732
650	0.4112454	0.9241224	0.4386007	0.6194721	0.3858011	0.7325703	0.7322377	0.0507621	0.1886258	0.7198494
700	0.3990393	0.5835010	0.4614437	0.7354577	0.4143116	0.5708349	0.7801136	0.0393548	0.1557230	0.8221245
750	0.4259588	0.6859631	0.4976651	0.6215954	0.5441164	0.5576078	0.6933773	0.0541117	0.1334936	0.7125475
800	0.4396124	0.8506471	0.5188926	0.7301286	0.4669739	0.6519622	0.6943801	0.0769537	0.1748045	0.8264241
850	0.5431455	0.8426722	0.4932069	0.6580172	0.4457394	0.6847737	0.5684073	0.0384260	0.1093613	0.6840111
900	0.5470624	0.9278861	0.5721754	0.6184433	0.3351766	0.7387063	0.6867516	0.0541903	0.1322436	0.9442341
950	0.4514316	0.7120562	0.4349518	0.7090899	0.3422302	0.6769868	0.7840113	0.0407068	0.1648396	0.8559115
1000	0.4320038	0.5951225	0.3790698	0.4941652	0.3423651	0.7219549	0.8093404	0.0541902	0.1588815	0.9728811

0	0.4000891	0.6547383	0.4455165	0.6785481	0.5408514	0.6061669	0.9774581	0.0506155	0.1204105	0.8852039
50	0.4761505	0.7503772	0.3921339	0.7626212	0.5269115	0.5814284	0.6313523	0.0229489	0.1602109	0.6653887
100	0.4925926	0.8795757	0.4752509	0.7951561	0.4224071	0.4164701	0.6281721	0.0260726	0.2305906	0.4029465
150	0.3382530	0.9125213	0.3625747	0.6682002	0.5017338	0.3739444	0.6425441	0.0455855	0.3988843	0.3921866
200	0.2625754	0.7874259	0.3608706	0.7511860	0.3866661	0.2303605	0.6700730	0.0387704	0.4760137	0.4592831
250	0.3415214	0.7872985	0.4738980	0.7056664	0.4325771	0.2238342	0.5953175	0.1264979	0.5255769	0.3152762
300	0.3299692	0.7010341	0.5552675	0.6047309	0.5032719	0.2811534	0.6802612	0.1785838	0.5300105	0.2865996
350	0.4731480	0.7067544	0.3845750	0.7449807	0.3790970	0.1748454	0.5761606	0.1977331	0.5691667	0.2411335
400	0.3495126	0.7459878	0.4068489	0.6707331	0.3162422	0.2326670	0.3523066	0.2156769	0.5414729	0.3175079
450	0.4636082	0.5798186	0.4443535	0.6500844	0.3907441	0.1896327	0.4700671	0.2542926	0.5329102	0.2406540
500	0.3181540	0.6882779	0.3932414	0.7686625	0.3630439	0.2282611	0.4036408	0.3097593	0.6206272	0.2439577
550	0.4213015	0.7579366	0.4089781	0.6051906	0.2563311	0.3480391	0.3512165	0.4236780	0.6932633	0.4398762
600	0.4674855	0.8222632	0.3464331	0.4582568	0.1686813	0.4401257	0.3197413	0.3842844	0.4824251	0.6325588
650	0.4834577	0.6799994	0.3993330	0.4063434	0.1192654	0.2987906	0.3062148	0.3177277	0.3458749	0.7251160
700	0.5974110	0.6382421	0.5623135	0.3490763	0.0754170	0.4030944	0.4060405	0.1392614	0.2330156	0.8423734
750	0.5755815	0.6139811	0.5804493	0.1889673	0.1068120	0.5087909	0.4752779	0.1209903	0.1367445	0.7544119
800	0.6170043	0.6734012	0.7714359	0.1209076	0.0993721	0.5660826	0.6172446	0.1067242	0.1628411	0.6653464
850	0.5240463	0.7568059	0.6939310	0.1332513	0.2320147	0.7331903	0.6814182	0.0617559	0.1178271	0.7099230
900	0.4437404	0.7478909	0.7294932	0.2711710	0.2633246	0.6163749	0.7845039	0.0235904	0.1105795	0.8703130
950	0.4030222	0.7850886	0.8207079	0.4491348	0.3205470	0.5128277	0.8809829	0.0499167	0.1258097	0.8711876
1000	0.4967965	0.7494518	0.5632400	0.4686848	0.3492069	0.5393621	0.9120140	0.0443964	0.1140137	0.7252063
