YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C
0.0900299	0.9848965	0.0148285	0.1045786	0.2647249	1.0638111	0.0478035	0.0547005	0.8941650	0.9378282
