"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
400	0.9325419	0.9961055	0.8905373	0.0644667	0.9614231	0.4123823	0.7977090	0.9978688	0.0350840	0.0025136
450	0.9325285	0.9959491	0.8910538	0.0644720	0.9488872	0.3995520	0.7990712	0.9987111	0.0345081	0.0026170
500	0.9325095	0.9957700	0.8912523	0.0644782	0.9388021	0.3930949	0.7996627	0.9990176	0.0342760	0.0027400
550	0.9324868	0.9955953	0.7278934	0.0644843	0.9317501	0.3900226	0.7990459	0.9954520	0.2204168	0.0292658
600	0.9324633	0.9954467	0.5416992	0.0644895	0.9274629	0.3915296	0.7865363	0.9540524	0.3975792	0.0534951
650	0.9324418	0.9953374	0.4361118	0.0644935	0.9269853	0.4097156	0.7557807	0.8725399	0.4929420	0.0642308
700	0.9324248	0.9952885	0.3864569	0.0644955	0.9338655	0.4568485	0.7175884	0.7915137	0.5450082	0.0681534
750	0.9324153	0.9953352	0.3650734	0.0644943	0.9482047	0.5300021	0.6821106	0.7309068	0.5747157	0.0694041
800	0.9324170	0.9954829	0.3563133	0.0644897	0.9643621	0.6126273	0.6540700	0.6911700	0.5912789	0.0696894
850	0.9324311	0.9956858	0.3528233	0.0644830	0.9773404	0.6871965	0.6342442	0.6670221	0.5999977	0.0696565
900	0.9324538	0.9958850	0.3514426	0.0644762	0.9858919	0.7446012	0.6213620	0.6531656	0.6043264	0.0695502
950	0.9324793	0.9960452	0.3508849	0.0644704	0.9909184	0.7841689	0.6135330	0.6456027	0.6063768	0.0694539
1000	0.9325025	0.9961581	0.3506466	0.0644662	0.9936923	0.8094227	0.6090265	0.6416548	0.6073172	0.0693867

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9348571	0.9963315	0.3384552	0.0468579	0.9973274	0.8440348	0.5990123	0.5339403	0.6084028	0.0420152
100	0.9368877	0.9963356	0.2687722	0.0257422	0.9979202	0.8531779	0.5766070	0.4319979	0.6159869	0.0170892
150	0.9377825	0.9963413	0.1741990	0.0128060	0.9982815	0.8772199	0.5480986	0.3801403	0.6491285	0.0060708
200	0.9381213	0.9963467	0.1028438	0.0060944	0.9985274	0.9076275	0.5180617	0.3489029	0.7180854	0.0020401
250	0.9382428	0.9963511	0.0623858	0.0028451	0.9987246	0.9362701	0.4826861	0.3182292	0.8048896	0.0006897
300	0.9382856	0.9963545	0.0427360	0.0013247	0.9988860	0.9598966	0.4434111	0.2854844	0.8789475	0.0002593
350	0.9383007	0.9963572	0.0340245	0.0006260	0.9990114	0.9769119	0.4072562	0.2563756	0.9273058	0.0001265
400	0.9383061	0.9963593	0.0303784	0.0003082	0.9991019	0.9874743	0.3793944	0.2349366	0.9540631	0.0000863
450	0.9383081	0.9963609	0.0289098	0.0001644	0.9991623	0.9932870	0.3606135	0.2212322	0.9674605	0.0000744
500	0.9383090	0.9963621	0.0283338	0.0000995	0.9991996	0.9962425	0.3491197	0.2133204	0.9737627	0.0000709
550	0.9360075	0.9963626	0.0289004	0.0176713	0.9989618	0.9976756	0.3453328	0.2735616	0.9765786	0.0273391
600	0.9339774	0.9963614	0.0477784	0.0387736	0.9986918	0.9982666	0.3545308	0.3343126	0.9749360	0.0522579
650	0.9330830	0.9963591	0.1051427	0.0517038	0.9985466	0.9982688	0.3691735	0.3650541	0.9498058	0.0632744
700	0.9327446	0.9963569	0.1796214	0.0584126	0.9984814	0.9977952	0.3882680	0.3875684	0.8813375	0.0673052
750	0.9326235	0.9963554	0.2443429	0.0616607	0.9984528	0.9966336	0.4172022	0.4206260	0.7942100	0.0686561
800	0.9325811	0.9963545	0.2896764	0.0631806	0.9984367	0.9937915	0.4549429	0.4666212	0.7213382	0.0690868
850	0.9325663	0.9963539	0.3175927	0.0638790	0.9984182	0.9872150	0.4943449	0.5157342	0.6723589	0.0692198
900	0.9325612	0.9963535	0.3334092	0.0641967	0.9983829	0.9745270	0.5288512	0.5579436	0.6430214	0.0692602
950	0.9325594	0.9963531	0.3418729	0.0643405	0.9983139	0.9551293	0.5554504	0.5890109	0.6265379	0.0692724
1000	0.9325588	0.9963524	0.3462209	0.0644053	0.9981972	0.9314986	0.5741147	0.6095241	0.6176293	0.0692765

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325589	0.9965528	0.3384547	0.0468571	0.9967144	0.7941574	0.5770294	0.6378668	0.6084021	0.0488366
100	0.9325793	0.9968056	0.2687691	0.0257406	0.9962630	0.7652404	0.5579112	0.6371911	0.6159859	0.0301448
150	0.9326067	0.9969467	0.1741941	0.0128038	0.9957339	0.7647191	0.5468751	0.6311571	0.6491294	0.0218849
200	0.9326289	0.9970103	0.1028393	0.0060921	0.9954555	0.7734565	0.5308736	0.6101345	0.7180896	0.0188662
250	0.9326428	0.9970359	0.0623827	0.0028427	0.9954447	0.7872487	0.5022414	0.5690799	0.8048955	0.0178565
300	0.9326503	0.9970461	0.0427342	0.0013223	0.9956238	0.8049047	0.4633566	0.5166769	0.8789528	0.0175349
350	0.9326540	0.9970509	0.0340236	0.0006236	0.9959097	0.8219053	0.4233752	0.4678365	0.9273095	0.0174346
400	0.9326558	0.9970544	0.0303779	0.0003057	0.9962144	0.8343827	0.3899450	0.4313130	0.9540653	0.0174026
450	0.9326567	0.9970576	0.0289096	0.0001619	0.9964716	0.8419175	0.3658241	0.4078275	0.9674616	0.0173911
500	0.9326574	0.9970605	0.0283337	0.0000971	0.9966562	0.8459434	0.3501892	0.3942329	0.9737633	0.0173860
550	0.9326540	0.9968409	0.0289000	0.0176698	0.9968503	0.9032721	0.3676077	0.3869374	0.9765788	0.0378396
600	0.9326342	0.9965904	0.0477765	0.0387732	0.9972748	0.9564943	0.3810116	0.3833356	0.9749355	0.0565296
650	0.9326071	0.9964509	0.1051407	0.0517039	0.9977319	0.9812110	0.3872512	0.3835607	0.9498056	0.0647891
700	0.9325852	0.9963883	0.1796209	0.0584129	0.9980580	0.9907399	0.3981125	0.3940784	0.8813378	0.0678079
750	0.9325715	0.9963639	0.2443439	0.0616610	0.9982462	0.9934925	0.4219487	0.4228193	0.7942099	0.0688173
800	0.9325642	0.9963555	0.2896781	0.0631808	0.9983392	0.9921869	0.4570658	0.4673393	0.7213375	0.0691377
850	0.9325608	0.9963532	0.3175944	0.0638791	0.9983724	0.9862422	0.4952474	0.5159648	0.6723579	0.0692359
900	0.9325593	0.9963527	0.3334106	0.0641968	0.9983606	0.9738699	0.5292213	0.5580169	0.6430205	0.0692653
950	0.9325587	0.9963525	0.3418739	0.0643405	0.9983022	0.9546866	0.5555984	0.5890343	0.6265371	0.0692741
1000	0.9325585	0.9963520	0.3462215	0.0644053	0.9981903	0.9312208	0.5741729	0.6095318	0.6176288	0.0692771

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325551	0.9963319	0.3384703	0.0468803	0.9976660	0.8338835	0.6406628	0.5312482	0.5577394	0.0692919
100	0.9325554	0.9963382	0.2688634	0.0257915	0.9986002	0.7919885	0.6606410	0.4380522	0.5192742	0.0692864
150	0.9325561	0.9963471	0.1743469	0.0128716	0.9990406	0.7500416	0.6619285	0.4014988	0.5312782	0.0692795
200	0.9325571	0.9963546	0.1029814	0.0061685	0.9991578	0.7312059	0.6521498	0.3825901	0.5918182	0.0692743
250	0.9325581	0.9963591	0.0624816	0.0029233	0.9991588	0.7396181	0.6304040	0.3583755	0.6754467	0.0692717
300	0.9325588	0.9963614	0.0427923	0.0014048	0.9991769	0.7736999	0.5994026	0.3270129	0.7483742	0.0692706
350	0.9325593	0.9963625	0.0340543	0.0007070	0.9992564	0.8230521	0.5672834	0.2965245	0.7963641	0.0692701
400	0.9325596	0.9963636	0.0303931	0.0003895	0.9993740	0.8717379	0.5408427	0.2730246	0.8230156	0.0692694
450	0.9325598	0.9963648	0.0289167	0.0002459	0.9994895	0.9094511	0.5222748	0.2576089	0.8363894	0.0692685
500	0.9325600	0.9963662	0.0283371	0.0001811	0.9995799	0.9344848	0.5106006	0.2485664	0.8426903	0.0692675
550	0.9325602	0.9963668	0.0289152	0.0177306	0.9990985	0.9529121	0.4548620	0.3201825	0.8961690	0.0692672
600	0.9325603	0.9963643	0.0478685	0.0388061	0.9985976	0.9716303	0.4193268	0.3780310	0.9405370	0.0692697
650	0.9325600	0.9963599	0.1052885	0.0517199	0.9983933	0.9840637	0.4072714	0.3943204	0.9364163	0.0692733
700	0.9325596	0.9963563	0.1797594	0.0584203	0.9983524	0.9902543	0.4100111	0.4039101	0.8762201	0.0692758
750	0.9325591	0.9963542	0.2444435	0.0616643	0.9983646	0.9923216	0.4291027	0.4289135	0.7922355	0.0692770
800	0.9325588	0.9963532	0.2897397	0.0631822	0.9983810	0.9909244	0.4611856	0.4706045	0.7205641	0.0692774
850	0.9325586	0.9963529	0.3176291	0.0638798	0.9983830	0.9849647	0.4974958	0.5175828	0.6720498	0.0692774
900	0.9325585	0.9963528	0.3334289	0.0641971	0.9983589	0.9726320	0.5303897	0.5587793	0.6428954	0.0692775
950	0.9325584	0.9963526	0.3418832	0.0643406	0.9982957	0.9536020	0.5561815	0.5893813	0.6264853	0.0692776
1000	0.9325584	0.9963520	0.3462260	0.0644054	0.9981823	0.9303835	0.5744549	0.6096861	0.6176068	0.0692781

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9455077	0.9963889	0.3504064	0.0644591	0.9965960	0.7327459	0.6039479	0.6378740	0.6080995	0.0692930
100	0.9569344	0.9964531	0.3504046	0.0644591	0.9949883	0.6272868	0.6039152	0.6378517	0.6081042	0.0692955
150	0.9619705	0.9964780	0.3504044	0.0644596	0.9916093	0.5773369	0.6038987	0.6378410	0.6081062	0.0693076
200	0.9638756	0.9964676	0.3504063	0.0644606	0.9877236	0.5573342	0.6038905	0.6378360	0.6081068	0.0693325
250	0.9645561	0.9964362	0.3504115	0.0644620	0.9845883	0.5498554	0.6038866	0.6378339	0.6081063	0.0693649
300	0.9647922	0.9963993	0.3504198	0.0644635	0.9825636	0.5471509	0.6038851	0.6378334	0.6081044	0.0693958
350	0.9648721	0.9963671	0.3504299	0.0644648	0.9814328	0.5461897	0.6038850	0.6378343	0.6081013	0.0694199
400	0.9648981	0.9963436	0.3504400	0.0644657	0.9808605	0.5458509	0.6038859	0.6378363	0.6080972	0.0694359
450	0.9649059	0.9963283	0.3504488	0.0644664	0.9805904	0.5457311	0.6038877	0.6378392	0.6080928	0.0694454
500	0.9649078	0.9963193	0.3504556	0.0644668	0.9804691	0.5456876	0.6038899	0.6378426	0.6080886	0.0694506
550	0.9519545	0.9962534	0.3504605	0.0644670	0.9816694	0.6564737	0.6038922	0.6378460	0.6080851	0.0694525
600	0.9405247	0.9961942	0.3504633	0.0644667	0.9864088	0.7621676	0.6038945	0.6378491	0.6080827	0.0694408
650	0.9354857	0.9961913	0.3504629	0.0644654	0.9910390	0.8122374	0.6038963	0.6378516	0.6080813	0.0694084
700	0.9335805	0.9962222	0.3504577	0.0644637	0.9939762	0.8322995	0.6038977	0.6378532	0.6080812	0.0693695
750	0.9329020	0.9962592	0.3504483	0.0644621	0.9955240	0.8398070	0.6038983	0.6378538	0.6080829	0.0693376
800	0.9326682	0.9962888	0.3504372	0.0644609	0.9962620	0.8425254	0.6038981	0.6378531	0.6080863	0.0693165
850	0.9325901	0.9963083	0.3504268	0.0644601	0.9965927	0.8434935	0.6038970	0.6378511	0.6080907	0.0693043
900	0.9325651	0.9963199	0.3504185	0.0644596	0.9967347	0.8438363	0.6038952	0.6378480	0.6080953	0.0692979
950	0.9325575	0.9963261	0.3504124	0.0644593	0.9967938	0.8439588	0.6038929	0.6378445	0.6080994	0.0692948
1000	0.9325556	0.9963293	0.3504084	0.0644591	0.9968179	0.8440044	0.6038905	0.6378410	0.6081027	0.0692933

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325551	0.9963309	0.3584031	0.0468925	0.9968022	0.8435362	0.6039723	0.6379110	0.6073548	0.0426774
100	0.9325552	0.9963314	0.3168974	0.0258184	0.9968158	0.8436991	0.6041691	0.6382794	0.6079716	0.0183565
150	0.9325553	0.9963317	0.2435918	0.0129077	0.9968230	0.8437225	0.6032456	0.6368359	0.6234861	0.0076056
200	0.9325554	0.9963320	0.1847603	0.0062094	0.9968285	0.8456268	0.5972880	0.6271007	0.6601264	0.0036728
250	0.9325554	0.9963321	0.1505753	0.0029665	0.9968540	0.8538696	0.5831940	0.6049268	0.7083633	0.0023552
300	0.9325555	0.9963324	0.1337577	0.0014491	0.9969400	0.8714296	0.5620147	0.5738364	0.7527879	0.0019352
350	0.9325555	0.9963332	0.1262417	0.0007518	0.9971130	0.8958035	0.5382890	0.5419329	0.7848758	0.0018051
400	0.9325556	0.9963348	0.1230779	0.0004345	0.9973523	0.9208283	0.5166763	0.5155913	0.8045214	0.0017651
450	0.9325558	0.9963372	0.1217978	0.0002910	0.9976056	0.9415884	0.4997437	0.4969751	0.8152596	0.0017521
500	0.9325561	0.9963401	0.1212939	0.0002262	0.9978275	0.9564762	0.4878995	0.4852386	0.8206797	0.0017471
550	0.9325564	0.9963430	0.0938019	0.0177635	0.9979979	0.9661724	0.4801548	0.4782703	0.8286879	0.0283590
600	0.9325568	0.9963455	0.0807805	0.0388244	0.9981171	0.9722418	0.4725950	0.4707831	0.8563124	0.0526767
650	0.9325572	0.9963476	0.1200714	0.0517292	0.9981961	0.9766271	0.4621411	0.4585631	0.8700598	0.0634257
700	0.9325575	0.9963491	0.1859950	0.0584247	0.9982492	0.9803659	0.4559475	0.4514808	0.8354978	0.0673572
750	0.9325577	0.9963501	0.2469774	0.0616664	0.9982867	0.9826330	0.4632757	0.4626914	0.7714337	0.0686741
800	0.9325579	0.9963509	0.2907455	0.0631832	0.9983108	0.9817414	0.4842991	0.4925768	0.7110955	0.0690934
850	0.9325580	0.9963514	0.3180223	0.0638802	0.9983161	0.9758941	0.5119094	0.5305583	0.6680146	0.0692227
900	0.9325581	0.9963517	0.3335813	0.0641973	0.9982925	0.9637250	0.5387817	0.5657999	0.6412380	0.0692617
950	0.9325582	0.9963516	0.3419420	0.0643408	0.9982282	0.9455310	0.5607933	0.5929157	0.6258185	0.0692735
1000	0.9325582	0.9963511	0.3462488	0.0644054	0.9981145	0.9238763	0.5768695	0.6113672	0.6173417	0.0692774

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325551	0.9963305	0.3504064	0.0644591	0.9959493	0.5448543	0.6039479	0.6378740	0.6080995	0.0692933
100	0.9325550	0.9963084	0.3504049	0.0644598	0.9704513	0.2601233	0.6039151	0.6378517	0.6081045	0.0693152
150	0.9325482	0.9958400	0.3504130	0.0644743	0.7707919	0.1252216	0.6038985	0.6378408	0.6081064	0.0697720
200	0.9324475	0.9905648	0.3505312	0.0646054	0.4600742	0.0711626	0.6038906	0.6378362	0.6080995	0.0751338
250	0.9314326	0.9466799	0.3514331	0.0654039	0.2501801	0.0509290	0.6038923	0.6378430	0.6080082	0.1245105
300	0.9236096	0.7646686	0.3566113	0.0693196	0.1456329	0.0436000	0.6039847	0.6379898	0.6054314	0.3378016
350	0.8850330	0.4892867	0.3792109	0.0825222	0.1000451	0.0409631	0.6071719	0.6431165	0.5479506	0.6327226
400	0.7635110	0.2717443	0.4432664	0.1093917	0.0815335	0.0395927	0.6296554	0.6839312	0.3941010	0.8297814
450	0.5398147	0.1450681	0.5514003	0.1437284	0.0743135	0.0371542	0.6728688	0.7717356	0.2611174	0.9244421
500	0.3122988	0.0815222	0.6686346	0.1750226	0.0715105	0.0326001	0.7165246	0.8611498	0.1929023	0.9634878
550	0.1633327	0.0525114	0.7631543	0.1965444	0.0896827	0.2182097	0.7487251	0.9197493	0.1855866	0.9779990
600	0.0923202	0.1250004	0.8222482	0.1725828	0.3358391	0.3700342	0.7672659	0.9445967	0.2306866	0.8726226
650	0.2038113	0.4468185	0.8273429	0.1275398	0.6276944	0.4218919	0.7717712	0.9373715	0.3292008	0.4973241
700	0.5026635	0.7201638	0.7689352	0.0967562	0.8051348	0.4386902	0.7601811	0.8961102	0.4216801	0.2429756
750	0.7265803	0.8715671	0.6683668	0.0800512	0.8922719	0.4609632	0.7366833	0.8376908	0.4796234	0.1320882
800	0.8424041	0.9430766	0.5636515	0.0717681	0.9340726	0.5021961	0.7101652	0.7846211	0.5122566	0.0908550
850	0.8946640	0.9742695	0.4802701	0.0678341	0.9570236	0.5576002	0.6866024	0.7455665	0.5344645	0.0766193
900	0.9169235	0.9872893	0.4240402	0.0660066	0.9715412	0.6158335	0.6674644	0.7179984	0.5533370	0.0718587
950	0.9261603	0.9926023	0.3900239	0.0651671	0.9810342	0.6684902	0.6520409	0.6972298	0.5699339	0.0702612
1000	0.9299455	0.9947581	0.3709131	0.0647834	0.9870738	0.7124491	0.6394284	0.6805518	0.5833497	0.0697012

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325551	0.9963305	0.3384478	0.0468470	0.9959722	0.5492629	0.6101146	0.5880946	0.6083989	0.0692933
100	0.9325550	0.9963096	0.2687280	0.0257183	0.9722746	0.2685323	0.6056417	0.5389074	0.6159771	0.0693141
150	0.9325488	0.9958878	0.1741274	0.0127745	0.7867129	0.1359834	0.5931134	0.5107929	0.6491338	0.0697242
200	0.9324600	0.9913298	0.1027778	0.0060632	0.4811417	0.0839155	0.5731974	0.4843970	0.7181246	0.0743209
250	0.9315987	0.9541484	0.0623417	0.0028377	0.2653565	0.0659390	0.5424626	0.4473738	0.8049280	0.1156936
300	0.9250111	0.7899423	0.0427141	0.0014409	0.1548689	0.0611730	0.5037916	0.4032312	0.8773959	0.3081088
350	0.8918164	0.5195163	0.0340206	0.0011658	0.1058752	0.0609412	0.4680225	0.3650036	0.8743662	0.6017160
400	0.7835001	0.2942764	0.0303947	0.0017302	0.0858899	0.0617104	0.4591240	0.3575835	0.7357856	0.8102397
450	0.5712363	0.1592274	0.0289746	0.0027351	0.0782251	0.0621402	0.4898184	0.3988347	0.6014433	0.9138361
500	0.3401040	0.0902987	0.0285178	0.0037235	0.0754027	0.0616335	0.5371890	0.4635315	0.5382690	0.9574258
550	0.1809794	0.0617367	0.0413646	0.0539821	0.1521151	0.3806101	0.5700675	0.5684313	0.5419421	0.9697209
600	0.1267424	0.2468757	0.1593103	0.0764430	0.4982368	0.6690986	0.5944281	0.6381807	0.5869519	0.7233197
650	0.3355674	0.5786974	0.2955654	0.0746795	0.7633443	0.7873496	0.6032232	0.6489007	0.6222439	0.3675426
700	0.6153864	0.7988647	0.3672700	0.0703862	0.8984276	0.8262195	0.6019229	0.6379814	0.6209529	0.1819531
750	0.7875337	0.9104184	0.3865069	0.0674918	0.9577437	0.8404446	0.6007659	0.6326769	0.6083812	0.1082581
800	0.8704813	0.9607459	0.3822400	0.0659253	0.9818944	0.8459691	0.6024412	0.6357235	0.5994355	0.0821435
850	0.9067953	0.9820560	0.3722904	0.0651474	0.9912925	0.8460897	0.6053935	0.6411810	0.5967267	0.0734182
900	0.9220370	0.9907309	0.3636567	0.0647769	0.9948272	0.8430047	0.6077691	0.6448077	0.5979546	0.0705975
950	0.9283042	0.9941699	0.3578251	0.0646044	0.9961032	0.8392430	0.6088124	0.6457228	0.6005856	0.0697023
1000	0.9308508	0.9955076	0.3543452	0.0645251	0.9965316	0.8366171	0.6086792	0.6447871	0.6031447	0.0694209

0	0.9325549	0.9963301	0.3504100	0.0644591	0.9967793	0.8431042	0.6040113	0.6379193	0.6080892	0.0692934
50	0.9325551	0.9963311	0.3384776	0.0468911	0.9968882	0.6907296	0.6039431	0.6378670	0.6083981	0.0692927
100	0.9325552	0.9963304	0.2689072	0.0258154	0.9951510	0.5452160	0.6034976	0.6371951	0.6159562	0.0692937
150	0.9325550	0.9963152	0.1744184	0.0129040	0.9898125	0.4769243	0.5997589	0.6311790	0.6490223	0.0693080
200	0.9325532	0.9962699	0.1030487	0.0062066	0.9823395	0.4531255	0.5864577	0.6102034	0.7178560	0.0693472
250	0.9325482	0.9961963	0.0625292	0.0029658	0.9761087	0.4538875	0.5588190	0.5692146	0.8045858	0.0694068
300	0.9325399	0.9961165	0.0428209	0.0014508	0.9733324	0.4692126	0.5202789	0.5168529	0.8786694	0.0694661
350	0.9325301	0.9960577	0.0340698	0.0007554	0.9739347	0.4892679	0.4803816	0.4680085	0.9271010	0.0695043
400	0.9325217	0.9960335	0.0304010	0.0004391	0.9763416	0.5061915	0.4469351	0.4314522	0.9539265	0.0695140
450	0.9325167	0.9960399	0.0289206	0.0002955	0.9790032	0.5174069	0.4227696	0.4079282	0.9673706	0.0695022
500	0.9325155	0.9960632	0.0283390	0.0002302	0.9811339	0.5238561	0.4070916	0.3943018	0.9737006	0.0694808
550	0.9325171	0.9960894	0.0289245	0.0177684	0.9824654	0.7000030	0.3977066	0.3869843	0.9765304	0.0694607
600	0.9325199	0.9961193	0.0479285	0.0388304	0.9877341	0.8666408	0.3925205	0.3833707	0.9748592	0.0694378
650	0.9325240	0.9961682	0.1053948	0.0517347	0.9927203	0.9457061	0.3915109	0.3836056	0.9495991	0.0693986
700	0.9325299	0.9962253	0.1798713	0.0584290	0.9957212	0.9773641	0.3997338	0.3941701	0.8810166	0.0693556
750	0.9325369	0.9962742	0.2445347	0.0616692	0.9972280	0.9885490	0.4226361	0.4229715	0.7939080	0.0693219
800	0.9325437	0.9963084	0.2898041	0.0631849	0.9979139	0.9903497	0.4574165	0.4675213	0.7211215	0.0693004
850	0.9325491	0.9963295	0.3176706	0.0638812	0.9981996	0.9855225	0.4954588	0.5161339	0.6722234	0.0692885
900	0.9325529	0.9963412	0.3334540	0.0641978	0.9982915	0.9735423	0.5293592	0.5581487	0.6429425	0.0692825
950	0.9325554	0.9963471	0.3418976	0.0643410	0.9982746	0.9544958	0.5556889	0.5891252	0.6264936	0.0692798
1000	0.9325568	0.9963495	0.3462340	0.0644055	0.9981791	0.9310856	0.5742309	0.6095895	0.6176050	0.0692790
