"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
900	0.5220141	0.1882437	0.3921364	0.5480876	0.5166475	0.7819324	0.0213580	0.6766701	0.8187293	0.8290321
950	0.4736529	0.2327625	0.3759860	0.4998311	0.4678582	0.6533426	0.0244173	0.7235218	0.7518280	0.7958388
1000	0.3463799	0.1831783	0.3904376	0.4108774	0.5061900	0.6557399	0.0433533	0.6973491	0.7192542	0.8439319

0	0.3870003	0.1626961	0.4361069	0.6088182	0.4247829	0.8839389	0.0196518	0.6771761	0.8434622	0.7797599
50	0.5498368	0.1951569	0.3868350	0.5224968	0.7208315	0.5154569	0.1734508	0.5553827	0.4956484	0.5855988
100	0.3786780	0.2129063	0.2452528	0.5662457	0.6215013	0.2087705	0.1978843	0.5619465	0.2915335	0.8864486
150	0.4870860	0.2485958	0.2558635	0.5290800	0.6059391	0.1281438	0.3244562	0.3550181	0.2815258	0.7510052
200	0.3957198	0.2329809	0.3639241	0.4782451	0.7298330	0.0178139	0.3175572	0.2566982	0.2513102	0.6885193
250	0.5052466	0.1778696	0.4000541	0.4863679	0.5805778	0.0098666	0.3128637	0.2739831	0.2329805	0.7839137
300	0.4446707	0.2048920	0.3791708	0.5427349	0.5424942	0.0049702	0.3519863	0.1094573	0.2781095	0.6727382
350	0.5393728	0.3011102	0.3903080	0.4798982	0.7140953	0.0056547	0.3653118	0.1677041	0.2050545	0.6816395
400	0.3808713	0.2123265	0.3887108	0.5300881	0.6199539	0.0146601	0.3152397	0.2106024	0.2399318	0.8083747
450	0.4218019	0.1587508	0.4414625	0.5083593	0.5233892	0.0014487	0.3598575	0.1624004	0.1836749	0.8398421
500	0.5020634	0.2092486	0.3128238	0.5375219	0.5143468	0.0034737	0.3486716	0.1967107	0.1870356	1.0101588
550	0.4978950	0.2248515	0.3833743	0.4946492	0.3216853	0.2493120	0.2872363	0.1625526	0.4728491	0.9589691
600	0.4801439	0.2481671	0.3039682	0.4531778	0.3075236	0.4445010	0.2058769	0.2874251	0.7286010	0.8203174
650	0.4401174	0.1860934	0.3196619	0.4436828	0.2346195	0.6048177	0.0977835	0.3760146	0.7225311	0.6726295
700	0.4827113	0.2178437	0.4519852	0.4346405	0.3577834	0.5472078	0.0763256	0.5877274	0.7428483	0.9679019
750	0.3730032	0.2347477	0.4126008	0.4163068	0.3740551	0.5533347	0.0469105	0.5139887	0.7075340	0.7982532
800	0.4310893	0.2963577	0.4638807	0.4484817	0.5235990	0.7232652	0.0184258	0.6307418	0.7252303	1.0038448
850	0.4527853	0.2213180	0.4027644	0.4470955	0.4069360	0.8096829	0.0290669	0.6703663	0.7278616	0.7532437
900	0.4456963	0.2902273	0.3428291	0.4976880	0.5332806	0.7171985	0.0323340	0.7127215	0.8531228	0.6895255
950	0.4452309	0.2619753	0.4836690	0.5062847	0.4627754	0.7197316	0.0185274	0.7179678	0.7327207	0.6534078
1000	0.4572834	0.4170231	0.4303097	0.4470423	0.3889878	0.7127960	0.0200215	0.6646821	0.8311146	0.9292512

0	0.3869492	0.2096399	0.4376444	0.5974928	0.3837304	0.6862765	0.0466985	0.6065835	0.7966422	0.6477094
50	0.2493398	0.1842184	0.3433975	0.5358032	0.4972095	0.7442267	0.2194420	0.6446634	0.8377483	0.8245359
100	0.1706987	0.2144671	0.3101316	0.7016558	0.4663860	0.6363317	0.3497252	0.6932669	0.6687665	0.6054884
150	0.1288046	0.1252658	0.2682232	0.6441833	0.4247444	0.6803483	0.4743994	0.7324045	0.8164835	0.6361470
200	0.0386834	0.1116050	0.0988010	0.7641823	0.4821978	0.6662425	0.5572632	0.6482538	0.6399811	0.7306419
250	0.0584915	0.0881037	0.0772619	0.7489959	0.4331392	0.5589144	0.5705470	0.6488751	0.7000014	0.5542207
300	0.0607984	0.0540690	0.0655813	0.7989747	0.3886961	0.3612572	0.6341425	0.6751959	0.7332419	0.7537962
350	0.0877222	0.0134870	0.0568930	0.6951873	0.2737423	0.4647331	0.4407968	0.5636768	0.7283694	0.7826409
400	0.0512705	0.0230467	0.0552063	0.6738363	0.3549877	0.3803811	0.5147153	0.6481277	0.6387987	0.7511930
450	0.1108248	0.0119741	0.0619960	0.6649792	0.3314616	0.4818901	0.4074108	0.6509180	0.7494081	0.7085744
500	0.0813813	0.0095176	0.0585423	0.8315271	0.3554567	0.3890336	0.4598818	0.6140648	0.8238371	0.9138881
550	0.3415671	0.0210544	0.0456331	0.6849253	0.3675248	0.5307624	0.2539170	0.6027274	0.6274635	0.8167857
600	0.4826506	0.0098492	0.2128316	0.7362073	0.4042217	0.5858300	0.1021432	0.7196870	0.7211035	0.7649750
650	0.6201111	0.0283820	0.3080231	0.6050282	0.4392065	0.8722142	0.0551438	0.6124194	0.8353753	0.6194511
700	0.6719216	0.1152982	0.3529024	0.6222634	0.4079880	0.6039754	0.0459734	0.6537398	0.6517194	0.7731860
750	0.5533545	0.1274483	0.4185781	0.4988659	0.4651913	0.8386317	0.0406077	0.7486304	0.7026968	0.8005130
800	0.4573509	0.1264144	0.3391125	0.4145159	0.4611577	0.7688482	0.0390241	0.6533978	0.6863580	0.7316065
850	0.4682169	0.1883997	0.4152236	0.4308293	0.5567908	0.6493368	0.0325380	0.5164336	0.8041130	0.8389806
900	0.4355626	0.2425576	0.4468794	0.3990847	0.4973781	0.6872830	0.0244643	0.5468925	0.6260433	0.7671825
950	0.4088427	0.1714519	0.3479652	0.6036693	0.4634728	0.5640746	0.0254271	0.5764158	0.7796213	0.8999111
1000	0.4608703	0.1793978	0.2786352	0.4909261	0.4096431	0.6365821	0.0285765	0.6198110	0.7490346	0.7562734

0	0.3535071	0.1998253	0.4640795	0.5735355	0.4750871	0.8744732	0.0681308	0.6313986	0.8741101	0.7735297
50	0.4168588	0.2703814	0.4048005	0.5337313	0.5064077	0.8044259	0.0081128	0.6365347	0.6335333	0.6557847
100	0.4451433	0.3509915	0.4694375	0.6208609	0.7034943	0.8200475	0.0190232	0.6991182	0.6649226	0.9117907
150	0.3819671	0.5747914	0.5167263	0.4477763	0.5146138	0.6741349	0.0267815	0.6255626	0.7625321	0.7633098
200	0.3935066	0.5752707	0.3967439	0.4552274	0.5374436	0.6905149	0.0315456	0.5958241	0.8967157	0.8659646
250	0.3795829	0.5342549	0.3997250	0.5653232	0.5402104	0.7478625	0.0153687	0.6650449	0.6539768	0.7812909
300	0.3741525	0.6836836	0.3535523	0.5465407	0.7740880	0.8872936	0.0392110	0.5526678	0.6767814	0.7538131
350	0.3797886	0.5776253	0.4749738	0.5534679	0.6909137	0.6999499	0.0313525	0.5556074	0.6663912	0.8147677
400	0.4112782	0.6496498	0.3409941	0.5920016	0.6385582	0.7508063	0.0288888	0.6964559	0.6089009	0.7200518
450	0.3863761	0.7079279	0.3758861	0.5788660	0.5616095	0.7491560	0.0497350	0.6423644	0.7394807	0.6932303
500	0.4572028	0.5994316	0.3635724	0.7089847	0.6640666	0.7284579	0.0105065	0.6031182	0.6787130	0.6732984
550	0.4065415	0.5080012	0.3229661	0.5932525	0.5763047	0.6945616	0.0246405	0.6684365	0.7173944	0.6957354
600	0.4830167	0.3320607	0.2360417	0.6526821	0.4923815	0.8433087	0.0395740	0.7960822	0.7000775	0.8211466
650	0.6581111	0.2186578	0.3532055	0.5154494	0.5096958	0.9536319	0.0090947	0.7001244	0.6606283	0.8261710
700	0.4172940	0.1603780	0.3057655	0.5502342	0.4906201	0.8546340	0.0169324	0.6652495	0.6726406	0.8036567
750	0.4415025	0.1762569	0.4614168	0.4775328	0.3974540	0.7705356	0.0212746	0.6746220	0.6579795	0.7817855
800	0.4242326	0.2104338	0.3248718	0.6074832	0.5319312	0.7434067	0.0485489	0.5962871	0.6347833	0.7301693
850	0.4187489	0.1827361	0.3238543	0.6272172	0.5343714	0.7638359	0.0158004	0.6274663	0.7072943	0.7069221
900	0.4681911	0.2496194	0.4385236	0.6483779	0.4791959	0.9083928	0.0162916	0.4537161	0.6580632	0.6780331
950	0.4722319	0.2096580	0.3200481	0.6514031	0.5137116	0.8289148	0.0266649	0.6157314	0.7948996	0.8835266
1000	0.4010141	0.2690712	0.3358393	0.5810745	0.4426733	0.8236341	0.0321371	0.5629888	0.7339737	0.8289485

0	0.4673515	0.1732827	0.3439909	0.5558962	0.3899248	0.8138276	0.0607950	0.6212126	0.7507793	0.7820691
50	0.3418217	0.2300158	0.3705933	0.4897208	0.4867051	0.7603891	0.0175978	0.6205807	0.7801085	0.7373204
100	0.1486290	0.1650046	0.2652873	0.5209384	0.6288069	0.6949080	0.0157135	0.7900495	0.7468995	0.8596884
150	0.1147089	0.1625242	0.2665886	0.5863139	0.6146349	0.7426106	0.0304820	0.6510725	0.9082198	0.8023683
200	0.0404184	0.1592438	0.1893768	0.6678524	0.5838962	0.6927505	0.0187990	0.7799906	0.7571405	0.8447537
250	0.0805856	0.0549071	0.0904717	0.8342223	0.7357978	0.6814234	0.0149480	0.5406206	0.7287394	0.8428097
300	0.0990143	0.0253940	0.0672232	0.7834486	0.6892651	0.6551984	0.0437713	0.6796332	0.7665733	0.6940852
350	0.0459165	0.0201234	0.0552739	0.6887872	0.7537490	0.7343783	0.0507262	0.6752041	0.8197565	0.7008418
400	0.0836600	0.0292994	0.0467298	0.6566721	0.6739745	0.7365808	0.0312600	0.6973645	0.7740095	0.8273134
450	0.0737591	0.0224986	0.0574500	0.7638040	0.7657919	0.6749897	0.0169621	0.6108771	0.8152107	0.6191507
500	0.0350265	0.0030578	0.0441643	0.7227360	0.6766261	0.6983680	0.0139153	0.5642004	0.6312164	0.8265355
550	0.2966127	0.0063544	0.0577402	0.6854643	0.5398009	0.6962091	0.0287285	0.7086066	0.6915216	0.6960476
600	0.5272190	0.0029311	0.1795960	0.7780837	0.5013799	0.7352760	0.0367155	0.6708129	0.6573678	0.6902460
650	0.5653371	0.0275670	0.2815014	0.6517913	0.5127709	0.9064789	0.0337392	0.6182787	0.7330535	0.8410080
700	0.4856433	0.1024981	0.3534481	0.4847015	0.4607246	0.8007970	0.0289018	0.5921335	0.7186110	0.7112218
750	0.4494698	0.1221068	0.2768613	0.5148921	0.5173853	0.7132722	0.0354481	0.5924867	0.7874788	0.6700555
800	0.4359089	0.1756849	0.3722633	0.5539393	0.4571899	0.7787781	0.0179445	0.6015589	0.8277764	0.7311305
850	0.5933551	0.1608323	0.3476678	0.5025110	0.4110660	0.9130700	0.0201410	0.5962132	0.7652035	0.8938377
900	0.5202662	0.1493624	0.3935400	0.5521022	0.4403655	0.7896646	0.0546287	0.6718482	0.8649346	0.8138310
950	0.5727952	0.1398148	0.4200563	0.5303102	0.6270935	0.8953814	0.0454077	0.6755974	0.8776896	0.6952710
1000	0.4550625	0.1566353	0.4097747	0.5672305	0.5698317	0.6372629	0.0050935	0.5455620	0.6658809	0.8175337

0	0.4468760	0.1623314	0.3981391	0.6120369	0.4304283	0.7633214	0.0410586	0.5761442	0.7032918	0.7315493
50	0.3314738	0.3917649	0.2500133	0.6233812	0.4370974	0.8014151	0.2421213	0.7529854	0.5886739	0.6710805
100	0.1649729	0.5192229	0.2535453	0.6210405	0.4275946	0.7523876	0.3818591	0.5654194	0.6194628	0.7688608
150	0.1699321	0.6819190	0.2099853	0.6566856	0.4353124	0.7284815	0.5055887	0.5524516	0.6193164	0.7389632
200	0.1813518	0.4427465	0.1270410	0.6328328	0.4233776	0.7920777	0.4885567	0.6550448	0.6264551	0.8210288
250	0.1803327	0.6938751	0.2027753	0.6383199	0.5550627	0.7083739	0.6233624	0.5997278	0.5402289	0.8318483
300	0.1507870	0.5222977	0.1416098	0.6349958	0.4848608	0.6310501	0.5279016	0.6461894	0.5310394	0.7596509
350	0.1335614	0.7721461	0.0780486	0.8265156	0.4813764	0.7238826	0.6025172	0.4547215	0.6594523	0.6647915
400	0.2269381	0.6586840	0.0996265	0.7849847	0.4246101	0.7748531	0.5520301	0.5233173	0.4543636	0.7542503
450	0.2105707	0.6106335	0.0819281	0.7060610	0.4544603	0.6820066	0.5223622	0.5912937	0.5942123	0.8692355
500	0.1650020	0.5806681	0.0820915	0.7257747	0.4726784	0.6816059	0.4679433	0.6876386	0.6303817	0.7819342
550	0.3455717	0.4310518	0.1763938	0.7592935	0.6147671	0.5852364	0.3132586	0.6324618	0.6107750	0.8565254
600	0.5181406	0.2157708	0.2261151	0.6573535	0.3746726	0.6917251	0.1035062	0.7055614	0.7013242	0.7008899
650	0.6119766	0.1380577	0.3007667	0.5776680	0.4253815	0.7123936	0.0901226	0.7476482	0.7166887	0.7656885
700	0.4301703	0.1018822	0.3900299	0.5429899	0.4968315	0.7973774	0.0813272	0.5864340	0.7841501	0.7966341
750	0.3859754	0.1858635	0.4304225	0.4725532	0.3721131	0.7291807	0.0234759	0.6105459	0.7101094	0.8641654
800	0.4795467	0.2362815	0.3418131	0.4962340	0.4885839	0.8783999	0.0476661	0.5970951	0.7875859	0.6975923
850	0.3629860	0.2146093	0.4015075	0.5746054	0.5188470	0.7860972	0.0663475	0.6811167	0.7208806	0.7738946
900	0.5619186	0.1781959	0.3651085	0.5285640	0.4495670	0.8495533	0.0560530	0.7182392	0.7474839	0.8248251
950	0.3844818	0.1508948	0.3062680	0.6313510	0.3406423	0.7596614	0.0302261	0.6406816	0.6866790	0.6571134
1000	0.4294414	0.2200624	0.3876930	0.5247989	0.4516856	0.8159841	0.0383823	0.5472434	0.7249947	0.7026127

0	0.4268099	0.1767870	0.3565729	0.6994875	0.4764732	0.7917710	0.0197610	0.7030004	0.8504332	0.7139253
50	0.6054588	0.1437024	0.3599747	0.4442911	0.4821560	0.6222856	0.0949342	0.5703763	0.8295233	0.7987191
100	0.4724074	0.2001145	0.3907154	0.3433314	0.5105492	0.6624610	0.0650333	0.5023940	0.7896807	0.7827357
150	0.4029631	0.2267519	0.6309676	0.2680643	0.5481204	0.7649851	0.0373030	0.5422864	0.7722998	0.6052560
200	0.3230081	0.2884440	0.6843190	0.2918523	0.5338268	0.8090736	0.0360239	0.6273002	0.8239478	0.7236554
250	0.2306322	0.4674894	0.6017968	0.2780271	0.5742058	0.5993056	0.0617428	0.5949324	0.7599639	0.5694787
300	0.2720745	0.3858465	0.7303512	0.3137906	0.4242249	0.7719874	0.0604644	0.6724848	0.7199861	0.7242477
350	0.2157081	0.4896463	0.7137771	0.2418796	0.4922238	0.7857312	0.0437898	0.5476303	0.6015093	0.6342762
400	0.2169960	0.4708562	0.6121750	0.3079264	0.4593455	0.6686006	0.0321922	0.7281097	0.8500244	0.6510649
450	0.1660387	0.5063467	0.7649693	0.3304978	0.4914581	0.9042770	0.0539084	0.7118395	0.5950979	0.6718946
500	0.2585458	0.5684276	0.7419338	0.3723927	0.4538530	0.6301176	0.0306665	0.5920410	0.7104970	0.5675497
550	0.3015868	0.6225107	0.6885119	0.4626097	0.3822630	0.8368214	0.0514643	0.6630270	0.8011171	0.6691482
600	0.2760493	0.5472646	0.4167231	0.7384901	0.4534096	0.7007673	0.0197544	0.6089014	0.5689226	0.6794840
650	0.2960016	0.4427731	0.3416054	0.6838058	0.5627862	0.6934714	0.0402990	0.6976844	0.7336736	0.7280117
700	0.3283634	0.2871374	0.3749751	0.5488252	0.4140910	0.6738612	0.0348709	0.5885567	0.6916818	0.9159332
750	0.4209534	0.2521183	0.2492653	0.6608067	0.4588585	0.7127263	0.0247923	0.6095999	0.7380943	0.8154285
800	0.4491410	0.2020681	0.2136925	0.5255347	0.4824068	0.7157002	0.0544831	0.4638651	0.7666119	0.7834720
850	0.5447775	0.1269842	0.2979432	0.6646121	0.3586148	0.7480145	0.0243405	0.7399662	0.7952736	0.7421781
900	0.4297313	0.1234664	0.3300535	0.5833500	0.4024946	0.8793778	0.0232551	0.6854639	0.6502931	0.8099391
950	0.4531439	0.1706787	0.4048402	0.5534547	0.4452600	0.7166843	0.0307071	0.6992940	0.7285852	0.7264251
1000	0.3759220	0.1884695	0.4802633	0.5230074	0.5022998	0.6813001	0.0326074	0.5228740	0.6893097	0.7000811

0	0.3583091	0.2174804	0.3702212	0.5429116	0.4375350	0.7441546	0.0094409	0.5751637	0.7770581	0.7881351
50	0.3805537	0.2241793	0.3939148	0.5318536	0.5453440	0.7983942	0.0304342	0.6065328	0.5456728	0.6130040
100	0.3978840	0.2296681	0.2920178	0.5383621	0.6418390	0.6371491	0.0239911	0.5193081	0.4694093	0.8713517
150	0.3073071	0.2635411	0.3747959	0.5845328	0.8159765	0.6915580	0.0167936	0.5828890	0.4405461	0.9692153
200	0.5073063	0.1963590	0.2176713	0.6173894	0.9106419	0.7046209	0.0393309	0.5562121	0.4952841	0.8587792
250	0.5420045	0.1229857	0.3802796	0.6719712	0.9047699	0.7723464	0.0133820	0.4837264	0.4551487	0.7943566
300	0.4239508	0.1398998	0.3114175	0.6196765	0.6587981	0.7451534	0.0094322	0.2813166	0.3452676	0.8335520
350	0.5415164	0.0988194	0.3280597	0.5816088	0.7198191	0.7009393	0.0198028	0.3436750	0.5344527	0.7260284
400	0.4425490	0.1467353	0.3540092	0.5205436	0.7642309	0.6761237	0.0234760	0.3111139	0.4126176	0.5911910
450	0.4503869	0.2481946	0.3488335	0.6215077	0.7751203	0.7120847	0.0311110	0.3159319	0.3740707	0.7277347
500	0.4200104	0.1907824	0.4103116	0.8244018	0.7931016	0.8188490	0.0124795	0.3316046	0.3930624	0.7079034
550	0.4305453	0.1346295	0.3551879	0.8107203	0.7629037	0.8754325	0.0240441	0.3945488	0.5557707	0.7647994
600	0.3958448	0.2548437	0.3477573	0.4906171	0.4208609	0.7370416	0.0261021	0.4594315	0.7903495	0.6873759
650	0.5160880	0.1299988	0.3221357	0.6908794	0.4750266	0.9116197	0.0663962	0.4865039	0.8317743	0.6459019
700	0.4652481	0.0634732	0.2750304	0.5132102	0.5206564	0.7719431	0.0242427	0.5118549	0.7930874	0.7952286
750	0.4891476	0.1090830	0.3934733	0.4310978	0.5128925	0.5758821	0.0562955	0.6453986	0.7947348	0.8023027
800	0.4252534	0.1410434	0.4592520	0.5701855	0.4780227	0.7214279	0.0472370	0.4741643	0.6319296	0.7363408
850	0.4498250	0.2018466	0.3954697	0.5711510	0.4805404	0.6396350	0.0409083	0.6761185	0.8609813	0.7946175
900	0.4184332	0.1863198	0.4028725	0.5512323	0.4799014	0.6404054	0.0669504	0.5664979	0.6321051	0.7980594
950	0.3728891	0.2126584	0.4571212	0.6209499	0.4855939	0.6335454	0.0399948	0.5200602	0.7552537	0.7024847
1000	0.4835815	0.2023113	0.3715245	0.4789287	0.4605388	0.7223594	0.0548488	0.6509904	0.7985158	0.6698918

0	0.5046119	0.2160267	0.3336043	0.5142575	0.4212516	0.8786769	0.0172429	0.6657204	0.8003321	0.7350281
50	0.5017870	0.1630324	0.3499053	0.5912979	0.5511021	0.8503580	0.0169179	0.6602483	0.6830123	0.8076961
100	0.5928913	0.1914497	0.3904240	0.5947267	0.7351631	0.8477752	0.0473544	0.6112960	0.7581702	0.7776648
150	0.4330951	0.1510505	0.3824759	0.5733532	0.6087945	0.6628162	0.0349661	0.6604309	0.5882384	0.7345165
200	0.3920953	0.1710425	0.4685235	0.4961137	0.5736465	0.7623591	0.0269441	0.6750841	0.6302399	0.8252367
250	0.3969104	0.1845214	0.4816192	0.5552662	0.5908495	0.8472463	0.0111249	0.7053855	0.8071569	0.8566016
300	0.4219643	0.1648322	0.3163252	0.5735600	0.6750175	0.5923458	0.0356154	0.6458512	0.7416506	0.8350548
350	0.5240694	0.1750085	0.3396712	0.5900934	0.5166558	0.6929746	0.0267925	0.5889953	0.7267322	0.5764761
400	0.3735061	0.2075676	0.4090623	0.5520467	0.5959145	0.6015513	0.0251020	0.5511230	0.7340609	0.6540396
450	0.4764844	0.2135418	0.3615722	0.7053112	0.5244459	0.6875450	0.0391463	0.6554915	0.7251185	0.6629151
500	0.5285242	0.1944897	0.3533168	0.5473299	0.5966647	0.7320320	0.0311142	0.5762063	0.7755800	0.7778338
550	0.4950473	0.1462365	0.3869371	0.5683844	0.5715893	0.7037133	0.0576065	0.6235021	0.6604197	0.7319210
600	0.5758244	0.1688261	0.3536284	0.6184111	0.4707068	0.5598325	0.0166218	0.5541380	0.6634986	0.7936623
650	0.5675038	0.2823915	0.5213697	0.6345393	0.3561557	0.7549707	0.0393831	0.6002128	0.7789201	0.8459653
700	0.5053286	0.1829200	0.4863270	0.6229365	0.5540921	0.6977724	0.0527626	0.6228662	0.7520601	0.7429383
750	0.4879776	0.2559784	0.3440938	0.6241715	0.5213771	0.7004921	0.0530103	0.5596913	0.8032184	0.7680769
800	0.4399930	0.2421188	0.4258923	0.6397459	0.4063088	0.8464356	0.0371420	0.6668234	0.7031491	0.7071904
850	0.3866442	0.2132270	0.3584852	0.6254607	0.3716669	0.7099775	0.0380409	0.6740856	0.7683924	0.6687567
900	0.4488343	0.1971185	0.2814315	0.5871576	0.4321886	0.7397054	0.0605397	0.6256300	0.6756484	0.7073406
950	0.4559244	0.1211623	0.3764248	0.6645329	0.4721741	0.6566207	0.0410623	0.5924593	0.6634474	0.8203369
1000	0.5611395	0.1667188	0.4225175	0.5501326	0.5607895	0.7156840	0.0398043	0.5551624	0.6507538	0.9864548
