"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
50	0.8878489	0.5764153	1.0086748	0.0769936	0.4048500	0.8281337	1.0334413	0.0216028	0.1999595	0.1850617
100	0.8094999	0.5973292	1.0168347	0.0481043	0.2707080	0.8221100	0.9799336	0.0278740	0.0752779	0.0839642
150	0.8635914	0.6477535	0.9756320	0.0702897	0.2725980	0.7016416	0.9358914	0.0156073	0.0728969	0.0440157
200	0.8117300	0.6904140	0.9754921	0.0546157	0.3054637	0.6435421	1.0679928	0.0240260	0.0770134	0.0691825
250	0.8404733	0.5678416	1.0202323	0.0532113	0.2549716	0.6871091	1.0159214	0.0260715	0.0822371	0.0651897
300	0.9064257	0.5533779	0.9248354	0.0684043	0.2891430	0.7167289	1.0969393	0.0186285	0.0762777	0.0631412
350	0.8767687	0.6490476	0.8811470	0.0802540	0.2333044	0.7623869	1.0471802	0.0159973	0.0680483	0.0706619
400	0.9449556	0.6255034	0.9246736	0.0800323	0.2619897	0.7110175	1.0727190	0.0089760	0.0683947	0.0468405
450	0.8748822	0.5278896	1.0336443	0.0489438	0.2729306	0.7696976	1.0874681	0.0105258	0.0734604	0.0470065
500	0.6682268	0.6224839	1.0397177	0.0635404	0.2748570	0.7795432	1.0487920	0.0121087	0.0923080	0.0503932
550	0.7792333	0.6797689	0.9958424	0.0607620	0.8199770	0.8469285	0.9913943	0.0237081	0.1047005	0.7635492
600	0.8186641	0.6946263	0.9265359	0.0696314	0.9319151	0.9156975	0.9747988	0.0234672	0.1192441	1.0025055
650	0.8815098	0.7241340	0.9942563	0.0667534	0.8826973	0.9321552	0.9943364	0.0284837	0.2096069	1.0433970
700	0.8607016	0.6437952	1.0056087	0.0560136	0.8703846	0.9302016	1.1085797	0.0215072	0.1944723	1.0099170
750	0.8263198	0.6285534	1.0830639	0.0591438	0.8396025	0.9020982	1.1485413	0.0235970	0.1919582	1.0163600
800	0.8204501	0.6226873	1.0353180	0.0626914	0.8505363	0.9152730	1.0376515	0.0307093	0.2382112	0.9895966
850	0.9629689	0.7304024	1.0586031	0.0472844	0.9283480	0.8711711	1.0195425	0.0267790	0.1919374	1.0646418
900	0.9476184	0.6883094	1.0796193	0.0474987	0.8939803	0.8669329	0.9507713	0.0204244	0.2156459	1.0742653
950	0.8396541	0.7136672	1.0283116	0.0648642	0.8493721	0.9129351	0.9374310	0.0115419	0.2136316	1.0132221
1000	0.8445876	0.6901975	0.9432445	0.0760612	0.8409550	0.9425972	0.9422930	0.0206772	0.1982677	0.9753208

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.9033589	0.3718000	0.5481068	0.0746065	0.8294406	0.7223537	0.7425143	0.5103723	0.1756915	0.7391824
100	0.8870809	0.3715347	0.4015216	0.0733324	0.9268399	0.5452482	0.3928226	0.7019836	0.1537609	0.7302440
150	0.8168442	0.4134687	0.3578704	0.0562762	0.8882641	0.4707366	0.2091462	0.7867475	0.1228009	0.6999501
200	0.7673591	0.4697460	0.3464124	0.0587831	0.9924215	0.3365050	0.1351498	0.9138667	0.0762337	0.7098405
250	0.7261930	0.4885545	0.3272610	0.0561240	1.0171736	0.3359932	0.1162649	0.9018118	0.0763475	0.7005905
300	0.7687493	0.4980185	0.3466292	0.0570447	0.9579095	0.3456368	0.0803713	0.8892095	0.1026896	0.7175763
350	0.8972581	0.5174395	0.3085147	0.0709647	0.9322484	0.3764594	0.0796151	0.9070078	0.1101811	0.7948987
400	0.8266648	0.4239284	0.2702648	0.0841593	0.9006579	0.3223434	0.1225165	0.8578439	0.1050837	0.7501236
450	0.8089182	0.4345845	0.3179678	0.0746336	0.9490942	0.3079777	0.1265342	0.8547070	0.0971988	0.7376414
500	0.7681844	0.4158207	0.3023567	0.0595350	0.9429855	0.3723626	0.1057133	0.8659265	0.0677877	0.7370680
550	0.6653907	0.6461980	0.7641573	0.0646183	0.9952679	0.3546568	0.0935179	0.4099620	0.1050457	0.9175335
600	0.7289232	0.6793287	0.9281535	0.0717349	1.0161041	0.4763340	0.1265667	0.1953876	0.1306407	0.9976031
650	0.8414606	0.8132280	0.9540774	0.0733420	1.0987850	0.5670441	0.2967935	0.1058594	0.1571516	0.9285669
700	0.8245084	0.6499691	0.9413514	0.0640569	0.9501385	0.6533874	0.4729656	0.0535761	0.1965575	1.0606309
750	0.7990471	0.6051156	0.9611122	0.0780121	0.9438128	0.7420476	0.7159061	0.0424491	0.1913891	0.9782211
800	0.8570658	0.6120047	0.9940116	0.0922253	0.9510336	0.7922270	0.8498053	0.0413806	0.2064692	0.9915580
850	0.8161745	0.6115575	1.0476296	0.0863112	0.8249917	0.7632895	0.9494567	0.0316844	0.2142637	1.0054494
900	0.8551006	0.5976362	0.9848252	0.0679749	0.8506779	0.8757741	1.0090100	0.0234318	0.2204009	1.0205501
950	0.8597118	0.6282104	0.9580339	0.0745541	0.8892820	0.9582125	1.0047521	0.0246276	0.2624184	1.0471286
1000	0.8693584	0.5849035	1.0010451	0.0586369	0.8823549	0.9222379	0.9243210	0.0206270	0.2270192	1.1064481

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.9535781	0.5823388	0.9447142	0.0528461	0.8626133	0.9375853	0.9845568	0.0082439	0.2184460	0.9869942
100	0.9706145	0.4947754	0.9939077	0.0657815	0.9166181	1.0135089	1.0039291	0.0071564	0.1848426	0.8841958
150	0.9601100	0.5472169	1.0126793	0.0678730	0.8625075	1.0129701	1.0173199	0.0093732	0.1848532	0.8282902
200	0.9642233	0.5301422	0.9645392	0.0627618	0.9068571	0.9680192	0.9965882	0.0185786	0.2039611	0.8875147
250	1.0220386	0.4427738	1.0553098	0.0454834	0.9938106	0.9947402	0.9011422	0.0118452	0.1777704	0.9749376
300	1.0110901	0.4255697	1.0084460	0.0403219	0.9623656	0.9746410	0.9602611	0.0043230	0.1600089	0.9437251
350	1.0779535	0.5005394	0.9546207	0.0643383	0.9932145	0.9075340	0.9815178	0.0103548	0.1762030	0.9651922
400	1.0271247	0.4196823	0.9317346	0.0524742	0.9810463	0.9461642	1.0050203	0.0086457	0.1500438	0.9880196
450	0.9491784	0.4049748	1.0598047	0.0572833	0.9820542	0.8916803	1.0319495	0.0092289	0.1604434	0.8877946
500	0.9940791	0.5364004	1.0066537	0.0594084	0.9978194	1.0315216	0.9595941	0.0181038	0.1236174	0.8564763
550	0.7881681	0.6348712	0.9623193	0.0752696	0.9181999	1.0052631	0.9106099	0.0125394	0.1224987	1.0242532
600	0.7582038	0.6279663	0.9940235	0.0760834	1.0247423	0.9369285	0.9858373	0.0133079	0.1755285	0.9887744
650	0.7743356	0.6704263	1.0018691	0.0632786	1.0265735	0.9132446	1.0396204	0.0180285	0.1743438	0.9516828
700	0.8269455	0.8199778	0.9562882	0.0556868	0.9741866	0.9860365	1.0637233	0.0143140	0.1984804	1.0305084
750	0.9417873	0.6951273	1.0322847	0.0671253	1.0304544	0.9974130	1.0243013	0.0052576	0.2308890	0.9967642
800	0.9478158	0.6500722	1.0249018	0.0700306	0.9868717	0.9658453	1.0755860	0.0276010	0.2424970	1.0171411
850	0.9501029	0.5839960	1.0414891	0.0695257	0.9047896	1.0060974	1.0526350	0.0268173	0.1932465	1.0903381
900	0.9177662	0.4859362	0.9384894	0.0637894	0.9489703	0.9818008	0.9557458	0.0227223	0.1767255	1.0186767
950	0.7349119	0.4654986	0.9468628	0.0635071	0.8570826	0.9919150	1.0735687	0.0252252	0.2000370	1.0509838
1000	0.7495522	0.5781928	0.8949713	0.0597056	0.8570265	0.9802945	0.9295361	0.0213101	0.1753117	1.0323445

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.9158259	0.6544417	0.9764951	0.0672092	0.8980505	0.9407064	0.4280828	0.0203904	0.2680115	1.0042795
100	0.9339205	0.6079254	1.0542280	0.0602621	0.8387944	0.9169581	0.2376144	0.0370048	0.2249588	0.9875202
150	0.8359705	0.5956201	0.9896732	0.0709402	0.8528835	0.9030468	0.1660843	0.0213898	0.1892101	1.1035210
200	0.8327887	0.6173094	0.9016151	0.0958001	0.9340562	0.9078062	0.1365970	0.0188530	0.1564544	1.0381364
250	0.8062972	0.6549754	0.9564601	0.0650497	0.9170536	0.9624488	0.1011124	0.0265124	0.1703555	0.9479094
300	0.8264109	0.5783404	0.9720820	0.0727057	0.9376436	0.8377036	0.1026654	0.0294187	0.1616081	0.9794430
350	0.7943777	0.6643362	1.0582674	0.0792507	0.8862755	0.8331626	0.1032066	0.0241599	0.2302056	0.9251066
400	0.9246695	0.7294241	1.0586079	0.0435794	0.9211279	0.8923384	0.0880593	0.0144434	0.1934638	0.9434644
450	0.8586028	0.5824251	0.9964956	0.0525554	0.8521135	0.8607782	0.1110268	0.0199397	0.2297911	0.9842303
500	0.8667746	0.7061452	0.9263027	0.0927258	0.9308216	0.8686621	0.1000883	0.0240882	0.2037121	0.9848381
550	0.8179772	0.7211638	0.9434155	0.0907585	0.9722114	0.9198381	0.5750363	0.0122806	0.2251224	0.9437294
600	0.9624294	0.6647540	0.9426646	0.0825542	0.9200586	0.9662585	0.8398800	0.0119764	0.1968825	0.9627240
650	1.0020894	0.5649989	0.9896819	0.0799743	0.8903053	0.9936531	0.9356751	0.0110497	0.1898682	0.9230317
700	0.9062714	0.4865718	0.9042716	0.0732977	0.8565165	0.8886312	0.9629868	0.0169760	0.2232202	1.0949550
750	0.8113712	0.4943141	1.0129110	0.0888121	0.8385874	0.8705317	0.9215978	0.0308952	0.1900781	1.0820292
800	0.7192187	0.5777137	0.9092117	0.0777818	0.9077221	0.9129656	0.9129258	0.0227839	0.1526539	1.0534884
850	0.7712329	0.7733060	0.8489808	0.0671549	0.9882201	0.8983045	0.9087818	0.0284125	0.1746132	0.9992769
900	0.7984773	0.7655021	0.9227301	0.0610205	0.9876922	0.9574564	0.9297504	0.0121085	0.1887023	0.9900273
950	0.8288695	0.7641322	0.9963280	0.0578208	0.9445601	1.0250153	1.0205355	0.0110268	0.2185219	0.9974624
1000	0.8803104	0.7353180	0.8962028	0.0557753	0.8343978	0.9754116	0.9789469	0.0172538	0.2310871	1.0209583

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.8807846	0.6149957	1.0507239	0.0680628	0.6134452	0.8638595	0.6586106	0.0322496	0.6839096	1.0851839
100	0.7432002	0.6917709	1.0342254	0.0672318	0.5132355	0.8345672	0.4747653	0.0668351	0.7775732	1.0658588
150	0.8157033	0.7159616	0.9627939	0.0636496	0.3095759	0.6895241	0.3786177	0.0893564	0.8779624	1.0203315
200	0.8468708	0.6765822	0.9723760	0.0632887	0.2098404	0.6382180	0.3390159	0.1243861	0.8621895	0.9937854
250	0.8721838	0.7479043	0.9884106	0.0672308	0.1706953	0.5881179	0.3124351	0.1778262	0.7723712	1.0501621
300	0.8686135	0.7431432	1.0257661	0.0778382	0.1751743	0.6029421	0.2504815	0.1802799	0.7672298	1.0410903
350	0.8439280	0.6537031	1.0216494	0.0924820	0.2062180	0.4962447	0.2522960	0.1931643	0.7575373	1.0587427
400	0.8260546	0.5707735	0.9615220	0.0667540	0.1725465	0.5130672	0.2379499	0.2215438	0.8834048	1.0322909
450	0.7795081	0.5117195	0.9288313	0.0746321	0.1877869	0.4299328	0.2026424	0.2460618	0.8975834	0.9419122
500	0.8011031	0.6140729	0.9355869	0.1015714	0.2068795	0.4761091	0.1820764	0.2148119	0.8462217	0.9653280
550	0.7283055	0.7425912	1.0199177	0.0786905	0.3159515	0.5891377	0.4218456	0.1410285	0.2945955	0.9530082
600	0.8339104	0.7641073	0.9770797	0.0694474	0.5261282	0.6792379	0.5592505	0.1132852	0.2224345	1.0285642
650	0.8797904	0.7635477	0.9375118	0.0798538	0.8231572	0.7003971	0.6992405	0.0834973	0.2312081	0.9250936
700	0.9599949	0.7236265	0.9607296	0.0840112	0.7431071	0.7241348	0.8021307	0.0524347	0.2497504	0.9433800
750	0.8009675	0.6997955	1.0264649	0.0451531	0.8090958	0.7897651	0.8455227	0.0314783	0.2360782	1.0175482
800	0.8433362	0.7261114	1.0204136	0.0714678	0.9112366	0.8250887	0.8398433	0.0372205	0.2809999	1.0684153
850	0.8890953	0.7364555	0.9306650	0.0791135	0.8842107	0.8895499	0.9496227	0.0386362	0.2250049	0.9879020
900	0.9318233	0.6586979	0.9451124	0.0605393	0.8782633	0.8598902	0.9681078	0.0187991	0.2447978	0.9952774
950	0.9078493	0.6952303	0.9277405	0.0839628	0.8439197	0.9336737	1.0106810	0.0214337	0.2174783	0.9773786
1000	0.7831447	0.6969262	0.9449034	0.0721935	0.8025316	0.8486411	0.9813479	0.0298051	0.2404604	0.9490597

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.8536067	0.5338663	1.0186187	0.0539722	0.8541218	0.7186493	0.8359521	0.0235403	0.1806796	0.5612661
100	0.8216170	0.6243878	0.9863433	0.0796217	0.8437072	0.6749372	0.7166225	0.0257395	0.1341112	0.4810623
150	0.8399931	0.5974949	1.0439558	0.0659027	0.8854977	0.7029790	0.6190636	0.0227175	0.0870897	0.5279411
200	0.8007580	0.6337441	1.0582717	0.0711724	0.8602040	0.6798420	0.6490861	0.0134124	0.0856095	0.4059441
250	0.7688674	0.6254031	1.0731845	0.0495421	0.9426624	0.7089999	0.5926142	0.0258429	0.1080604	0.4682170
300	0.8073643	0.6297048	1.0279947	0.0722755	0.9672995	0.5966604	0.5501573	0.0072715	0.0721875	0.4440464
350	0.8757839	0.7276991	1.0374162	0.0751815	0.8903100	0.6196979	0.5868936	0.0254137	0.0875143	0.4681908
400	0.8626691	0.6943684	1.0228640	0.0659092	0.9219678	0.6116652	0.6016565	0.0302514	0.1210992	0.4442258
450	0.8780608	0.5867739	1.0114287	0.0779674	0.9866726	0.6102768	0.5753878	0.0257888	0.1001691	0.4904547
500	0.8873125	0.6112550	1.0979694	0.0739833	0.8561625	0.5789270	0.5850365	0.0129762	0.1087071	0.4327299
550	0.8033021	0.5946726	1.0733982	0.0762703	0.9737785	0.8282069	0.8261294	0.0150718	0.1037529	0.9414161
600	0.8473650	0.5685067	1.0408176	0.0739601	1.0096049	0.9309834	0.8831962	0.0198928	0.1380453	1.0032111
650	0.8486554	0.6942502	0.9431873	0.0725201	0.9898345	0.8997737	0.9519968	0.0107405	0.2113814	1.0129911
700	0.9002921	0.6215943	0.9699467	0.0777758	0.8997523	0.9662919	0.9060122	0.0150158	0.2586197	1.0179540
750	0.7873487	0.6444377	1.0536108	0.0702941	0.9905312	0.9256510	0.9728937	0.0163640	0.2362697	1.0077585
800	0.8406249	0.6509130	1.0738373	0.0746201	0.9263885	1.0187435	0.9961715	0.0224766	0.2205573	1.0685486
850	0.8232638	0.6596168	1.0106826	0.0750597	0.8723666	0.9883961	1.0083588	0.0265913	0.2373405	0.9695720
900	0.8385485	0.6492015	1.1355566	0.0508162	0.7365644	0.8665005	1.0899566	0.0206229	0.2011725	0.9475601
950	0.8527675	0.6931251	1.0215451	0.0717733	0.8427782	0.8757074	0.9793437	0.0196514	0.2044245	0.9326439
1000	0.9680149	0.6436943	1.0225801	0.0728036	0.9140803	0.8521028	0.9950087	0.0176511	0.1755373	0.9208211

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.8283628	0.6858557	0.9684089	0.0487554	0.7975661	0.3530569	1.0657627	0.1227722	0.2248052	0.9866515
100	0.8481832	0.6777981	1.0341251	0.0494485	0.9300191	0.1403083	0.9987696	0.1767484	0.1967493	1.0476997
150	0.8989322	0.5970208	1.0378014	0.0875811	0.9082904	0.0347012	0.6928064	0.2277106	0.1809663	1.0320343
200	0.8061002	0.6174774	1.0242255	0.0531871	0.9785775	0.0305745	0.5267335	0.2354393	0.1217030	1.0131850
250	0.8130900	0.5865400	0.9446914	0.0801564	0.9716590	0.0312070	0.5200421	0.1959203	0.0887138	0.9417821
300	0.8134996	0.5553035	0.9261165	0.0841417	0.9566755	0.0401869	0.5781610	0.1733362	0.0944526	0.9946615
350	0.9095687	0.6186651	0.9867897	0.0623501	0.9384388	0.0512809	0.6467226	0.1766001	0.0756972	1.0228584
400	0.8576654	0.5818420	0.9431401	0.0442768	0.9063669	0.0215019	0.6068418	0.1866364	0.1068439	0.9592184
450	0.8651920	0.5188653	0.9276378	0.0623048	1.0587951	0.0246557	0.5853447	0.1557687	0.0855279	1.0619766
500	0.8136756	0.6080033	0.9210235	0.0625671	0.9440827	0.0397743	0.6365230	0.1987082	0.0701103	0.9819530
550	0.8635142	0.6447364	1.0922680	0.0696407	1.0115684	0.4705992	0.6603612	0.1164215	0.0989411	1.0158382
600	0.8588647	0.6768060	0.9962591	0.0665007	0.9227285	0.6324052	0.7599097	0.0607823	0.1397604	0.9925773
650	0.9102951	0.6691563	1.0558062	0.0588326	0.9178486	0.7774937	0.7788917	0.0300536	0.1702604	1.0048978
700	0.9457617	0.6339296	0.9820890	0.0672319	0.9574953	0.8747445	0.8945799	0.0334546	0.1616447	0.9406704
750	0.9209937	0.5073678	0.9892978	0.0461518	0.8961899	0.8615794	1.0206710	0.0234975	0.1530334	0.9617662
800	0.7666339	0.5025637	1.0155954	0.0464168	0.8738307	0.9112276	1.0174481	0.0183327	0.1425457	0.9901397
850	0.7178655	0.5900606	0.9232628	0.0826460	0.9155100	0.9018586	0.9551607	0.0387611	0.1502400	1.0412188
900	0.7749848	0.6593457	0.8947222	0.0724264	0.8973904	0.9382559	0.9639006	0.0160588	0.2019576	1.0517989
950	0.8384410	0.6690162	0.9089528	0.0675772	0.8740224	0.9610122	1.0511380	0.0143104	0.1987067	1.0059870
1000	0.8318583	0.7633431	0.9436415	0.0852200	0.8322483	0.9750113	0.9958247	0.0134874	0.2176313	0.9533670

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.8531301	0.5361499	0.9585378	0.0188326	0.3836753	0.8720561	1.0063540	0.1871720	0.1709563	1.0313677
100	0.8965176	0.5095577	0.8773703	0.0063879	0.3189980	0.7306222	0.7489101	0.2896339	0.1750854	0.9726666
150	0.8893656	0.5175501	1.0363082	0.0016610	0.3154205	0.6086965	0.5751808	0.3110641	0.1884472	1.0774731
200	0.8926516	0.5807699	1.0033133	0.0020851	0.2833103	0.6099077	0.4298729	0.3336286	0.2167725	1.0383719
250	0.9103109	0.5582426	0.9990354	0.0039466	0.2836071	0.5831878	0.3390965	0.3058753	0.1816779	1.0108124
300	0.9035772	0.6370212	0.9682071	0.0057792	0.3120655	0.5326817	0.3235153	0.3736004	0.1583187	0.9332394
350	0.9125815	0.5176996	0.9841855	0.0043962	0.2640201	0.5124832	0.3142066	0.3429930	0.2141329	1.0476191
400	0.8966349	0.6133897	1.0174830	0.0030749	0.3212446	0.4561977	0.3345365	0.3441071	0.2238715	1.0150799
450	0.9645473	0.5252719	1.1038771	0.0006173	0.3443540	0.4787713	0.2821121	0.3308549	0.1695351	0.9955867
500	0.8942906	0.6343457	1.0784278	0.0006276	0.2993450	0.5340840	0.2924237	0.3309288	0.1938430	0.9313959
550	0.8241617	0.6705301	1.0492444	0.0693527	0.8803286	0.5604062	0.3502468	0.1685462	0.1468385	0.9515571
600	0.8575194	0.5976346	0.9614292	0.0698265	1.0832807	0.6321592	0.4151459	0.0925228	0.1788915	0.9311549
650	0.8626327	0.7781502	0.9974053	0.0702819	0.9710071	0.6318830	0.6412845	0.0607527	0.2017805	0.9944985
700	0.9383669	0.7447046	1.0587951	0.0589937	0.9119268	0.7607718	0.7497471	0.0380766	0.2176788	1.1009083
750	0.8514614	0.6674209	1.0878075	0.0544426	0.9058841	0.8658161	0.8399489	0.0391178	0.2281222	0.9776107
800	0.9384430	0.5316996	0.9555287	0.0800659	0.8430488	0.9098663	0.9425602	0.0240386	0.1889122	0.9676298
850	0.9058212	0.5041454	0.9110365	0.0715563	0.9174571	0.9045693	0.9867858	0.0160807	0.2188462	0.9477161
900	0.7853141	0.5875304	1.0297553	0.0574153	0.9369086	0.9619239	0.9896330	0.0214884	0.1684644	1.0268670
950	0.8370456	0.6365884	0.9755464	0.0411092	0.9477631	0.9984429	0.9535229	0.0228030	0.1805436	1.0086710
1000	0.9222797	0.6426525	0.9660847	0.0597148	0.8935992	0.9447862	1.0313888	0.0202504	0.1812228	0.9837764

0	0.8516384	0.7418788	1.0251357	0.0678391	0.9345353	0.9176116	0.9476679	0.0190507	0.2501391	0.9948906
50	0.8393531	0.3170959	1.0070922	0.0724541	0.6862391	0.9440870	1.0193142	0.0263729	0.8510398	0.9834040
100	0.6431238	0.4005084	0.9460333	0.0731863	0.3656296	0.9097525	1.0284212	0.0254493	0.9870764	0.8957382
150	0.6081458	0.5115120	0.9931648	0.0650890	0.1574118	0.8776694	0.9713638	0.0461412	0.9552387	0.9852681
200	0.6645068	0.5007321	0.9859477	0.0610640	0.1322513	0.8510183	1.0640189	0.0716025	1.0887604	0.9515218
250	0.6473379	0.4934336	0.9817756	0.0735493	0.1297293	0.9172857	1.0462500	0.0579260	1.0780459	1.0253833
300	0.6946265	0.5012134	0.9619751	0.1317069	0.1325240	0.9639980	1.0464046	0.0703567	0.9426260	0.9578566
350	0.6679503	0.4886804	0.8782930	0.2571486	0.1242621	0.8598933	1.0050573	0.0574180	1.0058415	0.9324709
400	0.7071509	0.5444768	0.9868493	0.2113077	0.1357195	0.8956686	0.9453566	0.0625711	0.9705021	1.0096658
450	0.7251100	0.5054270	0.9411723	0.1382164	0.1693105	0.9219616	0.8758751	0.0710126	1.0106438	1.0037300
500	0.6456590	0.4375030	0.9603904	0.1441195	0.1488927	0.8802746	0.9407876	0.0950551	0.9634332	0.9888949
550	0.7562751	0.7983559	0.9641677	0.0906680	0.2009966	0.8816373	1.0008128	0.0774447	0.3615074	1.0455463
600	0.9324620	0.8287908	0.9055819	0.0786763	0.4249427	0.8694218	1.0193135	0.0406711	0.2940992	0.9737821
650	0.9204706	0.6573714	1.0002992	0.0653658	0.6506492	0.8532180	0.9686260	0.0344781	0.2386028	1.0125345
700	0.8665430	0.6508079	1.0745394	0.0814126	0.8334894	0.8638746	1.0340986	0.0191568	0.2420091	1.0394845
750	0.7838892	0.5983776	1.0304360	0.0657098	0.8441487	0.8625308	0.9684627	0.0260706	0.2133844	0.9971009
800	0.9048885	0.6231883	0.9667687	0.0509277	0.8719988	0.9861506	0.9559611	0.0369972	0.1799865	1.0685451
850	0.8725626	0.6503705	0.9934383	0.0657001	0.8603744	0.8887550	1.0313300	0.0250624	0.1624240	0.9510186
900	0.8470813	0.6451743	0.9372291	0.0609562	0.9793294	0.9561654	1.0534842	0.0190485	0.1949793	0.9240772
950	0.8963879	0.6514840	0.9844165	0.0611109	0.9379476	0.8991253	1.0831227	0.0111961	0.1836549	0.9776359
1000	0.9536926	0.6321511	1.0404409	0.0611298	0.8742682	0.9585567	1.0262148	0.0337694	0.1796733	0.9727130
