"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
100	0.4207815	0.5013422	0.0396434	0.9549037	0.0759412	0.7011123	0.5147965	0.2354771	0.0198924	0.0274242
150	0.4716866	0.4532733	0.0429050	1.0455050	0.1019528	0.6449946	0.5611771	0.2123995	0.0288534	0.0278927
200	0.5411181	0.4685114	0.0636478	0.9154332	0.0691162	0.6875213	0.5506139	0.5358153	0.0373324	0.0353070
250	0.5494601	0.3690812	0.0421000	0.9684747	0.0476436	0.7914431	0.6244270	0.5696097	0.0135363	0.0534252
300	0.5831612	0.4281473	0.0617704	0.9594553	0.0696389	0.7141078	0.6847820	0.4122958	0.0129316	0.0441751
350	0.5386786	0.3849528	0.0444227	0.9410965	0.0677802	0.7786857	0.6648624	0.1510190	0.0184982	0.0410437
400	0.5133026	0.4680109	0.0529658	1.0201082	0.0581578	0.7272522	0.5436761	0.3177112	0.0213742	0.0281405
450	0.5789909	0.4083789	0.0353690	1.0396320	0.0673221	0.7460963	0.5976137	0.4268912	0.0364660	0.0262412
500	0.5911916	0.3818552	0.0332933	0.9282786	0.0779898	0.7571180	0.6948550	0.7246154	0.0300288	0.0476863
550	0.2738541	0.3735219	0.0277153	1.0439066	0.0699307	0.6966107	0.7001401	0.7577611	0.0315364	0.0605751
600	0.1506635	0.4440284	0.0509517	1.0566639	0.0987075	0.6569134	0.7175035	0.3073868	0.0241024	0.0358989
650	0.1422147	0.4093293	0.0394166	1.0657115	0.0962611	0.7566267	0.7640438	0.5848497	0.0336372	0.0295845
700	0.1773885	0.3959955	0.0468161	1.0368849	0.0992766	0.6376542	0.7389495	0.4228304	0.0231880	0.0363333
750	0.1217087	0.4338133	0.0636690	0.9991885	0.1200280	0.6317332	0.7400499	0.5501139	0.0116928	0.0514021
800	0.1561975	0.4530079	0.0571557	1.0312227	0.1125973	0.5900170	0.7143616	0.1979951	0.0153597	0.0342041
850	0.1887488	0.4894231	0.0586713	1.0529323	0.0789700	0.6170907	0.6097260	0.1373709	0.0163515	0.0379703
900	0.1512080	0.4522152	0.0251905	1.0009743	0.0807970	0.6841110	0.4308045	0.0952348	0.0218069	0.0401988
950	0.1665179	0.4325519	0.0230670	0.9971516	0.0811577	0.7423288	0.3960576	0.1427739	0.0247045	0.0576376
1000	0.1804039	0.3902889	0.0449174	0.9412985	0.0700581	0.8433484	0.4893891	0.4459508	0.0228230	0.0511679

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.2376527	0.3605375	0.0524321	1.0540515	0.0735330	0.7119298	0.4892325	0.1287342	0.0047320	0.7334012
100	0.1768955	0.3686537	0.0420850	0.9902693	0.0640444	0.8063758	0.4111108	0.0816834	0.0030677	0.9063793
150	0.1959655	0.4312605	0.0479687	1.0268657	0.0722200	0.8479324	0.2872295	0.0703991	0.0034208	1.0157693
200	0.1753961	0.4132977	0.0370463	0.9997533	0.0640629	0.8674586	0.2692284	0.0598531	0.0059230	0.9629032
250	0.1656144	0.3710972	0.0442864	0.9548958	0.0455416	0.8753950	0.2367262	0.0905243	0.0097826	0.9122715
300	0.1262711	0.4242576	0.0511023	0.9097810	0.0427096	0.9155278	0.2671576	0.1340808	0.0136774	0.9106100
350	0.1392374	0.4980418	0.0463110	0.9939953	0.0212602	0.8565771	0.3580213	0.0957648	0.0095229	0.9480102
400	0.1445345	0.3875748	0.0480444	1.0343423	0.0536496	0.9924753	0.3383189	0.0707274	0.0061026	0.9976357
450	0.1654551	0.4143645	0.0633775	0.9256521	0.0554637	1.0273199	0.3105158	0.1615698	0.0361002	1.0268523
500	0.2835110	0.4751923	0.0353617	0.9896622	0.0487247	1.0121536	0.3388568	0.0944329	0.0147972	0.9466933
550	0.3168548	0.4499178	0.0509013	1.1117353	0.0491044	1.0156368	0.3317185	0.1021219	0.0292664	0.3028966
600	0.2441025	0.4875501	0.0588477	1.0343586	0.0518319	0.9415415	0.4175604	0.1390407	0.0337631	0.1170325
650	0.2195020	0.3902204	0.0640260	0.9910442	0.0618973	0.9097372	0.5088772	0.2086778	0.0277692	0.0763213
700	0.2289454	0.4104027	0.0510709	1.0350970	0.0817113	0.9095201	0.4866013	0.2227450	0.0196568	0.0437586
750	0.2208972	0.3947595	0.0450843	0.9871953	0.0730052	0.9433013	0.4814115	0.0982320	0.0251886	0.0379243
800	0.2254584	0.4298435	0.0718460	1.0076350	0.0578667	0.8705159	0.4590408	0.2346591	0.0300800	0.0418372
850	0.1943374	0.4505509	0.0781089	0.9654747	0.0699444	0.8484152	0.4832437	0.3238412	0.0157355	0.0283306
900	0.1949981	0.5177271	0.0491438	0.9031781	0.0705026	0.7602935	0.5285965	0.2642559	0.0218100	0.0353118
950	0.2987163	0.4429620	0.0478854	1.0203608	0.0865466	0.7948423	0.6262710	0.3860714	0.0181005	0.0388954
1000	0.3534129	0.4978209	0.0364316	1.0693963	0.0767744	0.7004932	0.6296544	0.4217082	0.0162544	0.0305339

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.2194825	0.4473649	0.0611330	1.0190032	0.0787344	0.8181088	0.5939442	0.2227190	0.0266068	0.2985547
100	0.2670030	0.5226702	0.0434439	0.9891502	0.0568479	0.7812080	0.6263110	0.3877339	0.0550597	0.4017590
150	0.2949867	0.4110833	0.0351538	0.9922501	0.0719510	0.8113878	0.6788492	0.6327181	0.0476349	0.4084917
200	0.1638072	0.4445266	0.0509782	1.0191300	0.0707629	0.7178317	0.6842544	0.4728768	0.0198863	0.4225264
250	0.1584594	0.3543852	0.0543605	0.9552889	0.0885070	0.7417239	0.7214095	0.1761367	0.0274141	0.4067993
300	0.1761981	0.4325498	0.0402647	0.9790003	0.0862638	0.6996148	0.5739848	0.2469571	0.0223453	0.4806935
350	0.1733571	0.4566390	0.0390553	0.8943149	0.0599034	0.7813582	0.5004638	0.1095800	0.0201613	0.4598241
400	0.1960700	0.4846772	0.0468394	0.8912689	0.0648863	0.7746531	0.4285069	0.2054922	0.0301024	0.4498908
450	0.2019841	0.4005502	0.0395688	0.9946267	0.0893143	0.8322017	0.5476435	0.5200950	0.0297566	0.4571079
500	0.1410930	0.4851681	0.0478900	1.0355983	0.0662617	0.8306883	0.6531288	0.6867119	0.0253366	0.4984360
550	0.0872124	0.4469627	0.0436033	0.9962312	0.0765738	0.7580255	0.7351012	0.2630422	0.0186669	0.1671892
600	0.1289135	0.4489622	0.0437741	1.0253619	0.0887725	0.6961396	0.7159798	0.4077950	0.0268395	0.0959182
650	0.1781287	0.4686209	0.0542416	0.9437751	0.0804507	0.6952720	0.6049585	0.3854562	0.0077262	0.0547896
700	0.2132858	0.4862356	0.0311535	1.0120275	0.0873309	0.6539656	0.6839999	0.1452704	0.0109864	0.0339384
750	0.2354084	0.4442619	0.0302825	0.9929605	0.0893180	0.6576006	0.5965777	0.0876072	0.0254658	0.0348364
800	0.2007346	0.3713781	0.0236546	0.9910370	0.0788982	0.7046276	0.3995510	0.1224043	0.0151334	0.0542922
850	0.1540699	0.4012245	0.0271018	0.9944692	0.0795101	0.7856482	0.3341409	0.1200969	0.0107088	0.0419445
900	0.1585690	0.3747315	0.0328611	1.0247077	0.0899752	0.8177788	0.4131806	0.2103668	0.0177212	0.0459024
950	0.1330899	0.3482185	0.0533398	1.0822944	0.0624943	0.8669694	0.4545911	0.1698026	0.0191674	0.0340526
1000	0.1588958	0.4337679	0.0339374	0.9989369	0.0386134	0.8588050	0.4963861	0.0791758	0.0219659	0.0273460

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.1553060	0.4557208	0.0463668	0.6350723	0.0620810	0.8664412	0.5727137	0.7692764	0.4204823	0.0620501
100	0.1748335	0.4366568	0.0583473	0.5455453	0.0685723	0.7450508	0.7742192	0.9835213	0.4870257	0.1993369
150	0.2419528	0.6141271	0.1154622	0.5692582	0.1094742	0.7414071	0.8700459	1.0681158	0.5631242	0.3206774
200	0.3269503	0.6639005	0.1463724	0.4835503	0.0995779	0.5301927	0.8410576	1.0127557	0.6042602	0.4483096
250	0.4100290	0.7192319	0.2670141	0.5431967	0.1177344	0.5215023	0.9142333	0.9856573	0.6109776	0.5312357
300	0.4991561	0.8469363	0.2730598	0.5237398	0.1129141	0.5271875	0.8129858	1.0513836	0.6077153	0.5739845
350	0.7120098	0.8543854	0.2165297	0.4906549	0.1116369	0.5927653	0.8149393	1.0998148	0.7187250	0.6158978
400	0.7677930	0.8432579	0.2320958	0.4944569	0.1213558	0.5470111	0.8324008	1.0595973	0.6123463	0.5999455
450	0.8412095	0.8587009	0.2862847	0.4953175	0.1168795	0.5008184	0.8171388	1.0564341	0.6318931	0.5775820
500	0.7532101	0.8301706	0.2919696	0.6074008	0.1279012	0.5129607	0.8435257	1.0383393	0.6784303	0.6144173
550	0.7253902	0.8232697	0.1951510	0.8388709	0.1381488	0.5268363	0.9123862	1.0139969	0.4171955	0.6224307
600	0.6898906	0.7805978	0.1362335	0.9846708	0.1192761	0.5327019	0.8710972	1.0056066	0.2940609	0.4471506
650	0.5738453	0.6599485	0.0784077	0.9260877	0.1284306	0.5021354	0.8804145	0.9443542	0.2242193	0.2876679
700	0.4874218	0.4731840	0.0546284	1.0271072	0.1028392	0.5502682	0.8002019	1.0003051	0.0982318	0.1654493
750	0.3053947	0.4585287	0.0508909	1.0206034	0.1335751	0.5492079	0.8393550	0.9586857	0.0514104	0.0748877
800	0.2708498	0.5291050	0.0487620	1.0832687	0.1103091	0.4714892	0.9045056	0.8156180	0.0518053	0.0553308
850	0.1943082	0.3793779	0.0371345	1.1374155	0.1199351	0.4949998	0.8617021	0.7950648	0.0273998	0.0522841
900	0.1758818	0.4192743	0.0356352	1.1310882	0.1602827	0.4569846	0.9059407	0.3292095	0.0114580	0.0345123
950	0.1856660	0.4291401	0.0358262	1.1132392	0.1227931	0.5665808	0.7938877	0.0960311	0.0265055	0.0476139
1000	0.1489760	0.4066662	0.0518671	0.9767438	0.0817935	0.6314974	0.6449406	0.1680157	0.0453875	0.0657145

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.5446807	0.4001518	0.0369137	1.0266085	0.3642463	0.8139221	0.5405091	0.2525895	0.0325184	0.0247920
100	0.6083247	0.4795975	0.0391415	1.0462322	0.3833727	0.8314172	0.5576314	0.2851810	0.0346586	0.0370030
150	0.6540690	0.3779405	0.0527258	1.0218253	0.4097125	0.7733663	0.6221897	0.4176755	0.0306907	0.0367008
200	0.6894045	0.4593833	0.0547188	0.9788374	0.4031817	0.7774108	0.6739584	0.2552766	0.0167939	0.0247261
250	0.6558855	0.4776503	0.0341419	1.0748278	0.4196482	0.7118831	0.5628804	0.3813135	0.0308760	0.0508121
300	0.6808145	0.3456369	0.0318487	1.0522233	0.3871778	0.7382276	0.5682849	0.3203209	0.0320751	0.0369568
350	0.6985421	0.4076035	0.0349874	1.0519378	0.4164928	0.8133110	0.6449829	0.5856711	0.0266467	0.0377738
400	0.6751757	0.4575912	0.0429601	0.9940737	0.4359982	0.7374042	0.6858280	0.4165607	0.0118453	0.0317100
450	0.6949798	0.3873448	0.0236359	0.9585658	0.3625011	0.7284475	0.6946694	0.2373956	0.0227962	0.0501668
500	0.6656493	0.3969925	0.0449724	1.0098149	0.3741838	0.7438106	0.6620507	0.1160328	0.0246937	0.0357663
550	0.3751320	0.4188001	0.0423284	0.9518394	0.1978615	0.7023144	0.5450167	0.4952211	0.0334827	0.0416127
600	0.2449380	0.4445389	0.0590889	1.0631961	0.1301356	0.6912734	0.7106789	0.4064699	0.0211263	0.0273472
650	0.2045763	0.3531197	0.0533300	1.0004785	0.0734977	0.7740908	0.7067008	0.1216473	0.0219499	0.0370976
700	0.1361858	0.4475730	0.0566643	1.0169302	0.0847533	0.7232605	0.5497699	0.1852164	0.0192104	0.0354976
750	0.1468356	0.4804588	0.0408011	1.0341401	0.0979070	0.7505642	0.5142729	0.5896047	0.0218529	0.0355075
800	0.1941055	0.3915654	0.0410072	1.0216677	0.0822735	0.7762435	0.5862269	0.8220834	0.0307714	0.0241207
850	0.1744470	0.4021939	0.0397188	1.0379423	0.0678292	0.7117810	0.6569198	0.7846243	0.0281479	0.0281133
900	0.1781658	0.4672783	0.0434311	1.0216035	0.1087591	0.6532402	0.7254400	0.1952000	0.0245996	0.0242267
950	0.1532262	0.3852342	0.0357072	1.0203279	0.0828451	0.7430990	0.6444440	0.2180712	0.0285107	0.0431951
1000	0.1580902	0.3614728	0.0385085	0.9601696	0.0904074	0.6989685	0.6091711	0.2344418	0.0252267	0.0428030

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.6793762	0.3831971	0.0391934	1.0477093	0.8866695	0.8265130	0.7910853	0.1897139	0.0296284	0.0369440
100	0.7597207	0.3239751	0.0417322	1.0962968	0.9576751	0.6807175	0.8622720	0.4379471	0.0404312	0.0418628
150	0.8609037	0.3211695	0.0435202	1.0285532	0.9707903	0.6220181	0.8813198	0.5279306	0.0257538	0.0461191
200	0.8522837	0.3484229	0.0494961	0.9881624	1.0469224	0.5257082	0.8400505	0.6671151	0.0284229	0.0366553
250	0.8321087	0.3670953	0.0494562	0.9796691	0.9998499	0.5264210	0.9939077	0.6530488	0.0320501	0.0433591
300	0.8523335	0.2920603	0.0462938	1.0303198	1.1067623	0.4851749	0.9265351	0.3453848	0.0236074	0.0428374
350	0.9681762	0.3233769	0.0479825	1.0089113	1.0579564	0.4482607	1.0151521	0.2689884	0.0246716	0.0193290
400	0.8596320	0.3609477	0.0539853	1.0322423	1.0858950	0.5009183	0.8301450	0.3876208	0.0149006	0.0209451
450	0.8765310	0.4178328	0.0486415	0.9765504	1.0987700	0.4965349	0.8703265	0.1284151	0.0389658	0.0343841
500	1.0039975	0.3124502	0.0472817	0.9521513	0.9720062	0.5484268	0.8863451	0.1576247	0.0407379	0.0342381
550	0.4202723	0.4619522	0.0624408	0.9701283	0.2493799	0.5699588	0.6619903	0.6270176	0.0165479	0.0323637
600	0.1851430	0.4107446	0.0857068	0.9027223	0.1509502	0.6438871	0.6858178	0.2243043	0.0081258	0.0376752
650	0.1727145	0.4714532	0.0767325	0.9018987	0.0866188	0.7123741	0.6233874	0.1204270	0.0212254	0.0340502
700	0.2112451	0.4649215	0.0527256	0.9603374	0.0665232	0.6627386	0.5070568	0.0681628	0.0250589	0.0324337
750	0.2716434	0.4900484	0.0462867	0.9742286	0.1143391	0.6724649	0.4368247	0.0876353	0.0291905	0.0345259
800	0.3416568	0.4372515	0.0572505	1.0638508	0.0809313	0.7852901	0.3581833	0.0817083	0.0203699	0.0373984
850	0.2691906	0.3996257	0.0610971	0.9987846	0.0859727	0.8730453	0.3712966	0.0749570	0.0129238	0.0407010
900	0.1931515	0.4218281	0.0328247	1.0133747	0.0686187	0.8869768	0.3513886	0.1051732	0.0283652	0.0526356
950	0.1453271	0.4303961	0.0450162	0.9585715	0.0554790	0.8937128	0.4133933	0.2545040	0.0216146	0.0507054
1000	0.2031316	0.5228017	0.0367548	1.0428637	0.0528763	0.9176824	0.4685181	0.2295948	0.0212293	0.0518393

0	0.1617298	0.4212102	0.0424836	0.9974956	0.1022802	0.8506512	0.3935185	0.3204095	0.0227735	0.0219727
50	0.5473442	0.4471108	0.0394036	0.9513434	0.0949421	0.4100431	0.5545706	0.8303099	0.2238027	0.4355641
100	0.7816302	0.4651429	0.0387516	0.9678055	0.1295917	0.2412983	0.7825173	0.9803883	0.3100493	0.6286129
150	0.8333454	0.4526042	0.0608632	0.9618713	0.2153736	0.2106607	0.8108077	0.9259368	0.3330326	0.6488114
200	0.8590635	0.5272891	0.0375112	1.0232202	0.2461185	0.2042218	0.8814356	1.0446902	0.3263590	0.6580922
250	0.8970323	0.5043391	0.0477507	0.9121185	0.2584125	0.2104147	0.9384329	0.9862143	0.3554112	0.6160017
300	0.8758900	0.3898357	0.0280705	0.7574771	0.3348394	0.1818179	0.9481760	0.9937400	0.3143306	0.7027418
350	0.9420835	0.4855186	0.0448520	0.7577758	0.3232357	0.1370642	0.9071416	1.0160370	0.3181760	0.6379394
400	0.9485732	0.4747793	0.0523800	0.8061107	0.3445790	0.1380396	0.9796339	1.0683632	0.3075149	0.7303818
450	0.9010378	0.5062661	0.0774882	0.7729552	0.3621607	0.1242056	0.8216116	0.9769312	0.3109041	0.7361316
500	0.9073662	0.5376216	0.0861177	0.7922419	0.3556616	0.1560845	0.8619468	0.9787509	0.3556306	0.6541529
550	0.5288327	0.6552283	0.0875836	0.7999510	0.2640846	0.3540208	0.9238726	1.0804562	0.1236211	0.2879880
600	0.4520013	0.5463549	0.0839223	0.8442977	0.1615311	0.4913484	0.8582122	1.0013190	0.0825473	0.1131664
650	0.3739201	0.6236455	0.0737407	0.9186996	0.1657112	0.5042667	0.7940700	1.1225955	0.0891551	0.0546013
700	0.3620906	0.5346850	0.0571988	0.9514875	0.1136573	0.5765096	0.9443070	0.9957423	0.0419799	0.0327642
750	0.3364977	0.5546498	0.0556976	0.9837529	0.1184378	0.5995880	0.9559835	0.5959713	0.0301931	0.0274224
800	0.3494394	0.4341442	0.0422065	1.0158682	0.1121079	0.4520082	0.8242166	0.8465621	0.0428129	0.0282763
850	0.2281805	0.4063235	0.0462108	1.0712138	0.1243645	0.5808020	0.8761519	0.6212092	0.0131541	0.0304005
900	0.1724178	0.4313379	0.0414467	1.0220351	0.1040013	0.5478038	0.8427514	0.1449285	0.0186091	0.0334255
950	0.1747693	0.3702174	0.0324948	1.0364044	0.0809281	0.4713929	0.6838605	0.1112936	0.0266249	0.0401229
1000	0.0830122	0.3799390	0.0406841	0.9612931	0.0794310	0.6714990	0.5807896	0.3773035	0.0224893	0.0328321
