"Time"	YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
350	0.4335743	0.4174651	0.9635460	0.5699871	0.9736729	0.0708898	0.0483662	0.9247228	0.9637196	0.0467199
400	0.4081681	0.3260919	1.0883677	0.5571378	1.0506995	0.0518917	0.0492482	0.9867362	0.9676310	0.0172170
450	0.3506537	0.3943492	1.0246811	0.5481741	0.9713867	0.0663292	0.0490011	1.1087886	0.9361149	0.0450644
500	0.4071475	0.3959963	1.0257971	0.4668074	1.0117977	0.0423313	0.0375076	1.0875750	0.9388296	0.0337403
550	0.3585598	0.6050626	1.0836164	0.3506896	0.9916705	0.0653145	0.0465487	1.1138488	0.9861981	0.0153903
600	0.4401180	0.9701702	1.0430175	0.2032523	0.9525245	0.0460687	0.0457725	1.0825629	0.9698055	0.0221700
650	0.5720864	0.9423278	1.1572710	0.1160314	0.9559026	0.0360835	0.0392878	1.0366802	0.9689221	0.0233876
700	0.7014139	1.0901043	1.0804434	0.0715636	1.0947996	0.0374456	0.0407343	0.8371809	0.9933636	0.0236702
750	0.7629374	1.0316519	1.0239142	0.0818747	1.0087223	0.0487383	0.0443083	0.8668348	0.9400526	0.0325065
800	0.7398941	0.9749462	1.0359046	0.0758541	1.0490411	0.0494479	0.0605372	0.9660753	0.9609424	0.0208678
850	0.7161994	0.9603803	0.9310046	0.0574491	1.0232996	0.0382313	0.0631879	1.0008008	1.1032252	0.0294599
900	0.6648958	1.0700827	0.9890867	0.0437691	1.0760681	0.0346235	0.0395880	0.9725528	1.0625367	0.0198093
950	0.7457054	1.0421468	0.9595313	0.0307201	1.0520164	0.0364584	0.0285435	0.9186469	1.0504951	0.0217386
1000	0.8405422	0.9766563	0.9649546	0.0507999	1.0574030	0.0322217	0.0406264	1.0552359	1.0855844	0.0200550

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.9446181	0.6204435	0.9570583	0.0474982	0.9422835	0.0481124	0.0366138	1.0218812	1.0031020	0.0306160
100	0.9253088	0.3589265	1.0023149	0.0309386	0.9399205	0.0588109	0.0400452	0.9965013	0.9644520	0.0335418
150	1.0021567	0.1788488	0.8589959	0.0387209	0.9786324	0.0561930	0.0220497	1.0321513	0.9946351	0.0167054
200	0.9442839	0.1182630	0.7705128	0.0292242	1.0183387	0.0348212	0.0290573	0.9255610	0.9765113	0.0360055
250	0.8375961	0.0810438	0.7909987	0.0431510	1.0049402	0.0546473	0.0264264	0.9819200	0.9359581	0.0293206
300	0.8414280	0.0730707	0.8009146	0.0613980	1.0450976	0.0502390	0.0375437	0.9111785	0.9076887	0.0391312
350	0.7892252	0.0713335	0.8546563	0.0690763	1.0217744	0.0546534	0.0491891	0.9474078	0.9747232	0.0487232
400	0.9292518	0.0701337	0.9179189	0.0659290	1.0109224	0.0674060	0.0678766	0.8820838	1.0368054	0.0580669
450	1.0243950	0.0478080	0.8463851	0.0570954	1.0054773	0.0754846	0.0376632	0.9135409	1.0644634	0.0500054
500	0.9428302	0.0489238	0.8579711	0.0465948	1.0297260	0.0814275	0.0487149	0.9131672	1.0699768	0.0469455
550	0.6011587	0.4238533	0.8617563	0.0449045	1.0413858	0.0726056	0.0344539	0.9914955	1.1450533	0.0376566
600	0.4377039	0.7176529	0.9596928	0.0469510	0.9993757	0.0666298	0.0266517	0.9125369	1.0906759	0.0360295
650	0.4880949	0.9368188	1.1353536	0.0475306	0.9131026	0.0418989	0.0305343	0.9824833	1.0605292	0.0287361
700	0.5513870	0.9313133	1.0690830	0.0337309	0.9749514	0.0353591	0.0566700	0.9049871	1.0877639	0.0315127
750	0.6008351	0.9370528	1.0465333	0.0327491	1.0515513	0.0387599	0.0529865	0.9720244	1.0625739	0.0326005
800	0.6494237	1.0439323	1.0001562	0.0504138	1.0721269	0.0481102	0.0444355	0.9299580	1.0758409	0.0278219
850	0.6851808	0.9194483	1.0175881	0.0406207	1.1215908	0.0565938	0.0444521	0.9983953	1.0598775	0.0304940
900	0.7110767	0.9278188	1.0621094	0.0448447	1.0556469	0.0648689	0.0502424	0.9458734	0.9580486	0.0176939
950	0.6745649	0.9874064	1.1686516	0.0480149	1.0474334	0.0520625	0.0445843	1.0904722	1.0093632	0.0228278
1000	0.6905200	0.9638107	1.0351416	0.0534737	1.0744556	0.0592237	0.0314991	1.0065569	1.0872893	0.0231979

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.8107865	1.0119643	0.9991395	0.0482019	1.0116466	0.0271019	0.0475430	1.0496735	0.9911589	0.0438178
100	1.0339415	0.8896170	0.9326921	0.0562427	0.9900546	0.0162027	0.0256553	0.9765773	0.8533371	0.0263198
150	0.9892999	0.9157720	0.9950114	0.0517173	0.8166199	0.0132878	0.0253678	0.9360055	0.7666109	0.0307691
200	0.9758865	0.9353928	0.9795509	0.0463515	0.8943516	0.0062752	0.0439050	0.9080092	0.7450096	0.0225437
250	0.9558576	1.0161938	1.0800267	0.0428138	0.9155532	0.0017553	0.0494350	1.0294069	0.6817959	0.0139935
300	1.0521595	1.1194427	0.9845899	0.0295544	0.9724110	0.0031171	0.0494574	0.9652414	0.7723921	0.0303728
350	1.0036851	1.0378372	0.9981033	0.0601137	0.9566700	0.0011713	0.0316370	0.8868223	0.7610916	0.0280492
400	0.9559734	1.0865603	1.0209248	0.0439177	1.0165074	0.0011645	0.0432890	0.9453773	0.7898281	0.0294145
450	0.9693126	1.0693696	0.9484757	0.0426465	1.0046856	0.0007952	0.0368919	0.8407417	0.8765674	0.0542841
500	1.0154366	1.0007519	1.0284988	0.0433623	1.0321619	0.0008393	0.0437763	0.9375969	0.8238149	0.0403616
550	0.8467972	1.0465519	1.0168468	0.0715494	1.0957546	0.0135795	0.0492162	0.9704865	0.7992370	0.0246529
600	0.7753209	0.9925430	0.9665572	0.0616170	1.1019561	0.0358613	0.0642805	0.8772561	0.9226359	0.0145304
650	0.7859078	1.0369778	1.0130785	0.0585662	1.0275446	0.0528820	0.0535605	0.9696082	0.8948230	0.0218549
700	0.7431214	1.0655565	1.0538788	0.0477786	1.0260153	0.0541512	0.0329042	0.9486849	0.9231640	0.0111092
750	0.7197100	1.1309314	1.0138562	0.0392960	1.0309374	0.0538106	0.0355948	0.9531399	0.8751381	0.0259727
800	0.6923819	0.9404516	1.0264411	0.0280072	0.9806964	0.0374124	0.0309133	0.9505919	0.8520201	0.0139581
850	0.6971266	1.0593135	0.9989628	0.0236407	0.9857738	0.0338143	0.0322590	0.9385288	0.8647013	0.0344898
900	0.7104553	1.0504057	1.0179835	0.0311522	1.0648059	0.0357959	0.0310236	1.0135904	1.0077989	0.0264213
950	0.7891818	0.8787589	0.8837834	0.0465580	1.0861169	0.0338363	0.0380004	0.9250220	0.9858891	0.0275911
1000	0.6892306	1.0218427	0.9865270	0.0506238	1.0664408	0.0570682	0.0318177	0.9344891	0.9568476	0.0196960

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.8070871	0.7912546	0.9415731	0.0427280	1.0347471	0.0468235	0.0686743	0.9160776	1.0474297	0.0347849
100	0.7044970	0.4856027	1.0058701	0.0480912	1.0181745	0.0388734	0.0451004	0.8677776	1.0565393	0.0432922
150	0.6666796	0.3931772	1.0503541	0.0541744	1.0088524	0.0557989	0.0599408	0.9084893	0.9761265	0.0385806
200	0.5396327	0.3517969	1.0625511	0.0721707	0.9494209	0.0385483	0.0488791	1.1185311	0.9480315	0.0396262
250	0.4857653	0.3429305	0.9677045	0.0665669	0.9246768	0.0458173	0.0430663	1.0955370	0.8886995	0.0256704
300	0.5053109	0.3921842	1.0006863	0.0513371	0.9261844	0.0566009	0.0600585	1.0321476	0.9132884	0.0199235
350	0.5517953	0.3025790	0.9776998	0.0514735	0.9452524	0.0464888	0.0632257	0.9206007	0.9561239	0.0478967
400	0.5963312	0.3238321	0.9225200	0.0429811	0.9723506	0.0584035	0.0442819	0.9894269	0.9663819	0.0503192
450	0.5234289	0.3161482	0.8704923	0.0537624	1.0376925	0.0628778	0.0276299	1.0960400	0.9757112	0.0240855
500	0.4041013	0.3090233	0.8652691	0.0392222	1.0932981	0.0604903	0.0292082	0.9914184	1.0570174	0.0274952
550	0.4172042	0.6098278	0.9904142	0.0608822	1.2026348	0.0718314	0.0130312	1.0612317	0.9893531	0.0193896
600	0.5002010	0.9021421	0.9872130	0.0591726	1.1081184	0.0621127	0.0291467	1.0183784	0.9890710	0.0204993
650	0.5956825	0.9815053	0.9996873	0.0405896	1.0285686	0.0456896	0.0391610	0.9211264	0.8785720	0.0441229
700	0.7034143	1.0379416	1.0409553	0.0491415	1.0170543	0.0521330	0.0321398	0.8568222	0.9659635	0.0425863
750	0.8306942	1.1502266	1.0052545	0.0734038	1.1030274	0.0651794	0.0370822	0.9552896	1.0501024	0.0458403
800	0.7613410	1.1995542	0.9811185	0.0625289	1.0318748	0.0819446	0.0411762	0.9280279	0.9575830	0.0293051
850	0.7270808	0.9487425	1.0724840	0.0638160	1.0113085	0.0421431	0.0317943	0.8669706	0.8993789	0.0320036
900	0.6186995	0.9047890	0.9763111	0.0505396	0.8794791	0.0428215	0.0420297	0.9293715	0.9550245	0.0358939
950	0.6686364	0.9156662	1.0169714	0.0478932	0.9501055	0.0415744	0.0266462	0.9741273	0.9748366	0.0338073
1000	0.7143260	1.0546176	1.0731317	0.0528256	0.9758627	0.0643173	0.0205375	0.9831477	0.9106497	0.0185855

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.7466434	0.9624556	1.0824398	0.0429235	1.0649840	0.0513972	0.0503067	0.9817637	0.9128482	0.0147735
100	0.9005440	1.0535269	0.9892353	0.0525934	0.9218426	0.0204363	0.0544700	0.9740251	1.0343496	0.0323591
150	1.0378342	0.9480712	0.8830212	0.0442801	1.0162906	0.0114532	0.0582234	1.0653412	0.9915339	0.0411470
200	0.9243379	1.0685925	1.0017020	0.0539498	0.9828533	0.0061718	0.0555508	0.9361710	1.1017350	0.0232794
250	1.0141412	0.8791392	0.9967315	0.0357646	1.0423848	0.0067671	0.0510781	1.0014981	0.9558740	0.0153683
300	1.0146299	0.9363033	0.9728270	0.0234552	1.1312108	0.0068955	0.0363188	1.0162618	0.9389440	0.0258457
350	1.0518251	1.0101625	0.9672966	0.0330762	1.0918779	0.0087793	0.0411762	0.9294727	0.8863770	0.0255715
400	1.0106393	1.0407997	1.0760949	0.0289816	1.0682268	0.0034997	0.0521393	0.9267897	0.9546245	0.0192589
450	1.0608513	1.0004458	0.9592212	0.0369723	1.0594154	0.0015979	0.0740963	0.9836736	1.0823159	0.0235757
500	0.9838408	1.1786127	1.0719719	0.0498061	1.0205990	0.0004793	0.0487863	0.9967483	1.0878494	0.0189424
550	0.8773622	1.1754114	1.1024812	0.0633605	0.9850609	0.0216460	0.0459996	1.0519967	1.0032132	0.0263386
600	0.7440511	1.0713586	1.1130266	0.0455291	1.0021558	0.0347644	0.0404747	1.1397066	1.0012256	0.0162055
650	0.7830853	1.0823396	0.9933605	0.0615937	1.0707104	0.0447815	0.0400726	1.0515838	0.9196979	0.0262304
700	0.7204378	1.0147261	1.0309265	0.0638240	1.0772437	0.0634144	0.0354570	0.9922971	0.9535550	0.0261994
750	0.6958329	0.9382452	1.0223705	0.0504894	1.0379274	0.0426973	0.0376638	1.0170073	0.9542533	0.0334039
800	0.7022489	0.9320016	1.0786747	0.0661083	1.0569411	0.0218685	0.0306808	0.9160490	0.9757075	0.0415673
850	0.7382547	1.0012237	0.9622046	0.0719638	1.0084219	0.0328023	0.0435175	0.9257259	0.9776017	0.0373715
900	0.6590367	1.0194137	1.0256184	0.0602683	0.9942235	0.0235420	0.0353864	0.9699368	1.0585000	0.0399406
950	0.7692626	0.9418890	1.0672666	0.0851916	0.9118055	0.0377663	0.0453478	1.0428386	0.9930387	0.0461548
1000	0.6537583	1.0677144	1.0363718	0.0618234	0.9879002	0.0345378	0.0485296	1.0495496	1.0246752	0.0138445

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.8342564	1.0081082	0.7901154	0.0367011	1.0056098	0.0292555	0.0510067	0.9784274	0.8233172	0.0345472
100	0.7649879	0.9073186	0.4505784	0.0599819	1.0624606	0.0414365	0.0564003	0.9754986	0.7419671	0.0408245
150	0.7146772	0.8816353	0.2461196	0.0603426	1.0350919	0.0383248	0.0478667	0.9663951	0.6930823	0.1590870
200	0.6824464	0.8855716	0.1481033	0.2456955	0.9958618	0.0337089	0.0470909	0.9775144	0.6865158	0.2519551
250	0.6797871	0.8898584	0.1135274	0.5358358	1.0827543	0.0311958	0.0328178	0.9927118	0.6306961	0.3727685
300	0.6889381	1.0125966	0.1023814	0.7998897	1.0334166	0.0409646	0.0336899	0.9131791	0.5435884	0.4407046
350	0.7184739	0.9546107	0.1035341	0.8481796	0.9676290	0.0478183	0.0362981	0.8695193	0.4509152	0.5488134
400	0.6934570	1.1278435	0.1117356	0.8886296	0.9960988	0.0475468	0.0407360	0.7908053	0.4201866	0.6986121
450	0.7460408	1.1415677	0.1113959	0.9903537	0.9771934	0.0523985	0.0511354	0.8639294	0.2924373	0.7019222
500	0.7843093	0.9118969	0.1025524	0.9679403	1.0162017	0.0481415	0.0416403	0.7470130	0.3020875	0.6636362
550	0.6252135	1.0585493	0.3782961	1.0401249	1.0070230	0.0389825	0.0455225	0.5889102	0.3286198	0.6616597
600	0.6944867	1.0639855	0.6102426	1.0886121	0.9973306	0.0429952	0.0569249	0.6393631	0.3537489	0.5559043
650	0.7276185	1.0522754	0.7185544	1.1050389	1.0462220	0.0671629	0.0409291	0.6839770	0.5418698	0.4543617
700	0.7719000	1.0213605	0.8169289	1.1160053	0.9931967	0.0651044	0.0472434	0.6972725	0.5933083	0.3362501
750	0.7483861	0.9549114	0.9642603	1.1305142	0.9963602	0.0757977	0.0575600	0.7785617	0.6628631	0.3503054
800	0.7330969	0.7410510	0.9121114	0.9813191	1.0516829	0.0472663	0.0628139	0.7740983	0.6395737	0.3181888
850	0.5890825	0.8997535	0.9453724	0.8707709	1.0248925	0.0435202	0.0643170	0.8287029	0.7550056	0.3180582
900	0.6519185	1.0081194	0.9135481	0.8355169	0.9888019	0.0457161	0.0356516	0.8075371	0.8773846	0.2472524
950	0.6601635	1.0780339	1.0456522	0.7793804	0.8927726	0.0407707	0.0411221	0.9087224	0.9207127	0.2334375
1000	0.7098002	1.0382892	1.0164361	0.8353493	1.0268161	0.0601086	0.0262896	0.9298370	0.9064756	0.2245458

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.7735845	1.1116147	1.0810272	0.0443974	1.0448008	0.0287191	0.0670465	1.0728212	0.9945727	0.0207708
100	0.8171179	0.9187661	0.9524691	0.0438384	1.0688640	0.0275012	0.0524737	1.0293670	1.0160018	0.0304496
150	0.8193431	0.9545944	1.0259018	0.0308220	1.1023396	0.0308579	0.0339929	0.9976262	0.9563807	0.0286554
200	0.8662946	1.0075356	0.9271788	0.0510966	0.9910640	0.0324171	0.0419309	0.9768886	0.9655336	0.0251488
250	0.9339427	0.8535994	0.9981439	0.0483597	0.9400997	0.0223312	0.0696419	1.0648583	0.9480432	0.0311532
300	0.9134491	0.8890382	1.0522496	0.0623052	0.9389258	0.0240029	0.0498726	0.9783881	0.9686675	0.0284258
350	0.7859317	0.8922578	0.9763127	0.0600932	1.0436478	0.0416934	0.0433220	1.0635035	1.0276608	0.0381539
400	0.8045415	0.9362889	1.0088616	0.0447388	1.0189884	0.0347470	0.0245414	1.0320095	0.9842062	0.0483541
450	0.9524043	0.9664797	0.9927257	0.0463814	1.0614131	0.0202085	0.0228453	1.0153743	0.9921572	0.0365780
500	0.8446049	0.8457466	1.0112456	0.0418293	0.9652308	0.0407930	0.0651649	0.9805805	0.9856154	0.0313256
550	0.7384261	1.0008694	0.9445474	0.0519292	0.9675913	0.0616788	0.0693346	0.8484499	0.9327113	0.0220175
600	0.7320992	0.9571133	0.9949847	0.0398998	0.9387103	0.0467247	0.0636611	0.8774566	0.9219992	0.0347469
650	0.7206936	1.0683070	0.8587454	0.0628510	1.0917361	0.0563694	0.0369407	0.9570011	1.0659082	0.0144851
700	0.7645203	1.0255973	0.9838023	0.0350367	1.1572301	0.0374616	0.0542859	0.9332403	1.1051180	0.0217772
750	0.6748203	0.9824200	0.9387788	0.0387083	1.0443687	0.0265371	0.0579882	1.0696710	0.9466539	0.0187348
800	0.6319539	1.0131482	0.9019485	0.0337225	1.0240435	0.0542043	0.0650196	1.0312083	0.9668462	0.0213609
850	0.7025865	1.0195272	0.9556906	0.0344230	0.9605062	0.0607462	0.0581268	1.0443266	0.9037800	0.0388641
900	0.7295228	1.0243522	0.9246995	0.0345572	1.0161381	0.0461141	0.0654061	1.0522339	0.9436927	0.0399772
950	0.7088293	1.0025312	0.8933460	0.0429379	1.0855707	0.0520978	0.0570908	0.9993007	1.0102860	0.0376832
1000	0.6471806	0.9813744	0.9817795	0.0432574	1.0071822	0.0515075	0.0516330	1.0108135	0.9736228	0.0360394

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.7597513	0.8727199	1.0597963	0.0707674	1.0527258	0.0446012	0.0525886	1.0022510	0.9534539	0.0150210
100	0.6290364	0.6055064	0.9811797	0.0598552	1.0308726	0.0625179	0.0574571	0.9205442	0.8882700	0.0290001
150	0.5607607	0.4689228	1.0607434	0.0590440	0.9866730	0.0453076	0.0591199	1.0041881	0.8480276	0.0195690
200	0.4929131	0.4189064	0.9503344	0.0440640	0.9986829	0.0553353	0.0436229	0.9491637	0.7496549	0.0097612
250	0.5255029	0.4563531	0.8563798	0.0684022	1.0042045	0.0558145	0.0432682	0.9469430	0.8283189	0.0238362
300	0.4382057	0.4310090	0.9897014	0.0584825	0.9954457	0.0539837	0.0395414	0.9642251	0.7739001	0.0345026
350	0.4777490	0.4635812	1.0216191	0.0535734	0.9054615	0.0567715	0.0331731	1.0002101	0.7844554	0.0350485
400	0.4063333	0.4057947	0.9158382	0.0523740	0.9553846	0.0480314	0.0488701	1.0281142	0.7935577	0.0341519
450	0.3764621	0.4035064	0.9757215	0.0449722	0.8832719	0.0497643	0.0426015	1.0433937	0.8779172	0.0229796
500	0.3932099	0.4209112	0.9588737	0.0595441	0.9946613	0.0582114	0.0517171	0.9931006	0.8772263	0.0315736
550	0.4572101	0.6649953	0.9507785	0.0602977	0.9432750	0.0530608	0.0442806	0.9700688	1.0282520	0.0312025
600	0.5496926	0.8140201	1.0250670	0.0694099	1.0087082	0.0415419	0.0314001	0.9974832	0.8709194	0.0214850
650	0.5735962	0.9865435	1.0682758	0.0524365	0.9740694	0.0445928	0.0353013	1.0505942	0.9038175	0.0376553
700	0.6518008	0.9785010	1.0694881	0.0415231	1.0128698	0.0312424	0.0527920	1.0065334	0.9349657	0.0227179
750	0.7356339	1.0726621	1.0544343	0.0530410	1.0821535	0.0541177	0.0596267	1.0620464	0.9519500	0.0300315
800	0.8453648	1.0216133	1.1149702	0.0402416	1.0382035	0.0556745	0.0788681	0.9780997	1.0374073	0.0387570
850	0.8327364	1.0326362	1.0014572	0.0406187	0.9070469	0.0761649	0.0864352	0.9522068	1.0508446	0.0220315
900	0.6804058	1.1018558	0.9653776	0.0367762	0.9315793	0.0626143	0.0621890	0.9864708	1.0619167	0.0142831
950	0.7647277	1.0519056	0.9681283	0.0551709	0.9440652	0.0548739	0.0418468	1.0016903	1.0139671	0.0249259
1000	0.7378906	0.9989362	1.0357732	0.0498812	1.0064299	0.0462496	0.0555498	0.9664050	0.9642883	0.0209525

0	0.7167135	1.0565829	1.0498111	0.0506811	1.0809736	0.0453718	0.0585812	1.0388860	1.0360856	0.0154709
50	0.7144301	1.0157495	1.0453130	0.1598544	1.0200424	0.0486545	0.0703655	1.0479031	0.9326328	0.0239341
100	0.7509105	0.9893915	1.0091538	0.2694662	1.0642295	0.0375078	0.0444445	0.9561922	1.0713919	0.0204834
150	0.6348345	0.8845673	1.0696195	0.2998453	1.0819010	0.0637663	0.0199351	0.9615533	1.0663289	0.0281931
200	0.6567536	1.0158755	1.0883375	0.3605657	1.1319526	0.0681624	0.0331648	0.9166172	0.9953235	0.0255344
250	0.6565641	0.9129269	1.1453914	0.3756445	1.0295517	0.0585303	0.0241744	0.8595929	0.8979221	0.0290102
300	0.7287370	0.9362523	1.2340478	0.3405128	0.9568841	0.0555553	0.0399621	0.8881724	0.9299410	0.0244064
350	0.6805679	1.0320876	1.0979027	0.3439533	0.9959754	0.0452657	0.0434113	0.9105402	0.9313005	0.0149354
400	0.6948420	1.0055643	1.2103829	0.4049474	1.0066086	0.0448206	0.0394033	0.9381213	0.9639030	0.0126040
450	0.6336651	0.9806167	1.1434764	0.3801307	1.0321634	0.0435913	0.0411561	0.9185083	0.9412247	0.0244938
500	0.6311335	0.9717369	1.0698399	0.4057099	0.9967626	0.0409482	0.0451640	0.9856585	0.8949262	0.0302785
550	0.6471511	0.9398280	1.0863262	0.3147978	1.0282792	0.0359583	0.0559623	0.9862137	0.8803747	0.0595203
600	0.5917028	0.9502912	1.1052867	0.1780486	1.0301708	0.0436590	0.0537880	1.0032626	0.9101078	0.0269784
650	0.6543409	0.9812509	0.9348683	0.1006213	1.0629640	0.0441743	0.0513153	0.9068025	0.9510676	0.0199234
700	0.6987562	1.0543844	0.8997741	0.0704399	1.0859986	0.0482106	0.0589753	0.8493055	1.0010757	0.0202141
750	0.7335887	1.0321682	1.0184628	0.0623837	1.0490906	0.0466613	0.0551652	0.9567966	1.0368381	0.0236627
800	0.7553503	0.8948695	1.1300044	0.0522298	1.0879757	0.0311385	0.0338812	0.9871561	1.0542865	0.0201909
850	0.7529604	0.8825192	1.1451803	0.0427268	1.0520743	0.0423394	0.0546889	1.0671239	1.1106303	0.0155832
900	0.7140604	0.9435057	1.1524856	0.0330849	1.0087968	0.0553211	0.0399407	1.0269406	1.1068959	0.0225412
950	0.7751934	1.0243984	1.0100599	0.0413105	1.0369194	0.0552492	0.0502963	1.0686124	1.0771320	0.0370805
1000	0.7257640	0.9233098	0.9803029	0.0334746	0.9669094	0.0529738	0.0503937	0.8311195	1.1041241	0.0408173
