YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.0000000	0.3635987	0.5770551	0.7308258	0.4378188	0.7862929	0.0000000	0.0844408	0.0270917	0.7765178
0.8405117	0.0000000	0.4139941	0.5603835	0.0544342	0.0296961	0.4013603	0.4676785	0.7298115	0.0000000
