"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7144443	0.5505504	0.7472998	0.2223375	0.3362938	0.3761098	1.0000000	0.3183902	0.3944793	0.7676883
100	0.7146814	0.5510206	0.7537562	0.2006686	0.3774327	0.3761098	1.0000000	0.2959890	0.1578523	0.5219200
150	0.7151380	0.5538296	0.7752612	0.1685597	0.4016006	0.3761098	1.0000000	0.2574040	0.0582605	0.3931472
200	0.7168618	0.5619453	0.8086146	0.1394032	0.4135187	0.3761098	1.0000000	0.2114563	0.0237289	0.3369522
250	0.7213754	0.5757330	0.8432884	0.1182532	0.4189619	0.3761098	1.0000000	0.1659468	0.0128172	0.3143859
300	0.7293158	0.5925068	0.8717353	0.1045881	0.4213494	0.3761098	1.0000000	0.1274623	0.0095418	0.3057315
350	0.7397745	0.6089002	0.8918957	0.0962113	0.4223725	0.3761098	1.0000000	0.0988027	0.0085632	0.3025047
400	0.7509852	0.6227113	0.9050076	0.0911013	0.4228048	0.3761098	1.0000000	0.0793108	0.0082365	0.3013234
450	0.7613493	0.6332174	0.9132054	0.0878909	0.4229859	0.3761098	1.0000000	0.0668037	0.0080880	0.3008963
500	0.7699552	0.6406753	0.9183177	0.0857840	0.4230613	0.3761098	1.0000000	0.0590244	0.0079920	0.3007433
550	0.7765628	0.6457408	0.9214652	0.0858607	0.3877598	0.3761098	1.0000000	0.0548560	0.2782521	0.5330005
600	0.7813532	0.6489973	0.9206463	0.0964885	0.3466339	0.3761098	1.0000000	0.0592137	0.5142132	0.7787493
650	0.7846263	0.6501794	0.9095019	0.1194476	0.3224714	0.3761098	1.0000000	0.0776618	0.6126146	0.9075153
700	0.7864453	0.6478627	0.8858087	0.1469541	0.3105555	0.3761098	1.0000000	0.1093181	0.6460672	0.9637079
750	0.7864430	0.6407625	0.8550418	0.1713443	0.3051132	0.3761098	1.0000000	0.1495731	0.6560673	0.9862734
800	0.7840560	0.6291675	0.8250644	0.1894189	0.3027260	0.3761098	1.0000000	0.1910583	0.6584346	0.9949275
850	0.7790062	0.6149747	0.8008476	0.2014040	0.3017031	0.3761098	1.0000000	0.2273272	0.6583810	0.9981542
900	0.7716208	0.6006053	0.7835795	0.2088753	0.3012708	0.3761098	1.0000000	0.2554198	0.6576630	0.9993354
950	0.7627883	0.5879252	0.7722035	0.2134694	0.3010898	0.3761098	1.0000000	0.2754385	0.6570686	0.9997625
1000	0.7536338	0.5778156	0.7649926	0.2164055	0.3010144	0.3761098	1.0000000	0.2889964	0.6569905	0.9999155

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7390252	0.5505469	0.7470189	0.2260210	0.2964518	0.3140087	0.9887147	0.3218439	0.6631806	1.0000000
100	0.7677903	0.5506837	0.7466481	0.2302323	0.2701155	0.2492049	0.9743441	0.3250296	0.6579715	1.0000000
150	0.7844568	0.5504106	0.7404487	0.2514384	0.2312170	0.2165008	0.9650944	0.3456926	0.6503118	1.0000000
200	0.7922737	0.5477375	0.7190729	0.2923108	0.1970535	0.2032082	0.9601414	0.4006879	0.6407012	1.0000000
250	0.7946251	0.5390017	0.6816358	0.3399927	0.1738926	0.1984770	0.9577081	0.4879593	0.6246993	1.0000000
300	0.7924091	0.5217752	0.6383565	0.3812873	0.1604253	0.1969939	0.9565703	0.5841583	0.5966563	1.0000000
350	0.7851151	0.4973787	0.6000127	0.4112724	0.1533577	0.1966083	0.9560547	0.6668901	0.5577249	1.0000000
400	0.7724212	0.4700496	0.5713110	0.4310259	0.1499165	0.1965474	0.9558261	0.7272441	0.5170331	1.0000000
450	0.7551635	0.4442317	0.5519047	0.4436192	0.1483370	0.1965625	0.9557262	0.7666685	0.4835400	1.0000000
500	0.7353343	0.4226782	0.5394053	0.4519484	0.1476474	0.1965846	0.9556831	0.7905695	0.4607768	1.0000000
550	0.6776838	0.4061745	0.5312892	0.4584779	0.1517500	0.2607075	0.9669499	0.8040576	0.4489966	1.0000000
600	0.6136692	0.3941603	0.5253129	0.4650831	0.1778583	0.3268101	0.9813126	0.8017656	0.4505252	1.0000000
650	0.5695267	0.3854402	0.5207179	0.4650446	0.2171453	0.3591763	0.9905590	0.7638489	0.4649385	1.0000000
700	0.5414415	0.3792637	0.5209606	0.4481287	0.2518636	0.3715712	0.9955106	0.6930319	0.4943215	1.0000000
750	0.5236958	0.3766254	0.5311760	0.4157659	0.2753011	0.3754907	0.9979433	0.6168255	0.5375887	1.0000000
800	0.5138088	0.3798406	0.5522615	0.3792372	0.2887242	0.3764192	0.9990809	0.5545106	0.5852375	1.0000000
850	0.5122273	0.3902701	0.5797183	0.3476904	0.2955777	0.3764755	0.9995964	0.5093716	0.6265043	1.0000000
900	0.5199478	0.4067689	0.6074674	0.3238018	0.2987753	0.3763570	0.9998250	0.4773244	0.6561162	1.0000000
950	0.5362208	0.4263411	0.6316059	0.3060203	0.3001530	0.3762497	0.9999248	0.4536057	0.6739943	1.0000000
1000	0.5581606	0.4459199	0.6513097	0.2918584	0.3007005	0.3761822	0.9999680	0.4348027	0.6825409	1.0000000

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7166040	0.5737680	0.4481425	0.2260212	0.3009611	0.3761098	1.0000000	0.3214269	0.5521157	0.7566689
100	0.7224909	0.5412672	0.2146837	0.2257745	0.3009611	0.3761098	1.0000000	0.3185902	0.4532603	0.4992431
150	0.7096832	0.4665372	0.1284820	0.2254559	0.3009611	0.3761098	1.0000000	0.3140629	0.4117028	0.3643621
200	0.6660614	0.4033691	0.1022519	0.2262641	0.3009611	0.3761098	1.0000000	0.3101419	0.4015760	0.3055016
250	0.6036353	0.3640827	0.0948040	0.2301716	0.3009611	0.3761098	1.0000000	0.3088086	0.4087704	0.2818649
300	0.5419475	0.3427516	0.0923013	0.2391120	0.3009611	0.3761098	1.0000000	0.3118263	0.4257324	0.2727999
350	0.4930637	0.3319105	0.0905462	0.2538537	0.3009611	0.3761098	1.0000000	0.3206565	0.4461335	0.2694201
400	0.4595048	0.3265075	0.0883790	0.2729790	0.3009611	0.3761098	1.0000000	0.3355280	0.4646960	0.2681828
450	0.4385448	0.3237155	0.0857114	0.2933551	0.3009611	0.3761098	1.0000000	0.3546960	0.4782934	0.2677355
500	0.4261741	0.3221120	0.0828727	0.3118915	0.3009611	0.3761098	1.0000000	0.3750640	0.4861655	0.2675751
550	0.4078567	0.2538879	0.3389120	0.3271021	0.3009611	0.3761098	1.0000000	0.3951078	0.6010079	0.5108491
600	0.3503824	0.2397962	0.5321395	0.3449491	0.3009611	0.3761098	1.0000000	0.4192185	0.7036120	0.7682547
650	0.3146109	0.2983360	0.5905062	0.3756100	0.3009611	0.3761098	1.0000000	0.4489097	0.7561396	0.9031284
700	0.3435933	0.3591205	0.5891134	0.4059902	0.3009611	0.3761098	1.0000000	0.4783929	0.7738898	0.9619864
750	0.4091393	0.3945338	0.5728147	0.4127454	0.3009611	0.3761098	1.0000000	0.4960041	0.7618325	0.9856223
800	0.4716733	0.4078341	0.5662395	0.3917327	0.3009611	0.3761098	1.0000000	0.4977334	0.7341666	0.9946869
850	0.5141102	0.4120424	0.5772174	0.3578814	0.3009611	0.3761098	1.0000000	0.4875373	0.7076054	0.9980666
900	0.5386313	0.4180101	0.6010594	0.3258437	0.3009611	0.3761098	1.0000000	0.4705844	0.6906353	0.9993039
950	0.5547496	0.4299493	0.6288115	0.3015873	0.3009611	0.3761098	1.0000000	0.4508877	0.6833839	0.9997512
1000	0.5704270	0.4465856	0.6537403	0.2848403	0.3009611	0.3761098	1.0000000	0.4313595	0.6820157	0.9999115

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7545066	0.5507456	0.7557935	0.1733198	0.3011728	0.3832044	0.7705322	0.3159112	0.4167811	0.7961699
100	0.8014211	0.5555675	0.8056826	0.1027820	0.3070485	0.4352273	0.4783295	0.2739636	0.1985661	0.5805330
150	0.8299951	0.5724084	0.8764655	0.0548307	0.3330979	0.5389992	0.2902513	0.2035131	0.1057525	0.4675479
200	0.8475002	0.5993011	0.9342841	0.0276670	0.3851119	0.6601027	0.1895405	0.1354562	0.0730023	0.4182425
250	0.8607659	0.6275438	0.9693246	0.0135069	0.4511793	0.7633910	0.1400637	0.0836921	0.0621985	0.3984428
300	0.8720259	0.6506646	0.9869734	0.0064571	0.5143113	0.8352208	0.1169274	0.0492609	0.0585336	0.3908494
350	0.8812755	0.6667826	0.9948366	0.0030482	0.5644369	0.8788388	0.1064439	0.0284275	0.0570769	0.3880182
400	0.8882759	0.6768438	0.9980542	0.0014328	0.5995749	0.9030033	0.1017946	0.0166306	0.0563299	0.3869818
450	0.8931584	0.6826449	0.9992931	0.0006780	0.6221436	0.9155617	0.0997641	0.0102352	0.0558631	0.3866071
500	0.8963344	0.6857989	0.9997493	0.0003288	0.6357345	0.9217946	0.0988873	0.0068591	0.0555503	0.3864728
550	0.8714535	0.6874380	0.9997754	0.0049888	0.6432225	0.9048338	0.3279797	0.0051487	0.2928906	0.5902550
600	0.8415349	0.6882029	0.9986025	0.0115745	0.6399241	0.7952572	0.6200227	0.0055013	0.5047203	0.8058749
650	0.8242626	0.6883050	0.9961482	0.0167501	0.6121466	0.6489809	0.8080333	0.0084111	0.5981544	0.9188540
700	0.8159854	0.6878410	0.9932046	0.0213216	0.5581338	0.5327276	0.9087156	0.0122192	0.6335711	0.9681573
750	0.8122303	0.6869662	0.9898825	0.0273737	0.4918921	0.4592146	0.9581804	0.0162342	0.6464673	0.9879563
800	0.8104173	0.6857584	0.9850680	0.0377451	0.4300142	0.4179927	0.9813117	0.0212074	0.6511929	0.9955494
850	0.8093151	0.6840078	0.9763044	0.0551370	0.3817710	0.3964713	0.9917931	0.0288660	0.6530004	0.9983805
900	0.8083148	0.6810613	0.9603166	0.0799778	0.3485851	0.3857478	0.9964415	0.0417141	0.6537743	0.9994169
950	0.8069664	0.6758522	0.9351867	0.1092019	0.3277116	0.3805780	0.9984717	0.0628336	0.6542090	0.9997916
1000	0.8047605	0.6673225	0.9027798	0.1380090	0.3154207	0.3781469	0.9993483	0.0941071	0.6545817	0.9999259

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7144476	0.5507337	0.7552641	0.1764554	0.3009611	0.3761098	1.0000000	0.2577676	0.6032896	1.0000000
100	0.7149842	0.5552775	0.8021125	0.1101787	0.3009611	0.3761098	1.0000000	0.1689798	0.5538729	1.0000000
150	0.7178507	0.5711731	0.8688682	0.0651989	0.3009611	0.3761098	1.0000000	0.1026749	0.5357898	1.0000000
200	0.7261135	0.5967328	0.9242761	0.0397238	0.3009611	0.3761098	1.0000000	0.0615673	0.5298156	1.0000000
250	0.7399695	0.6238800	0.9590240	0.0262924	0.3009611	0.3761098	1.0000000	0.0389688	0.5263455	1.0000000
300	0.7563845	0.6464662	0.9776560	0.0192743	0.3009611	0.3761098	1.0000000	0.0274846	0.5224286	1.0000000
350	0.7718866	0.6625737	0.9869024	0.0154500	0.3009611	0.3761098	1.0000000	0.0219091	0.5178779	1.0000000
400	0.7844486	0.6729561	0.9914171	0.0132124	0.3009611	0.3761098	1.0000000	0.0192516	0.5133401	1.0000000
450	0.7935957	0.6792182	0.9936956	0.0118122	0.3009611	0.3761098	1.0000000	0.0179770	0.5094066	1.0000000
500	0.7997632	0.6828425	0.9949216	0.0108991	0.3009611	0.3761098	1.0000000	0.0173481	0.5063462	1.0000000
550	0.8036943	0.6848283	0.9906969	0.0586820	0.3009611	0.3761098	1.0000000	0.0348924	0.5673479	1.0000000
600	0.8060210	0.6839631	0.9551594	0.1228713	0.3009611	0.3761098	1.0000000	0.0668741	0.6213112	1.0000000
650	0.8066116	0.6755135	0.8960303	0.1663950	0.3009611	0.3761098	1.0000000	0.1142254	0.6436662	1.0000000
700	0.8042640	0.6577812	0.8420283	0.1909358	0.3009611	0.3761098	1.0000000	0.1689160	0.6510097	1.0000000
750	0.7978298	0.6347921	0.8049311	0.2037153	0.3009611	0.3761098	1.0000000	0.2167026	0.6527785	1.0000000
800	0.7874584	0.6122191	0.7829891	0.2102559	0.3009611	0.3761098	1.0000000	0.2515600	0.6527741	1.0000000
850	0.7746901	0.5937184	0.7709288	0.2138197	0.3009611	0.3761098	1.0000000	0.2744244	0.6527059	1.0000000
900	0.7616197	0.5802871	0.7643407	0.2160970	0.3009611	0.3761098	1.0000000	0.2886682	0.6533439	1.0000000
950	0.7499605	0.5712648	0.7604671	0.2178559	0.3009611	0.3761098	1.0000000	0.2975286	0.6547551	1.0000000
1000	0.7405872	0.5654342	0.7578427	0.2193763	0.3009611	0.3761098	1.0000000	0.3032988	0.6565917	1.0000000

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7163951	0.5755412	0.6402077	0.2260226	0.3009611	0.3761098	1.0000000	0.2979760	0.6646591	0.9204104
100	0.7257789	0.5853728	0.5568780	0.2257681	0.3009611	0.3761098	1.0000000	0.2675373	0.6666943	0.8362106
150	0.7335782	0.5711175	0.5263007	0.2251190	0.3009611	0.3761098	1.0000000	0.2478516	0.6682380	0.7920933
200	0.7325958	0.5524655	0.5174055	0.2243369	0.3009611	0.3761098	1.0000000	0.2370350	0.6690231	0.7728410
250	0.7245008	0.5386428	0.5153822	0.2239187	0.3009611	0.3761098	1.0000000	0.2314945	0.6703599	0.7651098
300	0.7141202	0.5304683	0.5150663	0.2241272	0.3009611	0.3761098	1.0000000	0.2289387	0.6727918	0.7621448
350	0.7049593	0.5261686	0.5148257	0.2248927	0.3009611	0.3761098	1.0000000	0.2281499	0.6758593	0.7610393
400	0.6982969	0.5239786	0.5142654	0.2259569	0.3009611	0.3761098	1.0000000	0.2284324	0.6788301	0.7606346
450	0.6939737	0.5227553	0.5134379	0.2270516	0.3009611	0.3761098	1.0000000	0.2293086	0.6812227	0.7604883
500	0.6913127	0.5219094	0.5125203	0.2280016	0.3009611	0.3761098	1.0000000	0.2304242	0.6829097	0.7604358
550	0.6864579	0.4870210	0.6181717	0.2287566	0.3009611	0.3761098	1.0000000	0.2556585	0.6837655	0.8400068
600	0.6696570	0.4746144	0.7005323	0.2296806	0.3009611	0.3761098	1.0000000	0.2874362	0.6838379	0.9241999
650	0.6558234	0.4919987	0.7301117	0.2314081	0.3009611	0.3761098	1.0000000	0.3086678	0.6846492	0.9683149
700	0.6568323	0.5134028	0.7376644	0.2334545	0.3009611	0.3761098	1.0000000	0.3212979	0.6851428	0.9875664
750	0.6681506	0.5284798	0.7382085	0.2346156	0.3009611	0.3761098	1.0000000	0.3285798	0.6833815	0.9952973
800	0.6815980	0.5368456	0.7375162	0.2343822	0.3009611	0.3761098	1.0000000	0.3323113	0.6794374	0.9982622
850	0.6925334	0.5408992	0.7375611	0.2331341	0.3009611	0.3761098	1.0000000	0.3334687	0.6747847	0.9993676
900	0.6998911	0.5428700	0.7385932	0.2315211	0.3009611	0.3761098	1.0000000	0.3328578	0.6707592	0.9997723
950	0.7043627	0.5441081	0.7401912	0.2300172	0.3009611	0.3761098	1.0000000	0.3312551	0.6679307	0.9999186
1000	0.7070321	0.5451984	0.7418690	0.2288290	0.3009611	0.3761098	1.0000000	0.3293087	0.6662439	0.9999711

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7846689	0.5505474	0.7470590	0.2254243	0.3010305	0.3783808	0.9223789	0.3212001	0.5723854	1.0000000
100	0.8664349	0.5507446	0.7481889	0.2218756	0.3028258	0.3930558	0.8235368	0.3168663	0.4805725	1.0000000
150	0.9137813	0.5512930	0.7518136	0.2154343	0.3101468	0.4178898	0.7599164	0.3081144	0.4304904	1.0000000
200	0.9365444	0.5527905	0.7587903	0.2051777	0.3238921	0.4430489	0.7258494	0.2944547	0.4063255	1.0000000
250	0.9466574	0.5558592	0.7702914	0.1900774	0.3409807	0.4625809	0.7091131	0.2749233	0.3957716	1.0000000
300	0.9511169	0.5611368	0.7872226	0.1714126	0.3574845	0.4754651	0.7012869	0.2493700	0.3920319	1.0000000
350	0.9533301	0.5690718	0.8086604	0.1521206	0.3709458	0.4830869	0.6977407	0.2191763	0.3915003	1.0000000
400	0.9548151	0.5794910	0.8318835	0.1348603	0.3806835	0.4872620	0.6961680	0.1871794	0.3922256	1.0000000
450	0.9561790	0.5914710	0.8538165	0.1210120	0.3871263	0.4894237	0.6954811	0.1567904	0.3931691	1.0000000
500	0.9575919	0.6036942	0.8723332	0.1107737	0.3911064	0.4904962	0.6951845	0.1307086	0.3938678	1.0000000
550	0.9000786	0.6149612	0.8866284	0.1037901	0.3933407	0.4876841	0.7726786	0.1104676	0.4866966	1.0000000
600	0.8350880	0.6245021	0.8966767	0.1001387	0.3923468	0.4687694	0.8714667	0.0973628	0.5760664	1.0000000
650	0.8003539	0.6319640	0.9024617	0.1000711	0.3843476	0.4408070	0.9350643	0.0908737	0.6229751	1.0000000
700	0.7862958	0.6372183	0.9037406	0.1042279	0.3694897	0.4159333	0.9691216	0.0901531	0.6454052	1.0000000
750	0.7821133	0.6401714	0.8998688	0.1132875	0.3518801	0.3985655	0.9858539	0.0954012	0.6555257	1.0000000
800	0.7815877	0.6406338	0.8901567	0.1269979	0.3356672	0.3880042	0.9936784	0.1074921	0.6596608	1.0000000
850	0.7817028	0.6383376	0.8747441	0.1437515	0.3229973	0.3821249	0.9972239	0.1269092	0.6610413	1.0000000
900	0.7810572	0.6331343	0.8551826	0.1611456	0.3141683	0.3790459	0.9987963	0.1526528	0.6612518	1.0000000
950	0.7790003	0.6252500	0.8340849	0.1770036	0.3085126	0.3775037	0.9994830	0.1819570	0.6609867	1.0000000
1000	0.7752941	0.6153956	0.8140999	0.1900517	0.3051147	0.3767570	0.9997796	0.2112374	0.6604995	1.0000000

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7144445	0.5505647	0.7483610	0.2105659	0.4928593	0.3292709	1.0000000	0.3349991	0.6637286	1.0000000
100	0.7147306	0.5520027	0.7704642	0.1534987	0.7154922	0.2797394	1.0000000	0.3254373	0.6625043	1.0000000
150	0.7159128	0.5604250	0.8240545	0.0985965	0.8453752	0.2538879	1.0000000	0.2813219	0.6638628	1.0000000
200	0.7205783	0.5796121	0.8846637	0.0622917	0.9088217	0.2426925	1.0000000	0.2232086	0.6684731	1.0000000
250	0.7307505	0.6052176	0.9312521	0.0414894	0.9374771	0.2382470	1.0000000	0.1747298	0.6727878	1.0000000
300	0.7453298	0.6301376	0.9600079	0.0301821	0.9498944	0.2365670	1.0000000	0.1430755	0.6740854	1.0000000
350	0.7611435	0.6500380	0.9757292	0.0239783	0.9551494	0.2359518	1.0000000	0.1249784	0.6723783	1.0000000
400	0.7753521	0.6640068	0.9838994	0.0203842	0.9573424	0.2357312	1.0000000	0.1153100	0.6689860	1.0000000
450	0.7865567	0.6730118	0.9881684	0.0181529	0.9582500	0.2356534	1.0000000	0.1102722	0.6652062	1.0000000
500	0.7946106	0.6785100	0.9905035	0.0166922	0.9586238	0.2356262	1.0000000	0.1076322	0.6618379	1.0000000
550	0.8000258	0.6817651	0.9918563	0.0159148	0.7365805	0.2824557	1.0000000	0.0831953	0.6592307	1.0000000
600	0.8034958	0.6836615	0.9923895	0.0184780	0.4937569	0.3319840	1.0000000	0.0542021	0.6574619	1.0000000
650	0.8056411	0.6846515	0.9900688	0.0345998	0.3692134	0.3578343	1.0000000	0.0405570	0.6562928	1.0000000
700	0.8068839	0.6843911	0.9768852	0.0726790	0.3199339	0.3690294	1.0000000	0.0456343	0.6555202	1.0000000
750	0.8072911	0.6809683	0.9432651	0.1203053	0.3039301	0.3734747	1.0000000	0.0698601	0.6550287	1.0000000
800	0.8063453	0.6715354	0.8943119	0.1604959	0.2999886	0.3751546	1.0000000	0.1126538	0.6547403	1.0000000
850	0.8030235	0.6551618	0.8459859	0.1872178	0.2996454	0.3757699	1.0000000	0.1645816	0.6545275	1.0000000
900	0.7964431	0.6343001	0.8090568	0.2024754	0.3000570	0.3759904	1.0000000	0.2123225	0.6541688	1.0000000
950	0.7865973	0.6130976	0.7852371	0.2104126	0.3004504	0.3760683	1.0000000	0.2486850	0.6536371	1.0000000
1000	0.7745521	0.5948990	0.7714908	0.2144570	0.3006993	0.3760955	1.0000000	0.2732021	0.6533164	1.0000000

0	0.7141544	0.5503591	0.7468612	0.2261170	0.3009611	0.3761098	1.0000000	0.3220570	0.6642139	1.0000000
50	0.7189976	0.6150494	0.5952557	0.2263342	0.2975701	0.3646327	1.0000000	0.4212067	0.6612381	0.7952155
100	0.7427645	0.6753760	0.4764179	0.2287078	0.2897431	0.3524958	1.0000000	0.5478831	0.6382027	0.5785690
150	0.7723273	0.6947395	0.4310513	0.2345073	0.2807264	0.3461613	1.0000000	0.6313727	0.5932108	0.4650549
200	0.7935028	0.6946847	0.4141295	0.2432973	0.2733106	0.3434180	1.0000000	0.6800560	0.5452773	0.4155185
250	0.8043212	0.6896968	0.4049378	0.2533540	0.2683254	0.3423288	1.0000000	0.7092763	0.5076563	0.3956261
300	0.8081030	0.6846376	0.3974812	0.2628091	0.2653796	0.3419171	1.0000000	0.7284458	0.4822022	0.3879972
350	0.8082840	0.6803936	0.3908681	0.2705239	0.2637845	0.3417663	1.0000000	0.7419605	0.4658960	0.3851528
400	0.8069971	0.6768947	0.3853569	0.2761995	0.2629728	0.3417123	1.0000000	0.7517161	0.4554545	0.3841115
450	0.8052882	0.6740215	0.3811354	0.2800705	0.2625781	0.3416932	1.0000000	0.7586687	0.4486397	0.3837350
500	0.8036025	0.6717190	0.3781308	0.2825720	0.2623926	0.3416866	1.0000000	0.7634815	0.4441357	0.3836001
550	0.7963831	0.5650780	0.5163330	0.2837906	0.2657077	0.3531614	1.0000000	0.6746405	0.4473555	0.5883365
600	0.7579718	0.4797028	0.6249131	0.2820341	0.2735298	0.3652975	1.0000000	0.5579390	0.4824983	0.8049659
650	0.7027606	0.4638845	0.6668448	0.2768104	0.2825476	0.3716317	1.0000000	0.4791569	0.5387007	0.9184740
700	0.6640001	0.4747593	0.6836752	0.2698898	0.2899494	0.3743749	1.0000000	0.4324803	0.5916683	0.9680082
750	0.6496449	0.4892413	0.6936972	0.2628985	0.2949150	0.3754641	1.0000000	0.4048933	0.6297036	0.9878999
800	0.6511207	0.5012073	0.7019761	0.2562952	0.2978446	0.3758758	1.0000000	0.3873128	0.6520978	0.9955286
850	0.6591093	0.5104282	0.7095939	0.2501854	0.2994290	0.3760265	1.0000000	0.3746836	0.6630915	0.9983729
900	0.6683544	0.5177669	0.7166691	0.2447931	0.3002346	0.3760806	1.0000000	0.3645921	0.6674891	0.9994141
950	0.6768207	0.5238970	0.7230299	0.2403213	0.3006261	0.3760996	1.0000000	0.3560840	0.6687269	0.9997906
1000	0.6840499	0.5291543	0.7284678	0.2368071	0.3008100	0.3761063	1.0000000	0.3488726	0.6686975	0.9999256
