"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
350	0.6430153	0.8250109	0.0137065	0.0007671	0.7607932	0.6502773	0.3114657	0.3404932	0.8129021	0.0191280
400	0.7967097	0.7252567	0.0116917	0.0012900	0.7237220	0.6795435	0.2758200	0.3295154	0.7330818	0.0075015
450	0.7236408	0.7986906	0.0415267	0.0021556	0.8083836	0.8111044	0.2658495	0.3228518	0.6924644	0.0180376
500	0.7709714	0.7455292	0.0191072	0.0007636	0.8856969	0.6066756	0.3684325	0.3290830	0.6146217	0.0108752
550	0.6830236	0.8118976	0.0121561	0.0171454	0.6246279	0.7024740	0.2851146	0.3207523	0.6614722	0.0352613
600	0.6600823	0.7041082	0.0664352	0.0295557	0.6396269	0.8052001	0.2613903	0.2767766	0.6233678	0.0355622
650	0.8007008	0.8686833	0.1267203	0.0414017	0.7873835	0.8647101	0.3893315	0.2993222	0.6423773	0.0836738
700	0.6763357	0.6270641	0.1933667	0.0583868	0.7380395	0.8790700	0.4248328	0.4021934	0.6520956	0.0330302
750	0.9251101	0.7913163	0.2702808	0.0974506	0.7498628	0.8509100	0.3257254	0.3026466	0.5272576	0.0645828
800	0.6620466	0.6961028	0.2887185	0.0548375	0.6486398	0.6057996	0.4255917	0.3929091	0.4717191	0.0933022
850	0.8410561	0.6806593	0.2074090	0.0568237	0.7730432	0.7051719	0.3743238	0.4046854	0.4351989	0.0499569
900	0.6858150	0.7300023	0.1911795	0.1040022	0.6343036	0.8274602	0.4416735	0.4487043	0.5861052	0.0221048
950	0.6021978	0.7296067	0.1877853	0.0546727	0.6219956	0.5982129	0.3886723	0.5109514	0.5433533	0.0491144
1000	0.7265751	0.8857653	0.2633652	0.0521737	0.6772257	0.6227662	0.3843367	0.5068101	0.5046166	0.0646773

0	0.6684942	0.8263535	0.2439924	0.0526120	0.9030925	0.6763775	0.4984682	0.4128775	0.5322470	0.0815802
50	0.6941274	0.8527407	0.2906557	0.0724465	0.6726618	0.6074540	0.5467306	0.3816695	0.4285695	0.0775088
100	0.8343865	0.7199394	0.2836461	0.0414827	0.6874016	0.5376804	0.4608378	0.3487517	0.5269312	0.1456884
150	0.8076612	0.7640221	0.1184716	0.0146511	0.7977728	0.4721437	0.5545953	0.1879044	0.3902441	0.1160094
200	0.6628665	0.7331392	0.0891266	0.0116882	0.7790237	0.6647153	0.4953295	0.2221904	0.4934700	0.0579283
250	0.7963256	0.6295797	0.0294521	0.0011504	0.7236880	0.4843121	0.4921622	0.2518264	0.6150770	0.0328106
300	0.7108027	0.7490994	0.0361887	0.0006072	0.7630739	0.5180540	0.4539099	0.2257765	0.4339074	0.0506370
350	0.6926525	0.8745486	0.0382526	0.0004307	0.9141790	0.6983984	0.5445254	0.1330974	0.6529001	0.0811381
400	0.8353109	0.6434880	0.0204034	0.0005679	0.9342802	0.6454750	0.4073039	0.1710629	0.7953329	0.1485664
450	0.8091642	0.6306237	0.0188205	0.0024169	0.7746130	0.7073354	0.3698772	0.2356022	0.8016033	0.0596782
500	0.7695219	0.7008243	0.0388238	0.0040764	0.7460105	0.8021073	0.3545067	0.1999642	0.5984113	0.0698243
550	0.6420896	0.7611021	0.0302541	0.0384794	0.7743254	0.6794462	0.2585853	0.2854924	0.6824894	0.0821045
600	0.6930027	1.0145662	0.0412454	0.0604115	0.7293229	0.7892274	0.3620472	0.3423946	0.6559210	0.0698733
650	0.6700308	0.8040616	0.1807422	0.0499144	0.7286491	0.8189516	0.3414737	0.2898708	0.7136063	0.0929569
700	0.7247285	0.7431710	0.2647660	0.0877577	0.8290611	0.8364342	0.3940554	0.3344583	0.6341219	0.0492070
750	0.7884628	0.8081355	0.3168466	0.1327838	0.8084654	0.8358645	0.3428372	0.4007747	0.5416134	0.0571866
800	0.7337883	0.7485826	0.3840985	0.0754021	0.8783072	0.8817610	0.4301281	0.3444482	0.5472710	0.0236211
850	0.6681221	0.8463351	0.4038059	0.0894394	0.9325258	0.7801505	0.3984125	0.3774959	0.4800380	0.0558920
900	0.6866159	0.7428988	0.4356593	0.0726125	0.9219742	0.6385194	0.4615925	0.4212000	0.5111962	0.0851664
950	0.6185204	0.6334769	0.4060378	0.0884818	0.7775358	0.7682922	0.4316196	0.4487188	0.4229573	0.0556626
1000	0.6043508	0.6909765	0.3418841	0.0721213	0.7686494	0.6872764	0.4469331	0.4877524	0.3819805	0.0622635

0	0.6234977	0.8355770	0.1870928	0.0199696	0.8719725	0.6049054	0.6825798	0.4084430	0.5265219	0.0434107
50	0.7391045	0.7372655	0.2274988	0.0383104	0.9142471	0.4783992	0.4615652	0.4494285	0.4432567	0.0533910
100	0.6893871	0.6377846	0.2333621	0.0212593	0.7098495	0.4901329	0.4163520	0.4974219	0.6472486	0.0865853
150	0.6726829	0.7917353	0.1957802	0.0903749	0.5612853	0.3529166	0.5457139	0.5466843	0.4521937	0.1013859
200	0.7971994	0.7768391	0.2627442	0.0602465	0.7754248	0.2566624	0.5243699	0.4489624	0.5239504	0.0559878
250	0.8687270	0.8648283	0.3287892	0.0317160	0.7320625	0.2472170	0.4101944	0.5366716	0.4187146	0.0854424
300	0.7396435	0.7984688	0.2391882	0.0558883	0.6117503	0.3745022	0.3845996	0.4475538	0.5172935	0.0779461
350	0.7174369	0.7172530	0.2665137	0.0748156	0.8205886	0.4205913	0.5018222	0.4828868	0.4748674	0.0817662
400	0.6288457	0.8071121	0.3123034	0.0371736	0.7804594	0.4655384	0.5299398	0.3645321	0.4874962	0.0275153
450	0.7358495	0.8754129	0.2125934	0.0208505	0.6465361	0.5345117	0.4518542	0.5250390	0.4564116	0.0596003
500	0.8856140	0.8171030	0.1826581	0.0243468	0.7093930	0.4297190	0.4452811	0.3180300	0.3258402	0.0522329
550	0.8375014	0.6534032	0.1398427	0.0467586	0.6981973	0.4562968	0.5028838	0.3897412	0.4801014	0.0359124
600	0.7543381	0.8588610	0.2370643	0.0403749	0.8204771	0.5925177	0.4813611	0.3259288	0.5230267	0.0298243
650	0.8126846	0.7225720	0.2425974	0.0552075	0.7772699	0.6910616	0.4026939	0.4377157	0.6032681	0.0470999
700	0.8182797	0.7745377	0.2499979	0.0413067	0.7479305	0.6522599	0.4604750	0.4670974	0.5413535	0.0657850
750	0.6245188	0.7958356	0.2216484	0.1426961	0.6841703	0.7100674	0.4980099	0.5802621	0.5579061	0.0561499
800	0.7239938	0.7180512	0.1918454	0.0281971	0.7062911	0.7261492	0.4678032	0.6454619	0.6204548	0.0434149
850	0.8022454	0.8212699	0.1155203	0.0362186	0.7457565	0.6814574	0.4064053	0.5665895	0.5343801	0.0563877
900	0.7953603	0.7629306	0.1174744	0.0353553	0.6876577	0.7108042	0.4342337	0.5718691	0.4377847	0.0457012
950	0.7491333	0.6453339	0.2691942	0.0697928	0.7925390	0.6836893	0.5253850	0.4568596	0.5097584	0.0461400
1000	0.6865191	0.7184234	0.1694961	0.0384751	0.7996001	0.6825628	0.4568586	0.4551989	0.4981713	0.0645293

0	0.7109904	0.9825600	0.1561494	0.0503314	0.7992904	0.6336919	0.4881958	0.4162559	0.4960571	0.0555492
50	0.4439114	0.7388343	0.3376101	0.0232493	0.6374748	0.7870003	0.3748768	0.5067278	0.4723017	0.0677787
100	0.6659996	0.7760413	0.2912502	0.0312962	0.7683060	0.7761610	0.5058502	0.5672914	0.3638780	0.0110510
150	0.6216969	0.8108405	0.2047167	0.0364928	0.6586921	0.6747797	0.6324970	0.3616784	0.5852626	0.0089754
200	0.7622973	0.8457599	0.1631803	0.0048977	0.6984088	0.5823317	0.4899620	0.4392092	0.4779161	0.0034092
250	0.6938774	0.8336485	0.0817937	0.0033869	0.7381131	0.6581391	0.4202701	0.4311437	0.5369155	0.0072304
300	0.7024194	0.8203584	0.0997918	0.0007020	0.9304885	0.7103909	0.4860473	0.4456255	0.6769792	0.0072054
350	0.7321399	0.7673783	0.1372446	0.0002631	0.7120775	0.5800922	0.3462887	0.3795622	0.8172144	0.0026231
400	0.7032603	0.8140690	0.1010928	0.0000000	0.7980381	0.6556394	0.3242119	0.3890631	0.7211427	0.0001129
450	0.8312739	0.6997233	0.0990239	0.0005341	0.8581665	0.6971908	0.3251886	0.2990902	0.6826091	0.0047627
500	0.6090271	0.6286599	0.1061352	0.0005537	0.7712263	0.8122674	0.3830308	0.3385836	0.5154878	0.0017552
550	0.7225303	0.8328097	0.0863521	0.0483018	0.8032500	0.6411370	0.3143643	0.3520839	0.5944529	0.0065183
600	0.7401804	0.7490092	0.1237356	0.0589016	0.8578055	0.7081274	0.3625477	0.3544417	0.7873117	0.0330756
650	0.7391904	0.6737663	0.1706610	0.0410702	0.8346139	0.6800534	0.4513312	0.4299001	0.4814302	0.0532413
700	0.7579692	0.7878815	0.1536000	0.0206637	0.7726201	0.6521290	0.3241088	0.3521674	0.5622967	0.0311738
750	0.8349444	0.7849574	0.1497635	0.0215878	0.7407287	0.7820590	0.4814374	0.3487445	0.6018531	0.0560884
800	0.6001691	0.7614498	0.1795132	0.0838650	0.7971766	0.8142588	0.4246920	0.4608995	0.5864442	0.0625825
850	0.8288961	0.7443891	0.3226757	0.0855057	0.8132081	0.6733929	0.4263812	0.4217914	0.5586151	0.0883255
900	0.8189636	0.6551213	0.3750058	0.0799547	0.7414434	0.5426151	0.3916034	0.5031602	0.5049149	0.1084627
950	0.7074046	0.7109016	0.3837673	0.0898471	0.6369891	0.6693370	0.3326864	0.5171264	0.4623252	0.0790611
1000	0.7451588	0.8858302	0.2976557	0.0564613	0.7630238	0.8153870	0.4709250	0.4255104	0.4497999	0.0398150

0	0.7318140	0.8523628	0.2459362	0.0456151	0.8556434	0.5600957	0.4430929	0.4380044	0.4823930	0.0439940
50	0.6999785	0.7682795	0.3508078	0.0225041	0.8376070	0.3850954	0.4107051	0.4336972	0.5048842	0.0495308
100	0.8935486	0.8023597	0.2686108	0.0490805	0.7252202	0.2262168	0.4477224	0.5501211	0.5661552	0.0549709
150	0.8747368	0.7936953	0.2975441	0.0319311	0.6992523	0.1588004	0.5598927	0.5705000	0.5506865	0.0341005
200	0.7815935	0.8765948	0.3136680	0.0901230	0.5422509	0.0471367	0.4684097	0.4643546	0.4130466	0.0862258
250	0.7525349	0.6901826	0.3815563	0.0746770	0.2952913	0.0433506	0.5695549	0.5427443	0.5357038	0.0528278
300	0.6759723	0.7100691	0.3110370	0.0340512	0.1697297	0.0290995	0.4568299	0.6263875	0.4677348	0.1526950
350	0.6155626	0.6156734	0.2803434	0.0485930	0.1095900	0.0542368	0.4458211	0.7237323	0.4120186	0.3291835
400	0.5528398	0.3165279	0.2948499	0.1397067	0.0436345	0.0282292	0.5196113	0.5432021	0.4723752	0.5926151
450	0.6359834	0.1537233	0.3292076	0.1674207	0.0305565	0.0160474	0.5492359	0.5141190	0.3833624	0.6161523
500	0.3500404	0.0804136	0.5821316	0.1425748	0.0456849	0.0284449	0.4881861	0.6010689	0.2498524	0.7162739
550	0.1351267	0.0517778	0.6383853	0.2269943	0.0985879	0.1259452	0.6261622	0.6213612	0.1608485	0.7227967
600	0.0987497	0.0781125	0.6578731	0.1788978	0.2262321	0.2041797	0.6490417	0.6206625	0.1950722	0.6635470
650	0.1477198	0.2785527	0.6803730	0.1254724	0.5045909	0.4042184	0.6177845	0.6870706	0.2240217	0.3705432
700	0.4181830	0.5110069	0.8382543	0.0501055	0.7652563	0.2820666	0.5327630	0.7584902	0.3287536	0.2067463
750	0.5248305	0.7089364	0.5427704	0.0605070	0.6687688	0.3566983	0.6325034	0.6625893	0.3697201	0.0469178
800	0.6591163	0.7272892	0.2774789	0.0535866	0.7483442	0.3338606	0.6078873	0.5419661	0.3947107	0.0376602
850	0.6526785	0.7058504	0.3115380	0.0767416	0.6384373	0.3233949	0.6125612	0.7133303	0.4096820	0.0658974
900	0.7118978	0.7637865	0.3109322	0.0519863	0.5684341	0.4622078	0.3944338	0.5387993	0.3915489	0.0417514
950	0.6455608	0.7610697	0.3613511	0.0748898	0.8297211	0.4453802	0.5991342	0.4108703	0.5530643	0.0674337
1000	0.8577885	0.7653728	0.3411047	0.0424367	0.6770225	0.5505126	0.4915561	0.3485476	0.4388935	0.0533002

0	0.5908555	0.8761109	0.2068437	0.0600501	0.7774890	0.6421628	0.4860952	0.3963066	0.5161065	0.0633420
50	0.7820227	0.8213362	0.2919417	0.0296083	0.6370567	0.3635086	0.4159201	0.4781390	0.5025885	0.0433487
100	0.6568831	0.8245587	0.2179595	0.0347608	0.8708254	0.1602093	0.4508553	0.3894084	0.4475898	0.0366089
150	0.7462700	0.8365532	0.2144787	0.0129763	0.6050658	0.0719416	0.5245133	0.3626199	0.5118177	0.0201729
200	0.5908101	0.8015000	0.0829047	0.0023743	0.3041301	0.0600982	0.5205352	0.4313884	0.5428618	0.0262569
250	0.6571949	0.8015654	0.0531225	0.0130634	0.1703538	0.0456805	0.3957775	0.3146638	0.7061910	0.0913974
300	0.7653807	0.5489741	0.0277767	0.0061880	0.0996438	0.0380074	0.3505908	0.3356754	0.8147508	0.2211093
350	0.7620242	0.3903237	0.0125067	0.0004389	0.0546372	0.0700251	0.3770544	0.3199162	0.6561587	0.5173857
400	0.6649894	0.1177600	0.0194233	0.0026807	0.0565560	0.0666508	0.4245136	0.2723905	0.4428085	0.7490704
450	0.2979200	0.1016943	0.0831950	0.0047513	0.0803909	0.0568649	0.3813459	0.3583904	0.3984403	0.8648180
500	0.2506273	0.0633737	0.0398216	0.0065274	0.1196067	0.0331063	0.3514426	0.3996707	0.2869011	0.7700937
550	0.1224822	0.1494409	0.0268572	0.0173179	0.1401341	0.3054732	0.4989344	0.3992773	0.3528219	0.7356443
600	0.1226846	0.3314777	0.1023476	0.0534525	0.3851833	0.5418189	0.4770864	0.5280960	0.4472873	0.4866626
650	0.3321099	0.5156875	0.1462389	0.0523346	0.5653654	0.4641823	0.4121135	0.3751237	0.5768506	0.3109077
700	0.5695640	0.7229233	0.3170805	0.0790836	0.7259521	0.5736977	0.4933084	0.4521230	0.3771053	0.1507773
750	0.6723991	0.7316659	0.3992035	0.0466558	0.7565574	0.7139496	0.6072875	0.4321471	0.4109528	0.1141856
800	0.5815738	0.8371101	0.4053363	0.0457272	0.7421436	0.7096153	0.4756675	0.4987815	0.4275566	0.0732949
850	0.5643548	0.6996362	0.4302834	0.0730557	0.6779062	0.5879989	0.5146963	0.4971410	0.4117645	0.0430818
900	0.6248666	0.8372915	0.3837172	0.0628825	0.7879655	0.5079740	0.5425749	0.5300869	0.4475799	0.0343050
950	0.6049062	0.9489618	0.3635346	0.0400111	0.7572160	0.4727707	0.5422374	0.5925460	0.3650678	0.0419441
1000	0.7387798	0.7579642	0.2852341	0.0504104	0.7169795	0.5063644	0.4483127	0.5581659	0.4829130	0.0483894

0	0.6558255	0.8006044	0.2671976	0.0360744	0.8410339	0.5662630	0.5163401	0.3632803	0.4568659	0.0631546
50	0.8298412	0.7164747	0.2131300	0.0517899	0.7113685	0.5452327	0.4294489	0.4309046	0.4419828	0.0606412
100	0.6945125	0.7081074	0.2006992	0.0159911	0.7559272	0.3483955	0.3602527	0.4359840	0.4938257	0.0507415
150	0.5847454	0.9135293	0.1114939	0.0092878	0.9102874	0.3727023	0.5061275	0.4014930	0.5246299	0.1135116
200	0.6965184	0.8254563	0.0719889	0.0033469	0.9468037	0.4095089	0.3226401	0.4201986	0.4791887	0.0706070
250	0.8774637	0.9435485	0.0385623	0.0127577	0.8337536	0.4017591	0.4345006	0.4757864	0.6672240	0.0660097
300	0.6665185	0.9658029	0.0121674	0.0026635	0.7445376	0.4685784	0.3811729	0.3633716	0.7046351	0.0265005
350	0.6364748	0.8493204	0.0179846	0.0023032	0.8650092	0.3946807	0.4169430	0.2409027	0.6681691	0.0713644
400	0.8085737	0.6666773	0.0556017	0.0040377	0.9584056	0.3959580	0.2565052	0.3190617	0.6919647	0.0764766
450	0.6796613	0.8784446	0.0269371	0.0030135	0.8443918	0.2682544	0.4090686	0.3401193	0.7454590	0.0733435
500	0.6626818	0.9525973	0.0920557	0.0022557	0.7048631	0.4011669	0.3887700	0.2816545	0.7815661	0.0710866
550	0.6339886	0.6765650	0.0475225	0.0281043	0.6182250	0.4464127	0.3266421	0.2678356	0.7630270	0.0480085
600	0.6740489	0.7840052	0.0787139	0.0399076	0.7475143	0.5915011	0.3514519	0.2814415	0.9109003	0.0301344
650	0.7445634	0.8111030	0.1333070	0.0220399	0.8077872	0.6974741	0.3505814	0.2616677	0.6357109	0.1017861
700	0.6853760	0.8321769	0.1443265	0.0534542	0.8252152	0.7851189	0.4099539	0.3980452	0.7049342	0.0888237
750	0.8647663	0.9218254	0.2182253	0.0493693	0.7738133	0.5992515	0.4094542	0.3275047	0.7060338	0.0606273
800	0.6913688	0.8913727	0.4074980	0.0396056	0.7362469	0.7025384	0.3952267	0.4203529	0.4904114	0.0517896
850	0.7554034	0.8354512	0.4218640	0.0771324	0.7458880	0.7550310	0.4023022	0.4092319	0.4771786	0.0316701
900	0.8157477	0.8983838	0.4187227	0.0584170	0.7069799	0.8141587	0.3596539	0.3694220	0.4820383	0.0543201
950	0.6349111	0.7603038	0.3817382	0.0419318	0.6992382	0.7563720	0.4059731	0.4400620	0.4562002	0.0699137
1000	0.7042649	0.8070918	0.2891519	0.0683298	0.6768474	0.5827691	0.4399684	0.3714569	0.5526199	0.0969853
