"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
400	0.1653578	0.4917717	0.7657406	0.4605253	0.1027882	0.4745026	0.6025568	0.8757948	0.3776720	0.0882585
450	0.1643420	0.4922873	0.7656898	0.4573522	0.1013320	0.4731047	0.6032199	0.8753776	0.3777029	0.0881816
500	0.1637902	0.4925091	0.7656711	0.4582728	0.0996981	0.4721758	0.6035681	0.8751718	0.3777119	0.0881334
550	0.4868732	0.4827216	0.9135426	0.4496376	0.1002471	0.4403067	0.8013836	0.9198301	0.1343333	0.0863388
600	0.5872766	0.4566623	0.9681009	0.4888050	0.0983643	0.3791111	0.8346040	0.9695686	0.0547166	0.0834971
650	0.6294534	0.4332737	0.9882306	0.5231372	0.1037347	0.3396705	0.8356907	0.9901969	0.0286389	0.0819726
700	0.6562301	0.4183256	0.9956576	0.5344853	0.1127696	0.3221122	0.8301991	0.9969477	0.0200835	0.0813977
750	0.6758952	0.4101580	0.9983978	0.5297039	0.1184674	0.3166533	0.8243446	0.9990520	0.0172728	0.0812607
800	0.6897283	0.4060804	0.9994089	0.5229114	0.1188623	0.3164291	0.8198426	0.9997009	0.0163491	0.0812863
850	0.6986885	0.4041622	0.9997819	0.5218211	0.1170547	0.3178918	0.8168815	0.9999005	0.0160463	0.0813530
900	0.7040694	0.4032975	0.9999195	0.5249631	0.1162968	0.3195092	0.8151223	0.9999618	0.0159479	0.0814149
950	0.7071071	0.4029201	0.9999703	0.5276564	0.1172320	0.3207723	0.8141503	0.9999807	0.0159166	0.0814598
1000	0.7087390	0.4027594	0.9999890	0.5276243	0.1186100	0.3216174	0.8136415	0.9999865	0.0159071	0.0814883

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.7103870	0.4026463	1.0000000	0.4535149	0.2733808	0.3721305	0.4311258	0.9673944	0.6741244	0.0237745
100	0.7103870	0.4026463	1.0000000	0.3603701	0.3051258	0.5118703	0.3628134	0.7583191	0.8893556	0.0103000
150	0.7103870	0.4026463	1.0000000	0.3259917	0.3032420	0.6313572	0.3506288	0.6750172	0.9597342	0.0086728
200	0.7103870	0.4026463	1.0000000	0.3165911	0.2981315	0.6968521	0.3484698	0.7247096	0.9827474	0.0092492
250	0.7103870	0.4026463	1.0000000	0.3147578	0.2952371	0.7262468	0.3480679	0.7811615	0.9902725	0.0097540
300	0.7103870	0.4026463	1.0000000	0.3148063	0.2940867	0.7381363	0.3479813	0.8148039	0.9927332	0.0099914
350	0.7103870	0.4026463	1.0000000	0.3151016	0.2937565	0.7426640	0.3479586	0.8312996	0.9935378	0.0100830
400	0.7103870	0.4026463	1.0000000	0.3152916	0.2937167	0.7443251	0.3479515	0.8386533	0.9938009	0.0101151
450	0.7103870	0.4026463	1.0000000	0.3153731	0.2937463	0.7449202	0.3479489	0.8417446	0.9938869	0.0101258
500	0.7103870	0.4026463	1.0000000	0.3153975	0.2937758	0.7451301	0.3479479	0.8429918	0.9939150	0.0101292
550	0.7103870	0.4026463	1.0000000	0.3325123	0.1267392	0.6603102	0.7299938	0.8467742	0.3353661	0.0756621
600	0.7103870	0.4026463	1.0000000	0.4207833	0.0818175	0.4993105	0.7983123	0.8977800	0.1201605	0.0828286
650	0.7103870	0.4026463	1.0000000	0.5326699	0.0852752	0.3995470	0.8105148	0.9626052	0.0499392	0.0825956
700	0.7103870	0.4026463	1.0000000	0.5721288	0.1148101	0.3532811	0.8126865	0.9881517	0.0270296	0.0820041
750	0.7103870	0.4026463	1.0000000	0.5451721	0.1365901	0.3342499	0.8130709	0.9963354	0.0195465	0.0817040
800	0.7103870	0.4026463	1.0000000	0.5082600	0.1328030	0.3269293	0.8131384	0.9988673	0.0170984	0.0815857
850	0.7103870	0.4026463	1.0000000	0.5009664	0.1186822	0.3242313	0.8131500	0.9996451	0.0162962	0.0815440
900	0.7103870	0.4026463	1.0000000	0.5169638	0.1110841	0.3232653	0.8131520	0.9998836	0.0160331	0.0815302
950	0.7103870	0.4026463	1.0000000	0.5327874	0.1130741	0.3229264	0.8131523	0.9999567	0.0159466	0.0815259
1000	0.7103870	0.4026463	1.0000000	0.5353287	0.1189287	0.3228091	0.8131523	0.9999791	0.0159182	0.0815245

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.7103870	0.4026463	1.0000000	0.6670565	0.1412770	0.3227484	0.8131523	0.9997444	0.1100225	0.0815240
100	0.7103870	0.4026463	1.0000000	0.6563903	0.1924601	0.3227484	0.8131524	0.9977817	0.1407983	0.0815240
150	0.7103870	0.4026463	1.0000000	0.6102173	0.2093890	0.3227484	0.8131527	0.9949115	0.1508617	0.0815240
200	0.7103870	0.4026463	1.0000000	0.5866860	0.1938400	0.3227483	0.8131531	0.9928142	0.1541524	0.0815240
250	0.7103870	0.4026463	1.0000000	0.5870559	0.1761360	0.3227481	0.8131535	0.9916924	0.1552284	0.0815240
300	0.7103870	0.4026463	1.0000000	0.5980073	0.1692591	0.3227479	0.8131537	0.9911807	0.1555802	0.0815240
350	0.7103870	0.4026463	1.0000000	0.6069527	0.1717105	0.3227478	0.8131538	0.9909677	0.1556953	0.0815240
400	0.7103870	0.4026463	1.0000000	0.6085227	0.1769314	0.3227477	0.8131539	0.9908838	0.1557329	0.0815240
450	0.7103870	0.4026463	1.0000000	0.6054736	0.1797717	0.3227476	0.8131539	0.9908521	0.1557452	0.0815240
500	0.7103870	0.4026463	1.0000000	0.6025071	0.1794535	0.3227476	0.8131539	0.9908404	0.1557492	0.0815240
550	0.7103870	0.4026463	1.0000000	0.4411930	0.1505602	0.3227476	0.8131538	0.9936329	0.0616324	0.0815240
600	0.7103870	0.4026463	1.0000000	0.4498034	0.1070095	0.3227476	0.8131534	0.9974934	0.0308570	0.0815240
650	0.7103870	0.4026463	1.0000000	0.5129940	0.0929135	0.3227478	0.8131529	0.9991562	0.0207937	0.0815240
700	0.7103870	0.4026463	1.0000000	0.5565432	0.1046494	0.3227480	0.8131526	0.9997219	0.0175031	0.0815240
750	0.7103870	0.4026463	1.0000000	0.5545236	0.1237792	0.3227482	0.8131524	0.9999042	0.0164271	0.0815240
800	0.7103870	0.4026463	1.0000000	0.5278691	0.1304696	0.3227483	0.8131524	0.9999622	0.0160753	0.0815240
850	0.7103870	0.4026463	1.0000000	0.5104964	0.1238459	0.3227484	0.8131524	0.9999806	0.0159602	0.0815240
900	0.7103870	0.4026463	1.0000000	0.5133722	0.1158406	0.3227484	0.8131523	0.9999864	0.0159226	0.0815240
950	0.7103870	0.4026463	1.0000000	0.5250866	0.1137328	0.3227484	0.8131523	0.9999882	0.0159103	0.0815240
1000	0.7103870	0.4026463	1.0000000	0.5318924	0.1166497	0.3227484	0.8131523	0.9999888	0.0159063	0.0815240

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.6884938	0.4026463	1.0000000	0.3367070	0.5177286	0.2118514	0.8131527	0.9680834	0.6665285	0.0815240
100	0.6820702	0.4026463	1.0000000	0.2370130	0.6209973	0.1749223	0.8131690	0.7340052	0.8792769	0.0815240
150	0.6801854	0.4026463	1.0000000	0.2126613	0.6483334	0.1626196	0.8133002	0.5180246	0.9488438	0.0815235
200	0.6796324	0.4026463	1.0000000	0.2066541	0.6558425	0.1584892	0.8139032	0.4071288	0.9715916	0.0815209
250	0.6794702	0.4026463	1.0000000	0.2050172	0.6579258	0.1569881	0.8153820	0.3592934	0.9790299	0.0815106
300	0.6794226	0.4026463	1.0000000	0.2045243	0.6585041	0.1562246	0.8172622	0.3401734	0.9814621	0.0814881
350	0.6794086	0.4026463	1.0000000	0.2043654	0.6586640	0.1556433	0.8187069	0.3328528	0.9822575	0.0814579
400	0.6794045	0.4026463	1.0000000	0.2043123	0.6587077	0.1551778	0.8195121	0.3301234	0.9825175	0.0814297
450	0.6794033	0.4026463	1.0000000	0.2042944	0.6587193	0.1548508	0.8198839	0.3291212	0.9826025	0.0814096
500	0.6794030	0.4026463	1.0000000	0.2042883	0.6587222	0.1546514	0.8200381	0.3287556	0.9826303	0.0813977
550	0.7012961	0.4026463	1.0000000	0.2687281	0.2170075	0.2642876	0.8189826	0.4503139	0.3320132	0.0813924
600	0.7077197	0.4026463	1.0000000	0.3071327	0.0923149	0.3013305	0.8150346	0.7561154	0.1192670	0.0814125
650	0.7096044	0.4026463	1.0000000	0.4271448	0.0603087	0.3146812	0.8135709	0.9195594	0.0497012	0.0814579
700	0.7101574	0.4026463	1.0000000	0.5651248	0.0688446	0.3197262	0.8132432	0.9750596	0.0269544	0.0814933
750	0.7103196	0.4026463	1.0000000	0.6050902	0.1103455	0.3216360	0.8131729	0.9923516	0.0195169	0.0815117
800	0.7103672	0.4026463	1.0000000	0.5620113	0.1447604	0.3223465	0.8131573	0.9976550	0.0170853	0.0815195
850	0.7103812	0.4026463	1.0000000	0.5033583	0.1409187	0.3226056	0.8131536	0.9992762	0.0162904	0.0815224
900	0.7103853	0.4026463	1.0000000	0.4890614	0.1199235	0.3226983	0.8131527	0.9997713	0.0160305	0.0815235
950	0.7103865	0.4026463	1.0000000	0.5110401	0.1079726	0.3227310	0.8131524	0.9999226	0.0159456	0.0815238
1000	0.7103868	0.4026463	1.0000000	0.5350369	0.1100061	0.3227424	0.8131524	0.9999688	0.0159178	0.0815239

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.7280457	0.2819296	1.0000000	0.2947197	0.4155936	0.1390347	0.8035865	0.9900863	0.4319374	0.0815385
100	0.7783200	0.2419870	1.0000000	0.1961237	0.4866677	0.0785301	0.7746559	0.8954441	0.5679768	0.0817141
150	0.8263678	0.2287709	1.0000000	0.1781961	0.5054757	0.0599433	0.7434578	0.7741942	0.6124616	0.0821637
200	0.8582041	0.2243980	1.0000000	0.1803953	0.5107373	0.0556376	0.7204436	0.6971908	0.6270104	0.0827854
250	0.8759992	0.2229511	1.0000000	0.1854437	0.5122283	0.0558151	0.7067517	0.6595725	0.6317714	0.0833966
300	0.8850623	0.2224723	1.0000000	0.1893766	0.5126562	0.0569750	0.6996266	0.6433358	0.6333320	0.0838734
350	0.8894204	0.2223139	1.0000000	0.1918153	0.5127828	0.0580050	0.6962144	0.6368025	0.6338455	0.0841877
400	0.8914360	0.2222615	1.0000000	0.1931710	0.5128228	0.0586861	0.6946624	0.6342875	0.6340157	0.0843710
450	0.8923423	0.2222442	1.0000000	0.1938750	0.5128367	0.0590780	0.6939792	0.6333477	0.6340728	0.0844688
500	0.8927411	0.2222384	1.0000000	0.1942234	0.5128421	0.0592852	0.6936850	0.6330035	0.6340923	0.0845176
550	0.8772448	0.3429532	1.0000000	0.3112434	0.1752938	0.2847704	0.7136368	0.7296046	0.2180991	0.0844887
600	0.8299871	0.3828952	1.0000000	0.3718842	0.0826601	0.3502980	0.7552721	0.8928061	0.0820716	0.0840237
650	0.7820499	0.3961111	1.0000000	0.5013758	0.0666874	0.3570921	0.7844002	0.9654120	0.0375840	0.0832266
700	0.7487684	0.4004839	1.0000000	0.5936585	0.0936691	0.3477034	0.7997741	0.9892949	0.0230245	0.0825214
750	0.7295066	0.4019308	1.0000000	0.5845768	0.1371644	0.3377492	0.8071302	0.9967098	0.0182520	0.0820553
800	0.7194523	0.4024096	1.0000000	0.5219056	0.1487770	0.3309001	0.8104990	0.9989855	0.0166830	0.0817899
850	0.7145360	0.4025680	1.0000000	0.4869248	0.1293956	0.3269050	0.8120023	0.9996820	0.0161647	0.0816515
900	0.7122369	0.4026204	1.0000000	0.4982834	0.1111285	0.3247760	0.8126605	0.9998951	0.0159924	0.0815832
950	0.7111956	0.4026377	1.0000000	0.5264342	0.1075180	0.3237054	0.8129443	0.9999603	0.0159345	0.0815508
1000	0.7107350	0.4026435	1.0000000	0.5409398	0.1147690	0.3231887	0.8130651	0.9999803	0.0159149	0.0815359

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.4843323	0.4026463	1.0000000	0.3426345	0.1698235	0.4077175	0.2171395	0.4725644	0.0159108	0.0861384
100	0.4180066	0.4026463	1.0000000	0.2536392	0.1636038	0.6601826	0.1106834	0.3120472	0.0160691	0.1210206
150	0.3985462	0.4026463	1.0000000	0.2187528	0.1536568	0.8472392	0.0922772	0.2631950	0.0178472	0.2201659
200	0.3928365	0.4026463	1.0000000	0.2118503	0.1480291	0.9316938	0.0898881	0.2483255	0.0329078	0.3378582
250	0.3911612	0.4026463	1.0000000	0.2142405	0.1457363	0.9643788	0.0900061	0.2437679	0.0870271	0.4104627
300	0.3906697	0.4026463	1.0000000	0.2175013	0.1450859	0.9762546	0.0902442	0.2420086	0.1683663	0.4414247
350	0.3905254	0.4026463	1.0000000	0.2194296	0.1450634	0.9804039	0.0903834	0.2401415	0.2373522	0.4521128
400	0.3904831	0.4026463	1.0000000	0.2201726	0.1451901	0.9818055	0.0904985	0.2379401	0.2796408	0.4552094
450	0.3904707	0.4026463	1.0000000	0.2203077	0.1452939	0.9822528	0.0906132	0.2362298	0.3009743	0.4557814
500	0.3904671	0.4026463	1.0000000	0.2202417	0.1453458	0.9823737	0.0907080	0.2352062	0.3102705	0.4555713
550	0.6165207	0.4026463	1.0000000	0.3996802	0.0791619	0.8785978	0.6882388	0.7459576	0.2762261	0.2534675
600	0.6828461	0.4026463	1.0000000	0.5235308	0.0915796	0.6157853	0.7909210	0.9033590	0.1452172	0.1330033
650	0.7023063	0.4026463	1.0000000	0.5519263	0.1334061	0.4486160	0.8091966	0.9650261	0.0640331	0.0964462
700	0.7080161	0.4026463	1.0000000	0.5115530	0.1455200	0.3722635	0.8124508	0.9886501	0.0325917	0.0858112
750	0.7096914	0.4026463	1.0000000	0.4860366	0.1275905	0.3412670	0.8130287	0.9964496	0.0215858	0.0827488
800	0.7101829	0.4026463	1.0000000	0.4999214	0.1109197	0.3294480	0.8131308	0.9988955	0.0178266	0.0818720
850	0.7103271	0.4026463	1.0000000	0.5271197	0.1081462	0.3251170	0.8131487	0.9996520	0.0165525	0.0816223
900	0.7103694	0.4026463	1.0000000	0.5402090	0.1153018	0.3235723	0.8131517	0.9998852	0.0161223	0.0815516
950	0.7103818	0.4026463	1.0000000	0.5347026	0.1223166	0.3230317	0.8131523	0.9999570	0.0159774	0.0815317
1000	0.7103855	0.4026463	1.0000000	0.5234652	0.1230852	0.3228450	0.8131523	0.9999792	0.0159288	0.0815261

0	0.7103870	0.4026463	1.0000000	0.5254914	0.1187064	0.3227484	0.8131523	0.9999891	0.0159043	0.0815240
50	0.5792190	0.3231717	0.8554257	0.1647786	0.5666584	0.3229898	0.8066906	0.9999891	0.0157210	0.0222667
100	0.5626620	0.3141714	0.8020839	0.0722035	0.6878613	0.3257262	0.7904492	0.9999894	0.0155047	0.0064353
150	0.5689096	0.3249824	0.7824031	0.0506367	0.7220462	0.3316366	0.7792672	0.9999897	0.0154223	0.0022193
200	0.5715889	0.3363108	0.7751417	0.0452251	0.7317941	0.3376004	0.7767997	0.9999899	0.0153950	0.0011050
250	0.5690707	0.3437833	0.7724625	0.0436765	0.7345768	0.3410370	0.7791099	0.9999900	0.0153861	0.0008117
300	0.5646085	0.3478992	0.7714740	0.0430178	0.7353713	0.3417955	0.7824529	0.9999901	0.0153832	0.0007320
350	0.5604821	0.3499508	0.7711093	0.0425566	0.7355981	0.3409954	0.7851870	0.9999901	0.0153823	0.0007073
400	0.5574798	0.3509101	0.7709748	0.0421809	0.7356629	0.3397128	0.7870018	0.9999901	0.0153819	0.0006974
450	0.5555701	0.3513393	0.7709251	0.0418924	0.7356813	0.3385417	0.7880766	0.9999901	0.0153818	0.0006924
500	0.5544578	0.3515251	0.7709068	0.0416909	0.7356866	0.3376787	0.7886677	0.9999901	0.0153818	0.0006895
550	0.6896675	0.4347681	0.9154743	0.2038984	0.2382320	0.3367935	0.7967474	0.9999901	0.0153840	0.0602806
600	0.7006541	0.4401232	0.9688136	0.2728360	0.0967930	0.3333073	0.8122613	0.9999901	0.0154467	0.0760777
650	0.6909133	0.4275035	0.9884935	0.3967198	0.0590819	0.3274777	0.8205362	0.9999900	0.0156015	0.0801135
700	0.6880050	0.4162900	0.9957546	0.5503508	0.0627531	0.3225180	0.8219016	0.9999898	0.0157453	0.0810744
750	0.6916193	0.4094321	0.9984336	0.6050400	0.1017681	0.3199197	0.8201670	0.9999895	0.0158311	0.0812953
800	0.6972303	0.4058189	0.9994221	0.5716349	0.1406251	0.3193207	0.8178451	0.9999893	0.0158722	0.0813653
850	0.7021643	0.4040672	0.9997868	0.5099615	0.1423439	0.3197965	0.8159618	0.9999892	0.0158898	0.0814106
900	0.7056429	0.4032628	0.9999213	0.4885396	0.1221350	0.3206056	0.8147108	0.9999891	0.0158972	0.0814483
950	0.7078065	0.4029073	0.9999710	0.5073801	0.1084478	0.3213544	0.8139700	0.9999891	0.0159005	0.0814771
1000	0.7090454	0.4027546	0.9999893	0.5328418	0.1089357	0.3219099	0.8135637	0.9999891	0.0159022	0.0814968
