"Time"	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
950	0.5380892	0.5920679	0.9561696	0.1105120	0.4624567	0.9950844	0.9783371	0.9289356	0.0453251	0.1218622
1000	0.5671679	0.5715373	0.9426516	0.1117244	0.5151421	1.0101315	0.9877981	0.9586048	0.0487368	0.1614344

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.1449686	0.0841654	0.0265392	0.2364118	0.6087474	0.9588636	1.1040441	0.8456488	0.4527322	0.4763531
100	0.1873859	0.0785724	0.0865413	0.0553826	0.5798869	0.9254747	1.0174171	0.8665736	0.7641398	0.4940143
150	0.2271100	0.0860472	0.2220193	0.0139211	0.5075395	0.8914010	0.9726677	0.8967571	0.7976487	0.5367528
200	0.2755882	0.1371877	0.3302638	0.0088688	0.4714992	0.8810777	0.8979897	0.8362463	0.8955112	0.5818252
250	0.2828314	0.1961840	0.3238313	0.0075643	0.4629189	0.9694044	0.9988344	0.8779517	1.0231494	0.5962523
300	0.2838293	0.2651743	0.3726454	0.0098227	0.5650880	0.8891998	1.0406890	0.8744034	1.0342846	0.5461863
350	0.3324977	0.2256032	0.3548439	0.0064297	0.5394772	0.9005095	1.1113107	0.8306486	0.9489155	0.6077659
400	0.3749101	0.2444185	0.3436385	0.0060599	0.4413352	0.9674785	0.9773497	0.7623920	0.9511592	0.5831875
450	0.3539090	0.2258730	0.3205584	0.0035075	0.5265305	1.0251436	0.9556485	0.7929370	0.9528533	0.5559489
500	0.3557146	0.2369914	0.3242160	0.0004122	0.5259316	0.9536506	0.9759387	0.8710060	0.9082329	0.5879196
550	0.2471168	0.2208110	0.8061614	0.4022373	0.5500314	1.0074340	0.8618121	0.9569243	0.8268305	0.2609320
600	0.2765869	0.3464561	0.4803092	0.3352633	0.4741747	0.9330682	1.0094461	0.9218510	0.6335857	0.1647573
650	0.3151061	0.2909825	0.2369088	0.4494768	0.4535569	0.9436622	1.0132094	0.9424035	0.3335030	0.1235102
700	0.3302933	0.2458989	0.1403516	0.6264922	0.4949167	1.0022484	1.0657543	0.9590871	0.1554169	0.1151195
750	0.2428801	0.1604889	0.0813173	0.6931276	0.5808432	1.0265655	0.9533663	0.9656533	0.0825891	0.1049130
800	0.1411564	0.1315072	0.0608424	0.6641949	0.6073548	1.0588919	1.0123129	1.0419344	0.0540456	0.1267366
850	0.1079349	0.1051099	0.0659584	0.6935353	0.5527483	1.0161505	0.9134203	0.9974284	0.0616551	0.0982705
900	0.0527992	0.0934218	0.0392546	0.7004170	0.5895937	0.9877081	0.9917385	1.0563355	0.0770003	0.0917440
950	0.0438975	0.0907934	0.0516680	0.7560259	0.5059492	0.9619455	1.0060084	0.9668786	0.0685510	0.0973317
1000	0.0583496	0.0954317	0.0674104	0.6563350	0.5291146	0.9676055	0.9745265	0.8854614	0.0722201	0.0939168

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0790470	0.2322378	0.0585075	0.6904718	0.4847341	0.9345119	0.7868621	0.9234462	0.0432524	0.1100690
100	0.1317707	0.2339413	0.0418518	0.6991949	0.5260349	0.9579682	0.8125196	0.8854391	0.0405068	0.1097169
150	0.1507383	0.2487380	0.0493494	0.7026365	0.4909046	0.8534391	0.7868538	0.9681924	0.0604092	0.1137824
200	0.1732615	0.2373796	0.0407302	0.6999473	0.4749499	0.8966070	0.8479174	0.9635600	0.0754661	0.1050178
250	0.2187929	0.2720239	0.0637595	0.6774508	0.5047017	0.9484047	0.8040783	1.0041068	0.0439048	0.0983324
300	0.2069367	0.2342619	0.0792133	0.6483892	0.5223738	0.9419105	0.8282296	1.0028479	0.0676044	0.1445153
350	0.2200288	0.2775854	0.0701977	0.6554339	0.5324031	0.9388228	0.7854817	0.9137207	0.0618158	0.1062550
400	0.1983926	0.2709454	0.0708196	0.6163867	0.4856864	0.8370617	0.8370953	0.9648974	0.0649660	0.0764805
450	0.2238301	0.2690674	0.0801793	0.6420313	0.3471349	0.9068417	0.8357802	0.9938738	0.0450153	0.0969804
500	0.2631138	0.2469652	0.0465889	0.7010765	0.3516389	0.9611808	0.8722064	0.9895429	0.0366426	0.1079047
550	0.2161137	0.1253202	0.0505525	0.6740639	0.3654074	0.8501542	1.0685055	0.9851801	0.0415775	0.0913541
600	0.1445078	0.1034525	0.0298562	0.7223105	0.3945099	1.0443141	1.0875420	0.9971752	0.0462420	0.1108898
650	0.1184419	0.0567548	0.0574410	0.7415337	0.4891746	0.9458765	0.9982744	1.0187011	0.0605755	0.1064020
700	0.0616321	0.0784788	0.0588877	0.6994428	0.5580201	1.0218712	0.9841011	1.0206847	0.0455927	0.1026320
750	0.0337037	0.0898854	0.0546980	0.7197626	0.5319585	0.9333085	0.9631163	0.9695954	0.0306807	0.0992432
800	0.0361620	0.0836734	0.0434890	0.6454456	0.3906645	0.9627324	0.9780034	1.0056798	0.0497098	0.1016046
850	0.0210434	0.1064224	0.0528804	0.6041781	0.4732188	0.9236035	1.0078187	0.9487346	0.0647753	0.0981637
900	0.0399748	0.0966706	0.0597287	0.6520789	0.5079913	0.9683044	0.9280835	1.0460482	0.0741626	0.0874358
950	0.0359165	0.0882970	0.0862522	0.6033306	0.5127491	0.9487040	1.0981830	1.0267536	0.0646910	0.0618325
1000	0.0458324	0.0658875	0.0666584	0.6356706	0.4905570	0.9031073	0.9575137	0.9906689	0.0596752	0.1074296

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0215917	0.0565399	0.0338813	0.6350305	0.5249077	0.9566528	1.1543524	0.9328280	0.5069503	0.5909872
100	0.0284743	0.0687878	0.0386062	0.7019257	0.5457198	0.9630614	1.0827242	0.9669306	0.7832672	0.7167817
150	0.0284023	0.0693358	0.0454021	0.6885371	0.3960254	0.9824707	0.9719652	1.0049070	0.9735920	0.7089657
200	0.0374306	0.0607909	0.0593639	0.6502677	0.3897983	0.9887132	0.9559811	1.0006957	0.9467855	0.7850443
250	0.0353703	0.0397645	0.0394486	0.6657105	0.4809762	0.9199994	0.9175378	1.0735498	0.9851141	0.8132649
300	0.0228798	0.0643193	0.0523214	0.6428990	0.3705575	0.8744179	0.9605571	0.9965754	0.9922859	0.7469053
350	0.0319877	0.0276074	0.0544135	0.6675235	0.3402719	0.8933791	0.9783927	1.0201784	0.9349431	0.7074990
400	0.0306843	0.0354099	0.0571110	0.6811772	0.3631990	0.8921516	1.0048291	0.9466548	0.9545848	0.7474438
450	0.0290146	0.0515819	0.0438027	0.7266687	0.3566769	0.9495350	1.0680375	0.9573533	0.9610717	0.7905826
500	0.0244679	0.0349967	0.0600569	0.6473248	0.4592853	0.9624400	0.9660647	1.0107348	0.9956888	0.7496682
550	0.0253943	0.0422322	0.0560848	0.6644531	0.5219308	0.8736033	0.9236994	1.0481475	0.9242441	0.2964790
600	0.0187252	0.0490583	0.0453311	0.7119476	0.5232467	0.9280041	0.9553339	1.0379865	0.7417099	0.1839238
650	0.0131091	0.0731721	0.0483601	0.7516444	0.4966938	0.9795248	0.9645286	0.9873073	0.3262419	0.1314387
700	0.0180337	0.0785075	0.0427235	0.7610538	0.6172461	0.9964682	0.9620138	0.9685741	0.1804472	0.1105668
750	0.0286963	0.0660154	0.0381634	0.7793361	0.5669753	0.9790994	0.9660664	1.0649375	0.0800758	0.1029618
800	0.0327107	0.0850870	0.0338428	0.6677037	0.4680900	0.9055703	0.9612558	0.9517886	0.0607533	0.0896232
850	0.0324489	0.1007583	0.0425568	0.6592145	0.3782886	0.8404522	0.9890251	0.9614913	0.0555786	0.0934735
900	0.0445958	0.0721677	0.0460353	0.6910487	0.3440354	0.8943943	1.0030636	0.9431114	0.0939291	0.0686347
950	0.0512443	0.0836088	0.0336095	0.6555999	0.4618718	1.0083853	1.0052047	0.9904486	0.0707130	0.1007703
1000	0.0545140	0.0750315	0.0470126	0.7089822	0.5394551	0.9748946	1.1303005	0.9522222	0.0512655	0.1047202

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0630926	0.0814140	0.0587673	0.6151188	0.5137800	0.8297075	0.4148573	0.9630611	0.0488608	0.0822959
100	0.0560575	0.0836463	0.0537291	0.6842609	0.4275811	0.5305527	0.3160736	0.9640111	0.0492448	0.0996675
150	0.0486748	0.0749681	0.0492566	0.6537508	0.2029879	0.3704615	0.3069526	0.9632999	0.0467095	0.0922466
200	0.0469915	0.0842862	0.0609465	0.7334333	0.0944453	0.2519027	0.3726853	1.0037541	0.0481938	0.0824397
250	0.0434665	0.0464662	0.0277713	0.7645326	0.0358340	0.1835765	0.3377461	0.9891226	0.0349046	0.0944709
300	0.0341893	0.0677309	0.0457971	0.9192195	0.0184924	0.1901752	0.3298878	0.9695867	0.0602106	0.1214746
350	0.0567126	0.0783668	0.0427191	0.9477646	0.0175399	0.2142083	0.3844966	1.0257314	0.0638608	0.1025509
400	0.0447878	0.0717716	0.0491763	0.9743199	0.0213488	0.2828060	0.3628969	1.0666732	0.0573438	0.1065424
450	0.0510206	0.0784636	0.0442713	0.9491718	0.0331085	0.2767491	0.3238883	1.0080159	0.0700728	0.0894783
500	0.0392830	0.0865977	0.0308384	0.9825405	0.0345658	0.2435658	0.3444100	1.0302165	0.0586508	0.0902882
550	0.0489821	0.0829061	0.0136887	1.0038692	0.0424154	0.4929729	0.8958600	1.0037725	0.0547348	0.1022577
600	0.0556026	0.0755430	0.0185972	1.0028015	0.0673784	0.7973171	0.9536127	0.9566521	0.0501693	0.0815012
650	0.0326016	0.0785596	0.0285243	0.9999405	0.1031261	0.9210201	1.0431630	0.9609342	0.0572950	0.0893689
700	0.0312278	0.0757605	0.0211506	0.9186745	0.3343391	0.9722643	1.0768263	1.0361956	0.0580384	0.0801302
750	0.0282077	0.0647550	0.0200601	0.7864984	0.4679131	0.8658360	0.9442385	0.9677299	0.0284692	0.1078857
800	0.0182702	0.0706613	0.0320062	0.6987514	0.5952088	0.9622262	0.9755290	1.0359194	0.0266886	0.0967799
850	0.0280667	0.0618005	0.0431251	0.6468687	0.5121275	0.9019680	0.9863948	0.9765882	0.0536401	0.0983564
900	0.0224194	0.0758983	0.0505938	0.6885673	0.5945264	0.9674636	0.9349848	0.8567457	0.0439734	0.0929698
950	0.0143546	0.0866746	0.0456919	0.5704584	0.5979312	1.0666916	0.9125620	0.9649144	0.0493711	0.1027850
1000	0.0235142	0.0856134	0.0648658	0.6039009	0.5654474	0.9975182	1.0172450	1.0528867	0.0531203	0.0992381

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0485410	0.0668425	0.0637863	0.3111634	0.8085433	0.9387378	1.0543290	0.9374430	0.0742107	0.0934885
100	0.0525279	0.0767991	0.1587328	0.2320079	0.9605208	0.9885377	0.9841213	0.9788620	0.0502625	0.0881446
150	0.0429989	0.1041327	0.2596117	0.2349020	0.9094712	1.0168324	0.9556598	1.0207849	0.0408810	0.0786289
200	0.0410573	0.1767057	0.3995056	0.1949885	0.9653394	0.9629721	0.9814231	0.9348863	0.0489456	0.0788002
250	0.0603896	0.2186343	0.7083199	0.1515587	0.9473812	0.9789825	0.9592169	0.9203952	0.0718430	0.1125047
300	0.1004215	0.3140513	0.6749812	0.1324063	1.0338350	0.9491374	1.0512283	0.9289920	0.0873006	0.1310098
350	0.1503902	0.3977940	0.7250479	0.0964904	0.9195051	0.9592651	0.9146014	0.9462002	0.0694330	0.1182779
400	0.2619877	0.4124264	0.9017374	0.0691971	1.0026965	0.9260899	1.1016164	0.8534022	0.0746816	0.1422123
450	0.3070728	0.4547157	0.9982395	0.0393646	0.9970447	0.9450758	1.1025048	0.9198342	0.0703096	0.1327140
500	0.4058586	0.5252815	0.9797404	0.0190090	1.0122703	0.9628893	1.0351685	0.9706315	0.0485426	0.1355818
550	0.4581444	0.5824697	0.9954361	0.0779867	0.7362533	0.9783811	1.0745496	0.9766963	0.0705573	0.1285253
600	0.5180421	0.4373429	0.8670362	0.1197741	0.6052901	0.9317713	0.9414281	0.9836737	0.0780917	0.1070636
650	0.5566676	0.5430740	0.9481543	0.1038375	0.6521601	0.9754865	0.9633934	0.9718719	0.0769091	0.1396900
700	0.5565453	0.5518453	0.9139154	0.1165306	0.6246733	1.0077923	0.9563930	1.0207702	0.0626739	0.1263447
750	0.5957221	0.5217339	0.9656987	0.0679754	0.6827931	1.0017469	0.9994971	1.0203132	0.0659421	0.1187445
800	0.5104601	0.5061290	0.9529221	0.0855684	0.5811067	0.9328876	1.0073018	1.0215306	0.0745739	0.1197952
850	0.5511332	0.5361712	1.0000385	0.0680981	0.5557413	0.8545020	0.9704966	0.9833376	0.0633657	0.1394816
900	0.6142596	0.5450871	1.0044263	0.0734524	0.4498027	0.9505349	0.8810049	0.9958090	0.0679526	0.1404495
950	0.6000161	0.5853509	0.9956023	0.0498787	0.3749697	1.0737476	0.9487287	0.9620911	0.1036735	0.1541419
1000	0.5885389	0.4742905	0.9967437	0.0745591	0.4482158	0.9556560	0.8865533	0.9473971	0.1169405	0.1429146

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0370917	0.0715752	0.0402745	0.6152575	0.6236528	0.9920477	0.9664429	0.9890045	0.0656413	0.1174202
100	0.0429418	0.0631105	0.0376431	0.6249923	0.6346328	1.0025110	0.9908997	0.9978845	0.0505004	0.1016124
150	0.0404142	0.0609019	0.0299083	0.6066303	0.5855467	0.8925827	0.9593300	0.9654764	0.0347747	0.1019110
200	0.0486081	0.0537727	0.0476413	0.5724447	0.5699412	0.8516712	0.9071320	0.9949277	0.0333373	0.1226612
250	0.0482970	0.1040939	0.0587738	0.5127661	0.5295409	0.8914896	1.0066258	0.9943917	0.0533968	0.1046185
300	0.0460667	0.0499975	0.0727436	0.5441981	0.4656980	0.8510337	1.0067264	1.0397396	0.0381211	0.0962475
350	0.0419202	0.0407408	0.0886229	0.6452778	0.4049996	0.9096869	0.9920470	1.0015340	0.0444985	0.0887484
400	0.0318683	0.1174620	0.0765223	0.5591368	0.3852125	0.9369003	0.9312734	0.9944737	0.0471327	0.0845298
450	0.0329819	0.0797391	0.0709704	0.5658379	0.5159226	0.9998270	0.9587899	0.9551255	0.0600994	0.0600447
500	0.0334669	0.0845570	0.0615364	0.5747807	0.5754337	0.9332104	1.1033261	0.9010650	0.0521690	0.1043247
550	0.0571738	0.0710398	0.0627287	0.6172561	0.4891369	0.9858945	1.0654390	0.9257831	0.0628111	0.1186103
600	0.0464434	0.0688349	0.0634542	0.6462826	0.5400546	1.0009858	1.0126955	0.9611230	0.0612742	0.1079399
650	0.0323318	0.0689918	0.0586113	0.6763168	0.4547900	0.9337380	1.0185697	0.9005850	0.0510150	0.0770293
700	0.0469259	0.0636858	0.0296858	0.6893277	0.4533919	0.9681803	1.0875712	1.0068309	0.0414765	0.0671187
750	0.0536891	0.0678730	0.0379616	0.7049504	0.5523029	1.0298215	0.9677445	1.0656246	0.0283966	0.0803415
800	0.0481520	0.0747260	0.0396986	0.6632678	0.5675816	0.9217172	0.9534864	1.0901284	0.0442201	0.0816031
850	0.0338094	0.0933069	0.0514887	0.6448949	0.5655909	0.9366846	1.0098384	1.0494021	0.0673957	0.0961609
900	0.0389609	0.0766896	0.0619997	0.6886692	0.4444351	0.9965101	0.9390488	0.9579001	0.0493926	0.1132128
950	0.0465951	0.0695679	0.0610411	0.7149224	0.4704414	0.8857176	1.0181013	1.0129316	0.0497869	0.1221370
1000	0.0485586	0.0899308	0.0536002	0.7715596	0.4480213	0.9864310	1.0971136	1.0002284	0.0345310	0.0816859

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.3497356	0.0985251	0.0374995	0.6610933	0.4983667	0.9836519	0.9926311	0.9935817	0.2284457	0.6760125
100	0.4584567	0.0711198	0.0383071	0.7501994	0.5135304	0.9589339	1.0650935	0.9562371	0.6497691	0.7615064
150	0.5635970	0.0582006	0.0295426	0.7821824	0.5193591	0.9385464	1.0253350	0.9498098	0.8570046	0.7663100
200	0.5186224	0.0859572	0.0112540	0.7775269	0.5206564	0.9317370	0.8813965	0.9495414	0.9808674	0.7356645
250	0.5238868	0.0721313	0.0250550	0.7322625	0.5850116	0.8873778	0.9548914	0.9578411	0.9779821	0.7225683
300	0.5616032	0.0746318	0.0243406	0.7109078	0.5085801	0.9606531	0.9399662	1.0253970	0.9311988	0.7418451
350	0.6036610	0.0804999	0.0410582	0.6987217	0.5550444	0.9795301	0.9678101	0.9873597	0.9861670	0.7521751
400	0.5950183	0.0896707	0.0323178	0.6888003	0.5384420	0.9666873	0.9441308	0.9490597	0.8717956	0.7575050
450	0.5822642	0.0921753	0.0223846	0.6368156	0.4618626	0.9114550	0.9937837	0.9743117	0.9833634	0.7574558
500	0.5951292	0.0999393	0.0143083	0.7238875	0.3975990	0.9951425	0.9933120	0.9771735	0.9919648	0.7692605
550	0.2689496	0.0797938	0.0243945	0.7136390	0.4417390	0.9677335	1.0535954	1.0914164	0.9788449	0.2536698
600	0.1087073	0.0882858	0.0292857	0.6707761	0.5887604	0.9612121	0.9911706	1.0384912	0.7424294	0.1122036
650	0.0690821	0.0787219	0.0440687	0.6849790	0.5560720	0.8851539	0.9907506	1.1507737	0.3739499	0.0978254
700	0.0467738	0.0658748	0.0570314	0.6782793	0.6290881	0.9437021	1.0065605	1.0466441	0.1540831	0.0975527
750	0.0427565	0.0489588	0.0418608	0.6833263	0.5162245	0.9390130	1.0082126	0.9681133	0.0602959	0.1078828
800	0.0154175	0.0559885	0.0382529	0.7325925	0.4317623	0.9449025	0.9773478	0.9801970	0.0621279	0.0972123
850	0.0231632	0.0799839	0.0336980	0.6915792	0.5177116	1.0164420	0.9918614	0.9685616	0.0595382	0.0977565
900	0.0460047	0.0786797	0.0607828	0.6869125	0.5038146	0.9235125	1.0274618	0.9960130	0.0416156	0.0867996
950	0.0402613	0.0772164	0.0428936	0.6523573	0.4787053	0.9421317	1.0404250	0.8985770	0.0577728	0.0817459
1000	0.0327137	0.0677022	0.0434995	0.6734694	0.4390193	0.9906530	1.0344292	1.0364790	0.0667904	0.1156411

0	0.0234708	0.0945459	0.0506566	0.6611864	0.5876048	0.9986711	0.9785182	0.9961482	0.0651188	0.0998857
50	0.0273782	0.0590205	0.0172365	0.7502447	0.3207290	0.9266450	1.0407055	0.4625632	0.0412373	0.1033841
100	0.0249594	0.0729294	0.0087956	0.6971983	0.4995786	1.0171368	0.8747440	0.2020289	0.0612878	0.0972410
150	0.0362221	0.0832024	0.0164690	0.6640033	0.6494840	1.0278899	0.9951277	0.1492736	0.0611898	0.0850936
200	0.0351436	0.0834818	0.0176829	0.6856668	0.6815882	0.9769140	1.1402824	0.1445145	0.0413187	0.0929916
250	0.0302527	0.0831695	0.0048903	0.7060104	0.7162460	1.0222766	1.0831129	0.1485488	0.0459746	0.0978954
300	0.0416111	0.0948285	0.0097728	0.7134207	0.7702903	0.9848203	0.9972438	0.1427840	0.0512356	0.1133638
350	0.0213876	0.0553637	0.0244984	0.6364113	0.7146318	1.0566942	0.9168907	0.1060363	0.0513949	0.1380360
400	0.0243803	0.0752961	0.0257396	0.5910263	0.7191081	1.0285393	1.0070077	0.1253373	0.0722072	0.1211064
450	0.0147811	0.0725635	0.0072525	0.6270143	0.6982583	0.9174118	0.9667149	0.1171607	0.0561478	0.1443875
500	0.0239716	0.0669515	0.0119465	0.7002764	0.5379554	0.9346626	0.9418157	0.1033456	0.0603779	0.1201137
550	0.0109526	0.0854586	0.0454427	0.7135506	0.4711564	0.8453406	1.0014046	0.7036509	0.0681023	0.0865805
600	0.0386596	0.0807514	0.0271974	0.7102446	0.4984191	0.9368538	1.0317496	0.9405335	0.0407878	0.0883381
650	0.0217671	0.0766610	0.0390438	0.6967282	0.5792245	0.9579130	0.9902129	0.9620667	0.0527143	0.1182283
700	0.0222690	0.0936815	0.0619533	0.7216572	0.5224290	1.0161845	0.9098020	0.9823142	0.0647436	0.1009090
750	0.0426883	0.0780924	0.0453553	0.8016009	0.5540644	0.8976103	0.8586591	1.0332026	0.0740021	0.1079424
800	0.0278356	0.0724753	0.0488172	0.7230811	0.4684967	0.9166178	0.9713060	0.9863100	0.0776798	0.1080640
850	0.0136034	0.0844295	0.0502566	0.6717550	0.4129154	0.9036885	1.0176198	1.0078917	0.0537748	0.1135664
900	0.0425380	0.0814978	0.0415452	0.6561471	0.3955257	0.9587487	1.0523668	0.9121659	0.0582710	0.0919734
950	0.0377457	0.0558925	0.0490523	0.6480099	0.4441097	0.9032226	0.8998144	0.9148935	0.0758750	0.1118356
1000	0.0307893	0.0701999	0.0299804	0.6884748	0.4197937	0.9403177	0.9955520	0.9386422	0.0674092	0.1031218
