"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
300	0.4351280	0.5874362	0.3479294	0.8356083	0.2360710	0.3562007	0.7927406	0.4559614	0.4722420	0.8672697
350	0.4281883	0.5498029	0.3343306	0.6180833	0.2671436	0.3677861	0.6856243	0.4477828	0.4432354	0.8217310
400	0.3943492	0.4941833	0.3400249	0.6835580	0.3035045	0.4072512	0.7195987	0.4546759	0.4520088	0.8512588
450	0.4528655	0.5727937	0.4042003	0.7312459	0.2658242	0.3818102	0.6631556	0.3776222	0.4849126	0.7410820
500	0.5147540	0.5350844	0.3842868	0.7968227	0.2518166	0.3725950	0.7562807	0.3872123	0.3279748	0.7236873
550	0.4507246	0.6155741	0.3944834	0.6653472	0.2827768	0.3776545	0.7083687	0.4395933	0.4234691	0.7707331
600	0.2698898	0.5588734	0.2883287	0.7769898	0.2447966	0.2970738	0.6374520	0.4323904	0.4094566	0.7461991
650	0.4230390	0.6316947	0.3171888	0.6420923	0.1779219	0.3228084	0.6495765	0.5016232	0.4648824	0.6584595
700	0.4436810	0.7862700	0.3092652	0.6842108	0.2316094	0.4302346	0.7160410	0.5149086	0.3750927	0.7338833
750	0.4598964	0.8385991	0.3933782	0.6948000	0.2625833	0.4408295	0.8402068	0.4745514	0.4050464	0.6502437
800	0.5934775	0.5390292	0.3627913	0.6173264	0.2801012	0.3823689	0.7117942	0.5447602	0.4306451	0.6886810
850	0.5373794	0.5171870	0.4059927	0.7152006	0.2467788	0.3778947	0.6768705	0.5835980	0.4265733	0.6955807
900	0.3975050	0.5571666	0.3255546	0.7585382	0.2685611	0.3262595	0.6970387	0.6786405	0.4080935	0.8980741
950	0.4050613	0.4867653	0.4149445	0.7142943	0.2779118	0.3848911	0.6122861	0.5386034	0.4499934	0.8267088
1000	0.4023622	0.4884840	0.3742338	0.6423533	0.1626242	0.4663201	0.5625848	0.5272604	0.4491389	0.7048442

0	0.4977879	0.7272534	0.3234440	0.7183333	0.2798521	0.3943175	0.8736108	0.6772791	0.4749071	0.7490664
50	0.4666897	0.6364183	0.2701384	0.7737173	0.1718681	0.3847482	0.6631095	0.6452124	0.4292203	0.6792067
100	0.4504048	0.6114203	0.2327507	0.8497002	0.2059777	0.3040537	0.7435257	0.5600517	0.3962765	0.3916784
150	0.4257650	0.6633898	0.2854168	0.7376756	0.1669461	0.2991457	0.9455805	0.6685273	0.3647525	0.3383867
200	0.3992836	0.7462690	0.2446962	0.6747742	0.1835053	0.3597249	0.7023909	0.5549323	0.2533468	0.4319112
250	0.6815013	0.7966831	0.2834818	0.7712795	0.1889535	0.3061975	0.6863364	0.6676100	0.3801746	0.4499647
300	0.6489467	0.6531330	0.2782892	0.6833775	0.2358604	0.3557371	0.7123194	0.6564770	0.3108274	0.4732783
350	0.5940032	0.6786094	0.2439840	0.7698208	0.2099343	0.4643341	0.6998812	0.5592867	0.2773085	0.3881017
400	0.7008598	0.6215210	0.2816504	0.7270700	0.2738482	0.4510066	0.7163076	0.6559482	0.3207501	0.3963407
450	0.5436147	0.5659147	0.2297540	0.6877572	0.2979259	0.4828237	0.5879654	0.7905045	0.3001298	0.2960584
500	0.6327266	0.5185504	0.2718037	0.7041306	0.2131718	0.3940063	0.6695704	0.6454613	0.1865495	0.3686231
550	0.5178000	0.6921611	0.2701610	0.7385355	0.2105178	0.3428794	0.6613758	0.8244309	0.2238250	0.4837350
600	0.4447373	0.6879756	0.3535407	0.7434709	0.1664650	0.4324563	0.6548314	0.5902829	0.3330549	0.5763250
650	0.4894530	0.7453543	0.3543779	0.6557162	0.2641113	0.4452747	0.7872444	0.6337646	0.2930269	0.6713272
700	0.4749387	0.6580922	0.3322358	0.6052982	0.2227921	0.3335461	0.7594647	0.5627795	0.3750584	0.7466834
750	0.5052993	0.5907649	0.3320034	0.6414598	0.2774559	0.3753050	0.7261087	0.4667826	0.4078248	0.7725952
800	0.3741407	0.6413781	0.4665409	0.6283764	0.1763075	0.2784004	0.6014992	0.4402165	0.4126674	0.8079078
850	0.3295857	0.5091529	0.3004732	0.7604914	0.2328233	0.4017624	0.7410032	0.4375214	0.4203015	0.6476982
900	0.3408035	0.4908273	0.4053303	0.6385858	0.2334481	0.3674488	0.7950212	0.5119995	0.4344428	0.8041215
950	0.3605945	0.4409712	0.3323771	0.7731843	0.1881376	0.3831106	0.8265534	0.4834955	0.4760495	0.7848715
1000	0.3969742	0.4700139	0.3538267	0.7886671	0.2173435	0.3762191	0.6934293	0.5962867	0.4545988	0.7440090

0	0.4703926	0.7001903	0.3592323	0.6893346	0.2384180	0.3501747	0.5968332	0.6558315	0.4869054	0.7031301
50	0.3839935	0.6076256	0.4956183	0.5053420	0.4246631	0.4183052	0.4984659	0.4295022	0.5579430	0.6805159
100	0.4895791	0.4723073	0.4860954	0.2945320	0.5693143	0.2866189	0.2913504	0.2988628	0.4840967	0.9197851
150	0.3522443	0.5699333	0.5004727	0.1336078	0.5248170	0.2094426	0.1621765	0.2330829	0.5408089	0.8057801
200	0.4317733	0.4001820	0.5299696	0.0797359	0.5939453	0.1366194	0.2398715	0.3170005	0.4504929	0.7599886
250	0.2986697	0.3872855	0.7244099	0.0904206	0.8198565	0.0379940	0.2054952	0.2573255	0.6117875	0.7279325
300	0.2017086	0.3270677	0.7674213	0.0532616	0.6487883	0.0365419	0.2845810	0.2618119	0.4497301	0.7056701
350	0.2006919	0.2199309	0.6125140	0.0418803	0.6268211	0.0508159	0.2612884	0.3229118	0.6931768	0.7415531
400	0.1540892	0.2974793	0.6968131	0.0896192	0.5563024	0.0458915	0.1787056	0.3270473	0.5700956	0.7390167
450	0.0764770	0.2414480	0.6249774	0.0936563	0.6200848	0.0958483	0.2299097	0.3946395	0.5198832	0.8067593
500	0.1331778	0.3376227	0.8239050	0.0322910	0.5925227	0.0509177	0.1724203	0.3601878	0.6526862	0.8959921
550	0.1152182	0.2443043	0.8751070	0.1629068	0.4446148	0.0477255	0.4101620	0.4962878	0.4901245	0.7124540
600	0.1117320	0.3315210	0.7913862	0.2711393	0.3697762	0.1074864	0.5460963	0.5330177	0.3986154	0.7322649
650	0.1196416	0.2791356	0.6607794	0.4328561	0.1911959	0.2312151	0.5147316	0.5337685	0.3419587	0.7158240
700	0.2863259	0.3231635	0.6111985	0.5980148	0.2456982	0.2918678	0.6302568	0.5946990	0.3882211	0.6533256
750	0.2319548	0.3289496	0.5098148	0.7342671	0.1618717	0.2407741	0.7886151	0.5746923	0.3690600	0.7000439
800	0.2020431	0.4181848	0.3575614	0.7110542	0.1841273	0.3586449	0.7903938	0.6081216	0.3708289	0.6302917
850	0.1933424	0.5722013	0.3447284	0.7472100	0.2089214	0.3314523	0.8305108	0.4942153	0.3958624	0.6532055
900	0.2972755	0.5773919	0.3240047	0.6567364	0.2239688	0.3308009	0.7456049	0.4422867	0.4345572	0.9356060
950	0.3496122	0.6365951	0.3237747	0.7080890	0.2160097	0.4380558	0.7938962	0.5120675	0.3821474	0.8547162
1000	0.3755526	0.4911078	0.2407734	0.6480489	0.1665482	0.4930278	0.8320495	0.4971120	0.3908195	0.6766155

0	0.4897905	0.6456352	0.2939696	0.6762723	0.2160215	0.2812033	0.7558721	0.5968234	0.4605330	0.7183133
50	0.5546046	0.6342530	0.3572372	0.6721417	0.2131587	0.4045898	0.5520744	0.6731204	0.3906594	0.4634940
100	0.3831742	0.7631442	0.1505141	0.6835281	0.2189171	0.3125932	0.8025311	0.6930186	0.2894953	0.2488113
150	0.4755197	0.7683776	0.0770857	0.6603173	0.2313448	0.3850745	0.6565389	0.8046509	0.2019285	0.1552278
200	0.5090830	0.8661465	0.0347770	0.6740632	0.2190191	0.3448111	0.6949662	0.6610814	0.1092002	0.1062683
250	0.4957086	0.6853447	0.0430410	0.7290142	0.1588504	0.3718506	0.7853333	0.6302773	0.1149899	0.0942088
300	0.3823816	0.8756263	0.0230052	0.7340778	0.2318923	0.3886044	0.7452635	0.7431979	0.0759504	0.0691652
350	0.6028712	0.7004963	0.0369512	0.6718257	0.3036000	0.3810456	0.6170101	0.6765075	0.0543747	0.0697917
400	0.4770068	0.7609539	0.0341235	0.6711877	0.2716320	0.4813173	0.7972756	0.7221844	0.0666982	0.0633492
450	0.6135672	0.6235885	0.0165611	0.5888528	0.1970147	0.4002938	0.7010938	0.7335461	0.0318118	0.0704465
500	0.4721947	0.7473007	0.0364956	0.7287563	0.3442215	0.4277963	0.7323084	0.5960525	0.1043525	0.0411737
550	0.5600472	0.6001913	0.1763685	0.6830101	0.2537533	0.4919252	0.7386165	0.7923519	0.0643267	0.3069541
600	0.5384927	0.6549037	0.2063692	0.7029824	0.2223879	0.3734781	0.6744994	0.7305803	0.1449625	0.6724162
650	0.4120124	0.7560648	0.2312158	0.6404206	0.2535457	0.3902949	0.7881455	0.5874594	0.3061616	0.6805236
700	0.3977104	0.6096763	0.2539124	0.7122098	0.2158149	0.3720798	0.7555311	0.6371271	0.3966163	0.7423857
750	0.4189784	0.7222757	0.2969036	0.7201824	0.1719115	0.3762638	0.6197597	0.6565003	0.3347192	0.6390439
800	0.4722634	0.5760446	0.3143257	0.7896170	0.1965970	0.4532610	0.8604084	0.6527265	0.4129747	0.7241789
850	0.4205441	0.5950446	0.4019026	0.6546108	0.1982641	0.3737340	0.7572508	0.5368003	0.3605877	0.7445938
900	0.4325468	0.6781175	0.3371371	0.8460888	0.2665151	0.3592037	0.7962579	0.5730053	0.4071860	0.6493909
950	0.5100297	0.7150677	0.3009539	0.7874730	0.3597555	0.4250355	0.7328106	0.5247992	0.4437212	0.7817819
1000	0.6319328	0.6017201	0.2911008	0.6307147	0.2099147	0.3571235	0.7617277	0.5922001	0.4199572	0.7118906

0	0.4881096	0.6201590	0.2622208	0.7208067	0.2181529	0.3389270	0.8465236	0.5591204	0.4652693	0.7445840
50	0.3726137	0.6357507	0.4377947	0.5999202	0.1936861	0.4559177	0.7554663	0.5243226	0.4120943	0.7066158
100	0.4820979	0.5379357	0.3553961	0.7598182	0.1887286	0.3817996	0.6706008	0.3496969	0.5189733	0.6871364
150	0.3805197	0.5872047	0.4566313	0.8552998	0.2514436	0.4119412	0.5765611	0.3419675	0.3772686	0.8868572
200	0.3837377	0.6457943	0.3373501	0.6757824	0.2518378	0.4078139	0.6166642	0.3873291	0.3156147	0.7027838
250	0.4261445	0.6488284	0.3013659	0.6401133	0.2221821	0.3710687	0.5630100	0.4571056	0.4222398	0.6846930
300	0.4152712	0.6679834	0.3135252	0.6763945	0.2783541	0.3804944	0.6920247	0.4135254	0.5435259	0.7365523
350	0.4040255	0.7287408	0.2882858	0.6967052	0.2437185	0.4615921	0.6978234	0.4861430	0.3918621	0.6374010
400	0.3263784	0.5950794	0.3458862	0.6974493	0.2580363	0.5368309	0.8047551	0.4507699	0.4051409	0.7419253
450	0.3820947	0.5369915	0.4394443	0.7378295	0.3367162	0.4515280	0.8035853	0.3856242	0.4019940	0.8025483
500	0.3527185	0.7290228	0.4173795	0.7592103	0.2436313	0.4353859	0.6349653	0.4176399	0.4144823	0.9148550
550	0.4440617	0.5662957	0.3622048	0.6708499	0.2692574	0.3530593	0.5750584	0.4759719	0.4347498	0.6461499
600	0.3555178	0.8091430	0.3504696	0.6457460	0.3092296	0.3267727	0.7287985	0.5658999	0.4770879	0.6978945
650	0.4471168	0.5414344	0.3851074	0.6495870	0.2697868	0.4408886	0.6955694	0.4835918	0.4174939	0.6965575
700	0.5365268	0.6353910	0.3570207	0.6738342	0.1881457	0.3992469	0.8558742	0.4340310	0.5171456	0.6718976
750	0.4332935	0.6757952	0.3317910	0.6488565	0.1684301	0.4224380	0.6084258	0.5663351	0.4003238	0.7331263
800	0.4390623	0.5214382	0.3574517	0.7430845	0.1878059	0.5203456	0.6463290	0.5069587	0.4237249	0.8625793
850	0.4018394	0.6959716	0.2304321	0.6549285	0.2357846	0.4115439	0.6664079	0.5240926	0.3218963	0.8523976
900	0.4449081	0.7781834	0.3451479	0.6551377	0.2757957	0.3167468	0.7321892	0.4968954	0.3485107	0.7014967
950	0.4691707	0.6467696	0.2560970	0.7579060	0.1455664	0.3607560	0.6806382	0.5648528	0.3981355	0.7307585
1000	0.5109015	0.5797651	0.2965197	0.8426271	0.2066382	0.4877372	0.6987582	0.5624423	0.4170187	0.6684565

0	0.4716590	0.6270332	0.3468178	0.7068564	0.2657536	0.3449051	0.8345026	0.4852309	0.5626141	0.7235959
50	0.4147509	0.4667606	0.3816302	0.6626363	0.1416205	0.3966205	0.6936772	0.5013704	0.4502602	0.7868717
100	0.3875716	0.4698605	0.3589898	0.7032101	0.2048005	0.3300654	0.7028169	0.6936269	0.5077121	0.7510559
150	0.2712134	0.4212916	0.3442201	0.7109512	0.2440761	0.3475047	0.8095303	0.5237887	0.4909425	0.7602069
200	0.2319496	0.4966241	0.3111806	0.8379616	0.3189004	0.3908617	0.8269462	0.4987911	0.4494958	0.7682340
250	0.3470374	0.4717178	0.3380742	0.7228001	0.2335934	0.4385040	0.7556065	0.5264861	0.3752101	0.5935640
300	0.2310379	0.3434620	0.2858262	0.7424251	0.2660259	0.4027319	0.7487008	0.6174357	0.4068591	0.6785799
350	0.2249927	0.3881517	0.2903862	0.7223260	0.2039897	0.4690761	0.7193724	0.5339194	0.4754316	0.7936269
400	0.2910373	0.3678384	0.2578723	0.7968448	0.1816297	0.3962293	0.6843669	0.5588066	0.4167683	0.8408226
450	0.3150761	0.4561615	0.2800877	0.7036759	0.2080400	0.4598819	0.6585739	0.5746038	0.5688345	0.6934925
500	0.3691735	0.4898968	0.3919452	0.7740650	0.2165145	0.4260689	0.8578736	0.5212404	0.5045466	0.6760188
550	0.2934422	0.5263623	0.3272735	0.7235977	0.1626773	0.4668797	0.7668498	0.5453886	0.4123677	0.7889409
600	0.3471185	0.5572915	0.5140052	0.5828951	0.2458284	0.4489253	0.6677726	0.6251904	0.5787810	0.7030402
650	0.2698688	0.5743376	0.4080217	0.6768831	0.2270812	0.3542281	0.6558091	0.4359146	0.4306005	0.7966682
700	0.4060670	0.5939719	0.3640531	0.6171201	0.1941093	0.4111967	0.7912657	0.4333333	0.3867866	0.6718283
750	0.3885759	0.6944494	0.3123599	0.6688052	0.2198412	0.3948711	0.7654303	0.6539930	0.4631284	0.7867492
800	0.4099630	0.6900670	0.4257584	0.8623510	0.2655610	0.3983011	0.6854145	0.6108559	0.2953699	0.8501506
850	0.3234684	0.6471817	0.3434964	0.7344772	0.3346956	0.4170175	0.6632604	0.5875838	0.3411070	0.6688648
900	0.4871262	0.5949813	0.4113933	0.6768281	0.2849203	0.3508293	0.7816880	0.6163047	0.4162456	0.7903751
950	0.4543998	0.6347199	0.3258453	0.6468346	0.2769960	0.3438057	0.8032000	0.7444915	0.4649741	0.8799379
1000	0.4432542	0.5486173	0.3496364	0.6730220	0.2435451	0.3416240	0.7094216	0.4657439	0.4820173	0.6851553

0	0.4092083	0.7128144	0.3417806	0.7920923	0.2482492	0.4309953	0.8598611	0.5122079	0.5902010	0.6968931
50	0.5794080	0.7793159	0.2106527	0.4924719	0.3030117	0.4253972	0.6636099	0.5815643	0.3295096	0.7023015
100	0.5122158	0.6989454	0.1679182	0.3140363	0.5445485	0.4703388	0.7227770	0.7212850	0.4828263	0.7539135
150	0.5575423	0.9184087	0.1911851	0.1429757	0.5748226	0.5872378	0.6866877	0.4374356	0.4364709	0.8135860
200	0.4535069	0.8038056	0.1338915	0.1062408	0.6316037	0.3624861	0.7910205	0.5959304	0.4431768	0.7542422
250	0.5938427	0.6443937	0.1837553	0.0890274	0.5938441	0.4103012	0.7326937	0.6231096	0.4257907	0.7790582
300	0.4790663	0.5838553	0.2415456	0.0600279	0.5273266	0.4048708	0.6866164	0.5788122	0.4307932	0.6303345
350	0.4894936	0.7024675	0.2067480	0.0541005	0.4795262	0.4875821	0.6365403	0.6164345	0.4154959	0.6611756
400	0.5271729	0.7006897	0.1408462	0.0421959	0.5421065	0.3381271	0.8137112	0.5919653	0.4403793	0.9076356
450	0.5265969	0.7891351	0.1266611	0.0435922	0.4286622	0.3252055	0.7659233	0.6222648	0.3589068	0.9288455
500	0.3135848	0.6832983	0.2646253	0.0441948	0.6221014	0.4316762	0.6945580	0.5070991	0.4991580	0.9407853
550	0.3990320	0.6282511	0.3873128	0.1999954	0.4352479	0.5077641	0.6691053	0.5653520	0.3143114	0.6585265
600	0.4427268	0.5371399	0.4680945	0.2940765	0.3746855	0.3446670	0.6513817	0.5117211	0.4577846	0.5809821
650	0.3805173	0.5125536	0.5828299	0.5129207	0.2878380	0.3336374	0.7609588	0.5350031	0.2806618	0.6731585
700	0.3448949	0.4444895	0.4545816	0.6287455	0.2122607	0.4069290	0.7610933	0.5054608	0.3568664	0.5765142
750	0.3156085	0.4107756	0.4869658	0.6857686	0.1807901	0.4071949	0.7566253	0.6163760	0.4721616	0.7571532
800	0.3163885	0.4535227	0.2844276	0.7108868	0.2614905	0.3732466	0.8138776	0.5108828	0.3734860	0.7475045
850	0.3417239	0.5773104	0.3454637	0.6113860	0.2987472	0.3757929	0.6227047	0.6210742	0.4977629	0.7426085
900	0.3941599	0.5064893	0.3343268	0.7470465	0.2236656	0.4855268	0.8113370	0.5594612	0.4200494	0.6586763
950	0.4217485	0.5175291	0.3520950	0.6448631	0.2479379	0.4889729	0.6372565	0.4880402	0.4854623	0.8205185
1000	0.3440737	0.6687398	0.4144157	0.7795197	0.2124290	0.5058727	0.8141135	0.5714947	0.4790860	0.8652523

0	0.4321171	0.6720785	0.4259612	0.7947038	0.2066170	0.3803200	0.9746735	0.6417858	0.5071145	0.7005741
50	0.4914074	0.4113704	0.3077653	0.5134771	0.2747764	0.3574751	0.8177799	0.6106280	0.2997387	0.8584903
100	0.7335138	0.3461146	0.3119743	0.5777759	0.4400055	0.3925821	0.7161494	0.4847176	0.4114154	0.7856469
150	0.6735244	0.2528215	0.4119854	0.5816980	0.3528185	0.3519955	0.7476793	0.4957198	0.4278808	0.7332937
200	0.7495810	0.2292814	0.3949933	0.5903850	0.5500505	0.3624870	0.6405443	0.6260452	0.4140583	0.7989896
250	0.5788118	0.1902866	0.2855454	0.6812825	0.5112081	0.3941928	0.7062657	0.5137735	0.3774980	0.6378667
300	0.6527528	0.2618252	0.3501056	0.6867878	0.4119171	0.4838133	0.8396125	0.5989923	0.4067788	0.8053455
350	0.6914296	0.1720880	0.3439513	0.7475246	0.4011815	0.3995226	0.5911471	0.5012162	0.5600881	0.8459593
400	0.5777951	0.1599934	0.3355144	0.6507496	0.5663100	0.4564113	0.6706220	0.5429210	0.4393269	0.7146693
450	0.6195634	0.2977226	0.2962253	0.6081392	0.4537530	0.3400478	0.7356953	0.5119975	0.2949522	0.8100981
500	0.7939857	0.1970512	0.4306944	0.5672556	0.4096660	0.3898411	0.6296037	0.4413047	0.4116152	0.8315289
550	0.5544252	0.3345811	0.4986020	0.5330401	0.4591710	0.3384097	0.7480778	0.4705838	0.4145044	0.8142288
600	0.3672426	0.4295137	0.4538228	0.5867455	0.2614639	0.3443625	0.8109330	0.4891124	0.3552764	0.7669575
650	0.2656441	0.4400815	0.4491453	0.5868715	0.2074657	0.4276769	0.7524056	0.5859064	0.3030886	0.8041136
700	0.2246612	0.4953087	0.3668691	0.6692449	0.1810694	0.4540684	0.7511973	0.6099973	0.3437397	0.8140486
750	0.2446151	0.4596588	0.2943249	0.6019931	0.2426706	0.3605712	0.5921001	0.6787435	0.4696870	0.7609279
800	0.3445515	0.6273836	0.3197751	0.6297165	0.2219053	0.3876726	0.7255932	0.4319728	0.3528710	0.8624852
850	0.3051260	0.6407579	0.3301649	0.7975753	0.2717184	0.4501385	0.7071718	0.4928430	0.4599341	0.7820984
900	0.4331999	0.5950672	0.2999444	0.5963471	0.3426981	0.3899807	0.7040869	0.6437803	0.3669312	0.7395454
950	0.3814637	0.6747815	0.3730975	0.7463754	0.2495622	0.3783351	0.7735427	0.5327933	0.4250566	0.7011167
1000	0.5720409	0.5564198	0.4414261	0.8369232	0.3331829	0.3820072	0.9339804	0.4884286	0.4446610	0.7310631

0	0.4341944	0.6995209	0.3629821	0.7431482	0.2347293	0.4092340	0.7696248	0.4550365	0.4229541	0.7807853
50	0.5057958	0.5910919	0.3848559	0.6930638	0.2190310	0.5439420	0.5885285	0.6670484	0.4411044	0.9158383
100	0.4280967	0.6814219	0.4147024	0.6735602	0.2399770	0.7337718	0.6406608	0.5436870	0.6225292	0.7567953
150	0.5060692	0.5998319	0.3106636	0.6988860	0.1958975	0.6331336	0.6820224	0.6192142	0.5889148	0.7502804
200	0.5561153	0.5860635	0.4708379	0.7042266	0.2354021	0.8154197	0.6665781	0.5939005	0.7354370	0.8244049
250	0.5560029	0.5369056	0.4445620	0.7789693	0.2418819	0.7118823	0.5367797	0.5539833	0.6172100	0.8021802
300	0.5971834	0.6087976	0.3534739	0.7028046	0.2652478	0.6348661	0.6040300	0.5066724	0.7370767	0.6700679
350	0.6451650	0.6366515	0.3248346	0.6436368	0.2878982	0.6692343	0.6826441	0.6088147	0.7479944	0.7580919
400	0.6381445	0.6287495	0.3567316	0.7290795	0.2299570	0.7556498	0.5962896	0.6134526	0.7344973	0.7191073
450	0.5637063	0.5689166	0.3507451	0.6340310	0.3056374	0.7264154	0.5813476	0.6806736	0.6088103	0.6164833
500	0.6517998	0.5894108	0.4341227	0.7023876	0.3089856	0.6447136	0.6560930	0.6605791	0.6552256	0.7250258
550	0.4908426	0.5739897	0.4019739	0.7331462	0.2747641	0.5052278	0.6108426	0.6217767	0.4740862	0.8047703
600	0.4369042	0.5894439	0.3362721	0.6461379	0.3581523	0.4818164	0.6201556	0.5558618	0.4921572	0.7514491
650	0.4315798	0.7014588	0.4124224	0.6661483	0.2656073	0.3906212	0.7239107	0.7027286	0.5035542	0.6206780
700	0.4321181	0.6754106	0.3529389	0.6059667	0.2552326	0.5369699	0.7624931	0.5645473	0.3321265	0.5541789
750	0.5242753	0.5386072	0.3602888	0.7627062	0.2781333	0.5128160	0.7423362	0.7044190	0.2781958	0.5882469
800	0.4480052	0.5516346	0.3402320	0.7652195	0.3555720	0.5599771	0.7207127	0.5877875	0.3976680	0.7894800
850	0.4449557	0.6000959	0.3522241	0.7428929	0.1908993	0.4602600	0.8997463	0.5825624	0.4144567	0.6840815
900	0.4309938	0.6871946	0.3033038	0.8244473	0.2661432	0.3208958	0.8728416	0.5234343	0.4804810	0.8456300
950	0.4819596	0.6472865	0.3180190	0.7972440	0.2309848	0.3869672	0.7172109	0.4662023	0.4208338	0.9834661
1000	0.3694071	0.7768646	0.2973356	0.8342596	0.2523161	0.4428825	0.6602338	0.4881560	0.4395218	0.7591622
