YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.0246212	0.0000000	0.4257001	0.4464020	0.1584881	1.0000000	0.0000015	0.7032312	1.0000000	1.0000000
0.5487531	0.0000000	0.4256982	0.4464033	0.1584881	1.0000000	1.0000000	0.0000006	1.0000000	1.0000000
0.7618223	0.0905725	0.0000000	0.5598912	0.0000013	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
0.4187815	0.0905724	0.0000000	0.5690309	0.1584881	1.0000000	0.0000015	0.7032312	1.0000000	1.0000000
0.0246203	0.0905731	0.4257001	0.4464020	0.1584881	1.0000000	0.0000015	0.0000002	1.0000000	1.0000000
