"Time"	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
900	0.0902979	0.3109397	0.9865562	0.2273919	0.7045332	0.5736484	1.0149090	0.0351453	0.1478635	0.4945104
950	0.0758488	0.3171810	1.0535291	0.2358092	0.6244889	0.6785489	0.9432250	0.0109957	0.2029149	0.5810960
1000	0.0757947	0.2913964	1.0790432	0.2711321	0.5660196	0.6564823	1.0336319	0.0144830	0.1771917	0.6081938

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.0708305	0.3010460	0.9574017	0.2188979	0.4689610	0.7291819	1.1053655	0.0290278	0.2447938	0.5888977
100	0.0918164	0.2924927	0.9588895	0.0995320	0.4189969	0.7181447	0.9616742	0.0525920	0.1832001	0.5604565
150	0.0708161	0.2429011	1.0310874	0.0541457	0.4542231	0.7037705	0.9048015	0.0359337	0.1733664	0.5719477
200	0.0622269	0.2951005	0.9156268	0.0732292	0.4877018	0.5611773	0.9185570	0.0415657	0.2229338	0.5120658
250	0.0535771	0.3300456	1.0286973	0.0534624	0.4886107	0.4774890	1.0110374	0.0447841	0.1510343	0.4989150
300	0.0553225	0.3588552	0.9517028	0.0360826	0.5897585	0.5683021	0.9762332	0.0299199	0.1303586	0.4645829
350	0.0788197	0.3276009	1.0142326	0.0294094	0.5060928	0.6171106	0.9702919	0.0171147	0.1450163	0.4970528
400	0.0677635	0.3296633	0.9811589	0.0239134	0.5671849	0.6505691	0.9686096	0.0189300	0.1693084	0.5333031
450	0.0708496	0.3263997	0.9025217	0.0350738	0.5222082	0.6323271	0.9978757	0.0186308	0.2239487	0.5120705
500	0.0654793	0.3461379	1.0309895	0.0506239	0.5421910	0.7021346	1.1009280	0.0123506	0.1384748	0.5969253
550	0.0527663	0.2990775	1.0509665	0.1189924	0.4866716	0.6801813	1.0095020	0.0311944	0.2415343	0.6666864
600	0.0727781	0.3758137	1.0479966	0.2007250	0.5156513	0.7072667	1.0296057	0.0244250	0.2261401	0.5797154
650	0.0773732	0.3252257	0.9621123	0.2790386	0.5482996	0.7395595	0.9911687	0.0231997	0.1618815	0.4508294
700	0.0749366	0.3277730	0.9060116	0.2660316	0.5444824	0.7555376	1.0243322	0.0213334	0.2025093	0.5272561
750	0.0746256	0.2995367	0.9587465	0.2785675	0.5689712	0.7090771	1.0761575	0.0205939	0.1526962	0.4643368
800	0.0954681	0.3066031	0.9475338	0.2822202	0.4954099	0.7245941	1.0273915	0.0083479	0.1515789	0.5615194
850	0.0915532	0.2971487	0.9183560	0.3155041	0.4384696	0.5721334	0.9020864	0.0290650	0.2222259	0.5482298
900	0.0831908	0.3248975	0.9666073	0.3021299	0.4815143	0.6144108	0.9626693	0.0190150	0.1974979	0.5613130
950	0.0817949	0.3284595	1.0040614	0.3162192	0.5441442	0.6124920	1.0195942	0.0209706	0.1284606	0.4546073
1000	0.0956214	0.3406579	1.0759481	0.3056114	0.4509780	0.6343195	0.9172457	0.0198228	0.1681013	0.5868736

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.3742345	0.5072847	0.9860249	0.3248495	0.3901893	0.5677052	0.9940097	0.0272558	0.1966341	0.5374737
100	0.5762251	0.6410998	0.8996322	0.4089104	0.1989837	0.6529503	0.9495867	0.0228296	0.1596944	0.5667200
150	0.7158267	0.6615905	0.8181626	0.5586297	0.1445571	0.5953015	0.9846000	0.0346267	0.2137449	0.7098327
200	0.7018782	0.8161259	0.8472945	0.8178626	0.1246364	0.5503652	0.9748247	0.0254430	0.3473918	0.7541884
250	0.9693999	0.8852714	0.7061385	0.8068394	0.1134150	0.7094427	0.9650308	0.0707237	0.2965955	0.7049517
300	0.9209334	0.8311213	0.6278322	0.8070432	0.0826894	0.6470768	0.9077907	0.0631941	0.3472285	0.7229928
350	0.8563548	0.7748285	0.5808182	0.9075604	0.0814554	0.5961746	0.9615896	0.0614490	0.3609155	0.6945700
400	0.7989448	0.8719206	0.5541790	0.9177975	0.1188108	0.5779275	0.8902497	0.0721687	0.3192039	0.6358049
450	0.7888383	0.8044240	0.5665706	0.8906371	0.1418126	0.6167800	0.9136878	0.0856236	0.2678549	0.6833522
500	0.7939393	0.8766415	0.5473545	0.7598282	0.1112034	0.6895307	0.8951634	0.0444368	0.2924317	0.7322891
550	0.6888219	0.6713749	0.6080646	0.7837003	0.2335865	0.6450290	0.9142679	0.0487668	0.2559127	0.6927793
600	0.4819945	0.4357031	0.6606624	0.6410145	0.4220334	0.5727893	0.9292667	0.0477409	0.2188716	0.5564795
650	0.2515876	0.3249680	0.7000197	0.4497701	0.5932919	0.5566749	1.0644456	0.0404736	0.1677866	0.5318691
700	0.1394513	0.3092314	0.8906398	0.3042502	0.5523809	0.6574958	1.0713836	0.0316687	0.1111351	0.4961862
750	0.1311206	0.3662167	0.8567948	0.2873592	0.4959253	0.7189587	1.0953144	0.0194941	0.1502294	0.5830317
800	0.0995878	0.3153729	0.9811128	0.2697629	0.4594530	0.6828816	1.0990879	0.0144780	0.1679480	0.5676847
850	0.0951173	0.2745085	0.8975026	0.2850948	0.4939502	0.7140761	1.0146462	0.0125791	0.1990715	0.5838769
900	0.0754641	0.2841079	0.9274929	0.3366365	0.5051097	0.6660242	1.0247549	0.0162161	0.2385388	0.5820096
950	0.0635632	0.3462698	0.9717707	0.2949582	0.5311343	0.6486549	0.9900848	0.0242337	0.2179848	0.5557813
1000	0.1058113	0.3609083	0.9370321	0.2746265	0.5472560	0.5999429	0.9997671	0.0208159	0.1989495	0.5480578

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.0885898	0.3408356	0.9366372	0.3585153	0.5275651	0.6241794	0.8870701	0.0412223	0.3437550	0.4880878
100	0.1068320	0.3294334	0.9694088	0.3376965	0.5007680	0.5968211	0.8552728	0.0944848	0.4617715	0.5498787
150	0.0851011	0.3604458	0.8796774	0.2998046	0.3932085	0.5691258	0.7158671	0.2233710	0.4718247	0.5238990
200	0.1051974	0.4241010	0.8836315	0.3483649	0.4799849	0.4522088	0.6196750	0.2388248	0.4558431	0.4085043
250	0.1118448	0.3971591	0.8229822	0.2909942	0.5289120	0.3509699	0.5088963	0.2393781	0.5066762	0.4113016
300	0.1153550	0.4172336	0.9175774	0.2753250	0.6104103	0.2320020	0.3209225	0.2918670	0.4488570	0.4160201
350	0.1183688	0.4401395	0.9076627	0.2710643	0.7343404	0.1598331	0.1903344	0.3057343	0.4308109	0.3614899
400	0.1103520	0.4379229	0.9281876	0.2365295	0.7299381	0.1112223	0.2398378	0.2740656	0.5079342	0.2982407
450	0.1147578	0.4845776	0.9907956	0.2125466	0.8906652	0.1314146	0.2688398	0.3350517	0.4553569	0.2609771
500	0.1528062	0.4690921	0.8958417	0.1420910	0.9353751	0.1264438	0.2226164	0.3447648	0.4558003	0.2914405
550	0.1653550	0.4176323	0.9727450	0.1705929	0.8887792	0.1099924	0.1984222	0.2611515	0.1658886	0.2801766
600	0.1365988	0.3456658	1.0090941	0.1995444	0.7624218	0.1034692	0.2512073	0.1370955	0.1219486	0.2279929
650	0.1217895	0.3860972	1.0356216	0.2051587	0.7067274	0.1062248	0.4538804	0.0755858	0.1036788	0.2622077
700	0.0986630	0.3356800	1.0203586	0.2185071	0.7474450	0.2074411	0.6790687	0.0346866	0.1382434	0.3086102
750	0.1056405	0.3538392	1.0288742	0.1872435	0.7144702	0.3676979	0.9049802	0.0349356	0.1284788	0.3626860
800	0.0919146	0.3168939	0.8706715	0.2307381	0.6718218	0.5532083	1.0871869	0.0218357	0.1166277	0.4245080
850	0.0819697	0.2709767	0.9148663	0.2005084	0.5883661	0.6534039	1.0098862	0.0207593	0.1365594	0.4818008
900	0.0643012	0.3056640	1.0010541	0.2379396	0.4601991	0.6672066	0.9881518	0.0134135	0.2034717	0.6062540
950	0.0996961	0.3447298	0.9502228	0.2686946	0.4816261	0.6139063	0.9029985	0.0386888	0.2271168	0.5816652
1000	0.0811502	0.3645675	0.9573586	0.3110963	0.4348536	0.5990954	0.9524556	0.0311791	0.1676936	0.5092445

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.2865072	0.3140369	0.9383900	0.3627900	0.4440153	0.7373308	0.9718664	0.0267372	0.2112828	0.6257553
100	0.5030373	0.2725138	0.9192662	0.3173485	0.4725678	0.9171322	1.0673354	0.0454891	0.2243545	0.6287491
150	0.6637269	0.2581615	0.9136661	0.3467509	0.4202075	0.9064181	1.0448063	0.0347950	0.2314053	0.6846085
200	0.7313429	0.2604301	0.8941976	0.4253432	0.4368985	0.9368350	1.0911665	0.0652388	0.2989137	0.7771058
250	0.7078796	0.2498527	0.9112870	0.3947783	0.4029836	1.0108819	1.0194389	0.0701200	0.3757211	0.7558348
300	0.7283964	0.2256023	0.8724675	0.3920716	0.3690753	1.0874201	0.9168745	0.0851492	0.2951275	0.6611195
350	0.6979154	0.2471419	0.8595937	0.4095306	0.3424474	0.9696202	0.9151227	0.0873586	0.3298271	0.6393284
400	0.6740713	0.3229753	0.8620564	0.4168084	0.3940590	0.9741919	0.9223527	0.0596009	0.3132010	0.6794466
450	0.7537500	0.2964863	0.8806018	0.3558355	0.3855283	0.9759821	0.9440350	0.0601023	0.2637810	0.6741073
500	0.7020635	0.2929063	0.8558432	0.4118084	0.4345726	0.9902905	0.9633918	0.0505227	0.2331602	0.6097234
550	0.4655200	0.3230886	0.9270557	0.4430291	0.3824690	0.7779361	0.9019227	0.0210146	0.2614274	0.6054128
600	0.2437774	0.3388734	0.7693782	0.4695102	0.3444087	0.6328807	0.9737453	0.0344018	0.1610649	0.5482131
650	0.1629362	0.3325396	0.8002300	0.4138804	0.4439876	0.7331621	0.9928287	0.0234088	0.2093907	0.5419415
700	0.0932066	0.3404023	1.0143160	0.3666304	0.5133482	0.7167371	0.8943632	0.0366128	0.2118751	0.5646338
750	0.1140804	0.3052935	1.0361045	0.3524830	0.4767380	0.6801870	1.0201227	0.0242594	0.2055001	0.5416471
800	0.1168105	0.3257777	0.8929776	0.3001922	0.5591969	0.7355042	1.0451684	0.0106042	0.2438156	0.5209175
850	0.0931444	0.2789452	0.9406600	0.2653450	0.4936004	0.6679413	0.9844503	0.0157624	0.1893754	0.4875627
900	0.0829541	0.3446825	0.9757397	0.2520378	0.5531219	0.6182930	0.9710754	0.0213800	0.1465538	0.5967659
950	0.0984331	0.3378176	1.0258100	0.3293225	0.5760614	0.6682457	1.0447826	0.0188719	0.2285148	0.5748365
1000	0.0841125	0.2804031	1.0015578	0.3191788	0.5147942	0.6582171	1.0897036	0.0292859	0.2069829	0.5291627

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.4093616	0.3050836	0.9024119	0.3154202	0.4826355	0.7233146	0.8856137	0.0290676	0.2714897	0.7464813
100	0.6880362	0.2821771	0.9313300	0.2153251	0.4753809	0.7907731	0.8012631	0.0565928	0.4759526	0.9351281
150	0.7952930	0.2667706	0.9224366	0.1555150	0.4961622	0.7039578	0.7207600	0.1865969	0.5700896	0.8930799
200	0.8535228	0.3380638	0.9057558	0.1653454	0.5114674	0.6829566	0.4966135	0.4103852	0.6282492	0.8640837
250	0.9329475	0.4063425	0.9547721	0.2083100	0.4916362	0.5777726	0.2916145	0.5674400	0.5375985	0.8970394
300	1.0003628	0.3463146	0.8955677	0.1832302	0.5081956	0.5651120	0.1633399	0.6183982	0.6432184	0.9468753
350	0.9762263	0.3306423	0.9480984	0.1114949	0.5402618	0.5063145	0.1121779	0.5992765	0.5792619	0.9011797
400	0.8684697	0.3567369	1.0020806	0.1320007	0.5219055	0.4759898	0.0564229	0.5707553	0.6415757	0.9436799
450	0.8816814	0.3406271	0.9943896	0.1255285	0.5470449	0.5043234	0.0322234	0.5648956	0.6101735	0.9819267
500	0.8028192	0.3211678	0.9990225	0.1295032	0.5665631	0.4643243	0.0283446	0.4992060	0.6635235	1.0052345
550	0.5308353	0.2782941	0.9692598	0.1920278	0.5714956	0.2913440	0.0464506	0.5985764	0.5778173	0.7819907
600	0.2595710	0.3305757	1.0309540	0.2093812	0.6794477	0.1651983	0.0913454	0.4794842	0.2655908	0.4135960
650	0.1311890	0.3995451	0.9585978	0.1899070	0.7370239	0.1377070	0.1086001	0.2615669	0.1266317	0.3280897
700	0.1195962	0.3757832	0.9739732	0.2275146	0.7455219	0.1081729	0.2139463	0.1399838	0.1179146	0.2021729
750	0.1426148	0.3805316	1.0539062	0.1968663	0.7913857	0.1045165	0.4113623	0.0668658	0.1352113	0.1911846
800	0.1302419	0.4069993	0.9872734	0.1497113	0.8797456	0.1978429	0.6868132	0.0508955	0.1171536	0.2779920
850	0.1059266	0.3161545	1.1197766	0.1533017	0.8909777	0.3674788	0.8599835	0.0203638	0.1292890	0.3679912
900	0.1226099	0.3531380	1.0350461	0.1868661	0.7956414	0.5244890	1.0463310	0.0270365	0.0960342	0.4385614
950	0.0888302	0.3304277	0.8859916	0.1766591	0.6558874	0.6227390	0.9492562	0.0161388	0.1576477	0.4473330
1000	0.0821792	0.3529871	0.9964260	0.1806310	0.6520691	0.6133663	1.0007318	0.0259124	0.1891568	0.4737190

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.0676007	0.3093472	1.0073111	0.2482659	0.4795352	0.6202317	0.9082289	0.0375985	0.2311133	0.5708193
100	0.0204319	0.3360563	0.9681153	0.2194628	0.5121273	0.5931529	0.7366087	0.0341788	0.1958403	0.4737449
150	0.0246229	0.2609752	0.8778273	0.1794261	0.5164413	0.5015884	0.7244040	0.0163146	0.1367700	0.4832372
200	0.0409724	0.2893766	0.9913219	0.1510149	0.5348089	0.4886958	0.7150442	0.0060940	0.1775331	0.4212821
250	0.0427878	0.3226919	1.0010866	0.1700693	0.6372414	0.5125255	0.7432295	0.0118166	0.1098073	0.4663369
300	0.0631678	0.3734594	0.8869317	0.1648878	0.5922487	0.5198030	0.8163110	0.0178890	0.1366212	0.4911533
350	0.0533690	0.3177269	0.9511834	0.1539398	0.5982204	0.4806492	0.7258283	0.0148602	0.1482947	0.4423705
400	0.0987598	0.3793372	0.9355224	0.1458867	0.6267809	0.4870091	0.8246794	0.0184297	0.1615904	0.4064696
450	0.0791448	0.3202704	0.9523470	0.1677948	0.5879519	0.5307008	0.8232653	0.0052573	0.1277148	0.4358839
500	0.0635505	0.3330981	0.9761432	0.1777163	0.5645981	0.5641235	0.7996611	0.0124149	0.1182440	0.5012022
550	0.0488455	0.4242020	0.9978301	0.2043952	0.5650842	0.5669667	0.8328892	0.0231489	0.2259346	0.5604654
600	0.1093861	0.3208933	1.0978110	0.2512594	0.6149524	0.4926136	0.8730860	0.0112210	0.2138043	0.5464262
650	0.0796705	0.2498089	0.9100241	0.2431355	0.5930178	0.5110452	1.0125834	0.0162459	0.2083398	0.5145913
700	0.0668159	0.3087953	0.8535175	0.3032677	0.5202247	0.6880334	1.1214151	0.0079957	0.2002568	0.5534278
750	0.0679725	0.3294037	0.9126512	0.2456681	0.4843995	0.8146733	1.0614425	0.0091965	0.1611461	0.5767175
800	0.0709327	0.2761492	0.9416229	0.2889983	0.5198291	0.7384577	1.0969854	0.0068679	0.1915446	0.4918326
850	0.0803044	0.3274570	0.9902717	0.3340041	0.4362486	0.7651440	1.0457418	0.0153810	0.2198901	0.5880071
900	0.0605846	0.3459783	1.0274522	0.3495636	0.4797042	0.6601210	0.9654634	0.0259738	0.2188225	0.5779261
950	0.0742588	0.3040991	1.0070233	0.3014440	0.5186870	0.6029595	0.9593411	0.0379789	0.2616843	0.5835567
1000	0.0699838	0.2945276	0.9811822	0.2610051	0.5677548	0.6328291	0.9931025	0.0307313	0.2058336	0.4990433

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.0863143	0.3171248	0.9094573	0.3637567	0.4411632	0.5827603	1.0334762	0.0225794	0.2012347	0.5501613
100	0.0903003	0.3003585	0.8815810	0.3948118	0.5024593	0.6413691	1.0643056	0.0213334	0.1891601	0.5736831
150	0.0937534	0.3398617	0.9184836	0.4248562	0.4877361	0.7234809	0.9958289	0.0173673	0.2230209	0.5921664
200	0.1104918	0.2872838	0.8957313	0.3592095	0.4677550	0.6547313	1.0219364	0.0103337	0.2034020	0.5274877
250	0.0908177	0.3339174	0.8482823	0.3455763	0.5634935	0.6727726	0.9581865	0.0093024	0.1984290	0.5464302
300	0.0883538	0.2902960	0.8485215	0.3091080	0.5640890	0.6437281	0.9479664	0.0299382	0.1680731	0.5407848
350	0.0651791	0.3198962	0.8566118	0.3239619	0.5416164	0.5830940	1.0598832	0.0207748	0.1914515	0.5521013
400	0.0646259	0.3269196	0.9194270	0.2790475	0.5527626	0.6424405	1.0393491	0.0207856	0.1942753	0.5461950
450	0.0714570	0.3374823	0.9326593	0.2637358	0.5203323	0.6555520	1.0309336	0.0261857	0.2230031	0.5794425
500	0.0669685	0.3242580	0.8908316	0.2738394	0.4290733	0.6075847	0.9948434	0.0325867	0.2391263	0.6321859
550	0.0668236	0.2901724	0.8756535	0.3368791	0.4616002	0.5909241	1.0368009	0.0256424	0.2352304	0.6077378
600	0.0502618	0.3321533	0.8662705	0.3120348	0.5265414	0.6412035	0.9574031	0.0287739	0.1873839	0.5346363
650	0.0604527	0.3353924	0.9837053	0.2602821	0.5427104	0.6035461	0.9608070	0.0278377	0.1677282	0.5271374
700	0.0754720	0.3900352	0.9259408	0.2948069	0.4844736	0.6280944	0.9501373	0.0142816	0.1792937	0.5039728
750	0.0908909	0.3442002	0.9651280	0.3122585	0.4733343	0.6517327	1.0106925	0.0184111	0.1893256	0.5720982
800	0.0979510	0.2922781	0.9893405	0.3317961	0.4052233	0.5404184	1.0410698	0.0243337	0.2522643	0.5977808
850	0.0853038	0.2888504	0.9602007	0.2834085	0.4834188	0.6359680	1.1189638	0.0211556	0.1963565	0.5794979
900	0.0451326	0.2721783	1.0256310	0.2413285	0.5696671	0.6436910	0.9913373	0.0250312	0.1827287	0.5266590
950	0.0671718	0.3616143	1.0103111	0.2696969	0.5666075	0.6515439	1.0675551	0.0331876	0.1820119	0.5141437
1000	0.0647142	0.3112686	0.9590611	0.2754990	0.5432679	0.5947368	1.0341899	0.0236572	0.1306209	0.4981861

0	0.1063144	0.3162905	0.9646432	0.3097629	0.4964139	0.6787939	1.1224843	0.0356820	0.1548556	0.5604120
50	0.0857963	0.2590192	0.9446046	0.3291769	0.4426537	0.7111079	0.8932582	0.3411926	0.7895389	0.6262463
100	0.0617074	0.4317153	0.9418716	0.3735583	0.4288311	0.5513378	0.5857729	0.6495979	0.8965113	0.5953737
150	0.1004618	0.5271492	0.9808102	0.3699243	0.4512118	0.3666493	0.3112657	0.8487774	0.9619986	0.5634802
200	0.0850373	0.5477185	0.9749145	0.3725407	0.5220433	0.2100985	0.1979607	0.9092123	0.9536122	0.6243076
250	0.1523972	0.5476759	0.9507915	0.3227614	0.5847602	0.1411360	0.1397316	1.0128113	0.9139953	0.5475118
300	0.1376758	0.6486334	0.9674339	0.2467447	0.7554069	0.1265653	0.1209131	1.0259117	0.9145233	0.5790188
350	0.2370189	0.6745805	0.9289035	0.2709059	0.9880354	0.0895202	0.1137949	1.0238090	0.9204660	0.5442511
400	0.2178926	0.5932810	0.9857526	0.1970452	0.8869350	0.0939756	0.1097747	0.9583144	1.0728778	0.4526367
450	0.2235793	0.6898384	0.9528019	0.1744614	0.7839242	0.1076332	0.0824080	1.0138520	1.0327283	0.4337698
500	0.2399322	0.6662808	1.0314411	0.1759512	0.8071534	0.0964552	0.0889357	1.0823116	0.9789988	0.3844510
550	0.2798893	0.6368120	1.0145447	0.1844033	0.9704060	0.0821903	0.1080843	0.9377048	0.2881617	0.3875797
600	0.2448371	0.4338704	0.9603115	0.1226257	0.9279641	0.0904678	0.1075755	0.5299112	0.1370151	0.2747328
650	0.1631349	0.3629962	0.9323817	0.1501711	0.9330642	0.1292094	0.1453292	0.2672698	0.1096814	0.2061379
700	0.0837451	0.3297132	0.8511730	0.1248467	0.9392594	0.1238892	0.2342615	0.1268321	0.1326536	0.2109119
750	0.0491675	0.3226062	0.9116938	0.1336667	0.9893737	0.1623435	0.4822111	0.0482914	0.1187809	0.2371672
800	0.0805992	0.4043122	0.9599314	0.0986602	0.9308168	0.2251598	0.6792799	0.0324565	0.0946734	0.3651412
850	0.1003798	0.3402771	0.9762879	0.1217245	0.8731705	0.3621253	0.7330751	0.0196356	0.1323144	0.4092515
900	0.0744962	0.2763181	0.9979396	0.1257543	0.7850884	0.4209851	0.8987388	0.0093604	0.1126064	0.4360370
950	0.0849554	0.2960690	1.0341866	0.1468861	0.6586239	0.4352962	0.9097045	0.0208452	0.1090310	0.4840025
1000	0.0526734	0.2923965	0.9565108	0.1389336	0.5718701	0.6096409	0.8847300	0.0271438	0.1472450	0.5064623
