YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W
1.0000000	0.9086691	0.8848550	0.4115067	0.3974536	0.6773818	0.6602751	0.1054028	0.9999983	0.0317284
