YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W
0.0000000	0.4464533	0.6278771	0.5555476	0.9637844	0.1111626	0.0000000	0.0759296	0.0526391	0.2492183
0.0000000	0.4464479	0.6278755	0.5555446	0.9637901	0.1111547	0.0961981	0.0000000	0.0526345	0.2492143
0.1108148	0.4552718	0.6326687	0.0000000	0.0000000	0.1302031	0.1013185	0.0755247	0.0059144	0.0696975
0.1077015	0.4464521	0.6278760	0.5555447	0.9637901	0.1111547	0.0000000	0.0000000	0.0526380	0.2492149
