YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
0.0000000	0.9998870	0.9999522	0.0687296	0.5699844	0.0000001	0.5176577	1.0000000	1.0000000	1.0000000
0.0842700	0.9998870	1.0000000	0.0000048	0.2851375	0.8998026	0.5176577	1.0000000	0.0000022	1.0000000
0.0842700	0.9998870	1.0000000	0.0000048	0.2851375	0.8998026	0.5176577	1.0000000	1.0000000	0.0000023
0.0842700	0.9998870	0.9999991	0.0266307	0.0000001	1.0000000	0.0000059	1.0000000	1.0000000	1.0000000
0.0842700	0.9998870	1.0000000	0.4942368	0.0000007	0.9019233	0.5176577	1.0000000	0.0000022	1.0000000
0.0842700	0.9998870	1.0000000	0.4973888	0.2851375	0.8998026	0.5176577	1.0000000	0.0000022	0.0000023
