"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
250	0.1063633	0.7191942	0.5193737	0.5405313	0.2941656	0.5208579	0.0004328	0.3867143	0.6353380	0.6935118
300	0.1394301	0.7206513	0.4899351	0.4714337	0.2839006	0.4661547	0.0005971	0.3202351	0.5931330	0.7323046
350	0.1631496	0.7789826	0.5405520	0.3348667	0.3172921	0.6185353	0.0000000	0.3425542	0.7493184	0.6817860
400	0.1251857	0.6331460	0.4804652	0.4030571	0.3163343	0.6464104	0.0016261	0.4540885	0.8836553	0.7356915
450	0.1876647	0.7890983	0.5478512	0.4662971	0.2831420	0.4861977	0.0060796	0.3255118	0.6274261	0.7666623
500	0.1703145	0.7648132	0.7289116	0.5405260	0.2564038	0.5497268	0.0009229	0.4123946	0.7844472	0.9039032
550	0.1133181	0.7418248	0.6921881	0.4565301	0.3293773	0.7971272	0.1718198	0.4425302	0.8662503	0.6818844
600	0.1424094	0.7298488	0.6601248	0.4653399	0.4131423	0.7552434	0.1216589	0.3430436	0.7560941	0.6596093
650	0.1427179	0.6101776	0.6246134	0.3978180	0.4998627	0.7869175	0.1998532	0.3552747	0.7257048	0.7637537
700	0.1179526	0.7691404	0.6283066	0.3782196	0.5429147	0.8009692	0.1937758	0.3022255	0.8162406	0.8071770
750	0.1806505	0.7110930	0.5412251	0.1690949	0.5346661	0.7220551	0.1221966	0.3571560	0.8339568	0.7201977
800	0.2078471	0.7820524	0.4727551	0.2888077	0.4983559	0.6468895	0.1961661	0.3838151	0.8014709	0.8850360
850	0.1385872	0.7262517	0.3747284	0.2593487	0.4264371	0.6707472	0.2083174	0.3200177	0.8302757	0.8013962
900	0.1279477	0.7629760	0.3959689	0.3523820	0.4015673	0.7557067	0.1852640	0.4292427	0.7657144	0.8246903
950	0.1578941	0.6994005	0.4712418	0.2911097	0.3830149	0.7157288	0.1879532	0.3350328	0.8093524	0.7899696
1000	0.2490406	0.7430062	0.5626294	0.3614998	0.4397411	0.8854064	0.1394908	0.3176234	0.7356816	0.7751977

0	0.1422618	0.6865848	0.3759993	0.3104346	0.5220289	0.6903579	0.1568075	0.3722992	0.8563559	0.7677009
50	0.1805060	0.7783528	0.5012053	0.2742265	0.4383906	0.8019699	0.0666973	0.0739594	0.8529326	0.7832878
100	0.1641692	0.7925764	0.5185049	0.2332201	0.4119511	0.6570808	0.1448525	0.0593938	0.7633634	0.7161677
150	0.1419033	0.7356009	0.3595852	0.2564676	0.4837876	0.6722690	0.2102293	0.0523899	0.6214417	0.6294916
200	0.1791191	0.8067743	0.3626799	0.2514370	0.4040829	0.6856001	0.2215647	0.0114715	0.7117532	0.7964188
250	0.1622442	0.8995121	0.3169205	0.2329275	0.4220082	0.7302143	0.2209763	0.0275400	0.6376350	0.6690335
300	0.1710392	0.7648090	0.3753234	0.2110165	0.4607346	0.7545891	0.2823954	0.0282076	0.8378304	0.8682743
350	0.1014184	0.7157166	0.3610085	0.2760694	0.6309283	0.7499870	0.2140878	0.0298031	0.7442810	0.7313085
400	0.1573921	0.8872427	0.3608465	0.1763321	0.5274540	0.6690951	0.2945374	0.0147744	0.6864199	0.7460098
450	0.1760909	0.7322306	0.3839463	0.2803495	0.4529928	0.6821334	0.2526827	0.0225613	0.7897567	0.8048571
500	0.1322297	0.6267836	0.3282350	0.2506105	0.4860007	0.7353728	0.2638605	0.0242364	0.7209785	0.7328538
550	0.1084805	0.7091711	0.2932804	0.2791569	0.3927302	0.7207489	0.4577131	0.2650531	0.8805718	0.7773425
600	0.1554433	0.7453469	0.3198734	0.2414467	0.5026293	0.6601224	0.3063737	0.3845058	0.7005262	0.7442606
650	0.2006462	0.8514789	0.4203137	0.3764667	0.4869208	0.7657976	0.3295063	0.3540659	0.8319297	0.6523783
700	0.1147480	0.7637871	0.4369496	0.2768330	0.4868337	0.6646155	0.1965689	0.3593562	0.7742179	0.8624996
750	0.1345134	0.7581366	0.3841649	0.3060309	0.4665257	0.6408379	0.2415158	0.3393154	0.8188687	0.7906402
800	0.1342701	0.7498906	0.4182497	0.2459340	0.5604263	0.7100049	0.1323671	0.3415373	0.6874362	0.7129362
850	0.1138159	0.8701807	0.3304808	0.2063927	0.5307553	0.7222440	0.1383016	0.2762182	0.8181175	0.7290153
900	0.1322013	0.8110649	0.3742549	0.2753649	0.6491021	0.7827421	0.1331093	0.3972264	0.5832758	0.7163477
950	0.1469616	0.7036044	0.3353372	0.2933231	0.5407237	0.6196915	0.1006344	0.4227833	0.7866854	0.7740331
1000	0.1388745	0.7774548	0.3066595	0.2109622	0.5154009	0.6149019	0.1799711	0.4041234	0.6385155	0.7952846

0	0.1407743	0.7132611	0.4648668	0.3872042	0.4843948	0.6863465	0.1310471	0.3370144	0.7109516	0.6370968
50	0.0977690	0.7184450	0.4173377	0.2081677	0.5993742	0.7745565	0.1862955	0.0299120	0.6537767	0.6206708
100	0.0378487	0.7347658	0.4281510	0.2038804	0.6426644	0.7446782	0.4828298	0.0235045	0.7994538	0.7763895
150	0.0196223	0.8392394	0.2769997	0.3092382	0.4993149	0.8015797	0.6225249	0.0034360	0.6044590	0.6532577
200	0.0591925	0.7805813	0.3347196	0.3263317	0.5053998	0.6512824	0.7261298	0.0032523	0.8039468	0.7254354
250	0.0440269	0.5350427	0.4462593	0.2626450	0.5119120	0.7658378	0.8519454	0.0067597	0.7533159	0.8036282
300	0.0459365	0.7051544	0.4676093	0.3055223	0.4919497	0.6820117	0.6367712	0.0091802	0.7409705	0.7582479
350	0.0298389	0.5398101	0.5709276	0.2928389	0.4430103	0.6972707	0.6575450	0.0035478	0.8610689	0.6985698
400	0.0390076	0.6287213	0.4255341	0.2586700	0.4080053	0.6797903	0.9161565	0.0015459	0.8195807	0.8703079
450	0.0175734	0.6498147	0.4813068	0.2708385	0.4422821	0.7539664	0.7218033	0.0101112	0.6889430	0.7677159
500	0.0467149	0.6554703	0.4181470	0.3215003	0.6615001	0.7900796	0.6971375	0.0047922	0.7059167	0.7536113
550	0.1191349	0.7282544	0.5563341	0.2282529	0.6152274	0.7093663	0.4530195	0.4341855	0.6363598	0.6502716
600	0.0763089	0.7491427	0.3397059	0.2641673	0.4695295	0.6990344	0.2188803	0.4221931	0.7295836	0.8409300
650	0.1880117	0.7589483	0.3659236	0.2974879	0.3659775	0.7935062	0.1968353	0.3434086	0.7740908	0.6878716
700	0.1346764	0.7697087	0.4066889	0.4362983	0.4565563	0.6997829	0.1154596	0.3252497	0.7015711	0.7632175
750	0.1243752	0.7590109	0.5782217	0.3382764	0.5089972	0.7632545	0.1554879	0.4563492	0.6654925	0.7461730
800	0.1338378	0.7398285	0.4893382	0.3119682	0.5409184	0.7847700	0.2035577	0.3993555	0.8138335	0.7439613
850	0.1139106	0.8016254	0.6003692	0.3424526	0.4950324	0.7768509	0.1917392	0.5411511	0.7096159	0.7653601
900	0.1654520	0.8981167	0.5668033	0.2821539	0.4841491	0.8210398	0.1910499	0.3727271	0.8029427	0.7258486
950	0.1187158	0.7121055	0.3831461	0.3093867	0.4486104	0.7252718	0.1538063	0.3210437	0.7905302	0.7303759
1000	0.1879641	0.5899159	0.4547301	0.3687763	0.4909248	0.8164738	0.1612092	0.4139140	0.6539570	0.6593422

0	0.1800251	0.6689254	0.5126564	0.3102744	0.6148542	0.6870042	0.1783656	0.3125558	0.7336303	0.7534560
50	0.1260038	0.7410646	0.4329046	0.4002393	0.4940926	0.5715403	0.0539969	0.3539029	0.6643811	0.8119792
100	0.1189450	0.8221775	0.4689461	0.3053835	0.4676740	0.6864256	0.0531093	0.3423815	0.7991633	0.7281779
150	0.1376316	0.7506722	0.4936161	0.2731357	0.5261193	0.7127583	0.0519819	0.2967122	0.7718723	0.6747164
200	0.1431322	0.7636472	0.4525608	0.2728350	0.4300910	0.6891491	0.0514504	0.3258287	0.8259798	0.6963802
250	0.1208695	0.6686720	0.4802380	0.2805396	0.4322866	0.6572625	0.0290400	0.4478054	0.7349626	0.7150740
300	0.1067120	0.5420637	0.4457407	0.4041673	0.4225760	0.6554101	0.0350757	0.3988810	0.8468051	0.6706148
350	0.1657867	0.6084098	0.4540797	0.3093625	0.4756856	0.7684320	0.0477156	0.4259322	0.8974500	0.6603316
400	0.1993720	0.6463561	0.4585626	0.3140709	0.4789037	0.7556706	0.0238853	0.3887185	0.7404637	0.7919519
450	0.1671359	0.7007046	0.4181358	0.3128365	0.4976815	0.7688938	0.0252973	0.2940692	0.6844755	0.7805981
500	0.1448896	0.6789609	0.4340259	0.3450194	0.4237071	0.7029030	0.0192647	0.3992580	0.7189714	0.6625412
550	0.1674686	0.6856549	0.4206263	0.2762007	0.5050350	0.8397531	0.1106787	0.3261628	0.7077024	0.8704829
600	0.1837103	0.5235399	0.5859732	0.2551508	0.3661461	0.6711416	0.1625101	0.3157273	0.6583674	0.7649596
650	0.1959753	0.8397755	0.5609707	0.3227730	0.5217681	0.7601841	0.1715118	0.2854061	0.6980571	0.6786641
700	0.1278603	0.7250022	0.4477009	0.2762334	0.5292642	0.6524795	0.2289488	0.4322987	0.7264152	0.6668686
750	0.1604870	0.7698011	0.4457835	0.3023848	0.4754531	0.7580413	0.1910544	0.3777306	0.7587111	0.6684907
800	0.1419969	0.8303987	0.4001863	0.3161702	0.3607598	0.5572562	0.1449566	0.3169043	0.6444288	0.7343419
850	0.1694689	0.8683341	0.3877098	0.3162277	0.4773816	0.8237443	0.2251571	0.3214385	0.7796526	0.7466646
900	0.1194252	0.7432076	0.3857011	0.2897274	0.5064109	0.5991532	0.1921566	0.2986903	0.7636435	0.7455817
950	0.0982337	0.6728438	0.4911477	0.2721501	0.4240569	0.6344338	0.1874126	0.3225531	0.7129065	0.7725604
1000	0.1170185	0.8049312	0.4898310	0.3219591	0.4169924	0.7950087	0.1761355	0.3614375	0.7204869	0.7808828

0	0.1725703	0.7193093	0.4635939	0.2993284	0.6324344	0.6939797	0.1929325	0.3871008	0.8412287	0.7413863
50	0.1146821	0.6469125	0.3334023	0.3258859	0.5656990	0.5881576	0.1282309	0.3926846	0.7320553	0.6390154
100	0.0389779	0.7283847	0.3916059	0.3258364	0.5203421	0.9206919	0.2040127	0.3520568	0.7095150	0.7052141
150	0.0282078	0.6870545	0.4023306	0.2414558	0.5246606	0.8200967	0.2012141	0.4102891	0.6877433	0.8090542
200	0.0416572	0.6411284	0.4002775	0.2058368	0.5248610	0.7744140	0.1657753	0.4568544	0.8013600	0.7443871
250	0.0176862	0.7079783	0.1767908	0.1590970	0.5879047	0.7750898	0.1409389	0.3446023	0.6944025	0.7875584
300	0.0389196	0.7637742	0.1832730	0.2431164	0.5836865	0.8373133	0.1252096	0.3642917	0.7775211	0.6715822
350	0.0108626	0.8744187	0.1214467	0.1539089	0.5885605	0.6475737	0.1240485	0.4035178	0.6013559	0.7042065
400	0.0187810	0.7961970	0.1059870	0.2061532	0.6247535	0.5145284	0.0598457	0.4348906	0.7740952	0.7068745
450	0.0402140	0.6441058	0.1234381	0.1841908	0.5025150	0.1985153	0.1291833	0.3342311	0.7336022	0.6823930
500	0.0400016	0.5483781	0.1294907	0.1859317	0.3522916	0.3964291	0.1538127	0.3703954	0.8326062	0.7745991
550	0.1172167	0.5256599	0.1785964	0.2753085	0.2112497	0.4282866	0.1292445	0.3818703	0.7539618	0.8041784
600	0.1707724	0.6957262	0.3673652	0.6021469	0.1899494	0.6601176	0.1075767	0.4048604	0.8603477	0.7131746
650	0.1542412	0.7302331	0.4915419	0.6430725	0.2319486	0.7226507	0.1734723	0.3518967	0.7134110	0.7043239
700	0.3052821	0.7009659	0.5730881	0.5239044	0.3922748	0.7730935	0.1693868	0.2946439	0.7573568	0.8524028
750	0.1275906	0.6839103	0.6068808	0.3900101	0.3898634	0.6634574	0.1553115	0.2723871	0.7843120	0.9160126
800	0.1375875	0.7157563	0.7005822	0.4687706	0.4945052	0.6867106	0.1920778	0.3017465	0.7085076	0.6421251
850	0.1543364	0.7516445	0.5080124	0.2909593	0.5403397	0.7537181	0.1603340	0.3447974	0.6188639	0.7890000
900	0.1728386	0.7469933	0.5025888	0.2623575	0.5076134	0.8000887	0.2040655	0.3732773	0.8420950	0.7194198
950	0.2136979	0.6733715	0.4619405	0.2997333	0.5099225	0.7329042	0.1716312	0.3180171	0.8319092	0.7353546
1000	0.2028505	0.8391531	0.4910003	0.2814229	0.4419947	0.7490078	0.2163320	0.3679590	0.7489834	0.6412541

0	0.1696092	0.7385632	0.5009800	0.3172945	0.6249489	0.9350319	0.1872874	0.3686046	0.8416665	0.7322578
50	0.1015409	0.6600751	0.4069173	0.3701631	0.4778546	0.4831190	0.2088458	0.3056863	0.6647153	0.7135839
100	0.1492573	0.6679772	0.3787878	0.3072467	0.3670852	0.4745828	0.2001902	0.2888411	0.8306395	0.6952561
150	0.0789950	0.7547680	0.6225090	0.3658598	0.2611687	0.4815308	0.2170244	0.3381946	0.7513463	0.9150629
200	0.0558386	0.7256440	0.6914318	0.4732436	0.1994365	0.4474719	0.1539680	0.3769200	0.7524503	0.7842591
250	0.0377879	0.7112884	0.6251633	0.5012761	0.1834975	0.4335704	0.2356854	0.4526803	0.8187230	0.7010573
300	0.0782603	0.8794596	0.7643094	0.5977642	0.2063933	0.4662264	0.1533405	0.4129488	0.6060092	0.6780226
350	0.0867772	0.7479549	0.8074638	0.5540462	0.2067168	0.4075917	0.1407333	0.2921903	0.7072311	0.8801372
400	0.0691719	0.7858324	0.7558074	0.6122329	0.1690436	0.4878114	0.2242019	0.4919305	0.8290967	0.8521461
450	0.0936761	0.7500194	0.7739011	0.6258899	0.1364571	0.6065966	0.1739824	0.2971660	0.7278915	0.7691150
500	0.0743429	0.6426752	0.7807387	0.6554945	0.1717294	0.4483287	0.1423596	0.4391803	0.6483240	0.7089267
550	0.1367246	0.7855863	0.6280979	0.5977324	0.3169985	0.7438310	0.0709142	0.4393348	0.7779322	0.7964573
600	0.1200786	0.6334716	0.6773027	0.6512940	0.3017654	0.7945462	0.1112501	0.3994166	0.6798333	0.7954942
650	0.1401319	0.7347397	0.7984822	0.4961437	0.4530781	0.7455213	0.1782537	0.4428453	0.7013305	0.6338252
700	0.1750778	0.8050154	0.6950359	0.3179627	0.5350879	0.8079871	0.1003596	0.3245300	0.6481638	0.7520056
750	0.2242167	0.6624625	0.6034287	0.2563386	0.4913010	0.6792632	0.1345071	0.2989019	0.6723364	0.7338868
800	0.1654708	0.7670012	0.5186472	0.2955539	0.5148841	0.7469195	0.1636765	0.3342826	0.6491698	0.8676459
850	0.1872229	0.7598603	0.4085161	0.2141969	0.5834642	0.6594456	0.1938422	0.3357020	0.7367288	0.7693241
900	0.1162452	0.6869941	0.3799742	0.1909552	0.3969096	0.7067046	0.2122668	0.3318031	0.7110816	0.8244137
950	0.1324890	0.8365018	0.4200555	0.2874029	0.4471849	0.6936405	0.1378528	0.3016236	0.6474555	0.6909062
1000	0.2050841	0.7973493	0.4165412	0.3073290	0.4228784	0.7280966	0.1388704	0.3946039	0.6137376	0.7099246

0	0.1430363	0.7527121	0.3492016	0.4183461	0.6052492	0.6931812	0.1594064	0.4462135	0.8323692	0.7925669
50	0.1848302	0.8081871	0.4191389	0.1778275	0.4783231	0.5216522	0.1497727	0.3784729	0.7239863	0.7569344
100	0.2086250	0.8182563	0.2030361	0.1530199	0.4808806	0.5857238	0.1454248	0.3616196	0.7969745	0.8340380
150	0.1698599	0.6173270	0.1586616	0.1483913	0.5206969	0.4782349	0.1339462	0.3046827	0.7927118	0.6795505
200	0.1855361	0.7522678	0.0893211	0.1167224	0.5556446	0.5940794	0.1163170	0.3071228	0.7555949	0.6639303
250	0.1615838	0.7272896	0.1341896	0.2037274	0.3898109	0.3984808	0.1420488	0.4778427	0.7088384	0.7489993
300	0.1120688	0.7767684	0.1025653	0.1842797	0.3018245	0.1278295	0.1041914	0.3622157	0.8029372	0.5701384
350	0.1734959	0.7070566	0.3152116	0.3007347	0.2579893	0.4022339	0.1539125	0.4381596	0.8298706	0.7160058
400	0.1784319	0.7290690	0.3836419	0.3550944	0.2843260	0.6287778	0.1489959	0.2178566	0.6952301	0.6725583
450	0.1112139	0.7245070	0.4676831	0.3959732	0.3743447	0.6264903	0.1749513	0.2850587	0.6987136	0.7102570
500	0.1262180	0.7410150	0.5331842	0.2430862	0.4405618	0.6204435	0.2297150	0.3216201	0.6677761	0.7967713
550	0.2076671	0.6335854	0.4895542	0.3173379	0.4087628	0.7032243	0.1748361	0.4350679	0.7369156	0.6520508
600	0.1737905	0.5891725	0.6516692	0.4865400	0.5536185	0.8791651	0.1794755	0.3282799	0.6607275	0.6796024
650	0.1386974	0.7533923	0.4535642	0.3033235	0.4452482	0.7096639	0.2563210	0.4173980	0.7307757	0.6318773
700	0.1471830	0.8323820	0.4629785	0.3306695	0.3945060	0.7354009	0.1579379	0.3759193	0.8505228	0.6953770
750	0.1885248	0.7034263	0.4409337	0.2472738	0.4738256	0.7573833	0.1696203	0.3837770	0.7734906	0.6543942
800	0.1396446	0.6846925	0.5181468	0.3161478	0.5796878	0.6849131	0.1353458	0.3545873	0.8117510	0.9157311
850	0.1391731	0.7502758	0.4971977	0.2601947	0.4103876	0.7653356	0.1516751	0.4090674	0.6509967	0.7928821
900	0.1757596	0.8820832	0.5434705	0.4223544	0.4552525	0.8466646	0.1615902	0.3420927	0.7744424	0.7844937
950	0.1928271	0.6596482	0.4675611	0.3369852	0.5177513	0.7075894	0.1152234	0.2889682	0.7261948	0.7479661
1000	0.2412897	0.7053294	0.5135729	0.4628091	0.4042433	0.9112024	0.1480337	0.4099871	0.7518721	0.6552982

0	0.1722266	0.7053121	0.5088759	0.2902591	0.6489477	0.9208260	0.1593793	0.3347991	0.9033914	0.8340995
50	0.1883917	0.7383478	0.4282894	0.1842225	0.4120511	0.7748914	0.2093792	0.0845363	0.8217697	0.6827631
100	0.1237559	0.7849436	0.3438199	0.1606667	0.5394324	0.8196513	0.4023320	0.0189526	0.7002325	0.6805428
150	0.1636940	0.7300193	0.2764999	0.2418159	0.5154681	0.6653781	0.4637485	0.0041629	0.5732629	0.7320156
200	0.1528373	0.6793927	0.1810103	0.1879571	0.4548460	0.6442084	0.5595573	0.0073972	0.6687860	0.7316478
250	0.2168100	0.7737277	0.1236936	0.2379643	0.5189224	0.6406339	0.6304539	0.0116237	0.7000131	0.6925430
300	0.1197804	0.6356145	0.1378866	0.2342924	0.3551041	0.6045095	0.6212667	0.0053332	0.7380733	0.7490199
350	0.2051764	0.8757747	0.2295586	0.2667199	0.2793199	0.5737992	0.4751845	0.0040078	0.7299087	0.8116590
400	0.1734371	0.6131609	0.2843813	0.3650161	0.3365304	0.6785501	0.6574285	0.0218231	0.8193834	0.7418575
450	0.1633993	0.6758429	0.4299968	0.3791786	0.4261548	0.7471318	0.6158704	0.0158837	0.6288961	0.8007359
500	0.2231666	0.7080399	0.4229406	0.2575984	0.3424294	0.7831434	0.5737583	0.0046566	0.7640006	0.7165916
550	0.1347855	0.6896175	0.4577491	0.3120852	0.5727791	0.5708274	0.6138427	0.3759153	0.6788379	0.7337747
600	0.1760290	0.5701185	0.4601462	0.2471245	0.4600052	0.7181599	0.3578117	0.2960128	0.6385472	0.6821642
650	0.2274574	0.6308324	0.5926357	0.3914080	0.4637398	0.7782436	0.2427146	0.2789992	0.7250273	0.6753629
700	0.1823709	0.6377111	0.6645624	0.3953564	0.4474585	0.7808248	0.1627865	0.3517917	0.7037002	0.6744757
750	0.2206049	0.5888121	0.5926827	0.3038636	0.5178190	0.6793725	0.2228870	0.3425376	0.6512669	0.6418592
800	0.1395382	0.8414081	0.4984646	0.2750457	0.5268055	0.7707508	0.2091659	0.2684674	0.7536968	0.7333443
850	0.1863152	0.9075160	0.4766478	0.3524377	0.5129712	0.8389581	0.1825165	0.2947362	0.7444728	0.8054761
900	0.1536241	0.7161309	0.4761956	0.3470870	0.4346007	0.7966423	0.1852235	0.4107013	0.6241935	0.7821370
950	0.1415059	0.8370110	0.4093862	0.4152251	0.4793730	0.7321430	0.1957623	0.3279971	0.7910911	0.6720320
1000	0.1279596	0.8604065	0.4737434	0.2557487	0.4662925	0.6288344	0.2019328	0.2849020	0.7643945	0.7506831
