YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
0.7408450	0.0000000	0.0000000	0.5532502	0.2479349	0.3250057	0.5941736	0.2249046	0.2520993	0.2010162
0.7123089	0.0000000	0.6975907	0.2135103	0.5095440	0.5647603	0.2604374	0.3845403	0.6841325	0.0000000
0.4981611	0.5997797	0.0000000	0.7647180	0.0226533	0.2650796	0.5625882	0.0146560	0.0021900	0.0000000
