"Time"	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
800	0.5527264	0.9436727	0.5420182	1.0478956	0.4226463	0.4002496	0.4028111	0.2608091	0.8358666	0.9822249
850	0.4767767	0.8726221	0.5571151	1.1318151	0.3983693	0.3881982	0.3447140	0.2301125	0.8635039	0.9691980
900	0.5325334	0.8765492	0.5432685	1.0396953	0.4328044	0.4824621	0.2919744	0.1944053	0.8721666	0.9766238
950	0.6400802	0.9916068	0.4943625	0.9864847	0.4668040	0.3822029	0.2381686	0.2173791	0.9163544	0.9848235
1000	0.5559526	0.9187167	0.5843722	0.9796180	0.4362976	0.3951000	0.2673205	0.1991921	0.9201702	1.0000718

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5432150	0.6721582	0.5350717	1.0605265	0.3998170	0.3489823	0.1391501	0.1582437	0.6119540	0.8794112
100	0.4463135	0.6369829	0.4591307	1.0280928	0.3906031	0.3395482	0.1745869	0.1060831	0.3157482	0.8068161
150	0.3479882	0.6607225	0.5056881	1.0553001	0.3625900	0.4232169	0.1583891	0.1272789	0.1910529	0.7645595
200	0.2733672	0.6518598	0.4864291	1.0406368	0.3718706	0.4765611	0.1907710	0.1489159	0.1427521	0.7767330
250	0.2460721	0.6745726	0.4726022	0.9362108	0.3277151	0.4802638	0.1707617	0.2159068	0.1441070	0.8032496
300	0.2218800	0.6414048	0.5946649	0.9379369	0.3403226	0.5149624	0.2197706	0.2024865	0.1146646	0.6923025
350	0.2225835	0.5902753	0.5867086	0.9312495	0.3628738	0.4932119	0.2296443	0.2116704	0.1491892	0.7194864
400	0.2830219	0.6489740	0.5766914	1.0823766	0.3349091	0.5690872	0.2159564	0.1735497	0.1396855	0.7140126
450	0.2498667	0.5431696	0.6084676	1.0271743	0.3489806	0.5029209	0.1944124	0.2121038	0.1386478	0.7338981
500	0.2778929	0.6080996	0.5562444	1.0111656	0.3320374	0.5289506	0.2016437	0.2317784	0.1447100	0.7283951
550	0.4261948	0.5952669	0.5190562	1.0424379	0.3360096	0.5297590	0.2553644	0.2787168	0.5411706	0.8052323
600	0.6184000	0.7271702	0.5722892	0.9732769	0.4033170	0.5415006	0.2926026	0.2788011	0.8029679	0.8838704
650	0.5677212	0.8058842	0.4969119	1.0213047	0.4015816	0.5167073	0.2524381	0.2516887	0.9287300	0.9513850
700	0.5621389	0.9328471	0.5182396	0.9981432	0.4302959	0.5134776	0.2792977	0.2058509	0.9282521	1.0230115
750	0.5842178	0.7920304	0.5406539	0.9146280	0.4484751	0.4300006	0.2396687	0.2161689	0.9339523	0.9110327
800	0.6012424	0.9122132	0.5550683	1.0143248	0.5171361	0.4110343	0.2049989	0.1687045	0.9698059	0.9566947
850	0.5605994	0.8436338	0.5252860	1.0620465	0.4570869	0.3783999	0.1741266	0.1530622	0.9665036	0.9332696
900	0.5471861	0.8644793	0.5616997	1.0760238	0.4286130	0.3993662	0.1276370	0.1288832	1.0099688	0.9578391
950	0.6248702	0.9370771	0.4073175	0.9476125	0.3808727	0.4548876	0.0730692	0.1520042	0.9563390	0.9552727
1000	0.4862200	0.9303272	0.5249020	0.9400526	0.4023443	0.4610513	0.1099776	0.1788860	0.9052725	0.8879535

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.4743297	0.9428963	0.5485723	1.0250996	0.3904904	0.4708919	0.0937573	0.1851700	0.7874328	0.9950342
100	0.5251070	0.9285060	0.5195548	1.1318346	0.3756951	0.4638962	0.1563489	0.2096526	0.5915418	1.0084993
150	0.5460619	0.9303539	0.4924187	1.2120432	0.3751109	0.4884449	0.1607773	0.2244691	0.5698959	1.0125845
200	0.4907568	0.9749247	0.4979229	1.0129738	0.3009474	0.4882884	0.1978852	0.2572974	0.5837089	1.0252648
250	0.5259079	0.9901529	0.5539636	1.0176113	0.2913266	0.5730031	0.2294269	0.2214250	0.6267512	1.0029168
300	0.5110045	0.9446853	0.5358671	0.9551273	0.3312027	0.6745129	0.1992288	0.2101579	0.5784938	0.9709107
350	0.4612953	0.8759322	0.5094917	1.1519515	0.3607948	0.6240818	0.1607072	0.1620377	0.5659444	1.0224680
400	0.4825501	0.9805598	0.4803186	1.0057213	0.4124755	0.6184161	0.1962132	0.1885314	0.6025045	0.9633888
450	0.4984272	1.0433058	0.5276113	1.0748194	0.4148668	0.5208390	0.1707036	0.1778467	0.5174350	0.9445343
500	0.4533403	0.9795535	0.4862831	0.9100845	0.3924024	0.5071735	0.1502080	0.1873858	0.6023853	0.9482813
550	0.3991565	0.9634735	0.4694498	0.9577872	0.3493797	0.5042966	0.1325554	0.2182720	0.7357720	0.9346874
600	0.4736684	0.9360621	0.4983573	0.9788617	0.4221569	0.4788541	0.1452313	0.2345777	0.8870598	1.1186050
650	0.5227626	0.9957029	0.4526703	1.0228958	0.4448422	0.4920750	0.1500533	0.2079617	0.9502210	0.9704485
700	0.5144931	0.9038589	0.5852590	1.0255904	0.4388583	0.3446873	0.1703477	0.1921051	0.9249432	0.9512875
750	0.5428377	0.9794046	0.6036332	0.9703706	0.4934049	0.3827357	0.2004856	0.2162679	1.0165582	1.0467354
800	0.5767462	0.9296755	0.5456119	1.0104964	0.4309056	0.3844033	0.2069865	0.2182651	1.0695754	1.0260517
850	0.5260127	0.9162489	0.4903730	0.9811333	0.3924504	0.4315675	0.1816507	0.1886148	1.0594712	1.0118497
900	0.5584898	0.9737167	0.4971557	1.0478096	0.4005142	0.4685645	0.1763572	0.2004121	0.8844579	0.9593726
950	0.5324118	0.8851219	0.5158086	0.9799015	0.4352669	0.4303973	0.1651521	0.2117644	0.9787336	0.9424295
1000	0.5803501	0.9195282	0.5150167	0.9878111	0.4208166	0.4500757	0.1772364	0.2052063	1.0403023	0.9687407

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5965883	0.9793321	0.5337188	0.9808153	0.3329419	0.5939550	0.1019728	0.0783768	1.0396783	1.0568495
100	0.5663762	0.9320488	0.4918157	1.0255503	0.2624683	0.5895297	0.0919239	0.0753572	1.0796611	0.9225698
150	0.5781051	0.8907334	0.4668538	1.0708159	0.2535504	0.7939718	0.0562978	0.0869412	0.9289689	0.8932071
200	0.5915672	0.8588349	0.4915641	1.0035901	0.3064288	0.8141413	0.0434467	0.0739290	1.0343335	0.9482410
250	0.5626360	0.8490133	0.5589323	1.0154480	0.3158845	0.7124588	0.0673133	0.0770385	1.0815404	0.9866897
300	0.5634894	0.9393277	0.5639125	0.9929919	0.2627132	0.8275149	0.0554511	0.0656252	1.0306600	1.0292569
350	0.5439785	0.9532564	0.4847619	0.9924266	0.2809610	0.7257153	0.0338613	0.0524661	0.9967414	1.0157066
400	0.5767696	0.9090675	0.5487619	1.1038598	0.2652511	0.8102369	0.0576324	0.0576733	1.0359640	1.0019580
450	0.5608659	0.9712837	0.4992333	0.8604902	0.2964862	0.7714346	0.0561762	0.0205449	0.9837902	1.0488557
500	0.5535308	0.9542468	0.4885875	1.0404511	0.2802311	0.7462381	0.0402161	0.0375353	1.0466901	1.0330902
550	0.5766615	0.9195527	0.4810534	0.9915656	0.3661200	0.7383616	0.0405786	0.0595206	1.0111246	0.9743371
600	0.5963297	0.9433482	0.5084240	1.0610509	0.4197008	0.6585674	0.0413638	0.1069527	1.0884508	1.0603376
650	0.6193161	0.8866035	0.4708363	1.0471835	0.4587637	0.5369906	0.0633575	0.1500555	1.0138595	1.0790813
700	0.5770965	1.0006112	0.5371875	1.0549470	0.4563549	0.4702213	0.1070352	0.1764082	0.9405675	0.9669414
750	0.4740525	0.9719102	0.4999426	1.0540651	0.4676406	0.3897257	0.0963374	0.1702407	0.9323953	1.0283519
800	0.5277745	0.8633119	0.4866591	1.0295343	0.5021366	0.2804901	0.0879569	0.2044398	1.0701582	1.0888811
850	0.5684957	0.9579947	0.5119055	0.9917258	0.4792335	0.2243423	0.1351612	0.1861854	1.0695597	0.9519364
900	0.5814272	0.9276056	0.5764746	0.8691992	0.4933253	0.2134132	0.1201407	0.1752853	1.0416021	0.9847300
950	0.5473153	0.9487154	0.4832516	0.9827270	0.4685347	0.2847711	0.1239074	0.1608421	0.9891211	1.0341193
1000	0.5448626	0.8349024	0.4958727	1.0806997	0.4629411	0.3034990	0.0856240	0.1370224	0.9500008	1.0198905

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5250930	0.9184093	0.5551716	0.6999183	0.4717509	0.5532658	0.1228332	0.1576229	1.0234157	1.0342176
100	0.5652544	0.8638383	0.5538190	0.3533642	0.5796587	0.4563915	0.1113645	0.1323583	1.0063437	1.0179629
150	0.5542230	0.9125969	0.7687743	0.3437783	0.5829559	0.3228159	0.1282321	0.1843823	1.0057328	1.0193130
200	0.6301454	0.7220966	0.8616766	0.2970812	0.5285170	0.2570602	0.1346890	0.1931306	1.0069983	0.8985798
250	0.6819794	0.5605106	0.8590375	0.3265538	0.5067290	0.2396751	0.1889009	0.2194867	0.9318342	0.9931104
300	0.6839354	0.5134839	0.9944675	0.2684234	0.4663525	0.2601961	0.2022607	0.2123263	0.9172503	0.9891457
350	0.7483188	0.3862742	0.8940848	0.2402568	0.4849392	0.3133274	0.1930481	0.2080817	0.9904673	0.9443470
400	0.8596706	0.5082511	0.9362772	0.2585531	0.4872261	0.3333968	0.1619700	0.2443185	0.9631852	0.9185119
450	0.9257386	0.4122741	0.9817084	0.2373330	0.4077767	0.3761577	0.1647273	0.2682528	0.9753679	0.8830528
500	0.8457987	0.3993456	0.9631612	0.3370038	0.4750890	0.3621130	0.2241322	0.2496270	0.9295753	0.8903879
550	0.8668378	0.4108831	0.9600953	0.7071479	0.4451055	0.3203609	0.2130691	0.2262513	1.0031388	0.9071756
600	0.8991087	0.4498871	0.7585531	0.9724805	0.4381601	0.3891785	0.1947533	0.2361217	1.0476797	1.0300843
650	0.9170886	0.6183562	0.5326215	0.9095150	0.4432895	0.3334362	0.2274071	0.2726295	1.0291686	1.0323281
700	0.7523698	0.7248996	0.5276245	0.8887960	0.4431424	0.3275336	0.1911531	0.2157151	1.1011887	1.0002793
750	0.7487496	0.7655889	0.5358698	1.0045369	0.4415760	0.4727091	0.1954923	0.2010430	1.0386492	0.9561670
800	0.7075980	0.8504684	0.4690760	1.0744771	0.4970926	0.3560474	0.1690428	0.1738368	0.8921152	0.9252428
850	0.6669171	1.0060757	0.4990843	0.9778352	0.4527043	0.3404375	0.1234627	0.1811487	0.9717496	1.0317290
900	0.6002095	0.9051827	0.4734094	0.9249786	0.4129470	0.3800937	0.1391758	0.2063231	0.9026592	1.0579386
950	0.6021719	0.9328968	0.4912454	0.9766634	0.4299246	0.4360880	0.1940277	0.1860134	1.0104409	0.9849971
1000	0.6072068	0.9318250	0.4902267	1.0231110	0.3869013	0.4471659	0.1573440	0.1493944	0.9251902	1.0047391

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.6164152	0.9076055	0.4818825	1.0516835	0.5061980	0.3745202	0.1028206	0.1674706	0.7887422	0.8927926
100	0.5581498	0.9167012	0.4713338	0.9207793	0.6225303	0.2804054	0.0806585	0.1876733	0.5755168	0.9208214
150	0.5656161	0.9303397	0.5054624	0.9096813	0.6815706	0.1755710	0.1228110	0.1941379	0.4553078	0.8959850
200	0.5367200	0.9465451	0.5621799	1.0303228	0.6301102	0.1118298	0.1619892	0.3103714	0.3989876	0.9135978
250	0.5163842	0.9427091	0.5516670	1.0770003	0.5870084	0.0761118	0.3656229	0.4683377	0.4313887	0.9715593
300	0.5118839	0.9437243	0.5142661	1.0377068	0.6647228	0.0610250	0.4252881	0.4401199	0.4262402	0.9573864
350	0.5555010	1.0154227	0.5050583	1.0841166	0.6625097	0.0741505	0.5775378	0.4685025	0.3244582	0.9694169
400	0.5615102	0.9300955	0.4968040	0.9944923	0.6576805	0.0955812	0.5245657	0.5500831	0.2922303	0.8113858
450	0.5676443	0.9587067	0.4733315	0.9167161	0.6477520	0.0800127	0.6572703	0.5601539	0.2319103	0.7726251
500	0.4970520	1.0048869	0.5121555	0.9604253	0.6339890	0.0671519	0.6255814	0.5983002	0.2925065	0.8584432
550	0.5185951	0.9489518	0.4942203	0.8940731	0.6181395	0.1144859	0.6772165	0.6477625	0.4323961	0.8464198
600	0.5096022	0.9951853	0.5412179	0.9396967	0.5327631	0.1870215	0.6447428	0.4800383	0.4533869	0.9796429
650	0.4764386	0.9256483	0.5401099	0.9828046	0.4420397	0.2528035	0.6064457	0.4220519	0.4388455	0.9970557
700	0.5375253	0.7864233	0.5704281	0.9881926	0.3648492	0.3432378	0.6212121	0.3716873	0.5203442	1.1110516
750	0.6292274	0.8251240	0.5871351	1.0207040	0.3525882	0.4518790	0.5538747	0.3325758	0.5790777	0.9468477
800	0.6386536	0.7162694	0.4767876	0.9691076	0.4339294	0.5959450	0.4066497	0.2847885	0.6857309	1.0163937
850	0.7250740	0.8784296	0.5162971	1.0153262	0.3759529	0.5357986	0.3485925	0.2278984	0.8106653	0.9780615
900	0.6807942	1.0034793	0.5212465	1.0887185	0.3904928	0.5164765	0.2867850	0.1993935	0.8204451	0.9670783
950	0.6350395	0.9992522	0.4378467	1.0482391	0.4872167	0.4988665	0.1912752	0.1666789	0.8338394	0.9794324
1000	0.6329066	0.7579165	0.4396378	1.1150272	0.5012122	0.3513259	0.1411768	0.1725426	0.9602263	0.9965647

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5918094	0.5471895	0.3871750	1.0042194	0.4677678	0.3654095	0.3263021	0.1479527	0.8353888	0.9079182
100	0.7187876	0.2840624	0.2871228	1.0257769	0.4337769	0.3140813	0.5364608	0.1832722	0.6382540	0.8045886
150	0.8617871	0.1654833	0.2760505	1.0435691	0.4136107	0.3054233	0.7043732	0.1606847	0.5518401	0.7009935
200	0.9754279	0.1679520	0.2607204	1.1395280	0.4224626	0.3556879	0.7103744	0.2125461	0.4707976	0.6820104
250	0.9310948	0.1537660	0.2843446	0.9845143	0.4136899	0.4326624	0.7487268	0.2165725	0.4553074	0.5608122
300	0.9806376	0.1249079	0.2511112	1.0504576	0.4851309	0.3773633	0.7491395	0.2798952	0.4331643	0.7344782
350	0.9569962	0.0925628	0.2468627	0.9294667	0.4509303	0.3740347	0.8488329	0.3587621	0.3528426	0.6270665
400	0.9427440	0.0844457	0.2930829	0.9060774	0.4525481	0.3742476	0.7790563	0.4139922	0.3593337	0.6045625
450	0.9631087	0.0932306	0.2980439	1.0250250	0.4201458	0.3629470	0.7765587	0.4354693	0.4788281	0.5551424
500	0.9148940	0.1282966	0.2845621	1.0948094	0.5012150	0.3467694	0.9254999	0.4044331	0.4545898	0.6716837
550	0.9449612	0.5177221	0.4298059	1.0143731	0.4618391	0.3174148	0.7831602	0.3009945	0.5484169	0.7699462
600	0.8555436	0.8391506	0.4440289	1.0401482	0.4985581	0.2852015	0.5355489	0.2935317	0.5424210	0.8770829
650	0.8306559	1.0349496	0.4717347	0.9081288	0.4283196	0.3049858	0.3899216	0.2402899	0.7040994	0.8831390
700	0.7118510	0.8994026	0.5975642	0.9192324	0.4423507	0.3591562	0.3299204	0.2213164	0.7849317	0.9085845
750	0.6317365	0.9076054	0.5720213	1.0578957	0.4411464	0.3557288	0.2708612	0.1929911	0.8544478	0.9562031
800	0.5565381	0.8505806	0.5299331	0.8930879	0.4405813	0.3407687	0.1819189	0.1808564	0.8876307	1.0339603
850	0.6449558	0.7974081	0.5663896	0.9847794	0.4367426	0.3303809	0.1455461	0.1665130	0.9440943	0.9762822
900	0.6619074	0.9151918	0.5818979	0.9737043	0.4528515	0.3330402	0.1198083	0.1874111	1.0290072	0.9553299
950	0.6377385	0.9012506	0.5922772	1.0540888	0.4481918	0.3612064	0.1150304	0.1797779	0.9595970	0.8885705
1000	0.5798290	0.8315806	0.5317429	1.0191271	0.4417938	0.4449940	0.1281583	0.1715527	0.9801063	0.8329823

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.6180471	0.9143343	0.5309977	1.0160114	0.4025060	0.3887389	0.1075351	0.1700590	0.9260560	1.0541296
100	0.5688917	0.9329126	0.5847288	1.0695387	0.3304012	0.5226711	0.1157218	0.1759650	0.9869484	1.0954925
150	0.5873187	0.8478116	0.5336302	1.0066310	0.2494244	0.6182137	0.1401248	0.1466841	0.9715485	1.0175403
200	0.5960152	0.9150661	0.5076852	1.0724330	0.2438559	0.7157451	0.1442449	0.1273288	0.9314942	0.9845535
250	0.6211757	0.9110740	0.4828388	1.0835205	0.1833049	0.8171375	0.1164290	0.1403725	0.9627275	1.0910888
300	0.6210215	0.9197943	0.4638154	0.9959560	0.2160189	0.9001528	0.1186904	0.1257016	0.8566736	1.1241225
350	0.5211845	1.0253319	0.5460113	0.9707894	0.2517760	0.8074914	0.1113441	0.1840442	0.9174375	1.0448869
400	0.5933864	0.8832497	0.5476284	1.0623819	0.2577985	0.8443993	0.1263006	0.1672302	0.9475935	1.1586694
450	0.5577439	0.9106464	0.5036240	0.9232246	0.2849691	0.7866940	0.1141424	0.1769134	0.9951913	1.0543803
500	0.5360057	0.9596758	0.5054465	1.0333011	0.2378158	0.8322226	0.1519963	0.2263642	0.9614403	1.1009111
550	0.5823687	0.9572708	0.5155504	0.8638027	0.3369932	0.7983541	0.2204483	0.2185966	0.9676369	1.0876509
600	0.5487807	0.8483468	0.5761615	0.9236886	0.3807333	0.6761747	0.2153217	0.2067337	1.0326062	0.9991555
650	0.5466357	0.9426488	0.5952504	0.9151662	0.4504511	0.4887404	0.1827627	0.1516429	1.0477277	0.9676682
700	0.6370533	0.9651857	0.5118630	0.9084397	0.4261530	0.4202889	0.1379714	0.1597505	1.0361608	0.9416802
750	0.5923755	0.9845089	0.5939398	1.0089893	0.4771108	0.3744109	0.1694892	0.1495276	0.9375640	0.9426858
800	0.5242939	0.8539274	0.5109307	1.0358495	0.4485972	0.3690660	0.1538029	0.2258027	0.8408383	0.9252598
850	0.5213315	0.9048792	0.5139058	1.0010514	0.3696723	0.3925914	0.1594080	0.1845807	1.0369667	0.9437188
900	0.5491202	0.9836254	0.5238200	0.9576614	0.3929414	0.4568577	0.1770755	0.2095768	0.9728918	1.0701332
950	0.5333926	0.9217756	0.4900263	1.0611996	0.3979562	0.5163570	0.1765590	0.2069920	1.0395667	0.9714690
1000	0.5719232	1.0794012	0.5112570	1.0322694	0.4374530	0.5616131	0.2037392	0.2157590	0.9933027	0.9250079

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5211206	1.0607759	0.3520681	0.9507968	0.4784372	0.3695551	0.1213221	0.1885142	1.0188658	0.9976810
100	0.4727508	1.0894879	0.1726368	1.0300144	0.4327054	0.3418982	0.1230227	0.1719241	0.9991721	1.1679527
150	0.4367869	1.1483542	0.0894663	1.0323357	0.3917406	0.4200112	0.1415434	0.1308200	0.9634570	1.1154493
200	0.4267284	1.1880461	0.0988737	0.9308839	0.3883002	0.3971428	0.1021968	0.0716302	1.0166987	1.0799716
250	0.3850783	1.0379207	0.0599576	1.0621548	0.4191235	0.4278300	0.0720238	0.0595654	1.0685333	1.0191289
300	0.4321630	0.9818210	0.0597083	0.9624825	0.4253180	0.4507276	0.0532388	0.0262439	1.0010398	1.0709450
350	0.4838256	1.0182665	0.0594358	0.9869310	0.4095075	0.4461606	0.0514756	0.0218267	0.9797284	1.0678744
400	0.4434894	0.9101015	0.0524253	1.0181343	0.4474238	0.4286541	0.0387033	0.0190076	1.0196845	1.0529778
450	0.3992854	1.0036835	0.0456317	0.9847994	0.3757429	0.5718614	0.0453369	0.0341355	1.0420350	1.1449275
500	0.4408997	1.0279368	0.0439841	1.0211703	0.4019634	0.6030506	0.0417322	0.0320189	0.9232690	1.0748579
550	0.4910830	0.8834404	0.2500890	0.9894826	0.4702686	0.5682311	0.0348484	0.0339249	0.9829011	1.0532188
600	0.5971192	0.9429360	0.4730002	1.0478546	0.5211123	0.7086685	0.0255565	0.0872301	0.9253208	1.0845702
650	0.6050506	0.9259799	0.5081018	1.1142409	0.5858313	0.8133600	0.0336416	0.1023937	0.9668736	1.0079133
700	0.4922979	0.9316036	0.4697243	0.9124339	0.6431032	0.5964386	0.0676469	0.1791982	0.9265913	1.0558444
750	0.4810348	0.9657967	0.5540699	0.9908249	0.5781073	0.4048026	0.1049641	0.1801987	0.9348533	0.9695975
800	0.5791774	0.9067674	0.5631208	0.8799599	0.4444352	0.3229128	0.1281795	0.1425688	1.0029152	0.9383737
850	0.6009778	0.8590162	0.5759701	1.0014781	0.3997449	0.3152166	0.0970686	0.1536011	1.0143768	1.0412163
900	0.6225499	0.8888958	0.4836920	1.0404270	0.3573616	0.3522214	0.1081853	0.2036732	0.9665253	1.0069775
950	0.5992397	0.8047689	0.4847027	1.0618466	0.4403569	0.4179560	0.1499272	0.2007578	0.9756976	1.0717530
1000	0.6231979	0.8680047	0.5172898	1.0587993	0.3612219	0.4320413	0.1562881	0.2026723	0.9497577	0.9544958

0	0.6685299	0.9262071	0.4960790	0.9554079	0.3817778	0.4450183	0.1363277	0.1590663	0.9437820	0.9557843
50	0.5502159	0.8960361	0.4778628	0.6821453	0.4132137	0.4819321	0.1149275	0.1541690	1.0389498	0.7274878
100	0.6085896	0.8071451	0.6466247	0.3901855	0.3535720	0.4658766	0.1298590	0.1460237	1.0803992	0.4367998
150	0.6212077	0.6340600	0.7445216	0.2709986	0.3305176	0.4540518	0.1199676	0.1704685	0.9771625	0.3588835
200	0.7761728	0.5435828	0.8595035	0.2954163	0.3346944	0.5338511	0.1114395	0.1819266	0.9474739	0.3207865
250	0.8132307	0.4198253	0.8727641	0.2993747	0.2935438	0.6542912	0.1303779	0.1916245	1.0008205	0.2931865
300	0.8860042	0.3480818	0.9289461	0.3138226	0.2551518	0.7100355	0.1758129	0.1912360	0.9886310	0.2113914
350	0.9464042	0.3582006	0.8809049	0.2484249	0.2923363	0.7367780	0.2009971	0.2197948	1.0080351	0.2130671
400	0.9519784	0.3111050	0.9336018	0.2745849	0.2744917	0.7693891	0.1866511	0.2209604	1.0252845	0.2089952
450	1.0199062	0.2739009	1.0015479	0.3335091	0.3641565	0.7729948	0.1814287	0.2523463	1.0487693	0.2023109
500	0.9315043	0.2726140	0.9420624	0.2920793	0.3602709	0.6440011	0.1902170	0.2162481	0.9042830	0.1676623
550	1.0182896	0.3683915	0.8730412	0.5756110	0.3216784	0.6347870	0.1957082	0.2315913	0.9221464	0.4076876
600	0.9378071	0.5083612	0.7713845	0.9700230	0.3426722	0.5908018	0.1933940	0.2488979	0.9992119	0.6988095
650	0.8726324	0.5934169	0.6421161	1.0381361	0.4388218	0.5861078	0.2282833	0.2805287	0.9081083	0.8433348
700	0.9025937	0.7567987	0.6047315	0.9979565	0.4519042	0.4901986	0.1614096	0.2237436	0.8770790	0.9683747
750	0.7258823	0.8281640	0.5667452	0.9810944	0.4745184	0.4122813	0.1364385	0.2262505	0.9543597	1.0292415
800	0.6903524	0.8649426	0.5426526	1.0702538	0.5373192	0.3209149	0.1880852	0.2540832	0.9577954	0.9365888
850	0.6185391	0.8390204	0.5519891	0.9875616	0.4846369	0.2425106	0.2361547	0.2127823	0.9681562	0.9184446
900	0.7018775	0.9048157	0.5020239	1.0135582	0.4674459	0.2724773	0.2159421	0.1550728	1.0365877	0.9959858
950	0.5670527	0.9758214	0.5237393	0.9416075	0.4482682	0.3136313	0.1529205	0.1759647	1.0509870	0.9363227
1000	0.5386231	0.9601785	0.5282831	0.9225761	0.4249836	0.3170452	0.1770660	0.1483492	1.0006161	0.9416939
