YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W
1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
