YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
0.0000000	0.0484859	0.0000000	0.9806978	1.0056140	1.0891082	1.0497921	1.0729590	1.0431509	0.9624731
