"Time"	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
550	0.9691524	0.4830098	0.2244470	0.9200759	0.7244906	0.7670199	0.3696143	0.2940488	0.4382015	0.6377505
600	0.9697720	0.4843856	0.2216910	0.9186452	0.5290454	0.8780470	0.4806771	0.1323127	0.3960806	0.4920220
650	0.9700975	0.4854392	0.2238188	0.8478595	0.3766910	0.8767100	0.5644273	0.0647651	0.3827245	0.4365234
700	0.9702397	0.4840009	0.2476643	0.7342983	0.3015967	0.8360888	0.6450659	0.0376974	0.3785415	0.4268716
750	0.9697327	0.4745360	0.2990345	0.6650878	0.2731698	0.7831827	0.7254347	0.0270705	0.3759736	0.4370001
800	0.9676588	0.4550604	0.3588064	0.6407859	0.2720630	0.7285236	0.7895540	0.0227529	0.3708112	0.4567784
850	0.9634670	0.4315420	0.4049266	0.6395579	0.2920191	0.6800528	0.8292510	0.0204888	0.3616018	0.4811854
900	0.9577317	0.4118889	0.4291874	0.6518940	0.3275363	0.6430209	0.8483343	0.0186280	0.3501011	0.5059422
950	0.9520504	0.4000436	0.4331664	0.6739719	0.3697894	0.6184664	0.8529158	0.0168169	0.3394641	0.5273057
1000	0.9480649	0.3960439	0.4216041	0.7027164	0.4096643	0.6047662	0.8473548	0.0152192	0.3320177	0.5430836

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9580743	0.4318729	0.3414723	0.6481035	0.4377666	0.6320780	0.7923655	0.0420731	0.7456982	0.5379346
100	0.9578268	0.4275927	0.4001608	0.5115268	0.4373500	0.6292100	0.8231917	0.1919910	0.8766510	0.5383381
150	0.9558547	0.4101715	0.5073390	0.4493310	0.4367326	0.6202676	0.8374313	0.3655764	0.9194585	0.5406871
200	0.9497604	0.3820998	0.6104551	0.4268029	0.4393690	0.6126120	0.8119133	0.4757518	0.9328248	0.5454310
250	0.9390934	0.3558623	0.6801419	0.4226197	0.4438294	0.6147068	0.7754806	0.5312668	0.9362260	0.5488808
300	0.9266760	0.3389127	0.7167407	0.4257935	0.4435519	0.6258962	0.7468231	0.5558733	0.9364548	0.5474794
350	0.9165991	0.3311491	0.7319129	0.4254590	0.4348157	0.6407479	0.7286659	0.5656208	0.9359653	0.5414071
400	0.9108945	0.3289866	0.7397128	0.4141011	0.4194065	0.6545997	0.7189535	0.5689867	0.9355503	0.5332295
450	0.9086868	0.3286333	0.7517171	0.3917429	0.4016750	0.6651199	0.7155272	0.5699335	0.9353411	0.5254086
500	0.9078757	0.3276173	0.7729569	0.3641353	0.3854023	0.6717357	0.7164043	0.5701076	0.9352488	0.5193023
550	0.9067928	0.3251601	0.7962947	0.3857731	0.3726828	0.6748489	0.7212437	0.4553143	0.4980414	0.5153047
600	0.9049234	0.3226282	0.7850832	0.5011706	0.3642928	0.6739928	0.7478858	0.2210816	0.3531551	0.5133467
650	0.9035698	0.3242415	0.6991758	0.6381264	0.3614885	0.6648684	0.7946926	0.0933466	0.3048134	0.5141519
700	0.9059788	0.3350784	0.5668441	0.7238223	0.3674948	0.6472861	0.8232833	0.0409717	0.2905658	0.5194156
750	0.9145537	0.3561845	0.4534897	0.7628612	0.3839133	0.6300503	0.8205244	0.0208484	0.2915791	0.5285361
800	0.9273191	0.3823613	0.3820553	0.7766691	0.4064476	0.6209990	0.8036560	0.0135230	0.3012452	0.5376382
850	0.9397307	0.4060873	0.3440242	0.7792537	0.4271606	0.6206625	0.7880905	0.0113399	0.3148033	0.5430474
900	0.9489432	0.4229160	0.3262147	0.7776654	0.4403225	0.6252168	0.7786047	0.0113295	0.3279818	0.5440017
950	0.9546657	0.4326633	0.3192301	0.7743468	0.4450903	0.6307885	0.7744002	0.0122207	0.3382004	0.5420452
1000	0.9577760	0.4372666	0.3178152	0.7696309	0.4439904	0.6352137	0.7736415	0.0133506	0.3448599	0.5391493

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9580771	0.4320267	0.3339612	0.7547092	0.4377981	0.6321872	0.7868560	0.0154002	0.3473520	0.5379306
100	0.9580597	0.4320333	0.3337852	0.7550151	0.4380305	0.6321389	0.7867181	0.0153861	0.3473069	0.5380100
150	0.9580608	0.4320895	0.3335614	0.7552717	0.4381923	0.6321564	0.7865395	0.0153767	0.3472987	0.5380448
200	0.9580756	0.4321739	0.3333385	0.7554489	0.4382743	0.6322204	0.7863596	0.0153724	0.3473197	0.5380401
250	0.9580982	0.4322656	0.3331529	0.7555372	0.4382826	0.6323091	0.7862083	0.0153727	0.3473591	0.5380065
300	0.9581230	0.4323476	0.3330261	0.7555438	0.4382342	0.6324017	0.7861036	0.0153764	0.3474060	0.5379567
350	0.9581454	0.4324089	0.3329644	0.7554878	0.4381509	0.6324820	0.7860512	0.0153820	0.3474507	0.5379029
400	0.9581623	0.4324444	0.3329618	0.7553939	0.4380551	0.6325398	0.7860469	0.0153881	0.3474865	0.5378548
450	0.9581722	0.4324548	0.3330043	0.7552869	0.4379656	0.6325711	0.7860795	0.0153937	0.3475096	0.5378191
500	0.9581753	0.4324443	0.3330737	0.7551876	0.4378957	0.6325773	0.7861346	0.0153979	0.3475194	0.5377986
550	0.9581727	0.4324200	0.3331520	0.7551105	0.4378520	0.6325635	0.7861975	0.0154003	0.3475175	0.5377928
600	0.9581662	0.4323892	0.3332241	0.7550629	0.4378353	0.6325370	0.7862560	0.0154011	0.3475071	0.5377992
650	0.9581579	0.4323586	0.3332796	0.7550453	0.4378416	0.6325052	0.7863014	0.0154004	0.3474921	0.5378136
700	0.9581496	0.4323332	0.3333135	0.7550532	0.4378643	0.6324747	0.7863296	0.0153988	0.3474760	0.5378318
750	0.9581427	0.4323159	0.3333255	0.7550791	0.4378956	0.6324502	0.7863401	0.0153968	0.3474618	0.5378497
800	0.9581379	0.4323076	0.3333190	0.7551142	0.4379282	0.6324343	0.7863356	0.0153947	0.3474513	0.5378646
850	0.9581355	0.4323074	0.3332996	0.7551504	0.4379564	0.6324274	0.7863205	0.0153930	0.3474454	0.5378746
900	0.9581354	0.4323133	0.3332738	0.7551816	0.4379766	0.6324285	0.7862999	0.0153918	0.3474438	0.5378794
950	0.9581369	0.4323229	0.3332474	0.7552039	0.4379876	0.6324354	0.7862785	0.0153912	0.3474459	0.5378795
1000	0.9581395	0.4323337	0.3332248	0.7552157	0.4379896	0.6324456	0.7862601	0.0153912	0.3474503	0.5378759

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9581435	0.4320179	0.3339612	0.7547093	0.4377981	0.6321872	0.7868560	0.0154002	0.3473514	0.4045733
100	0.9581365	0.4320070	0.3337851	0.7550162	0.4380305	0.6321389	0.7867181	0.0153860	0.3473016	0.4006314
150	0.9581361	0.4320528	0.3335605	0.7552772	0.4381923	0.6321564	0.7865389	0.0153761	0.3472861	0.4005449
200	0.9581486	0.4321338	0.3333353	0.7554608	0.4382743	0.6322207	0.7863571	0.0153710	0.3473014	0.4005366
250	0.9581702	0.4322257	0.3331458	0.7555548	0.4382827	0.6323101	0.7862028	0.0153705	0.3473379	0.4005027
300	0.9581950	0.4323093	0.3330146	0.7555649	0.4382339	0.6324039	0.7860946	0.0153736	0.3473840	0.4004525
350	0.9582177	0.4323725	0.3329492	0.7555102	0.4381499	0.6324859	0.7860394	0.0153789	0.3474291	0.4003979
400	0.9582350	0.4324098	0.3329444	0.7554159	0.4380528	0.6325454	0.7860332	0.0153850	0.3474657	0.4003489
450	0.9582454	0.4324213	0.3329859	0.7553073	0.4379616	0.6325781	0.7860651	0.0153906	0.3474897	0.4003121
500	0.9582487	0.4324115	0.3330556	0.7552060	0.4378898	0.6325853	0.7861204	0.0153948	0.3475001	0.4002907
550	0.9581800	0.4323960	0.3331350	0.7551267	0.4378444	0.6325720	0.7861842	0.0153974	0.3474992	0.5336417
600	0.9581633	0.4323823	0.3332087	0.7550761	0.4378265	0.6325454	0.7862439	0.0153983	0.3474937	0.5376690
650	0.9581564	0.4323616	0.3332665	0.7550528	0.4378322	0.6325132	0.7862912	0.0153982	0.3474859	0.5378047
700	0.9581501	0.4323390	0.3333041	0.7550536	0.4378547	0.6324819	0.7863223	0.0153974	0.3474752	0.5378267
750	0.9581440	0.4323209	0.3333210	0.7550736	0.4378862	0.6324561	0.7863367	0.0153961	0.3474636	0.5378453
800	0.9581391	0.4323105	0.3333194	0.7551055	0.4379196	0.6324383	0.7863361	0.0153946	0.3474536	0.5378609
850	0.9581363	0.4323081	0.3333038	0.7551411	0.4379492	0.6324293	0.7863239	0.0153931	0.3474470	0.5378721
900	0.9581356	0.4323122	0.3332801	0.7551734	0.4379714	0.6324284	0.7863050	0.0153920	0.3474445	0.5378781
950	0.9581367	0.4323207	0.3332541	0.7551979	0.4379846	0.6324338	0.7862840	0.0153913	0.3474456	0.5378793
1000	0.9581389	0.4323310	0.3332307	0.7552123	0.4379889	0.6324431	0.7862650	0.0153912	0.3474493	0.5378767

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9582786	0.4368245	0.2812790	0.7251962	0.2318963	0.4520007	0.4157961	0.6018791	0.3476516	0.5601606
100	0.9598918	0.4478054	0.2809373	0.6806277	0.1679234	0.4489939	0.2585945	0.8136345	0.3503332	0.6246153
150	0.9620764	0.4525616	0.3005418	0.6608619	0.1471940	0.4934185	0.1856671	0.8901102	0.3546542	0.6364404
200	0.9629424	0.4488096	0.3211052	0.6514606	0.1341989	0.5303082	0.1539035	0.9177482	0.3570191	0.6156033
250	0.9621671	0.4412223	0.3363999	0.6471199	0.1225913	0.5515011	0.1405414	0.9277411	0.3560982	0.5923150
300	0.9604709	0.4339899	0.3458953	0.6472030	0.1132050	0.5620969	0.1350036	0.9313433	0.3530324	0.5764779
350	0.9586735	0.4288921	0.3502604	0.6504304	0.1066558	0.5670955	0.1325791	0.9326248	0.3494997	0.5675273
400	0.9572834	0.4261492	0.3506384	0.6548812	0.1025674	0.5694041	0.1312636	0.9330654	0.3466050	0.5629042
450	0.9564732	0.4253205	0.3485464	0.6589782	0.1002164	0.5704750	0.1303113	0.9332064	0.3447653	0.5606277
500	0.9561915	0.4257578	0.3454874	0.6618929	0.0989518	0.5709899	0.1295260	0.9332457	0.3439454	0.5595302
550	0.9560335	0.4214148	0.4075604	0.6639920	0.2998721	0.8358532	0.4390527	0.3464823	0.3435450	0.5229800
600	0.9542334	0.4101925	0.4205016	0.6697161	0.2774312	0.8853634	0.5855041	0.1345393	0.3408390	0.4512277
650	0.9511552	0.4024698	0.4198282	0.6755718	0.2365536	0.8430969	0.6956163	0.0577580	0.3360402	0.4283997
700	0.9487479	0.3999832	0.4154375	0.6799138	0.2251202	0.7738481	0.7701138	0.0296608	0.3319637	0.4370527
750	0.9477673	0.4005980	0.4105147	0.6843575	0.2441908	0.7101514	0.8092630	0.0192068	0.3299055	0.4609942
800	0.9478339	0.4023063	0.4056505	0.6886878	0.2849211	0.6639775	0.8256210	0.0152691	0.3295400	0.4891016
850	0.9483627	0.4041580	0.4008459	0.6942394	0.3343919	0.6352230	0.8306637	0.0138084	0.3300890	0.5138481
900	0.9490066	0.4059522	0.3952150	0.7042830	0.3804936	0.6193409	0.8302566	0.0133147	0.3309865	0.5318577
950	0.9496703	0.4079587	0.3868310	0.7207613	0.4163750	0.6117910	0.8259828	0.0132026	0.3320036	0.5431154
1000	0.9504354	0.4107647	0.3742907	0.7410461	0.4406406	0.6095645	0.8178540	0.0132435	0.3331982	0.5490927

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9083207	0.1917373	0.4155240	0.2914743	0.4885362	0.4036547	0.8349311	0.0665868	0.3078019	0.1393157
100	0.6453560	0.1215676	0.6547214	0.2130346	0.6444696	0.3150113	0.9180817	0.0822149	0.2234519	0.1599578
150	0.3845755	0.1084418	0.8334435	0.2170736	0.7905989	0.2706218	0.9544334	0.0855765	0.1665424	0.1856163
200	0.2772652	0.1013558	0.9109245	0.2248086	0.8822437	0.2458673	0.9645725	0.0861574	0.1407368	0.2014755
250	0.2237836	0.0931430	0.9386478	0.2278545	0.9317801	0.2325896	0.9667400	0.0862316	0.1281501	0.2103950
300	0.1859754	0.0875754	0.9478604	0.2288533	0.9569993	0.2259423	0.9670140	0.0862200	0.1202860	0.2151812
350	0.1619550	0.0846300	0.9508006	0.2291905	0.9694941	0.2228162	0.9669566	0.0862000	0.1152544	0.2176398
400	0.1489196	0.0832568	0.9517041	0.2293170	0.9755911	0.2214195	0.9668906	0.0861850	0.1123058	0.2188489
450	0.1425862	0.0826659	0.9519654	0.2293701	0.9785308	0.2208210	0.9668549	0.0861756	0.1107306	0.2194195
500	0.1397382	0.0824264	0.9520316	0.2293941	0.9799312	0.2205729	0.9668394	0.0861702	0.1099512	0.2196787
550	0.5716560	0.4039577	0.8478184	0.8392616	0.9655078	0.4219151	0.9565354	0.0340170	0.1726874	0.8050953
600	0.8766728	0.4637557	0.5391538	0.9635868	0.8887896	0.4971400	0.8718449	0.0155489	0.2821322	0.7171541
650	0.9451828	0.4250994	0.3348163	0.9831110	0.7769500	0.5448948	0.7609958	0.0108469	0.3317625	0.6485678
700	0.9535212	0.4223546	0.2457924	0.9751015	0.6717680	0.5946237	0.6909887	0.0116817	0.3392206	0.6031756
750	0.9568325	0.4496285	0.2133802	0.9518260	0.5830365	0.6419110	0.6599448	0.0130920	0.3438365	0.5662123
800	0.9629146	0.4754223	0.2072041	0.9107565	0.5120991	0.6777529	0.6541814	0.0143035	0.3550889	0.5362626
850	0.9678278	0.4881318	0.2167512	0.8526053	0.4582173	0.6987099	0.6663941	0.0158078	0.3668757	0.5150452
900	0.9702101	0.4887071	0.2394880	0.7898116	0.4188069	0.7053692	0.6930334	0.0175375	0.3742929	0.5026984
950	0.9704274	0.4802711	0.2730774	0.7376945	0.3917229	0.6998485	0.7286597	0.0190018	0.3762494	0.4981985
1000	0.9689489	0.4657601	0.3117632	0.7037285	0.3765364	0.6853984	0.7650291	0.0197766	0.3734069	0.5002090

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9881006	0.4281313	0.3336216	0.7610594	0.4377840	0.6326410	0.7687799	0.3345307	0.3243444	0.5379114
100	0.9938768	0.4206053	0.3299434	0.7752072	0.4370744	0.6401365	0.7037879	0.4491471	0.3147342	0.5369961
150	0.9948483	0.4168224	0.3225531	0.7857907	0.4305107	0.6622461	0.6396013	0.4901819	0.3091276	0.5313386
200	0.9949674	0.4170785	0.3147582	0.7893023	0.4127277	0.6937908	0.5974506	0.5048100	0.3062117	0.5189057
250	0.9950131	0.4193711	0.3098045	0.7843264	0.3852396	0.7248755	0.5746644	0.5100003	0.3055173	0.5027139
300	0.9950851	0.4217029	0.3096715	0.7725298	0.3548343	0.7492504	0.5653728	0.5118492	0.3061587	0.4872599
350	0.9951521	0.4226581	0.3145972	0.7584066	0.3275841	0.7651820	0.5648731	0.5125297	0.3071324	0.4752246
400	0.9951763	0.4216220	0.3230653	0.7461505	0.3063306	0.7735502	0.5692770	0.5127989	0.3076360	0.4672387
450	0.9951398	0.4188136	0.3326639	0.7377351	0.2914528	0.7762883	0.5754068	0.5129076	0.3072440	0.4628070
500	0.9950478	0.4150190	0.3412190	0.7332928	0.2821662	0.7755219	0.5811049	0.5129343	0.3059471	0.4610288
550	0.9610733	0.4153304	0.3479359	0.7233610	0.2772781	0.7725180	0.6040536	0.1922822	0.3270785	0.4609807
600	0.9549564	0.4204030	0.3566904	0.7053087	0.2760686	0.7616405	0.6686020	0.0774201	0.3347969	0.4626532
650	0.9547489	0.4219434	0.3691183	0.6921311	0.2804085	0.7362444	0.7382440	0.0365867	0.3388555	0.4684316
700	0.9547855	0.4193449	0.3818603	0.6851766	0.2940264	0.7014793	0.7870659	0.0222089	0.3403711	0.4802871
750	0.9540092	0.4150007	0.3917082	0.6842312	0.3183878	0.6678070	0.8141230	0.0171578	0.3397278	0.4968013
800	0.9527417	0.4110230	0.3967544	0.6896084	0.3504367	0.6416972	0.8265851	0.0152925	0.3378879	0.5142835
850	0.9515204	0.4085925	0.3959314	0.7014531	0.3841832	0.6244173	0.8299263	0.0144772	0.3358837	0.5293793
900	0.9507530	0.4082308	0.3889054	0.7187763	0.4140277	0.6146902	0.8269169	0.0140265	0.3344622	0.5404220
950	0.9506660	0.4100877	0.3764599	0.7386677	0.4367892	0.6107828	0.8190963	0.0137539	0.3340504	0.5472308
1000	0.9513210	0.4139993	0.3607704	0.7571216	0.4516755	0.6112380	0.8080961	0.0136260	0.3348224	0.5503619

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.8965007	0.1653170	0.3132748	0.7394933	0.4382481	0.6321757	0.7875719	0.0172348	0.3818026	0.5379309
100	0.5478599	0.0960665	0.3140706	0.7369115	0.4396393	0.6317200	0.7922724	0.0181675	0.3267598	0.5380539
150	0.2845741	0.1021769	0.3141151	0.7721711	0.4409058	0.6303660	0.7933791	0.0146310	0.2864811	0.5384340
200	0.2537188	0.1144222	0.3003895	0.8088421	0.4425975	0.6297180	0.7828048	0.0111695	0.2750727	0.5391002
250	0.2873031	0.1208737	0.2799549	0.8279810	0.4447242	0.6323654	0.7654391	0.0092991	0.2754186	0.5391276
300	0.3194143	0.1254321	0.2629251	0.8340477	0.4456105	0.6386867	0.7498264	0.0085514	0.2781021	0.5374054
350	0.3444634	0.1290637	0.2525299	0.8340268	0.4436188	0.6467389	0.7397418	0.0083588	0.2808431	0.5338464
400	0.3636984	0.1315787	0.2477001	0.8311402	0.4386760	0.6542181	0.7348631	0.0083955	0.2831665	0.5293919
450	0.3768777	0.1329235	0.2465989	0.8266216	0.4320580	0.6597682	0.7336896	0.0085067	0.2848737	0.5251808
500	0.3841581	0.1333395	0.2478204	0.8213952	0.4253512	0.6630605	0.7348897	0.0086220	0.2859134	0.5219425
550	0.7571495	0.5790489	0.2704225	0.8324314	0.4187835	0.6643843	0.7365454	0.0080316	0.2776658	0.5199086
600	0.9375905	0.6033263	0.2751782	0.8024590	0.4126154	0.6646679	0.7361537	0.0091837	0.3732111	0.5189337
650	0.9734161	0.5274885	0.2895338	0.7308264	0.4082971	0.6642060	0.7483697	0.0152821	0.4068089	0.5185899
700	0.9744957	0.4754108	0.3229334	0.6872048	0.4049321	0.6598366	0.7766561	0.0215929	0.3970729	0.5191424
750	0.9683640	0.4455155	0.3597702	0.6799434	0.4035818	0.6494959	0.8047934	0.0232463	0.3776093	0.5219710
800	0.9620200	0.4268084	0.3829743	0.6918249	0.4074391	0.6359968	0.8213504	0.0215923	0.3609378	0.5277063
850	0.9569279	0.4158567	0.3885027	0.7103325	0.4174186	0.6239451	0.8256319	0.0191034	0.3489240	0.5351087
900	0.9535681	0.4116458	0.3812541	0.7300203	0.4308736	0.6162173	0.8213132	0.0169606	0.3413097	0.5420419
950	0.9521365	0.4126499	0.3675607	0.7482487	0.4437984	0.6133875	0.8121770	0.0154635	0.3376106	0.5468528
1000	0.9523522	0.4168875	0.3521860	0.7630297	0.4531402	0.6146386	0.8011488	0.0145839	0.3370488	0.5489319

0	0.9581150	0.4320874	0.3340350	0.7544050	0.4375231	0.6323121	0.7869097	0.0154175	0.3474361	0.5378092
50	0.9580764	0.4319775	0.3370090	0.6986661	0.1895432	0.6326140	0.7708462	0.3429479	0.4155407	0.1359084
100	0.9579585	0.4298927	0.3689561	0.6008047	0.0897848	0.6386282	0.7280972	0.4642164	0.4377983	0.1235171
150	0.9569327	0.4198436	0.4330731	0.5520544	0.0492956	0.6529301	0.7021993	0.5101557	0.4438241	0.1216966
200	0.9535343	0.4014367	0.4985741	0.5345658	0.0322983	0.6687669	0.6929867	0.5275552	0.4418313	0.1190087
250	0.9473730	0.3818984	0.5450708	0.5323747	0.0246977	0.6807878	0.6901292	0.5337086	0.4350112	0.1161119
300	0.9398928	0.3674320	0.5695509	0.5381438	0.0210421	0.6882603	0.6885544	0.5352793	0.4266081	0.1137970
350	0.9333558	0.3596319	0.5768812	0.5471893	0.0191807	0.6925987	0.6865324	0.5350644	0.4194086	0.1122439
400	0.9292480	0.3571192	0.5736149	0.5559786	0.0181993	0.6953651	0.6837960	0.5343399	0.4147306	0.1112762
450	0.9276457	0.3577210	0.5656297	0.5624546	0.0176656	0.6975683	0.6807390	0.5336636	0.4125356	0.1106468
500	0.9277501	0.3596338	0.5571619	0.5660957	0.0173570	0.6996291	0.6779385	0.5332186	0.4121075	0.1101723
550	0.9286516	0.3617365	0.5484273	0.5933352	0.2055126	0.7009999	0.6943361	0.2076504	0.3399899	0.4871192
600	0.9297871	0.3642950	0.5225512	0.6506591	0.2809078	0.6951505	0.7470253	0.0846434	0.3171549	0.4984004
650	0.9314744	0.3699388	0.4770906	0.6936122	0.3159877	0.6772148	0.7935904	0.0382128	0.3110003	0.5025963
700	0.9346679	0.3800653	0.4311467	0.7179037	0.3426087	0.6542208	0.8141798	0.0208874	0.3117561	0.5117268
750	0.9393957	0.3926474	0.3964066	0.7306239	0.3708000	0.6354691	0.8162010	0.0146233	0.3163546	0.5234828
800	0.9445171	0.4044882	0.3736844	0.7386204	0.3988728	0.6245641	0.8111510	0.0126347	0.3228155	0.5339608
850	0.9488976	0.4136885	0.3592075	0.7462115	0.4220839	0.6203304	0.8048408	0.0123437	0.3293563	0.5409047
900	0.9521079	0.4201463	0.3489589	0.7543407	0.4378099	0.6202219	0.7986416	0.0127116	0.3348503	0.5442206
950	0.9542927	0.4247255	0.3405826	0.7616012	0.4463391	0.6222417	0.7925988	0.0132781	0.3390013	0.5449093
1000	0.9557993	0.4282968	0.3335321	0.7664159	0.4494548	0.6252297	0.7870249	0.0138367	0.3420546	0.5440454
