YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.0000000	0.9694470	0.3803556	0.5570262	0.0000000	0.3072147	0.9920574	0.9707374	0.9210322	0.1613390
0.0000000	0.7228663	0.3829764	0.5130789	0.6889367	0.4280164	0.6856031	1.0169024	0.0000000	0.1995321
0.2712747	1.0270563	1.0229108	0.0000000	0.5382334	0.4854101	0.3172043	0.0300598	1.0446813	0.0000000
0.6526253	0.3490277	0.1521438	1.0306491	0.0000000	0.2527520	1.0085680	0.0000000	0.9037784	0.1511856
0.7065366	0.4268329	0.1874105	1.0110792	0.0000000	0.3036075	0.9499777	0.0343362	0.0000000	0.1514708
