"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
100	0.8716003	0.4444553	0.0921068	1.0258040	1.0208350	0.6637084	1.0673256	1.0415959	1.0393886	0.9089830
150	0.8559466	0.3809384	0.0423858	1.0668197	0.9544920	0.6001910	0.9001166	1.0198959	0.9910563	0.9613380
200	0.8750253	0.2597045	0.0241085	1.0248145	0.8984793	0.6901604	0.8971682	1.0294789	0.8882287	1.0247634
250	0.7873884	0.1292279	0.0231414	0.8861012	1.0402986	0.6605999	0.9668288	0.9840645	0.9145235	0.9872564
300	0.6122336	0.1262102	0.0270444	0.9193015	0.9454159	0.6730791	0.9854274	0.9437564	0.9042427	0.9998165
350	0.6086240	0.1216357	0.0320604	0.8829583	0.9629105	0.6203043	1.0310753	0.9810477	0.9811948	0.9941924
400	0.5286113	0.0933833	0.0325161	0.9918767	1.0419127	0.6605041	1.0115743	1.0905696	0.9666137	0.9637172
450	0.5279623	0.1045956	0.0244462	1.0593429	1.1387350	0.6235437	0.9714128	0.9291651	1.0007513	0.9464156
500	0.4284483	0.0712149	0.0166920	1.0100738	1.0547625	0.6846415	1.0384252	0.9028691	0.9774034	1.0794455
550	0.3852954	0.0746859	0.1347938	0.9889803	1.1050665	0.5608468	1.1056967	0.9743947	1.1075513	0.9947054
600	0.4825931	0.2196150	0.2166020	0.9744537	1.0248477	0.5095891	1.0578127	0.9518997	1.1154886	1.0018639
650	0.5217024	0.2532452	0.2979375	0.9865843	0.9449156	0.5260253	1.1926531	0.9340914	1.0576639	1.0096574
700	0.6131915	0.3493932	0.2546227	0.9436823	0.9876585	0.5401913	1.0190255	0.9647542	1.0630096	1.0780613
750	0.6183434	0.3867324	0.2722201	0.9737111	1.0549202	0.6069569	1.0825772	0.9572336	1.0450087	1.1908281
800	0.6963675	0.4206865	0.2755235	0.9792308	1.0366618	0.5610640	1.0162633	0.9267597	1.0831242	1.0220220
850	0.8150210	0.4639719	0.2646226	0.9222645	1.1380201	0.5850678	1.0749346	1.0672162	1.0380553	0.9122692
900	0.8894590	0.4928010	0.2096901	1.0578901	1.0362035	0.5699841	0.8773496	0.9942832	0.9708270	0.9062916
950	0.8476334	0.4615407	0.2124017	1.0782801	1.0750371	0.5330054	0.9973046	1.0370335	1.1181544	0.7981647
1000	0.8504321	0.5128170	0.2479060	1.0432796	1.0406869	0.5422002	1.0437188	1.0620513	1.0818515	0.9213767

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.8895052	0.4188517	0.2409222	0.9620948	0.9644707	0.6357162	0.8139272	0.9500393	1.0378804	1.0108973
100	0.8445733	0.3857266	0.2591721	0.9806005	1.0843435	0.7560618	0.6427197	0.8611723	1.0959221	0.9546980
150	0.7955148	0.4215558	0.2543895	1.0032675	1.0077658	0.5967521	0.5668090	0.8803452	0.9594667	1.1150481
200	0.7757346	0.4751307	0.2657261	0.9705980	1.0163701	0.6192189	0.5689549	0.8968907	0.9897522	1.1274666
250	0.8600476	0.4953364	0.2181784	0.9764525	1.0598532	0.7481736	0.6785828	0.7893642	0.9265823	1.0693884
300	0.8705774	0.4362165	0.2674348	0.9739753	0.9308363	0.6761704	0.5414033	0.8386714	1.0195825	1.1141277
350	0.7741190	0.4843415	0.2368465	0.9788416	0.9236321	0.6638180	0.6133200	0.8215745	0.9875867	1.0295455
400	0.8017711	0.4418127	0.2890233	1.0139421	0.9253063	0.6538672	0.6447201	0.8740219	1.0244793	0.9732879
450	0.8683845	0.5732739	0.2781892	1.0352811	0.9989462	0.7173156	0.6860096	0.8378864	0.9925951	0.9754744
500	0.7552767	0.6168748	0.2514078	0.9907452	0.9572772	0.6646119	0.5983895	0.9284514	1.0567227	0.9927534
550	0.7324614	0.5196040	0.2782367	0.9855449	1.0271709	0.4650497	0.7628533	0.9752482	1.0911297	1.0106000
600	0.8088289	0.5252292	0.2686256	0.9975829	0.8767192	0.4717638	0.9774634	0.9684725	0.9883243	0.9569396
650	0.8386103	0.5496921	0.2459817	0.9129518	0.8771000	0.5499413	0.9829681	1.0125549	1.0010291	0.9952252
700	0.8428409	0.5844858	0.2924556	0.9188968	0.9054762	0.4829763	0.9690725	1.0611025	0.9964085	1.0339109
750	0.8103886	0.5818758	0.2604181	0.9461274	0.9461675	0.4641419	0.9605623	1.0469497	0.9488938	1.0604570
800	0.8535688	0.6004778	0.2575651	0.9828502	0.9138753	0.5309253	1.0814589	1.0734938	0.9788654	1.0373132
850	0.8939771	0.6175782	0.3225153	1.0687816	0.9546193	0.5255659	0.9363506	0.9229237	1.0357591	1.0064992
900	0.8881492	0.6293806	0.2947419	1.0327882	0.9500899	0.5363334	0.9730806	0.9505543	1.0820041	0.9351568
950	0.9452776	0.5351593	0.2967784	1.0602029	0.9569736	0.5647646	0.9263494	0.9123981	1.0155337	1.0081528
1000	0.9252841	0.5385131	0.2844017	1.0295463	0.9773634	0.4621911	0.8775959	0.9165986	1.0380233	0.8618708

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.8529871	0.4829752	0.2039937	1.0598144	0.8668002	0.6163332	0.9269428	1.0055620	0.9333998	1.0397520
100	0.6917582	0.4790492	0.2687869	0.9399393	0.7758723	0.4953778	0.9487086	0.9230288	0.7969687	1.0668920
150	0.7142439	0.5882565	0.2949568	0.9181938	0.7312002	0.5387207	1.0434691	0.9526012	0.7853702	1.0736400
200	0.7895275	0.5970423	0.2980669	0.9118549	0.6744883	0.5816757	0.9916257	0.9911747	0.7787340	0.9415019
250	0.8705520	0.5708232	0.3051611	0.9620552	0.6802846	0.6085209	1.0164084	0.9252630	0.8190262	1.0995669
300	0.8833880	0.5733899	0.2940725	1.0646084	0.6421169	0.4707167	0.9432993	0.9584026	0.8381513	1.0053142
350	0.8655038	0.4614400	0.2301229	1.1074639	0.7428620	0.5413353	0.9592744	0.8605439	0.8335496	0.9366273
400	0.9150128	0.4203876	0.2285772	1.0176583	0.7636578	0.5654601	0.9930575	0.9410544	0.7986317	0.9593738
450	0.9295144	0.4739112	0.2252760	1.0024607	0.6953858	0.5823728	1.0356682	0.8836105	0.8630500	0.9827771
500	0.8511331	0.4436421	0.2372426	1.0292282	0.7473244	0.5260493	0.9417613	0.9387644	0.7877948	0.9732080
550	0.8066567	0.3901630	0.1830891	0.9617695	0.7503844	0.4861545	1.1284631	0.9229899	0.8810464	0.9731806
600	0.7852269	0.4336978	0.2644592	0.9613453	0.9645090	0.5930579	1.0074400	1.0471751	1.0248151	0.9935680
650	0.7911653	0.4264602	0.2757393	0.9138990	0.9026585	0.6008260	1.1139084	0.9371698	1.0012266	0.8452983
700	0.8105481	0.4535323	0.2544149	1.0502186	0.9883764	0.4612148	1.0256262	0.9688395	0.9928069	0.8230972
750	0.7664541	0.4613723	0.2053375	1.0654517	0.9906923	0.5270505	1.0238519	1.0003975	1.0571111	0.9716115
800	0.8028499	0.4821714	0.2630896	1.0068072	1.0158271	0.5176448	0.9927546	1.1051226	1.0138608	1.0139788
850	0.8880444	0.5150822	0.2559994	1.0034682	0.9627862	0.5683660	1.1562826	1.0465321	1.0571914	0.9551584
900	0.8632237	0.4805072	0.2269797	1.0323133	1.0431408	0.5836514	1.1234200	1.0214793	0.9670957	0.9957260
950	0.8767019	0.4944945	0.2078013	0.9779760	1.0463206	0.5494007	1.1591153	0.9950582	1.0487615	0.9281361
1000	0.9365887	0.4742142	0.2371457	1.1002879	0.9778095	0.5859063	1.0295816	0.9530190	1.1146954	0.9909013

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.8937475	0.5506178	0.1913816	1.0129110	1.0666934	0.5815710	1.0007210	1.0217019	0.8597826	0.9673690
100	0.9896002	0.4892326	0.1087257	0.9527762	1.0507448	0.5262599	0.9726177	1.0550592	0.9812298	0.9033043
150	0.9568861	0.4791934	0.0662299	1.0215312	0.9388411	0.4957120	0.9398516	0.9908571	1.0359574	0.9450598
200	0.9930937	0.3424814	0.0283025	1.0268014	0.9177837	0.5623351	0.9953732	0.8971179	0.9541262	0.8806501
250	0.9298129	0.2916965	0.0514059	1.0554145	0.9123059	0.5648250	0.9484733	1.0391883	1.0423916	0.9470413
300	0.8926308	0.2309470	0.0254583	1.0266173	0.9953582	0.4703881	0.9299081	1.1060677	0.9366135	0.9782244
350	0.9512952	0.2181233	0.0193295	1.0374100	1.0964317	0.4498135	0.9195939	1.0490679	1.0034103	0.8751645
400	0.9303197	0.2200845	0.0147988	0.9910689	1.0248969	0.4701057	0.9776124	1.0615141	0.9576650	0.8819767
450	0.9303364	0.1553626	0.0146668	0.9566468	1.0611565	0.5241102	1.0246921	1.0936256	0.8640949	0.8752682
500	0.8869674	0.1717151	0.0196916	0.9860567	0.9887390	0.5524897	1.0927672	1.0623573	0.9712002	0.8488635
550	0.7526600	0.1901101	0.0888309	1.0368547	0.9924056	0.5280085	0.9454835	1.0094136	1.0269860	0.9871188
600	0.7209931	0.2168625	0.2069259	1.1032858	1.0167303	0.5217712	0.9813149	0.9233342	1.0285016	1.1145221
650	0.7349762	0.3311226	0.2037891	0.9894169	0.9246317	0.5424865	1.0616175	1.0643772	0.9462987	1.0041530
700	0.8150288	0.3822004	0.2131125	0.9217480	1.0350216	0.6245714	0.9353640	1.0422122	0.9648927	1.0218345
750	0.7153426	0.4215137	0.2484203	0.9364656	1.0402930	0.5175583	0.9378840	0.9574421	0.9605348	1.1369935
800	0.7706692	0.4544326	0.2628193	1.0567128	1.0740246	0.4498870	0.9776922	0.9969743	1.1178305	1.0399894
850	0.7696381	0.5348754	0.2433450	0.9993973	1.0273710	0.6557199	1.0643040	0.9021643	1.0101674	1.0121330
900	0.8929721	0.5277924	0.2670244	0.9704949	0.9662483	0.5988965	1.1150935	0.9366939	1.0288920	0.9953679
950	0.8833370	0.5272671	0.2447011	0.9913941	0.9405878	0.6527484	1.0824984	0.8814789	1.0614144	0.8487756
1000	0.8295394	0.5506957	0.2423267	0.9223895	1.0739817	0.5767458	1.1033586	0.9757508	0.8737733	0.9115555

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.8771546	0.5563155	0.2599871	1.0258169	1.0303813	0.5164257	0.9488629	1.0005271	1.0153721	1.0328420
100	0.9938496	0.5426541	0.2473478	1.0741660	0.9894199	0.4855484	0.9491151	0.9519654	1.0506342	0.9456807
150	0.9228284	0.5092931	0.2152398	0.9411045	1.0542547	0.4599512	1.0085995	0.9884576	0.9691915	0.9393988
200	0.8574435	0.4578401	0.1940422	0.9859956	1.0338840	0.5623557	1.0434041	1.0429928	1.1133629	0.8852824
250	0.9479178	0.5255338	0.2610477	0.9752957	0.9528892	0.5946265	1.0432676	1.0239356	1.1728165	0.8748689
300	0.8354709	0.5037267	0.2383480	0.9874005	1.0497227	0.5675619	0.9996735	0.9689832	0.9919798	0.9589395
350	0.8344327	0.5517732	0.2549685	0.9566322	0.9472250	0.6095253	1.0463847	1.0334333	0.9037336	0.9809388
400	0.8630997	0.5776746	0.2513576	1.0035766	0.8613902	0.6076765	1.0438560	1.0276265	1.1086059	0.8975829
450	0.7622592	0.6800266	0.2438986	1.0308612	0.9238134	0.5184088	0.9622973	1.0840393	0.9947152	1.0089994
500	0.8102857	0.4550685	0.2278266	0.9191890	0.9357211	0.5675559	1.0504368	0.9430305	1.0102246	1.0186106
550	0.8292647	0.4729369	0.2744756	0.9526402	1.0537749	0.5790355	1.0575047	0.9372396	0.8898606	1.0636133
600	0.8307423	0.4442530	0.2951431	0.8482294	0.9624025	0.5297463	0.9477529	1.0320698	0.9196616	1.0831370
650	0.7711911	0.5279910	0.2837844	0.9213366	0.9460128	0.4927797	1.0794836	1.0586481	0.9717834	1.0139139
700	0.8383885	0.5248745	0.2617730	0.9536835	0.9141451	0.5288538	1.0748925	0.9873105	1.0296587	1.0688684
750	0.8187112	0.5630766	0.2874856	0.9787356	1.0594696	0.5762284	0.9994144	0.9884136	1.0142934	0.9463224
800	0.8364420	0.5656786	0.2269576	1.0220963	1.1002491	0.5805458	0.9768800	1.0011419	0.9512177	1.0110918
850	0.9877693	0.4939408	0.2175844	1.0611042	1.0579248	0.5488538	0.9447295	0.9850870	0.9856371	0.9944716
900	0.9700688	0.4740678	0.2533931	1.0663601	1.0024332	0.5066820	0.9304735	1.0126292	0.9416863	0.9381394
950	0.8760592	0.4867770	0.2678667	1.0476751	0.9477699	0.4892852	0.9624908	0.9837517	0.8856992	0.9567608
1000	0.8360814	0.4229355	0.2590568	1.0146429	0.8932792	0.4971639	0.9767426	0.9839038	0.9055390	1.0023251

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.9096609	0.4587565	0.2270247	0.6394675	0.9502350	0.5711822	0.9912886	1.0143470	0.8687720	0.9718492
100	0.8375821	0.5073449	0.3163627	0.3581251	0.9584439	0.6017367	1.0653236	1.0696639	0.9281415	1.0391917
150	0.9744671	0.5521901	0.4006893	0.1692724	0.9411967	0.6168684	1.0988485	0.9346126	0.8339763	0.9969217
200	0.9714156	0.6729208	0.6736243	0.0908954	1.0743169	0.6026607	0.9507922	0.9962560	0.7876434	0.9933871
250	0.9034445	0.7784908	0.9545964	0.0392505	1.1230748	0.4592346	0.9803173	1.0721757	0.7805086	0.9696018
300	1.0214965	0.7974020	0.9888847	0.0333717	1.0467946	0.5843257	1.0361366	1.0580698	0.7912212	0.9247545
350	0.9374284	0.8668031	0.9808730	0.0270102	1.0716769	0.4970489	1.1133893	1.0536347	0.8385274	1.0399432
400	0.9560222	0.8593757	0.9505612	0.0335616	0.9784294	0.6166150	1.1319801	1.1345697	0.8865313	1.0682578
450	0.9411700	0.7809198	0.9514543	0.0173741	1.0124908	0.5608651	0.9997614	1.0329328	0.7547305	0.9579399
500	0.9923864	0.8121872	0.9710181	0.0172417	0.9895834	0.4899813	0.9733576	0.9730111	0.7824940	1.0476117
550	0.9419148	0.8550860	0.8992997	0.4081695	1.0271780	0.5252823	0.9714976	0.9660368	0.8177686	0.9193307
600	0.9752101	0.7395383	0.6882454	0.6811242	1.0842382	0.5431482	0.9315728	0.9340089	0.9106303	0.8481793
650	0.8718942	0.7318982	0.5213323	0.8869253	0.9877390	0.5180958	0.8821867	1.0323718	0.8577601	0.9396256
700	0.9934986	0.7606633	0.4297915	0.9206311	1.0126780	0.5258641	1.0069579	1.0149231	1.0065508	0.9644260
750	0.9825121	0.7485635	0.2923129	0.9470672	1.0395803	0.5746221	0.8931920	1.0366791	0.9800119	1.0556874
800	0.9894406	0.7001660	0.2476032	0.9944050	0.9898603	0.5203051	0.9636006	0.9177269	1.0192349	0.9730120
850	0.9624581	0.6097788	0.2493091	1.0511269	0.9841830	0.5432343	0.9909277	1.0106107	1.0250311	0.9571360
900	0.8321259	0.5890104	0.2443790	1.0564496	1.0493868	0.5289981	1.0211446	1.0186481	1.1035701	0.9662539
950	0.9588448	0.6114216	0.2600585	1.0317888	1.0110445	0.4883770	0.9221711	1.0946321	1.1603642	1.0451886
1000	0.8764801	0.5096985	0.2695939	0.9939786	1.1286296	0.5676133	1.0101770	0.9106207	1.0147448	1.0647328

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.9295790	0.6175993	0.2179947	0.8179684	0.9914851	0.4763349	0.6545768	1.0248344	1.1008321	0.6859044
100	0.8696539	0.8068047	0.3001204	0.7096548	1.0268713	0.3908726	0.2534310	1.0577605	1.1195804	0.5548324
150	0.9111479	0.8000096	0.3312101	0.7032123	1.0720998	0.2714749	0.1575907	1.0638901	1.0866844	0.6227052
200	0.8471096	0.9154488	0.3202825	0.5947666	1.0204721	0.1731178	0.1399341	1.0282045	1.0297094	0.6386793
250	0.9927289	0.9253281	0.3713497	0.5871669	1.0618031	0.1584900	0.1230229	0.9622104	0.9517742	0.5529820
300	1.0182882	0.9651112	0.4418406	0.5885888	1.0703356	0.1313013	0.1242608	1.0302375	0.9348049	0.5313812
350	0.9714699	0.9960260	0.4323138	0.5059655	1.0889239	0.1325833	0.1060834	1.0372877	1.0633480	0.5338703
400	0.9799890	0.9706230	0.4582393	0.5715610	1.0891776	0.1098742	0.1339669	0.9567419	1.0152618	0.5075989
450	0.8977146	0.9208167	0.4194779	0.6463979	1.0274941	0.1281843	0.1493499	1.0048159	1.0615933	0.5274735
500	1.0126903	0.9351858	0.3998839	0.6525732	1.1174449	0.1329941	0.1277763	1.0387395	0.9527942	0.4600327
550	0.9888106	0.8429439	0.4135914	0.7672129	1.0173763	0.1941226	0.5413010	1.0765358	1.0274892	0.8259854
600	0.9298670	0.7409867	0.3154711	0.9025299	0.9243213	0.3404733	0.7891126	1.0856334	0.9730256	0.9423028
650	0.9899137	0.7107902	0.2980222	1.0231165	1.0219058	0.4143545	0.8089595	1.1105799	0.9577923	1.0363327
700	0.9322499	0.5771268	0.2860621	0.9459141	1.0128574	0.4326153	0.9105613	1.0104385	0.9470463	0.9736637
750	0.9042993	0.5520111	0.2586983	1.0056598	0.9375401	0.4634716	0.9621428	1.0827883	0.9366442	0.9618601
800	0.8659431	0.5822747	0.3029262	0.9979326	0.9420551	0.5575567	0.9580852	1.0520072	0.9963316	1.0174225
850	0.8832785	0.6303723	0.3034170	0.9868087	0.9995131	0.4524733	0.8997099	1.0479464	1.0441080	1.1200878
900	0.8606079	0.5326242	0.2368212	1.0911693	1.0114834	0.4678748	1.0151968	1.0457498	1.1363573	1.0862593
950	0.8352725	0.6135348	0.2785650	0.9987888	1.0354324	0.5525475	1.0276701	1.0879641	1.0004824	0.9862339
1000	0.8981797	0.5532309	0.3009148	1.0248718	0.9626078	0.4644562	1.0561223	1.0661443	1.0318981	1.0265755

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.8850624	0.5038846	0.3078242	0.8576891	0.9012466	0.5551609	0.6780389	0.9945922	0.7437685	0.9433031
100	0.8729878	0.5694626	0.3165420	0.7101411	0.8124167	0.4611005	0.3165847	0.9999606	0.5752089	0.9591522
150	0.9173227	0.5226500	0.3329892	0.5558876	0.8241609	0.3324276	0.2309869	0.9807177	0.6077013	1.0780745
200	0.9299528	0.5867621	0.3861723	0.5159445	0.7515524	0.2457625	0.2207544	1.0162550	0.5112618	1.0137706
250	0.9209184	0.5313722	0.4010768	0.4775381	0.8004354	0.2150988	0.1898617	0.9581068	0.4686708	1.0743943
300	0.9070186	0.6576233	0.3983225	0.5394210	0.8810021	0.1757765	0.1683721	1.1005697	0.4402822	1.0638766
350	0.8912511	0.7284224	0.4026950	0.5489849	0.7728059	0.1539329	0.1915018	1.0914302	0.4360513	1.0278085
400	0.8901733	0.6492277	0.4709437	0.5252420	0.8056099	0.1914083	0.2221357	1.1513664	0.4620532	0.9899795
450	0.9896985	0.6625505	0.4743936	0.4951404	0.7944182	0.1238839	0.2280565	1.0694835	0.4164037	0.9529247
500	0.8220001	0.7098242	0.4877278	0.4070536	0.7707032	0.1901129	0.2065303	1.0148386	0.3962084	0.9632785
550	0.7841262	0.6555112	0.4379593	0.5964175	0.9037501	0.1955038	0.5458454	1.0097915	0.7165183	1.0378485
600	0.8105718	0.6182534	0.4350259	0.7581177	0.9335526	0.3473045	0.7812397	0.9783904	0.9108532	1.0122813
650	0.7665186	0.6336927	0.3365588	0.8293575	1.0427836	0.5323911	0.8791064	0.9547677	1.0405887	1.0462451
700	0.9025364	0.6415391	0.3352126	0.9359960	0.9371851	0.5185095	0.8789519	1.0962568	1.0402053	1.0885933
750	0.9526245	0.7287142	0.3867661	1.0301599	1.0246073	0.5923798	1.0812690	0.9386586	0.9834023	0.9675427
800	0.9247615	0.7084845	0.3326918	1.0235707	1.0436615	0.4976960	0.9697633	1.0248615	0.9724838	0.9692211
850	0.8846464	0.6711021	0.3224961	0.9739047	1.0667353	0.5651415	0.9393338	0.9847772	0.9407487	0.8955146
900	0.8303234	0.6084238	0.2643575	1.0120623	1.0334007	0.5407995	0.9594209	1.0676551	0.8885294	1.0576567
950	0.8181051	0.5178633	0.2816835	1.0577442	0.9846052	0.5408021	1.0282617	1.0331703	1.0923835	1.0001409
1000	0.9336120	0.5727841	0.2393415	1.1240246	0.9533456	0.5348363	1.0399859	1.0537941	1.0767289	1.0168535

0	0.9366741	0.5608863	0.2716483	1.0757696	0.9382246	0.5770357	1.0542920	1.0502123	0.9404575	1.0135783
50	0.9071516	0.5522661	0.2641653	0.8850012	1.0474076	0.5424328	1.0251858	1.0157688	0.9198230	0.9721618
100	0.8386299	0.4857313	0.2920997	0.7629720	0.9378230	0.5926128	1.0744289	0.9347207	1.0429681	1.0721800
150	0.9262297	0.5192469	0.2349658	0.7340690	1.0310072	0.5875355	0.9806121	1.0116557	0.9716034	1.0222642
200	0.9112949	0.6190628	0.2914506	0.6957822	1.0788786	0.5198659	0.9426288	0.9388657	1.1052304	1.0607689
250	0.7655338	0.6153163	0.3253283	0.6069797	1.0289556	0.5381374	0.9530343	1.0365796	1.1279211	1.0402395
300	0.8489257	0.5587390	0.3480941	0.6604890	0.9975116	0.5606033	1.0509440	1.1797758	1.0643962	1.1279229
350	0.8222252	0.6308144	0.4105489	0.6303880	1.0199902	0.6604489	1.0125709	1.1617917	0.9285496	0.9688132
400	0.9457624	0.6198588	0.4384201	0.6758291	0.9567558	0.5369977	1.0670868	1.0301008	0.9818390	0.9852008
450	0.9596424	0.6068104	0.4286106	0.6092152	0.9916671	0.6086343	0.9982556	0.9764672	0.9454591	0.9615955
500	0.9291621	0.7782103	0.3974974	0.6271109	0.9949030	0.5454618	0.9019288	1.0662013	1.0327634	1.0504045
550	0.9665730	0.7486173	0.4738247	0.7267424	0.9674793	0.4991629	0.9239040	1.0067922	1.0440870	0.9736056
600	0.8751866	0.6617806	0.3792725	0.8875729	0.9908244	0.5110362	0.8888474	1.0201713	1.0714733	0.9075709
650	0.9747657	0.6933816	0.2988495	0.9309693	1.0133665	0.5785175	1.0800517	1.0600353	1.0259078	1.0153806
700	0.9733546	0.6967127	0.3076034	0.9276715	1.0256149	0.5035381	1.1247392	1.1039371	1.0292002	1.0372288
750	0.8720133	0.5735069	0.3485374	0.8918376	0.9858972	0.5819594	1.0216797	1.1104225	1.0790515	1.0253414
800	0.8846150	0.5421485	0.2710023	0.9550366	1.0038198	0.5417035	1.0244310	1.0842923	1.0466998	1.0076694
850	0.9578208	0.5307090	0.2595862	1.0158110	1.0755357	0.5588203	1.0204086	0.9957126	1.1145265	1.0273810
900	0.9711980	0.5926987	0.2686436	0.9921689	1.0599781	0.5540604	0.9362853	1.0607079	1.0357449	1.0363767
950	0.8974285	0.5296696	0.1973673	1.1214059	1.0107994	0.4970286	0.9394353	1.0321000	1.0659351	0.9996599
1000	0.8456869	0.5175830	0.2205958	1.0375400	0.9932402	0.5775691	1.0371051	1.1159228	1.0188006	1.0235878
