YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W
0.1230891	0.5518087	0.6282918	0.0713012	0.1453388	0.5590064	0.8145132	0.0393288	0.2350410	0.1183719
