"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
150	0.7877413	0.0212390	0.0661092	0.6361925	0.6002361	0.5668787	0.0964591	0.4893081	0.6520688	0.7754888
200	0.7503077	0.0529415	0.1045478	0.6145692	0.6064605	0.5687164	0.1295817	0.5392662	0.6136346	0.6278161
250	0.6929548	0.0055429	0.0653620	0.6254141	0.5739105	0.6237397	0.0612986	0.6396563	0.6268855	0.7401324
300	0.7405451	0.0174616	0.0790012	0.5938891	0.7080385	0.5145070	0.0587652	0.6792619	0.6339516	0.7765702
350	0.7845297	0.0175410	0.0746992	0.7353833	0.6779130	0.5864348	0.0910375	0.6614731	0.7483586	0.7620551
400	0.8285425	0.0238756	0.0915004	0.7114077	0.7940041	0.6097651	0.0716654	0.6494378	0.8524654	0.7681385
450	0.8436884	0.0663825	0.0694903	0.8595620	0.7304713	0.5634754	0.0313962	0.7211425	0.7248172	0.7692082
500	0.8864722	0.0217944	0.0856117	0.6783157	0.7050086	0.5710728	0.1059880	0.6529777	0.7049740	0.7531553
550	0.6769719	0.0325770	0.0868433	0.7809476	0.6158618	0.5875537	0.0936623	0.7092730	0.7586388	0.6582969
600	0.6664454	0.0170112	0.0483230	0.7203929	0.5841174	0.6704905	0.1609753	0.7200160	0.8242108	0.7213818
650	0.7971768	0.0523958	0.0774096	0.6874048	0.6661344	0.6781439	0.2106958	0.5539877	0.6590971	0.7461274
700	0.8151667	0.0129948	0.0847883	0.6247110	0.6619989	0.7854399	0.1536563	0.6656255	0.5369654	0.8504917
750	0.7983348	0.0159223	0.0374259	0.8499643	0.7369774	0.6536081	0.1830532	0.5759823	0.6304967	0.6711872
800	0.5674681	0.0220721	0.0595869	0.7663550	0.6895332	0.7641411	0.1792625	0.5848705	0.6223037	0.7450700
850	0.6645065	0.0290027	0.0676486	0.6331486	0.6790206	0.7092729	0.1780501	0.6923469	0.7571235	0.8280008
900	0.7687679	0.0456526	0.0414568	0.6358836	0.7217360	0.7434661	0.1660552	0.5900646	0.7494767	0.7862823
950	0.7860986	0.0337779	0.0499862	0.4827266	0.6566628	0.6866216	0.1491524	0.5948713	0.6460571	0.6500294
1000	0.7129263	0.0558164	0.0898031	0.8514108	0.6405206	0.7295940	0.1485401	0.4943865	0.6683796	0.7387856

0	0.7743931	0.0358859	0.0490326	0.8267529	0.7404825	0.7078646	0.2192939	0.4996558	0.6612716	0.8767754
50	0.5947950	0.0176166	0.0750160	0.7310592	0.7305887	0.8023817	0.1954637	0.5970250	0.6797114	0.7640101
100	0.6474471	0.0544835	0.0567118	0.7625422	0.6131031	0.7991799	0.1703442	0.7884687	0.6981477	0.8025010
150	0.5290871	0.0451699	0.0411578	0.7665299	0.8584317	0.7935285	0.1454918	0.8285354	0.7748891	0.7991061
200	0.5768947	0.0221255	0.0236897	0.6437121	0.7322412	0.8263606	0.1829886	0.6120225	0.6859757	0.6006456
250	0.5038163	0.0305464	0.0615869	0.6983408	0.7356267	0.6344720	0.1821832	0.6957140	0.7565311	0.7828523
300	0.4628797	0.0316976	0.0641693	0.6343986	0.6256823	0.7099693	0.2085819	0.5574905	0.7039396	0.7473664
350	0.6402074	0.0606402	0.0562822	0.5847980	0.6650995	0.5911514	0.1901301	0.6354194	0.7518530	0.7294173
400	0.4602590	0.0230617	0.0501472	0.7892877	0.9091337	0.6694902	0.2500825	0.5440703	0.7764419	0.6772249
450	0.4756847	0.0341764	0.0688875	0.6462370	0.7487950	0.6960635	0.1876034	0.6524608	0.7687081	0.6797382
500	0.6399344	0.0372764	0.0921317	0.8893644	0.7446001	0.7320358	0.2408312	0.6347185	0.5948836	0.8387637
550	0.6740074	0.0378586	0.1247350	0.8480579	0.6538550	0.6767957	0.1364768	0.6783444	0.8914078	0.6696045
600	0.6555836	0.0393155	0.0590979	0.7742808	0.6733836	0.7353308	0.1080330	0.5857419	0.6721146	0.7164627
650	0.6406090	0.0264724	0.0668155	0.7504607	0.8036491	0.5977035	0.1532388	0.5366265	0.6078366	0.6534631
700	0.6672241	0.0514996	0.0445889	0.7104232	0.8033940	0.7058332	0.2368266	0.5902823	0.7171714	0.7621756
750	0.7156783	0.0278601	0.0698140	0.6863913	0.7854201	0.6937268	0.2059783	0.6101985	0.6859615	0.7764267
800	0.7820551	0.0318576	0.1377121	0.7561559	0.8461098	0.8531132	0.1751303	0.5476521	0.6628019	0.6992677
850	0.6001960	0.0452768	0.0702396	0.8893397	0.5901721	0.7493938	0.1646268	0.5648377	0.6680107	0.7081244
900	0.7799362	0.0529748	0.0582704	0.6523498	0.6126812	0.6779833	0.1507005	0.5206883	0.6124342	0.6307634
950	0.6841219	0.0163540	0.0602438	0.6690814	0.5862394	0.6200499	0.2208739	0.6345712	0.5481622	0.7975267
1000	0.6882239	0.0503547	0.0459858	0.6443193	0.7466143	0.6210521	0.1775426	0.5456897	0.6980980	0.7825859

0	0.8325237	0.0392417	0.0551942	0.8321721	0.7226794	0.7944467	0.1470548	0.5185286	0.6049031	0.7022323
50	0.8239905	0.0796069	0.0630658	0.8509053	0.7157352	0.7486754	0.1532345	0.6387596	0.6307862	0.6805161
100	0.7626598	0.1283249	0.0583762	0.8312039	0.6805412	0.7983896	0.1639717	0.5489316	0.5936589	0.7313782
150	0.7724959	0.1060353	0.0517071	0.7492621	0.6829708	0.8289955	0.2240867	0.4592673	0.7872960	0.7216976
200	0.9011166	0.1661024	0.1020421	0.5932006	0.6466577	0.5979646	0.1385931	0.4099100	0.6771735	0.7689384
250	0.7569060	0.0823183	0.0664479	0.7652042	0.7137310	0.8081852	0.2049553	0.6160484	0.6373288	0.9122632
300	0.8565871	0.0684688	0.0546826	0.6675774	0.6686785	0.6665242	0.1381896	0.6458126	0.7710972	0.7168017
350	0.7483397	0.0891701	0.0597008	0.7652936	0.7147656	0.7923783	0.2182784	0.6242348	0.7579472	0.7478337
400	0.7831897	0.0776064	0.1104181	0.8691476	0.8246511	0.7329253	0.1734676	0.6808971	0.7210500	0.7568418
450	0.8079072	0.0954946	0.0823683	0.7394784	0.7702997	0.7808340	0.1774045	0.6864601	0.6141002	0.7680899
500	0.6197997	0.0995932	0.0683512	0.8000626	0.8270189	0.8149802	0.1652174	0.7008954	0.7143977	0.7534818
550	0.7271397	0.0443272	0.0646257	0.6643865	0.7331931	0.7594614	0.1820275	0.6768755	0.6417689	0.7348402
600	0.6382704	0.0329702	0.0506503	0.7704614	0.6786762	0.8951004	0.1181454	0.5743528	0.6333447	0.6926869
650	0.7015680	0.0430175	0.0962448	0.8255583	0.7389593	0.7725964	0.1742877	0.5792873	0.6648414	0.7178361
700	0.6327345	0.0210605	0.0606671	0.8350544	0.7743441	0.7315146	0.1650727	0.6343434	0.6721951	0.6267233
750	0.7470698	0.0636916	0.1078559	0.7594659	0.7376751	0.7763905	0.1655821	0.5494745	0.6868942	0.7682223
800	0.7890814	0.0246871	0.0440982	0.8801665	0.7217136	0.7597327	0.1380664	0.5952451	0.5390161	0.8364090
850	0.7682514	0.0673419	0.0491927	0.6395432	0.9409449	0.6596454	0.1137924	0.5375028	0.5304939	0.6829111
900	0.7602678	0.0282698	0.0316424	0.7826738	0.7702895	0.8194538	0.2125283	0.6607780	0.6049900	0.8255361
950	0.7346888	0.0246529	0.0447058	0.6610330	0.5916237	0.7999994	0.1266063	0.6071825	0.6002220	0.8343124
1000	0.6883733	0.0489084	0.0497860	0.8623727	0.6145372	0.6960504	0.2086800	0.6845445	0.7065399	0.7784375

0	0.6752458	0.0390667	0.0621251	0.7698176	0.6281204	0.8223308	0.1618778	0.5577044	0.6331912	0.6958519
50	0.7729405	0.2292294	0.1352368	0.6629387	0.6425255	0.7380119	0.1574750	0.8798042	0.7170032	0.6809395
100	0.7164132	0.3867707	0.0731439	0.6032064	0.5900021	0.6878805	0.1501985	0.6708722	0.5639912	0.7287399
150	0.3963324	0.7773594	0.0908918	0.7441924	0.6964319	0.7227599	0.1944859	0.6771927	0.5337715	0.6730561
200	0.3949635	0.6542544	0.0642187	0.7144929	0.6485172	0.7745788	0.1875665	0.5888057	0.8039997	0.6362075
250	0.4513031	0.6880687	0.0562313	0.7316706	0.7090345	0.6716164	0.1725763	0.6862897	0.7449796	0.7170477
300	0.2791886	0.7412971	0.0399152	0.5822958	0.6525963	0.7046369	0.2350671	0.5200671	0.6541738	0.6642658
350	0.3333340	0.5521007	0.0569833	0.6423991	0.7211370	0.6592748	0.1676579	0.6684430	0.6470670	0.7833714
400	0.3460191	0.5170625	0.0677583	0.5963661	0.6132525	0.7186119	0.1774795	0.6018373	0.7102924	0.8011688
450	0.3350737	0.7171329	0.0503041	0.7878885	0.6227883	0.7344424	0.1209853	0.6949355	0.6812766	0.7353083
500	0.4688331	0.5040717	0.0668706	0.7765440	0.5882871	0.6739345	0.1983897	0.6801242	0.7302797	0.8295854
550	0.4237496	0.2440915	0.0683157	0.7678591	0.5980873	0.7369878	0.1701983	0.7073606	0.7047633	0.8825998
600	0.5552534	0.1494273	0.0615047	0.6869999	0.6473620	0.8282814	0.1688598	0.5410357	0.6488908	0.7229369
650	0.7451292	0.0968083	0.0708902	0.6539133	0.7835399	0.7280258	0.1821201	0.6068111	0.7204388	0.8383152
700	0.7290337	0.0626840	0.0940376	0.7118430	0.6563634	0.8342107	0.1313957	0.6628068	0.6158837	0.7615303
750	0.7184634	0.0397875	0.0652890	0.8090219	0.7319291	0.7511183	0.1915770	0.6113503	0.7736202	0.8041621
800	0.7299024	0.0202444	0.0369852	0.7121875	0.7400367	0.8508721	0.1689387	0.6503030	0.6538320	0.8270824
850	0.6772945	0.0361362	0.0923284	0.5870919	0.6892650	0.7414232	0.1778517	0.5535463	0.6741539	0.8438402
900	0.5874453	0.0348984	0.0638624	0.7684273	0.6144715	0.7426206	0.2960411	0.6058088	0.7420572	0.7265853
950	0.8858059	0.0249852	0.0938116	0.7509373	0.7433544	0.7788471	0.1317059	0.6056223	0.6976160	0.6251754
1000	0.5913882	0.0209933	0.0853751	0.8036137	0.7779855	0.8396469	0.1756062	0.5884697	0.6331251	0.8040754

0	0.6915735	0.0624628	0.0721780	0.7107192	0.5291220	0.8223336	0.1794113	0.5096595	0.4898578	0.7151602
50	0.5921209	0.0458327	0.0412705	0.6999737	0.6651477	0.6120695	0.1147684	0.7130801	0.7328320	0.8007561
100	0.6207516	0.0304699	0.0619707	0.7191279	0.6937239	0.5951998	0.1341663	0.6491732	0.7248707	0.7758457
150	0.4211324	0.0407391	0.0932781	0.7816786	0.7285305	0.6436993	0.1952870	0.6438871	0.5225650	0.7019566
200	0.4171587	0.0238999	0.0797954	0.7705775	0.7316541	0.5509841	0.2012163	0.5462060	0.7117678	0.8146542
250	0.3990866	0.0258646	0.0824793	0.6987119	0.5933462	0.6406049	0.1747758	0.6188601	0.6815703	0.9169340
300	0.3479727	0.0305851	0.0427626	0.5919904	0.7088019	0.5484051	0.1843074	0.7598535	0.6222817	0.9072448
350	0.4202016	0.0565299	0.0922981	0.6782010	0.7599117	0.5691203	0.2714981	0.7229278	0.7338526	0.7586260
400	0.2977627	0.0185149	0.0937676	0.7390833	0.5573743	0.5203395	0.1972201	0.6573963	0.6343593	0.8336517
450	0.4364823	0.0193427	0.0702457	0.6726572	0.5827981	0.5116036	0.2248832	0.6103284	0.5424043	0.8306897
500	0.3844120	0.0209795	0.0797290	0.6971263	0.6163674	0.5247791	0.1940438	0.7188792	0.5717574	0.6930179
550	0.5572618	0.0339254	0.0470872	0.6408869	0.7248595	0.5846892	0.1758457	0.7482374	0.7208098	0.8448407
600	0.7300756	0.0307329	0.0795057	0.7410123	0.6248011	0.7192293	0.2529983	0.6321864	0.6604128	0.7167138
650	0.7703336	0.0656133	0.0485289	0.6830192	0.6195279	0.5788573	0.1722754	0.5907705	0.6430508	0.7241602
700	0.7696997	0.0374242	0.0691442	0.7689938	0.6164063	0.7055786	0.2818216	0.5692477	0.6440462	0.8085999
750	0.7658011	0.0272823	0.0816733	0.6950213	0.7142000	0.8363283	0.1853080	0.5230473	0.6439775	0.5530136
800	0.7392333	0.0254442	0.0624007	0.6722061	0.6014443	0.7224119	0.2157340	0.5266537	0.6990173	0.6399876
850	0.6279779	0.0450895	0.0921815	0.6348734	0.7030736	0.6553905	0.2064881	0.5564555	0.6691287	0.7060504
900	0.7382100	0.0544051	0.1001047	0.7177071	0.6257103	0.7054180	0.1678349	0.5018882	0.6998776	0.8975414
950	0.6789705	0.0412185	0.0656460	0.6566115	0.5921312	0.7277597	0.1376892	0.4462221	0.6822364	0.8619623
1000	0.8542482	0.0735093	0.0556280	0.6653715	0.7524868	0.6624944	0.1510791	0.6047389	0.6665806	0.6781167

0	0.6831072	0.0339674	0.0538702	0.7518922	0.6103980	1.0889758	0.1374814	0.5699458	0.6157859	0.7592480
50	0.4520259	0.1057749	0.0352212	0.8343543	0.8035851	0.5929536	0.2020702	0.6227882	0.6958625	0.7388330
100	0.2132665	0.1995562	0.0089776	0.7027128	0.6175349	0.4475015	0.2096568	0.6516371	0.7851779	0.7028811
150	0.0975875	0.2621937	0.0000000	0.7448439	0.7336377	0.2743774	0.2610857	0.6238456	0.6628797	0.7238936
200	0.1644190	0.1916488	0.0013459	0.6236522	0.6784682	0.3424282	0.3418219	0.5121653	0.6194064	0.7423725
250	0.0757139	0.2272919	0.0032651	0.6232304	0.6160319	0.2419190	0.4394194	0.4819985	0.6825363	0.8031980
300	0.1100318	0.2930882	0.0001856	0.6288512	0.4666162	0.2378782	0.4356902	0.5681502	0.5807665	0.7418914
350	0.0968405	0.2639493	0.0013194	0.8013550	0.6871770	0.1503724	0.6566575	0.5227982	0.7957263	0.6678390
400	0.1073400	0.2718622	0.0014778	0.6887511	0.5033174	0.2495702	0.4357578	0.4639663	0.6575025	0.7803206
450	0.1075757	0.2241446	0.0007886	0.6865916	0.4277900	0.2017759	0.5192962	0.6234170	0.6358316	0.7767018
500	0.2246584	0.2100977	0.0038686	0.7019623	0.5506707	0.2423937	0.5000604	0.5574350	0.6546747	0.6899214
550	0.3677958	0.2101777	0.0386837	0.7422564	0.4979663	0.3467283	0.6485575	0.4541809	0.6831884	0.8352220
600	0.4817035	0.0799912	0.0685927	0.6568956	0.5380997	0.5270537	0.4421787	0.3673742	0.5101530	0.6995226
650	0.5476877	0.1013627	0.0609069	0.7238836	0.7852975	0.5225565	0.2680629	0.3646214	0.6172250	0.7130195
700	0.6847350	0.0330190	0.0876877	0.7488873	0.7344176	0.6906131	0.2731662	0.6855607	0.5568175	0.7887007
750	0.6786187	0.0317687	0.0309660	0.8103105	0.7235412	0.7588409	0.2429414	0.5426566	0.5844971	0.6431858
800	0.7349529	0.0523855	0.0638666	0.7149016	0.7277902	0.6551428	0.2478594	0.5180288	0.7420592	0.7482336
850	0.8178757	0.0170039	0.0374342	0.7584271	0.5904315	0.7068139	0.1940051	0.4899463	0.6288290	0.7164280
900	0.7559982	0.0138249	0.1011335	0.7430918	0.7249134	0.7557745	0.2365424	0.4749563	0.5091403	0.9002753
950	0.7614724	0.0456877	0.0769882	0.6646865	0.7144694	0.7068154	0.2847518	0.5053595	0.6287348	0.8536048
1000	0.6732961	0.0191215	0.0557136	0.8006895	0.7109238	0.6869930	0.2086323	0.5237106	0.6579895	0.7754505

0	0.8051148	0.0340150	0.0497905	0.8373668	0.6154949	0.6966938	0.1931484	0.5640610	0.5623696	0.6903098
50	0.4900626	0.0179451	0.0380010	0.8119831	0.7192999	0.7370444	0.1730301	0.5248848	0.7035224	0.7306659
100	0.3881048	0.0379182	0.0259432	0.7154599	0.7610392	0.6595625	0.1970888	0.6311847	0.6886839	0.7275382
150	0.4208175	0.0412876	0.0188904	0.8081254	0.7385829	0.8456761	0.1902381	0.5641559	0.7225854	0.6691176
200	0.4063881	0.0230373	0.0055421	0.7526063	0.6094112	0.8168988	0.1740772	0.5716746	0.5858167	0.9151310
250	0.3392067	0.0025843	0.0157956	0.6433368	0.7500781	0.6796061	0.1705684	0.5884844	0.5716836	0.7354463
300	0.3896443	0.0145757	0.0060163	0.6684039	0.7365926	0.8124818	0.1672473	0.7165589	0.6053136	0.5138559
350	0.3641226	0.0542478	0.0312308	0.7262718	0.7497557	0.5735289	0.2058355	0.6452227	0.7190081	0.5892897
400	0.3499649	0.0383440	0.0150020	0.6744552	0.8850950	0.7324921	0.2322020	0.4556255	0.6231329	0.6006213
450	0.4150044	0.0758888	0.0117440	0.8455782	0.7840015	0.7464137	0.2196715	0.5509581	0.5571681	0.6619735
500	0.4767507	0.0539065	0.0081631	0.7968306	0.6128932	0.6876663	0.2613085	0.5271017	0.6801982	0.9146735
550	0.6749235	0.0383551	0.0476225	0.8927042	0.7913421	0.7963868	0.2212827	0.7061906	0.6675007	0.7938242
600	0.5553348	0.0073003	0.0850495	0.5721090	0.8484141	0.7485778	0.2334868	0.6586182	0.5990806	0.6569978
650	0.7360185	0.0757290	0.0687352	0.7391456	0.6786176	0.7686479	0.2416318	0.5039613	0.6975878	0.6549272
700	0.7682831	0.0339480	0.0426088	0.7674874	0.6322678	0.6518473	0.1677638	0.5892306	0.5945031	0.8099303
750	0.5902265	0.0345934	0.0857507	0.7014701	0.8150313	0.7524217	0.2179036	0.5969151	0.5988955	0.7772341
800	0.6715388	0.0307292	0.0387440	0.9163992	0.7113126	0.6586988	0.2068946	0.6441584	0.5741136	0.6216635
850	0.7426273	0.0334610	0.0693004	0.6138121	0.7722237	0.7638470	0.2174181	0.5359579	0.4357322	0.7273874
900	0.7081007	0.0156710	0.0524657	0.7633283	0.6438272	0.8352127	0.1268108	0.5551583	0.6987200	0.8111374
950	0.7904858	0.0185041	0.0465443	0.7276554	0.6878501	0.8522625	0.1998191	0.5931203	0.7671917	0.6175262
1000	0.7471233	0.0296619	0.0917297	0.6917240	0.6336151	0.8647830	0.1965634	0.4417458	0.7624951	0.7372492

0	0.7552801	0.0626338	0.0629731	0.7626755	0.6352944	0.9186667	0.1682247	0.5081087	0.6018815	0.8185928
50	0.7006362	0.1676763	0.0414094	0.7481166	0.6855705	0.5765568	0.2260957	0.5305963	0.7544456	0.7144973
100	0.6326312	0.2233712	0.0699936	0.7478667	0.7057201	0.3341651	0.2466812	0.5692549	0.8072558	0.7682052
150	0.6088964	0.1887195	0.0964099	0.7581219	0.8135152	0.2150061	0.2832915	0.5199810	0.8423489	0.7839640
200	0.5026025	0.1915065	0.0842919	0.7533379	0.6966062	0.1330913	0.4059571	0.4506991	0.8654940	0.6939565
250	0.5857462	0.2963661	0.0645222	0.7631245	0.6925019	0.1480402	0.4873761	0.5063078	0.6628170	0.6851582
300	0.6012918	0.2899414	0.0758584	0.6626220	0.6700568	0.1945935	0.5335320	0.5336236	0.7968059	0.6441655
350	0.5062078	0.2379005	0.0415204	0.6666245	0.6589187	0.1289075	0.4704722	0.4381574	0.6658473	0.8123194
400	0.5299293	0.2444333	0.0478629	0.7323879	0.8214180	0.1202948	0.5250143	0.5051877	0.5745734	0.7117598
450	0.7511641	0.3250702	0.0659132	0.7275318	0.7764713	0.2220082	0.5794947	0.4455855	0.6014853	0.7140877
500	0.5446479	0.2623958	0.0695925	0.6014181	0.6920873	0.1256928	0.5280024	0.6026184	0.7794268	0.7747223
550	0.5811407	0.1065506	0.0977918	0.8904513	0.6839466	0.3973141	0.5458124	0.3547302	0.7162447	0.7532683
600	0.6576768	0.0469434	0.0989117	0.6727186	0.5881861	0.5414459	0.4648842	0.5823033	0.6328534	0.7248632
650	0.5973169	0.0752364	0.0627856	0.7404783	0.7261962	0.6737056	0.3683382	0.5612938	0.5215405	0.6278405
700	0.5813823	0.0308381	0.0567369	0.7408740	0.8389671	0.5682947	0.2382754	0.5174660	0.5605347	0.9540665
750	0.6638535	0.0143142	0.0630822	0.5391852	0.7607652	0.6456831	0.2041930	0.5179587	0.7546840	0.7962721
800	0.6469442	0.0527792	0.0499384	0.7336366	0.6743008	0.7260666	0.1646270	0.6409247	0.5197366	0.7078429
850	0.7980460	0.0482798	0.1473378	0.7495383	0.7271009	0.6663299	0.1215489	0.5170568	0.5147010	0.6520382
900	0.6510707	0.0190714	0.0719252	0.6455987	0.6663202	0.6681666	0.1293725	0.4504918	0.6301700	0.6929204
950	0.7098072	0.0295910	0.0722036	0.6673673	0.8210877	0.6920014	0.1023188	0.5503735	0.6609622	0.7493040
1000	0.7462718	0.0440468	0.0749309	0.6883976	0.6396882	0.6777224	0.2801153	0.5578097	0.6748368	0.7360250

0	0.8124668	0.0420095	0.0754755	0.7459341	0.5746675	0.6840333	0.1590929	0.4747153	0.6057399	0.7668155
50	0.6917485	0.0208809	0.0524316	0.7090093	0.6056138	0.7478396	0.1224030	0.5760995	0.6405799	0.7416268
100	0.7113133	0.0029821	0.0401809	0.7726078	0.5908520	0.6971051	0.1342830	0.6202366	0.5954894	0.6883912
150	0.7417846	0.0126312	0.0706243	0.6298218	0.6743984	0.7407271	0.0771894	0.5398078	0.6288205	0.6585746
200	0.7400050	0.0265975	0.0890528	0.7787539	0.4719913	0.8196219	0.0848986	0.4824881	0.6588571	0.6118194
250	0.6500506	0.0165644	0.0824972	0.8490878	0.7499320	0.8930412	0.0925398	0.4686317	0.7081872	0.6630770
300	0.8636699	0.0408741	0.0659033	0.6469554	0.7581005	0.6560311	0.0605329	0.5110666	0.7433189	0.6788053
350	0.6729103	0.0099714	0.0621124	0.6587163	0.9022873	0.7713844	0.0702090	0.5982646	0.7072508	0.6792642
400	0.7400890	0.0378267	0.0713161	0.6804067	0.7666851	0.8333148	0.0645213	0.6120648	0.6825547	0.8190248
450	0.8549150	0.0234032	0.0713440	0.6243232	0.8854237	0.7835441	0.0550591	0.6734608	0.6299421	0.7287357
500	0.6811398	0.0203481	0.0661816	0.7373173	0.6593452	0.6936714	0.0729760	0.7098875	0.7346528	0.6993712
550	0.6597702	0.0216512	0.0620832	0.7335768	0.7057735	0.8443423	0.1111697	0.6323453	0.7287353	0.6433339
600	0.7741698	0.0212398	0.1115669	0.7886213	0.7658928	0.6808110	0.1199504	0.5916165	0.6446133	0.6614405
650	0.6986278	0.0279066	0.0714388	0.7154764	0.7113552	0.7651472	0.1341314	0.5848793	0.7440482	0.6321510
700	0.6315873	0.0471619	0.0945723	0.7211173	0.6508795	0.8855725	0.1787052	0.4989555	0.5668844	0.6802818
750	0.6817499	0.0150994	0.0775300	0.7721959	0.6332829	0.7644145	0.1451284	0.6185157	0.5467339	0.7424879
800	0.8382150	0.0446176	0.0551099	0.6997752	0.6058123	0.6434857	0.2142898	0.6638014	0.6028621	0.9993875
850	0.6992080	0.0401085	0.0941990	0.6704202	0.6316083	0.7360385	0.2300357	0.6125636	0.7921206	0.7319297
900	0.6040542	0.0108313	0.0450748	0.8217939	0.8779759	0.7515420	0.1924985	0.5743768	0.7869292	0.6535915
950	0.7911814	0.0234457	0.0668386	0.6955269	0.7188372	0.6155183	0.2055555	0.6143186	0.6763734	0.8068692
1000	0.7889358	0.0419409	0.0817013	0.7605423	0.6211092	0.7913090	0.1991569	0.5278090	0.5485055	0.6756178
