YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C
0.0000000	0.5568123	0.3119361	0.5131014	0.4770059	0.7473516	0.0046543	0.0000000	0.7390440	0.9252180
0.7615333	0.8710922	0.0000000	0.7784159	0.3502258	0.3868504	0.7708245	0.0000000	0.8817829	0.7782538
0.7315926	0.6339962	0.0089011	0.0000000	0.0000000	0.5969332	0.2778968	0.4651616	0.7654017	0.7664612
0.8481696	0.7246672	0.0129246	0.0000000	0.3238281	0.5817958	0.4925308	0.2448388	0.0000000	1.0000000
0.6826240	0.6426812	0.2800052	0.9290536	0.0000000	0.5545166	0.4826540	0.2640816	0.0000000	0.8148289
0.8277249	0.5957277	0.2984134	0.5906490	0.4834176	0.8044514	0.0000000	0.0114033	0.0000000	0.7986295
