"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
900	0.9771602	0.5862211	0.6042157	0.3308079	0.1591789	0.9997698	1.0000000	0.7032312	1.0000000	1.0000000
950	0.9758822	0.5300480	0.5738575	0.3485290	0.1588141	0.9999018	1.0000000	0.7032312	1.0000000	1.0000000
1000	0.9741793	0.4771885	0.5477976	0.3643304	0.1586390	0.9999582	1.0000000	0.7032312	1.0000000	1.0000000

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9507105	0.2018684	0.3453093	0.4522533	0.1099913	1.0000000	1.0000000	0.6794392	0.7841179	0.8206386
100	0.9767667	0.1678450	0.2961835	0.4720884	0.0678151	1.0000000	1.0000000	0.5167135	0.5126969	0.6001392
150	0.9865211	0.1374569	0.2713302	0.4907472	0.0488771	1.0000000	1.0000000	0.3000392	0.3408046	0.4632370
200	0.9846683	0.1188008	0.2556328	0.5033571	0.0413620	1.0000000	1.0000000	0.1531771	0.2504424	0.3922832
250	0.9815793	0.1086916	0.2456470	0.5112826	0.0384865	1.0000000	1.0000000	0.0774656	0.2069510	0.3584204
300	0.9800474	0.1034299	0.2394691	0.5161675	0.0373992	1.0000000	1.0000000	0.0430570	0.1870663	0.3429821
350	0.9794200	0.1007008	0.2357084	0.5191423	0.0369898	1.0000000	1.0000000	0.0284379	0.1782738	0.3361387
400	0.9791766	0.0992643	0.2334386	0.5209381	0.0368358	1.0000000	1.0000000	0.0224693	0.1744758	0.3331601
450	0.9790838	0.0984906	0.2320758	0.5220161	0.0367779	1.0000000	1.0000000	0.0200927	0.1728631	0.3318797
500	0.9790487	0.0980637	0.2312603	0.5226611	0.0367561	1.0000000	1.0000000	0.0191618	0.1721872	0.3313340
550	0.8094761	0.0997101	0.3042409	0.5185859	0.0852448	1.0000000	1.0000000	0.0192658	0.3877889	0.5104643
600	0.6602723	0.1110594	0.3481072	0.5022356	0.1274179	1.0000000	1.0000000	0.0397848	0.6590945	0.7308661
650	0.5926157	0.1283028	0.3699864	0.4868369	0.1463547	1.0000000	1.0000000	0.1457312	0.8309396	0.8677273
700	0.5738053	0.1451653	0.3845827	0.4763194	0.1538694	1.0000000	1.0000000	0.3152116	0.9212826	0.9386639
750	0.6551770	0.1595488	0.3948355	0.4690261	0.1567448	1.0000000	1.0000000	0.4686874	0.9647663	0.9725196
800	0.7688252	0.1711463	0.4021920	0.4636987	0.1578320	1.0000000	1.0000000	0.5740660	0.9846478	0.9879548
850	0.8392420	0.1802461	0.4076272	0.4597072	0.1582414	1.0000000	1.0000000	0.6364175	0.9934390	0.9947970
900	0.8752816	0.1873187	0.4117297	0.4566793	0.1583954	1.0000000	1.0000000	0.6701661	0.9972365	0.9977751
950	0.8934372	0.1928139	0.4148652	0.4543638	0.1584533	1.0000000	1.0000000	0.6873967	0.9988490	0.9990553
1000	0.9030771	0.1970948	0.4172791	0.4525829	0.1584751	1.0000000	1.0000000	0.6958389	0.9995249	0.9996009

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9295872	0.4424747	0.4508898	0.3457844	0.1584881	1.0000000	0.9769474	0.7014295	0.9813360	1.0000000
100	0.9513296	0.6848244	0.5568739	0.2595189	0.1584881	1.0000000	0.9504141	0.6898961	0.9578705	1.0000000
150	0.9655209	0.8207651	0.6732645	0.2089080	0.1584881	1.0000000	0.9350146	0.6707224	0.9430096	1.0000000
200	0.9719256	0.8922567	0.7624942	0.1744175	0.1584881	1.0000000	0.9275066	0.6516335	0.9351974	1.0000000
250	0.9742390	0.9296021	0.8248629	0.1505860	0.1584881	1.0000000	0.9241139	0.6369956	0.9314374	1.0000000
300	0.9747969	0.9489192	0.8662076	0.1347799	0.1584881	1.0000000	0.9226404	0.6274027	0.9297182	1.0000000
350	0.9747264	0.9588647	0.8923663	0.1246957	0.1584881	1.0000000	0.9220148	0.6217378	0.9289581	1.0000000
400	0.9745066	0.9640105	0.9083615	0.1184531	0.1584881	1.0000000	0.9217528	0.6186299	0.9286297	1.0000000
450	0.9743083	0.9667080	0.9179341	0.1146733	0.1584881	1.0000000	0.9216440	0.6170151	0.9284903	1.0000000
500	0.9741708	0.9681474	0.9235909	0.1124197	0.1584881	1.0000000	0.9215990	0.6162103	0.9284319	1.0000000
550	0.9741611	0.9107037	0.9113881	0.1617885	0.1584881	1.0000000	0.9446332	0.6179589	0.9470716	1.0000000
600	0.9746064	0.8467407	0.8514806	0.2061767	0.1584881	1.0000000	0.9711589	0.6307633	0.9705272	1.0000000
650	0.9754925	0.7979400	0.7857368	0.2368915	0.1584881	1.0000000	0.9865552	0.6509402	0.9853840	1.0000000
700	0.9764142	0.7509892	0.7304383	0.2633514	0.1584881	1.0000000	0.9940619	0.6699509	0.9931945	1.0000000
750	0.9769936	0.7006157	0.6834758	0.2872999	0.1584881	1.0000000	0.9974541	0.6838887	0.9969539	1.0000000
800	0.9770725	0.6465643	0.6427874	0.3090809	0.1584881	1.0000000	0.9989274	0.6927145	0.9986727	1.0000000
850	0.9766282	0.5904993	0.6074040	0.3288820	0.1584881	1.0000000	0.9995529	0.6977942	0.9994328	1.0000000
900	0.9756657	0.5348380	0.5767276	0.3467709	0.1584881	1.0000000	0.9998149	0.7005283	0.9997611	1.0000000
950	0.9741715	0.4820055	0.5503102	0.3627578	0.1584881	1.0000000	0.9999237	0.7019288	0.9999005	1.0000000
1000	0.9721144	0.4339233	0.5277655	0.3768534	0.1584881	1.0000000	0.9999686	0.7026193	0.9999589	1.0000000

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9259812	0.3184024	0.3408400	0.4534977	0.1565764	0.7586410	0.9481225	0.7032312	1.0000000	0.9617176
100	0.9418203	0.4138371	0.2878412	0.4809806	0.2470361	0.4835880	0.8884120	0.7032312	1.0000000	0.9146547
150	0.9537109	0.4541707	0.2542106	0.5403370	0.4337170	0.3244451	0.8537571	0.7032312	1.0000000	0.8854347
200	0.9595191	0.4670539	0.2104000	0.6555775	0.5986216	0.2464631	0.8368613	0.7032312	1.0000000	0.8702905
250	0.9618075	0.4694298	0.1606653	0.7706044	0.6962943	0.2107874	0.8292262	0.7032312	1.0000000	0.8630629
300	0.9625376	0.4689315	0.1239810	0.8465300	0.7446465	0.1950052	0.8259103	0.7032312	1.0000000	0.8597678
350	0.9626894	0.4682177	0.1030911	0.8874743	0.7667422	0.1881461	0.8245025	0.7032312	1.0000000	0.8583072
400	0.9626717	0.4677894	0.0926112	0.9073417	0.7764823	0.1851939	0.8239129	0.7032312	1.0000000	0.8576714
450	0.9626270	0.4675849	0.0876744	0.9164540	0.7807063	0.1839301	0.8236680	0.7032312	1.0000000	0.8573981
500	0.9625927	0.4674968	0.0854261	0.9205127	0.7825244	0.1833909	0.8235668	0.7032312	1.0000000	0.8572817
550	0.9616856	0.3374846	0.1426573	0.9235109	0.8435979	0.4245201	0.8754027	0.7032312	1.0000000	0.8955148
600	0.9520982	0.2038580	0.1728745	0.9221570	0.7428014	0.6994754	0.9350960	0.7032312	1.0000000	0.9425568
650	0.9223508	0.1368023	0.1825463	0.8892905	0.5213575	0.8585767	0.9697439	0.7032312	1.0000000	0.9717681
700	0.8759645	0.1091576	0.1940120	0.7991431	0.3495913	0.9365410	0.9866369	0.7032312	1.0000000	0.9869086
750	0.8319468	0.0992280	0.2192827	0.6877046	0.2515815	0.9722091	0.9942708	0.7032312	1.0000000	0.9941346
800	0.8025149	0.0973887	0.2571368	0.6054529	0.2020790	0.9879882	0.9975862	0.7032312	1.0000000	0.9974291
850	0.7890486	0.1008881	0.2960056	0.5554639	0.1784475	0.9948460	0.9989938	0.7032312	1.0000000	0.9988895
900	0.7894216	0.1091511	0.3278734	0.5245087	0.1674972	0.9977976	0.9995834	0.7032312	1.0000000	0.9995251
950	0.8006799	0.1209527	0.3518007	0.5038407	0.1625134	0.9990611	0.9998282	0.7032312	1.0000000	0.9997984
1000	0.8185319	0.1343286	0.3695207	0.4893178	0.1602727	0.9996003	0.9999294	0.7032312	1.0000000	0.9999148

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9207766	0.2119885	0.4255735	0.4454988	0.1127800	0.9776616	1.0000000	0.7032312	1.0000000	1.0000000
100	0.9208772	0.2123461	0.4272336	0.4419416	0.0745912	0.9522046	1.0000000	0.7032312	1.0000000	1.0000000
150	0.9210960	0.2137439	0.4303364	0.4387899	0.0592375	0.9374755	1.0000000	0.7032312	1.0000000	1.0000000
200	0.9216957	0.2164074	0.4334246	0.4364194	0.0543685	0.9302581	1.0000000	0.7032312	1.0000000	1.0000000
250	0.9227789	0.2196881	0.4359828	0.4345672	0.0531738	0.9269562	1.0000000	0.7032312	1.0000000	1.0000000
300	0.9241839	0.2229268	0.4380309	0.4330992	0.0530475	0.9254955	1.0000000	0.7032312	1.0000000	1.0000000
350	0.9256648	0.2257957	0.4396648	0.4319338	0.0531487	0.9248607	1.0000000	0.7032312	1.0000000	1.0000000
400	0.9270430	0.2282077	0.4409680	0.4310071	0.0532526	0.9245874	1.0000000	0.7032312	1.0000000	1.0000000
450	0.9282350	0.2301854	0.4420081	0.4302687	0.0533203	0.9244705	1.0000000	0.7032312	1.0000000	1.0000000
500	0.9292237	0.2317881	0.4428389	0.4296794	0.0533580	0.9244206	1.0000000	0.7032312	1.0000000	1.0000000
550	0.9300253	0.2330791	0.4434819	0.4294358	0.1084859	0.9467377	1.0000000	0.7032312	1.0000000	1.0000000
600	0.9306656	0.2340444	0.4433992	0.4311562	0.1502151	0.9721856	1.0000000	0.7032312	1.0000000	1.0000000
650	0.9311328	0.2341902	0.4414668	0.4346108	0.1626392	0.9869109	1.0000000	0.7032312	1.0000000	1.0000000
700	0.9312863	0.2327554	0.4382443	0.4377767	0.1636876	0.9941267	1.0000000	0.7032312	1.0000000	1.0000000
750	0.9309258	0.2298575	0.4351140	0.4400562	0.1621081	0.9974279	1.0000000	0.7032312	1.0000000	1.0000000
800	0.9300154	0.2263990	0.4326761	0.4416483	0.1605841	0.9988883	1.0000000	0.7032312	1.0000000	1.0000000
850	0.9287375	0.2231838	0.4309103	0.4427870	0.1595951	0.9995230	1.0000000	0.7032312	1.0000000	1.0000000
900	0.9273530	0.2205648	0.4296408	0.4436232	0.1590415	0.9997962	1.0000000	0.7032312	1.0000000	1.0000000
950	0.9260651	0.2185678	0.4287144	0.4442505	0.1587549	0.9999131	1.0000000	0.7032312	1.0000000	1.0000000
1000	0.9249748	0.2170850	0.4280254	0.4447284	0.1586135	0.9999630	1.0000000	0.7032312	1.0000000	1.0000000

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9201011	0.2035204	0.3609675	0.4510115	0.1132795	1.0000000	0.9359819	0.6744438	0.7439701	1.0000000
100	0.9110485	0.1737286	0.3210583	0.4667055	0.0739629	1.0000000	0.8622978	0.4873178	0.4220726	1.0000000
150	0.8478951	0.1456355	0.3000021	0.4819228	0.0563090	1.0000000	0.8195329	0.2671162	0.2182133	1.0000000
200	0.6932249	0.1273053	0.2859441	0.4927298	0.0493034	1.0000000	0.7986830	0.1319930	0.1110463	1.0000000
250	0.5916476	0.1166367	0.2764636	0.4999682	0.0466228	1.0000000	0.7892611	0.0665029	0.0594667	1.0000000
300	0.5462161	0.1106174	0.2702152	0.5047462	0.0456093	1.0000000	0.7851692	0.0379038	0.0358841	1.0000000
350	0.5277177	0.1072146	0.2661494	0.5078652	0.0452276	1.0000000	0.7834319	0.0260923	0.0254565	1.0000000
400	0.5203830	0.1052592	0.2635231	0.5098835	0.0450841	1.0000000	0.7827043	0.0213753	0.0209522	1.0000000
450	0.5174950	0.1041114	0.2618349	0.5111818	0.0450301	1.0000000	0.7824022	0.0195320	0.0190396	1.0000000
500	0.5163588	0.1034235	0.2607535	0.5120138	0.0450098	1.0000000	0.7822773	0.0188222	0.0182379	1.0000000
550	0.5174678	0.1052009	0.3214873	0.5085212	0.0902109	1.0000000	0.8462440	0.0185825	0.2739353	1.0000000
600	0.5247012	0.1171883	0.3584027	0.4943453	0.1295246	1.0000000	0.9199070	0.0272829	0.5956959	1.0000000
650	0.5335649	0.1345445	0.3772748	0.4812110	0.1471774	1.0000000	0.9626633	0.1081700	0.7994993	1.0000000
700	0.5428828	0.1510243	0.3899501	0.4722600	0.1541826	1.0000000	0.9835096	0.2723265	0.9066435	1.0000000
750	0.6163278	0.1647367	0.3988396	0.4660186	0.1568630	1.0000000	0.9929300	0.4363818	0.9582139	1.0000000
800	0.7447731	0.1755470	0.4052178	0.4614347	0.1578765	1.0000000	0.9970214	0.5541753	0.9817928	1.0000000
850	0.8296959	0.1838717	0.4099364	0.4579865	0.1582582	1.0000000	0.9987584	0.6254683	0.9922189	1.0000000
900	0.8727783	0.1902503	0.4135037	0.4553626	0.1584017	1.0000000	0.9994859	0.6645419	0.9967226	1.0000000
950	0.8936150	0.1951566	0.4162341	0.4533511	0.1584557	1.0000000	0.9997880	0.6846391	0.9986350	1.0000000
1000	0.9040587	0.1989528	0.4183388	0.4518011	0.1584759	1.0000000	0.9999128	0.6945312	0.9994365	1.0000000

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9506928	0.2114644	0.4254450	0.4465885	0.1584881	1.0000000	0.7608805	0.7032312	1.0000000	1.0000000
100	0.9754470	0.2074415	0.4255022	0.4465467	0.1584881	1.0000000	0.4856566	0.7032312	1.0000000	1.0000000
150	0.9827094	0.1980068	0.4255469	0.4465140	0.1584881	1.0000000	0.3259215	0.7032312	1.0000000	1.0000000
200	0.9803458	0.1850844	0.4255819	0.4464885	0.1584881	1.0000000	0.2480432	0.7032312	1.0000000	1.0000000
250	0.9744980	0.1725455	0.4256092	0.4464685	0.1584881	1.0000000	0.2128507	0.7032312	1.0000000	1.0000000
300	0.9682928	0.1630159	0.4256306	0.4464529	0.1584881	1.0000000	0.1975667	0.7032312	1.0000000	1.0000000
350	0.9630325	0.1569113	0.4256473	0.4464408	0.1584881	1.0000000	0.1910777	0.7032312	1.0000000	1.0000000
400	0.9591377	0.1534406	0.4256603	0.4464312	0.1584881	1.0000000	0.1883600	0.7032312	1.0000000	1.0000000
450	0.9565458	0.1516273	0.4256705	0.4464238	0.1584881	1.0000000	0.1872313	0.7032312	1.0000000	1.0000000
500	0.9549652	0.1507366	0.4256785	0.4464180	0.1584881	1.0000000	0.1867650	0.7032312	1.0000000	1.0000000
550	0.8559361	0.1550700	0.4256847	0.4464134	0.1584881	1.0000000	0.4256925	0.7032312	1.0000000	1.0000000
600	0.8253981	0.1731001	0.4256896	0.4464098	0.1584881	1.0000000	0.7008376	0.7032312	1.0000000	1.0000000
650	0.8518696	0.1906197	0.4256934	0.4464071	0.1584881	1.0000000	0.8605403	0.7032312	1.0000000	1.0000000
700	0.8807052	0.2016366	0.4256964	0.4464049	0.1584881	1.0000000	0.9384054	0.7032312	1.0000000	1.0000000
750	0.8997257	0.2074267	0.4256987	0.4464032	0.1584881	1.0000000	0.9735924	0.7032312	1.0000000	1.0000000
800	0.9104080	0.2102084	0.4257005	0.4464019	0.1584881	1.0000000	0.9888742	0.7032312	1.0000000	1.0000000
850	0.9159591	0.2114794	0.4257019	0.4464008	0.1584881	1.0000000	0.9953623	0.7032312	1.0000000	1.0000000
900	0.9187132	0.2120430	0.4257031	0.4464000	0.1584881	1.0000000	0.9980796	0.7032312	1.0000000	1.0000000
950	0.9200371	0.2122884	0.4257039	0.4463994	0.1584881	1.0000000	0.9992082	0.7032312	1.0000000	1.0000000
1000	0.9206586	0.2123941	0.4257046	0.4463989	0.1584881	1.0000000	0.9996744	0.7032312	1.0000000	1.0000000

0	0.9206629	0.2118471	0.4253718	0.4466419	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9207765	0.2119841	0.4254450	0.4465885	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.7320611
100	0.9208652	0.2120912	0.4255022	0.4465467	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.4026683
150	0.9209343	0.2121749	0.4255469	0.4465140	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.1981571
200	0.9209883	0.2122404	0.4255819	0.4464885	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0921629
250	0.9210305	0.2122915	0.4256092	0.4464685	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0415769
300	0.9210634	0.2123316	0.4256306	0.4464529	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0185145
350	0.9210892	0.2123628	0.4256473	0.4464408	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0082914
400	0.9211093	0.2123873	0.4256603	0.4464312	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0038419
450	0.9211250	0.2124064	0.4256705	0.4464238	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0019291
500	0.9211373	0.2124214	0.4256785	0.4464180	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0011139
550	0.9211469	0.2124330	0.4256847	0.4464134	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.2687075
600	0.9211544	0.2124422	0.4256896	0.4464098	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.5979547
650	0.9211602	0.2124493	0.4256934	0.4464071	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.8024046
700	0.9211648	0.2124549	0.4256964	0.4464049	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9083732
750	0.9211684	0.2124593	0.4256987	0.4464032	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9589484
800	0.9211712	0.2124627	0.4257005	0.4464019	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9820063
850	0.9211734	0.2124654	0.4257019	0.4464008	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9922275
900	0.9211751	0.2124674	0.4257031	0.4464000	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9966763
950	0.9211764	0.2124691	0.4257039	0.4463994	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9985887
1000	0.9211775	0.2124703	0.4257046	0.4463989	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9994038
