"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
250	0.5227935	0.1818398	0.2861830	0.3878190	0.3686455	0.6222971	0.7737209	0.3347310	0.6350499	0.6576547
300	0.5782039	0.1593925	0.2145039	0.2335990	0.3470275	0.7946241	0.6072544	0.3749743	0.6692559	0.6015206
350	0.6374476	0.1587340	0.3666267	0.3816400	0.3800493	0.7512664	0.9223541	0.4042675	0.6578578	0.6642586
400	0.5130399	0.1458395	0.4469880	0.3342099	0.3131789	0.6818424	0.7935765	0.3546776	0.6604253	0.6595271
450	0.5814662	0.1938481	0.4234373	0.3354474	0.3288729	0.7030036	0.8308305	0.3266699	0.8751480	0.6271703
500	0.4424412	0.1503370	0.2804900	0.3962114	0.3312517	0.5884835	0.7696339	0.3345139	0.8119336	0.6716063
550	0.6425688	0.1425741	0.3869892	0.2794050	0.4180001	0.6947013	0.7407744	0.4361574	0.7877617	0.6788265
600	0.5510894	0.1573661	0.2351204	0.3229249	0.4214657	0.6720054	0.7013858	0.3304863	0.8618082	0.7127642
650	0.6046031	0.2475182	0.3533998	0.3128676	0.3301807	0.7393619	0.7226857	0.3575783	0.7149562	0.6440749
700	0.4841756	0.2167338	0.4188654	0.3573627	0.3782218	0.7301254	0.8142657	0.2927231	0.7097015	0.9547491
750	0.5430952	0.1763437	0.4264130	0.3450749	0.3638006	0.6590162	0.8525785	0.3002904	0.6417869	0.7738987
800	0.4700010	0.2256730	0.4026077	0.3030927	0.3521054	0.5879393	0.8562695	0.4072571	0.6422974	0.5316387
850	0.4807004	0.2441417	0.3122142	0.3789412	0.3032756	0.6792893	0.8059054	0.3696699	0.7607074	0.7501324
900	0.6336240	0.1776408	0.3975403	0.3185534	0.3318493	0.7198018	0.6762412	0.2993172	0.6998687	0.6953430
950	0.5514387	0.1145710	0.2491765	0.3268564	0.3099274	0.8223870	0.6237893	0.3315917	0.6968380	0.6707613
1000	0.5493930	0.1756747	0.4423808	0.2653671	0.2973515	0.6648526	0.7644488	0.4252858	0.7496120	0.7327907

0	0.5400951	0.1278314	0.3209380	0.4922341	0.3007514	0.8780768	0.7303176	0.3762406	0.7478134	0.7993517
50	0.5348519	0.1618610	0.3671882	0.4030264	0.2975371	0.6124636	0.6294095	0.3207035	0.6133572	0.8683354
100	0.5756546	0.2842173	0.1977546	0.4274697	0.3366237	0.5900065	0.6018079	0.2549400	0.5457026	0.7202693
150	0.5175228	0.2417579	0.2077752	0.4986192	0.3653285	0.4586854	0.6855517	0.1772875	0.4236380	0.7272534
200	0.6467163	0.1310019	0.1547109	0.5281954	0.4368422	0.5553046	0.6535479	0.2455849	0.4281026	0.8764371
250	0.6108903	0.1098886	0.1206686	0.5172043	0.4537268	0.4887638	0.6682773	0.2628433	0.3926345	0.7670699
300	0.5208830	0.0752934	0.1123321	0.6342929	0.4264697	0.4707682	0.6331662	0.2877939	0.3880350	0.7737831
350	0.6046417	0.0427445	0.0933774	0.5588548	0.3797036	0.5720093	0.6765264	0.2349744	0.4141446	0.6711672
400	0.5308346	0.0547094	0.0661885	0.6452208	0.4247054	0.5395584	0.6787545	0.2288165	0.4129086	0.6392881
450	0.4093754	0.0391135	0.0775896	0.7329837	0.4207221	0.5473047	0.6826849	0.2719860	0.4647509	0.6806199
500	0.5193786	0.0419545	0.1022574	0.5244400	0.3956644	0.6115043	0.8482554	0.3692886	0.3021737	0.7616556
550	0.4567323	0.0178930	0.0831547	0.5130881	0.4982268	0.5345544	0.8865236	0.3832284	0.4338562	0.6665576
600	0.4857272	0.0291243	0.0892891	0.4571235	0.4761678	0.5753565	0.7158936	0.4190372	0.7239858	0.6189513
650	0.3343692	0.0522211	0.1161271	0.3844370	0.3788923	0.5765601	0.6537382	0.4337555	0.8108513	0.6756263
700	0.3976092	0.0350786	0.2338479	0.2967700	0.3735112	0.5445926	0.5960820	0.3967863	0.7518299	0.6747772
750	0.4167964	0.1374129	0.2166787	0.3799918	0.3757837	0.5809966	0.6807165	0.3338638	0.6727011	0.8354196
800	0.6452817	0.1948181	0.3510115	0.3988255	0.3036711	0.8165360	0.8383225	0.3695385	0.7408598	0.7600092
850	0.3944431	0.1493789	0.2621852	0.3891109	0.2989058	0.7398416	0.7102224	0.2897904	0.7356802	0.6302811
900	0.5032599	0.1345020	0.3856488	0.3218734	0.3712611	0.7060679	0.7094681	0.4318872	0.7391922	0.6229762
950	0.5145501	0.0870645	0.3468052	0.3454514	0.3536642	0.6803836	0.9400591	0.2706941	0.7565835	0.8980807
1000	0.5158444	0.1526065	0.3844535	0.3650619	0.4182023	0.7559840	0.8222300	0.3991551	0.7977075	0.7332842

0	0.5443249	0.2294900	0.2631004	0.4442780	0.2908651	0.7652137	0.7221685	0.3483662	0.7544027	0.8610859
50	0.3860085	0.1786901	0.3982618	0.2849273	0.2817673	0.4202875	0.6372598	0.3487141	0.7101438	0.8615516
100	0.5503340	0.1772845	0.3422038	0.3157278	0.1185937	0.3505062	0.7900999	0.4106919	0.6763352	0.8079630
150	0.5174576	0.1260882	0.4453367	0.2977477	0.1694521	0.1888778	0.5734472	0.4519198	0.8556369	0.6816586
200	0.7329695	0.1237003	0.4577482	0.1665383	0.1923078	0.1467498	0.6882995	0.3353610	0.7304486	0.8485248
250	0.6416024	0.1611840	0.5637975	0.3276450	0.1998984	0.1603814	0.6718741	0.2354121	0.9166858	0.8175806
300	0.6688741	0.2272396	0.6050195	0.4065501	0.1421131	0.0980703	0.5881927	0.3437127	0.7303116	0.8408263
350	0.5660527	0.2360663	0.4760797	0.3298435	0.1597159	0.1171056	0.8019986	0.3751543	0.6746982	0.7598751
400	0.6745976	0.1999171	0.3177111	0.3540884	0.1336527	0.0897871	0.7782162	0.3118057	0.6884179	0.6249331
450	0.6472646	0.1956336	0.3480033	0.2996135	0.1625417	0.0980370	0.6353456	0.2943275	0.7803330	0.5807544
500	0.6220787	0.1743095	0.3594197	0.2666136	0.1924625	0.2027610	0.6159187	0.3937760	0.8235522	0.7443022
550	0.5759480	0.1508781	0.3967347	0.2265604	0.4200876	0.3246055	0.9220366	0.4009909	0.6639207	0.7138701
600	0.6085270	0.2070080	0.5048205	0.3549172	0.4895779	0.6540122	0.8103615	0.3568998	0.9266333	0.7492167
650	0.5396781	0.2686652	0.3271618	0.2691489	0.4995816	0.6801472	0.6303666	0.3417437	0.7974990	0.7846294
700	0.4865523	0.2121250	0.3143379	0.3591882	0.5108904	0.7607566	0.6795965	0.3323537	0.7711669	0.6511941
750	0.4772690	0.1788141	0.3459801	0.3756077	0.3511555	0.8512002	0.6278040	0.3205617	0.7536094	0.8183691
800	0.4358080	0.1935858	0.2494150	0.3917448	0.3247134	0.7800869	0.8007642	0.3214619	0.6737461	0.7153734
850	0.5117452	0.2217460	0.2664405	0.3789875	0.4122838	0.6709586	0.7278060	0.2665853	0.8640681	0.6389632
900	0.5400385	0.1325482	0.2733960	0.4135563	0.2840859	0.9218776	0.7265005	0.3423177	0.8135621	0.6767655
950	0.5526670	0.1458143	0.2870650	0.4738696	0.4143157	0.9334883	0.7196994	0.4838987	0.7876811	0.7200876
1000	0.5481918	0.1157750	0.2563443	0.4010449	0.3971893	0.7777159	0.6106499	0.3442225	0.7366980	0.6963515

0	0.6066041	0.1533449	0.2959003	0.3729044	0.4446323	0.6727234	0.7317678	0.3791746	0.6762194	0.7989254
50	0.4869650	0.1902923	0.3303851	0.2892921	0.2826076	0.7066852	0.5882150	0.3313874	0.7102965	0.4449898
100	0.5147213	0.2245505	0.3478353	0.2941587	0.2050923	0.5766445	0.3886943	0.3580897	0.7475955	0.2229894
150	0.4599682	0.2129753	0.3521972	0.2704729	0.2451438	0.6363395	0.4244627	0.3335844	0.7477117	0.1047765
200	0.5087112	0.2236233	0.2682838	0.2780746	0.2246604	0.7364788	0.3585916	0.2886195	0.6195469	0.0355312
250	0.4469482	0.3339884	0.3734426	0.2607146	0.1826723	0.7613189	0.4157705	0.3657490	0.7228408	0.0242003
300	0.4613926	0.3071167	0.5080543	0.2782122	0.1543297	0.8247843	0.2574180	0.3433032	0.6175924	0.0149644
350	0.5927138	0.4497191	0.4322923	0.2434909	0.1793698	0.6080163	0.2983494	0.3882886	0.5600013	0.0092106
400	0.5751486	0.4059521	0.5380874	0.2503668	0.1407867	0.7228783	0.2959537	0.3680044	0.6392910	0.0078880
450	0.5064028	0.4457229	0.4968778	0.3071450	0.2380558	0.6037440	0.3708046	0.5152762	0.7991022	0.0343241
500	0.6240254	0.3452556	0.4480423	0.3607203	0.1837367	0.5924123	0.2804303	0.4533231	0.6343362	0.0054102
550	0.5902812	0.3356495	0.4028653	0.4210566	0.2661781	0.6494336	0.5247022	0.5125021	0.5809556	0.2352205
600	0.5308510	0.3219753	0.2482663	0.4377167	0.3607330	0.7445457	0.6819791	0.4343120	0.5728938	0.3677586
650	0.5403859	0.1912436	0.3035362	0.4030665	0.3529496	0.7231450	0.6880982	0.4679462	0.6406244	0.6721310
700	0.4818616	0.1481269	0.2697562	0.3301367	0.4302297	0.6332239	0.6839734	0.3204745	0.7112503	0.6154746
750	0.5134539	0.1268755	0.2292764	0.3942425	0.3324498	0.6178805	0.6636048	0.3706386	0.7413978	0.6222821
800	0.6100165	0.1641205	0.3129272	0.3316120	0.3460520	0.7023255	0.7765298	0.3127734	0.7816850	0.6925771
850	0.5779935	0.2315759	0.2983927	0.3548143	0.3921077	0.6458509	0.7047581	0.2701069	0.6811514	0.6572920
900	0.4935609	0.1342974	0.3230685	0.4285739	0.3271928	0.7084462	0.6752818	0.3932949	0.6752373	0.6893387
950	0.6039306	0.2372674	0.3242969	0.3051134	0.2207864	0.6838676	0.5546707	0.3745076	0.6080414	0.7824396
1000	0.4445067	0.1850866	0.2706208	0.2515775	0.3674022	0.6607615	0.6496545	0.3654863	0.6847416	0.5660374

0	0.5299814	0.1445061	0.3369134	0.4515680	0.2309236	0.8126699	0.7389695	0.3752358	0.6731090	0.6564551
50	0.4995543	0.1994959	0.3158262	0.3169692	0.1910766	0.6367554	0.6640568	0.3446607	0.8509788	0.6633687
100	0.4913847	0.1102428	0.4199128	0.2775175	0.1776923	0.5858444	0.7259317	0.3832507	0.7081401	0.5567053
150	0.4069527	0.1744362	0.3318595	0.2247664	0.1005133	0.6305604	0.7610261	0.3812980	0.7637795	0.5309815
200	0.5173263	0.2316659	0.3813288	0.2345353	0.1383118	0.7665086	0.6321713	0.3060805	0.9577526	0.4752107
250	0.4258910	0.1560674	0.3693474	0.2247031	0.1028834	0.6311758	0.7463150	0.3309358	0.8799265	0.5722557
300	0.6015349	0.2560338	0.3120559	0.2403599	0.1838431	0.6042900	0.5973082	0.3712010	0.6639966	0.5537811
350	0.5176304	0.1900857	0.4059885	0.2215766	0.1993727	0.6294467	0.6817277	0.3899580	0.6576015	0.5735336
400	0.5553671	0.2363804	0.3683300	0.2214497	0.1023060	0.5139723	0.8254626	0.4237399	0.6343392	0.6508717
450	0.5781009	0.1998276	0.3050642	0.3100070	0.1667804	0.6903728	0.7402024	0.4591852	0.7433592	0.5080403
500	0.6272358	0.1977190	0.3630598	0.2073175	0.0981268	0.5929688	0.7355535	0.3918324	0.7708139	0.4932911
550	0.6684956	0.2286470	0.4486197	0.2652859	0.2047596	0.5830324	0.8073353	0.4618601	0.7735979	0.5964668
600	0.6501364	0.1544445	0.5515852	0.4013409	0.3140110	0.6940669	0.7410550	0.3809596	0.8015573	0.5773874
650	0.5120800	0.1509084	0.4860149	0.4497681	0.3197282	0.7391909	0.6899392	0.4776475	0.8401006	0.6712444
700	0.4868814	0.1459124	0.3461523	0.4637682	0.3867020	0.6058035	0.6604491	0.4976932	0.7281704	0.5987524
750	0.5116151	0.1601389	0.2333550	0.3956473	0.2869008	0.6638534	0.7811226	0.3371088	0.6698457	0.6989487
800	0.5141901	0.1730184	0.2536041	0.3736166	0.3609988	0.6343220	0.7940999	0.4898923	0.6951478	0.7241186
850	0.4968352	0.1588374	0.2237532	0.3094950	0.3605689	0.8063976	0.7230384	0.4349846	0.5717162	0.7621060
900	0.5083318	0.2357783	0.2681105	0.4472503	0.2810694	0.7499115	0.7509941	0.4755195	0.5678992	0.6452082
950	0.4166809	0.1824020	0.3095528	0.3869582	0.3289887	0.6372733	0.5785685	0.3840969	0.7783274	0.7483824
1000	0.5106570	0.1505445	0.3438800	0.3471487	0.4010371	0.9443486	0.6278783	0.3447451	0.8435491	0.8797944

0	0.6603255	0.1734182	0.2161979	0.5575379	0.2796463	0.7743892	0.7713903	0.3355096	0.7514141	0.7304324
50	0.4941071	0.0793188	0.3676749	0.3156532	0.2654942	0.8503253	0.7499972	0.2875224	0.7373444	0.4747062
100	0.5208496	0.0798296	0.3011297	0.5093331	0.3758312	0.8150751	0.7201454	0.2493047	0.7680703	0.3907291
150	0.4722627	0.0228841	0.2013920	0.5712373	0.2707279	0.8135310	0.7780170	0.2774425	0.6461546	0.2519730
200	0.4895495	0.0441483	0.1496772	0.6696249	0.3698435	0.6940987	0.6875050	0.4319426	0.7571060	0.0744569
250	0.5347404	0.0106428	0.1291399	0.5532804	0.3079129	0.8106046	0.7757948	0.4279015	0.7078545	0.0944775
300	0.5666570	0.0277999	0.1178678	0.7699573	0.2734379	0.6942202	0.8260950	0.3738973	0.6955754	0.0964027
350	0.5657183	0.0138454	0.0628658	0.5823354	0.3352214	0.8073578	0.7083350	0.3348987	0.8169018	0.1451011
400	0.5989255	0.0047177	0.0777123	0.5615544	0.3549578	0.7186892	0.5601331	0.3138105	0.8240111	0.0852624
450	0.4794843	0.0022691	0.1199884	0.6632664	0.3064264	0.6635299	0.7148627	0.3507250	0.7819738	0.1196364
500	0.4637686	0.0008904	0.1408907	0.7010609	0.3841706	0.7093817	0.6752007	0.4478877	0.8724433	0.0990652
550	0.4886340	0.0162119	0.0647185	0.5269255	0.3394417	0.8110002	0.6434752	0.3829883	0.8206652	0.3140792
600	0.4051939	0.0388254	0.0922265	0.4846666	0.3526677	0.8940336	0.6405110	0.3414529	0.7380229	0.5497568
650	0.4287861	0.0803281	0.1836653	0.4525764	0.3591256	0.6587918	0.5692085	0.3586845	0.6941199	0.6203526
700	0.5460923	0.0674315	0.3208789	0.3587400	0.3465348	0.6327614	0.6020780	0.3406088	0.8085269	0.6199676
750	0.4696709	0.1209143	0.2582558	0.3480509	0.3054540	0.6507818	0.5866191	0.4344659	0.7532984	0.8891795
800	0.5793567	0.1790958	0.3478102	0.2257221	0.3564532	0.6969028	0.7340952	0.3894595	0.6564187	0.8160432
850	0.5139043	0.2011607	0.4051687	0.3897074	0.3116506	0.7364473	0.7971538	0.3621161	0.7550992	0.8871319
900	0.5290133	0.2093518	0.3117510	0.3737964	0.4208798	0.8266478	0.7166975	0.3981205	0.6888513	0.8099044
950	0.4813367	0.2110604	0.2799821	0.3591237	0.4202946	0.6581486	0.5633719	0.3340658	0.6235490	0.6234825
1000	0.4819256	0.1829796	0.2601656	0.4213055	0.2802783	0.8963266	0.7147706	0.2806111	0.7009807	0.7388266

0	0.6587307	0.1574890	0.3062245	0.4313786	0.3422052	0.9031751	0.6855840	0.3786274	0.7150003	0.7448199
50	0.4310047	0.2342057	0.4186055	0.3620494	0.3264305	0.6768999	0.7032828	0.2362708	0.6567921	0.6829785
100	0.5042480	0.1502328	0.3322526	0.3365428	0.4014824	0.6445216	0.6752217	0.2050359	0.6455879	0.5306642
150	0.4551906	0.1861889	0.2638685	0.5576967	0.3948623	0.5249736	0.7347704	0.1623305	0.7929276	0.5226466
200	0.6344363	0.1787177	0.1852995	0.5103143	0.2927504	0.7296518	0.8130059	0.1235454	0.6589500	0.4383704
250	0.6916329	0.1649372	0.1795432	0.6025119	0.2791345	0.7218419	0.6454654	0.1806069	0.6850811	0.4428502
300	0.6207923	0.1184750	0.1764733	0.5116334	0.3809115	0.7049105	0.7506136	0.1978937	0.7251785	0.3622038
350	0.5761896	0.0773434	0.1346685	0.5496653	0.4214158	0.7692905	0.7724604	0.2153356	0.7313068	0.4624295
400	0.5868343	0.0440366	0.1552418	0.6001787	0.3045978	0.7159858	0.6530149	0.2068927	0.6364157	0.4261252
450	0.5773822	0.0539224	0.0985034	0.5492664	0.3506079	0.8166997	0.7092378	0.2052009	0.6400855	0.4953170
500	0.4927147	0.0462576	0.0782497	0.5797084	0.3620326	0.6312170	0.8432675	0.2443910	0.8073539	0.5907883
550	0.5340448	0.0549571	0.1238569	0.4757513	0.4043816	0.7234518	0.7651639	0.1922724	0.6568634	0.5409429
600	0.5214961	0.0714533	0.1329087	0.3603997	0.2981720	0.7469716	0.6335737	0.3395488	0.6550084	0.6466581
650	0.5852461	0.1278944	0.4024799	0.3005048	0.3554488	0.7056334	0.6528673	0.2586701	0.6920260	0.7660936
700	0.4888333	0.1092802	0.3975924	0.2717128	0.3296244	0.6572900	0.6918012	0.3598775	0.5525662	0.6585377
750	0.5521288	0.1587063	0.3866101	0.3623886	0.3465189	0.6653797	0.7494333	0.3927805	0.7147014	0.7551173
800	0.5353066	0.1774853	0.4081402	0.4766192	0.3722675	0.7195064	0.6086332	0.3213454	0.7163526	0.7707317
850	0.5063916	0.2116757	0.3745338	0.3374589	0.3553769	0.8183574	0.8025156	0.3171172	0.6049598	0.6879226
900	0.4591934	0.1384954	0.3484462	0.3350303	0.3633890	0.6901874	0.7341028	0.2928324	0.6552952	0.8404929
950	0.5035781	0.1724253	0.2675456	0.3517824	0.2867014	0.7218625	0.7117435	0.2950100	0.8004610	0.7556544
1000	0.4607853	0.2265108	0.3815284	0.2280749	0.3120031	0.7356239	0.7641461	0.4481771	0.6896034	0.6636422

0	0.6017896	0.1997125	0.2890407	0.4362912	0.3276807	0.8274896	0.6039723	0.2744286	0.7552292	0.7143012
50	0.5771805	0.1801889	0.3353822	0.4053548	0.3043513	0.7413955	0.5138069	0.1623478	0.5632974	0.7702377
100	0.5440578	0.3023465	0.2474778	0.3253118	0.3586334	0.6510740	0.2833628	0.0696289	0.2536376	0.6883152
150	0.5811152	0.3456866	0.3867433	0.3714129	0.3748347	0.7617400	0.1930240	0.0517035	0.2279105	0.6677084
200	0.5384449	0.4700204	0.3272935	0.3653073	0.3429605	0.6060309	0.1378272	0.0314469	0.1834561	0.7124939
250	0.6407006	0.4994793	0.3123555	0.4308863	0.4327543	0.7559298	0.1472617	0.0468980	0.2580047	0.7071889
300	0.5735726	0.6268330	0.3382530	0.3999706	0.3208145	0.8229920	0.0868919	0.0590823	0.1790104	0.7026570
350	0.6977328	0.6328425	0.3041636	0.3450733	0.3146260	0.6861594	0.1068604	0.0299168	0.1527058	0.6838740
400	0.6867193	0.6044491	0.3551621	0.2768635	0.4170981	0.6947691	0.1704577	0.0326528	0.1347765	0.8131702
450	0.5990881	0.7047239	0.3580721	0.3790771	0.3265340	0.7118634	0.2010443	0.0238481	0.1932602	0.6756966
500	0.6300012	0.4638779	0.3035157	0.3849923	0.3322725	0.7370034	0.2570183	0.0334209	0.1862515	0.6806478
550	0.6122961	0.4634486	0.2528006	0.2921859	0.3830815	0.7398857	0.3836688	0.3389482	0.3044649	0.7286697
600	0.6866295	0.3700670	0.2349398	0.3289260	0.2745408	0.6915409	0.5397210	0.4209537	0.4954063	0.7240807
650	0.6634255	0.2944623	0.3184943	0.2675324	0.3927287	0.7748236	0.7396453	0.3647466	0.5871089	0.6458089
700	0.5844459	0.2247015	0.3007535	0.3594550	0.4739385	0.6244297	0.6675467	0.3728852	0.7415683	0.7126714
750	0.4575302	0.1619347	0.3356464	0.4243282	0.3278662	0.7251493	0.7432606	0.4103811	0.7463489	0.8004270
800	0.5671875	0.2113764	0.3036704	0.3413358	0.4254023	0.7245966	0.7214530	0.3763055	0.5857184	0.7478517
850	0.5338062	0.2077999	0.3392024	0.3307795	0.2833439	0.6799539	0.7027217	0.3666907	0.7015196	0.7447329
900	0.5379142	0.1961036	0.3307789	0.3578802	0.3872769	0.6380987	0.6559027	0.3726936	0.8661306	0.6745507
950	0.4940907	0.1998229	0.3259981	0.3499035	0.3323081	0.7610727	0.6794591	0.3490626	0.7191248	0.6684683
1000	0.5449346	0.2410700	0.3165696	0.3540541	0.4581702	0.7807749	0.7028598	0.2485480	0.6185814	0.7807669

0	0.5546463	0.1757278	0.3148996	0.4131238	0.3000377	0.8125120	0.6703470	0.3389060	0.6604866	0.7478917
50	0.4264344	0.1704854	0.4159308	0.3716385	0.3722600	0.4877352	0.5507076	0.4684929	0.4608639	0.7109278
100	0.5779959	0.2022992	0.3445812	0.4387617	0.3376954	0.2647822	0.3826078	0.5392888	0.2693117	0.9034917
150	0.4998526	0.2279936	0.3482073	0.4046651	0.4847975	0.2025250	0.4713907	0.6352825	0.1150963	0.7411447
200	0.4624077	0.3254565	0.3303119	0.4737765	0.4489493	0.0950329	0.3917326	0.7933151	0.0388125	0.6715160
250	0.4609969	0.2022456	0.2765640	0.3888768	0.5610902	0.1210610	0.4408909	0.7500866	0.0843072	0.8419362
300	0.4139550	0.2006550	0.2068960	0.4432013	0.5723589	0.0872384	0.4245940	0.6249313	0.0535061	0.7266349
350	0.4375477	0.1790135	0.2101923	0.5101428	0.6016802	0.0947135	0.4746302	0.7291127	0.0492041	0.6733189
400	0.4225131	0.1996194	0.2536581	0.3332275	0.6879271	0.0634746	0.5141276	0.6710827	0.0559789	0.5970597
450	0.4051254	0.2026553	0.2303645	0.3767975	0.4722879	0.0882283	0.3230359	0.7552275	0.0340225	0.6658434
500	0.4523082	0.2692578	0.2741785	0.3874264	0.4789798	0.0560411	0.4210857	0.8425083	0.0552445	0.6509263
550	0.4657538	0.3365503	0.2762558	0.4387872	0.4962016	0.4084338	0.5479711	0.6691203	0.2292387	0.6513248
600	0.5240096	0.2635478	0.1912473	0.5572111	0.4738222	0.4890758	0.6490627	0.5649321	0.5371212	0.7491535
650	0.5442727	0.2064511	0.3202240	0.4085182	0.4934969	0.5912104	0.7078165	0.5519988	0.6894550	0.6427190
700	0.5120012	0.1380257	0.2237769	0.4514939	0.4479831	0.7072411	0.8997755	0.3695637	0.5860786	0.6500509
750	0.4967300	0.1302179	0.1427453	0.4146362	0.4555326	0.5399489	0.7454419	0.4009119	0.6133465	0.7251740
800	0.4344703	0.0973008	0.1954238	0.3755211	0.3516264	0.6672223	0.7580508	0.4439480	0.5883861	0.7155070
850	0.4715599	0.1152452	0.1911615	0.3876061	0.3152415	0.6918341	0.7336275	0.3317338	0.7906833	0.7170740
900	0.4868376	0.1710932	0.3032514	0.3967465	0.3951095	0.6347119	0.7119292	0.2652209	0.8068899	0.7761021
950	0.4723493	0.1093282	0.3734579	0.3764141	0.3520484	0.8275713	0.6629202	0.4088839	0.7241578	0.6581311
1000	0.5095465	0.1949614	0.3238258	0.3538977	0.2963122	0.6926937	0.7596253	0.3235030	0.6830280	0.6582226
