"Time"	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
1000	0.1306285	0.7329705	0.9979980	0.9970863	1.0000000	0.9999816	0.0591004	1.0000000	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.1168375	0.8873811	0.9981210	0.9959592	0.5287392	1.0000000	0.0315129	0.5315616	1.0000000	1.0000000
100	0.1013043	0.8909904	0.9982934	0.9866303	0.3840864	1.0000000	0.0646985	0.3743134	1.0000000	1.0000000
150	0.0951350	0.8910850	0.9983440	0.9551000	0.3396855	1.0000000	0.1336501	0.3215274	1.0000000	1.0000000
200	0.0931130	0.8910899	0.9982417	0.9008100	0.3260567	1.0000000	0.1933636	0.3038079	1.0000000	1.0000000
250	0.0924807	0.8910810	0.9979544	0.8457915	0.3218733	1.0000000	0.2266007	0.2978597	1.0000000	1.0000000
300	0.0922868	0.8910575	0.9974913	0.8058177	0.3205893	1.0000000	0.2413718	0.2958630	1.0000000	1.0000000
350	0.0922304	0.8910209	0.9969283	0.7818356	0.3201951	1.0000000	0.2472083	0.2951927	1.0000000	1.0000000
400	0.0922181	0.8909769	0.9963758	0.7689764	0.3200741	1.0000000	0.2493691	0.2949677	1.0000000	1.0000000
450	0.0922201	0.8909333	0.9959199	0.7625458	0.3200370	1.0000000	0.2501393	0.2948922	1.0000000	1.0000000
500	0.0922264	0.8908965	0.9955920	0.7594743	0.3200256	1.0000000	0.2504077	0.2948668	1.0000000	1.0000000
550	0.1031008	0.7361735	0.9952230	0.8337756	0.7912829	1.0000000	0.2707560	0.7632967	1.0000000	1.0000000
600	0.1189283	0.7325216	0.9955295	0.9212078	0.9359346	1.0000000	0.1335910	0.9205420	1.0000000	1.0000000
650	0.1266176	0.7325034	0.9963642	0.9636957	0.9803352	1.0000000	0.0823405	0.9733271	1.0000000	1.0000000
700	0.1294128	0.7326367	0.9970623	0.9825961	0.9939639	1.0000000	0.0663530	0.9910463	1.0000000	1.0000000
750	0.1303100	0.7327631	0.9974970	0.9908388	0.9981472	1.0000000	0.0614113	0.9969944	1.0000000	1.0000000
800	0.1305705	0.7328520	0.9977389	0.9944045	0.9994313	1.0000000	0.0598513	0.9989910	1.0000000	1.0000000
850	0.1306344	0.7329062	0.9978668	0.9959392	0.9998254	1.0000000	0.0593478	0.9996613	1.0000000	1.0000000
900	0.1306434	0.7329368	0.9979326	0.9965972	0.9999464	1.0000000	0.0591826	0.9998863	1.0000000	1.0000000
950	0.1306400	0.7329533	0.9979658	0.9968782	0.9999836	1.0000000	0.0591279	0.9999618	1.0000000	1.0000000
1000	0.1306356	0.7329619	0.9979823	0.9969979	0.9999950	1.0000000	0.0591096	0.9999872	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.0158967	0.9453487	0.9981624	0.9966969	0.7416995	0.9812773	0.0726489	0.5514811	0.9058948	1.0000000
100	0.0019344	0.9503048	0.9983896	0.9945613	0.6624145	0.9746114	0.1412325	0.4009196	0.8907140	1.0000000
150	0.0002356	0.9504268	0.9984981	0.9909988	0.6380781	0.9722381	0.2552060	0.3503782	0.8882651	1.0000000
200	0.0000289	0.9504336	0.9985312	0.9874082	0.6306081	0.9713931	0.3508911	0.3334122	0.8878700	1.0000000
250	0.0000037	0.9504353	0.9985309	0.9847471	0.6283152	0.9710923	0.4040801	0.3277169	0.8878063	1.0000000
300	0.0000006	0.9504357	0.9985198	0.9831132	0.6276114	0.9709852	0.4278064	0.3258051	0.8877960	1.0000000
350	0.0000003	0.9504355	0.9985078	0.9822199	0.6273954	0.9709470	0.4372124	0.3251633	0.8877944	1.0000000
400	0.0000002	0.9504351	0.9984984	0.9817664	0.6273290	0.9709335	0.4407024	0.3249479	0.8877941	1.0000000
450	0.0000002	0.9504348	0.9984921	0.9815472	0.6273087	0.9709286	0.4419482	0.3248756	0.8877940	1.0000000
500	0.0000002	0.9504345	0.9984882	0.9814448	0.6273024	0.9709269	0.4423826	0.3248513	0.8877940	1.0000000
550	0.0847691	0.7381321	0.9983616	0.9839520	0.8856011	0.9896490	0.2880716	0.7733621	0.9818992	1.0000000
600	0.1136195	0.7331565	0.9981380	0.9894617	0.9648854	0.9963147	0.1348839	0.9239208	0.9970800	1.0000000
650	0.1248342	0.7330059	0.9980151	0.9931928	0.9892216	0.9986879	0.0822000	0.9744613	0.9995290	1.0000000
700	0.1287536	0.7329800	0.9979762	0.9952034	0.9966916	0.9995329	0.0662124	0.9914270	0.9999240	1.0000000
750	0.1300372	0.7329697	0.9979731	0.9962041	0.9989845	0.9998337	0.0613469	0.9971222	0.9999877	1.0000000
800	0.1304448	0.7329670	0.9979798	0.9966821	0.9996883	0.9999408	0.0598263	0.9990340	0.9999980	1.0000000
850	0.1305723	0.7329672	0.9979867	0.9969042	0.9999043	0.9999789	0.0593387	0.9996757	0.9999997	1.0000000
900	0.1306118	0.7329682	0.9979915	0.9970053	0.9999706	0.9999925	0.0591794	0.9998911	0.9999999	1.0000000
950	0.1306238	0.7329691	0.9979945	0.9970506	0.9999910	0.9999973	0.0591268	0.9999635	1.0000000	1.0000000
1000	0.1306273	0.7329697	0.9979962	0.9970706	0.9999972	0.9999990	0.0591092	0.9999877	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.1271667	0.7691765	0.9980273	0.9961404	0.5814919	1.0000000	0.0383409	0.8018010	1.0000000	1.0000000
100	0.1228619	0.7700267	0.9980711	0.9895361	0.4530315	1.0000000	0.0463041	0.7352683	1.0000000	1.0000000
150	0.1210146	0.7700516	0.9980649	0.9715439	0.4136008	1.0000000	0.0578199	0.7129343	1.0000000	1.0000000
200	0.1203823	0.7700496	0.9979838	0.9450491	0.4014976	1.0000000	0.0652083	0.7054370	1.0000000	1.0000000
250	0.1201811	0.7700351	0.9978234	0.9203078	0.3977826	1.0000000	0.0687608	0.7029203	1.0000000	1.0000000
300	0.1201212	0.7700084	0.9976126	0.9030019	0.3966422	1.0000000	0.0702337	0.7020755	1.0000000	1.0000000
350	0.1201078	0.7699739	0.9973977	0.8928093	0.3962922	1.0000000	0.0707955	0.7017919	1.0000000	1.0000000
400	0.1201101	0.7699384	0.9972155	0.8873982	0.3961848	1.0000000	0.0709997	0.7016967	1.0000000	1.0000000
450	0.1201172	0.7699075	0.9970813	0.8847083	0.3961518	1.0000000	0.0710716	0.7016647	1.0000000	1.0000000
500	0.1201249	0.7698839	0.9969924	0.8834284	0.3961417	1.0000000	0.0710966	0.7016540	1.0000000	1.0000000
550	0.1234137	0.7336325	0.9969197	0.9155218	0.8146466	1.0000000	0.0859486	0.8998494	1.0000000	1.0000000
600	0.1277404	0.7327801	0.9970407	0.9574191	0.9431061	1.0000000	0.0733005	0.9663809	1.0000000	1.0000000
650	0.1296857	0.7327859	0.9973229	0.9791292	0.9825365	1.0000000	0.0649391	0.9887145	1.0000000	1.0000000
700	0.1303623	0.7328334	0.9975834	0.9891285	0.9946396	1.0000000	0.0612971	0.9962116	1.0000000	1.0000000
750	0.1305720	0.7328809	0.9977627	0.9935972	0.9983546	1.0000000	0.0598925	0.9987283	1.0000000	1.0000000
800	0.1306287	0.7329167	0.9978708	0.9955678	0.9994950	1.0000000	0.0593791	0.9995731	1.0000000	1.0000000
850	0.1306393	0.7329400	0.9979315	0.9964293	0.9998450	1.0000000	0.0591969	0.9998567	1.0000000	1.0000000
900	0.1306380	0.7329540	0.9979640	0.9968035	0.9999524	1.0000000	0.0591335	0.9999519	1.0000000	1.0000000
950	0.1306348	0.7329618	0.9979810	0.9969650	0.9999854	1.0000000	0.0591117	0.9999839	1.0000000	1.0000000
1000	0.1306322	0.7329660	0.9979896	0.9970344	0.9999955	1.0000000	0.0591042	0.9999946	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.1306333	0.7330365	0.9989509	0.9970810	1.0000000	1.0000000	0.0307418	1.0000000	0.2207471	1.0000000
100	0.1306124	0.7331423	0.9992053	0.9970839	1.0000000	1.0000000	0.0248694	1.0000000	0.0950402	1.0000000
150	0.1305874	0.7331990	0.9992730	0.9970852	1.0000000	1.0000000	0.0236534	1.0000000	0.0747615	1.0000000
200	0.1305688	0.7332221	0.9992911	0.9970857	1.0000000	1.0000000	0.0234016	1.0000000	0.0714902	1.0000000
250	0.1305583	0.7332305	0.9992959	0.9970859	1.0000000	1.0000000	0.0233494	1.0000000	0.0709625	1.0000000
300	0.1305533	0.7332334	0.9992972	0.9970860	1.0000000	1.0000000	0.0233386	1.0000000	0.0708773	1.0000000
350	0.1305511	0.7332343	0.9992976	0.9970860	1.0000000	1.0000000	0.0233364	1.0000000	0.0708636	1.0000000
400	0.1305502	0.7332346	0.9992977	0.9970861	1.0000000	1.0000000	0.0233359	1.0000000	0.0708614	1.0000000
450	0.1305498	0.7332347	0.9992977	0.9970861	1.0000000	1.0000000	0.0233358	1.0000000	0.0708610	1.0000000
500	0.1305497	0.7332347	0.9992977	0.9970861	1.0000000	1.0000000	0.0233358	1.0000000	0.0708610	1.0000000
550	0.1305519	0.7331670	0.9983437	0.9970861	1.0000000	1.0000000	0.0516944	1.0000000	0.8501139	1.0000000
600	0.1305683	0.7330624	0.9980903	0.9970861	1.0000000	1.0000000	0.0575668	1.0000000	0.9758208	1.0000000
650	0.1305916	0.7330061	0.9980228	0.9970861	1.0000000	1.0000000	0.0587829	1.0000000	0.9960995	1.0000000
700	0.1306096	0.7329831	0.9980047	0.9970861	1.0000000	1.0000000	0.0590347	1.0000000	0.9993708	1.0000000
750	0.1306199	0.7329747	0.9979998	0.9970861	1.0000000	1.0000000	0.0590868	1.0000000	0.9998985	1.0000000
800	0.1306249	0.7329719	0.9979985	0.9970861	1.0000000	1.0000000	0.0590976	1.0000000	0.9999836	1.0000000
850	0.1306271	0.7329709	0.9979981	0.9970861	1.0000000	1.0000000	0.0590999	1.0000000	0.9999974	1.0000000
900	0.1306280	0.7329706	0.9979980	0.9970861	1.0000000	1.0000000	0.0591003	1.0000000	0.9999996	1.0000000
950	0.1306283	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0591004	1.0000000	0.9999999	1.0000000
1000	0.1306284	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.1035168	0.7330096	0.9985723	0.9970810	1.0000000	0.3820569	0.0591004	1.0000000	1.0000000	1.0000000
100	0.1004990	0.7330739	0.9987264	0.9970839	1.0000000	0.1620491	0.0591004	1.0000000	1.0000000	1.0000000
150	0.1154720	0.7331083	0.9987675	0.9970852	1.0000000	0.0837192	0.0591004	1.0000000	1.0000000	1.0000000
200	0.3010259	0.7331224	0.9987785	0.9970857	1.0000000	0.0558312	0.0591004	1.0000000	1.0000000	1.0000000
250	0.4511185	0.7331275	0.9987815	0.9970859	1.0000000	0.0459021	0.0591004	1.0000000	1.0000000	1.0000000
300	0.4820346	0.7331292	0.9987823	0.9970860	1.0000000	0.0423671	0.0591004	1.0000000	1.0000000	1.0000000
350	0.4870994	0.7331298	0.9987825	0.9970860	1.0000000	0.0411085	0.0591004	1.0000000	1.0000000	1.0000000
400	0.4879775	0.7331300	0.9987826	0.9970861	1.0000000	0.0406604	0.0591004	1.0000000	1.0000000	1.0000000
450	0.4881602	0.7331300	0.9987826	0.9970861	1.0000000	0.0405009	0.0591004	1.0000000	1.0000000	1.0000000
500	0.4882080	0.7331301	0.9987826	0.9970861	1.0000000	0.0404441	0.0591004	1.0000000	1.0000000	1.0000000
550	0.2732751	0.7330892	0.9982067	0.9970861	1.0000000	0.6583669	0.0591004	1.0000000	1.0000000	1.0000000
600	0.1480963	0.7330260	0.9980537	0.9970861	1.0000000	0.8783675	0.0591004	1.0000000	1.0000000	1.0000000
650	0.1327441	0.7329920	0.9980130	0.9970861	1.0000000	0.9566949	0.0591004	1.0000000	1.0000000	1.0000000
700	0.1308791	0.7329781	0.9980020	0.9970861	1.0000000	0.9845820	0.0591004	1.0000000	1.0000000	1.0000000
750	0.1306558	0.7329730	0.9979991	0.9970861	1.0000000	0.9945107	0.0591004	1.0000000	1.0000000	1.0000000
800	0.1306305	0.7329713	0.9979983	0.9970861	1.0000000	0.9980456	0.0591004	1.0000000	1.0000000	1.0000000
850	0.1306282	0.7329708	0.9979981	0.9970861	1.0000000	0.9993042	0.0591004	1.0000000	1.0000000	1.0000000
900	0.1306283	0.7329706	0.9979980	0.9970861	1.0000000	0.9997523	0.0591004	1.0000000	1.0000000	1.0000000
950	0.1306284	0.7329705	0.9979980	0.9970861	1.0000000	0.9999118	0.0591004	1.0000000	1.0000000	1.0000000
1000	0.1306285	0.7329705	0.9979980	0.9970861	1.0000000	0.9999686	0.0591004	1.0000000	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.0158969	0.7329686	0.9979960	0.9970810	1.0000000	1.0000000	0.0548201	0.3685540	1.0000000	1.0000000
100	0.0019347	0.7329697	0.9979971	0.9970839	1.0000000	1.0000000	0.2370199	0.1565865	1.0000000	1.0000000
150	0.0002358	0.7329702	0.9979976	0.9970852	1.0000000	1.0000000	0.6043718	0.0854320	1.0000000	1.0000000
200	0.0000291	0.7329704	0.9979978	0.9970857	1.0000000	1.0000000	0.8060363	0.0615464	1.0000000	1.0000000
250	0.0000040	0.7329704	0.9979979	0.9970859	1.0000000	1.0000000	0.8698079	0.0535283	1.0000000	1.0000000
300	0.0000009	0.7329705	0.9979979	0.9970860	1.0000000	1.0000000	0.8874104	0.0508368	1.0000000	1.0000000
350	0.0000005	0.7329705	0.9979980	0.9970860	1.0000000	1.0000000	0.8922199	0.0499333	1.0000000	1.0000000
400	0.0000005	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.8935743	0.0496300	1.0000000	1.0000000
450	0.0000005	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.8939718	0.0495282	1.0000000	1.0000000
500	0.0000005	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.8940931	0.0494940	1.0000000	1.0000000
550	0.1147344	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.6711122	0.6809285	1.0000000	1.0000000
600	0.1286946	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.2423561	0.8928922	1.0000000	1.0000000
650	0.1303932	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.1085351	0.9640454	1.0000000	1.0000000
700	0.1305999	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0727183	0.9879305	1.0000000	1.0000000
750	0.1306250	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0630210	0.9959485	1.0000000	1.0000000
800	0.1306281	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0602805	0.9986400	1.0000000	1.0000000
850	0.1306285	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0594688	0.9995435	1.0000000	1.0000000
900	0.1306285	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0592185	0.9998467	1.0000000	1.0000000
950	0.1306285	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0591389	0.9999486	1.0000000	1.0000000
1000	0.1306285	0.7329705	0.9979980	0.9970861	1.0000000	1.0000000	0.0591131	0.9999827	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.0701495	0.9456184	0.9981629	0.9973556	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
100	0.0529317	0.9505808	0.9983930	0.9974736	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
150	0.0479362	0.9507031	0.9985097	0.9975231	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
200	0.0464813	0.9507101	0.9985572	0.9975438	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
250	0.0460480	0.9507124	0.9985748	0.9975525	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
300	0.0459167	0.9507134	0.9985811	0.9975562	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
350	0.0458766	0.9507138	0.9985833	0.9975577	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
400	0.0458642	0.9507139	0.9985841	0.9975583	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
450	0.0458604	0.9507140	0.9985843	0.9975586	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
500	0.0458592	0.9507140	0.9985844	0.9975587	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
550	0.0903158	0.7381579	0.9984672	0.9972841	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
600	0.1142769	0.7331780	0.9982466	0.9971691	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
650	0.1249045	0.7330270	0.9981054	0.9971209	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
700	0.1287555	0.7329978	0.9980398	0.9971007	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
750	0.1300323	0.7329828	0.9980134	0.9970922	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
800	0.1304405	0.7329756	0.9980035	0.9970886	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
850	0.1305693	0.7329725	0.9979999	0.9970871	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
900	0.1306098	0.7329713	0.9979986	0.9970865	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
950	0.1306226	0.7329708	0.9979982	0.9970863	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
1000	0.1306266	0.7329706	0.9979981	0.9970862	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000

0	0.1306478	0.7329656	0.9979934	0.9970739	1.0000000	1.0000000	0.0591004	1.0000000	1.0000000	1.0000000
50	0.1306369	0.7330320	0.9988877	0.9966217	0.7564995	0.5844230	0.0225759	1.0000000	0.6620466	1.0000000
100	0.1306526	0.7331308	0.9991242	0.9945644	0.6817574	0.4364640	0.0150125	1.0000000	0.6075289	1.0000000
150	0.1307892	0.7331835	0.9991835	0.9912981	0.6588154	0.3837858	0.0134463	1.0000000	0.5987342	1.0000000
200	0.1311037	0.7332043	0.9991932	0.9881036	0.6517734	0.3650307	0.0131220	1.0000000	0.5973155	1.0000000
250	0.1314462	0.7332107	0.9991889	0.9857778	0.6496119	0.3583532	0.0130548	1.0000000	0.5970866	1.0000000
300	0.1316778	0.7332117	0.9991816	0.9843646	0.6489484	0.3559758	0.0130409	1.0000000	0.5970497	1.0000000
350	0.1317964	0.7332110	0.9991750	0.9835966	0.6487447	0.3551294	0.0130380	1.0000000	0.5970438	1.0000000
400	0.1318486	0.7332099	0.9991702	0.9832082	0.6486822	0.3548281	0.0130374	1.0000000	0.5970428	1.0000000
450	0.1318698	0.7332090	0.9991671	0.9830209	0.6486630	0.3547208	0.0130373	1.0000000	0.5970426	1.0000000
500	0.1318782	0.7332083	0.9991652	0.9829336	0.6486571	0.3546826	0.0130373	1.0000000	0.5970426	1.0000000
550	0.1310428	0.7331408	0.9982202	0.9854452	0.8921559	0.7702460	0.0495618	1.0000000	0.9349960	1.0000000
600	0.1306560	0.7330376	0.9979808	0.9902823	0.9668974	0.9182001	0.0571252	1.0000000	0.9895137	1.0000000
650	0.1306126	0.7329843	0.9979383	0.9935860	0.9898392	0.9708766	0.0586914	1.0000000	0.9983084	1.0000000
700	0.1306190	0.7329660	0.9979470	0.9953839	0.9968812	0.9896311	0.0590157	1.0000000	0.9997271	1.0000000
750	0.1306260	0.7329626	0.9979638	0.9962853	0.9990427	0.9963083	0.0590829	1.0000000	0.9999560	1.0000000
800	0.1306292	0.7329640	0.9979774	0.9967181	0.9997062	0.9986856	0.0590968	1.0000000	0.9999929	1.0000000
850	0.1306300	0.7329661	0.9979863	0.9969200	0.9999098	0.9995320	0.0590997	1.0000000	0.9999989	1.0000000
900	0.1306298	0.7329678	0.9979917	0.9970122	0.9999723	0.9998334	0.0591003	1.0000000	0.9999998	1.0000000
950	0.1306294	0.7329690	0.9979947	0.9970536	0.9999915	0.9999407	0.0591004	1.0000000	1.0000000	1.0000000
1000	0.1306291	0.7329697	0.9979963	0.9970719	0.9999974	0.9999789	0.0591004	1.0000000	1.0000000	1.0000000
