YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
0.0000000	0.5504783	0.7065662	0.0000000	0.8202408	0.0271700	0.6612315	0.2345030	0.7573237	0.7032300
0.0000000	0.3865775	0.4454219	0.4014692	0.0000000	0.0257459	0.7693915	0.1386579	0.8188923	0.6701983
0.0000000	0.4117015	0.5191210	0.6863753	0.8807008	0.0130337	0.8131990	0.1832320	0.8255084	0.0000000
0.3221549	0.0000000	0.1834500	0.4921176	0.0210922	0.7558868	0.0000000	0.1392962	0.6889664	0.7579466
0.6704147	0.3953188	0.4340004	0.0975076	0.0000000	0.0144592	0.6788023	0.1347410	0.7678586	0.0000000
0.1790620	0.1517428	0.1767682	0.5972144	0.6735212	0.0000000	0.7965252	0.0000000	0.7225069	0.6882199
0.2212592	0.2250851	0.1198684	0.5898572	0.7217399	0.0000000	0.7156190	0.1682992	0.7139633	0.0000000
