"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.6100284	0.2577777	0.4872186	0.7401460	0.8529672	0.2648511	0.2936621	0.7990313	0.4529423	1.0000000
100	0.6104725	0.2571105	0.4837635	0.7645678	0.8431183	0.0736137	0.3560496	0.6223344	0.3338391	1.0000000
150	0.6122183	0.2546439	0.4793241	0.7680638	0.8078147	0.0236604	0.5108881	0.4405349	0.3079085	1.0000000
200	0.6148936	0.2511250	0.4774296	0.7621175	0.7931882	0.0103164	0.5452350	0.3280552	0.3022630	1.0000000
250	0.6170877	0.2485211	0.4780146	0.7568375	0.7891727	0.0066507	0.5127914	0.2702745	0.3010338	1.0000000
300	0.6179883	0.2477128	0.4795470	0.7538234	0.7882151	0.0056976	0.4818482	0.2428679	0.3007662	1.0000000
350	0.6177668	0.2482681	0.4808651	0.7524745	0.7879979	0.0055171	0.4617081	0.2303783	0.3007080	1.0000000
400	0.6170387	0.2493126	0.4815511	0.7521484	0.7879493	0.0055361	0.4502763	0.2248073	0.3006953	1.0000000
450	0.6163351	0.2501944	0.4816842	0.7523421	0.7879384	0.0055874	0.4442794	0.2223513	0.3006925	1.0000000
500	0.6159056	0.2506655	0.4815212	0.7526872	0.7879359	0.0056290	0.4412892	0.2212754	0.3006919	1.0000000
550	0.6157358	0.2508109	0.4822292	0.7133964	0.2269138	0.6643888	0.2011646	0.3342825	0.8477495	1.0000000
600	0.6149187	0.2519736	0.4888336	0.6849915	0.3377351	0.8851292	0.0726409	0.5609549	0.9668527	1.0000000
650	0.6116116	0.2566390	0.4976913	0.6842996	0.5072890	0.9641945	0.0458259	0.7067116	0.9927833	1.0000000
700	0.6063872	0.2636662	0.5018095	0.6967841	0.5947096	0.9892681	0.0412636	0.7811843	0.9984288	1.0000000
750	0.6021200	0.2689024	0.4992159	0.7121351	0.6315408	0.9966461	0.0402760	0.8164077	0.9996579	1.0000000
800	0.6010357	0.2695244	0.4932263	0.7230328	0.6460711	0.9987719	0.0399950	0.8324528	0.9999255	1.0000000
850	0.6030243	0.2661910	0.4879407	0.7282609	0.6516263	0.9993872	0.0399016	0.8396125	0.9999838	1.0000000
900	0.6063742	0.2615406	0.4851840	0.7292194	0.6537047	0.9995685	0.0398687	0.8427705	0.9999965	1.0000000
950	0.6093509	0.2578306	0.4847484	0.7278775	0.6544687	0.9996232	0.0398571	0.8441544	0.9999992	1.0000000
1000	0.6110848	0.2559467	0.4856036	0.7259373	0.6547455	0.9996403	0.0398529	0.8447586	0.9999998	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.2500970	0.2547701	0.4451522	0.7955484	0.6545266	0.9777258	0.6500911	0.8612595	1.0000000	1.0000000
100	0.1299192	0.2181864	0.3119832	0.9290205	0.6452081	0.8641206	0.7046664	0.8682314	1.0000000	1.0000000
150	0.0966793	0.1400778	0.1852308	0.9830146	0.6144362	0.7553412	0.7098594	0.8712628	1.0000000	1.0000000
200	0.0940484	0.0727458	0.1161671	0.9959682	0.5700833	0.6943042	0.7108519	0.8725808	1.0000000	1.0000000
250	0.0985771	0.0390794	0.0890486	0.9986371	0.5288368	0.6664620	0.7115091	0.8731539	1.0000000	1.0000000
300	0.1024628	0.0263382	0.0813483	0.9991200	0.4997971	0.6548174	0.7120050	0.8734031	1.0000000	1.0000000
350	0.1046371	0.0220582	0.0804753	0.9991533	0.4827535	0.6500576	0.7123127	0.8735115	1.0000000	1.0000000
400	0.1056556	0.0206937	0.0812493	0.9991110	0.4738533	0.6480968	0.7124762	0.8735586	1.0000000	1.0000000
450	0.1060759	0.0202829	0.0820362	0.9990734	0.4695346	0.6472727	0.7125553	0.8735791	1.0000000	1.0000000
500	0.1062266	0.0201759	0.0825241	0.9990513	0.4675308	0.6469191	0.7125917	0.8735880	1.0000000	1.0000000
550	0.6780025	0.0205771	0.1790512	0.9713357	0.4724454	0.7437087	0.1074326	0.8575572	1.0000000	1.0000000
600	0.8338136	0.0319642	0.3828509	0.7641777	0.5181611	0.8997204	0.0499839	0.8505870	1.0000000	1.0000000
650	0.7921892	0.0903172	0.5040648	0.6101034	0.5788575	0.9687049	0.0423167	0.8475564	1.0000000	1.0000000
700	0.6971916	0.1863661	0.5549549	0.5918682	0.6193259	0.9906530	0.0406441	0.8462386	1.0000000	1.0000000
750	0.6213469	0.2692237	0.5717079	0.6342555	0.6397638	0.9970597	0.0401344	0.8456657	1.0000000	1.0000000
800	0.5778795	0.3163077	0.5533317	0.6881588	0.6488240	0.9988955	0.0399547	0.8454165	1.0000000	1.0000000
850	0.5649452	0.3239022	0.5153843	0.7298284	0.6525556	0.9994249	0.0398887	0.8453082	1.0000000	1.0000000
900	0.5743195	0.3035384	0.4844627	0.7503352	0.6540206	0.9995803	0.0398645	0.8452611	1.0000000	1.0000000
950	0.5928111	0.2756911	0.4710279	0.7516507	0.6545765	0.9996271	0.0398556	0.8452406	1.0000000	1.0000000
1000	0.6088291	0.2553036	0.4712510	0.7421409	0.6547823	0.9996416	0.0398525	0.8452317	1.0000000	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.6132083	0.6295763	0.4648666	0.7363812	0.8189605	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
100	0.6214895	0.7172520	0.4589793	0.7571781	0.8534138	0.9996488	0.0398507	0.8452249	1.0000000	1.0000000
150	0.6290549	0.7366169	0.4569126	0.7663897	0.8606491	0.9996494	0.0398507	0.8452249	1.0000000	1.0000000
200	0.6339727	0.7403507	0.4569992	0.7675360	0.8621686	0.9996500	0.0398507	0.8452249	1.0000000	1.0000000
250	0.6363548	0.7409730	0.4580980	0.7662532	0.8624877	0.9996505	0.0398507	0.8452249	1.0000000	1.0000000
300	0.6369697	0.7412203	0.4592182	0.7650087	0.8625548	0.9996507	0.0398507	0.8452249	1.0000000	1.0000000
350	0.6366920	0.7414963	0.4599101	0.7643805	0.8625689	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
400	0.6361825	0.7417444	0.4601534	0.7642521	0.8625719	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
450	0.6357869	0.7419003	0.4601164	0.7643658	0.8625725	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
500	0.6355966	0.7419610	0.4599794	0.7645257	0.8625727	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
550	0.6322829	0.3578637	0.4825984	0.7480663	0.6985114	0.9996500	0.0398507	0.8452249	1.0000000	1.0000000
600	0.6240298	0.2735354	0.4882396	0.7243710	0.6640580	0.9996490	0.0398507	0.8452249	1.0000000	1.0000000
650	0.6166508	0.2591673	0.4907150	0.7169624	0.6568225	0.9996486	0.0398507	0.8452249	1.0000000	1.0000000
700	0.6117136	0.2590134	0.4914193	0.7182946	0.6553028	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
750	0.6090369	0.2603408	0.4905611	0.7215248	0.6549837	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
800	0.6081592	0.2605780	0.4890331	0.7240657	0.6549166	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
850	0.6084450	0.2597834	0.4877213	0.7253646	0.6549025	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
900	0.6092088	0.2586401	0.4870205	0.7256333	0.6548996	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
950	0.6099318	0.2577121	0.4868895	0.7253202	0.6548989	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
1000	0.6103670	0.2572275	0.4870889	0.7248436	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.2398401	0.2546696	0.4436014	0.8024028	0.8294287	0.9996485	0.0398508	0.9091421	1.0000000	1.0000000
100	0.1154552	0.2167804	0.3054341	0.9342060	0.8660804	0.9996485	0.0398511	0.9369336	1.0000000	1.0000000
150	0.0790165	0.1367405	0.1749495	0.9851155	0.8737773	0.9996485	0.0398513	0.9490174	1.0000000	1.0000000
200	0.0732695	0.0693992	0.1038465	0.9968363	0.8753937	0.9996484	0.0398515	0.9542715	1.0000000	1.0000000
250	0.0753763	0.0368232	0.0750962	0.9991637	0.8757331	0.9996484	0.0398515	0.9565560	1.0000000	1.0000000
300	0.0777970	0.0249427	0.0658251	0.9996018	0.8758044	0.9996484	0.0398516	0.9575493	1.0000000	1.0000000
350	0.0792318	0.0210932	0.0636766	0.9996702	0.8758194	0.9996484	0.0398516	0.9579812	1.0000000	1.0000000
400	0.0799297	0.0198936	0.0636024	0.9996695	0.8758225	0.9996484	0.0398516	0.9581690	1.0000000	1.0000000
450	0.0802349	0.0195252	0.0639091	0.9996604	0.8758232	0.9996484	0.0398516	0.9582506	1.0000000	1.0000000
500	0.0803574	0.0194156	0.0641598	0.9996539	0.8758233	0.9996484	0.0398516	0.9582861	1.0000000	1.0000000
550	0.6746442	0.0196534	0.1626503	0.9773184	0.7012934	0.9996484	0.0398515	0.8943843	1.0000000	1.0000000
600	0.8408093	0.0290324	0.3760383	0.7970583	0.6646417	0.9996484	0.0398512	0.8665996	1.0000000	1.0000000
650	0.8008318	0.0848726	0.5019542	0.6536846	0.6569448	0.9996484	0.0398510	0.8545187	1.0000000	1.0000000
700	0.7034362	0.1809335	0.5475784	0.6200010	0.6553284	0.9996484	0.0398509	0.8492659	1.0000000	1.0000000
750	0.6278719	0.2610407	0.5567433	0.6451657	0.6549890	0.9996485	0.0398508	0.8469819	1.0000000	1.0000000
800	0.5866030	0.3036921	0.5417695	0.6886827	0.6549177	0.9996485	0.0398508	0.8459888	1.0000000	1.0000000
850	0.5736786	0.3116141	0.5124369	0.7251068	0.6549027	0.9996485	0.0398507	0.8455571	1.0000000	1.0000000
900	0.5800694	0.2963932	0.4871234	0.7440657	0.6548996	0.9996485	0.0398507	0.8453693	1.0000000	1.0000000
950	0.5946721	0.2741752	0.4750374	0.7466195	0.6548989	0.9996485	0.0398507	0.8452877	1.0000000	1.0000000
1000	0.6079453	0.2570869	0.4742165	0.7396006	0.6548988	0.9996485	0.0398507	0.8452522	1.0000000	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.3067719	0.7293876	0.3378958	0.7850208	0.6545135	0.9776685	0.6647551	0.8371924	0.8748741	1.0000000
100	0.2184766	0.8349967	0.2370550	0.9063827	0.6475540	0.9346972	0.7206095	0.8156997	0.8476322	1.0000000
150	0.2055169	0.8533660	0.1625557	0.9654795	0.6390412	0.9519527	0.7256548	0.7966377	0.8417012	1.0000000
200	0.2142694	0.8542233	0.1263260	0.9829574	0.6380834	0.9668743	0.7260945	0.7849728	0.8404099	1.0000000
250	0.2243016	0.8531614	0.1152622	0.9864822	0.6408249	0.9736784	0.7261074	0.7789217	0.8401288	1.0000000
300	0.2306150	0.8525162	0.1147578	0.9861023	0.6435505	0.9763484	0.7260901	0.7760302	0.8400675	1.0000000
350	0.2336948	0.8522534	0.1169291	0.9850100	0.6452853	0.9773267	0.7260789	0.7747071	0.8400542	1.0000000
400	0.2349003	0.8521733	0.1188918	0.9841504	0.6461979	0.9776703	0.7260734	0.7741156	0.8400513	1.0000000
450	0.2352307	0.8521633	0.1200691	0.9836634	0.6466283	0.9777884	0.7260710	0.7738545	0.8400507	1.0000000
500	0.2352357	0.8521731	0.1206262	0.9834449	0.6468173	0.9778292	0.7260699	0.7737400	0.8400506	1.0000000
550	0.7020508	0.2283989	0.2517529	0.9310954	0.6463576	0.9562214	0.1013199	0.7846260	0.9651765	1.0000000
600	0.8074615	0.0977367	0.4169575	0.7497258	0.6418467	0.9585394	0.0456830	0.8082101	0.9924184	1.0000000
650	0.7567558	0.1287207	0.5089166	0.6432619	0.6416969	0.9842568	0.0406758	0.8260008	0.9983494	1.0000000
700	0.6756967	0.2071372	0.5431269	0.6291180	0.6461953	0.9947760	0.0400904	0.8360140	0.9996406	1.0000000
750	0.6162308	0.2703668	0.5483700	0.6594019	0.6503443	0.9981566	0.0399468	0.8409990	0.9999218	1.0000000
800	0.5850833	0.3018805	0.5313936	0.6993554	0.6528077	0.9991897	0.0398900	0.8433321	0.9999830	1.0000000
850	0.5775843	0.3041175	0.5047118	0.7294477	0.6540129	0.9995049	0.0398662	0.8443884	0.9999963	1.0000000
900	0.5855092	0.2883651	0.4842345	0.7433028	0.6545427	0.9996025	0.0398567	0.8448579	0.9999992	1.0000000
950	0.5988538	0.2689188	0.4756978	0.7434281	0.6547606	0.9996334	0.0398529	0.8450646	0.9999998	1.0000000
1000	0.6098449	0.2551988	0.4762453	0.7363724	0.6548465	0.9996434	0.0398515	0.8451550	1.0000000	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.6082195	0.2606057	0.5345969	0.3770001	0.6498565	0.9995548	0.0582760	0.8452249	1.0000000	0.9378844
100	0.5758555	0.3130433	0.7478165	0.3370320	0.6383798	0.9993323	0.0599218	0.8452249	1.0000000	0.9223781
150	0.4947615	0.4539688	0.9014528	0.3517343	0.6299449	0.9991601	0.0600701	0.8452249	1.0000000	0.9185071
200	0.4175125	0.5867660	0.9512171	0.3827088	0.6257477	0.9990688	0.0600846	0.8452249	1.0000000	0.9175407
250	0.3693510	0.6627497	0.9564965	0.4117461	0.6240244	0.9990292	0.0600867	0.8452249	1.0000000	0.9172995
300	0.3457769	0.6952202	0.9430050	0.4303505	0.6233906	0.9990155	0.0600873	0.8452249	1.0000000	0.9172393
350	0.3377124	0.7028798	0.9227018	0.4399080	0.6231731	0.9990124	0.0600876	0.8452249	1.0000000	0.9172243
400	0.3382324	0.6979733	0.9037962	0.4440014	0.6231022	0.9990123	0.0600877	0.8452249	1.0000000	0.9172205
450	0.3425922	0.6882333	0.8903439	0.4451696	0.6230799	0.9990123	0.0600877	0.8452249	1.0000000	0.9172196
500	0.3477276	0.6784415	0.8827007	0.4448851	0.6230731	0.9990119	0.0600877	0.8452249	1.0000000	0.9172193
550	0.3563987	0.6611165	0.6879615	0.8722954	0.6292425	0.9991516	0.0416625	0.8452249	1.0000000	0.9793348
600	0.4142997	0.5418821	0.4139774	0.9270532	0.6413904	0.9993957	0.0400164	0.8452249	1.0000000	0.9948412
650	0.5294196	0.3455458	0.3571173	0.8980870	0.6491896	0.9995403	0.0398679	0.8452249	1.0000000	0.9987122
700	0.6270698	0.2210974	0.3932554	0.8233366	0.6527557	0.9996054	0.0398535	0.8452249	1.0000000	0.9996785
750	0.6660523	0.1854238	0.4447064	0.7468874	0.6541507	0.9996320	0.0398516	0.8452249	1.0000000	0.9999197
800	0.6609581	0.1987578	0.4814475	0.7036201	0.6546498	0.9996423	0.0398511	0.8452249	1.0000000	0.9999800
850	0.6393803	0.2274808	0.5006971	0.6923646	0.6548185	0.9996462	0.0398509	0.8452249	1.0000000	0.9999950
900	0.6187390	0.2526753	0.5063659	0.6992092	0.6548734	0.9996476	0.0398508	0.8452249	1.0000000	0.9999988
950	0.6056616	0.2673009	0.5027532	0.7118593	0.6548908	0.9996482	0.0398507	0.8452249	1.0000000	0.9999997
1000	0.6007682	0.2713128	0.4952119	0.7227533	0.6548963	0.9996484	0.0398507	0.8452249	1.0000000	0.9999999

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.6100313	0.2577731	0.4870982	0.7453778	0.9246370	0.9996485	0.0398507	0.7982193	0.6181432	1.0000000
100	0.6106027	0.2569152	0.4824511	0.7851421	0.9812826	0.9996485	0.0398503	0.6924844	0.5350069	1.0000000
150	0.6129816	0.2535520	0.4758298	0.8064960	0.9931783	0.9996485	0.0398494	0.5878217	0.5169068	1.0000000
200	0.6169401	0.2483261	0.4716996	0.8135540	0.9956764	0.9996485	0.0398481	0.5202379	0.5129661	1.0000000
250	0.6207925	0.2436399	0.4705732	0.8147329	0.9962011	0.9996485	0.0398468	0.4843461	0.5121082	1.0000000
300	0.6233075	0.2409011	0.4711216	0.8141403	0.9963112	0.9996485	0.0398457	0.4670046	0.5119214	1.0000000
350	0.6243409	0.2400235	0.4720763	0.8133584	0.9963344	0.9996486	0.0398450	0.4590245	0.5118807	1.0000000
400	0.6243971	0.2402243	0.4727761	0.8128672	0.9963392	0.9996486	0.0398445	0.4554465	0.5118719	1.0000000
450	0.6240658	0.2407505	0.4730776	0.8126895	0.9963402	0.9996486	0.0398443	0.4538649	0.5118699	1.0000000
500	0.6237320	0.2411755	0.4730967	0.8127001	0.9963405	0.9996486	0.0398442	0.4531710	0.5118695	1.0000000
550	0.6235346	0.2413898	0.4732769	0.7857026	0.7266023	0.9996486	0.0398445	0.5392037	0.8937262	1.0000000
600	0.6231870	0.2418467	0.4759248	0.7428106	0.6699567	0.9996486	0.0398461	0.6735350	0.9768625	1.0000000
650	0.6216886	0.2439109	0.4814711	0.7229773	0.6580610	0.9996486	0.0398480	0.7605142	0.9949626	1.0000000
700	0.6185124	0.2481550	0.4871162	0.7173907	0.6555629	0.9996485	0.0398493	0.8057543	0.9989033	1.0000000
750	0.6144820	0.2533241	0.4904387	0.7176290	0.6550383	0.9996485	0.0398500	0.8273860	0.9997612	1.0000000
800	0.6109950	0.2575430	0.4911008	0.7199687	0.6549281	0.9996485	0.0398504	0.8372995	0.9999480	1.0000000
850	0.6089350	0.2597696	0.4901090	0.7225774	0.6549049	0.9996485	0.0398505	0.8417377	0.9999887	1.0000000
900	0.6083425	0.2601237	0.4886635	0.7244904	0.6549001	0.9996485	0.0398506	0.8436988	0.9999975	1.0000000
950	0.6087120	0.2593819	0.4875448	0.7254084	0.6548990	0.9996485	0.0398507	0.8445590	0.9999995	1.0000000
1000	0.6094273	0.2583638	0.4870120	0.7255071	0.6548988	0.9996485	0.0398507	0.8449348	0.9999999	1.0000000

0	0.6100155	0.2578222	0.4877209	0.7244105	0.6548988	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
50	0.6100233	0.2577856	0.4874209	0.7322120	0.7617445	0.9611413	0.0399417	0.8452249	1.0000000	1.0000000
100	0.6102717	0.2574110	0.4855817	0.7458058	0.7805481	0.9511247	0.0401303	0.8452249	1.0000000	1.0000000
150	0.6112415	0.2560351	0.4827593	0.7524635	0.7821952	0.9485173	0.0402616	0.8452249	1.0000000	1.0000000
200	0.6129112	0.2538002	0.4807634	0.7539660	0.7814862	0.9478371	0.0403262	0.8452249	1.0000000	1.0000000
250	0.6146259	0.2516614	0.4801022	0.7534250	0.7809132	0.9476589	0.0403533	0.8452249	1.0000000	1.0000000
300	0.6158039	0.2503314	0.4803413	0.7523989	0.7806334	0.9476118	0.0403637	0.8452249	1.0000000	1.0000000
350	0.6162977	0.2498943	0.4808905	0.7515377	0.7805171	0.9475992	0.0403676	0.8452249	1.0000000	1.0000000
400	0.6162900	0.2500407	0.4813619	0.7510438	0.7804723	0.9475957	0.0403689	0.8452249	1.0000000	1.0000000
450	0.6160580	0.2503973	0.4816152	0.7508823	0.7804559	0.9475948	0.0403694	0.8452249	1.0000000	1.0000000
500	0.6158141	0.2507118	0.4816739	0.7509223	0.7804500	0.9475945	0.0403696	0.8452249	1.0000000	1.0000000
550	0.6156531	0.2508950	0.4818229	0.7413478	0.6687886	0.9861013	0.0402609	0.8452249	1.0000000	1.0000000
600	0.6153989	0.2512322	0.4834754	0.7271627	0.6515438	0.9961180	0.0400621	0.8452249	1.0000000	1.0000000
650	0.6144993	0.2524854	0.4862975	0.7213640	0.6515823	0.9987257	0.0399408	0.8452249	1.0000000	1.0000000
700	0.6128601	0.2546842	0.4885249	0.7205410	0.6531992	0.9994060	0.0398858	0.8452249	1.0000000	1.0000000
750	0.6110787	0.2569425	0.4893734	0.7215533	0.6541737	0.9995842	0.0398637	0.8452249	1.0000000	1.0000000
800	0.6097973	0.2584301	0.4891284	0.7229741	0.6546153	0.9996312	0.0398554	0.8452249	1.0000000	1.0000000
850	0.6092525	0.2589275	0.4884235	0.7241471	0.6547933	0.9996437	0.0398524	0.8452249	1.0000000	1.0000000
900	0.6092975	0.2587100	0.4877611	0.7248186	0.6548608	0.9996471	0.0398513	0.8452249	1.0000000	1.0000000
950	0.6096295	0.2582050	0.4873715	0.7250124	0.6548854	0.9996481	0.0398509	0.8452249	1.0000000	1.0000000
1000	0.6099835	0.2577430	0.4872633	0.7249022	0.6548941	0.9996483	0.0398508	0.8452249	1.0000000	1.0000000
