"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
250	0.1944988	0.4851745	0.6866808	0.9988420	0.3705293	0.2085109	0.5206484	0.6372037	0.0602250	0.8123166
300	0.1944658	0.4852968	0.6863229	0.9979298	0.2311900	0.1182701	0.5500295	0.6431750	0.0619396	0.8111607
350	0.1943670	0.4855478	0.6858442	0.9971790	0.1373591	0.0782074	0.5635455	0.6458176	0.0628162	0.8107903
400	0.1941731	0.4859031	0.6853731	0.9966879	0.0838646	0.0611419	0.5696031	0.6470154	0.0632158	0.8106728
450	0.1938934	0.4862894	0.6849979	0.9964117	0.0559153	0.0539981	0.5722983	0.6475603	0.0633680	0.8106357
500	0.1935724	0.4866351	0.6847412	0.9962737	0.0419850	0.0510237	0.5734982	0.6478024	0.0634018	0.8106240
550	0.1932633	0.4869021	0.6845858	0.9962615	0.0352233	0.0499535	0.5506654	0.4385027	0.0624358	0.8877423
600	0.1930039	0.4870806	0.6845648	0.9970179	0.0320304	0.0544665	0.4259847	0.2577891	0.0580213	0.9552792
650	0.1928179	0.4871279	0.6848816	0.9984272	0.0310963	0.0921085	0.2700377	0.1745879	0.0528268	0.9842657
700	0.1927480	0.4869470	0.6854906	0.9993732	0.0371770	0.2509428	0.1605469	0.1388821	0.0490065	0.9947595
750	0.1928499	0.4865537	0.6860778	0.9997802	0.0836326	0.5294618	0.1015148	0.1232158	0.0467575	0.9983021
800	0.1931173	0.4860981	0.6864763	0.9999267	0.2006204	0.7598953	0.0734585	0.1160993	0.0456009	0.9994579
850	0.1934677	0.4857153	0.6866975	0.9999761	0.3415680	0.8890830	0.0608656	0.1127971	0.0450635	0.9998283
900	0.1938048	0.4854530	0.6868060	0.9999922	0.4568719	0.9497998	0.0553258	0.1112607	0.0448361	0.9999459
950	0.1940716	0.4852968	0.6868551	0.9999975	0.5339886	0.9760828	0.0528921	0.1105553	0.0447495	0.9999830
1000	0.1942553	0.4852126	0.6868761	0.9999992	0.5800019	0.9870276	0.0518177	0.1102397	0.0447211	0.9999947

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.1945045	0.4851350	0.6868905	0.9999996	0.6771490	0.9791886	0.1552311	0.1100133	0.0447179	1.0000000
100	0.1945050	0.4851351	0.6868897	0.9999859	0.7230051	0.8067100	0.2511116	0.1100140	0.0447180	1.0000000
150	0.1945051	0.4851362	0.6868818	0.9999356	0.7212131	0.5513345	0.2937761	0.1100143	0.0447180	1.0000000
200	0.1945039	0.4851423	0.6868594	0.9998711	0.6720085	0.3709853	0.3094770	0.1100144	0.0447179	1.0000000
250	0.1944988	0.4851575	0.6868274	0.9998227	0.6068943	0.2745115	0.3147653	0.1100144	0.0447176	1.0000000
300	0.1944871	0.4851805	0.6867968	0.9997957	0.5523666	0.2291570	0.3164581	0.1100142	0.0447168	1.0000000
350	0.1944693	0.4852054	0.6867742	0.9997829	0.5157594	0.2093120	0.3169826	0.1100137	0.0447155	1.0000000
400	0.1944487	0.4852268	0.6867601	0.9997774	0.4940064	0.2010130	0.3171413	0.1100128	0.0447138	1.0000000
450	0.1944294	0.4852423	0.6867523	0.9997753	0.4819933	0.1976485	0.3171884	0.1100117	0.0447122	1.0000000
500	0.1944137	0.4852522	0.6867484	0.9997745	0.4756668	0.1963148	0.3172020	0.1100104	0.0447107	1.0000000
550	0.1944025	0.4852580	0.6867480	0.9998127	0.3607031	0.2220106	0.2129486	0.1100092	0.0447096	1.0000000
600	0.1943954	0.4852584	0.6867674	0.9999101	0.2440997	0.4162833	0.1170700	0.1100082	0.0447088	1.0000000
650	0.1943940	0.4852461	0.6868068	0.9999666	0.2421517	0.6807836	0.0744060	0.1100075	0.0447085	1.0000000
700	0.1944022	0.4852208	0.6868433	0.9999886	0.3322742	0.8521783	0.0587051	0.1100071	0.0447089	1.0000000
750	0.1944202	0.4851922	0.6868671	0.9999962	0.4378716	0.9352877	0.0534167	0.1100072	0.0447101	1.0000000
800	0.1944426	0.4851689	0.6868798	0.9999988	0.5189851	0.9709587	0.0517238	0.1100079	0.0447119	1.0000000
850	0.1944636	0.4851533	0.6868859	0.9999996	0.5707094	0.9854021	0.0511996	0.1100090	0.0447137	1.0000000
900	0.1944799	0.4851442	0.6868886	0.9999998	0.6004784	0.9910718	0.0510411	0.1100103	0.0447152	1.0000000
950	0.1944909	0.4851393	0.6868898	0.9999999	0.6165556	0.9932576	0.0509944	0.1100116	0.0447163	1.0000000
1000	0.1944976	0.4851370	0.6868902	1.0000000	0.6248767	0.9940905	0.0509810	0.1100126	0.0447171	1.0000000

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.1945045	0.4851350	0.6868905	1.0000000	0.6328198	0.9945932	0.0509758	0.1101162	0.0472086	0.7044551
100	0.1945050	0.4851350	0.6868905	1.0000000	0.6329160	0.9945900	0.0511630	0.1138502	0.0774416	0.4456372
150	0.1945053	0.4851350	0.6868905	1.0000000	0.6329569	0.9944722	0.0537155	0.1390159	0.1750302	0.3345546
200	0.1945053	0.4851350	0.6868905	0.9999999	0.6329180	0.9932236	0.0680798	0.2070578	0.3164652	0.2943400
250	0.1945054	0.4851350	0.6868905	0.9999998	0.6323620	0.9827046	0.1114740	0.3022176	0.4410675	0.2807642
300	0.1945054	0.4851350	0.6868903	0.9999973	0.6277415	0.9129071	0.1875754	0.3900123	0.5238461	0.2763347
350	0.1945054	0.4851353	0.6868883	0.9999756	0.6017384	0.7109171	0.2749331	0.4536070	0.5704169	0.2749152
400	0.1945050	0.4851374	0.6868753	0.9998844	0.5238668	0.4641146	0.3501472	0.4934901	0.5939864	0.2744647
450	0.1945027	0.4851483	0.6868290	0.9996761	0.3960529	0.2819543	0.4039729	0.5162862	0.6050829	0.2743225
500	0.1944927	0.4851827	0.6867276	0.9993748	0.2647443	0.1762013	0.4381303	0.5284918	0.6100364	0.2742778
550	0.1944644	0.4852556	0.6865730	0.9990594	0.1659057	0.1212768	0.4580425	0.5327805	0.5533489	0.5698086
600	0.1944068	0.4853696	0.6863935	0.9988022	0.1040535	0.0942449	0.4649759	0.5043170	0.3656884	0.8286221
650	0.1943164	0.4855100	0.6862295	0.9986991	0.0692418	0.0827124	0.4442499	0.4231999	0.2099038	0.9397034
700	0.1942020	0.4856475	0.6861388	0.9988909	0.0509960	0.0852119	0.3814060	0.3204053	0.1212756	0.9799175
750	0.1940854	0.4857382	0.6861831	0.9993058	0.0427773	0.1156664	0.2891501	0.2334876	0.0780474	0.9934932
800	0.1940002	0.4857392	0.6863488	0.9996708	0.0444451	0.2185694	0.1994535	0.1758030	0.0586258	0.9979226
850	0.1939782	0.4856486	0.6865458	0.9998703	0.0732038	0.4302486	0.1336621	0.1428096	0.0503366	0.9993422
900	0.1940268	0.4855103	0.6867007	0.9999538	0.1601565	0.6661080	0.0935714	0.1256117	0.0469243	0.9997926
950	0.1941230	0.4853764	0.6867965	0.9999843	0.2893659	0.8310568	0.0718220	0.1171755	0.0455597	0.9999348
1000	0.1942321	0.4852749	0.6868474	0.9999948	0.4120257	0.9200628	0.0608348	0.1132102	0.0450285	0.9999795

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.1968843	0.4646832	0.7557754	1.0000000	0.6328198	0.9945936	0.0509369	0.1087519	0.0320722	1.0000000
100	0.2161000	0.4196596	0.8218972	1.0000000	0.6329169	0.9946269	0.0501923	0.1024374	0.0175828	1.0000000
150	0.2626185	0.3760612	0.8535410	1.0000000	0.6329759	0.9948523	0.0479560	0.0945648	0.0095144	1.0000000
200	0.3274608	0.3470691	0.8663912	1.0000000	0.6330657	0.9953953	0.0449453	0.0887084	0.0060243	1.0000000
250	0.3902424	0.3313033	0.8712780	0.9999999	0.6332404	0.9961239	0.0422640	0.0853335	0.0048393	1.0000000
300	0.4375066	0.3236962	0.8730798	0.9999999	0.6334988	0.9968141	0.0403914	0.0836727	0.0045972	1.0000000
350	0.4674933	0.3202987	0.8737340	0.9999999	0.6337932	0.9973409	0.0392771	0.0829541	0.0046532	1.0000000
400	0.4844171	0.3188597	0.8739695	0.9999999	0.6340696	0.9976897	0.0386886	0.0826858	0.0047581	1.0000000
450	0.4932158	0.3182730	0.8740540	0.9999999	0.6342949	0.9978986	0.0384085	0.0826076	0.0048394	1.0000000
500	0.4975261	0.3180404	0.8740842	0.9999999	0.6344602	0.9980143	0.0382889	0.0825983	0.0048894	1.0000000
550	0.4940991	0.3338926	0.8052101	0.9999999	0.6345717	0.9980739	0.0382709	0.0838889	0.0239883	1.0000000
600	0.4571216	0.3728194	0.7390921	0.9999999	0.6346418	0.9980905	0.0389097	0.0917472	0.0439856	1.0000000
650	0.3872544	0.4162004	0.7074497	0.9999999	0.6346779	0.9979941	0.0413314	0.1026819	0.0519411	1.0000000
700	0.3158051	0.4485025	0.6946000	0.9999999	0.6346653	0.9976281	0.0452300	0.1105224	0.0524448	1.0000000
750	0.2630608	0.4675528	0.6897134	0.9999999	0.6345635	0.9968996	0.0490211	0.1138852	0.0504201	1.0000000
800	0.2305173	0.4772819	0.6879116	0.9999999	0.6343358	0.9959335	0.0515220	0.1142686	0.0482750	1.0000000
850	0.2124497	0.4818041	0.6872575	0.9999999	0.6339937	0.9950222	0.0525956	0.1133977	0.0467234	1.0000000
900	0.2030895	0.4837747	0.6870220	0.9999999	0.6336067	0.9943995	0.0527091	0.1123099	0.0457723	1.0000000
950	0.1984784	0.4845950	0.6869375	1.0000000	0.6332615	0.9941109	0.0523851	0.1114240	0.0452441	1.0000000
1000	0.1962945	0.4849252	0.6869073	1.0000000	0.6330147	0.9940665	0.0519660	0.1108212	0.0449700	1.0000000

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.1783064	0.3900921	0.6868905	1.0000000	0.6322102	0.9799936	0.0509506	0.1092273	0.0372945	1.0000000
100	0.2497447	0.3043933	0.6868905	1.0000000	0.6288749	0.9658241	0.0505057	0.1058150	0.0332691	1.0000000
150	0.3833521	0.2667638	0.6868905	0.9999999	0.6239408	0.9590348	0.0493601	0.1034883	0.0384047	1.0000000
200	0.4939816	0.2529688	0.6868905	0.9999999	0.6195891	0.9564355	0.0484097	0.1051476	0.0473085	1.0000000
250	0.5595188	0.2482969	0.6868905	0.9999998	0.6166121	0.9555777	0.0486694	0.1099508	0.0550796	1.0000000
300	0.5924243	0.2467800	0.6868905	0.9999997	0.6148506	0.9551796	0.0503147	0.1155648	0.0601895	1.0000000
350	0.6074901	0.2462994	0.6868904	0.9999996	0.6138600	0.9546742	0.0527876	0.1203040	0.0630480	1.0000000
400	0.6140071	0.2461495	0.6868903	0.9999995	0.6132423	0.9538998	0.0553493	0.1236184	0.0644894	1.0000000
450	0.6167222	0.2461031	0.6868903	0.9999993	0.6127440	0.9529228	0.0574943	0.1256639	0.0651658	1.0000000
500	0.6178241	0.2460889	0.6868902	0.9999992	0.6122508	0.9519065	0.0590456	0.1268187	0.0654673	1.0000000
550	0.6212346	0.3411276	0.6868901	0.9999990	0.6123886	0.9655815	0.0600848	0.1282965	0.0716402	1.0000000
600	0.4853457	0.4268252	0.6868900	0.9999990	0.6154531	0.9790034	0.0611711	0.1307720	0.0683071	1.0000000
650	0.3461187	0.4644544	0.6868900	0.9999993	0.6200721	0.9852022	0.0622157	0.1295930	0.0598147	1.0000000
700	0.2645006	0.4782493	0.6868901	0.9999995	0.6240832	0.9874760	0.0619947	0.1250305	0.0529114	1.0000000
750	0.2248605	0.4829211	0.6868902	0.9999997	0.6267897	0.9885024	0.0602413	0.1198989	0.0487468	1.0000000
800	0.2071780	0.4844379	0.6868903	0.9999998	0.6284464	0.9895160	0.0577750	0.1158557	0.0465727	1.0000000
850	0.1996605	0.4849184	0.6868904	0.9999999	0.6295192	0.9907058	0.0554539	0.1132075	0.0455323	1.0000000
900	0.1965633	0.4850683	0.6868905	0.9999999	0.6303274	0.9918670	0.0536876	0.1116609	0.0450630	1.0000000
950	0.1953155	0.4851146	0.6868905	0.9999999	0.6310018	0.9928186	0.0525133	0.1108259	0.0448601	1.0000000
1000	0.1948209	0.4851288	0.6868905	1.0000000	0.6315666	0.9935059	0.0518029	0.1104002	0.0447753	1.0000000

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.2210656	0.3451416	0.6868905	1.0000000	0.6209143	0.7358442	0.0509751	0.1100695	0.0460168	1.0000000
100	0.4084672	0.2189115	0.6868905	0.9999999	0.5434605	0.4843532	0.0510675	0.1117509	0.0582029	1.0000000
150	0.6634820	0.1634851	0.6868905	0.9999998	0.4184165	0.3617138	0.0520669	0.1207894	0.0906950	1.0000000
200	0.8284582	0.1431657	0.6868904	0.9999994	0.3036736	0.3106363	0.0564774	0.1433986	0.1365673	1.0000000
250	0.9086381	0.1362844	0.6868902	0.9999984	0.2236478	0.2902129	0.0680651	0.1775517	0.1788898	1.0000000
300	0.9435706	0.1340501	0.6868896	0.9999948	0.1752886	0.2807486	0.0888366	0.2136002	0.2085140	1.0000000
350	0.9580653	0.1333423	0.6868874	0.9999799	0.1478471	0.2720845	0.1160901	0.2433324	0.2258836	1.0000000
400	0.9639204	0.1331219	0.6868790	0.9999315	0.1314188	0.2576345	0.1439488	0.2640488	0.2349425	1.0000000
450	0.9662439	0.1330556	0.6868539	0.9998203	0.1188469	0.2355438	0.1674555	0.2768723	0.2392994	1.0000000
500	0.9671531	0.1330399	0.6867982	0.9996399	0.1063373	0.2098496	0.1846176	0.2841539	0.2412737	1.0000000
550	0.9313880	0.2730707	0.6867062	0.9994264	0.1010188	0.3420049	0.1958003	0.2867984	0.2216938	1.0000000
600	0.7008883	0.3993763	0.6865950	0.9993364	0.1358598	0.4634730	0.1998617	0.2714202	0.1589841	1.0000000
650	0.4556212	0.4548889	0.6865322	0.9995139	0.1958352	0.5201894	0.1887672	0.2330231	0.1053259	1.0000000
700	0.3128981	0.4752662	0.6865698	0.9997510	0.2533607	0.5787037	0.1606791	0.1898962	0.0736332	1.0000000
750	0.2449419	0.4821459	0.6866663	0.9998970	0.3092532	0.6752811	0.1264032	0.1561721	0.0576391	1.0000000
800	0.2151812	0.4843288	0.6867595	0.9999620	0.3736810	0.7882495	0.0971214	0.1345926	0.0502357	1.0000000
850	0.2027327	0.4849683	0.6868229	0.9999867	0.4434759	0.8792590	0.0769126	0.1223607	0.0469941	1.0000000
900	0.1976921	0.4851297	0.6868585	0.9999955	0.5063953	0.9360792	0.0647037	0.1159523	0.0456304	1.0000000
950	0.1957068	0.4851564	0.6868763	0.9999985	0.5544589	0.9665405	0.0579311	0.1127744	0.0450745	1.0000000
1000	0.1949454	0.4851523	0.6868845	0.9999995	0.5869760	0.9815385	0.0543835	0.1112620	0.0448539	1.0000000

0	0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
50	0.1206629	0.4760516	0.7713674	0.9999999	0.6531896	0.9886975	0.1120534	0.1089980	0.0345836	1.0000000
100	0.0658181	0.4341622	0.8524559	0.9999996	0.6740829	0.9209406	0.1677436	0.1038769	0.0232235	1.0000000
150	0.0495219	0.3862120	0.8912623	0.9999993	0.6711972	0.7894722	0.1912171	0.0974942	0.0178156	1.0000000
200	0.0524358	0.3527823	0.9070211	0.9999991	0.6402131	0.6739453	0.1983473	0.0929777	0.0169687	1.0000000
250	0.0615591	0.3342936	0.9130139	0.9999988	0.5937126	0.6046811	0.1996460	0.0909100	0.0183603	1.0000000
300	0.0701387	0.3253106	0.9152236	0.9999984	0.5486854	0.5716580	0.1995055	0.0906249	0.0202911	1.0000000
350	0.0760753	0.3212861	0.9160257	0.9999978	0.5146191	0.5583366	0.1993304	0.0912508	0.0219196	1.0000000
400	0.0795725	0.3195791	0.9163145	0.9999973	0.4926708	0.5534723	0.1993867	0.0921333	0.0230272	1.0000000
450	0.0814351	0.3188825	0.9164180	0.9999970	0.4799519	0.5514747	0.1996023	0.0929221	0.0236884	1.0000000
500	0.0823612	0.3186062	0.9164550	0.9999967	0.4729957	0.5501839	0.1998621	0.0935001	0.0240492	1.0000000
550	0.2632550	0.3248818	0.8319906	0.9999950	0.4331328	0.5809705	0.1384994	0.0950955	0.0377179	1.0000000
600	0.3804300	0.3590612	0.7509056	0.9999944	0.4079270	0.7231893	0.0826765	0.1019515	0.0520525	1.0000000
650	0.3750472	0.4052132	0.7121004	0.9999969	0.4380416	0.8597793	0.0598559	0.1106014	0.0568198	1.0000000
700	0.3214176	0.4418732	0.6963428	0.9999987	0.4949328	0.9361936	0.0540230	0.1160765	0.0553890	1.0000000
750	0.2700704	0.4641377	0.6903510	0.9999995	0.5472491	0.9707096	0.0538891	0.1175317	0.0521233	1.0000000
800	0.2353244	0.4756894	0.6881420	0.9999998	0.5840518	0.9846686	0.0544831	0.1165378	0.0492113	1.0000000
850	0.2151893	0.4811096	0.6873402	0.9999999	0.6065001	0.9899555	0.0544367	0.1147442	0.0472144	1.0000000
900	0.2045103	0.4834857	0.6870515	0.9999999	0.6190495	0.9919747	0.0538337	0.1130755	0.0460195	1.0000000
950	0.1991724	0.4844787	0.6869481	0.9999999	0.6256938	0.9928815	0.0530510	0.1118431	0.0453642	1.0000000
1000	0.1966193	0.4848796	0.6869111	1.0000000	0.6291141	0.9934178	0.0523473	0.1110430	0.0450265	1.0000000
