YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
0.0000000	0.9800216	0.0838237	0.9703802	0.3154560	1.0819844	0.0000000	0.9223874	0.6050067	0.9546364
0.0312170	0.0000000	0.0708335	0.0000000	0.3283075	0.9806196	0.6002637	0.8909527	0.7734660	1.0992254
0.8722012	1.0148011	0.0000000	1.0155776	0.0000000	0.8630279	0.3091509	0.9145485	0.8175942	1.0621252
0.7360922	1.0304294	0.0700725	0.9891407	0.0000000	0.0910925	1.0449820	0.0000000	1.0220324	1.0891425
0.8440342	1.0027166	0.0789251	0.5188859	1.0043048	0.0000000	0.7436522	0.9256274	1.0212423	0.0000000
