YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
0.3192724	0.4596128	0.0000000	0.5734656	0.6880446	0.4310721	0.4898032	0.0207383	0.0000000	0.7070969
0.5268566	0.5899809	0.0309169	0.0000000	0.8187200	0.4769588	0.0000000	0.4501281	0.2952137	0.6029103
0.5183799	0.7387884	0.0257438	0.0000000	0.6647362	0.4989782	0.0072661	0.0000000	0.3183425	0.5822936
0.3742580	0.4606278	0.5342647	0.4701453	0.0000000	0.4480849	0.7309721	0.5362654	0.3220596	0.0000000
