YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
0.1797331	0.0955087	0.2408991	0.4971876	0.8620076	0.8737807	0.6111869	0.6985756	0.8311915	1.0000000
