"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
850	0.9802627	1.0182278	0.3643323	0.0512139	1.1163373	0.8116704	0.6868647	0.6861486	0.5886866	0.0380094
900	0.8800966	0.9494492	0.2766896	0.0767778	1.0137805	0.8180220	0.5963735	0.6391090	0.6262327	0.0622560
950	0.9420426	1.0043123	0.3672094	0.0627958	0.9718784	0.7964060	0.5406269	0.5853044	0.6364362	0.0635427
1000	0.9120089	0.9805155	0.3179846	0.0690983	0.9952454	0.8883666	0.6277560	0.6029110	0.5633130	0.0876986

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.8589615	1.0872977	0.5292864	0.0636815	0.9648485	0.8130120	0.6329579	0.7308041	0.4083350	0.0302667
100	0.8234965	1.0142045	0.6438803	0.0636044	1.0493939	0.9028407	0.6507800	0.7982053	0.2031829	0.0092979
150	0.9055702	0.9584763	0.7953853	0.0563283	0.9264929	0.7639158	0.7590870	0.8113105	0.1415719	0.0085010
200	0.9565399	1.0330753	0.8942238	0.0464097	0.9368851	0.6715462	0.7821971	0.8736322	0.0778891	0.0058383
250	0.9977560	1.0359715	0.9308056	0.0444176	0.9917492	0.5142779	0.7429314	0.9846878	0.0505651	0.0050715
300	0.8236861	0.9474246	0.9220580	0.0639128	0.9756204	0.4907502	0.7819980	1.0781217	0.0474303	0.0118296
350	0.9468670	0.9642115	0.9713129	0.0556272	0.8374844	0.4677960	0.7769151	0.9796836	0.0427986	0.0087434
400	0.9954763	1.0455631	0.8367268	0.0630265	0.8861271	0.4326377	0.8445589	0.9865349	0.0306581	0.0130968
450	0.9531791	1.0815594	0.8630890	0.0400016	0.8572406	0.3856561	0.8373765	0.9773087	0.0313619	0.0083506
500	0.9496844	1.0498110	0.8120235	0.0496870	0.8665512	0.3838127	0.8145784	0.9688018	0.0232308	0.0046437
550	1.0535542	1.0542618	0.7443367	0.0639246	0.9669032	0.3521203	0.7853688	0.9977453	0.2000997	0.0332167
600	0.9103536	0.9919440	0.5592015	0.0691219	0.8231730	0.4097744	0.7301108	0.9098709	0.3485997	0.0479257
650	0.8870190	0.9724467	0.4766220	0.0674497	0.9865219	0.4749387	0.8111174	0.8130299	0.5085254	0.0612619
700	0.9672906	0.8622390	0.4226342	0.0436350	0.9925301	0.4617158	0.8085049	0.7705282	0.5360781	0.0771739
750	0.9383326	0.8820577	0.3131024	0.0476034	0.9293844	0.4052844	0.7846742	0.7032735	0.5578868	0.0597683
800	0.9033823	0.9907703	0.3246993	0.0780908	0.9515499	0.4420729	0.6594611	0.7356399	0.6026406	0.0557104
850	0.9172394	0.9344947	0.3641616	0.0583106	0.9536163	0.6041745	0.6568691	0.7217328	0.5905957	0.0447425
900	0.9519494	1.0697912	0.3450690	0.0476269	0.8474252	0.7237434	0.6642820	0.6583635	0.5703962	0.0617419
950	1.0112006	1.0200257	0.2870963	0.0387037	0.8209680	0.7522263	0.6752343	0.6148273	0.5949590	0.0591325
1000	0.9497960	0.9609386	0.2440941	0.0588449	0.8675828	0.8358763	0.5710553	0.6046535	0.6419951	0.0593821

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.9960433	1.1052245	0.2916216	0.0250979	0.9829361	0.6936209	0.6286286	0.5486730	0.4812347	0.0426302
100	0.9619356	1.0931046	0.1576093	0.0151902	0.8817712	0.7260124	0.5975483	0.4796041	0.5437429	0.0317050
150	0.9607724	0.9903468	0.1055006	0.0073691	0.9424365	0.7214309	0.7130981	0.4695351	0.7270553	0.0161873
200	1.0928554	0.9876049	0.0635613	0.0053625	0.8986203	0.6865592	0.5821896	0.3607543	0.7832431	0.0064337
250	0.9535313	0.9267165	0.0567766	0.0045481	0.9196554	0.8252941	0.4981494	0.2927406	0.8105332	0.0019331
300	0.9225707	0.9948814	0.0268736	0.0007714	0.9287995	0.8119320	0.5183423	0.2514036	0.9246887	0.0002695
350	0.9773790	0.9573295	0.0253010	0.0010077	0.9146857	0.9860592	0.4072385	0.2565966	1.0201421	0.0000000
400	0.9295210	0.9617688	0.0208952	0.0008647	1.0321055	1.0058774	0.3905784	0.2077564	0.9245075	0.0028330
450	0.9203267	1.1064635	0.0213765	0.0018449	1.0494183	0.9722628	0.3396130	0.2419576	1.0526572	0.0013749
500	0.8895322	1.0152164	0.0363722	0.0097852	1.0586168	1.0050452	0.3434070	0.2629231	0.9329168	0.0010989
550	0.9314256	1.0395486	0.0516950	0.0203676	1.0603263	0.9948194	0.3489055	0.2464842	1.0875315	0.0195069
600	0.8913933	1.0226588	0.0674393	0.0420217	1.0527270	1.0434530	0.3538534	0.2512488	0.9480145	0.0741879
650	0.8691023	0.9854253	0.1548383	0.0449563	0.9495370	1.0516792	0.3262495	0.2961036	0.8185183	0.0790549
700	0.9749031	1.0379107	0.1528895	0.0498773	1.0004493	1.1965358	0.3964154	0.3868951	0.8303114	0.0664867
750	0.8383676	1.0727538	0.1873287	0.0553974	0.9798874	1.0402725	0.4593485	0.4230723	0.7935578	0.0902901
800	0.8435277	1.1033894	0.1772574	0.0400347	1.1313670	0.9482580	0.4646223	0.4310457	0.7017844	0.1116438
850	0.9299746	1.1073380	0.2552312	0.0623022	1.0607403	1.0330541	0.4720163	0.5075517	0.7641435	0.0817803
900	0.9345847	1.1101478	0.3243178	0.0594565	0.9580912	0.9556115	0.4197339	0.6221083	0.6845930	0.0782786
950	0.9734866	0.8979951	0.3257474	0.0326658	1.1064039	1.0027613	0.5130288	0.5974909	0.6589814	0.0433037
1000	0.9414038	0.9398275	0.2125917	0.0373403	0.9522613	0.9337166	0.5713566	0.6010254	0.6814151	0.0594866

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.9760947	0.9794448	0.3320293	0.0582028	1.0374695	0.7547157	0.5578885	0.6430421	0.6144770	0.0625322
100	0.9988414	1.0143914	0.2258252	0.0195525	1.1160812	0.8090930	0.5048162	0.6494922	0.6919745	0.0507964
150	0.9119402	0.9806362	0.1239260	0.0096662	1.0601107	0.7483923	0.5080592	0.5833851	0.8426262	0.0141105
200	0.9884862	1.0049372	0.0785067	0.0063591	1.0078281	0.7537412	0.4383904	0.5470475	0.7206393	0.0207589
250	0.9523166	1.0012548	0.0538630	0.0060659	0.9667481	0.7302631	0.4150273	0.6085163	0.7540803	0.0241196
300	0.8857957	0.9928925	0.0366719	0.0026900	0.9863122	0.8964606	0.3881577	0.5548891	0.8933511	0.0075129
350	0.8788299	0.9675182	0.0241266	0.0005273	1.0159116	0.7442130	0.3538749	0.4532094	1.0577507	0.0130195
400	0.9832259	0.9951281	0.0226290	0.0045780	1.0132072	0.9124487	0.3601109	0.4339273	0.9930037	0.0165666
450	0.8966776	0.9807565	0.0330652	0.0025977	0.9626607	0.8638489	0.3428961	0.4021098	0.9574920	0.0142677
500	0.9239132	1.0935671	0.0456421	0.0014403	1.0022436	0.8024509	0.3631405	0.4505718	0.8747647	0.0216786
550	0.8538069	1.0918345	0.0316476	0.0183654	0.9249687	0.8676706	0.3928617	0.4378661	0.9063281	0.0394717
600	0.9435817	0.9928409	0.0436406	0.0351520	0.9023683	0.9250714	0.4518107	0.3455453	0.8930785	0.0449326
650	0.9552474	0.9806708	0.1407104	0.0667259	0.9808740	1.0154565	0.4387211	0.4377296	0.9040255	0.0998056
700	0.9952701	0.9376820	0.2605943	0.0707714	0.9823821	1.0816539	0.4026273	0.4384976	0.7723262	0.0761560
750	1.0241460	0.9329579	0.3845326	0.0597860	0.9838813	1.0131661	0.4409876	0.4700578	0.6540423	0.1036884
800	0.8724532	0.8869043	0.3659264	0.0622109	0.9779478	0.9473340	0.5240656	0.5339407	0.6466855	0.1164628
850	0.9456913	0.8618717	0.2809415	0.0510356	1.0524229	0.8793657	0.5455654	0.5588039	0.6630304	0.0622010
900	0.8721077	0.9793563	0.2602639	0.0648127	0.9376435	1.0114116	0.4971570	0.5133827	0.7439741	0.0503805
950	0.9164759	1.0447432	0.2783404	0.0634722	0.9245618	0.8230453	0.4648693	0.6382091	0.6366917	0.1027653
1000	0.9498319	1.0058161	0.3119134	0.0579111	0.9600622	0.8353626	0.5678529	0.6404345	0.6099123	0.0762605

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.8937613	0.9704802	0.3723694	0.0528814	0.9447869	0.7783557	0.6173304	0.5546553	0.6592246	0.0849253
100	0.9697843	0.9477796	0.3029926	0.0266182	0.9585807	0.7704731	0.6668930	0.4637405	0.4985258	0.1030951
150	0.8964214	0.9680499	0.1871003	0.0181495	0.9622627	0.7101546	0.6756455	0.3320254	0.5433230	0.0960225
200	0.8841620	0.9170176	0.1158912	0.0076242	1.0130322	0.6974284	0.6267987	0.3668023	0.5244545	0.0531512
250	1.0184853	0.9433868	0.0604868	0.0004509	0.9489694	0.6462199	0.6234760	0.3252891	0.6673407	0.0522467
300	0.9322161	0.9849196	0.0378891	0.0008366	1.0338599	0.7224372	0.6196633	0.3479388	0.7639860	0.0500611
350	0.9227448	0.9972565	0.0202060	0.0019098	1.0941829	0.7922840	0.5971221	0.2673651	0.7891763	0.0864354
400	0.9570609	0.8541366	0.0200378	0.0009839	1.0236473	0.8964123	0.5462717	0.2515840	0.9267378	0.1125050
450	0.9543469	0.8813106	0.0239193	0.0017248	1.0008002	0.9257822	0.4928143	0.2210319	0.9683245	0.0943980
500	0.9853751	0.9043330	0.0382310	0.0032994	1.0378508	1.0149402	0.4751616	0.2265289	0.8595472	0.0805302
550	0.8674354	0.9984632	0.0402779	0.0228941	1.0195085	0.9363302	0.4029497	0.2962894	0.9432268	0.0614522
600	0.8707880	1.0122122	0.0528029	0.0726850	1.0251306	0.9955789	0.4605498	0.4013934	0.9276530	0.0693054
650	0.8821235	1.0818768	0.2285279	0.0786774	1.0011623	0.9738110	0.4357119	0.3477509	0.8947337	0.0898038
700	0.9262276	1.0389676	0.3817353	0.0740173	1.0230198	1.0536735	0.4421668	0.3888983	0.7261936	0.0628926
750	1.0074062	1.0097008	0.3801345	0.0840675	1.0090166	1.0314589	0.5077109	0.4794164	0.6401982	0.0780552
800	0.9337009	1.0205112	0.4594431	0.1036255	1.1080477	1.0819475	0.5067116	0.5168147	0.6865315	0.0596778
850	0.9364924	1.0744856	0.4992800	0.0800073	1.1333797	0.9707800	0.6077398	0.5420800	0.5776847	0.0671929
900	0.8417326	0.9360644	0.5214360	0.0772858	1.0691712	0.8601007	0.5576328	0.6445374	0.6332094	0.0782061
950	0.8515195	0.8780660	0.5240238	0.0858420	1.1142909	0.9300394	0.5464425	0.5866544	0.5573517	0.0670374
1000	0.8262552	0.8472813	0.4352552	0.0794574	1.0194061	0.8417393	0.5857694	0.6466036	0.5439792	0.0619781

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.8538947	0.8892575	0.2989452	0.0505395	0.9312369	0.6564114	0.6402343	0.6383961	0.5845471	0.0580790
100	0.9060171	0.8981419	0.2956996	0.0325406	0.8883332	0.5439362	0.6072226	0.6288244	0.6671348	0.0943624
150	0.9551204	0.9976592	0.2634749	0.0546889	0.8155473	0.4502435	0.6168208	0.6488085	0.6272042	0.1092054
200	1.0223685	0.9512057	0.3211710	0.0700963	0.9622412	0.3759597	0.6580745	0.5430314	0.6883780	0.0713786
250	0.9590030	1.0088329	0.4072812	0.0651546	0.9138482	0.3705813	0.5490433	0.5777794	0.5828981	0.0575256
300	0.9508952	0.9278475	0.4041802	0.0679111	0.8584116	0.5472884	0.5752571	0.6222113	0.5622253	0.0839809
350	0.9528910	1.0179378	0.4177559	0.0586268	0.9669969	0.5760945	0.5818722	0.6016973	0.6257926	0.0825213
400	0.9639252	1.0473907	0.4209978	0.0459345	1.0272464	0.5975699	0.5874025	0.6305746	0.6719844	0.0554725
450	0.9615742	1.0236721	0.2694297	0.0395300	0.9610997	0.5823123	0.5940597	0.6542838	0.6008395	0.0469759
500	1.1506068	1.0836465	0.2446387	0.0460150	0.9251000	0.5685425	0.6066027	0.5696950	0.5194687	0.0747445
550	1.0078502	0.9527170	0.2222921	0.0470251	1.0059459	0.6654412	0.5726432	0.6005539	0.5995804	0.0686975
600	0.9618869	1.0185329	0.2398427	0.0703305	0.9380305	0.7457166	0.5817476	0.5502501	0.7225318	0.0579352
650	0.9852841	1.0037725	0.2927869	0.0639558	0.9735348	0.8182814	0.5797237	0.5171745	0.6773162	0.0614452
700	0.8645529	1.0195666	0.3390600	0.0560315	0.9732063	0.9001475	0.5141544	0.6184605	0.6557798	0.0678486
750	0.9186388	1.0239010	0.2653310	0.0493534	0.9263998	0.9270002	0.5411205	0.6360199	0.6467090	0.0719672
800	0.9757523	1.0270976	0.2674225	0.0484428	0.8884568	0.8695217	0.5708012	0.6561511	0.6147574	0.0552273
850	0.9280381	1.0443963	0.1913207	0.0443729	0.9380036	0.9018532	0.5733848	0.6852960	0.6851475	0.0655197
900	0.9614628	0.9984394	0.2071614	0.0689483	0.8795911	0.9200303	0.5682690	0.6056433	0.6739241	0.0610832
950	0.9644215	0.9988313	0.2537053	0.0586428	1.0258526	0.9432065	0.5148575	0.6307238	0.7059770	0.0629383
1000	0.8754274	1.0044725	0.2515996	0.0446361	0.9795066	0.9308626	0.5543008	0.5708463	0.6578859	0.0850974

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.8236716	0.9565908	0.3979556	0.0568644	0.9157438	0.9496388	0.4954134	0.5336242	0.5820929	0.0470170
100	0.9181966	0.9726641	0.3911551	0.0437720	0.8698187	0.8588635	0.5909468	0.5975334	0.6145384	0.0194624
150	0.8353337	1.0613174	0.3193347	0.0219901	0.9379153	0.7835343	0.6158217	0.5350065	0.7201922	0.0101962
200	0.9285877	1.1509549	0.1908691	0.0105664	0.9143475	0.7990147	0.5303073	0.5432878	0.6198458	0.0111342
250	0.9400016	1.0656779	0.1286490	0.0046129	1.0331592	0.8059181	0.5291302	0.6416533	0.7588999	0.0097118
300	0.8991201	1.0802010	0.1424377	0.0016129	1.0567665	0.8500858	0.6015304	0.6284120	0.7996509	0.0065745
350	0.9423595	1.0278871	0.1340460	0.0008092	1.0583068	0.8489385	0.5212505	0.5470055	0.9224611	0.0044183
400	0.9836886	1.0593988	0.1276619	0.0000000	0.9910610	0.9083247	0.4170905	0.5268644	0.8535143	0.0001660
450	1.0146737	1.0150863	0.1489363	0.0006395	1.0592033	0.9321698	0.4284528	0.4422281	0.8193510	0.0035152
500	0.8927717	0.8523688	0.1367969	0.0003568	0.9829024	1.0859985	0.4582362	0.4621746	0.7925046	0.0028479
550	0.9370730	0.9484201	0.1045605	0.0281295	0.9753950	0.8993373	0.4439774	0.4790012	0.7803936	0.0134771
600	0.8638245	0.9142398	0.1265294	0.0572954	1.0882073	1.0062697	0.5524468	0.4693323	0.8614009	0.0440881
650	0.9297377	0.8508740	0.1862265	0.0630641	1.0175080	0.9466049	0.5907834	0.5037240	0.7640989	0.0611688
700	0.9078411	0.8902235	0.1732423	0.0409594	1.1002637	0.9068608	0.5141151	0.5029774	0.7269512	0.0574313
750	0.9793578	0.9875808	0.1677301	0.0531430	1.0390522	0.9092056	0.4813983	0.5422363	0.6994507	0.0756295
800	0.9241363	1.0590209	0.2559651	0.0918391	1.1143409	0.9791519	0.5552624	0.6222640	0.7314599	0.0792082
850	1.0781365	1.0163363	0.4469833	0.0977195	1.0353800	0.9226149	0.5447968	0.5839676	0.7617074	0.0855902
900	1.0136865	0.8813274	0.5058126	0.0730971	0.9067434	0.7710670	0.5414197	0.5675628	0.6849739	0.1031877
950	0.9842736	0.8883611	0.5366857	0.0566966	0.9497713	0.8610593	0.5327914	0.6292514	0.6052675	0.0708304
1000	0.9256405	1.0188062	0.3940901	0.0622966	0.9519407	0.9620550	0.5260821	0.5493281	0.5661675	0.0686923

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.9471836	1.0208751	0.4047044	0.0556128	0.9711599	0.5600282	0.5639823	0.5365290	0.6058912	0.0490515
100	1.0470543	1.0108851	0.3555309	0.0684687	0.9564833	0.3041030	0.5795491	0.5688707	0.6068542	0.0781108
150	0.9841762	1.0153153	0.3587492	0.0756793	0.9489182	0.1833668	0.6253086	0.6452829	0.5349850	0.0618614
200	0.9430394	1.0811362	0.4305564	0.0796595	0.6574281	0.0718137	0.6122487	0.6923182	0.5515494	0.0480971
250	0.9002031	0.9250510	0.4427317	0.0614549	0.3137681	0.0475900	0.6961614	0.7187889	0.5443598	0.0701850
300	0.9227388	0.9033075	0.4025561	0.0524118	0.2105128	0.0498201	0.5701222	0.7791153	0.5761362	0.1830214
350	0.9269071	0.7691682	0.3276655	0.0819900	0.1157939	0.0360011	0.5917014	0.7173296	0.5503640	0.4435497
400	0.7742020	0.3821700	0.3701097	0.1451633	0.0603784	0.0337801	0.6114732	0.6168536	0.5570742	0.6790435
450	0.7567025	0.1908846	0.5202178	0.2000037	0.0700174	0.0379681	0.6334174	0.7628652	0.4586541	0.7900636
500	0.4430848	0.0978576	0.7616855	0.2026572	0.0597177	0.0352533	0.7409719	0.7696518	0.3104072	0.8056121
550	0.2331497	0.0640453	0.8199710	0.2374412	0.0874756	0.1525898	0.7827775	0.8000364	0.2151389	0.8895969
600	0.1438447	0.0993128	0.8285507	0.2098558	0.2594606	0.3008392	0.6858367	0.8624901	0.2671646	0.8350472
650	0.1630824	0.4152816	0.9444412	0.1452786	0.5340859	0.4527531	0.8721502	0.9253252	0.2535702	0.5341135
700	0.4676374	0.7081039	0.9068725	0.0932936	0.7959968	0.3317229	0.7142543	0.9813238	0.4050392	0.2756102
750	0.6840104	0.9635681	0.6614705	0.0800978	0.8427039	0.4846138	0.7259540	0.8623220	0.4803138	0.1294341
800	0.8177069	1.0125176	0.4712980	0.0500765	0.9567248	0.5511291	0.7585647	0.7216150	0.5389118	0.0807530
850	0.8967383	0.9888528	0.3691701	0.0592282	0.9097393	0.5444194	0.7102590	0.7373995	0.5945109	0.0945419
900	0.9197851	0.9613294	0.3566781	0.0642870	0.8764526	0.6290685	0.6276067	0.7410704	0.5655128	0.0796562
950	0.9131102	0.9924270	0.3575079	0.0579267	1.0618173	0.6884335	0.6854241	0.5895836	0.6147198	0.0748822
1000	0.9250549	0.9513479	0.3710623	0.0696440	1.0205538	0.6927335	0.6141522	0.5522571	0.6021826	0.0560593

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.9486350	1.0461330	0.3047844	0.0589864	0.9366090	0.4355934	0.6092760	0.5883696	0.7734489	0.0521337
100	0.9385710	0.9198040	0.3026834	0.0501152	0.9999464	0.2262505	0.6096142	0.4543197	0.6249792	0.0631194
150	0.9505051	1.0171351	0.2492985	0.0293091	0.6701027	0.1192461	0.5788783	0.4771939	0.6352616	0.0508681
200	0.7732000	1.0026236	0.1208091	0.0066476	0.3598772	0.0704650	0.6152939	0.5063526	0.7201415	0.0659752
250	0.8487292	0.9940184	0.0704303	0.0051031	0.2210804	0.0555336	0.5716069	0.4594441	0.9003250	0.1280464
300	0.8893492	0.7919936	0.0357828	0.0034597	0.1247354	0.0636469	0.5015619	0.4423480	0.9999900	0.3535697
350	0.8919678	0.4418462	0.0267119	0.0021157	0.0823970	0.0816875	0.4320829	0.4352036	0.8294841	0.7066259
400	0.7160447	0.2047987	0.0368155	0.0009750	0.0945114	0.0696025	0.4913287	0.3803837	0.5722476	0.9379190
450	0.4253217	0.1114405	0.0444469	0.0058002	0.1246002	0.0579455	0.5094605	0.4288725	0.5245359	1.0759652
500	0.2490075	0.0814508	0.0397226	0.0056352	0.1068961	0.0487393	0.5075832	0.4779339	0.4421149	1.0512441
550	0.1847631	0.1290767	0.0565405	0.0320523	0.1901985	0.4183583	0.5701622	0.6424856	0.5576372	1.0041278
600	0.1637951	0.3706672	0.1315062	0.0566033	0.5493820	0.6550704	0.6480254	0.6216867	0.6217555	0.6615149
650	0.4148414	0.7226346	0.1913045	0.0679499	0.7308596	0.6314511	0.5917110	0.5885433	0.7598286	0.3386237
700	0.7282083	0.9470360	0.3376519	0.0818461	0.9202365	0.7858768	0.6051541	0.5644588	0.6090038	0.1917469
750	0.8250700	0.9651916	0.4166416	0.0710797	0.9806224	0.8713976	0.5905186	0.6308453	0.6195583	0.0966271
800	0.8109238	1.0195341	0.5082650	0.0656317	0.9540262	0.9040869	0.6654742	0.6839275	0.5675083	0.1080307
850	0.8234871	1.0633983	0.4887564	0.0790269	0.9004507	0.7818423	0.7071788	0.7077907	0.4871464	0.0570411
900	0.8750761	0.9898909	0.4756075	0.0851234	0.9548695	0.6506526	0.7067931	0.7701141	0.5453527	0.0470315
950	0.8142176	0.9642752	0.4522559	0.0458994	1.0090567	0.6442759	0.6323988	0.8026947	0.5228220	0.0549506
1000	0.8841147	0.9478335	0.3311025	0.0655152	1.0582967	0.7172323	0.6457175	0.7252450	0.5528496	0.0604881

0	0.8353872	1.0918289	0.2921134	0.0653116	1.0165831	0.8311079	0.6714204	0.5530288	0.6430602	0.0763501
50	0.9540755	1.0058283	0.3004827	0.0426975	0.9682188	0.6985128	0.5989673	0.5765705	0.6698551	0.0533239
100	0.8991320	0.8805892	0.2606338	0.0304299	1.0414347	0.4833945	0.5535750	0.5497841	0.7198122	0.0575816
150	0.8180630	1.0593422	0.1563373	0.0159607	1.0728173	0.4866009	0.5594857	0.5474055	0.7554595	0.0946713
200	0.8549614	1.1311047	0.0998313	0.0069388	1.0872716	0.6009488	0.5483856	0.4986614	0.7639074	0.0810244
250	0.9642916	1.2356763	0.0576181	0.0060932	1.0404360	0.5113444	0.5197471	0.5005497	0.8744564	0.0614929
300	0.9928921	1.0815591	0.0259616	0.0031079	0.9728458	0.5105144	0.5411256	0.4889384	0.9123464	0.0540885
350	0.9675835	1.0655702	0.0377957	0.0029175	1.0212971	0.5304740	0.4794134	0.3858871	0.9253666	0.0813809
400	0.9926075	1.0217806	0.0345556	0.0011825	1.0291056	0.5199673	0.4123882	0.4525291	0.9189121	0.0946849
450	0.9570930	1.1267530	0.0426443	0.0019052	1.0639304	0.4505695	0.4390762	0.4690150	0.9635724	0.0876028
500	0.9439348	1.1502900	0.0540762	0.0016744	0.9759216	0.5258133	0.4741286	0.3835538	1.0512162	0.0859688
550	0.8455319	1.0115535	0.0349780	0.0260559	0.9463150	0.6109657	0.3814497	0.3435598	0.8375917	0.0723888
600	0.9114746	1.0615364	0.0763792	0.0430827	1.0134775	0.7972187	0.4588735	0.3579294	0.9827774	0.0542231
650	1.0159219	1.1184572	0.1525145	0.0452203	1.0311990	0.9397601	0.4807613	0.3942432	0.8475407	0.0493275
700	0.9516192	1.1129487	0.2175857	0.0638341	1.0698121	0.9234345	0.4385878	0.4370875	0.8848628	0.0830447
750	0.9662814	1.0818278	0.3093735	0.0882265	1.0838759	0.8758509	0.4567802	0.3909481	0.7922922	0.0566914
800	1.0515379	1.1102355	0.4494980	0.0827932	0.9756929	0.9489436	0.4607275	0.4729611	0.6553598	0.0783934
850	1.0099411	1.1091267	0.4661544	0.0755015	1.0404514	0.9589161	0.5798143	0.5412214	0.6948284	0.0621361
900	0.8933013	1.0814646	0.4516086	0.0712811	0.9605038	0.9222602	0.5704551	0.5322389	0.6119256	0.0577776
950	0.8679933	0.9809203	0.4069370	0.0643227	0.9147045	0.9659840	0.5958886	0.5743689	0.5969870	0.0739020
1000	1.0020143	1.1136947	0.4011712	0.0468247	0.9221842	0.9541934	0.5942664	0.5644473	0.6665702	0.1083402
