"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
450	0.6265059	0.0537107	0.4248853	0.7573136	0.3880047	0.5769275	0.1273871	0.6565952	0.6525057	0.0046811
500	0.7631625	0.0852574	0.5088163	0.6099433	0.3923455	0.5069573	0.1387562	0.5667427	0.7409990	0.0081381
550	0.6609963	0.0960126	0.4778241	0.5649873	0.3599917	0.5252259	0.2699748	0.4895122	0.7011400	0.0238560
600	0.8238065	0.0473599	0.5333023	0.5382039	0.4587999	0.5192905	0.3907517	0.6540781	0.8485345	0.0407888
650	0.7505994	0.0470450	0.5195693	0.5169762	0.5374296	0.4370602	0.2605763	0.6658694	0.7758411	0.0200604
700	0.6842438	0.0608746	0.4709783	0.6538930	0.5858452	0.2669501	0.3636741	0.6757717	0.7390441	0.0187309
750	0.7246663	0.0545905	0.4815687	0.4918395	0.5840413	0.4574180	0.3740179	0.6612928	0.6948902	0.0293155
800	0.7964472	0.0438504	0.5073734	0.6828605	0.5884681	0.3999856	0.5028406	0.6866270	0.7520693	0.0159027
850	0.5728929	0.0539002	0.5905111	0.6184159	0.4656175	0.4652711	0.3939416	0.6701768	0.8133632	0.0328887
900	0.6239779	0.0632319	0.5882876	0.4224227	0.6193482	0.4543655	0.2430563	0.6232331	0.7164457	0.0325577
950	0.7293587	0.0734037	0.5544863	0.4435467	0.5565965	0.4724662	0.3785323	0.5670971	0.7535334	0.0312147
1000	0.5432329	0.0474280	0.5388894	0.4713615	0.5219394	0.4282923	0.4016172	0.6015435	0.7041499	0.0434375

0	0.7457836	0.0544188	0.4950003	0.4486172	0.5705751	0.3528329	0.3004618	0.5431173	0.8043467	0.0161142
50	0.3686255	0.0373107	0.5112489	0.7301547	0.4780351	0.5206400	0.2895961	0.6372252	0.7513390	0.0290610
100	0.1899070	0.0330211	0.6095865	0.6430371	0.5592588	0.4442036	0.3569339	0.7488973	0.8492968	0.0125740
150	0.1826763	0.0225596	0.6736779	0.6125151	0.5495173	0.4845931	0.3714411	0.5519351	0.8207361	0.0293720
200	0.0920223	0.0727468	0.6296768	0.7957585	0.5534936	0.5262068	0.2672308	0.6497075	0.8455082	0.0200551
250	0.1177303	0.0345649	0.5709657	0.7162899	0.5275865	0.4396673	0.2994946	0.6525867	0.8204836	0.0149839
300	0.0893287	0.0588363	0.5419518	0.7707761	0.4907626	0.3550760	0.3291590	0.7897315	0.8026253	0.0165849
350	0.1434577	0.0658621	0.6065534	0.6811524	0.4614118	0.4838176	0.2632035	0.6800566	0.8115767	0.0302859
400	0.1701549	0.0745269	0.7356042	0.7780432	0.6307101	0.4465747	0.2521479	0.6243146	0.7265973	0.0472138
450	0.1104458	0.0835368	0.6915605	0.7227798	0.5087512	0.3251158	0.3364218	0.7356815	0.8069073	0.0532002
500	0.1471054	0.0998571	0.5828058	0.6970757	0.6314052	0.3927656	0.3330394	0.6892328	0.6531144	0.0109605
550	0.3622504	0.0410671	0.6395857	0.5369432	0.5613122	0.2995435	0.2000219	0.5929668	0.7394347	0.0570549
600	0.6002357	0.1351984	0.7727006	0.6413948	0.6357900	0.3247736	0.3202463	0.5459364	0.7337334	0.0301759
650	0.5967827	0.0704513	0.6215596	0.5564766	0.7279676	0.2629132	0.3802181	0.7779996	0.7810542	0.0285259
700	0.5979628	0.0531981	0.4704890	0.4629174	0.7182114	0.2855485	0.3443302	0.5789017	0.8579879	0.0166495
750	0.7961879	0.1232221	0.5442374	0.5955389	0.7151662	0.2977032	0.3135862	0.5366895	0.8957474	0.0377617
800	0.6961310	0.0476629	0.5106138	0.4962012	0.8226826	0.3610539	0.3186052	0.6153054	0.9533349	0.0183364
850	0.7468769	0.0634478	0.6585485	0.4922054	0.6043977	0.3368533	0.2799498	0.6068126	0.6952858	0.0236616
900	0.7177691	0.1228210	0.5941763	0.5803326	0.5706146	0.4324908	0.3426596	0.6600447	0.7282317	0.0240363
950	0.7983246	0.0414229	0.5382142	0.6136908	0.5575765	0.4325608	0.3068791	0.5503211	0.7925932	0.0207239
1000	0.7484344	0.0886569	0.4568813	0.4714447	0.5094923	0.5575773	0.3098436	0.5648138	0.7773180	0.0295759

0	0.6429824	0.0568965	0.4770387	0.5307663	0.6306837	0.3772787	0.3770135	0.7151488	0.8777462	0.0387091
50	0.3581607	0.0430594	0.5377826	0.5325359	0.5710572	0.5006671	0.3350310	0.6483334	0.6116135	0.0580316
100	0.1537176	0.0391561	0.5097328	0.6341252	0.5156001	0.4410129	0.3159986	0.9082579	0.7549751	0.0365749
150	0.0525210	0.0429740	0.6125607	0.5628306	0.5758100	0.6136225	0.4172030	0.8623497	0.7608112	0.0110181
200	0.0299014	0.0473766	0.4677498	0.6332960	0.4925827	0.6973952	0.3563317	0.7059490	0.7615046	0.0172788
250	0.0479078	0.0462269	0.5415869	0.6628121	0.4079640	0.6880183	0.3016220	0.7253425	0.7555837	0.0148424
300	0.0294537	0.0561801	0.5380402	0.6460978	0.4351632	0.6499075	0.3200753	0.6684389	0.6768437	0.0142163
350	0.0145318	0.0672891	0.4892350	0.7705281	0.3528320	0.5794405	0.3465512	0.6979408	0.6922359	0.0383934
400	0.0283529	0.0574963	0.4861192	0.7253125	0.3669202	0.6828918	0.3062828	0.6230298	0.6158369	0.0138232
450	0.0300313	0.0592353	0.5124325	0.5643962	0.3277783	0.5363195	0.2966670	0.7943025	0.7702523	0.0165433
500	0.0215226	0.0722694	0.4730840	0.7231051	0.3248944	0.4803352	0.1970872	0.7330373	0.8099184	0.0234341
550	0.4218368	0.0413164	0.4131017	0.4998822	0.4401781	0.5803425	0.2568975	0.6250467	0.7693604	0.0320533
600	0.5572252	0.0414262	0.4636081	0.4696291	0.6135185	0.3683800	0.2502509	0.6587549	0.9273370	0.0340035
650	0.7457113	0.0603602	0.5201916	0.4584789	0.5990017	0.3255494	0.2808868	0.5449166	0.6828728	0.0484753
700	0.6538085	0.0520699	0.4693003	0.5560138	0.6388421	0.4455059	0.4301667	0.5525771	0.7056029	0.0287303
750	0.7487448	0.0256745	0.5469854	0.6226353	0.6877797	0.4875477	0.3532751	0.6200942	0.5837489	0.0438840
800	0.6193973	0.0355504	0.5545795	0.3888983	0.5893406	0.3512386	0.3372070	0.6630869	0.6620095	0.0148638
850	0.7720029	0.0969892	0.6077936	0.5283525	0.6055251	0.4723569	0.3098299	0.6501008	0.6042640	0.0407418
900	0.7197432	0.0413570	0.5508034	0.5064609	0.6559565	0.3953473	0.2207881	0.6579713	0.8199482	0.0166904
950	0.5961819	0.0509150	0.4873569	0.5828350	0.5394448	0.4149175	0.4886155	0.5915138	0.5425548	0.0281610
1000	0.5428148	0.0435053	0.4599783	0.5716663	0.5518441	0.3513006	0.3564449	0.5940628	0.7874909	0.0375728

0	0.7435908	0.0478017	0.4597222	0.5043292	0.5333160	0.3567431	0.3256075	0.5076220	0.8676069	0.0295698
50	0.6429963	0.0427454	0.6107294	0.6098788	0.5259830	0.5204734	0.4486298	0.6786209	0.7624477	0.0266595
100	0.8676737	0.0218855	0.6191192	0.6797086	0.3530115	0.4696705	0.3018017	0.7337571	0.8393870	0.0083964
150	0.8038160	0.0042956	0.7058607	0.7033031	0.3561930	0.4514696	0.3746100	0.6572167	0.8902620	0.0107627
200	0.8127197	0.0099696	0.6946217	0.5859667	0.3602914	0.3690986	0.4183781	0.5608385	0.7326444	0.0005015
250	0.7200389	0.0027107	0.6701801	0.6242233	0.3198405	0.4137939	0.4595226	0.5840416	0.7512896	0.0042076
300	0.6836671	0.0002996	0.5752321	0.6998516	0.3922145	0.4032107	0.3238027	0.7013858	0.8892933	0.0017282
350	0.7717999	0.0009579	0.6335689	0.7479857	0.3939186	0.3753358	0.2505495	0.7510249	0.7775659	0.0005946
400	0.7208599	0.0028616	0.6964005	0.7621491	0.3486148	0.3574182	0.3701302	0.7919846	0.5092264	0.0017143
450	0.6874191	0.0007129	0.6988987	0.8350610	0.4365206	0.4186882	0.2884320	0.7483017	0.7433859	0.0020348
500	0.9551096	0.0039405	0.6358992	0.9202680	0.3265144	0.3106053	0.4363692	0.5542881	0.7092125	0.0003273
550	0.8113772	0.0240910	0.7330777	0.7926881	0.4943437	0.4538341	0.4351398	0.5852995	0.7248518	0.0032884
600	0.7178278	0.0431411	0.6392040	0.4220647	0.4705856	0.4991118	0.3266201	0.5203029	0.6014956	0.0074167
650	0.6988987	0.0636897	0.4974707	0.3946773	0.6273781	0.3940449	0.3245762	0.7181640	0.7300262	0.0155441
700	0.6040991	0.0527950	0.5826256	0.4494198	0.5368105	0.4552212	0.3780597	0.6938711	0.6565614	0.0208280
750	0.8257023	0.0633223	0.4696757	0.4553906	0.6274453	0.4846586	0.3619380	0.6175394	0.8488020	0.0154736
800	0.8256913	0.0568603	0.5378991	0.5344643	0.6688627	0.3666392	0.3952885	0.6663506	0.6884470	0.0159786
850	0.6366427	0.0626932	0.5115755	0.5059005	0.6057802	0.4374297	0.3589640	0.6058466	0.7725559	0.0349727
900	0.6002157	0.0211453	0.5396179	0.5401429	0.4763979	0.4579445	0.3194033	0.6814376	0.6574716	0.0231751
950	0.6397662	0.0306830	0.5766470	0.5779985	0.6523356	0.3854448	0.3728953	0.6234003	0.6913437	0.0091446
1000	0.7566289	0.0394359	0.5260185	0.5851163	0.6930031	0.4071216	0.3131703	0.7169080	0.7943205	0.0128646

0	0.6615970	0.0813993	0.6134709	0.5182015	0.5610743	0.4678448	0.3507565	0.5647117	0.8072491	0.0213391
50	0.6651117	0.0644623	0.5107084	0.6712430	0.5922667	0.4746513	0.2534192	0.6109245	0.7535722	0.0499746
100	0.5779953	0.0186797	0.5458359	0.4486047	0.5175551	0.4133243	0.1882929	0.5623728	0.5891542	0.0051833
150	0.5955208	0.0080431	0.5652940	0.6178377	0.5091397	0.4007116	0.1420831	0.7542528	0.7320983	0.0086378
200	0.6040962	0.0012891	0.5360890	0.5027112	0.5782194	0.2975729	0.1278550	0.7361239	0.6836404	0.0037114
250	0.5153752	0.0001945	0.4025711	0.5534702	0.7557707	0.2713798	0.1372437	0.6330270	0.7299405	0.0096418
300	0.4921578	0.0020037	0.4545634	0.5918992	0.7893115	0.2910618	0.1183030	0.7407479	0.8041907	0.0036101
350	0.5472695	0.0019342	0.4309702	0.6497659	0.7655265	0.3592186	0.1474761	0.6787577	0.7711439	0.0023931
400	0.5346656	0.0014031	0.4905022	0.4993910	0.6988046	0.3306252	0.1732989	0.7174591	0.8080261	0.0042131
450	0.5511246	0.0015473	0.4432215	0.5934715	0.5390224	0.2659980	0.1841305	0.6898434	0.7507477	0.0049376
500	0.5070575	0.0016723	0.6152091	0.5104930	0.5461955	0.3138339	0.1312291	0.7908262	0.6227721	0.0011043
550	0.6473518	0.0113402	0.5022895	0.5400893	0.6254103	0.2299898	0.3019763	0.6797540	0.7406849	0.0071222
600	0.7963721	0.0454455	0.5323038	0.5977472	0.5763447	0.2317413	0.2884803	0.6126011	0.8110347	0.0249137
650	0.5912557	0.0449476	0.5533825	0.5266103	0.5929785	0.2846520	0.4048385	0.7246233	0.6915653	0.0194524
700	0.7254736	0.0497979	0.5540861	0.5051812	0.6769359	0.3420526	0.3045973	0.7828333	0.7578178	0.0097170
750	0.6098483	0.0754122	0.5133810	0.5863194	0.6227135	0.3408528	0.3735274	0.5978038	0.5943018	0.0154779
800	0.7853184	0.0626828	0.6266865	0.6398431	0.5846247	0.4638984	0.4434152	0.6326111	0.8302385	0.0456934
850	0.5211612	0.1199435	0.5543425	0.5219301	0.6162839	0.4045243	0.3332206	0.6187561	0.5911834	0.0371935
900	0.8541889	0.0824094	0.5509938	0.4907283	0.6553361	0.4749155	0.3033815	0.6186327	0.8895418	0.0348053
950	0.6205934	0.0549448	0.5720737	0.5303227	0.5688424	0.3716646	0.3442308	0.6020244	0.6351253	0.0245983
1000	0.7302231	0.0758400	0.4817956	0.5008094	0.5245253	0.4230269	0.4037331	0.6830861	0.7338690	0.0290080

0	0.7327216	0.0917342	0.4061820	0.5393295	0.6842069	0.3717565	0.3348960	0.5030352	0.6810747	0.0168401
50	0.7686873	0.0344330	0.4811110	0.5722224	0.5282619	0.5431560	0.1672081	0.6764635	0.7079309	0.0066339
100	0.6841604	0.0128041	0.5160437	0.6676408	0.4890199	0.3682396	0.0844999	0.4209978	0.5536033	0.0088868
150	0.6020944	0.0027009	0.5752321	0.7542370	0.5433903	0.4314485	0.0558331	0.6173825	0.7041743	0.0044237
200	0.8593248	0.0005911	0.5613152	0.6131792	0.6214128	0.4050207	0.0244764	0.5718135	0.7469986	0.0029553
250	0.8056206	0.0101959	0.5734846	0.7884848	0.5231840	0.3088586	0.0265602	0.7748772	0.7448739	0.0027048
300	0.6204316	0.0012528	0.5565337	0.6538993	0.5623604	0.2950621	0.0228937	0.6040068	0.7023168	0.0004745
350	0.8885004	0.0009401	0.5765186	0.6648569	0.6918158	0.2373859	0.0408910	0.6055650	0.6513578	0.0127503
400	0.7620755	0.0000021	0.4856336	0.6728755	0.7327110	0.2967404	0.0248276	0.6356099	0.7871859	0.0012140
450	0.7814409	0.0085181	0.5379805	0.7352555	0.5510099	0.3280043	0.0393327	0.6150293	0.8138664	0.0052145
500	0.6915848	0.0034623	0.5553856	0.7656417	0.7635971	0.3096548	0.0371834	0.5099689	0.6492323	0.0041871
550	0.6624329	0.0221106	0.5220148	0.6577745	0.7523044	0.2807592	0.2367134	0.5918402	0.8070394	0.0042709
600	0.6528306	0.0434029	0.5144969	0.5616813	0.6368215	0.2996722	0.3017186	0.4577961	0.7899311	0.0191952
650	0.7474058	0.0513227	0.6258402	0.7843174	0.8315938	0.2995095	0.4578463	0.6284709	0.7720074	0.0280955
700	0.7317608	0.0376062	0.5608750	0.6001063	0.5544286	0.3668752	0.4442579	0.6073135	0.9187997	0.0214320
750	0.8206596	0.0732212	0.6721884	0.6945020	0.6002618	0.4088987	0.3286211	0.5168005	0.6396549	0.0238226
800	0.6937449	0.0814988	0.5036141	0.5225090	0.6453059	0.4625782	0.4323987	0.4638237	0.7849594	0.0137401
850	0.5455479	0.0415698	0.4457085	0.4525180	0.6576567	0.6388897	0.3790548	0.7142706	0.7181704	0.0110011
900	0.7398240	0.0660416	0.4689488	0.5913826	0.3897265	0.4436682	0.2628956	0.6151696	0.7071402	0.0334096
950	0.7080003	0.0417686	0.5590004	0.4046587	0.6399155	0.4121511	0.3650741	0.5158923	0.7493504	0.0231392
1000	0.8205772	0.0658376	0.6154204	0.4520829	0.6719382	0.3585376	0.2489760	0.5465073	0.8522703	0.0338232

0	0.6592613	0.0465428	0.5255613	0.5591508	0.6473324	0.3657976	0.4088020	0.5969987	0.7088087	0.0362832
50	0.6485133	0.0582241	0.5896762	0.5496025	0.5023181	0.4982285	0.2898629	0.5995267	0.8812068	0.0292198
100	0.6512142	0.0098531	0.4484358	0.5327644	0.5199077	0.4282415	0.3171210	0.6526349	0.7125175	0.0120058
150	0.7260707	0.0038414	0.4923584	0.4953246	0.6362277	0.3575482	0.3783725	0.5573364	0.6843561	0.0297973
200	0.6846592	0.0000576	0.4287596	0.5548608	0.6933745	0.3666700	0.2694004	0.5800900	0.6408031	0.0389467
250	0.9130820	0.0000924	0.4700664	0.5028215	0.5403785	0.3972606	0.3188497	0.6234613	0.7651182	0.0470702
300	0.6846762	0.0010599	0.5995177	0.5065185	0.6628085	0.4970043	0.3760032	0.5925262	0.8178799	0.0137512
350	0.7795760	0.0001096	0.4930519	0.5450063	0.4751596	0.3926067	0.3474726	0.6081755	0.5775758	0.0234539
400	0.7888229	0.0014915	0.4624207	0.4882793	0.5064349	0.3686855	0.2680665	0.5920539	0.8560559	0.0177036
450	0.7936133	0.0000144	0.4809135	0.5930825	0.6153578	0.2957774	0.3089568	0.6168690	0.8064784	0.0178301
500	0.8293838	0.0018230	0.5833725	0.5205897	0.7158569	0.3763311	0.2935317	0.6925971	0.8682076	0.0109589
550	0.6758536	0.0148005	0.4817371	0.4565953	0.6078326	0.3611484	0.2028171	0.6751329	0.7522780	0.0218534
600	0.6431119	0.0276017	0.4868314	0.5532964	0.7149028	0.3562754	0.2828971	0.5163741	0.8268218	0.0266420
650	0.7835697	0.0725331	0.4250222	0.4596871	0.6686325	0.4386781	0.4089095	0.6185836	0.9502006	0.0167504
700	0.7778499	0.0337530	0.4650524	0.5832335	0.5784249	0.3584619	0.3891416	0.4215052	0.8111383	0.0442228
750	0.8203253	0.0583567	0.5089765	0.5491088	0.5582960	0.4878220	0.3324962	0.6143162	0.7128629	0.0136668
800	0.8027527	0.0559061	0.4473859	0.4986933	0.6013055	0.4890014	0.4255068	0.5515928	0.7139619	0.0126022
850	0.6018495	0.0729877	0.4477358	0.4443508	0.5896774	0.4479106	0.4529819	0.5868929	0.7141050	0.0261147
900	0.8155138	0.0645437	0.4723228	0.5138798	0.4802780	0.4387483	0.4813657	0.5653236	0.8454617	0.0227988
950	0.6645892	0.0450562	0.4249709	0.4656876	0.5546040	0.4687696	0.3146611	0.6675680	0.5966698	0.0226874
1000	0.6737878	0.0608298	0.4353562	0.5025521	0.5873609	0.4286800	0.3474631	0.6051201	0.6628610	0.0109456

0	0.7285538	0.0504565	0.4756157	0.5589246	0.5337423	0.3337048	0.2614119	0.5496010	0.8371525	0.0366380
50	0.7324504	0.0330837	0.6597969	0.4698709	0.5958527	0.2903648	0.3855827	0.6906555	0.7364703	0.0435555
100	0.7270387	0.0561330	0.4660724	0.6324588	0.5248048	0.3061678	0.2995152	0.5787564	0.7040983	0.0101199
150	0.6766661	0.0392472	0.5354437	0.5800280	0.5238334	0.4930129	0.4820616	0.5109724	0.8418307	0.0191580
200	0.5975137	0.0563791	0.5379398	0.4432450	0.4244459	0.4848366	0.4978393	0.6230775	0.6710793	0.0366204
250	0.6814754	0.0395916	0.6383017	0.5994920	0.5972613	0.4935192	0.3248971	0.6675607	0.7425012	0.0525636
300	0.6561493	0.0451830	0.5617268	0.4386016	0.4673677	0.4465907	0.3379950	0.6563751	0.7077401	0.0375156
350	0.7345603	0.0642113	0.6671977	0.4593288	0.4516902	0.4543180	0.2915696	0.5621421	0.7711959	0.0273635
400	0.5265765	0.0449065	0.4728150	0.5459025	0.5338688	0.5005518	0.2970086	0.6940504	0.7729134	0.0395909
450	0.6496822	0.0354908	0.4377490	0.6244493	0.5871246	0.4671762	0.4868613	0.6334377	0.8505706	0.0439991
500	0.6664745	0.0408795	0.5354079	0.4678520	0.6449032	0.4170665	0.3874951	0.6410823	0.6584451	0.0316830
550	0.6176700	0.0458658	0.5107467	0.5331044	0.5817498	0.4190253	0.3303406	0.7411892	0.6617538	0.0441622
600	0.6810980	0.0398718	0.5645457	0.4479672	0.7267822	0.4183978	0.2717497	0.5787814	0.7380273	0.0305428
650	0.6509187	0.0605987	0.4708230	0.4579879	0.5170481	0.3063774	0.3116079	0.5175790	0.6695715	0.0197172
700	0.6567196	0.0508424	0.3765260	0.4775773	0.4503107	0.3974549	0.3342515	0.5671568	0.7185789	0.0230004
750	0.7541396	0.0648712	0.5746311	0.4791172	0.5646045	0.3694374	0.4505126	0.4635651	0.6581996	0.0221364
800	0.7843431	0.0260525	0.4610886	0.5678409	0.5658958	0.4824978	0.3326091	0.6207091	0.6760862	0.0164340
850	0.5854789	0.0327919	0.5163150	0.5265464	0.5812278	0.4155980	0.4449322	0.5900282	0.6946718	0.0202239
900	0.7651739	0.0517478	0.6478995	0.6840711	0.5410735	0.3244482	0.2699871	0.5763343	0.8329792	0.0378611
950	0.5751909	0.0850888	0.5391740	0.3495042	0.4970516	0.4797084	0.3191082	0.5343041	0.8106710	0.0324236
1000	0.6223056	0.0905421	0.6083940	0.4692073	0.5597289	0.3981873	0.2991794	0.6801046	0.7593816	0.0227656

0	0.6580332	0.0427274	0.4850661	0.5856311	0.6181381	0.3513133	0.3090803	0.6129334	0.7913515	0.0311482
50	0.8055520	0.0585794	0.6256501	0.4943992	0.5537160	0.4322864	0.3357441	0.5972233	0.6973529	0.0158772
100	0.5439792	0.0452492	0.5536452	0.4285770	0.5875877	0.3453854	0.3260579	0.6603631	0.7943943	0.0180271
150	0.6567259	0.0572507	0.7113747	0.5333760	0.5757281	0.3884808	0.3988518	0.5765969	0.7353409	0.0133434
200	0.7040416	0.0740186	0.5636231	0.5358136	0.5811165	0.5553836	0.3698449	0.5381805	0.7466208	0.0190164
250	0.7208710	0.0645971	0.5591091	0.6112200	0.5263511	0.3218774	0.3236172	0.7324655	0.6588186	0.0289476
300	0.7569262	0.0428751	0.5083984	0.5421182	0.5907318	0.3843737	0.3788635	0.6425201	0.8070492	0.0196947
350	0.5986859	0.1073123	0.5406417	0.4435280	0.6145015	0.4352347	0.2730252	0.6325525	0.7046303	0.0144769
400	0.6838858	0.0538240	0.5288562	0.5158712	0.4317161	0.4417726	0.2720604	0.7702700	0.7900475	0.0281944
450	0.6473618	0.0904341	0.6928982	0.5446563	0.6373738	0.4269821	0.2869313	0.7234455	0.6562519	0.0078017
500	0.7871448	0.0747693	0.5966472	0.4893294	0.5523415	0.4252564	0.2831031	0.6034843	0.7804754	0.0328543
550	0.5919871	0.0447792	0.5335887	0.5031470	0.5649354	0.4623952	0.2230356	0.6335294	0.8665982	0.0583930
600	0.7345441	0.0371069	0.5280482	0.4374613	0.5433835	0.3046285	0.3607733	0.5834558	0.6755724	0.0241999
650	0.6464994	0.0857090	0.5844847	0.5803089	0.5256047	0.3573246	0.3403332	0.6224453	0.7541070	0.0116358
700	0.7107521	0.0514378	0.5273867	0.4704923	0.7148743	0.4161942	0.4986307	0.7035140	0.7440009	0.0414756
750	0.7123769	0.0439987	0.6113318	0.5434066	0.5180743	0.3736886	0.3067612	0.5917168	0.7677096	0.0239295
800	0.7620651	0.0879445	0.4814038	0.5277204	0.5346302	0.3785046	0.3131249	0.5758927	0.7610945	0.0483468
850	0.6376563	0.0345940	0.4282129	0.4460149	0.5502781	0.3561523	0.3127315	0.5302643	0.6880348	0.0326207
900	0.8456700	0.0736668	0.4371754	0.4376981	0.5589370	0.5391308	0.3170586	0.5777701	0.6944676	0.0074482
950	0.7596151	0.0445398	0.6379414	0.5251871	0.6191818	0.4405935	0.3455046	0.4922052	0.7412424	0.0298820
1000	0.6834983	0.0528850	0.6477496	0.5002411	0.6274068	0.4614999	0.2442350	0.5780303	0.6884852	0.0197317
