YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
0.0000000	0.2237222	0.4577693	0.6215977	0.1170041	0.5092409	0.6789872	0.2834743	0.0000000	0.1778823
0.0000000	0.2906135	0.3008178	0.5982189	0.1386056	0.5288734	0.7008175	0.2627593	0.7953431	0.0000000
0.0474074	0.0000000	0.3292612	0.0000000	0.1049645	0.4352416	0.7879527	0.4313303	0.1355815	0.7761021
0.8262004	0.3140214	0.4175492	0.6900663	0.0658774	0.4291668	0.7450855	0.6792307	0.0000000	0.0000000
