YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0000000	0.4849312	0.7471703	0.6048812	0.0704274	0.0326302	0.2790774	0.5823365	0.0714292	0.0000000
0.0138157	0.0000000	0.4722818	0.2513262	0.0000000	0.0557156	0.2149813	0.7578817	0.3255007	0.7307180
0.0168556	0.0074892	0.0000000	0.4010064	0.0406583	0.0113084	0.0000000	0.8377999	0.3170091	0.7539471
0.0156617	0.0094460	0.0286599	0.0000000	0.0914320	0.0082239	0.7947551	0.0000000	0.3599400	0.7761913
0.7814397	0.3160949	0.6275786	0.5844671	0.0000000	0.4336380	0.4778514	0.4920101	0.0231447	0.0000000
