YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
0.0000000	0.3801748	0.4443061	0.9798191	0.1348918	0.6506732	0.9478190	0.4226198	0.0000000	0.2837120
0.0000000	0.4073730	0.4603239	0.9611412	0.1490661	0.6938570	0.9012998	0.3896914	1.1270387	0.0000000
0.0815549	0.0000000	0.5365917	0.0000000	0.0904202	0.6718893	0.8665462	0.4977210	0.1899233	0.9736013
1.0244552	0.3777576	0.4859125	0.8892706	0.1106283	0.6918173	1.0145316	0.9400879	0.0000000	0.0000000
