"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
950	0.9920575	0.0415834	0.0900406	0.9853685	0.9462791	0.9999973	0.2354620	0.7972908	0.8805175	0.9990164
1000	0.9920575	0.0415834	0.0900405	0.9853757	0.9463169	0.9999993	0.2353306	0.7976902	0.8805177	0.9990171

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.9920492	0.0415888	0.0900404	0.9853764	0.9435701	0.8184643	0.1097150	0.8099163	0.8805294	0.9992594
100	0.9920546	0.0415853	0.0900404	0.9853233	0.9360734	0.7707887	0.0848076	0.8398192	0.8805484	0.9993241
150	0.9920565	0.0415840	0.0900406	0.9852020	0.9290483	0.7582679	0.0860319	0.8631941	0.8805580	0.9993352
200	0.9920572	0.0415836	0.0900409	0.9850567	0.9245131	0.7549797	0.0911250	0.8738883	0.8805609	0.9993309
250	0.9920574	0.0415834	0.0900413	0.9849331	0.9220968	0.7541161	0.0948848	0.8766224	0.8805609	0.9993241
300	0.9920575	0.0415834	0.0900417	0.9848479	0.9209431	0.7538893	0.0969923	0.8762221	0.8805602	0.9993187
350	0.9920575	0.0415834	0.0900420	0.9847971	0.9204263	0.7538298	0.0980407	0.8751595	0.8805595	0.9993154
400	0.9920575	0.0415835	0.0900422	0.9847695	0.9202034	0.7538141	0.0985300	0.8742801	0.8805591	0.9993135
450	0.9920575	0.0415835	0.0900424	0.9847557	0.9201093	0.7538100	0.0987500	0.8737212	0.8805588	0.9993126
500	0.9920575	0.0415835	0.0900425	0.9847490	0.9200702	0.7538089	0.0988468	0.8734089	0.8805587	0.9993121
550	0.9920575	0.0415835	0.0900425	0.9847550	0.9246827	0.9353444	0.2300534	0.8583052	0.8805464	0.9990547
600	0.9920575	0.0415835	0.0900425	0.9848391	0.9340603	0.9830199	0.2496933	0.8267627	0.8805264	0.9989906
650	0.9920575	0.0415835	0.0900423	0.9849952	0.9404448	0.9955406	0.2461093	0.8063204	0.8805167	0.9989862
700	0.9920575	0.0415835	0.0900419	0.9851459	0.9437025	0.9988289	0.2411757	0.7980700	0.8805146	0.9989958
750	0.9920575	0.0415835	0.0900414	0.9852525	0.9452008	0.9996924	0.2381323	0.7960794	0.8805151	0.9990051
800	0.9920575	0.0415835	0.0900410	0.9853159	0.9458586	0.9999192	0.2365740	0.7962767	0.8805162	0.9990111
850	0.9920575	0.0415834	0.0900408	0.9853498	0.9461402	0.9999788	0.2358354	0.7968964	0.8805170	0.9990145
900	0.9920575	0.0415834	0.0900406	0.9853667	0.9462589	0.9999944	0.2354984	0.7973996	0.8805175	0.9990162
950	0.9920575	0.0415834	0.0900405	0.9853747	0.9463084	0.9999985	0.2353478	0.7977126	0.8805177	0.9990170
1000	0.9920575	0.0415833	0.0900404	0.9853783	0.9463289	0.9999996	0.2352814	0.7978845	0.8805179	0.9990174

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.8231905	0.0415888	0.0900387	0.9877233	0.9463432	1.0000000	0.2352245	0.7999568	0.9567686	0.9990176
100	0.7919002	0.0415851	0.0900349	0.9883726	0.9463432	1.0000000	0.2352327	0.8031386	0.9649711	0.9990177
150	0.7861018	0.0415836	0.0900321	0.9885526	0.9463432	1.0000000	0.2352258	0.8050312	0.9658535	0.9990177
200	0.7850275	0.0415829	0.0900306	0.9886025	0.9463432	1.0000000	0.2352151	0.8058514	0.9659484	0.9990177
250	0.7848286	0.0415825	0.0900299	0.9886163	0.9463432	1.0000000	0.2352072	0.8061627	0.9659586	0.9990177
300	0.7847918	0.0415824	0.0900297	0.9886202	0.9463432	1.0000000	0.2352028	0.8062737	0.9659597	0.9990177
350	0.7847850	0.0415823	0.0900296	0.9886212	0.9463432	1.0000000	0.2352007	0.8063122	0.9659598	0.9990177
400	0.7847837	0.0415822	0.0900295	0.9886215	0.9463432	1.0000000	0.2351998	0.8063255	0.9659599	0.9990177
450	0.7847835	0.0415822	0.0900295	0.9886216	0.9463432	1.0000000	0.2351994	0.8063302	0.9659599	0.9990177
500	0.7847835	0.0415822	0.0900295	0.9886216	0.9463432	1.0000000	0.2351992	0.8063318	0.9659599	0.9990177
550	0.9536430	0.0415822	0.0900312	0.9862794	0.9463432	1.0000000	0.2351941	0.8047676	0.8897092	0.9990177
600	0.9849383	0.0415823	0.0900350	0.9856302	0.9463432	1.0000000	0.2351902	0.8016068	0.8815067	0.9990177
650	0.9907384	0.0415826	0.0900378	0.9854502	0.9463432	1.0000000	0.2351985	0.7995512	0.8806243	0.9990177
700	0.9918132	0.0415828	0.0900393	0.9854003	0.9463432	1.0000000	0.2352108	0.7986174	0.8805294	0.9990177
750	0.9920124	0.0415831	0.0900399	0.9853865	0.9463432	1.0000000	0.2352201	0.7982543	0.8805192	0.9990177
800	0.9920492	0.0415832	0.0900402	0.9853827	0.9463432	1.0000000	0.2352254	0.7981231	0.8805181	0.9990177
850	0.9920560	0.0415833	0.0900403	0.9853816	0.9463432	1.0000000	0.2352281	0.7980771	0.8805180	0.9990177
900	0.9920573	0.0415833	0.0900404	0.9853813	0.9463432	1.0000000	0.2352292	0.7980611	0.8805180	0.9990177
950	0.9920575	0.0415833	0.0900404	0.9853812	0.9463432	1.0000000	0.2352297	0.7980555	0.8805180	0.9990177
1000	0.9920575	0.0415833	0.0900404	0.9853812	0.9463432	1.0000000	0.2352299	0.7980534	0.8805180	0.9990177

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.9841043	0.1050381	0.0900346	0.9934547	0.9838777	1.0000000	0.2352110	0.8116251	0.9350642	0.9990358
100	0.9652371	0.1276754	0.0900216	0.9957698	0.9900306	1.0000000	0.2351988	0.8174717	0.9409333	0.9990727
150	0.9515237	0.1357526	0.0900121	0.9964463	0.9910393	1.0000000	0.2351901	0.8198876	0.9415665	0.9990973
200	0.9447767	0.1386344	0.0900070	0.9966455	0.9912046	1.0000000	0.2351881	0.8207926	0.9416360	0.9991090
250	0.9419587	0.1396623	0.0900047	0.9967043	0.9912317	1.0000000	0.2351894	0.8211093	0.9416441	0.9991137
300	0.9408693	0.1400290	0.0900038	0.9967215	0.9912362	1.0000000	0.2351911	0.8212151	0.9416453	0.9991154
350	0.9404642	0.1401597	0.0900034	0.9967266	0.9912369	1.0000000	0.2351925	0.8212490	0.9416455	0.9991160
400	0.9403165	0.1402064	0.0900032	0.9967281	0.9912370	1.0000000	0.2351932	0.8212595	0.9416456	0.9991162
450	0.9402633	0.1402230	0.0900032	0.9967285	0.9912370	1.0000000	0.2351937	0.8212625	0.9416456	0.9991163
500	0.9402442	0.1402289	0.0900032	0.9967287	0.9912370	1.0000000	0.2351939	0.8212633	0.9416456	0.9991163
550	0.9530350	0.0767814	0.0900084	0.9890751	0.9537026	1.0000000	0.2352023	0.8081411	0.8871055	0.9990999
600	0.9740524	0.0541413	0.0900205	0.9866363	0.9475496	1.0000000	0.2352209	0.8021972	0.8812358	0.9990640
650	0.9851568	0.0460631	0.0900301	0.9858055	0.9465410	1.0000000	0.2352331	0.7996033	0.8806005	0.9990384
700	0.9895638	0.0431811	0.0900357	0.9855217	0.9463756	1.0000000	0.2352367	0.7985939	0.8805294	0.9990258
750	0.9911705	0.0421531	0.0900384	0.9854267	0.9463485	1.0000000	0.2352359	0.7982318	0.8805203	0.9990206
800	0.9917428	0.0417864	0.0900396	0.9853956	0.9463441	1.0000000	0.2352339	0.7981089	0.8805186	0.9990187
850	0.9919457	0.0416557	0.0900401	0.9853857	0.9463434	1.0000000	0.2352322	0.7980690	0.8805182	0.9990180
900	0.9920178	0.0416091	0.0900403	0.9853826	0.9463433	1.0000000	0.2352312	0.7980567	0.8805180	0.9990178
950	0.9920434	0.0415925	0.0900403	0.9853816	0.9463432	1.0000000	0.2352306	0.7980532	0.8805180	0.9990177
1000	0.9920525	0.0415866	0.0900404	0.9853813	0.9463432	1.0000000	0.2352303	0.7980523	0.8805180	0.9990177

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.8859265	0.5400610	0.0900348	0.9931190	0.9463432	1.0000000	0.2351860	0.8207911	0.8805179	0.9990176
100	0.6530038	0.7179316	0.0900224	0.9952639	0.9463432	1.0000000	0.2351224	0.8275696	0.8805180	0.9990177
150	0.5230069	0.7814026	0.0900134	0.9958585	0.9463432	1.0000000	0.2350827	0.8296208	0.8805180	0.9990177
200	0.4705083	0.8040514	0.0900087	0.9960234	0.9463432	1.0000000	0.2350692	0.8302481	0.8805180	0.9990177
250	0.4510942	0.8121333	0.0900066	0.9960691	0.9463432	1.0000000	0.2350675	0.8304420	0.8805180	0.9990177
300	0.4441033	0.8150172	0.0900057	0.9960817	0.9463432	1.0000000	0.2350689	0.8305020	0.8805180	0.9990177
350	0.4416055	0.8160462	0.0900054	0.9960852	0.9463432	1.0000000	0.2350704	0.8305202	0.8805180	0.9990177
400	0.4407148	0.8164135	0.0900053	0.9960862	0.9463432	1.0000000	0.2350713	0.8305255	0.8805180	0.9990177
450	0.4403971	0.8165445	0.0900052	0.9960865	0.9463432	1.0000000	0.2350718	0.8305268	0.8805180	0.9990177
500	0.4402839	0.8165912	0.0900052	0.9960865	0.9463432	1.0000000	0.2350720	0.8305271	0.8805180	0.9990177
550	0.5362696	0.3181338	0.0900105	0.9883487	0.9463432	1.0000000	0.2351038	0.8078762	0.8805180	0.9990177
600	0.7621552	0.1402653	0.0900227	0.9862038	0.9463432	1.0000000	0.2351720	0.8010498	0.8805180	0.9990177
650	0.9077282	0.0767956	0.0900318	0.9856092	0.9463432	1.0000000	0.2352153	0.7989777	0.8805180	0.9990177
700	0.9646946	0.0541477	0.0900367	0.9854444	0.9463432	1.0000000	0.2352312	0.7983401	0.8805180	0.9990177
750	0.9833412	0.0460665	0.0900389	0.9853987	0.9463432	1.0000000	0.2352341	0.7981411	0.8805180	0.9990177
800	0.9892190	0.0431829	0.0900398	0.9853860	0.9463432	1.0000000	0.2352331	0.7980787	0.8805180	0.9990177
850	0.9911053	0.0421541	0.0900402	0.9853825	0.9463432	1.0000000	0.2352318	0.7980595	0.8805180	0.9990177
900	0.9917304	0.0417870	0.0900403	0.9853816	0.9463432	1.0000000	0.2352309	0.7980539	0.8805180	0.9990177
950	0.9919433	0.0416560	0.0900404	0.9853813	0.9463432	1.0000000	0.2352304	0.7980524	0.8805180	0.9990177
1000	0.9920173	0.0416092	0.0900404	0.9853812	0.9463432	1.0000000	0.2352302	0.7980521	0.8805180	0.9990177

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.6032495	0.0415888	0.0900404	0.9853768	0.9438117	0.8333796	0.2392256	0.8718267	0.8805386	0.9994565
100	0.5311961	0.0415853	0.0900404	0.9853286	0.9370515	0.7896211	0.2514703	0.8932259	0.8805732	0.9995783
150	0.5178427	0.0415840	0.0900405	0.9852194	0.9308091	0.7781291	0.2643459	0.8980362	0.8805915	0.9996089
200	0.5153680	0.0415836	0.0900408	0.9850901	0.9268248	0.7751110	0.2735250	0.8976725	0.8805980	0.9996138
250	0.5149094	0.0415834	0.0900412	0.9849810	0.9247176	0.7743184	0.2788639	0.8961359	0.8805997	0.9996123
300	0.5148244	0.0415834	0.0900416	0.9849065	0.9237157	0.7741102	0.2816192	0.8947527	0.8805998	0.9996102
350	0.5148087	0.0415834	0.0900418	0.9848622	0.9232680	0.7740556	0.2829400	0.8938130	0.8805997	0.9996087
400	0.5148058	0.0415835	0.0900420	0.9848384	0.9230751	0.7740412	0.2835442	0.8932570	0.8805995	0.9996078
450	0.5148052	0.0415835	0.0900422	0.9848264	0.9229938	0.7740374	0.2838123	0.8929554	0.8805993	0.9996073
500	0.5148051	0.0415835	0.0900422	0.9848207	0.9229599	0.7740364	0.2839290	0.8928014	0.8805993	0.9996071
550	0.9036067	0.0415835	0.0900423	0.9848257	0.9269769	0.9406566	0.2771013	0.8111090	0.8805774	0.9991430
600	0.9756646	0.0415835	0.0900422	0.9848988	0.9352598	0.9844150	0.2612684	0.7886761	0.8805410	0.9990196
650	0.9890193	0.0415835	0.0900421	0.9850359	0.9409822	0.9959070	0.2489341	0.7859255	0.8805224	0.9989968
700	0.9914944	0.0415835	0.0900417	0.9851696	0.9439322	0.9989251	0.2418808	0.7888400	0.8805167	0.9990001
750	0.9919531	0.0415835	0.0900413	0.9852649	0.9452975	0.9997177	0.2383190	0.7922828	0.8805160	0.9990069
800	0.9920381	0.0415834	0.0900410	0.9853220	0.9458990	0.9999259	0.2366276	0.7948083	0.8805165	0.9990119
850	0.9920539	0.0415834	0.0900407	0.9853527	0.9461570	0.9999805	0.2358518	0.7963518	0.8805171	0.9990148
900	0.9920568	0.0415834	0.0900406	0.9853680	0.9462659	0.9999949	0.2355035	0.7972036	0.8805175	0.9990163
950	0.9920574	0.0415834	0.0900405	0.9853752	0.9463113	0.9999987	0.2353493	0.7976436	0.8805178	0.9990171
1000	0.9920575	0.0415833	0.0900404	0.9853786	0.9463301	0.9999996	0.2352817	0.7978607	0.8805179	0.9990174

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.3310810	0.2450157	0.0142144	0.9853656	0.9365826	0.4473045	0.2681657	0.7969374	0.8805360	0.9994002
100	0.1931146	0.3170918	0.0022976	0.9851489	0.8980492	0.3021535	0.3580341	0.7855277	0.8805659	0.9994981
150	0.1588881	0.3427832	0.0004248	0.9844406	0.8377461	0.2640334	0.4857047	0.7586102	0.8805803	0.9994950
200	0.1491745	0.3519504	0.0001307	0.9831233	0.7772380	0.2540221	0.6007047	0.7225238	0.8805815	0.9994390
250	0.1461489	0.3552215	0.0000848	0.9813913	0.7337148	0.2513929	0.6756263	0.6890462	0.8805747	0.9993524
300	0.1451490	0.3563888	0.0000781	0.9796619	0.7088442	0.2507024	0.7163474	0.6645579	0.8805636	0.9992601
350	0.1448068	0.3568053	0.0000776	0.9782845	0.6965324	0.2505211	0.7364494	0.6491207	0.8805516	0.9991833
400	0.1446874	0.3569540	0.0000780	0.9773662	0.6909304	0.2504735	0.7458628	0.6402850	0.8805415	0.9991306
450	0.1446453	0.3570070	0.0000784	0.9768303	0.6885010	0.2504610	0.7501385	0.6355544	0.8805343	0.9990993
500	0.1446303	0.3570259	0.0000787	0.9765466	0.6874753	0.2504577	0.7520448	0.6331424	0.8805298	0.9990825
550	0.7032667	0.1523624	0.0759274	0.9767956	0.7748297	0.8031523	0.6487592	0.6335639	0.8804905	0.9983306
600	0.8934571	0.0799391	0.0878466	0.9791681	0.8786326	0.9483031	0.4509567	0.6499713	0.8804405	0.9984020
650	0.9609458	0.0548255	0.0897144	0.9819168	0.9213144	0.9864232	0.3305652	0.6853664	0.8804429	0.9986610
700	0.9824134	0.0461819	0.0900013	0.9836958	0.9367853	0.9964344	0.2748538	0.7249800	0.8804687	0.9988428
750	0.9890047	0.0431923	0.0900412	0.9846180	0.9425538	0.9990636	0.2514508	0.7563847	0.8804914	0.9989384
800	0.9910602	0.0421500	0.0900441	0.9850491	0.9448060	0.9997541	0.2419045	0.7764316	0.8805051	0.9989832
850	0.9917223	0.0417840	0.0900427	0.9852400	0.9457132	0.9999354	0.2380073	0.7875467	0.8805121	0.9990030
900	0.9919424	0.0416547	0.0900416	0.9853219	0.9460842	0.9999830	0.2363975	0.7931695	0.8805154	0.9990115
950	0.9920174	0.0416088	0.0900410	0.9853565	0.9462368	0.9999955	0.2357241	0.7958491	0.8805169	0.9990151
1000	0.9920434	0.0415924	0.0900406	0.9853710	0.9462996	0.9999988	0.2354397	0.7970774	0.8805175	0.9990166

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.6316777	0.0406804	0.0274071	0.9911325	0.9463432	1.0000000	0.2493613	0.7975211	0.8805328	0.9993337
100	0.5650386	0.0395409	0.0175550	0.9927268	0.9463432	1.0000000	0.2609485	0.7937391	0.8805578	0.9994227
150	0.5528202	0.0390417	0.0160013	0.9931687	0.9463432	1.0000000	0.2644149	0.7893513	0.8805711	0.9994478
200	0.5506193	0.0388533	0.0157547	0.9932912	0.9463432	1.0000000	0.2654205	0.7864295	0.8805762	0.9994549
250	0.5502368	0.0387843	0.0157149	0.9933252	0.9463432	1.0000000	0.2657304	0.7849017	0.8805779	0.9994568
300	0.5501753	0.0387593	0.0157082	0.9933346	0.9463432	1.0000000	0.2658346	0.7841984	0.8805784	0.9994574
350	0.5501674	0.0387502	0.0157070	0.9933372	0.9463432	1.0000000	0.2658728	0.7838976	0.8805786	0.9994576
400	0.5501672	0.0387470	0.0157068	0.9933379	0.9463432	1.0000000	0.2658878	0.7837744	0.8805786	0.9994576
450	0.5501676	0.0387458	0.0157067	0.9933381	0.9463432	1.0000000	0.2658938	0.7837252	0.8805786	0.9994576
500	0.5501679	0.0387454	0.0157067	0.9933382	0.9463432	1.0000000	0.2658963	0.7837058	0.8805786	0.9994576
550	0.9108870	0.0388512	0.0783399	0.9875869	0.9463432	1.0000000	0.2655519	0.7837025	0.8805637	0.9991415
600	0.9776738	0.0395724	0.0881918	0.9859926	0.9463432	1.0000000	0.2593189	0.7840312	0.8805388	0.9990525
650	0.9898590	0.0404895	0.0897456	0.9855507	0.9463432	1.0000000	0.2482251	0.7859758	0.8805255	0.9990275
700	0.9919088	0.0410861	0.0899923	0.9854282	0.9463432	1.0000000	0.2407208	0.7894697	0.8805204	0.9990204
750	0.9921512	0.0413784	0.0900322	0.9853942	0.9463432	1.0000000	0.2372850	0.7929164	0.8805187	0.9990184
800	0.9921261	0.0415034	0.0900388	0.9853848	0.9463432	1.0000000	0.2359601	0.7953538	0.8805182	0.9990179
850	0.9920906	0.0415531	0.0900401	0.9853822	0.9463432	1.0000000	0.2354869	0.7967617	0.8805180	0.9990177
900	0.9920714	0.0415721	0.0900403	0.9853815	0.9463432	1.0000000	0.2353219	0.7974752	0.8805180	0.9990177
950	0.9920630	0.0415792	0.0900404	0.9853813	0.9463432	1.0000000	0.2352639	0.7978062	0.8805180	0.9990177
1000	0.9920596	0.0415818	0.0900404	0.9853812	0.9463432	1.0000000	0.2352429	0.7979507	0.8805180	0.9990177

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.9584407	0.2451487	0.0900403	0.9855726	0.9849770	0.3800267	0.2543167	0.7770233	0.8994926	0.9990367
100	0.8711145	0.3177832	0.0900398	0.9859402	0.9861192	0.2172070	0.3459130	0.7630539	0.9015362	0.9990733
150	0.8093737	0.3437020	0.0900390	0.9861183	0.9774715	0.1744466	0.4987009	0.7345112	0.9017590	0.9990911
200	0.7801709	0.3529508	0.0900383	0.9860845	0.9665040	0.1632167	0.6357291	0.6935925	0.9017844	0.9990879
250	0.7682996	0.3562511	0.0900382	0.9859316	0.9577515	0.1602675	0.7196342	0.6555465	0.9017867	0.9990729
300	0.7637843	0.3574288	0.0900384	0.9857556	0.9524732	0.1594929	0.7623343	0.6285371	0.9017856	0.9990554
350	0.7621203	0.3578490	0.0900389	0.9856134	0.9497880	0.1592895	0.7823917	0.6121502	0.9017838	0.9990412
400	0.7615167	0.3579990	0.0900394	0.9855196	0.9485495	0.1592361	0.7914949	0.6031137	0.9017823	0.9990317
450	0.7612995	0.3580525	0.0900397	0.9854654	0.9480087	0.1592221	0.7955613	0.5984316	0.9017812	0.9990262
500	0.7612216	0.3580716	0.0900400	0.9854369	0.9477797	0.1592184	0.7973620	0.5961082	0.9017805	0.9990233
550	0.8165085	0.1545186	0.0900406	0.9838270	0.7589859	0.7791907	0.6862366	0.6166657	0.8828024	0.9988539
600	0.9132929	0.0818830	0.0900444	0.9821613	0.8669754	0.9420102	0.4573807	0.6395147	0.8807385	0.9986721
650	0.9639211	0.0559641	0.0900482	0.9828187	0.9171906	0.9847705	0.3287817	0.6795400	0.8805040	0.9987451
700	0.9826369	0.0467154	0.0900484	0.9839121	0.9353663	0.9960004	0.2736213	0.7225860	0.8804863	0.9988630
750	0.9889059	0.0434151	0.0900464	0.9846532	0.9420376	0.9989496	0.2511199	0.7556800	0.8804965	0.9989415
800	0.9909847	0.0422374	0.0900441	0.9850467	0.9446076	0.9997241	0.2419045	0.7762855	0.8805064	0.9989828
850	0.9916859	0.0418170	0.0900425	0.9852338	0.9456343	0.9999276	0.2380664	0.7875197	0.8805123	0.9990023
900	0.9919272	0.0416669	0.0900415	0.9853179	0.9460523	0.9999810	0.2364430	0.7931529	0.8805154	0.9990111
950	0.9920114	0.0416132	0.0900409	0.9853544	0.9462238	0.9999950	0.2357498	0.7958318	0.8805168	0.9990149
1000	0.9920411	0.0415940	0.0900406	0.9853700	0.9462942	0.9999987	0.2354525	0.7970632	0.8805175	0.9990165

0	0.9920342	0.0415986	0.0900404	0.9853810	0.9463432	1.0000000	0.2352043	0.7982607	0.8805179	0.9990176
50	0.9920492	0.0415888	0.0900403	0.9855880	0.9890764	1.0000000	0.1439675	0.7252204	0.8805196	0.9990635
100	0.9920546	0.0415853	0.0900398	0.9860078	0.9960816	1.0000000	0.1191994	0.7219451	0.8805248	0.9991109
150	0.9920565	0.0415840	0.0900388	0.9862874	0.9972300	1.0000000	0.1124768	0.7327630	0.8805304	0.9991396
200	0.9920572	0.0415834	0.0900379	0.9864194	0.9974182	1.0000000	0.1106200	0.7412084	0.8805343	0.9991527
250	0.9920574	0.0415832	0.0900372	0.9864723	0.9974491	1.0000000	0.1100844	0.7457177	0.8805363	0.9991580
300	0.9920575	0.0415831	0.0900369	0.9864917	0.9974541	1.0000000	0.1099189	0.7477709	0.8805372	0.9991599
350	0.9920576	0.0415830	0.0900367	0.9864984	0.9974550	1.0000000	0.1098635	0.7486279	0.8805375	0.9991605
400	0.9920576	0.0415830	0.0900366	0.9865006	0.9974551	1.0000000	0.1098436	0.7489675	0.8805376	0.9991608
450	0.9920576	0.0415829	0.0900366	0.9865014	0.9974551	1.0000000	0.1098360	0.7490979	0.8805377	0.9991608
500	0.9920577	0.0415829	0.0900366	0.9865016	0.9974551	1.0000000	0.1098331	0.7491471	0.8805377	0.9991609
550	0.9920577	0.0415829	0.0900367	0.9863123	0.9547219	1.0000000	0.2012292	0.8210937	0.8805363	0.9991195
600	0.9920577	0.0415829	0.0900372	0.9859017	0.9477167	1.0000000	0.2258658	0.8226687	0.8805314	0.9990726
650	0.9920577	0.0415830	0.0900381	0.9856123	0.9465684	1.0000000	0.2325149	0.8122976	0.8805258	0.9990419
700	0.9920576	0.0415830	0.0900391	0.9854713	0.9463801	1.0000000	0.2343702	0.8048112	0.8805218	0.9990271
750	0.9920576	0.0415831	0.0900397	0.9854136	0.9463493	1.0000000	0.2349284	0.8009587	0.8805196	0.9990211
800	0.9920576	0.0415832	0.0900401	0.9853922	0.9463442	1.0000000	0.2351150	0.7992351	0.8805186	0.9990188
850	0.9920576	0.0415832	0.0900402	0.9853848	0.9463434	1.0000000	0.2351840	0.7985190	0.8805182	0.9990180
900	0.9920576	0.0415833	0.0900403	0.9853823	0.9463433	1.0000000	0.2352113	0.7982336	0.8805180	0.9990178
950	0.9920575	0.0415833	0.0900404	0.9853815	0.9463432	1.0000000	0.2352224	0.7981223	0.8805180	0.9990177
1000	0.9920575	0.0415833	0.0900404	0.9853813	0.9463432	1.0000000	0.2352269	0.7980793	0.8805180	0.9990177
