"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
850	0.1531575	0.0574206	0.0694746	0.2113011	0.2644931	0.6019006	0.0610964	0.0113921	0.9225533	0.9602776
900	0.1393232	0.0540237	0.1522475	0.1805157	0.1900491	0.6297004	0.0844692	0.0029997	0.9493690	1.0234367
950	0.1462482	0.0818964	0.1256968	0.2181903	0.2110818	0.5235459	0.0562160	0.0074285	0.9130065	1.0826180
1000	0.2313853	0.0668159	0.1400684	0.2118088	0.1896385	0.5631327	0.0810244	0.0217957	0.9352507	1.0347447

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.7187330	0.0856216	0.1234463	0.2012474	0.2859189	0.5927513	0.0821238	0.1505529	0.8923876	1.0191132
100	0.8573544	0.0555561	0.1307627	0.2009109	0.2361426	0.6157388	0.0754308	0.2002306	0.9227777	0.9570000
150	0.8961858	0.0543046	0.1265033	0.2048853	0.2004723	0.5994074	0.0597257	0.2349626	0.8968552	1.0265221
200	0.9437114	0.0825072	0.0929716	0.1829934	0.2445675	0.6440046	0.0658295	0.2430887	0.9374970	1.0074823
250	0.9886511	0.0690467	0.1673395	0.1927704	0.2280683	0.5932210	0.0660292	0.2304223	0.9180081	0.9587023
300	0.9805335	0.0951905	0.1091667	0.2363860	0.2173087	0.6681981	0.0570549	0.2118417	0.9467031	0.9944018
350	1.0104051	0.1052505	0.1027377	0.1564715	0.3184768	0.6468185	0.0608135	0.1915933	1.0045910	1.0522913
400	1.0290092	0.0865916	0.1068244	0.1515747	0.2792838	0.5984786	0.0642805	0.2233928	1.0254691	1.0154702
450	1.0711831	0.0627806	0.0396372	0.1619568	0.2523738	0.5890937	0.0869747	0.2210481	0.9867736	1.0372660
500	0.9770962	0.0832546	0.0468206	0.1311153	0.2429015	0.5734159	0.0530755	0.1923667	1.0000448	1.1276156
550	0.3875574	0.0548748	0.1076149	0.1888992	0.1539825	0.5646571	0.0540881	0.0777193	0.9173888	1.0375348
600	0.2520082	0.0839037	0.2188916	0.2216676	0.1908770	0.6057696	0.0928480	0.0671263	0.9354209	0.9708050
650	0.2632204	0.0919998	0.2391714	0.2202009	0.1811372	0.5886024	0.0926112	0.0354572	0.9124673	1.0085080
700	0.2161529	0.0893994	0.2918820	0.2674810	0.1695428	0.6042169	0.0786698	0.0233612	0.9252328	1.0060261
750	0.2341153	0.0665957	0.2346425	0.2007136	0.2206342	0.6458819	0.0744828	0.0049794	0.9885645	0.9896432
800	0.1715581	0.0843721	0.1673529	0.2144373	0.2350275	0.6122571	0.0681807	0.0023014	0.9873964	1.0579023
850	0.2135839	0.0892067	0.1586367	0.1898937	0.2870871	0.5871866	0.0721760	0.0095700	0.9291441	0.9559418
900	0.2036284	0.0874427	0.1069169	0.1582538	0.2545559	0.6124130	0.0784892	0.0068161	0.9897363	1.0038829
950	0.1778212	0.0738319	0.0867329	0.1659866	0.2318957	0.5553785	0.0627142	0.0094377	1.0050139	0.9869791
1000	0.1206869	0.0572691	0.0638690	0.1998892	0.2230600	0.6048602	0.0585223	0.0056894	0.9773320	1.0700943

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.2302892	0.4920997	0.4095810	0.2644977	0.2066822	0.6586286	0.0446159	0.0036298	0.9264851	0.9307632
100	0.2451697	0.6346422	0.4051713	0.1952863	0.1891592	0.5925830	0.0582200	0.0267208	0.9466158	0.9616472
150	0.2470057	0.6583990	0.4448894	0.2298428	0.2690027	0.6846480	0.0857662	0.0465699	0.9640011	0.9255734
200	0.2302506	0.6792100	0.4091007	0.2253303	0.2921674	0.6466600	0.0913350	0.0776415	0.9084827	1.0379782
250	0.2447045	0.6539775	0.3070516	0.2088945	0.2273968	0.6009728	0.0923023	0.1007147	0.9455530	1.0099592
300	0.2454884	0.6188434	0.1999095	0.2259066	0.1573496	0.6230687	0.0728809	0.0950278	1.0094427	0.9739900
350	0.2401136	0.6019343	0.2395028	0.2350356	0.1731735	0.6390115	0.0624702	0.1400075	1.0114047	0.9571640
400	0.2050526	0.6126430	0.1870442	0.2276714	0.1732564	0.6293473	0.0706905	0.1102048	1.0273678	0.9607183
450	0.1851593	0.6338831	0.2022384	0.2234999	0.2220815	0.6868379	0.0884803	0.0855220	1.0176266	0.9535580
500	0.1876581	0.5973902	0.1787962	0.2357835	0.2517822	0.6410476	0.0885109	0.0986323	0.9915280	0.9838276
550	0.1855331	0.1802385	0.1281784	0.2226029	0.2563498	0.6533834	0.0942953	0.1171836	0.9672424	1.0197705
600	0.2034634	0.0762080	0.1325690	0.2101398	0.2763249	0.6054741	0.0929094	0.0739980	0.9408659	1.0362815
650	0.2243455	0.0629004	0.1654190	0.2374041	0.2394725	0.6081567	0.0669558	0.0344148	0.9584020	0.9905231
700	0.1786437	0.0773468	0.1206562	0.2024983	0.2281450	0.6323592	0.0639193	0.0101343	0.9197671	1.0212265
750	0.1487221	0.0740025	0.1131913	0.1889894	0.2293403	0.6342034	0.0499897	0.0125600	0.9590881	0.9857389
800	0.1945903	0.0677613	0.1051329	0.1940031	0.2419543	0.5743084	0.0770549	0.0171341	1.0468465	1.0995440
850	0.1354801	0.0666956	0.1183205	0.1548442	0.1864713	0.6107966	0.0617532	0.0182921	1.0062975	1.0499741
900	0.1481012	0.0622280	0.1114723	0.2238697	0.2135843	0.5512121	0.0756495	0.0269877	0.8863678	1.0250501
950	0.1417131	0.0458045	0.1332267	0.1944271	0.2646335	0.6232506	0.0627618	0.0119960	0.9021648	0.9301759
1000	0.1532471	0.0520254	0.0786248	0.2074960	0.2911684	0.6396375	0.0546018	0.0115722	0.9083561	1.0409223

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.1640630	0.2194279	0.0818688	0.1667823	0.2168467	0.6111890	0.1803811	0.0216125	1.0223418	0.2059779
100	0.1778892	0.2137429	0.0742693	0.2074569	0.2214231	0.5911394	0.1562769	0.0305926	0.9494360	0.0792336
150	0.1520302	0.2414260	0.0883238	0.2379971	0.2600494	0.5855654	0.1500626	0.0199380	0.9479816	0.0849501
200	0.1561241	0.2293731	0.0517592	0.2219516	0.2680147	0.5802340	0.1435988	0.0129712	0.9674433	0.0769365
250	0.1692951	0.2151320	0.0963402	0.2009274	0.2465035	0.6323147	0.1296269	0.0168373	0.9228043	0.0727711
300	0.1798158	0.2610631	0.1127092	0.1954863	0.2001421	0.5903146	0.1491277	0.0121225	1.0260143	0.0814307
350	0.1699859	0.2010674	0.1189965	0.2010593	0.2424007	0.6354940	0.1666287	0.0242582	0.9129728	0.0735736
400	0.1396770	0.2368150	0.0770777	0.1759465	0.3016712	0.6015740	0.1556607	0.0221784	0.9677592	0.0778267
450	0.1886790	0.1951723	0.0960848	0.1934382	0.2902565	0.5980800	0.1395263	0.0292989	0.9674710	0.0633106
500	0.1990590	0.1888047	0.1775893	0.1559188	0.3311732	0.5797460	0.1471735	0.0109396	1.0440121	0.0908854
550	0.1881679	0.1068437	0.1216536	0.1566107	0.2800566	0.6169977	0.0745341	0.0116179	1.0828188	0.8587956
600	0.1593506	0.0572601	0.0574763	0.1529167	0.2672952	0.5640925	0.0675551	0.0118243	1.0597463	0.9959533
650	0.1469491	0.0818072	0.1285452	0.2087956	0.2174884	0.6154945	0.0595978	0.0083926	0.9181026	0.9814568
700	0.2038181	0.0909948	0.2117766	0.2436107	0.2160515	0.6100388	0.0904221	0.0117656	0.9698605	1.1955786
750	0.1819589	0.0885035	0.1488404	0.2776207	0.2172946	0.6314959	0.0413494	0.0120288	0.9621221	0.9805962
800	0.1912851	0.0803087	0.2261067	0.2274922	0.2692701	0.6396948	0.0612756	0.0150154	0.9340675	1.0698685
850	0.1366130	0.0647522	0.0690804	0.1725091	0.2601135	0.6540135	0.0672458	0.0279371	0.9555360	1.0371360
900	0.1686484	0.0723696	0.1012961	0.1756488	0.2843505	0.6214067	0.0535914	0.0144165	1.0235836	1.0019817
950	0.1871645	0.0662219	0.1149500	0.2085401	0.2042759	0.6671715	0.0649266	0.0165816	0.9989940	1.0074263
1000	0.1796232	0.0646442	0.1348957	0.2095786	0.2400641	0.6423854	0.0776809	0.0167861	1.0224260	0.9404344

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.1639886	0.0881750	0.0573381	0.0857635	0.8010287	0.5466315	0.0479423	0.2934245	0.8905046	0.4708154
100	0.1583747	0.0554361	0.0253989	0.0557598	0.9955661	0.6116545	0.0914422	0.4370264	0.9783921	0.4251609
150	0.1000414	0.0692771	0.0235489	0.0470861	0.9415516	0.6488387	0.1053508	0.4815810	0.9306592	0.3790840
200	0.0911952	0.0684643	0.0268734	0.0404001	0.8764924	0.7006967	0.1492424	0.5603592	0.9119629	0.3279744
250	0.0721046	0.0811168	0.0248948	0.0147041	0.8908120	0.8048303	0.1975934	0.5227904	1.0021891	0.3939902
300	0.0559561	0.0601172	0.0137292	0.0189903	0.9627455	0.7681553	0.1710143	0.5340240	1.0157459	0.3428850
350	0.0412692	0.1021446	0.0272847	0.0255148	0.9687531	0.7497349	0.2094847	0.5325253	1.0273281	0.3409785
400	0.0461788	0.0724897	0.0275390	0.0225913	1.0634672	0.8277047	0.2896543	0.5577288	0.9427669	0.3518316
450	0.0346353	0.0725709	0.0192465	0.0214331	0.9211823	0.8523098	0.3052306	0.5064459	0.9625269	0.3513800
500	0.0221616	0.0557658	0.0352715	0.0241691	0.9183609	0.7345387	0.2196590	0.5139052	0.9839824	0.3673508
550	0.0354134	0.0747811	0.0205996	0.0943971	0.4567470	0.7100063	0.1497776	0.1904237	1.0793967	0.9645776
600	0.0486319	0.0650069	0.0220573	0.1456320	0.3104706	0.6712432	0.0785680	0.0911841	0.9022751	1.0371967
650	0.1055842	0.0828406	0.0262944	0.1458416	0.3002110	0.6517054	0.0552896	0.0264748	1.0127642	0.9946340
700	0.1124270	0.0699100	0.0523647	0.1522713	0.2850975	0.5909961	0.0700918	0.0170363	0.9858426	0.9399483
750	0.1025175	0.0702338	0.0435040	0.1350925	0.2464954	0.6164284	0.0735299	0.0086088	1.0092642	0.9593071
800	0.1266994	0.0658445	0.0689260	0.1601376	0.2185078	0.6285483	0.0752360	0.0027093	0.9969569	0.9453772
850	0.1318242	0.0831297	0.0358973	0.1721099	0.2129958	0.6236938	0.0703368	0.0023425	0.9685286	1.0438738
900	0.1671527	0.0596032	0.0546063	0.1959524	0.2613791	0.6117777	0.0736971	0.0080916	0.9788066	0.9079807
950	0.1926101	0.0635564	0.1881864	0.1794880	0.2610265	0.6103053	0.0723266	0.0109922	0.9460214	0.8908914
1000	0.1679431	0.0525785	0.1605877	0.2068828	0.2367790	0.6430199	0.0719253	0.0122106	0.9511544	0.9656155

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.1535018	0.0735475	0.0436987	0.1072404	0.2590035	0.6009330	0.0880789	0.0070197	0.9715571	1.0216005
100	0.0954233	0.0704595	0.0476601	0.0957991	0.2147675	0.6072429	0.0846947	0.0027017	0.9360173	1.0337567
150	0.0942732	0.0561766	0.0396588	0.1652428	0.2167559	0.5371960	0.0787912	0.0017711	0.9581877	0.9109570
200	0.1083773	0.0802898	0.0322413	0.1685995	0.2201349	0.5412687	0.0879942	0.0131598	0.8861928	0.9952227
250	0.1150973	0.0682779	0.0509250	0.1918698	0.1966439	0.6144424	0.1115915	0.0200483	0.8440362	0.9521852
300	0.1277564	0.0799680	0.0869109	0.1349439	0.1368504	0.5435152	0.0641246	0.0090220	0.9498493	1.0090121
350	0.1252474	0.0927143	0.0272863	0.1571917	0.2036160	0.5495455	0.0754609	0.0126863	1.0511924	1.0279359
400	0.1383218	0.0606191	0.0419638	0.1746537	0.1483242	0.5489675	0.0812678	0.0024043	1.0374349	0.9637040
450	0.1568343	0.0776108	0.0380374	0.1606519	0.2154797	0.5576479	0.0613309	0.0089503	1.0684273	0.9534261
500	0.1127950	0.0598801	0.0436345	0.1198346	0.1934089	0.5499531	0.0637685	0.0087294	0.9789611	1.0088013
550	0.1203341	0.0653006	0.0520760	0.1725312	0.1606837	0.6300655	0.0527674	0.0135650	1.0613841	1.0312517
600	0.1855542	0.0864542	0.1419221	0.2176613	0.2081586	0.5819167	0.0593207	0.0151482	1.0093598	1.0278284
650	0.1690451	0.0615578	0.2266494	0.2021546	0.2358700	0.6185205	0.0544761	0.0160624	0.9111461	0.9829315
700	0.1689487	0.0856446	0.1184571	0.1952851	0.2332203	0.6088022	0.0537810	0.0144045	0.9642845	1.0368243
750	0.1701224	0.0962795	0.0763200	0.1621418	0.2067696	0.6254933	0.0397705	0.0163906	1.0394361	1.0146934
800	0.1664586	0.0843103	0.0404002	0.2117279	0.2122171	0.5765636	0.0501886	0.0121991	1.0412217	1.0249728
850	0.2049149	0.0664497	0.1094376	0.1918849	0.2193985	0.6052530	0.0638203	0.0026643	0.9720457	1.0416665
900	0.2003878	0.0880790	0.1233957	0.2067073	0.2380138	0.6541844	0.0891324	0.0083084	0.9398382	0.9411415
950	0.2182109	0.0813061	0.2092321	0.2435248	0.3595220	0.6786009	0.0603385	0.0105824	0.9568526	0.9568790
1000	0.1691716	0.0943963	0.0977980	0.1936360	0.2740974	0.6251514	0.0698074	0.0080552	0.9383563	1.0705621

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.1859523	0.2875992	0.2903272	0.2264327	0.2722795	0.8375122	0.0654224	0.0076167	1.0479385	1.0257094
100	0.2027994	0.3946149	0.3715405	0.1826686	0.3741685	0.9384910	0.0594587	0.0262667	1.0578162	1.0349591
150	0.1558333	0.4093824	0.2579481	0.1701269	0.4102045	0.9494478	0.0658151	0.0337912	0.9984807	0.9978228
200	0.1542307	0.4743825	0.2471455	0.1561896	0.4927242	0.9570327	0.0756273	0.0634465	0.9514021	0.9198710
250	0.1078368	0.4044186	0.2011450	0.1557359	0.5286620	0.9844958	0.0626244	0.0570742	0.9591551	1.0195775
300	0.1445435	0.4037780	0.1617390	0.1458465	0.5294521	0.9864393	0.0658333	0.0686859	0.9369908	1.1293734
350	0.1361440	0.4188914	0.1985599	0.1301338	0.4856739	0.9678129	0.0496216	0.0711174	0.9770319	1.0071043
400	0.1440630	0.4261929	0.1705179	0.1420826	0.4788450	1.0290070	0.0694434	0.0736701	0.9668253	1.0988705
450	0.1520746	0.3875982	0.1969440	0.1389625	0.5921645	1.1159929	0.0633159	0.0891731	0.9822279	1.0133964
500	0.1252143	0.4410064	0.1893625	0.1066289	0.5462288	1.1401723	0.0604907	0.1085396	0.9732587	0.9918526
550	0.1016757	0.1620415	0.0275523	0.0908296	0.5143793	0.7905228	0.0724466	0.0861465	0.9184156	1.0414405
600	0.0887390	0.1260633	0.0167723	0.1055699	0.4471923	0.7242578	0.0799374	0.0436542	0.9821049	1.0138785
650	0.0994977	0.0820791	0.0225987	0.1370610	0.3234893	0.6606082	0.0729083	0.0319844	0.9470048	1.0306446
700	0.1225377	0.1083830	0.0799810	0.1727524	0.3112259	0.6816905	0.0801215	0.0304113	0.9339620	1.0641013
750	0.1346064	0.0758919	0.0956567	0.1761913	0.3436339	0.6195049	0.0849432	0.0257325	0.9812018	0.9926971
800	0.1538689	0.0698699	0.1022255	0.1659787	0.3180718	0.6737030	0.0884775	0.0154305	0.9386763	1.0588100
850	0.1330023	0.1109142	0.0802675	0.1800772	0.2387813	0.6816708	0.0547314	0.0123396	0.9826292	1.0357263
900	0.1302673	0.0825487	0.0652019	0.1856132	0.2631979	0.7166565	0.0848185	0.0072814	1.0121849	1.1230992
950	0.1477902	0.0680531	0.0618651	0.1578100	0.3405941	0.6525634	0.0553037	0.0083952	0.9550354	1.0320501
1000	0.1630461	0.0761033	0.0563738	0.1372297	0.2798362	0.6269705	0.0588412	0.0112531	0.9970548	1.0570184

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.1802126	0.3257996	0.0753194	0.1820434	0.7693474	0.6010195	0.0815720	0.0119166	0.9028617	0.9772058
100	0.1559571	0.4023999	0.0623984	0.1818927	0.8061810	0.6173403	0.1038710	0.0343003	0.9271486	0.9657313
150	0.1514688	0.4300479	0.0445382	0.1307322	0.9176080	0.6631359	0.0856659	0.0431900	0.9244798	0.9823405
200	0.1281551	0.4645723	0.0365093	0.1226244	0.9512761	0.6359753	0.0989951	0.0597847	0.9992398	1.0555670
250	0.1137975	0.4351321	0.0515672	0.1242872	0.8694320	0.6475772	0.1011775	0.0879517	1.0530488	0.9637396
300	0.0949196	0.4129798	0.0334235	0.1346518	0.9013872	0.6570801	0.1158266	0.0751284	1.0505931	0.9997231
350	0.0933810	0.4231917	0.0293352	0.1111849	0.8374268	0.5625442	0.0959201	0.0527080	0.9865955	0.9742102
400	0.0870821	0.4474364	0.0331225	0.1134515	0.9163575	0.5851071	0.0816120	0.0596709	1.1039486	1.0189688
450	0.0995169	0.4617885	0.0395521	0.0906679	0.9264102	0.6474162	0.0685080	0.0467403	0.9949527	0.9936234
500	0.0907998	0.4319050	0.0305339	0.1301052	0.9432148	0.6686143	0.0705012	0.1151161	0.9903741	0.9309431
550	0.0823701	0.1864557	0.0429449	0.1247079	0.3909417	0.6531423	0.0701948	0.0769036	0.9681041	0.9349443
600	0.0575713	0.1055436	0.0150613	0.1327109	0.2703320	0.6025960	0.0765363	0.0362847	0.9941143	0.9945846
650	0.1299624	0.0815901	0.0133151	0.1535497	0.2404486	0.6089685	0.0897672	0.0233315	1.0564202	1.0278669
700	0.1213464	0.0664742	0.0277182	0.1917398	0.2324673	0.6303653	0.0686120	0.0115645	0.9379128	0.9844408
750	0.1413796	0.0592195	0.0811027	0.2059957	0.2716832	0.6399860	0.0913799	0.0049614	0.9540667	1.0157677
800	0.1824156	0.0498936	0.1437213	0.1859174	0.2318283	0.6592159	0.0709446	0.0076618	0.9887186	1.0364932
850	0.1860785	0.0682739	0.2596223	0.2373802	0.2784628	0.6907118	0.0648496	0.0180452	1.0098310	1.0466309
900	0.2454917	0.0793759	0.3244582	0.2349834	0.2275388	0.6962412	0.0880131	0.0208820	0.9560488	1.0809443
950	0.2633412	0.1006547	0.3080281	0.2093149	0.2731505	0.6644109	0.0582212	0.0186685	0.8804558	1.0164598
1000	0.2671379	0.0988094	0.3058500	0.2250619	0.2776277	0.6434594	0.0890880	0.0287924	0.9629813	1.0009907

0	0.1427077	0.1011294	0.0953033	0.2183713	0.1786039	0.6747915	0.0866349	0.0118503	0.9477708	1.0448750
50	0.2029250	0.0779736	0.1453600	0.1792182	0.2140078	0.6271890	0.0709487	0.0917587	0.9913152	1.0343323
100	0.1822916	0.0796421	0.1382770	0.1988057	0.2606104	0.6734920	0.0459726	0.1382492	0.9438266	0.9229777
150	0.1608068	0.0681408	0.1038029	0.2106673	0.2254885	0.6694048	0.0806369	0.1514292	0.9830462	0.9239110
200	0.1428774	0.0592664	0.0706467	0.2000079	0.2808178	0.6841569	0.0670060	0.1564415	0.9354303	1.0162123
250	0.1544083	0.0887158	0.0704313	0.1769091	0.2731807	0.6114474	0.0792961	0.1432884	1.0038629	0.9466306
300	0.1629621	0.1175025	0.0636828	0.1414071	0.3569078	0.6806825	0.0829072	0.1497533	0.9595629	0.9748501
350	0.1048752	0.0851335	0.0764314	0.1554333	0.2687618	0.6890364	0.0618726	0.1648758	0.9124747	0.9183115
400	0.1275170	0.0783502	0.0491049	0.1753437	0.3697961	0.6733628	0.0587615	0.1510235	0.8712304	0.9521799
450	0.1191996	0.0459083	0.0333133	0.1939531	0.2668538	0.7407730	0.0729805	0.1373422	0.9602763	1.0571631
500	0.1202224	0.0673084	0.0675371	0.2244048	0.2859934	0.6753965	0.0736520	0.1550194	1.0195774	1.1200400
550	0.2203277	0.0900668	0.1223747	0.2065203	0.3263210	0.7001371	0.0536298	0.0508660	0.9365806	1.0289808
600	0.1605807	0.0714818	0.1092314	0.1656492	0.3446395	0.5639500	0.0451572	0.0177862	0.9902245	0.9678330
650	0.1603611	0.0783382	0.0386044	0.1530217	0.2927018	0.6198497	0.0426828	0.0146884	0.9637867	0.9306779
700	0.1284117	0.0649662	0.0601848	0.1771597	0.2785645	0.6427018	0.0536560	0.0104193	1.0240607	0.9712587
750	0.1320288	0.0770340	0.0402677	0.1842779	0.2104990	0.5823425	0.0798674	0.0144546	1.0861033	0.9322348
800	0.1391829	0.0769306	0.0335638	0.2119009	0.2049799	0.5786601	0.0640851	0.0050406	1.0779469	0.9281647
850	0.1233242	0.0672274	0.0655210	0.1918810	0.2167221	0.5880420	0.0783315	0.0017365	1.0155356	0.9144961
900	0.1521112	0.0644688	0.0988124	0.2014596	0.2531061	0.5624982	0.0617731	0.0059368	0.9979977	0.9732827
950	0.1576631	0.0637036	0.0898249	0.1870016	0.2064488	0.5710702	0.0659532	0.0025087	0.9610554	1.0160622
1000	0.1512915	0.0549829	0.1026941	0.1600165	0.2400060	0.6359628	0.0796829	0.0096431	0.9861349	0.9435638
