"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
550	0.6433521	0.3542643	0.7592135	0.0558753	0.8327351	0.6708410	0.8169089	0.0038603	0.0704272	0.7498809
600	0.5732788	0.4015400	0.8578542	0.0579260	0.7969296	0.8106585	0.9083664	0.0126585	0.1279037	0.8039182
650	0.6154444	0.4023143	0.7531818	0.0321047	0.5882849	0.7308640	0.7291258	0.0199840	0.1272906	0.6793699
700	0.6354844	0.4638555	0.6978198	0.0614792	0.7883884	0.6800948	0.7248148	0.0150857	0.1039046	0.7129317
750	0.6091867	0.5688277	0.7978627	0.0491039	0.9137381	0.8193991	0.7628087	0.0057471	0.1957333	0.6382390
800	0.7198761	0.5510912	0.8299121	0.0640507	0.7418838	0.7007321	0.8657862	0.0126663	0.2075657	0.8667886
850	0.7690778	0.4453002	0.8047263	0.0407272	0.7385968	0.7121362	0.8253839	0.0548206	0.1511500	0.7803871
900	0.8395228	0.4533336	0.8543043	0.0756922	0.7624097	0.6763257	0.7987102	0.0092953	0.1393364	0.9404242
950	0.6770986	0.4611438	0.9026553	0.0670837	0.6205649	0.6779171	0.8189543	0.0378909	0.1524545	0.8215580
1000	0.6453401	0.4013611	0.6648470	0.0568203	0.6935559	0.5844029	0.6890733	0.0198114	0.1022648	0.8082451

0	0.6226462	0.5182807	0.6487955	0.1265706	0.7589474	0.6366494	0.7075990	0.0081627	0.1491148	0.7983664
50	0.8235561	0.5701282	0.8186436	0.0674528	0.7865875	0.7222528	0.5280920	0.0082968	0.2076522	0.7612201
100	0.6370408	0.5597049	0.9257208	0.1122249	0.7443405	0.7826371	0.3903927	0.0226613	0.3115904	0.8636037
150	0.7963845	0.4403000	0.8144463	0.0615562	0.6528235	0.5866707	0.2079700	0.0251475	0.2191504	0.8380229
200	0.6504687	0.4308133	0.6774521	0.0699663	0.7273897	0.6811335	0.0892267	0.0210207	0.1649677	0.6706650
250	0.7528821	0.5743356	0.7731167	0.0290122	0.6052634	0.7648341	0.0923475	0.0222780	0.1089453	0.7391796
300	0.8561964	0.3440374	0.7739146	0.0211593	0.7751414	0.7906934	0.0980119	0.0444062	0.1486383	0.9086352
350	0.7343043	0.6239015	0.6630398	0.0291719	0.7736187	0.6689948	0.1337957	0.0487976	0.1474464	0.8984085
400	0.6849893	0.4673141	0.8429997	0.0229731	0.7304690	0.6862812	0.0711601	0.0132052	0.1745961	0.6468141
450	0.7224777	0.5685013	0.8009088	0.0422569	0.6782810	0.7588241	0.0648551	0.0189997	0.2230627	0.7497746
500	0.7809412	0.5007311	0.8355306	0.1457195	0.7129148	0.6169251	0.0776076	0.0149847	0.1969570	0.7381477
550	0.5248497	0.5465767	0.7041189	0.0768638	0.7181557	0.6670519	0.2718999	0.0126579	0.1601798	0.6434293
600	0.5980411	0.4975106	0.7412927	0.0795658	0.7601494	0.6966651	0.5936201	0.0232979	0.2188465	0.7415711
650	0.6684148	0.5050107	0.7445875	0.0881498	0.8270667	0.7898275	0.6042452	0.0199127	0.1684294	0.6811454
700	0.8594066	0.4388151	0.6656825	0.0904079	0.6664612	0.6788627	0.7136974	0.0238726	0.2529786	0.7124324
750	0.8483857	0.3797291	0.7605741	0.0669507	0.7948080	0.7540039	0.9139749	0.0246208	0.1626819	0.8357615
800	0.5596121	0.3432829	0.5788813	0.0518977	0.7458408	0.7277509	0.6014269	0.0219366	0.1606261	0.7586222
850	0.5663027	0.3360669	0.7395938	0.0475810	0.6676631	0.7668265	0.7710426	0.0151148	0.2140523	0.8415288
900	0.5808163	0.5463256	0.8011187	0.0763687	0.6785908	0.6655650	0.6881978	0.0129842	0.1062057	0.8453615
950	0.6109574	0.5567712	0.7383502	0.0923634	0.8281520	0.7255420	0.7054450	0.0069824	0.1431458	0.8098638
1000	0.5764699	0.5114798	0.4855941	0.0973216	0.6913629	0.7474691	0.7919986	0.0131380	0.2343360	0.8042263

0	0.6735580	0.7387314	0.6243974	0.1045128	0.7157321	0.6634720	0.7415343	0.0165609	0.1804107	0.8095853
50	0.6493429	0.4481641	0.9006281	0.0405377	0.6041697	0.6523256	0.7495130	0.0106533	0.3093177	0.7839741
100	0.6472232	0.4698902	0.7417784	0.0608849	0.4066936	0.5569650	0.5129269	0.0256711	0.4732624	0.6747685
150	0.6626265	0.3928001	0.9432554	0.0375364	0.5087549	0.5487298	0.3956936	0.0377457	0.6824066	0.9670746
200	0.7061529	0.5098992	0.9278071	0.0421756	0.2687211	0.4835989	0.2814604	0.0460835	0.6807242	0.9363785
250	0.6719726	0.5243278	0.8563832	0.0434643	0.1469221	0.4807211	0.3850657	0.1446666	0.7818723	0.9296521
300	0.6927268	0.5118395	0.9139065	0.0643353	0.1424869	0.5577579	0.2042434	0.1455147	0.6265297	0.8425505
350	0.6550423	0.4923374	0.9576429	0.0478685	0.1081020	0.4446568	0.1979582	0.1336249	0.7783075	0.7597810
400	0.7486775	0.4376364	1.0082898	0.0526194	0.1637388	0.4674532	0.1659128	0.1732148	0.5823844	0.7242065
450	0.6664242	0.3691001	0.7867377	0.1429086	0.2008354	0.5109779	0.1033250	0.2317395	0.6617057	0.8058983
500	0.6805397	0.4916707	0.6831249	0.0720168	0.1154074	0.2689597	0.2047276	0.1758082	0.6457039	0.7997266
550	0.5325022	0.4255214	0.8199119	0.0930874	0.1978142	0.3986170	0.2673394	0.1163771	0.3302046	0.7728759
600	0.4978890	0.5962677	0.7548911	0.0743333	0.3007653	0.4251304	0.2969365	0.1364140	0.3142855	0.6783724
650	0.4910432	0.7064681	0.5819679	0.0597492	0.4566844	0.4641959	0.4457368	0.0891793	0.2114999	0.7792864
700	0.6821814	0.5188508	0.6455784	0.0619019	0.5716887	0.5968982	0.6010167	0.0324117	0.1794366	0.7350276
750	0.6676079	0.4813506	0.7702905	0.0390603	0.5809651	0.6284124	0.6164729	0.0593702	0.2321381	0.8378922
800	0.6574245	0.7149470	0.8666498	0.0269377	0.5909479	0.5911501	0.6487146	0.0514243	0.1997910	0.8038321
850	0.7658325	0.5511569	0.7726230	0.0872793	0.6988025	0.6255497	0.6614761	0.0246100	0.1642511	0.8353563
900	0.6647836	0.5717909	0.8138234	0.0229831	0.7480757	0.6113820	0.7242350	0.0172777	0.1818263	0.7670385
950	0.6273267	0.4890690	0.6524225	0.0514179	0.6585457	0.7295141	0.7462214	0.0418938	0.2000039	0.7584447
1000	0.6039097	0.6162683	0.7125084	0.0507000	0.8496795	0.7531339	0.6917754	0.0328846	0.1832982	0.8211463

0	0.6812178	0.4778282	0.6766586	0.0669261	0.6905953	0.6628402	0.7983053	0.0120945	0.1573117	0.8386684
50	0.6597141	0.5331935	0.9216215	0.0533157	0.6734974	0.7644314	0.9137569	0.0242896	0.2254440	0.6089114
100	0.6645618	0.4050703	0.8852638	0.0693131	0.6073797	0.5511825	0.6757738	0.0125840	0.1621604	0.4509378
150	0.6472802	0.4478488	0.8130935	0.0580573	0.5373538	0.4531482	0.4739002	0.0195540	0.1156493	0.3558822
200	0.7497146	0.4462305	0.7961665	0.0601420	0.5741261	0.6617891	0.6910362	0.0178210	0.0477571	0.3922809
250	0.5987847	0.6328741	0.8005519	0.0438014	0.6879807	0.5233501	0.4395328	0.0164602	0.0832627	0.2879168
300	0.5984892	0.5116887	0.6754281	0.0620554	0.6263032	0.4390144	0.4799714	0.0145699	0.1154423	0.4224144
350	0.5739553	0.5086335	0.7690099	0.0285880	0.7741885	0.4924739	0.4874814	0.0218634	0.0822302	0.2986579
400	0.6303736	0.5143446	0.8580748	0.0243614	0.7698823	0.4785334	0.4130920	0.0044435	0.1123933	0.3666694
450	0.7072233	0.4732608	0.7865460	0.0698154	0.6895609	0.5964888	0.4537028	0.0498151	0.0524000	0.3837248
500	0.5762644	0.5109409	0.8716719	0.0506447	0.7020304	0.5376600	0.3977016	0.0264803	0.0867097	0.3031857
550	0.7470139	0.5196570	0.8873001	0.0514110	0.6135595	0.4652023	0.6657265	0.0376201	0.0602479	0.6772233
600	0.6945857	0.4728188	0.7823606	0.0295068	0.6201897	0.5760570	0.6513593	0.0198164	0.0874278	0.6702410
650	0.6127329	0.3926352	0.6270702	0.0829349	0.8158615	0.6505233	0.6221846	0.0143522	0.1510971	0.7095891
700	0.7285699	0.5567676	0.6784084	0.0405456	0.7384748	0.7131295	0.6929326	0.0065703	0.1255062	0.7840728
750	0.6576606	0.4822122	0.6263781	0.0693831	0.8320815	0.6419487	0.6959856	0.0158605	0.2696357	0.7731824
800	0.6136840	0.4345033	0.6371902	0.0697836	0.6215761	0.5820894	0.6798284	0.0154642	0.2064520	0.8307409
850	0.6099951	0.5569111	0.8768906	0.0508034	0.7383080	0.6903973	0.7599388	0.0098378	0.2151589	0.7142072
900	0.5764093	0.4874935	0.9591698	0.0290521	0.5805196	0.7125780	0.8285256	0.0155203	0.1497585	0.7900314
950	0.5601561	0.4723862	0.8138505	0.0429385	0.5060722	0.6352524	0.8549624	0.0368596	0.2626284	0.7357706
1000	0.7298684	0.5263100	0.8496758	0.0830538	0.5945028	0.5918357	0.8830409	0.0161398	0.1943377	0.7436503

0	0.7022681	0.5763472	0.7238384	0.0656090	0.7118485	0.7184885	0.7404739	0.0152493	0.1618819	0.8249692
50	0.5698705	0.4921514	0.7239627	0.0620498	0.6830317	0.5173596	0.7648994	0.0436122	0.1493667	0.7049177
100	0.7869865	0.4897107	0.6514266	0.0318499	0.5063655	0.3202484	0.8497138	0.1337688	0.2656090	0.7363277
150	0.7176761	0.3885299	0.6041386	0.0396205	0.5061587	0.1227191	0.5817186	0.1575705	0.1936279	0.8332115
200	0.5908336	0.4373529	0.7305804	0.0853228	0.6061979	0.1252193	0.4591650	0.1840444	0.0796598	0.8768836
250	0.7541325	0.5670722	0.7902799	0.0241880	0.8025029	0.0421724	0.3905401	0.0940104	0.0721026	0.8589940
300	0.6880363	0.4228736	0.6814033	0.0574500	0.8287328	0.0455844	0.3997959	0.1572539	0.0750893	0.8734274
350	0.6623359	0.4564304	0.8325739	0.0738054	0.7213988	0.0507840	0.4826610	0.1190240	0.0484181	0.8004556
400	0.6777129	0.4597868	0.6048471	0.0722486	0.8253097	0.0866126	0.5257550	0.1519297	0.0673173	0.8310094
450	0.7246347	0.4560847	0.8200964	0.0304922	0.6979582	0.0356971	0.4651852	0.1611453	0.0830367	0.7390124
500	0.4872390	0.4532461	0.9037015	0.0225680	0.6359394	0.0232128	0.4208500	0.2229475	0.1024363	0.9325888
550	0.6743093	0.5451325	0.7462228	0.0421078	0.8547732	0.1385166	0.5323914	0.1497891	0.0449752	0.7029330
600	0.6627589	0.5383267	0.7739720	0.0485939	0.7050022	0.3761571	0.7101940	0.1215561	0.0718502	0.8291887
650	0.8859029	0.4728507	0.7794176	0.0292505	0.7134696	0.4834829	0.5643315	0.0862959	0.0921873	0.7376941
700	0.8427719	0.5140461	0.8074663	0.0576865	0.7974464	0.5534856	0.6869033	0.0688710	0.1167406	0.6617635
750	0.6374406	0.4645276	0.7028598	0.0646340	0.7595144	0.6908427	0.7204528	0.0299000	0.1046303	0.7599001
800	0.7203010	0.4183330	0.7149050	0.0237316	0.7425335	0.7151307	0.7635314	0.0177814	0.0996589	0.7402344
850	0.6183887	0.4327439	0.8013428	0.0743043	0.8106079	0.6422928	0.7975297	0.0312763	0.1610462	0.8617512
900	0.5727227	0.5797774	0.7259336	0.0463703	0.6355058	0.7124175	0.6494015	0.0143922	0.1832134	0.8720719
950	0.5567449	0.4415888	0.6787565	0.0771932	0.5699589	0.7144950	0.6536068	0.0112861	0.1664519	0.9759848
1000	0.5739056	0.4317537	0.8454225	0.0736231	0.4646699	0.7548664	0.7159070	0.0183753	0.1423865	0.8417625

0	0.8211821	0.5317985	0.8290786	0.0433112	0.6422672	0.6745824	0.7869656	0.0138055	0.1450446	0.8242446
50	0.6958211	0.5279155	0.7865075	0.0562512	0.4452686	0.6682244	0.7427977	0.0416352	0.2104401	0.7323072
100	0.7233539	0.3414249	0.7341897	0.0040939	0.3030401	0.7903624	0.6777025	0.1626760	0.1520302	0.7665312
150	1.0572881	0.5163939	0.8226617	0.0041474	0.3424734	0.5367898	0.3835543	0.1739016	0.1509089	0.7600568
200	0.8017958	0.4586666	0.7643401	0.0027559	0.2955977	0.4854708	0.3759932	0.3248005	0.2862642	0.8487256
250	0.6563062	0.4056145	0.8091975	0.0038098	0.2227750	0.4564463	0.3109482	0.2573341	0.1670455	0.6766243
300	0.5664082	0.4328408	0.7322924	0.0011094	0.2966216	0.4162568	0.2709013	0.3211606	0.1255483	0.7729779
350	0.5986006	0.5237304	0.6849637	0.0019737	0.2544130	0.4396411	0.2112569	0.2908445	0.2125785	0.7909811
400	0.6281535	0.5453865	0.8611202	0.0024191	0.1938986	0.4812276	0.1851551	0.2219875	0.1611338	0.7517452
450	0.5738624	0.4265250	0.8047198	0.0160118	0.2732519	0.4374278	0.2332023	0.2797178	0.2087357	0.7676106
500	0.6822355	0.4506893	0.7842028	0.0075783	0.2663306	0.4706895	0.2464373	0.1859052	0.1524316	0.8265223
550	0.6574818	0.4054029	0.8966485	0.0306072	0.5091523	0.4998101	0.2199319	0.2248533	0.0900561	0.7852342
600	0.7146777	0.5197431	0.6041136	0.0381900	0.5956044	0.5723150	0.2236668	0.1417833	0.1137344	0.7826749
650	0.6259551	0.5167955	0.6749462	0.0562473	0.7226995	0.4585483	0.4473504	0.0928283	0.0954989	0.6921141
700	0.6237676	0.5324038	0.7315182	0.0597256	0.8611107	0.5732899	0.4728412	0.0683631	0.2071004	0.7812667
750	0.6397295	0.5616877	0.7280556	0.0319458	0.6363485	0.6144057	0.5977113	0.0384257	0.1730950	0.8041070
800	0.7410550	0.4717221	0.6791287	0.0220071	0.6936229	0.8475499	0.7460502	0.0316335	0.1358648	0.8372301
850	0.7028254	0.4016105	0.7705287	0.0369824	0.6599047	0.7018482	0.7570076	0.0095574	0.1696777	0.8594510
900	0.6146989	0.4668233	0.8753415	0.0656894	0.6795963	0.6325362	0.7796874	0.0191399	0.1880095	0.7990600
950	0.6618776	0.3951203	0.7017352	0.0825422	0.5642850	0.7497405	0.8954949	0.0150779	0.1899355	0.8223741
1000	0.6909613	0.5272407	0.6683279	0.0388198	0.7331124	0.7176987	0.8719029	0.0196197	0.1155356	0.7555882

0	0.5756017	0.6795297	0.9388520	0.0648272	0.6632502	0.7033669	0.7429704	0.0068602	0.1783664	0.9386153
50	0.7728252	0.4464931	0.8662864	0.0447967	0.7474057	0.6427493	0.7332957	0.0075124	0.3561652	0.7709636
100	0.5973456	0.2623495	0.7093970	0.0559644	0.5421215	0.7427439	0.8865636	0.0187210	0.6699266	0.8391402
150	0.4409326	0.3750692	0.6944630	0.0201373	0.3345326	0.7572456	0.6806744	0.0264129	0.7186536	0.7660997
200	0.4477645	0.3431300	0.7850716	0.0718764	0.1956188	0.6891514	0.8401176	0.0306742	0.9425040	0.6873597
250	0.5628108	0.3209671	0.7616527	0.1011374	0.1536505	0.8030744	0.8962664	0.0610373	0.9049334	0.7015081
300	0.4891359	0.5193698	0.6512118	0.0872334	0.0873677	0.6608284	0.8017882	0.0580400	0.8336548	0.6131797
350	0.4225470	0.3998857	0.6870837	0.1725589	0.0991371	0.6070585	0.7039297	0.0457575	0.6519399	0.7179621
400	0.5161030	0.4247669	0.6762573	0.2107102	0.1220076	0.7736265	0.7974405	0.0746310	0.7474642	0.7677598
450	0.5239549	0.3430203	0.6976949	0.1302221	0.0913195	0.8347905	0.7638908	0.0858903	0.6095012	0.8774460
500	0.6061346	0.3944293	0.7677427	0.0998927	0.1019559	0.7198768	0.6093348	0.0433612	0.7957398	0.7785200
550	0.5829934	0.4903511	0.6064247	0.0988484	0.1004462	0.6894221	0.7138026	0.0490479	0.5132594	0.7630178
600	0.5985643	0.5614708	0.8095377	0.0606751	0.2463422	0.5697944	0.6926181	0.0598766	0.2691623	0.8439700
650	0.6165747	0.4709295	0.8111469	0.1004118	0.3664216	0.7576338	0.6309431	0.0278095	0.2086681	0.6507015
700	0.6962534	0.5986339	0.8097442	0.0638085	0.4526144	0.6195702	0.7998652	0.0542666	0.1959492	0.7265519
750	0.7577051	0.5131463	0.7246468	0.1266641	0.6262945	0.5954045	0.7374139	0.0515849	0.2316416	0.7616009
800	0.6216478	0.5323482	0.7331561	0.0455202	0.7496704	0.7194199	0.8915944	0.0206435	0.1947010	0.6005601
850	0.6711856	0.5355354	0.7091102	0.0386259	0.6005924	0.5947270	0.7289223	0.0461868	0.1404683	0.6220690
900	0.7267931	0.4883603	0.7473164	0.0647553	0.6774989	0.7009222	0.8198611	0.0094189	0.1218168	0.6909748
950	0.7568567	0.5580731	0.7512333	0.0444358	0.6284198	0.6894948	0.6785165	0.0068557	0.1633793	0.6222172
1000	0.6513854	0.5260554	0.7720307	0.0324980	0.6532120	0.6569215	0.8853977	0.0131175	0.1301534	0.7323976
