YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.0000000	0.2647777	0.2651266	0.4202485	0.0426146	1.0000000	0.0000000	0.0637698	0.1539460	1.0000000
0.0669262	0.0000000	0.3189210	0.3754297	0.5890144	0.1675420	0.1378774	0.9950997	0.9999998	0.0000000
