"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
50	0.7678557	0.8645272	0.4034450	0.8947552	0.5792586	0.4566673	0.1420901	0.9120591	0.2857336	0.9364095
100	0.8235417	0.9289652	0.4136871	0.9058749	0.4221774	0.4183490	0.1596741	0.8773342	0.2625595	1.0605147
150	0.7638683	0.8443857	0.2978431	0.8711044	0.4483053	0.4466927	0.1445798	0.8207405	0.2925074	1.0117122
200	0.7972336	0.8350149	0.3302503	0.9181714	0.4830244	0.4346204	0.1256666	0.7884570	0.2878987	1.0323732
250	0.7596085	0.8241865	0.2913869	0.8958387	0.4927530	0.3693278	0.1611558	0.8584852	0.2874715	0.9408013
300	0.7355019	0.8969151	0.3299105	0.9038026	0.5203320	0.3712068	0.1574186	0.8250482	0.2916292	0.9456789
350	0.7901626	0.7827475	0.3798021	0.9539177	0.5122577	0.3775172	0.1527750	0.8859727	0.2642983	1.0334797
400	0.7261833	0.9571734	0.3519746	0.8735379	0.5227924	0.3324241	0.1211620	0.9215837	0.2875424	1.0968205
450	0.7741238	1.0218418	0.2918607	0.9577098	0.5493811	0.2992327	0.1812770	0.8548659	0.3191206	1.0544644
500	0.7504390	1.0327132	0.4001803	0.9135994	0.5948891	0.3463853	0.1905723	0.7749533	0.3080369	1.1264204
550	0.8215578	1.0305339	0.4807389	0.8362563	0.5580619	0.4175568	0.1474620	0.8867019	0.3774035	1.0307320
600	0.8090776	0.9491433	0.4207860	0.7422952	0.5713435	0.4750328	0.1037443	0.9275240	0.3557403	0.9906817
650	0.8579069	0.8515381	0.4423782	0.7238576	0.6223770	0.3903390	0.1331571	0.9384706	0.4141063	0.9930415
700	0.8013045	0.8941399	0.4628258	0.7932507	0.6795104	0.4182176	0.1185240	0.8763086	0.3656029	0.9353397
750	0.8722479	0.8247633	0.4744182	0.7821050	0.5571784	0.4258860	0.1243833	0.9248063	0.3776779	0.9483674
800	0.8296648	0.7994565	0.4916471	0.8288668	0.5725325	0.5122259	0.1212711	0.9111846	0.3650063	1.0676643
850	0.8640317	0.8138188	0.4783985	0.7661389	0.5692150	0.4960726	0.1434046	0.9638926	0.4132008	1.0316002
900	0.9014745	0.7904662	0.4394254	0.8174156	0.5758022	0.4813348	0.1270157	0.9531535	0.3295497	1.0521831
950	0.8128034	0.8269469	0.3998133	0.8097360	0.6086414	0.4341636	0.1031068	0.9378708	0.3300239	0.9955162
1000	0.8154281	0.8953825	0.3887788	0.7857912	0.5862805	0.3526982	0.1042501	0.9489594	0.3013802	1.0499042

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.8978349	1.0075432	0.4356624	0.8551378	0.7456846	0.3057839	0.0538550	0.9375237	0.3781620	0.6149960
100	0.7655897	0.9408859	0.5284958	0.8158921	0.8245519	0.2871688	0.0200066	0.9494880	0.3110216	0.5430345
150	0.7550173	0.9431172	0.7222267	0.8055413	0.8904075	0.3255203	0.0170220	0.9404475	0.3106311	0.5114923
200	0.8013697	0.8846826	0.6989376	0.8482720	0.8683555	0.3593008	0.0128110	0.9748663	0.2723581	0.4821592
250	0.8537372	0.9847209	0.7577045	0.8557524	0.8716787	0.4121062	0.0107861	0.9930766	0.2713362	0.3992927
300	0.8047665	1.0018155	0.7891532	0.9465441	0.7940650	0.4050457	0.0183641	0.9284284	0.2531202	0.4337505
350	0.8177836	0.9162080	0.7230823	0.9078697	0.8656715	0.4717765	0.0070360	0.9993479	0.2485359	0.4030239
400	0.8181540	0.8973144	0.7077862	0.8981549	0.8426196	0.4892827	0.0025455	1.0041014	0.1813075	0.4188724
450	0.8556227	0.8404512	0.7563044	0.8481303	0.9053988	0.4202036	0.0036104	1.0079001	0.1960523	0.4354208
500	0.8309795	0.8472273	0.7033047	0.9830552	0.8397307	0.4911886	0.0078868	0.9602678	0.2103838	0.4577114
550	0.7797742	0.8561137	0.6947659	0.9388184	0.6040472	0.4738516	0.0720901	0.8466773	0.2563561	0.8596810
600	0.7747128	0.8356295	0.5533413	0.8633735	0.5558953	0.4389436	0.1085366	0.8775004	0.3130916	1.0047278
650	0.7160900	0.9309186	0.4226843	0.7964161	0.5204095	0.3732419	0.1497354	0.8525725	0.3786860	1.0125309
700	0.7681874	0.9675163	0.3127553	0.7585652	0.5644404	0.3398212	0.1392482	1.0365842	0.3846079	1.0069385
750	0.7837386	0.9601290	0.4399454	0.7725871	0.6281824	0.3506510	0.1217866	0.9173659	0.3839207	0.8944348
800	0.8265227	0.8832114	0.4873085	0.8754910	0.7168453	0.3784860	0.1140609	0.9773170	0.3274820	0.9589988
850	0.7968696	0.8714849	0.4917905	0.8126150	0.5666553	0.3132992	0.1190802	1.0206644	0.3671195	0.9789785
900	0.7907724	0.9291936	0.5119942	0.9016224	0.5649695	0.3568798	0.1355728	0.9191900	0.3626423	0.9869083
950	0.8084064	0.8713012	0.4934255	0.8089123	0.5767710	0.3784060	0.1323567	0.9340775	0.3997132	0.9024847
1000	0.7778555	0.8773491	0.5121726	0.8344994	0.6081937	0.4101125	0.1206531	0.8948294	0.3392231	0.9690366

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.8405584	0.3898680	0.5109451	0.8557643	0.6288329	0.3555600	0.0592358	0.9666906	0.3645191	0.3928807
100	0.8263283	0.2946946	0.5322772	0.8094973	0.6337896	0.3218065	0.0439137	0.9801832	0.2776668	0.1900653
150	0.8413483	0.2964524	0.4713502	0.8733370	0.6067506	0.3431133	0.0328827	0.9380325	0.2261416	0.1557575
200	0.9149398	0.2709987	0.4759478	0.9272930	0.5302953	0.3503577	0.0280803	0.9828401	0.1687934	0.1384858
250	0.8873758	0.2406520	0.4819424	0.8916719	0.5321812	0.3882934	0.0437822	0.8773115	0.1710513	0.1315049
300	0.8507314	0.2400715	0.4337479	0.8444718	0.5523327	0.3665674	0.0889596	0.8259391	0.1653194	0.1324982
350	0.7714386	0.2909248	0.4657273	0.9522722	0.5502140	0.2632878	0.0994773	0.7476294	0.1315911	0.1388679
400	0.8347919	0.3115434	0.4252196	0.8843875	0.5088288	0.2808025	0.0880263	0.7771856	0.1027721	0.1107692
450	0.8063668	0.3116470	0.3922215	0.8923314	0.5664336	0.3492534	0.0850233	0.7265737	0.0973392	0.1266814
500	0.8027927	0.2823299	0.4957576	0.8381701	0.5424643	0.3536363	0.0702438	0.7169187	0.1144307	0.1171756
550	0.8160683	0.8955682	0.3373549	0.7102469	0.5613095	0.3657029	0.1257537	0.7584234	0.1673687	0.7478533
600	0.8324736	1.0477253	0.3572490	0.7643025	0.5094291	0.3782968	0.1317699	0.7834659	0.2814626	0.9433037
650	0.8227675	0.9616362	0.4775757	0.8313460	0.5906801	0.4336946	0.1432892	0.9331407	0.3556346	1.0258462
700	0.8848840	0.8402919	0.5644391	0.8550946	0.6165032	0.4832726	0.1423345	0.8869825	0.3775351	0.9345197
750	0.8313719	0.9114627	0.4669153	0.7543753	0.6159942	0.4550712	0.1346237	0.9143568	0.3491990	0.9951559
800	0.7860145	0.8756261	0.4671535	0.8076244	0.5872388	0.3975487	0.1292728	0.8765257	0.3598761	0.9936074
850	0.7181595	0.9424853	0.4425712	0.8076231	0.6249344	0.4290494	0.1724647	0.9396485	0.3352699	1.0088915
900	0.7819724	0.8609331	0.4144964	0.8100677	0.6245574	0.4294359	0.1472973	0.9196987	0.3153220	0.9250304
950	0.7763899	0.9187784	0.4657067	0.8324207	0.6374495	0.3776452	0.1432145	0.9249464	0.3552855	1.0663697
1000	0.8023555	0.8727182	0.5319441	0.7975132	0.6344314	0.4014238	0.1173811	0.9423533	0.4238013	0.9805649

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.5979185	0.7677448	0.7174110	0.7537106	0.6001752	0.4073463	0.1575075	0.9573426	0.3662342	0.9760064
100	0.4905333	0.8156162	0.7567883	0.7356355	0.6178712	0.4704019	0.1330347	0.9805802	0.3180143	1.0577409
150	0.4769785	0.8210103	0.7779218	0.7782421	0.5896136	0.5104490	0.1045995	0.8835784	0.3097963	0.9348157
200	0.4751916	0.7421799	0.7512765	0.8563823	0.5760456	0.5931904	0.1053114	0.9426481	0.3463682	0.9458262
250	0.4930565	0.6510087	0.7761464	0.7437485	0.5733698	0.5489373	0.1067639	0.8918241	0.3873479	1.0497546
300	0.5616026	0.6655347	0.8061492	0.7894029	0.5466159	0.4865213	0.1160388	0.9629978	0.3559821	0.9662286
350	0.4813964	0.6201799	0.8795533	0.8214033	0.6100411	0.5984932	0.1371543	0.9303131	0.3819257	1.0155433
400	0.4986009	0.7082704	0.7972121	0.8501982	0.5882035	0.5530836	0.1217826	0.9488435	0.3904411	1.0014426
450	0.5352120	0.6430733	0.8037662	0.8049379	0.5998382	0.6294974	0.1440324	1.0059371	0.3382639	1.0232935
500	0.4628116	0.5359596	0.7796046	0.7620356	0.6069577	0.6287525	0.1206916	0.9654487	0.3682176	0.9123226
550	0.7121715	0.6027830	0.6277932	0.8147043	0.5606157	0.4939083	0.1188897	0.9777491	0.3295020	0.9297986
600	0.8269938	0.6609958	0.4633465	0.7754102	0.5106745	0.4955675	0.1298751	0.9038967	0.3792677	1.0535303
650	0.7421406	0.8142293	0.3715262	0.7785762	0.5056337	0.5202322	0.1206939	0.9580911	0.3596043	1.0392443
700	0.8871132	0.8788511	0.3731736	0.8023277	0.5727425	0.4308147	0.1449852	0.9532911	0.3255916	1.0412084
750	0.8268224	0.9630716	0.4417629	0.7747868	0.6630434	0.3935791	0.1124980	0.9311182	0.3633184	1.0363235
800	0.8530681	0.9210555	0.5274978	0.8618775	0.6633584	0.3556257	0.1100235	0.9929600	0.3890925	0.9403840
850	0.7933503	0.9615233	0.5393182	0.8640896	0.6387634	0.3611713	0.0921340	1.0286052	0.4510982	0.9630023
900	0.7555230	0.9674892	0.5526342	0.7982035	0.5569374	0.3507409	0.1079424	1.0226360	0.3651061	1.0013400
950	0.8028529	0.8786853	0.4377171	0.8129204	0.5994363	0.3241705	0.1057026	1.0000558	0.3754278	1.0199053
1000	0.8143424	0.9080736	0.3980440	0.7237001	0.5988093	0.3250984	0.1010812	0.9757646	0.3178766	0.9295591

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.5017217	0.5319691	0.3917316	0.8227395	0.6004148	0.2904958	0.0678553	0.9562118	0.2913003	0.9374964
100	0.3818357	0.4993506	0.5003040	0.8422599	0.6303081	0.2714228	0.0585402	0.9042035	0.2595623	0.9371211
150	0.3509798	0.4857257	0.4741364	0.7957942	0.6281337	0.3020780	0.0846016	0.8983019	0.2747999	0.9604343
200	0.3336800	0.5203009	0.4466780	0.8182625	0.5600257	0.3303139	0.0839438	0.8261661	0.2694160	1.0076259
250	0.3643395	0.5241682	0.5051247	0.8220798	0.5583696	0.2984925	0.1155575	1.0107092	0.3199988	0.9860187
300	0.3814909	0.4664275	0.4787989	0.8479654	0.5449687	0.3174013	0.0711004	0.9927967	0.2894706	1.0952426
350	0.3523604	0.4831003	0.4410121	0.7228271	0.5175601	0.3630483	0.0603624	0.8997678	0.3050176	1.0694608
400	0.3371854	0.5028823	0.3851199	0.7605912	0.5185216	0.3867178	0.0544641	0.9516547	0.3097958	1.0900305
450	0.3607021	0.5374062	0.4256015	0.7475828	0.5025883	0.2969477	0.0808091	0.8514634	0.2877130	1.0314986
500	0.3493730	0.5488664	0.4870272	0.7611142	0.6241542	0.2467167	0.0771412	0.9244492	0.2904396	1.0167106
550	0.6923621	0.8597239	0.4410279	0.8527899	0.6010087	0.2724777	0.1144185	0.9356188	0.3078220	0.9956291
600	0.7484007	0.9060295	0.4688101	0.8031072	0.5435287	0.2772181	0.1128610	0.9714923	0.3683729	0.9280562
650	0.7251559	0.9823773	0.5275053	0.8271383	0.5854297	0.2981744	0.1621550	0.8901820	0.3720708	1.0190205
700	0.7844475	0.9190385	0.5134964	0.8705461	0.5794239	0.3601032	0.1201243	0.8951237	0.3900629	1.0590057
750	0.7477037	0.9307191	0.3931523	0.9185875	0.5859799	0.3611910	0.1266929	0.9455203	0.4057562	1.0087955
800	0.7278563	0.8911202	0.3943621	0.7469770	0.5796436	0.3300614	0.0942482	0.9751502	0.3850055	0.9749941
850	0.7645741	1.1263831	0.3589414	0.8105635	0.5458982	0.2945623	0.1417009	0.9207310	0.3901584	0.9941013
900	0.7868486	1.0833699	0.4802252	0.8650472	0.6501384	0.2974580	0.1282492	0.9715093	0.4104809	0.9311686
950	0.8301500	0.9661110	0.5642812	0.7289299	0.5344174	0.3523537	0.1096087	0.9999009	0.3633037	0.9488640
1000	0.7985143	0.9709604	0.5160078	0.7375420	0.5218622	0.4199922	0.1202793	0.9488338	0.3598673	0.9590411

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.8068149	0.8594253	0.6568015	0.7316374	0.5767080	0.6741640	0.1071912	0.9381617	0.3717480	1.0660497
100	0.7977321	0.6971012	0.6146763	0.8723902	0.6228106	0.8768722	0.1084049	0.9361303	0.3836179	1.0267949
150	0.8087791	0.5471151	0.6362873	0.8317489	0.5759668	0.9342178	0.1273771	0.9456986	0.3639995	1.0720426
200	0.8377132	0.3389822	0.5919570	0.8724508	0.5964883	0.9294496	0.1201580	0.9594210	0.3794098	1.0384612
250	0.8513578	0.3341667	0.5325801	0.7581223	0.5736776	0.9426563	0.1029722	0.9249366	0.3959518	1.0519263
300	0.8366006	0.3524115	0.5941902	0.7545951	0.5564759	1.0442980	0.0688665	0.9587432	0.3767696	0.9707750
350	0.8709545	0.2813643	0.6840735	0.7690477	0.5322285	1.0181188	0.1046598	1.0010279	0.3577680	0.9605299
400	0.8359330	0.2731008	0.6206347	0.7247504	0.6056043	0.9673259	0.1030321	1.0171705	0.3400275	1.0532241
450	0.7935420	0.3267976	0.5709770	0.7607053	0.4993978	0.9387075	0.1033340	0.9918535	0.3188158	0.9694164
500	0.7369283	0.3408013	0.6087777	0.7531432	0.5839982	0.9317488	0.1088234	0.9896590	0.3910527	1.0123838
550	0.8038551	0.4369045	0.5603949	0.7517783	0.6543430	0.7032143	0.1032105	0.8838890	0.4025075	1.0251379
600	0.8514221	0.6645147	0.4080089	0.7161491	0.6403178	0.5426667	0.1152733	0.9904831	0.4210583	0.9869184
650	0.8490447	0.7480392	0.5217716	0.8010073	0.6428679	0.4462025	0.1086317	0.9596757	0.3674382	0.9571612
700	0.8636990	0.8048959	0.5315376	0.8084053	0.6360932	0.4258764	0.1095856	1.0887962	0.3484885	0.9854738
750	0.8367765	0.7668923	0.5166644	0.7821553	0.6127700	0.4218313	0.1077826	1.0633864	0.3989236	0.9463038
800	0.8443817	0.8726941	0.5508296	0.7625654	0.6179794	0.4945419	0.1220947	0.9148954	0.3092363	0.9432709
850	0.8885117	0.8034689	0.4426687	0.7654261	0.5630826	0.4946084	0.1130952	0.9444787	0.3726551	0.9766492
900	0.8204106	0.8272173	0.4482388	0.8263768	0.5924559	0.5054893	0.1348195	0.9967297	0.3545297	0.9854023
950	0.7692635	0.8294758	0.5304858	0.8072460	0.6151641	0.5061898	0.0962562	0.9684877	0.3800912	0.9409318
1000	0.7996178	0.7355164	0.4747935	0.8932948	0.5990894	0.4255091	0.1116700	0.9806970	0.4106365	0.9651205

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.8212010	0.4497721	0.7172257	0.7726974	0.5897599	0.4318191	0.1230169	0.9661886	0.3743170	1.0149651
100	0.8515662	0.3665688	0.8247012	0.6975782	0.6309281	0.4809074	0.1342875	0.9775228	0.4066364	0.9763670
150	0.8918566	0.3504753	0.8594676	0.8107323	0.5950681	0.5558889	0.1071357	1.1013850	0.3666802	0.9542965
200	0.8438490	0.3506913	0.8521766	0.7314975	0.6489687	0.5676800	0.1127232	0.9572158	0.3428231	0.9755899
250	0.7930949	0.3777097	0.8457966	0.7557086	0.6373653	0.5394897	0.0910332	0.9615225	0.3766263	1.0252336
300	0.7985604	0.3294250	0.8555657	0.7676714	0.6980180	0.5890601	0.1119214	1.0332974	0.4095942	0.9673511
350	0.7952136	0.3399883	0.8270766	0.7787163	0.6822479	0.5702507	0.1103450	0.9778346	0.3761922	1.0034130
400	0.8130414	0.3396407	0.7851922	0.7623836	0.6048799	0.5579469	0.1144292	1.0182303	0.3538514	1.0501949
450	0.8346338	0.3727993	0.8232266	0.7715155	0.6185307	0.5160482	0.1005463	0.9535993	0.2852959	1.0387568
500	0.8119548	0.3663531	0.8163627	0.8827452	0.6526232	0.4920521	0.1218209	0.9305325	0.3373201	0.9772367
550	0.9469366	0.6938575	0.5405005	0.8303857	0.5848554	0.5222078	0.1017171	0.9317879	0.3317259	0.9343458
600	0.9250767	0.7715124	0.4953461	0.8564854	0.5101325	0.4203250	0.1160521	0.9451824	0.3514110	1.0327121
650	0.8370120	0.8511881	0.3502113	0.7918680	0.5561171	0.3920554	0.0868317	0.8028754	0.4045002	0.9947148
700	0.7720091	0.8942854	0.3631997	0.7785507	0.5872296	0.3916504	0.1367600	0.9099691	0.4084541	0.9961689
750	0.8304781	0.8630847	0.4394314	0.8278475	0.5809544	0.4229105	0.1510870	1.0004400	0.4521527	1.0741799
800	0.8458069	0.9552080	0.4738083	0.7603896	0.5757258	0.4080378	0.1338444	1.0183939	0.4262302	1.0018682
850	0.7450802	0.9348377	0.4675784	0.6922746	0.6099745	0.3343586	0.1101224	0.9241806	0.4318607	0.9235190
900	0.7495923	0.9338971	0.4679106	0.7394949	0.6379767	0.3253522	0.1729694	0.9666320	0.3964355	0.9915564
950	0.7939915	0.9500498	0.4714308	0.7529768	0.5864313	0.3997866	0.1369626	0.9378643	0.3274571	0.9860700
1000	0.7745521	0.9547362	0.3704141	0.7752187	0.5336180	0.3916237	0.1298656	0.9090095	0.3348982	0.9367359

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.7545825	0.8748886	0.4411493	0.8075704	0.5743927	0.6160374	0.1376280	1.0329742	0.3252539	1.0255524
100	0.7690326	0.7693987	0.3878287	0.7968800	0.5579526	0.7325991	0.1027373	0.9636903	0.2556542	1.0678117
150	0.8218548	0.6476736	0.4381497	0.7613636	0.6010940	0.7053016	0.1030676	0.9706064	0.3268354	1.0048341
200	0.7867139	0.5843209	0.4261062	0.7429342	0.6311568	0.6909570	0.1101870	0.9520989	0.3113812	0.9791456
250	0.9240514	0.5094043	0.4492285	0.8138312	0.6134866	0.7216754	0.1325355	0.9364146	0.3122694	1.0196525
300	0.8445045	0.4624561	0.5209085	0.7312079	0.7047685	0.8136620	0.1066034	0.9836660	0.2959222	0.9753738
350	0.8254781	0.4530062	0.5158771	0.8070349	0.6581651	0.7250249	0.0951794	0.9015943	0.2915599	1.0309887
400	0.8106464	0.5192021	0.4603103	0.7296348	0.6056332	0.7293276	0.1411626	0.8979043	0.3651695	1.0497447
450	0.8329994	0.5664582	0.4644137	0.8102829	0.6212126	0.7797022	0.1417151	1.0295705	0.3020561	1.0310150
500	0.8114912	0.5080500	0.4541664	0.8044637	0.6566877	0.7781551	0.1210772	0.9571312	0.2985937	0.9964475
550	0.8372049	0.4541277	0.5740882	0.8267520	0.6557882	0.6396530	0.1265909	0.9286453	0.3300635	1.0291484
600	0.7609933	0.6119993	0.5259006	0.7958922	0.5866319	0.6727083	0.1085851	0.9315947	0.3695466	1.0016952
650	0.8403879	0.6608704	0.4473684	0.7679126	0.5619538	0.5984707	0.0996250	0.9853800	0.3355966	0.9422520
700	0.8695897	0.7381778	0.4272548	0.8703853	0.6304128	0.4711569	0.1295397	0.9371793	0.3325993	0.9028569
750	0.7987630	0.7070181	0.5119727	0.8694947	0.5707072	0.3747928	0.1325141	0.8175191	0.3815253	0.9881796
800	0.7888494	0.7881734	0.4505744	0.8590813	0.5618321	0.3850160	0.1616703	0.9149200	0.4305668	0.9427690
850	0.7959510	0.8788240	0.4791361	0.8369958	0.5981935	0.4348679	0.1552401	0.9797137	0.3716294	1.0062201
900	0.7580146	0.8819308	0.5077198	0.7681275	0.5082087	0.4871572	0.1699800	0.9538643	0.4437287	1.0941459
950	0.7518349	0.8489439	0.4150129	0.8097401	0.5289686	0.4568377	0.1289037	0.9912622	0.3637605	1.0401659
1000	0.7960595	0.8131680	0.4408817	0.7577707	0.5756602	0.4092650	0.1296432	0.9634921	0.3569932	0.9882502

0	0.8391445	0.9434076	0.4547959	0.7863235	0.5718283	0.4106047	0.1080144	0.9719045	0.3246143	1.1226199
50	0.8118913	0.7530079	0.4352360	0.9501476	0.6389596	0.4454918	0.0637926	1.0667166	0.3987789	1.0108367
100	0.8048570	0.8936318	0.4997491	0.9685696	0.5900778	0.4182168	0.0272660	0.9967695	0.3570617	0.9960934
150	0.8445388	0.8504081	0.5615154	0.9786413	0.6294788	0.4405740	0.0147426	0.9294437	0.3342935	0.9722184
200	0.8570465	0.8993491	0.4925824	0.9641241	0.5826176	0.5213255	0.0201235	0.8955113	0.4020650	0.9373833
250	0.8200397	0.8827262	0.4422494	0.9696410	0.5460998	0.5061602	0.0292511	0.8991904	0.3614873	1.0100863
300	0.7986883	0.8409510	0.4132249	1.0080468	0.5933642	0.4482150	0.0247068	0.9560062	0.3600023	1.0372122
350	0.7855563	0.8341550	0.4187941	1.0049145	0.6140427	0.4824713	0.0310808	0.9593368	0.4028090	1.0160244
400	0.8749787	0.8381236	0.4411719	0.9936174	0.5371811	0.4630838	0.0299627	0.8653852	0.4275333	1.0029920
450	0.8402787	0.8504189	0.4104663	0.9998150	0.5618924	0.4283002	0.0331578	0.9747506	0.4213387	0.9380694
500	0.7878999	0.8545894	0.4598059	1.0442200	0.6336590	0.4248265	0.0323673	0.9873988	0.3164931	1.0543238
550	0.8043853	0.8982225	0.5521085	0.8358648	0.6298409	0.2916297	0.0682947	0.9898135	0.3517822	0.9872461
600	0.7762648	0.9394044	0.4761883	0.8162634	0.5584831	0.3248612	0.0820631	0.9847694	0.3180704	0.9744600
650	0.8168745	1.0035428	0.4799491	0.7606622	0.4867595	0.3209280	0.1124073	0.9293031	0.3597193	1.0674153
700	0.7937717	0.8917337	0.4621617	0.6985049	0.5904910	0.3337003	0.1350338	0.8489467	0.4002917	1.1250565
750	0.7314450	0.9907732	0.4492641	0.8348776	0.5052581	0.3587279	0.1741909	0.9719347	0.4280578	1.0187065
800	0.7827937	0.9618917	0.4910751	0.8412265	0.5621113	0.3568625	0.1630589	0.9201072	0.3937226	1.0178480
850	0.8511671	0.9508830	0.5221131	0.7607290	0.5679432	0.5285467	0.1500427	0.9731276	0.3657280	1.0237579
900	0.8188024	0.8605740	0.4169050	0.7028546	0.5653123	0.6163233	0.1044071	0.9796497	0.3496187	0.9900916
950	0.7989065	0.8295085	0.5093170	0.7877214	0.6543352	0.4721987	0.0963922	0.9677701	0.3573837	1.0286181
1000	0.7759799	0.9152141	0.5117940	0.7749521	0.6287968	0.5052437	0.1191901	0.8912554	0.3520476	1.0892813
