"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.3236681	0.3579970	0.9927851	0.5750505	0.6694102	0.7752646	0.3457063	0.8816277	0.0898996	1.0000000
100	0.3837405	0.3580082	0.9927751	0.5674069	0.6608679	0.7752459	0.3457208	0.8816276	0.0899080	1.0000000
150	0.3977416	0.3580145	0.9927743	0.5625120	0.6593847	0.7752374	0.3457265	0.8816316	0.0899111	1.0000000
200	0.4010065	0.3580170	0.9927776	0.5604136	0.6591332	0.7752340	0.3457281	0.8816358	0.0899118	1.0000000
250	0.4017684	0.3580172	0.9927815	0.5596747	0.6590932	0.7752330	0.3457281	0.8816390	0.0899116	1.0000000
300	0.4019463	0.3580164	0.9927845	0.5594425	0.6590878	0.7752330	0.3457276	0.8816408	0.0899111	1.0000000
350	0.4019877	0.3580153	0.9927864	0.5593747	0.6590873	0.7752332	0.3457271	0.8816416	0.0899108	1.0000000
400	0.4019971	0.3580145	0.9927875	0.5593558	0.6590872	0.7752335	0.3457268	0.8816418	0.0899106	1.0000000
450	0.4019990	0.3580140	0.9927881	0.5593507	0.6590871	0.7752336	0.3457266	0.8816416	0.0899105	1.0000000
500	0.4019992	0.3580136	0.9927884	0.5593493	0.6590870	0.7752337	0.3457266	0.8816413	0.0899105	1.0000000
550	0.1442070	0.3580134	0.9927882	0.5639903	0.7079711	0.7752337	0.3457266	0.8816411	0.0899105	1.0000000
600	0.0841412	0.3580135	0.9927846	0.5719628	0.7165696	0.7752337	0.3457266	0.8816409	0.0899105	1.0000000
650	0.0701461	0.3580145	0.9927777	0.5763609	0.7180821	0.7752337	0.3457267	0.8816409	0.0899105	1.0000000
700	0.0668858	0.3580165	0.9927706	0.5780943	0.7183481	0.7752337	0.3457267	0.8816411	0.0899106	1.0000000
750	0.0661270	0.3580188	0.9927652	0.5786796	0.7183949	0.7752337	0.3457267	0.8816417	0.0899105	1.0000000
800	0.0659511	0.3580209	0.9927618	0.5788603	0.7184032	0.7752337	0.3457266	0.8816425	0.0899105	1.0000000
850	0.0659110	0.3580224	0.9927599	0.5789129	0.7184046	0.7752338	0.3457264	0.8816435	0.0899103	1.0000000
900	0.0659022	0.3580235	0.9927589	0.5789275	0.7184048	0.7752339	0.3457262	0.8816445	0.0899102	1.0000000
950	0.0659007	0.3580241	0.9927584	0.5789315	0.7184048	0.7752340	0.3457260	0.8816452	0.0899101	1.0000000
1000	0.0659006	0.3580244	0.9927582	0.5789325	0.7184047	0.7752341	0.3457258	0.8816458	0.0899099	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0319101	0.2627060	0.7840521	0.3511209	0.8521984	0.1301921	0.3458152	0.8745214	0.0690336	1.0000000
100	0.0251359	0.2600382	0.6911840	0.4519425	0.9676576	0.0728630	0.3472288	0.8527749	0.0640274	1.0000000
150	0.0292445	0.2799353	0.6497702	0.5342365	0.9939167	0.0676701	0.3506456	0.8348919	0.0645398	1.0000000
200	0.0364175	0.2978529	0.6311891	0.5620330	0.9988478	0.0670353	0.3544288	0.8301871	0.0664591	1.0000000
250	0.0427075	0.3092463	0.6227827	0.5698939	0.9997523	0.0668159	0.3567119	0.8344844	0.0677036	1.0000000
300	0.0471188	0.3155215	0.6189572	0.5720591	0.9999193	0.0667109	0.3570950	0.8415343	0.0678016	1.0000000
350	0.0498821	0.3187270	0.6172311	0.5726621	0.9999509	0.0666981	0.3562392	0.8478948	0.0671622	1.0000000
400	0.0514913	0.3202907	0.6164802	0.5728302	0.9999570	0.0667430	0.3549452	0.8525343	0.0663005	1.0000000
450	0.0523769	0.3210260	0.6161791	0.5728724	0.9999582	0.0668084	0.3537207	0.8555517	0.0655243	1.0000000
500	0.0528405	0.3213575	0.6160777	0.5728772	0.9999584	0.0668703	0.3527688	0.8573736	0.0649410	1.0000000
550	0.1231214	0.4565127	0.8256110	0.7970430	0.9885930	0.7086583	0.3519191	0.8692157	0.0857904	1.0000000
600	0.1180453	0.4439927	0.9184249	0.6954539	0.8932823	0.7663343	0.3496221	0.8915403	0.0901282	1.0000000
650	0.1093572	0.4095591	0.9594891	0.6376198	0.7951256	0.7729125	0.3459611	0.9040876	0.0891945	1.0000000
700	0.0980980	0.3850243	0.9779152	0.6095370	0.7465076	0.7753465	0.3428296	0.9060560	0.0875382	1.0000000
750	0.0870000	0.3712664	0.9863410	0.5937334	0.7272951	0.7769907	0.3412338	0.9021587	0.0866680	1.0000000
800	0.0785142	0.3642398	0.9902269	0.5850736	0.7199957	0.7777857	0.3410633	0.8964899	0.0866758	1.0000000
850	0.0729585	0.3608085	0.9919862	0.5808073	0.7172307	0.7778376	0.3417479	0.8913390	0.0872096	1.0000000
900	0.0696485	0.3591805	0.9927287	0.5789308	0.7163505	0.7774457	0.3427362	0.8875068	0.0879126	1.0000000
950	0.0677955	0.3584335	0.9929887	0.5782382	0.7163279	0.7768976	0.3436780	0.8849755	0.0885609	1.0000000
1000	0.0668064	0.3581107	0.9930322	0.5780976	0.7166705	0.7763774	0.3444218	0.8834347	0.0890626	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0658644	0.3579512	0.9942141	0.5068628	0.1983574	0.8135543	0.1885096	0.8816297	0.0404490	1.0000000
100	0.0657594	0.3575599	0.9967803	0.2564639	0.1033102	0.8758489	0.1373887	0.8816105	0.0264877	1.0000000
150	0.0655226	0.3568866	0.9983903	0.1269565	0.0816072	0.9085462	0.1207620	0.8815089	0.0225454	1.0000000
200	0.0652209	0.3562725	0.9992105	0.0895810	0.0743431	0.9210980	0.1153600	0.8813011	0.0214355	1.0000000
250	0.0649309	0.3558510	0.9996092	0.0788770	0.0713134	0.9254211	0.1136145	0.8810374	0.0211287	1.0000000
300	0.0646980	0.3556016	0.9997995	0.0755079	0.0700159	0.9268477	0.1130618	0.8807828	0.0210507	1.0000000
350	0.0645329	0.3554661	0.9998891	0.0743575	0.0694815	0.9273047	0.1128971	0.8805764	0.0210372	1.0000000
400	0.0644262	0.3553963	0.9999309	0.0739475	0.0692719	0.9274436	0.1128563	0.8804279	0.0210407	1.0000000
450	0.0643617	0.3553616	0.9999502	0.0738001	0.0691934	0.9274803	0.1128527	0.8803299	0.0210472	1.0000000
500	0.0643247	0.3553448	0.9999591	0.0737479	0.0691655	0.9274858	0.1128581	0.8802692	0.0210528	1.0000000
550	0.0643047	0.3553384	0.9998843	0.1160521	0.4842440	0.8841895	0.2701988	0.8802334	0.0706237	1.0000000
600	0.0643056	0.3553810	0.9990288	0.3229192	0.5890368	0.8212539	0.3213855	0.8802134	0.0846304	1.0000000
650	0.0643739	0.3556430	0.9970206	0.4644607	0.6479702	0.7913918	0.3380392	0.8802177	0.0885893	1.0000000
700	0.0645532	0.3561781	0.9951863	0.5284206	0.6845686	0.7805011	0.3434552	0.8802863	0.0897067	1.0000000
750	0.0648174	0.3567815	0.9940119	0.5566536	0.7037790	0.7768298	0.3452059	0.8804487	0.0900140	1.0000000
800	0.0651043	0.3572750	0.9933627	0.5692689	0.7125857	0.7756297	0.3457511	0.8806824	0.0900827	1.0000000
850	0.0653603	0.3576095	0.9930301	0.5748716	0.7162700	0.7752531	0.3458935	0.8809343	0.0900762	1.0000000
900	0.0655589	0.3578107	0.9928684	0.5773032	0.7177112	0.7751509	0.3459012	0.8811587	0.0900458	1.0000000
950	0.0656975	0.3579220	0.9927942	0.5783231	0.7182395	0.7751395	0.3458680	0.8813336	0.0900109	1.0000000
1000	0.0657868	0.3579796	0.9927629	0.5787321	0.7184145	0.7751558	0.3458283	0.8814571	0.0899798	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0764283	0.3877716	0.6197781	0.6449840	0.8596980	0.0733438	0.3457012	0.8822648	0.0898958	1.0000000
100	0.1563306	0.4856456	0.4523798	0.8415603	0.9716840	0.0109880	0.3454647	0.8904800	0.0897149	1.0000000
150	0.3306691	0.5962993	0.3772561	0.9377148	0.9949627	0.0054508	0.3440416	0.9094917	0.0886695	1.0000000
200	0.4938832	0.6791494	0.3435817	0.9621715	0.9991130	0.0049659	0.3409637	0.9304050	0.0864971	1.0000000
250	0.5988890	0.7291992	0.3285498	0.9676114	0.9998439	0.0049348	0.3370493	0.9465752	0.0838610	1.0000000
300	0.6597567	0.7560225	0.3218985	0.9688097	0.9999725	0.0049459	0.3333883	0.9571304	0.0815091	1.0000000
350	0.6937920	0.7694110	0.3189970	0.9690785	0.9999952	0.0049594	0.3305472	0.9634542	0.0797596	1.0000000
400	0.7123247	0.7757913	0.3177567	0.9691402	0.9999991	0.0049702	0.3285884	0.9670646	0.0785956	1.0000000
450	0.7221602	0.7787305	0.3172412	0.9691546	0.9999998	0.0049777	0.3273401	0.9690616	0.0778751	1.0000000
500	0.7272502	0.7800461	0.3170355	0.9691580	1.0000000	0.0049826	0.3265872	0.9701393	0.0774505	1.0000000
550	0.6499594	0.7204564	0.6907930	0.8893290	0.9917542	0.7171869	0.3261524	0.9705191	0.0772100	1.0000000
600	0.4374032	0.5805128	0.8585409	0.7150334	0.8957442	0.7806601	0.3259728	0.9683071	0.0771191	1.0000000
650	0.2895251	0.4736019	0.9338465	0.6397910	0.7890173	0.7863347	0.3262519	0.9609710	0.0773132	1.0000000
700	0.1943955	0.4136550	0.9676426	0.6072558	0.7362149	0.7865698	0.3273330	0.9482144	0.0780120	1.0000000
750	0.1352544	0.3836414	0.9827589	0.5898370	0.7167393	0.7858585	0.3293933	0.9322376	0.0793327	1.0000000
800	0.1016122	0.3693590	0.9894281	0.5807590	0.7108390	0.7845602	0.3322618	0.9165068	0.0811782	1.0000000
850	0.0837106	0.3627559	0.9922487	0.5768146	0.7098891	0.7828476	0.3354698	0.9036636	0.0832568	1.0000000
900	0.0745392	0.3597820	0.9933078	0.5756028	0.7107487	0.7809978	0.3384915	0.8945632	0.0852268	1.0000000
950	0.0699485	0.3584970	0.9935744	0.5756495	0.7122348	0.7792903	0.3409718	0.8887579	0.0868479	1.0000000
1000	0.0676993	0.3579884	0.9935115	0.5761890	0.7138117	0.7779020	0.3427946	0.8853357	0.0880371	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0658673	0.3579627	0.9938679	0.5794468	0.7386192	0.7237356	0.1537639	0.8816293	0.0562606	0.7567605
100	0.0657882	0.3576645	0.9958878	0.5694956	0.7464996	0.7870870	0.0913400	0.8816153	0.0542150	0.6678122
150	0.0656056	0.3571423	0.9970571	0.5460221	0.7184978	0.8238022	0.0710356	0.8815381	0.0602565	0.6352854
200	0.0653791	0.3566938	0.9973652	0.5218779	0.6871172	0.8378939	0.0644336	0.8813790	0.0658859	0.6233910
250	0.0651812	0.3564559	0.9971939	0.5037332	0.6669665	0.8427038	0.0622909	0.8811834	0.0693558	0.6190414
300	0.0650531	0.3564044	0.9968747	0.4921501	0.6568149	0.8442867	0.0616000	0.8810122	0.0711450	0.6174508
350	0.0649974	0.3564572	0.9965868	0.4856199	0.6523398	0.8447999	0.0613807	0.8809004	0.0719829	0.6168692
400	0.0649937	0.3565429	0.9963838	0.4823102	0.6505232	0.8449637	0.0613133	0.8808501	0.0723535	0.6166565
450	0.0650173	0.3566217	0.9962585	0.4807731	0.6498260	0.8450148	0.0612933	0.8808446	0.0725107	0.6165787
500	0.0650493	0.3566800	0.9961874	0.4801069	0.6495693	0.8450303	0.0612874	0.8808630	0.0725739	0.6165503
550	0.0650891	0.3567608	0.9946090	0.4912693	0.6259251	0.8997001	0.2533298	0.8808869	0.1177448	0.8597794
600	0.0652458	0.3572777	0.9907341	0.5088305	0.6181297	0.8311281	0.3157941	0.8809266	0.1123211	0.9487239
650	0.0655879	0.3582296	0.9889684	0.5248453	0.6494737	0.7950989	0.3361042	0.8810777	0.1020803	0.9812492
700	0.0659795	0.3589429	0.9893586	0.5435284	0.6819861	0.7818131	0.3426864	0.8813727	0.0956710	0.9931432
750	0.0662652	0.3591379	0.9904021	0.5592535	0.7018654	0.7773446	0.3447845	0.8817049	0.0924459	0.9974926
800	0.0663879	0.3589825	0.9913278	0.5691972	0.7115688	0.7758999	0.3454182	0.8819484	0.0909590	0.9990831
850	0.0663764	0.3587123	0.9919588	0.5744916	0.7157502	0.7754549	0.3455860	0.8820555	0.0903030	0.9996647
900	0.0662920	0.3584645	0.9923384	0.5770229	0.7174095	0.7753300	0.3456208	0.8820501	0.0900242	0.9998774
950	0.0661874	0.3582836	0.9925501	0.5781444	0.7180264	0.7752993	0.3456293	0.8819826	0.0899138	0.9999552
1000	0.0660935	0.3581674	0.9926619	0.5786120	0.7182434	0.7752903	0.3456399	0.8818966	0.0898774	0.9999836

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.1425926	0.1088242	0.9927458	0.8000768	0.7166718	0.7917716	0.2764596	0.8615282	0.0901182	1.0000000
100	0.1411499	0.0358677	0.9925722	0.8404552	0.7042431	0.8171267	0.2577601	0.7664098	0.0938010	1.0000000
150	0.1360357	0.0145059	0.9918127	0.8444916	0.6863466	0.8264938	0.2648016	0.6237308	0.1086185	1.0000000
200	0.1342701	0.0082550	0.9888435	0.8411744	0.6753599	0.8208067	0.2893384	0.5135720	0.1413166	1.0000000
250	0.1340074	0.0064393	0.9799634	0.8382532	0.6758994	0.8054809	0.3207698	0.4549044	0.1883368	1.0000000
300	0.1345593	0.0059485	0.9602087	0.8383732	0.6860323	0.7875211	0.3484582	0.4283718	0.2353396	1.0000000
350	0.1360733	0.0058903	0.9290603	0.8414732	0.7006656	0.7724040	0.3676854	0.4169985	0.2706421	1.0000000
400	0.1388350	0.0060068	0.8934264	0.8460281	0.7148801	0.7620635	0.3791048	0.4120375	0.2923902	1.0000000
450	0.1427943	0.0062004	0.8615892	0.8504835	0.7259771	0.7559021	0.3852596	0.4097381	0.3042471	1.0000000
500	0.1474144	0.0064106	0.8376485	0.8540085	0.7334646	0.7525450	0.3884039	0.4086118	0.3103048	1.0000000
550	0.0619887	0.3003127	0.8221438	0.6380207	0.7399491	0.7311360	0.4800316	0.4520978	0.3108934	1.0000000
600	0.0530904	0.3915947	0.8196362	0.6024070	0.7562772	0.7046095	0.4875457	0.6289128	0.2699289	1.0000000
650	0.0703565	0.4183542	0.8473176	0.6022621	0.7738345	0.7049683	0.4480163	0.7691494	0.1961359	1.0000000
700	0.0869258	0.4176340	0.8952650	0.6052270	0.7784045	0.7232052	0.4049733	0.8446940	0.1418156	1.0000000
750	0.0930243	0.4041499	0.9366831	0.6040722	0.7695758	0.7437430	0.3749653	0.8798915	0.1122639	1.0000000
800	0.0909293	0.3885858	0.9631452	0.5995009	0.7547273	0.7591113	0.3575755	0.8935775	0.0979371	1.0000000
850	0.0852386	0.3762793	0.9779438	0.5937316	0.7405201	0.7684969	0.3486683	0.8965531	0.0914926	1.0000000
900	0.0792194	0.3681618	0.9857081	0.5883827	0.7299788	0.7734633	0.3447173	0.8948006	0.0889176	1.0000000
950	0.0743567	0.3633409	0.9896225	0.5842375	0.7233562	0.7757142	0.3434065	0.8915576	0.0881771	1.0000000
1000	0.0709466	0.3606663	0.9915202	0.5814472	0.7197386	0.7764823	0.3433546	0.8884009	0.0882409	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0658670	0.3579616	0.9939159	0.5788203	0.7182800	0.7754606	0.3437881	0.9283332	0.0521920	1.0000000
100	0.0657826	0.3576430	0.9961865	0.5787988	0.7180270	0.7770815	0.3387724	0.9460796	0.0398715	1.0000000
150	0.0655786	0.3570501	0.9977959	0.5784812	0.7168072	0.7797673	0.3343000	0.9527977	0.0353572	1.0000000
200	0.0653054	0.3564695	0.9986892	0.5777908	0.7147650	0.7821348	0.3314878	0.9552977	0.0336002	1.0000000
250	0.0650317	0.3560459	0.9991468	0.5768868	0.7126447	0.7836803	0.3299928	0.9561861	0.0329004	1.0000000
300	0.0648038	0.3557821	0.9993730	0.5760038	0.7109786	0.7845316	0.3292757	0.9564696	0.0326222	1.0000000
350	0.0646369	0.3556328	0.9994826	0.5752968	0.7098859	0.7849517	0.3289576	0.9565373	0.0325141	1.0000000
400	0.0645257	0.3555531	0.9995349	0.5748078	0.7092545	0.7851423	0.3288266	0.9565366	0.0324740	1.0000000
450	0.0644568	0.3555123	0.9995595	0.5745057	0.7089228	0.7852226	0.3287774	0.9565201	0.0324604	1.0000000
500	0.0644162	0.3554920	0.9995710	0.5743352	0.7087617	0.7852535	0.3287614	0.9565044	0.0324566	1.0000000
550	0.0643951	0.3554891	0.9993015	0.5742479	0.7086975	0.7850813	0.3305317	0.9092651	0.0669296	1.0000000
600	0.0644102	0.3555899	0.9981273	0.5742714	0.7089628	0.7835122	0.3354143	0.8913030	0.0796019	1.0000000
650	0.0645013	0.3559047	0.9965296	0.5745852	0.7101672	0.7808428	0.3399833	0.8844999	0.0852763	1.0000000
700	0.0646789	0.3563788	0.9951269	0.5752788	0.7122065	0.7784236	0.3429583	0.8819919	0.0879487	1.0000000
750	0.0649139	0.3568720	0.9941283	0.5762010	0.7143563	0.7768094	0.3445723	0.8811652	0.0891726	1.0000000
800	0.0651610	0.3572839	0.9934989	0.5771076	0.7160689	0.7759082	0.3453473	0.8809981	0.0897004	1.0000000
850	0.0653827	0.3575817	0.9931337	0.5778334	0.7172035	0.7754648	0.3456778	0.8810726	0.0899065	1.0000000
900	0.0655595	0.3577761	0.9929351	0.5783331	0.7178608	0.7752713	0.3457948	0.8812131	0.0899714	1.0000000
950	0.0656881	0.3578935	0.9928334	0.5786389	0.7182015	0.7752007	0.3458185	0.8813484	0.0899790	1.0000000
1000	0.0657749	0.3579599	0.9927847	0.5788079	0.7183590	0.7751847	0.3458070	0.8814549	0.0899670	1.0000000

0	0.0658712	0.3579799	0.9928070	0.5787386	0.7181857	0.7753024	0.3456739	0.8816405	0.0898802	1.0000000
50	0.0658758	0.3579974	0.9927485	0.6047072	0.8600339	0.0706630	0.3497684	0.7866146	0.0930655	1.0000000
100	0.0658898	0.3580371	0.9921808	0.7908905	0.9718408	0.0080593	0.3612838	0.7504950	0.1022510	1.0000000
150	0.0659462	0.3582207	0.9906537	0.8836158	0.9949964	0.0024822	0.3723778	0.7367761	0.1113038	1.0000000
200	0.0660951	0.3586607	0.9884962	0.9070678	0.9991192	0.0019727	0.3797676	0.7316081	0.1173623	1.0000000
250	0.0663591	0.3593241	0.9863462	0.9122497	0.9998451	0.0019184	0.3838554	0.7297550	0.1206739	1.0000000
300	0.0667131	0.3600644	0.9846350	0.9133852	0.9999727	0.0019085	0.3858668	0.7292276	0.1222642	1.0000000
350	0.0671012	0.3607344	0.9834690	0.9136388	0.9999952	0.0019052	0.3867614	0.7292414	0.1229446	1.0000000
400	0.0674661	0.3612540	0.9827603	0.9136968	0.9999992	0.0019038	0.3871054	0.7294594	0.1231873	1.0000000
450	0.0677703	0.3616118	0.9823688	0.9137103	0.9999999	0.0019033	0.3871955	0.7297248	0.1232341	1.0000000
500	0.0680000	0.3618354	0.9821728	0.9137135	1.0000000	0.0019031	0.3871787	0.7299653	0.1232022	1.0000000
550	0.0681591	0.3619617	0.9821972	0.8853234	0.9931523	0.6854064	0.3821763	0.8251665	0.1183584	1.0000000
600	0.0682425	0.3619563	0.9833682	0.7225310	0.9099784	0.7501059	0.3695270	0.8614218	0.1072750	1.0000000
650	0.0681977	0.3616358	0.9857363	0.6479399	0.8123118	0.7619764	0.3585985	0.8752231	0.0986718	1.0000000
700	0.0679872	0.3609717	0.9881789	0.6158090	0.7594729	0.7680681	0.3518636	0.8804052	0.0938234	1.0000000
750	0.0676441	0.3601699	0.9900445	0.5986014	0.7363191	0.7717311	0.3483248	0.8822166	0.0914547	1.0000000
800	0.0672451	0.3594436	0.9912617	0.5888969	0.7263626	0.7737120	0.3466450	0.8826875	0.0903982	1.0000000
850	0.0668647	0.3588925	0.9919832	0.5837351	0.7219244	0.7746775	0.3459195	0.8826415	0.0899694	1.0000000
900	0.0665487	0.3585214	0.9923827	0.5811517	0.7198935	0.7751036	0.3456472	0.8824295	0.0898223	1.0000000
950	0.0663120	0.3582923	0.9925913	0.5799106	0.7189692	0.7752675	0.3455752	0.8822008	0.0897932	1.0000000
1000	0.0661485	0.3581601	0.9926939	0.5793330	0.7185660	0.7753136	0.3455826	0.8820110	0.0898077	1.0000000
