"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
550	0.6996500	0.5117511	0.7821555	0.1562001	0.3858038	0.3643960	0.9753636	0.2699462	0.6348291	0.9655282
600	0.6471290	0.5006945	0.7270503	0.1435445	0.2892608	0.3451165	0.9860468	0.2627136	0.6496569	1.0412852
650	0.6556483	0.4998211	0.7398023	0.2443715	0.2784479	0.3484826	0.9696903	0.2987001	0.6811317	0.9593314
700	0.6394598	0.5611124	0.7707376	0.2471450	0.2744671	0.4010493	1.0610869	0.3227737	0.6888599	0.9830657
750	0.8022527	0.5995859	0.7554703	0.1906173	0.2881870	0.3343082	1.0850546	0.3601310	0.7229062	0.9784980
800	0.7625662	0.5560265	0.6907424	0.1907471	0.2694137	0.3281509	1.0738161	0.3333031	0.6975655	1.0158039
850	0.7376585	0.5421877	0.7448266	0.1835379	0.3408171	0.4035102	0.9955121	0.3455547	0.6837560	1.0545006
900	0.6905395	0.5787616	0.6952713	0.2136828	0.3073429	0.4046928	0.9867289	0.4310813	0.5842044	0.9810276
950	0.6354682	0.5343822	0.7025532	0.2294679	0.3015018	0.3670960	0.9757419	0.3678143	0.6318014	1.0249574
1000	0.6939392	0.5090819	0.7255848	0.2455874	0.2663159	0.3177880	1.0110767	0.3567399	0.6553865	0.9307145

0	0.7402743	0.6126633	0.7452488	0.2926981	0.3132555	0.3812805	1.0453552	0.3746819	0.6660419	0.9932162
50	0.7752710	0.5030519	0.6794335	0.1519843	0.3347975	0.3611177	0.8548128	0.3659902	0.5246922	1.0420524
100	0.9125652	0.5663504	0.7801497	0.2214490	0.3227288	0.3531018	0.7631819	0.2881078	0.4458882	1.1175774
150	0.9174562	0.5305674	0.7342753	0.2121781	0.2676571	0.3778695	0.7292988	0.2571986	0.4139076	0.9858926
200	0.9453463	0.6538696	0.8566432	0.1668102	0.2723016	0.4709547	0.7536878	0.2628054	0.3526272	0.9914881
250	0.9129681	0.5593057	0.8722180	0.2196138	0.3463295	0.4576448	0.6575742	0.2531060	0.3820712	1.0105662
300	0.9602673	0.5278298	0.8820361	0.1560499	0.3413811	0.4266086	0.6981048	0.2587286	0.3759552	0.9775902
350	1.0451040	0.6025824	0.8645891	0.2002347	0.3300864	0.4738761	0.7244494	0.2341011	0.4010832	0.9600533
400	0.9792946	0.6536884	0.8681694	0.1638368	0.3773895	0.5434827	0.7258248	0.2431768	0.4048940	1.0352288
450	0.9552429	0.6448004	0.8284624	0.1595922	0.3404603	0.4957044	0.6839055	0.2500941	0.4733813	0.9695953
500	0.9290323	0.5871845	0.8002238	0.1510152	0.3742937	0.4939075	0.6499264	0.2077914	0.3991877	1.0365307
550	0.7791115	0.5285218	0.9281752	0.1456147	0.3830926	0.4451067	0.8748114	0.1447426	0.6498327	1.0008285
600	0.6709441	0.5485982	0.8784104	0.1363632	0.3716281	0.4164105	0.8629810	0.1324492	0.6285452	0.9570740
650	0.7202603	0.6512453	0.9254392	0.1074346	0.3562109	0.4295111	0.9912298	0.1314199	0.6032252	0.9761336
700	0.7575969	0.6224699	0.8802844	0.1035116	0.3523673	0.3925114	0.9490357	0.1222680	0.6314942	0.9647118
750	0.8214134	0.6542872	0.8538848	0.0986908	0.3554418	0.3461783	1.0644722	0.1099683	0.6872259	0.9824057
800	0.7640196	0.5950934	0.8648943	0.1318837	0.2757843	0.3678794	0.9388321	0.0952271	0.6711348	0.9366678
850	0.7595665	0.6664321	0.8047155	0.1574617	0.2977172	0.3954603	1.0097346	0.1277389	0.6854965	0.9386281
900	0.8345086	0.6618808	0.8165302	0.1824186	0.2567193	0.3828316	0.9820402	0.1984323	0.6813582	1.0408325
950	0.8046276	0.6294815	0.7620234	0.2052194	0.3080598	0.3845946	1.0597420	0.2618644	0.6819160	0.9269796
1000	0.7702616	0.5931782	0.7643133	0.1705598	0.2708973	0.3464675	0.9581911	0.2378350	0.6899443	1.0286288

0	0.7402743	0.6126633	0.7452488	0.2926981	0.3132555	0.3812805	1.0453552	0.3746819	0.6660419	0.9932162
50	0.8430021	0.5711793	0.7213801	0.2621320	0.7432513	0.2504731	0.9592907	0.4519342	0.5765887	1.0631612
100	0.8010872	0.5491829	0.7346959	0.1212383	0.9401890	0.2693703	1.0095611	0.4396140	0.5742091	0.9385674
150	0.6899825	0.4994071	0.7522856	0.0461834	0.9797363	0.2945857	0.9783363	0.3187330	0.6406539	0.9203473
200	0.7335179	0.5332143	0.9580133	0.0360415	0.8877149	0.2987791	0.9925209	0.2226910	0.7074134	0.9361606
250	0.7241648	0.6167633	0.9582731	0.0250340	0.9580219	0.2768005	1.0342612	0.1393734	0.6728546	0.9722188
300	0.6670749	0.6406275	0.9580544	0.0301316	0.9262731	0.2400668	0.9888608	0.1370367	0.7131379	0.9396559
350	0.7169702	0.6890518	1.0347085	0.0386540	0.9638251	0.2490641	1.0262910	0.1014770	0.7200356	0.9724240
400	0.8326006	0.6652949	1.0001263	0.0228319	1.0565534	0.2195928	1.0196363	0.1377322	0.7156057	0.9740807
450	0.8215574	0.6234663	0.9643473	0.0250906	1.0734815	0.2238613	1.0816789	0.1621747	0.6875853	0.9257425
500	0.7503824	0.7094500	0.9923583	0.0171872	1.0700667	0.2080549	1.1049909	0.1302486	0.7250856	0.9951332
550	0.8038273	0.6950128	0.9331152	0.0221547	0.3752323	0.3062288	1.0467561	0.0481588	0.6327811	0.9972400
600	0.7895201	0.7182237	1.0057186	0.0256013	0.2633612	0.3627774	1.0318372	0.0306156	0.6178551	1.0475326
650	0.8302678	0.6642900	1.0825738	0.1069723	0.2755655	0.3687187	1.0406261	0.0457872	0.6236935	0.9359913
700	0.8065643	0.7570720	0.9945386	0.2039615	0.2155260	0.3501340	0.9633390	0.0919593	0.7186690	0.9458009
750	0.8509172	0.6994459	0.8608888	0.2919934	0.2557289	0.3720970	0.9263752	0.2277621	0.7643045	1.0417915
800	0.8403402	0.6177865	0.7604799	0.3049466	0.3305916	0.3889427	0.9731679	0.3236500	0.7717077	1.0336744
850	0.7761704	0.5864565	0.6368573	0.2862578	0.2892267	0.4188799	1.0481834	0.3450574	0.7264371	1.0223827
900	0.8181227	0.4985517	0.6406973	0.2582505	0.2805145	0.4288862	1.0796495	0.4365417	0.6499155	1.0190493
950	0.7445097	0.5051674	0.7075727	0.2394493	0.2988340	0.3373160	1.0428398	0.4010355	0.6444119	0.9768214
1000	0.7080213	0.4758872	0.6337482	0.2902268	0.2057584	0.3727838	1.0179386	0.4688072	0.6449752	1.0770545

0	0.7402743	0.6126633	0.7452488	0.2926981	0.3132555	0.3812805	1.0453552	0.3746819	0.6660419	0.9932162
50	0.7922926	0.7272852	0.4924449	0.2186363	0.2913197	0.3551584	1.0501439	0.5459206	0.5928126	0.4975844
100	0.7779623	0.7302653	0.4445166	0.1848054	0.2199240	0.3282337	1.0150598	0.6060099	0.6144163	0.4018183
150	0.8346161	0.8092765	0.4866149	0.2292346	0.2222352	0.3160471	1.0210968	0.6696798	0.5312081	0.4054884
200	0.8189742	0.6651800	0.4411252	0.3072101	0.2667210	0.3176623	1.0479359	0.7475762	0.4245901	0.4045133
250	0.8829497	0.7201815	0.4341392	0.3413750	0.1958908	0.3218918	0.9784239	0.7193683	0.3873651	0.4213623
300	0.8565076	0.6331639	0.3975927	0.3474168	0.2867539	0.3624650	1.0610383	0.8171370	0.4533139	0.4171302
350	0.7481904	0.7196823	0.3160618	0.3340902	0.3318091	0.3560889	1.1061974	0.7936641	0.4516494	0.4341179
400	0.7785881	0.6391926	0.3323145	0.2027873	0.2845986	0.3201361	1.0721623	0.8307144	0.4155083	0.3815666
450	0.7592615	0.6139577	0.3570634	0.2127492	0.2650651	0.4312414	1.0555795	0.7229882	0.4267433	0.4219221
500	0.7981723	0.6400146	0.4019187	0.2526361	0.3148086	0.3404926	1.0071480	0.7018260	0.4631568	0.3407982
550	0.7841275	0.3597406	0.7011001	0.2431263	0.2955491	0.3801694	1.0247838	0.4950832	0.4937866	0.8743678
600	0.6923703	0.3694586	0.6750789	0.2458760	0.3446674	0.3532908	1.0098487	0.4285245	0.5733821	0.9514761
650	0.5922632	0.4445519	0.7400121	0.2362608	0.2989895	0.3681942	0.9196135	0.3854464	0.5542246	0.9377577
700	0.6413159	0.5254020	0.6945640	0.2891661	0.2795845	0.4205378	0.9204230	0.3493163	0.7048534	0.9725805
750	0.6818812	0.5250268	0.7098377	0.3745652	0.2678894	0.4155672	0.9346449	0.3646636	0.6839866	0.9436809
800	0.6434531	0.5655568	0.5951844	0.3514971	0.3248146	0.3791005	0.9685837	0.4779223	0.5707651	0.9743448
850	0.5925290	0.5702453	0.6303382	0.2624448	0.3166444	0.3993856	1.0117416	0.4690238	0.6262386	0.9828945
900	0.5891994	0.5337573	0.7102068	0.2988997	0.2661886	0.3754586	1.0318147	0.4686164	0.6259780	1.0125443
950	0.7002249	0.6158597	0.6639214	0.3047023	0.3137381	0.4078786	1.0318346	0.4013057	0.6341307	1.0701841
1000	0.6711968	0.4999089	0.7723041	0.2983466	0.3274202	0.3906660	1.0253660	0.4000888	0.6751471	0.9184787
