YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.0000000	0.8503042	0.3687357	0.5696172	0.0000000	0.2828957	1.0000000	1.0000000	0.9118984	0.1457038
0.0000000	0.8082875	0.3292817	0.5696170	0.5757647	0.4387130	0.6124238	1.0000000	0.0000000	0.2386263
0.2705236	0.9874894	1.0000000	0.0000000	0.4629967	0.5590989	0.4332917	0.0349373	1.0000000	0.0000000
0.6301894	0.3853841	0.1595336	1.0000000	0.0000000	0.2828956	1.0000000	0.0000000	0.9118990	0.1457037
0.6301893	0.3853842	0.1595336	0.9999999	0.0000000	0.2828956	1.0000000	0.0296128	0.0000000	0.1457037
