YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.0000000	0.2647776	0.2651266	0.4202485	0.0426146	1.0000000	0.0000000	0.0637916	0.1539475	1.0000000
0.0669262	0.0000000	0.3188960	0.3754313	0.5887117	0.1675470	0.1378763	0.9951007	0.9999999	0.0000000
