"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
0	0.5794247	0.8375578	0.4661848	0.9524234	0.3320366	0.4769083	0.9908491	0.7721147	0.6035644	0.9992969
50	0.6238692	0.7943103	0.4814446	0.9754651	0.2750422	0.5343108	0.9731289	0.6116077	0.5604620	0.9777216
100	0.5904526	0.8505365	0.4894110	0.9935150	0.3168140	0.5049680	0.8202661	0.5786531	0.5375364	1.0484525
150	0.4874578	0.8229861	0.4474872	1.0855525	0.3727959	0.5287039	0.8641005	0.5855587	0.5442704	1.0393549
200	0.4990491	0.7926593	0.3916911	0.9441356	0.3541296	0.5319394	0.9102134	0.5695074	0.5264606	1.0510561
250	0.5353331	0.8117670	0.4404638	0.8699220	0.3386823	0.4843932	0.9994425	0.5638617	0.5560464	1.0049671
300	0.5749655	0.8609766	0.4615522	0.9129141	0.2689646	0.4958325	0.9515871	0.5702660	0.5219341	1.0071904
350	0.4928594	0.8200810	0.5253637	0.8898539	0.3109159	0.6014445	1.0187769	0.5697146	0.5464797	1.0698792
400	0.4967250	0.8407805	0.4753933	0.9991588	0.3190204	0.6313195	0.9561179	0.5394014	0.6081289	1.1019097
450	0.5692853	0.8555165	0.4763730	0.9101764	0.4013390	0.5617429	0.8003028	0.5241895	0.6238312	0.9885042
500	0.5884043	0.7679561	0.4571283	0.8949630	0.3346623	0.4533464	0.8195899	0.5766020	0.6050551	0.9555891
550	0.5659738	0.8603588	0.4150986	0.9273775	0.3364023	0.4606847	0.8920876	0.8294002	0.5557792	0.9313495
600	0.5811653	0.8666915	0.4580058	0.9078163	0.3371372	0.4747551	0.9891309	0.7587382	0.5786421	1.0141012
650	0.5873258	0.8156921	0.4794219	0.9188736	0.3412051	0.5593205	0.9271278	0.7234598	0.5317976	1.0341298
700	0.5895534	0.7799093	0.4463729	0.9281778	0.3237051	0.5128551	0.9684747	0.7618052	0.5526012	1.0381684
750	0.5379783	0.8040516	0.5626303	0.9978284	0.2879928	0.4785329	0.8829320	0.7490110	0.5639834	1.0689374
800	0.5968675	0.8076733	0.4639371	0.9106727	0.2904909	0.4834790	0.9081310	0.7645633	0.5110480	1.0763073
850	0.6506710	0.9012823	0.4430615	0.9668113	0.3225185	0.4890584	1.0263757	0.6986024	0.5268155	1.0176831
900	0.6223300	0.8945116	0.3387452	1.0084430	0.3166539	0.5616823	0.9697995	0.7138065	0.5549621	0.9648556
950	0.6605107	0.9780191	0.4523915	0.8813340	0.3242932	0.5524474	0.9539799	0.7413117	0.5270423	0.9950569
1000	0.6379471	0.9458630	0.4031651	1.0152154	0.3594281	0.5524125	0.9447403	0.7365997	0.5510063	0.9751463

0	0.5794247	0.8375578	0.4661848	0.9524234	0.3320366	0.4769083	0.9908491	0.7721147	0.6035644	0.9992969
50	0.4943437	0.5774749	0.4958361	0.8880529	0.2996550	0.5159432	0.9656580	0.7709091	0.6061059	1.0053642
100	0.4283040	0.5134567	0.4989469	0.9391403	0.3188426	0.4899106	0.9464827	0.7840182	0.6836264	1.0488168
150	0.3581732	0.5598093	0.4563840	1.0374911	0.3644637	0.5066005	0.9702516	0.7799355	0.6273307	0.9960519
200	0.3979270	0.5529361	0.5090439	0.9740190	0.3951743	0.5205083	1.0045873	0.7279408	0.6939735	0.9893520
250	0.3973797	0.6004767	0.4909047	0.9788236	0.2884483	0.5509090	1.0501814	0.7850398	0.5933791	0.8802522
300	0.3680315	0.6060913	0.4249779	0.9875482	0.3356442	0.5610008	0.9901556	0.8145161	0.6345775	0.9434710
350	0.3059605	0.6096652	0.3811555	0.9845141	0.3125938	0.4896284	0.9751559	0.7634912	0.5875369	1.0517172
400	0.3712311	0.5884735	0.4076021	0.9318489	0.2944704	0.4559255	1.0507471	0.7726084	0.6198974	1.0963440
450	0.4059955	0.6904822	0.4579264	0.9386564	0.3187510	0.5210302	1.0059692	0.8008756	0.6337007	1.0391011
500	0.4051065	0.6146206	0.4601551	0.9413859	0.2570295	0.5511355	1.0389683	0.7501387	0.6380730	1.0477632
550	0.4358971	0.7981045	0.5302682	0.8745085	0.2502235	0.5832009	0.9173176	0.8091163	0.6864375	1.0086104
600	0.5620654	0.7952709	0.5478378	0.9084011	0.3571402	0.5455669	0.8419162	0.7474271	0.6156532	1.0390489
650	0.5136317	0.7797834	0.5072650	0.9529851	0.3240794	0.5354509	0.8387256	0.8080712	0.5568576	0.9856534
700	0.5172221	0.8097009	0.4556771	0.9762500	0.3135667	0.5688813	0.9643483	0.7857835	0.5127491	1.0046351
750	0.5928627	0.8250963	0.4160437	0.9911339	0.3063150	0.5146450	0.8785566	0.7821687	0.4804976	1.0671286
800	0.6015872	0.8670917	0.4731562	0.9001420	0.3321478	0.4748765	0.9137738	0.6787723	0.5263275	1.0336206
850	0.5910765	0.8906391	0.4768608	0.8639770	0.3300711	0.5461590	0.8193589	0.7103149	0.5717900	1.0061492
900	0.5570668	0.7707318	0.4717789	0.9277143	0.3330346	0.4981731	0.9221135	0.7961765	0.5225725	1.0097406
950	0.5554774	0.8224644	0.4834906	0.9497872	0.3068877	0.5359335	0.9938838	0.7731701	0.5753396	0.9647445
1000	0.5490019	0.8113455	0.4663171	0.9019939	0.3333269	0.5300029	1.0111657	0.8845313	0.5914758	0.9750974

0	0.5794247	0.8375578	0.4661848	0.9524234	0.3320366	0.4769083	0.9908491	0.7721147	0.6035644	0.9992969
50	0.7253956	0.9411447	0.1876224	0.3510435	0.6639025	0.5371364	0.9829533	0.7398223	0.5446197	0.9754026
100	0.6931540	0.9639665	0.1898495	0.1534166	0.7130448	0.5891132	0.9478227	0.7829302	0.5839102	1.0250022
150	0.6793950	0.9527538	0.1984970	0.0969823	0.7631511	0.6329928	0.9134804	0.7745743	0.6376903	1.0297959
200	0.6527846	0.9821720	0.1909835	0.0701548	0.8398484	0.6104716	0.9442110	0.8639917	0.6873304	1.0307811
250	0.5886789	0.9252029	0.2277119	0.0656423	0.8264024	0.5295303	0.9755682	0.7937244	0.6521309	0.9989562
300	0.6326645	0.9136714	0.2191525	0.0681478	0.7753203	0.5372189	1.0476145	0.8104336	0.5605442	0.9311175
350	0.6839799	0.9385431	0.2382325	0.0366082	0.6972169	0.5349232	0.9903419	0.8661684	0.5409617	0.9667240
400	0.7133040	0.9553302	0.2592942	0.0324722	0.7580610	0.5128051	0.9970540	0.8990965	0.5613931	1.0054729
450	0.6528768	0.9652957	0.2505743	0.0414609	0.7476831	0.5612200	0.9398835	0.8459433	0.5217377	1.0176944
500	0.6263477	0.9927916	0.2581648	0.0465047	0.7538343	0.5619683	0.8978908	0.7769534	0.5368831	0.9711211
550	0.5561496	0.9069361	0.7103754	0.4784163	0.4846781	0.5406580	0.9455696	0.7185630	0.5849818	0.9622633
600	0.5920245	0.6918386	0.8327305	0.6557545	0.3612528	0.5784482	1.0321005	0.7488073	0.4711183	0.9304288
650	0.4902745	0.5580161	0.7564378	0.8378690	0.3328244	0.5460369	1.0195947	0.7200819	0.5252039	0.9246168
700	0.4062253	0.5985451	0.5657356	0.8920323	0.3235571	0.5459948	1.0083293	0.6914882	0.5862353	1.0171024
750	0.3931456	0.6604540	0.4978773	0.9069414	0.3409048	0.5161133	0.9713847	0.7288969	0.5288490	1.0382230
800	0.3839312	0.6811539	0.4292637	0.9948583	0.3105426	0.5839322	0.9345443	0.7278087	0.5632745	0.9831873
850	0.4516875	0.8037139	0.4411109	0.9604144	0.2827669	0.5486782	0.9854568	0.7606586	0.5696675	0.9739114
900	0.5710080	0.7918831	0.4694488	0.9615807	0.3115396	0.5571826	1.0839199	0.8231889	0.5947699	0.9402533
950	0.5420631	0.8055589	0.4280739	0.9560827	0.3440253	0.5317746	1.0392909	0.7567695	0.5547478	1.0340933
1000	0.5049425	0.7856683	0.4528833	0.9458123	0.3248805	0.5583673	1.0361414	0.7425653	0.5812403	1.1292788

0	0.5794247	0.8375578	0.4661848	0.9524234	0.3320366	0.4769083	0.9908491	0.7721147	0.6035644	0.9992969
50	0.8953289	0.4652632	0.4545668	0.8898535	0.6077658	0.4919516	0.9850475	0.7086421	0.5687681	1.0552832
100	0.8645160	0.3872997	0.5125708	0.8539245	0.6338904	0.4858268	0.8798249	0.7748819	0.5566554	1.0253417
150	0.9482088	0.2432517	0.5030793	0.8858333	0.6042272	0.5142648	1.0201083	0.7741628	0.5230331	0.9985420
200	0.9570448	0.2542530	0.4380863	0.8226536	0.5797149	0.5109218	0.9619663	0.7264635	0.6007392	0.9131901
250	0.8873555	0.3075450	0.4413950	0.7236012	0.6621712	0.5214259	0.9538158	0.7511193	0.5626657	1.0167701
300	0.9263985	0.3283859	0.4736905	0.7279167	0.6939586	0.5896807	0.9433133	0.7032790	0.5857573	1.0525568
350	0.9184876	0.2755804	0.5088566	0.7623531	0.6687362	0.5414879	0.9928584	0.6900271	0.5499571	0.9780813
400	0.9144556	0.2703596	0.4568912	0.7056752	0.6736808	0.5404424	0.9388923	0.7423127	0.5629773	1.0498064
450	0.9252377	0.3235777	0.5633229	0.6913757	0.6441372	0.5196831	0.9821867	0.7230081	0.5672930	1.0171769
500	0.9055741	0.3118963	0.6294157	0.7754719	0.6203404	0.5485694	1.0087064	0.7061312	0.4945744	1.0651103
550	0.4337177	0.6247370	0.5652039	0.7301346	0.4100743	0.4816438	1.0342773	0.7223311	0.5301875	0.9912870
600	0.4168249	0.6848890	0.5974566	0.8234146	0.3356547	0.5488594	0.9836486	0.7652110	0.4617470	0.9833624
650	0.3898349	0.6455014	0.5514588	0.9274236	0.3030893	0.5511178	0.9826268	0.7261933	0.5950236	1.0576198
700	0.3702576	0.7749428	0.4832023	0.8947077	0.3091513	0.5293154	0.9271470	0.7132804	0.5800425	1.0483041
750	0.4223641	0.7599210	0.4637097	0.9159104	0.3495372	0.5336949	0.9733472	0.7391724	0.5513341	0.9801336
800	0.5106434	0.8387103	0.4461143	0.9516899	0.2766899	0.5471388	0.9582313	0.7024193	0.5062578	1.0659645
850	0.5040559	0.8105291	0.4475477	0.9215644	0.3522504	0.5438769	0.9566889	0.6953871	0.6000312	1.0114956
900	0.5187840	0.9130651	0.4643878	0.9269344	0.3912606	0.5927547	0.9439238	0.7884402	0.5490433	0.9973676
950	0.6160164	0.8470190	0.4745511	0.9109516	0.3297872	0.6097813	1.0247542	0.7364408	0.6037748	0.9525082
1000	0.6057393	0.8200980	0.5175253	1.0674677	0.2953767	0.6150912	1.0346617	0.7291993	0.5533132	1.0528923

0	0.5794247	0.8375578	0.4661848	0.9524234	0.3320366	0.4769083	0.9908491	0.7721147	0.6035644	0.9992969
50	0.6916329	0.8523319	0.3910758	0.9874013	0.2680331	0.8172545	0.8313118	0.7423802	0.8238369	0.9898097
100	0.8241795	0.7970059	0.4299925	0.9648506	0.2889466	0.8637582	0.8862431	0.7807989	0.9023466	0.9997976
150	0.8043968	0.8235423	0.4245403	0.9237354	0.3067992	0.8711136	0.9182205	0.8643074	0.9041302	0.9663547
200	0.8045186	0.7927342	0.5090030	1.0055664	0.3595923	0.8598243	0.8193665	0.8064152	0.9688029	1.0450241
250	0.8027549	0.8050757	0.5141115	0.9159460	0.3735953	0.8764550	0.8267120	0.8293187	1.0191374	1.0025755
300	0.7835388	0.8591102	0.4421112	0.9193055	0.3858931	0.9111671	0.8156667	0.7350975	0.9599950	1.0420618
350	0.7858631	0.8100464	0.4545278	1.0068389	0.3847169	0.8669061	0.8209402	0.8501023	0.9665306	0.9807253
400	0.7792585	0.8354256	0.5328299	0.9507131	0.3446848	0.8331916	0.8832134	0.8736003	0.9372928	0.9413742
450	0.7391519	0.8863295	0.5671075	0.9403627	0.3504072	0.9339569	0.9194600	0.8322672	0.9597990	1.0254043
500	0.7634393	0.8037040	0.5675796	0.8511602	0.3471551	0.8494078	0.8781967	0.8740360	0.9821828	0.9901987
550	0.6732762	0.7781239	0.4877903	0.9881256	0.4041604	0.5850328	0.8642174	0.8531849	0.7052818	1.0031769
600	0.5460615	0.7433312	0.4764262	1.0345473	0.3510896	0.6013514	0.9613086	0.8533894	0.6304311	0.9517524
650	0.5812750	0.8894489	0.4526143	0.9233840	0.3241883	0.5779901	1.0166899	0.8256723	0.6429349	1.0143445
700	0.6801739	0.8228286	0.4518055	0.9287423	0.3345877	0.5676098	0.9333893	0.7420577	0.6013933	0.9576809
750	0.6659789	0.8689476	0.5131348	0.9654137	0.3248614	0.5999833	0.8679486	0.7519706	0.5523074	0.9288479
800	0.6297439	0.8665668	0.4704957	0.9764798	0.3608402	0.5356068	0.9695869	0.7660994	0.5229426	0.9714660
850	0.6049197	0.8681040	0.3851399	0.9534190	0.3176167	0.5176223	0.9859401	0.7051696	0.5714570	1.0581443
900	0.6607818	0.8195375	0.3859892	0.9023627	0.3093855	0.5946635	1.0012629	0.6605038	0.5651114	1.0628135
950	0.5923352	0.9032673	0.4202141	1.0368452	0.3205341	0.5767151	0.8989001	0.7094407	0.5644734	1.0297208
1000	0.5998221	0.8744628	0.3766881	0.9512452	0.3382030	0.4708682	0.9844432	0.7249143	0.5696878	1.0111540
