YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W
0.0000000	0.0342233	0.0000000	0.6391297	0.3387703	0.7432256	0.9015034	0.0471929	0.3968281	1.0839836
1.1759624	0.0000000	1.0354768	0.0000000	0.3539791	0.5857689	0.7943896	0.0644777	1.0466365	0.0116306
1.0069181	1.0069655	1.0637567	0.0000000	0.7100080	0.9215259	0.0000000	0.2232608	0.9592357	0.0340324
0.9810976	0.6845207	0.4895972	1.0247327	0.0000000	0.8946462	1.0147747	0.0072865	0.0000000	0.1108222
1.0499478	0.6997886	0.4591871	0.9723183	0.0936421	0.0000000	0.9639504	0.0161028	0.9815065	0.0000000
