YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W
0.0000000	0.0000000	0.0335656	0.1482661	0.9258202	0.2471792	0.8695593	0.5330503	0.7604796	1.0386608
0.0000000	0.0270577	0.0244830	0.1190499	0.9106710	0.2184728	1.0950199	0.0534868	0.0000000	1.0857942
0.9855625	0.0000000	0.0230014	0.1351624	0.8270539	0.2190089	1.0700110	0.0133043	0.0000000	0.9609626
0.9509727	0.9538291	0.0737454	0.2732042	0.0293863	0.0000000	0.7086940	0.7430809	0.6151834	0.0000000
1.0564127	0.0313433	0.0310003	0.1413959	0.9324126	0.2100570	0.9532210	0.0376280	0.0000000	0.0000000
