"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
650	0.0883191	1.1059122	1.0367427	0.1680673	0.4873413	0.7854382	0.5511122	0.9860363	1.0319540	0.9755105
700	0.0872095	0.9860669	0.9753749	0.1219074	0.3350079	0.8155994	0.4885523	0.9350410	1.0484026	0.9265228
750	0.1060863	1.1354782	0.9628390	0.0647348	0.3593806	0.8682091	0.5362301	1.0103435	0.9578139	0.9934678
800	0.1342329	1.0668384	1.0109778	0.0517226	0.3584114	0.8867477	0.5043157	0.9624458	0.9901356	0.9471203
850	0.1132642	1.1051533	1.0498831	0.0708935	0.3897462	0.8764552	0.5046973	1.1172287	0.9180007	0.9961685
900	0.1033205	0.9914566	1.0273325	0.0492205	0.3521780	0.8898348	0.5168967	0.8591766	0.8606634	1.0029250
950	0.1131213	0.9117777	1.0505284	0.0623212	0.3252905	0.9830604	0.5179700	1.0306951	0.9761255	0.8899441
1000	0.0972968	1.0168114	1.0232220	0.0315639	0.3283690	0.9964510	0.4745296	0.9016441	1.0503494	0.8402689

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0922813	1.0534596	1.0029635	0.1194540	0.2861976	0.8754099	0.4391644	0.9635944	1.0987417	0.9935909
100	0.0817614	1.0516451	0.9570231	0.1786962	0.2790944	0.8541190	0.2542014	0.8978191	1.0088937	0.9631286
150	0.0954782	0.9976438	0.9215291	0.2455856	0.2305943	0.9072582	0.1675421	0.9362602	0.9769045	1.0294545
200	0.0892261	1.0431389	0.9692521	0.2962421	0.2867002	0.9222644	0.1056953	0.8784620	0.9652822	1.0386172
250	0.0791753	0.8983401	0.9238246	0.2349194	0.3294722	0.9576489	0.0936062	0.9392884	0.9459968	0.9884444
300	0.0713105	1.0576756	0.9674197	0.3287527	0.3070013	0.9221606	0.0788777	0.8846625	1.0153095	1.0333610
350	0.0954663	1.0093007	0.9921045	0.3323898	0.2397897	0.9357312	0.0980579	0.8905023	1.0681358	0.9819805
400	0.1155057	1.0398389	0.9999250	0.4051501	0.2480379	0.9956023	0.0776311	0.9044177	1.0495882	1.0220481
450	0.1097219	1.0722174	0.8828205	0.3230791	0.2905864	1.0659573	0.0707742	0.9573720	0.9985926	0.9644167
500	0.1318186	1.0114375	0.8780267	0.3114489	0.2779049	1.0471272	0.0647470	0.8621270	0.9157883	1.0590551
550	0.1206702	0.9761972	0.9431971	0.2074383	0.2851981	1.0033385	0.1770003	0.8736844	0.9070854	1.0625767
600	0.1173485	1.0052366	0.8973995	0.1131237	0.3336451	1.0095938	0.3608957	0.8832913	0.9893309	0.9558614
650	0.0814648	0.9743110	0.9107514	0.0572682	0.3249706	0.8901969	0.4336489	0.9451114	0.9981005	0.8982336
700	0.0864337	1.0804363	0.9850527	0.0313886	0.2912475	0.9172096	0.4757764	0.9705706	0.8362048	1.0193138
750	0.0758930	1.0240314	0.9458864	0.0361602	0.3167314	0.8956945	0.4868354	0.9984403	0.9248648	1.0343793
800	0.0969757	0.9825180	0.9927278	0.0310354	0.3465661	0.9325319	0.4845771	0.9527377	0.9835294	0.9947677
850	0.1098846	1.0188649	0.9294225	0.0293934	0.2929060	0.9440809	0.5351937	0.9137799	1.0195134	0.9976078
900	0.0745510	1.0418801	1.0748485	0.0344344	0.3124523	0.9181355	0.5083994	0.9032270	0.9834674	0.9540302
950	0.0537612	1.0853673	1.0682723	0.0527658	0.2270635	0.8645326	0.5529887	0.9109588	0.9323533	0.9297955
1000	0.0756852	0.9502773	1.0795423	0.0371091	0.2587150	0.9956162	0.5082264	0.9554183	0.9053590	0.9485863

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0291614	0.9465171	1.0807579	0.0445568	0.3209993	0.5467476	0.3843421	0.7205454	0.6048514	0.7886091
100	0.0194595	1.0551910	0.9188351	0.0729948	0.4018739	0.2912079	0.2539663	0.4634304	0.3755613	0.5454393
150	0.0268484	1.1155346	1.0309121	0.1580869	0.5788423	0.1833850	0.2363882	0.3318431	0.3470920	0.4407337
200	0.0162204	1.0349045	1.0969939	0.1721366	0.5552570	0.1509996	0.2183231	0.2902722	0.3461625	0.4031172
250	0.0215974	1.0424257	1.0315865	0.3059282	0.6495097	0.1269224	0.2220964	0.2856742	0.2519823	0.3686172
300	0.0200485	1.0604970	0.9875506	0.2627456	0.6633513	0.1046740	0.2133591	0.2382677	0.2239010	0.4077386
350	0.0209445	0.9259704	0.9713225	0.3130180	0.6374117	0.1046217	0.2329551	0.2477963	0.2467127	0.3918496
400	0.0143139	1.0169733	1.0143793	0.3663051	0.5692127	0.1040131	0.2329823	0.2288861	0.1914204	0.3165225
450	0.0146411	1.0689427	1.0011340	0.4521715	0.5841404	0.1103728	0.2516326	0.2788902	0.2047381	0.3458242
500	0.0251477	1.0553495	0.9955039	0.4928472	0.5836928	0.1092622	0.2829698	0.2112298	0.2026986	0.3394170
550	0.0611288	0.9804393	0.9281139	0.4656731	0.5742858	0.4640666	0.4707797	0.4925343	0.5149680	0.6851258
600	0.0799508	0.8870452	0.9310038	0.3829799	0.5074162	0.7307131	0.6329882	0.8928976	0.7291442	0.8670556
650	0.0749999	0.9552746	0.8733345	0.1857449	0.4136969	0.8469108	0.6766990	0.8994543	0.9599856	0.8968767
700	0.0909955	0.9949530	0.9350221	0.1275098	0.2834278	0.8237426	0.5720270	0.9063006	0.9425679	0.9580420
750	0.1257586	1.0011014	0.9906318	0.0785511	0.3035111	0.7574458	0.5711831	1.0044221	0.9658755	1.0566027
800	0.1041979	0.9976019	0.9477411	0.0749178	0.3107470	0.7787326	0.5638744	0.9764640	0.9646211	1.0809278
850	0.0855891	1.0632323	0.9103284	0.0358175	0.3634789	0.8888820	0.5622865	1.0141179	1.0445603	0.9672257
900	0.0604675	1.0814838	1.0390816	0.0342626	0.3078901	0.9575264	0.5387934	0.9843586	0.9542480	0.9950777
950	0.0624704	1.0656566	1.0099051	0.0255813	0.2839002	0.8424606	0.5233781	0.9748370	1.0232394	0.9853913
1000	0.0884499	1.0460791	0.9763969	0.0162279	0.3169794	0.9377962	0.5090585	0.9050684	0.9920506	0.9513671

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0975344	1.0571705	0.9653205	0.0236709	0.2693280	0.6215570	0.5857580	0.9803266	0.7822715	0.9938942
100	0.0833729	1.0828264	0.9914097	0.0544593	0.3512227	0.4475174	0.5419741	1.1235202	0.6088395	1.0496459
150	0.0974137	1.0149312	1.0158665	0.0634995	0.4021845	0.5284781	0.5569004	1.0520781	0.5654556	0.9436381
200	0.0923770	1.0286406	1.0551388	0.0790456	0.4670491	0.4883734	0.5615810	1.0997101	0.5542515	0.9287600
250	0.1081421	0.9750816	1.0421032	0.1201842	0.4715870	0.5060699	0.4611933	1.0965600	0.5506099	0.9955461
300	0.0817335	0.9222136	0.9700855	0.1242528	0.5431752	0.4805024	0.4297658	1.0794780	0.5150536	1.0088577
350	0.0786657	1.0350015	0.9852849	0.1193555	0.5057086	0.4306179	0.4889589	1.1349895	0.5324762	1.0621343
400	0.0832848	1.0421074	1.0107853	0.1246810	0.5415447	0.4338623	0.4657841	1.0964974	0.6004763	1.0049111
450	0.0884369	0.9809703	0.9741727	0.1725048	0.5430813	0.4339736	0.4191614	0.9939224	0.5927204	1.0435103
500	0.1079117	1.0345232	0.8988016	0.1212060	0.5603895	0.4059396	0.4748877	0.9712999	0.5710282	1.0511272
550	0.0813851	1.1361394	0.9600916	0.1005037	0.5814491	0.5671678	0.5185081	1.0298017	0.6091636	1.0939271
600	0.0713202	1.0193128	0.9232054	0.1006566	0.4959508	0.7658964	0.4915175	1.0366431	0.7765682	0.9264633
650	0.0591461	1.0224368	1.0646708	0.0793911	0.3621230	0.8996678	0.4673376	0.8781003	0.8752003	0.9764622
700	0.0761906	1.0077581	1.0677978	0.0622346	0.2927092	0.9492546	0.5573788	0.9635391	0.9687227	1.0336330
750	0.0870159	1.1103197	1.0607349	0.0368265	0.3111427	1.0052918	0.5115137	1.0218775	1.0373870	0.9797495
800	0.1025764	1.1925016	1.1362198	0.0725796	0.3264565	0.9365518	0.5808845	0.9277280	1.0246472	1.0038080
850	0.0931324	1.1304416	1.0612150	0.0315690	0.3086560	0.8581140	0.5531775	0.9906123	1.0337448	0.9889525
900	0.0934581	1.1175037	1.0087633	0.0326629	0.3326471	0.8720236	0.5703887	0.9104778	0.9837326	0.9363435
950	0.0982784	0.9760497	1.0831359	0.0355196	0.3244744	0.9289852	0.5576473	0.9055134	1.0467859	0.9660208
1000	0.1155494	0.9298462	1.1060872	0.0261455	0.3579990	0.9148521	0.5734750	0.9294092	0.8547421	1.0059415

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0419522	1.0376722	1.0318987	0.0170643	0.2875152	0.9360549	0.4836570	1.0810922	1.0041969	1.0059639
100	0.0076050	0.9984200	0.9961597	0.0133242	0.2428517	0.9149788	0.4785608	1.0806174	1.0636550	0.9924991
150	0.0004047	1.0372754	1.0001669	0.0139298	0.1729107	0.9721518	0.5430412	1.0695295	0.9985000	1.0307809
200	0.0030129	1.0313510	1.0325336	0.0244677	0.1656523	0.9529305	0.5394113	0.9882299	1.0194791	1.0386073
250	0.0075953	1.1021277	0.9769315	0.0147673	0.1642996	0.9792355	0.5154241	1.0256748	0.9649465	1.0488416
300	0.0103300	0.9586945	1.0128026	0.0170680	0.1782484	0.8837200	0.4830315	1.0590792	0.9197558	1.0204200
350	0.0146036	0.8369081	0.9747879	0.0193961	0.1660157	0.9004500	0.4958934	0.9615703	1.0184552	1.0218470
400	0.0087425	1.0044225	0.8975568	0.0296271	0.2152914	0.8252622	0.4681161	0.9803428	0.9822740	0.9618824
450	0.0095552	0.9695378	0.9203164	0.0260314	0.2070097	0.8130451	0.5436539	0.8955018	0.9852373	0.9282347
500	0.0131081	0.9831914	0.9980278	0.0184281	0.2613259	0.9234481	0.5409665	1.0415415	0.9638055	0.9630640
550	0.0637482	1.0506632	1.0330507	0.0220428	0.2545923	0.8683662	0.4354397	1.2097174	0.8993338	0.9680838
600	0.0890678	1.0212111	1.0370975	0.0368094	0.3102469	0.8576188	0.4782413	0.9887422	0.9424814	0.9981715
650	0.0797169	1.0557810	1.0554012	0.0320550	0.3320809	0.7670777	0.5271465	1.0073668	0.9550509	1.0436204
700	0.0789738	1.0419175	1.1107423	0.0284230	0.3442002	0.8557854	0.5221497	1.0822759	1.0429880	1.0290814
750	0.0703886	1.0709971	1.0349859	0.0275309	0.3344778	0.8446170	0.5219069	1.0125361	1.0163278	0.9769507
800	0.0814898	1.0735674	0.9904517	0.0260222	0.3278193	0.8463752	0.5294365	1.0181242	1.0163560	0.9540675
850	0.0660489	1.1224124	1.0003363	0.0253438	0.3101186	0.9706644	0.5040979	1.0498503	1.0849984	1.0281719
900	0.0493319	1.0823491	1.0015162	0.0253178	0.3437297	0.9327333	0.4760280	0.9764481	1.0372521	1.0386252
950	0.0539172	0.9770979	0.9839703	0.0138316	0.2604408	0.7427101	0.5347664	0.9772706	0.9768063	1.1062427
1000	0.0836981	0.9729259	0.9766303	0.0199114	0.2239836	0.8130853	0.5025004	0.9571478	0.9883552	1.0756386

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0676966	1.0424952	1.0572501	0.0551774	0.2235287	0.6641986	0.5175839	1.0831227	0.9630091	0.9084345
100	0.0876332	1.0596957	1.0255378	0.0240161	0.1424463	0.3920923	0.4945876	0.9665869	1.1495264	0.7461324
150	0.0554568	0.9695386	0.9931460	0.0249791	0.1342151	0.3176972	0.5350402	1.0562719	1.1905398	0.6561265
200	0.0656285	1.0620793	0.9023586	0.0129793	0.1089743	0.2376882	0.5803482	1.0193005	1.1425406	0.7495031
250	0.0660571	0.9170872	0.8601750	0.0117216	0.1316380	0.2458412	0.5042656	1.0539961	1.0755157	0.8056984
300	0.0767536	1.0054737	0.8735325	0.0110776	0.1834587	0.2952446	0.5273459	1.1119981	0.9463601	0.7615495
350	0.0726221	0.9467337	0.9131741	0.0108737	0.1704236	0.2422381	0.5542639	1.0663499	0.9762800	0.7058214
400	0.0678298	0.9146878	0.8799482	0.0147922	0.1466784	0.2491492	0.5234672	1.1005030	0.9231691	0.7203394
450	0.0977021	0.9750363	0.8257700	0.0264864	0.1827082	0.2683187	0.4703886	0.9096684	1.0727782	0.7331793
500	0.0923390	0.9626944	0.8739492	0.0282836	0.2013979	0.2774527	0.4546079	1.0089402	0.9858654	0.6318202
550	0.0801186	1.0280595	0.8947389	0.0296773	0.3018251	0.5514019	0.5249592	1.0984236	1.0365889	0.7972804
600	0.0785146	0.9469642	0.8946974	0.0235602	0.3728003	0.8056752	0.4761279	0.9468702	1.0073052	0.9474878
650	0.0757893	0.9009248	1.0046552	0.0301111	0.3793320	1.0224064	0.5053473	1.0033601	0.9359729	0.9008925
700	0.1045332	0.9768498	1.0338882	0.0340968	0.3102958	1.1044238	0.5732549	1.0650209	0.9271382	0.9663166
750	0.1150403	1.0479836	0.9319324	0.0310790	0.2414348	0.9565457	0.5490647	0.9773682	0.9438575	0.9410379
800	0.0500390	0.9396847	0.9027043	0.0124875	0.2676031	0.9709417	0.4834956	0.9304838	0.9490796	0.9524773
850	0.0660917	1.0145320	0.9836455	0.0273863	0.3162845	1.0637807	0.4834766	1.0505197	0.8661257	1.0340140
900	0.1048197	1.0494514	1.0272713	0.0672969	0.2996834	1.0385692	0.4986754	0.9557453	0.9407573	0.9496271
950	0.0792271	0.8699826	0.9780511	0.0421387	0.2637274	0.9491876	0.5065933	0.9702126	1.0065601	0.8909623
1000	0.0682451	0.9073808	0.9743173	0.0358407	0.2565374	0.9674959	0.5116548	0.9778980	0.9511116	0.9595239

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0650720	0.9226486	0.9411060	0.0656648	0.3464430	0.8214065	0.5306032	1.0059560	1.0322541	0.9196565
100	0.0390403	0.9636476	0.9649332	0.0530551	0.4838643	0.6870386	0.5775234	0.9469535	0.9455457	1.0529043
150	0.0274490	0.9571257	0.9945568	0.0621843	0.5915640	0.6016595	0.5576282	0.9175633	0.9933577	1.1006894
200	0.0184374	1.0187452	0.8875719	0.0761269	0.6454417	0.6145432	0.5458445	1.0310310	0.9549518	1.0518826
250	0.0134421	1.0692794	0.9244167	0.0969843	0.6741858	0.5899530	0.5070720	0.8862506	0.9520691	1.0486386
300	0.0196534	1.0394788	1.0089689	0.0816368	0.7201144	0.5642329	0.4574627	1.0447783	0.9053061	1.0442427
350	0.0143270	1.0363102	0.9974036	0.0934543	0.7072898	0.5544460	0.5194954	1.0129785	1.0089186	0.9420760
400	0.0185986	0.9860864	1.0201085	0.0799463	0.5934873	0.5281614	0.5538215	1.0644154	0.9756057	1.0263894
450	0.0111023	0.9323214	1.0731462	0.0709999	0.5716589	0.4918425	0.5085526	1.0555274	0.9241016	0.9726468
500	0.0208035	0.9431586	0.9519883	0.0842983	0.6422371	0.5919933	0.5192419	1.0257349	0.9579154	0.9459662
550	0.0596834	0.9932608	0.9912988	0.1111610	0.5694756	0.6327739	0.4737324	1.0903872	0.9899167	0.9452657
600	0.0918515	0.9096203	0.9988126	0.0786331	0.5076772	0.7974579	0.4355870	1.0821743	0.9221001	0.9601368
650	0.0928155	1.0496234	1.0418852	0.0471845	0.4147718	0.9054311	0.4738828	0.9391712	1.0079415	1.0266823
700	0.0986712	0.9225223	1.0529942	0.0567481	0.3471347	0.8813408	0.4982003	1.0457204	1.0399482	1.0945020
750	0.1031698	0.8987742	0.9872355	0.0412751	0.2879026	1.0084006	0.5310971	1.0963578	0.9137522	1.0466650
800	0.0877718	1.0019256	0.9412786	0.0161192	0.2874045	0.9143882	0.4727672	1.0574272	0.9390948	0.9761072
850	0.1042446	1.0209873	0.9803009	0.0245656	0.2796946	0.9576978	0.4798201	1.0554760	0.9455995	0.9907287
900	0.0774536	0.9912131	1.0465797	0.0404794	0.3132294	1.0293208	0.4942132	0.9603043	0.9708287	0.8891722
950	0.0606426	0.9646501	0.9940752	0.0564872	0.2333094	0.9971398	0.4546556	0.9720832	0.9917433	0.9007788
1000	0.0470749	0.9361861	0.9484600	0.0538198	0.2382525	1.0325959	0.5010677	1.0010561	1.0042314	0.8073547

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0434383	1.0273591	0.9826190	0.0293893	0.3399373	0.6128464	0.4815850	0.8982233	0.6966786	1.0349755
100	0.0269264	1.0027844	1.0147199	0.0154675	0.3344053	0.4503694	0.3916707	0.7818038	0.4774846	0.9663775
150	0.0328315	0.9921442	1.0474943	0.0579601	0.3703965	0.3793134	0.3909031	0.7371969	0.3967824	0.9398282
200	0.0221723	0.9369689	1.0653114	0.0873767	0.4572994	0.3021770	0.3562515	0.7461439	0.3368416	1.0223479
250	0.0245628	0.9882566	1.0126335	0.1248481	0.4530142	0.3647920	0.3618951	0.7570950	0.4715330	1.0123900
300	0.0448064	1.0353006	1.0611306	0.1625793	0.5667360	0.3329438	0.3295431	0.7063061	0.3426547	0.9661684
350	0.0265414	0.9880091	1.0100990	0.1395743	0.5295352	0.3391818	0.3391958	0.7287862	0.3340985	0.9039278
400	0.0245092	0.9439654	1.0219363	0.1443106	0.4940811	0.2832545	0.3370273	0.7654537	0.3197193	0.8956214
450	0.0195045	0.9211027	1.0041364	0.1515261	0.5543477	0.2943311	0.3495921	0.7954923	0.3049268	0.9776323
500	0.0252648	0.9769663	1.0630888	0.1409110	0.5342946	0.3106350	0.3286895	0.7232283	0.3530503	0.9283477
550	0.0547049	1.0112947	1.0659201	0.1494309	0.5654927	0.5598538	0.3914074	0.8977173	0.5952903	0.9417604
600	0.0750914	1.0368266	1.0326592	0.1502472	0.5010335	0.7929671	0.5235164	0.9506660	0.8672641	0.9313523
650	0.0664592	1.0089813	0.9259325	0.1272585	0.3501728	0.7300684	0.5321320	0.9795153	0.8304242	0.9587552
700	0.0712568	1.0362594	0.8973526	0.0938623	0.2849540	0.8829572	0.5313594	0.9503215	0.8049124	0.9425827
750	0.0688268	1.0310385	0.9137484	0.0894400	0.2594133	0.9579549	0.4939149	1.0400982	0.9500907	0.9535328
800	0.0642043	0.9870700	0.8377464	0.0558014	0.3075677	0.9118250	0.5473996	0.9819957	0.9628480	0.9250716
850	0.1029620	0.9911559	0.9117406	0.0550071	0.3104378	0.8985542	0.5007151	0.9863098	0.9638401	0.9833825
900	0.0743065	0.9348969	0.9577144	0.0677533	0.3040669	0.9031622	0.5240369	0.9849627	1.0080705	0.9970521
950	0.1001118	0.9655676	1.0812019	0.0506919	0.3137347	0.9141582	0.5253180	0.9252013	1.0004881	1.1058516
1000	0.1065524	1.0249206	0.9908839	0.0495220	0.2588780	0.8808528	0.5246760	0.9556559	0.9211170	1.0206555

0	0.0780855	1.1783448	1.1393074	0.0396685	0.3674090	0.8499517	0.5476525	1.0370002	1.0222572	1.0466631
50	0.0530287	0.9911497	0.9701199	0.0233034	0.3259136	0.6503689	0.4813340	0.9166850	1.0655026	0.7876640
100	0.0559933	0.9538311	0.9135649	0.0090157	0.3732380	0.3576890	0.4774407	0.9900559	1.0147313	0.6477645
150	0.0567802	1.0954643	0.9581434	0.0134275	0.4945194	0.2888396	0.4334381	1.0955099	1.0182873	0.5176241
200	0.0462512	1.1398287	1.0393147	0.0227910	0.5407376	0.2020003	0.4544654	1.0768325	1.1303513	0.5757369
250	0.0606955	1.0315557	1.0312199	0.0217458	0.5738113	0.1383948	0.4404788	1.0299335	0.9836864	0.5342770
300	0.0600796	1.0976491	0.9619635	0.0406200	0.5238995	0.1633215	0.4975689	1.0173066	1.0339029	0.5300108
350	0.0506428	0.9940988	1.0470264	0.0485302	0.5684531	0.1654674	0.5162347	1.0452964	1.0366927	0.4926358
400	0.1026839	0.9929987	1.0482823	0.0327742	0.6463504	0.1618857	0.5185945	1.0635962	1.0032198	0.5362416
450	0.0731828	0.9221633	0.9455700	0.0397314	0.5633496	0.1323278	0.4847725	1.0389303	0.9876080	0.5496491
500	0.1136240	0.9990135	1.0246902	0.0226983	0.6439608	0.1614911	0.5285639	0.9965559	1.0273887	0.5659254
550	0.0898050	1.0368345	1.0359728	0.0405122	0.6053741	0.4263911	0.5574663	0.9831259	0.9671019	0.8065985
600	0.0472586	0.9421749	1.0274341	0.0861455	0.5890622	0.6637503	0.5824716	0.9474474	1.0424423	0.8389309
650	0.0744540	0.9924294	1.0191520	0.0918720	0.4425954	0.8009862	0.5781153	1.0229054	1.0034054	0.8885941
700	0.0508382	1.0513770	0.9702244	0.0471306	0.3653935	0.8928000	0.5678784	1.1287797	1.0995407	0.9767570
750	0.0963336	1.0161070	1.0804361	0.0503958	0.3103856	0.9449524	0.5369615	1.1278370	0.9615541	1.0915292
800	0.0860128	0.9150986	1.1041278	0.0266205	0.3256794	0.8737458	0.5368755	1.0415512	0.9878930	0.9352015
850	0.0782424	0.9517456	1.0197444	0.0189157	0.3079665	0.8850308	0.4590708	0.9552508	1.0849049	0.9707695
900	0.0557921	1.0068249	0.9732243	0.0240699	0.3312931	0.8465741	0.5138767	0.9655409	0.9738717	1.0143111
950	0.0758192	1.0356819	0.8589946	0.0321253	0.3011540	0.9060927	0.5468997	1.0455363	0.9517200	1.0072650
1000	0.0843500	1.0361232	0.9427829	0.0158856	0.2963837	0.9424669	0.5149542	0.9996720	0.9388646	0.9607521
