YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
0.0000003	0.3918607	0.4855987	0.9908960	0.1120871	0.6799515	0.9108452	0.4104148	0.0000000	0.2260492
0.0000058	0.3911930	0.4861307	0.9908546	0.1122087	0.6796491	0.9106803	0.4102578	1.0000000	0.0000020
0.0719828	0.0000006	0.4814897	0.0000000	0.1108011	0.6885846	0.9281921	0.5031256	0.1906024	0.9999959
0.9963686	0.3980314	0.4749545	0.9914499	0.1087250	0.7040357	0.9619049	0.9034204	0.0000001	0.0000054
