"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
200	0.6302217	0.2631121	0.8854964	0.8519484	0.7822221	1.0173139	0.0180975	0.9116056	0.7627321	0.6637918
250	0.6851808	0.1856690	1.0038184	0.8856154	0.7874527	0.9915807	0.0155697	0.8889535	0.7606722	0.7738285
300	0.7120815	0.1871621	0.9418219	0.8533896	0.6966553	1.0272318	0.0291390	0.8801551	0.7620315	0.7249712
350	0.6028611	0.2017646	0.8889778	0.8619486	0.7869207	0.9996400	0.0243848	0.9361094	0.7210347	0.8452568
400	0.6667472	0.1663072	0.9420672	0.8287575	0.7830689	1.0361410	0.0289458	0.9279270	0.7483270	0.7985819
450	0.6515358	0.1573978	0.9662774	0.9345005	0.7743724	1.0301918	0.0279730	0.9968749	0.8190071	0.7419812
500	0.6953795	0.1877046	0.8773579	0.9152101	0.7823382	1.0025567	0.0169499	0.9151804	0.8045541	0.7464260
550	0.6407073	0.1960849	0.9147502	0.6106799	0.7028794	0.9715474	0.0135459	0.8644944	0.7381492	0.2964409
600	0.6621397	0.2052418	0.9728558	0.5104639	0.7329101	1.0031071	0.0217962	0.9591840	0.6575136	0.1453279
650	0.6628672	0.1735958	0.9796101	0.3875876	0.7024558	0.9306625	0.0233373	0.9041228	0.4141811	0.1000986
700	0.6455330	0.1564007	0.9756686	0.3827226	0.6761124	1.0159188	0.0128687	0.7842570	0.3302146	0.0846441
750	0.6814185	0.1752411	0.8925252	0.3685674	0.5694494	1.0670464	0.0176867	0.6805020	0.2662041	0.0887367
800	0.6979571	0.2053850	0.9567078	0.3987804	0.5819327	0.9306567	0.0224426	0.6796125	0.1850435	0.0488819
850	0.6182951	0.1532835	1.0356902	0.3808838	0.5602739	0.9238679	0.0363318	0.7008275	0.1379696	0.0676776
900	0.6464168	0.1699429	0.9682195	0.2989513	0.5760584	1.0695739	0.0453862	0.7533658	0.1463646	0.0774812
950	0.6387953	0.1721485	1.0674259	0.2980795	0.4800583	0.9705469	0.0289938	0.6888642	0.1845689	0.0863324
1000	0.6255883	0.1301377	1.0490891	0.2733877	0.5556837	1.0625151	0.0329573	0.6625461	0.1505021	0.0712518

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.7097277	0.1547108	0.9689224	0.4002992	0.4923964	0.9922547	0.0155728	0.6483474	0.1533043	0.0674657
100	0.7169478	0.1684409	0.9205335	0.3866763	0.5834207	1.0155901	0.0193208	0.6141858	0.1417244	0.0495575
150	0.6548783	0.1857499	1.0393868	0.3244138	0.5462069	1.0203194	0.0194460	0.6614538	0.1313021	0.0608394
200	0.6575996	0.1814197	1.0477779	0.2921154	0.5280586	0.9625322	0.0246942	0.6050167	0.1307590	0.0456237
250	0.6766368	0.1762519	1.0288093	0.3519721	0.5559093	1.0303990	0.0352543	0.6903188	0.1275021	0.0336784
300	0.6970299	0.1880723	1.0786104	0.3259398	0.5552621	1.0409158	0.0318068	0.6386681	0.1310059	0.0485671
350	0.6841703	0.1621440	1.1266849	0.3902161	0.4960122	1.0439999	0.0257690	0.6637037	0.1455313	0.0638379
400	0.6712121	0.1553874	0.9495874	0.3651923	0.5266342	1.0298385	0.0273458	0.7459346	0.1431392	0.0364190
450	0.6386443	0.1675234	0.9744665	0.4116869	0.5805573	0.9002400	0.0257403	0.6367705	0.1299353	0.0430014
500	0.6363203	0.1487592	1.0099294	0.4068936	0.6229204	0.9307630	0.0213695	0.6267053	0.1566670	0.0632052
550	0.7156112	0.1594424	1.0164930	0.4007090	0.5829995	1.0437384	0.0280388	0.5968771	0.1746289	0.0675717
600	0.6784163	0.1602329	1.0412242	0.4045735	0.5869138	0.9803129	0.0395673	0.5745275	0.1901733	0.0372688
650	0.6954130	0.1595627	0.9574253	0.4073141	0.5229052	0.9141878	0.0270820	0.6787134	0.1405492	0.0499577
700	0.6368187	0.2217079	0.9041775	0.3114387	0.6018400	0.9570984	0.0229307	0.6608687	0.1215779	0.0430855
750	0.6067602	0.2006563	1.0694299	0.3551155	0.6155212	0.9093428	0.0174574	0.6714619	0.1065727	0.0420632
800	0.6388980	0.1513157	1.0236067	0.3958908	0.5771317	0.9893441	0.0206663	0.7190098	0.1585030	0.0457652
850	0.7228769	0.1652804	1.0023535	0.3488766	0.5038510	1.0197582	0.0259951	0.6586428	0.1492379	0.0453291
900	0.6990402	0.1975415	0.8996864	0.3455032	0.5523428	1.0309347	0.0351716	0.6502896	0.1194170	0.0503171
950	0.7020142	0.2027862	1.0274695	0.2829248	0.5124674	0.9728291	0.0205806	0.5935787	0.0981366	0.0297056
1000	0.6216670	0.2241607	1.0644958	0.2681671	0.5002517	1.0615060	0.0150593	0.6993648	0.0867675	0.0380281

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.5932873	0.2267568	0.9243633	0.3076559	0.4870579	0.4010216	0.0102104	0.6311818	0.3077065	0.1092895
100	0.5642038	0.2035860	1.0407234	0.2784256	0.3427165	0.2757569	0.0135567	0.6729997	0.3523085	0.1072732
150	0.5095640	0.1952511	0.9064409	0.2609094	0.2597361	0.2163943	0.0218997	0.5301115	0.4019312	0.1215415
200	0.5678986	0.2170585	0.8816150	0.2285956	0.2242980	0.2271659	0.0339022	0.4128157	0.3968123	0.1377447
250	0.5203213	0.2089339	0.9442939	0.2281260	0.1821339	0.2588822	0.0158762	0.4606999	0.4518218	0.1225843
300	0.5559193	0.1988695	0.9530327	0.1571837	0.1409573	0.1972524	0.0204670	0.4774635	0.4348773	0.1103806
350	0.6225353	0.2350177	0.8629172	0.1897549	0.1004863	0.2214342	0.0176157	0.4898557	0.4108164	0.1500207
400	0.5995742	0.2824554	0.9103644	0.1767653	0.0981527	0.2185125	0.0235776	0.4738024	0.4579452	0.1538775
450	0.5903843	0.1856149	0.9367729	0.1935053	0.0984247	0.2402384	0.0247171	0.4559048	0.4592631	0.1092313
500	0.5833560	0.2211627	0.8957316	0.1625829	0.1011477	0.2619775	0.0287676	0.4799983	0.4117662	0.1055608
550	0.5983327	0.1969473	0.9843530	0.1757722	0.2321471	0.8401081	0.0187297	0.6679056	0.2507278	0.0429089
600	0.6797621	0.2081513	0.9623735	0.1963666	0.4163086	0.8990051	0.0198277	0.7406929	0.1654017	0.0392216
650	0.6517010	0.1530387	0.9799857	0.2298033	0.4155355	1.0346351	0.0189788	0.6729695	0.1218871	0.0510191
700	0.7210500	0.1711006	1.0070556	0.2463439	0.4767073	0.9863682	0.0050599	0.7205662	0.0918888	0.0481845
750	0.7117920	0.1403422	1.0235223	0.2287483	0.5108157	0.9998380	0.0133951	0.6686208	0.0952845	0.0467898
800	0.7293819	0.1853613	1.0674628	0.2668063	0.4987706	1.0731615	0.0223085	0.6958871	0.1205680	0.0504547
850	0.6851246	0.1695311	1.0340962	0.2879465	0.5046383	1.0150406	0.0187658	0.6264000	0.1294250	0.0635818
900	0.6755668	0.1551763	1.0757759	0.2563501	0.5596216	1.0637637	0.0309058	0.6595390	0.1224150	0.0565401
950	0.7038632	0.1646698	1.0359909	0.2747975	0.4736441	0.9310239	0.0204919	0.6689812	0.1003954	0.0601186
1000	0.6882742	0.1327007	0.9821111	0.3316932	0.4886602	0.9814305	0.0436132	0.7211483	0.1072212	0.0596509

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.3355757	0.2482121	0.3645674	0.3462290	0.5538964	0.4344077	0.0259101	0.6900586	0.1517601	0.0574772
100	0.2073214	0.5510985	0.2101457	0.2521224	0.4180763	0.3297065	0.0136509	0.7163895	0.1283537	0.0520563
150	0.1139498	0.9387275	0.2049556	0.1226773	0.2715634	0.3248195	0.0263234	0.5874581	0.1762875	0.0443866
200	0.0695008	0.9855037	0.2040866	0.0671148	0.2187880	0.3473733	0.0243873	0.5753361	0.1107329	0.0536144
250	0.0365021	0.9453679	0.1869207	0.0253068	0.1840698	0.3250024	0.0177988	0.5227714	0.1565757	0.0553306
300	0.0226172	1.0185395	0.1962723	0.0113670	0.2014911	0.2868939	0.0198237	0.5980139	0.1853152	0.0501345
350	0.0311901	1.0370755	0.2134916	0.0140595	0.2012414	0.3595503	0.0323015	0.5629749	0.1514384	0.0581807
400	0.0223242	0.9451879	0.2033926	0.0145276	0.1561711	0.3169600	0.0291425	0.5111898	0.1287196	0.0513443
450	0.0343742	0.9271510	0.2362354	0.0430278	0.1099616	0.3341205	0.0127918	0.5941328	0.1554854	0.0575979
500	0.0237571	1.0448174	0.2208420	0.0424692	0.1063552	0.3271759	0.0217887	0.5069353	0.1442410	0.0816686
550	0.1354017	0.8793022	0.8656916	0.0400984	0.2024646	0.8143743	0.0139125	0.5524050	0.1907974	0.0573453
600	0.2283524	0.5174834	0.9358346	0.0410776	0.3448790	0.9113168	0.0212182	0.6643554	0.1710861	0.0612269
650	0.3350563	0.2492291	1.0014573	0.0602735	0.4585474	0.9844982	0.0152948	0.6685666	0.1321468	0.0496470
700	0.4912073	0.2066069	0.9103054	0.1257763	0.4759162	1.0086156	0.0233972	0.7292997	0.1165778	0.0358893
750	0.5762393	0.1887390	0.9486331	0.1855657	0.5468769	1.0329868	0.0197069	0.6203058	0.0764039	0.0375431
800	0.6116800	0.1937121	0.9838795	0.2430328	0.4928159	1.0233386	0.0270028	0.6486097	0.1016343	0.0321613
850	0.6119367	0.1738632	1.0003663	0.2599660	0.4623102	1.0056634	0.0179593	0.6391688	0.1163158	0.0356988
900	0.6499719	0.1606056	1.0146556	0.2754410	0.5242612	1.0270963	0.0219497	0.6775144	0.1160516	0.0428893
950	0.6237066	0.1474512	0.9904939	0.3133545	0.5874982	0.9967585	0.0262322	0.6623334	0.1227504	0.0470058
1000	0.6130308	0.1445001	1.0430918	0.2830523	0.4692071	0.9290108	0.0257153	0.6652168	0.1664830	0.0552809

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.6129005	0.2589376	0.5607674	0.2603343	0.5813525	0.9846826	0.0345401	0.7436706	0.4090954	0.0562012
100	0.5521840	0.3924847	0.5154955	0.2572362	0.5613722	1.0609195	0.0325391	0.8173166	0.5034350	0.0516372
150	0.4932390	0.5088621	0.4919943	0.2484843	0.5308127	1.0335541	0.0177966	0.8284799	0.5172869	0.0501897
200	0.4114301	0.6028671	0.5142191	0.2577268	0.5084858	0.9545901	0.0265030	0.8837778	0.5344468	0.0376662
250	0.3708459	0.6198683	0.5198962	0.2034643	0.5173477	0.9808009	0.0183821	0.8115331	0.5340907	0.0555210
300	0.3452378	0.6808969	0.5152663	0.1858542	0.4184924	0.9712915	0.0168450	0.8250881	0.5569409	0.0499082
350	0.2940585	0.6239646	0.5180199	0.1338333	0.4927624	1.0633319	0.0090107	0.8586510	0.5127534	0.0357927
400	0.2867102	0.6867657	0.5201321	0.1157943	0.5294920	1.0285509	0.0100205	0.7579934	0.5635139	0.0435379
450	0.2786636	0.7308799	0.5797254	0.0972126	0.4873965	0.9250904	0.0194721	0.8610162	0.5463944	0.0223508
500	0.3242450	0.6062318	0.5584595	0.1177081	0.4237422	1.0241159	0.0088868	0.8482372	0.5507316	0.0428295
550	0.3175833	0.6108636	0.8695914	0.1122989	0.4245758	0.9308887	0.0175090	0.8429987	0.2387188	0.0458103
600	0.2858961	0.3796941	1.0312151	0.1018561	0.4540514	0.9936019	0.0076831	0.7783669	0.1322243	0.0767541
650	0.3923265	0.2237531	1.0311430	0.1295933	0.4880263	0.9689388	0.0188638	0.6196301	0.1454546	0.0652950
700	0.5421779	0.1802662	1.0135051	0.1242213	0.4302204	1.0025157	0.0217971	0.6594169	0.1647605	0.0527600
750	0.6235593	0.1751039	0.9409435	0.1362765	0.4319410	1.0021814	0.0232496	0.6666487	0.1571359	0.0627773
800	0.6490235	0.2244944	0.9580190	0.2331599	0.4171128	0.9918200	0.0257064	0.7036866	0.1462759	0.0597747
850	0.5927358	0.2098875	1.0670885	0.2147836	0.4948859	0.9166230	0.0146442	0.6550373	0.1719254	0.0433373
900	0.6560900	0.1560676	1.0589910	0.2224802	0.4924471	1.0360287	0.0203720	0.6886353	0.2101986	0.0489352
950	0.6846944	0.1866384	1.0196555	0.2840125	0.5266897	1.0785897	0.0366935	0.6882986	0.1769895	0.0550675
1000	0.6751400	0.1986866	1.0392926	0.2851882	0.5014325	1.0581308	0.0262704	0.6999243	0.1209197	0.0642131

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.5575150	0.2423246	0.5105073	0.3101467	0.8790040	0.9933134	0.0238308	0.6803007	0.3949889	0.4296862
100	0.4294224	0.4603886	0.4996408	0.3180151	0.9305864	1.0469053	0.0219735	0.8279520	0.6027439	0.5214951
150	0.2824425	0.6326755	0.4963039	0.3082714	0.9972960	1.0034912	0.0287261	0.8524786	0.8147526	0.5709801
200	0.2244968	0.6878368	0.4687256	0.2633785	1.0009275	0.9652340	0.0180467	0.8987187	0.8574318	0.5821825
250	0.1675096	0.7144229	0.5153274	0.2016201	1.0791571	0.9036408	0.0311699	0.9184961	0.8123554	0.5544361
300	0.1946916	0.6131605	0.5659170	0.1972918	1.0291721	1.0193255	0.0260801	0.8617017	0.8018299	0.6011796
350	0.2073672	0.6698274	0.5215190	0.2225316	0.9440851	1.0252437	0.0261195	0.8365193	0.7652624	0.5845782
400	0.1848609	0.8250596	0.4673626	0.1619379	0.9110628	1.0322005	0.0236521	0.8648974	0.7840784	0.6954129
450	0.1914428	0.7515821	0.5278950	0.1702906	1.0196525	1.0367728	0.0107897	0.9968952	0.8199620	0.6104189
500	0.2206877	0.6880745	0.5396410	0.1877018	0.9718432	1.0825894	0.0155994	0.9728440	0.8138512	0.6108073
550	0.2568068	0.5886395	0.9174921	0.2130440	0.6902106	1.0216284	0.0171070	0.9162723	0.7799063	0.2594359
600	0.3028139	0.3042351	0.9881806	0.2230264	0.5892143	1.0005353	0.0210775	0.8761151	0.5818605	0.0948067
650	0.4118019	0.2091581	0.9633118	0.1904738	0.4801533	1.0097336	0.0163258	0.7985403	0.3870461	0.0675025
700	0.5311970	0.1825691	1.0290302	0.1997658	0.5388885	1.0570107	0.0159340	0.7774917	0.2903566	0.0669546
750	0.6672705	0.1536686	1.0221172	0.2132089	0.4731877	1.0270448	0.0152241	0.7026200	0.1756342	0.0482748
800	0.6880565	0.1427839	0.9388407	0.2469599	0.5391917	0.9625847	0.0278205	0.6615870	0.1050120	0.0539683
850	0.7265287	0.1253752	1.0588789	0.2238595	0.4741569	0.9646308	0.0402592	0.6986417	0.0974576	0.0267582
900	0.6730018	0.1493045	1.0119664	0.2457902	0.4791868	1.0013511	0.0322082	0.6823333	0.1051421	0.0517308
950	0.6958459	0.1284605	1.0254298	0.3406362	0.5527131	0.9465161	0.0411921	0.6772073	0.1209608	0.0371691
1000	0.6411330	0.1051599	1.0421866	0.3468289	0.5092661	0.9947407	0.0340121	0.6651828	0.1423017	0.0515546

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.6771087	0.1570650	1.0167959	0.3986701	0.5446555	0.4908142	0.2572497	0.6254471	0.5633545	0.0505044
100	0.7033670	0.1572110	1.0113539	0.3583107	0.4733277	0.2734835	0.3013785	0.8391008	0.6121888	0.0693399
150	0.7535847	0.1586566	1.0372718	0.3958677	0.3816912	0.2631993	0.2552230	0.7715491	0.7058993	0.0657350
200	0.7392724	0.1799007	0.9617517	0.3783483	0.2725169	0.2394610	0.2830069	0.7199825	0.7408941	0.0571622
250	0.7760873	0.1507766	1.0743796	0.3235970	0.2428384	0.2172117	0.2603966	0.5627521	0.7653627	0.0534775
300	0.7059483	0.1742816	1.0031018	0.3239345	0.1808102	0.2868651	0.2971410	0.6706080	0.7295410	0.0493909
350	0.6605989	0.1694987	0.9755313	0.3424541	0.1855996	0.2658035	0.2520083	0.8060541	0.7527328	0.0832467
400	0.7921796	0.1733064	0.9768369	0.3534287	0.1908103	0.3297806	0.3132342	0.8062183	0.6803925	0.0643183
450	0.7579836	0.2257890	0.9735363	0.3538337	0.1883946	0.2438528	0.3103474	0.6773263	0.6988160	0.0822969
500	0.6119255	0.2068667	1.0454107	0.3317556	0.2137126	0.2730566	0.3145537	0.7309887	0.7232272	0.0612408
550	0.6921686	0.1990663	1.0168892	0.2608898	0.2791935	0.8090525	0.1019445	0.8180351	0.3265026	0.0549596
600	0.6897407	0.2139242	0.9648657	0.2455490	0.3602403	0.8645909	0.0351326	0.7610962	0.1752941	0.0536251
650	0.6518529	0.1346349	0.9968781	0.2731211	0.4341636	0.9428578	0.0273810	0.6727371	0.1367188	0.0648820
700	0.7232157	0.1590476	1.0847794	0.2636585	0.4606966	0.9886705	0.0222845	0.6765273	0.1324727	0.0552077
750	0.7374561	0.1190384	0.9021917	0.2646693	0.4523237	1.0199346	0.0184983	0.6859077	0.1233823	0.0493383
800	0.7349140	0.1372785	0.9755110	0.2972014	0.5067718	1.0398963	0.0428138	0.6331110	0.1432788	0.0469938
850	0.7239294	0.1616302	1.0645354	0.3286770	0.5224131	0.9493697	0.0249179	0.6578366	0.1417034	0.0611288
900	0.7340041	0.1616198	1.0753861	0.3480215	0.4632789	0.9715270	0.0238092	0.6078165	0.1068163	0.0311078
950	0.7780662	0.1623665	1.0167487	0.3533070	0.5448588	0.9666305	0.0286708	0.6494753	0.1000253	0.0456971
1000	0.7696999	0.1951734	1.0497729	0.3232705	0.5098146	1.0254849	0.0168245	0.5847543	0.0744201	0.0455046

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.7127245	0.0962784	0.9255856	0.3572530	0.5304442	0.9735548	0.0394145	0.6858615	0.1322453	0.0480887
100	0.7274133	0.1305903	1.0009513	0.3624540	0.5242052	0.9814876	0.0292644	0.6154196	0.1165193	0.0518712
150	0.8041335	0.1175656	0.9950169	0.3625368	0.5617390	1.0362881	0.0369917	0.6962865	0.1324722	0.0433462
200	0.8188249	0.1133661	0.9563513	0.4026731	0.5172351	1.0222799	0.0414658	0.6906771	0.1458323	0.0520645
250	0.7513658	0.1329730	0.9773504	0.3534409	0.5429781	1.0092908	0.0345935	0.6533694	0.1180130	0.0476987
300	0.7542812	0.1126460	1.0469152	0.3654120	0.5124704	0.9442201	0.0350336	0.6703852	0.1269400	0.0534737
350	0.7494340	0.1333272	0.9065570	0.3727601	0.5236757	0.9565456	0.0246990	0.6606855	0.1183923	0.0464770
400	0.7700042	0.1650317	0.9883469	0.3664334	0.4959799	1.0303891	0.0378848	0.6645128	0.1388345	0.0858781
450	0.7920173	0.1094572	1.0176229	0.3777667	0.5083693	1.0783292	0.0478622	0.6991198	0.1780778	0.0711386
500	0.7362027	0.1174775	0.9206089	0.4144311	0.5518648	1.0151002	0.0539131	0.7178828	0.1618426	0.0698219
550	0.6971635	0.1523500	0.9330437	0.4011090	0.5272849	1.0641412	0.0389650	0.6016584	0.1404634	0.0578718
600	0.6897625	0.2405743	0.9995075	0.3797611	0.5170583	1.0425312	0.0373476	0.5921754	0.1472481	0.0791167
650	0.5817931	0.1714483	1.0045233	0.3426597	0.5882987	1.0129517	0.0221417	0.6761546	0.1606664	0.0791697
700	0.6064325	0.2123907	1.0246838	0.3776989	0.6107087	1.0312445	0.0243265	0.6705508	0.1852359	0.0610512
750	0.6101616	0.1650869	1.0072268	0.3399066	0.5498204	1.0656145	0.0261426	0.7178097	0.1974976	0.0502751
800	0.6648877	0.1728376	0.9934986	0.3069139	0.5686793	1.0184710	0.0266576	0.6764289	0.1537657	0.0462608
850	0.6515715	0.2043865	0.9150896	0.2957921	0.5003473	1.0340258	0.0130424	0.7144399	0.1255585	0.0349428
900	0.6767376	0.2317365	0.9331761	0.2973795	0.5355912	0.9465681	0.0124364	0.6877147	0.1397286	0.0466661
950	0.6931240	0.2271841	1.0222010	0.2880663	0.5456136	0.8815924	0.0216620	0.7118341	0.1319497	0.0459678
1000	0.6881875	0.1739904	1.0213898	0.2672331	0.5381273	0.9043716	0.0216484	0.6559316	0.1132094	0.0391724

0	0.7658349	0.1949902	0.9488554	0.3605920	0.5786951	1.0237457	0.0324118	0.6592753	0.1355408	0.0634910
50	0.5672906	0.1286923	0.4919914	0.4619519	0.9171500	0.7784299	0.0221204	0.5743202	0.1501805	0.0366850
100	0.5736798	0.1386806	0.4152222	0.4608168	1.0082050	0.6338630	0.0237460	0.6484762	0.1484039	0.0486766
150	0.6594122	0.1698566	0.4541772	0.4354293	0.9057501	0.5819183	0.0239541	0.6199967	0.1081544	0.0543598
200	0.6398261	0.2089973	0.4194449	0.5038026	1.0965634	0.6981855	0.0287671	0.5983920	0.1062632	0.0365291
250	0.5986472	0.1785183	0.3804005	0.4795676	1.0379279	0.7417445	0.0125344	0.6252841	0.1146666	0.0508987
300	0.5284758	0.1758551	0.3705445	0.5030082	0.9328928	0.6505669	0.0135632	0.5752657	0.1129968	0.0455210
350	0.5967471	0.1698473	0.3380408	0.4919282	1.0190477	0.6434872	0.0114123	0.6135649	0.1078504	0.0739696
400	0.6138768	0.2064381	0.3749799	0.4548749	1.0153485	0.5959299	0.0110066	0.5649064	0.1209740	0.0573393
450	0.6044422	0.2247500	0.3682421	0.5674218	0.9205425	0.6497511	0.0202000	0.6098591	0.1933301	0.0600021
500	0.5743923	0.2429305	0.4032955	0.5163451	0.9818473	0.6872635	0.0120603	0.6485655	0.1736938	0.0502164
550	0.4809014	0.6071180	0.9748237	0.3527619	0.6563015	0.8679660	0.0156763	0.6689720	0.1524691	0.0475711
600	0.4349609	0.3774400	1.0091075	0.3248034	0.5753658	0.9825587	0.0270650	0.6856013	0.1151346	0.0470171
650	0.4477765	0.2204652	0.9553259	0.2547130	0.5322597	0.9967788	0.0239215	0.6752808	0.1275289	0.0416013
700	0.5284501	0.1835976	1.0248812	0.2161568	0.5912126	1.0255513	0.0285845	0.6451745	0.1004499	0.0471942
750	0.5906191	0.1715468	1.0493946	0.2239745	0.5202849	1.0182427	0.0250404	0.6845192	0.1184693	0.0485229
800	0.6389959	0.1907321	0.9541800	0.2468272	0.5675101	1.0221294	0.0277863	0.6674115	0.1474468	0.0443964
850	0.7318567	0.1344819	1.0721019	0.2783181	0.5089221	1.0018039	0.0374532	0.6927309	0.1180929	0.0580019
900	0.7904366	0.1452250	1.0730037	0.3660134	0.4679128	0.9467120	0.0290542	0.6981623	0.1164004	0.0641209
950	0.7854555	0.1760002	1.0233992	0.3650275	0.6185081	0.9478458	0.0245633	0.6990655	0.1275427	0.0460304
1000	0.7972455	0.1476824	1.0089472	0.3313022	0.5151482	0.9493508	0.0424884	0.6840313	0.1135477	0.0470181
