"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
350	0.6895357	0.6949149	0.6392544	0.5523208	0.5454979	0.3091804	0.0341938	0.4832175	0.8367903	0.1796457
400	0.6937416	0.6954258	0.6076129	0.6132761	0.5126952	0.3294041	0.0406729	0.4202759	0.8010847	0.1099581
450	0.7097813	0.6342815	0.8214553	0.7411713	0.5871653	0.3496336	0.0474278	0.4703634	0.7819053	0.1295728
500	0.7042718	0.7454549	0.7265298	0.6720537	0.5181811	0.3038286	0.0566672	0.4456764	0.7060737	0.1091672
550	0.6407051	0.7431901	0.3990908	0.6675625	0.5751931	0.4386059	0.0321916	0.4448967	0.6995595	0.0935141
600	0.4886190	0.8159377	0.3933718	0.6357856	0.6086180	0.3414943	0.0453326	0.4470527	0.6587458	0.1098937
650	0.4407329	0.6944130	0.3687202	0.5198816	0.5712619	0.1738036	0.0405422	0.5176463	0.8500135	0.1329965
700	0.4552416	0.7452207	0.2588474	0.4420720	0.5927469	0.1286862	0.0782601	0.3955317	0.7568670	0.1523845
750	0.3548558	0.5551542	0.2319934	0.5587401	0.5770062	0.1623854	0.0377257	0.5011199	0.7683550	0.2033334
800	0.5123708	0.5559976	0.3157492	0.6075270	0.6463521	0.1014033	0.0535468	0.4310305	0.7788384	0.1509437
850	0.5320563	0.5035680	0.4658837	0.6420878	0.7693095	0.0816412	0.0749803	0.4568589	0.8443494	0.2202231
900	0.4874569	0.5176024	0.3300596	0.4169357	0.6525302	0.1260524	0.0337671	0.4683757	0.8459093	0.2575676
950	0.4543045	0.5531056	0.1887864	0.4908712	0.5623881	0.1303639	0.0309696	0.4178612	0.8333726	0.2685269
1000	0.3725952	0.4067735	0.1650174	0.3902194	0.7723938	0.0519994	0.0347603	0.4498146	0.7541434	0.2450326

0	0.2683172	0.2612452	0.1712425	0.3254718	0.7306382	0.0836934	0.0272283	0.4109262	0.7013495	0.6298713
50	0.3919127	0.2949669	0.1146424	0.0752663	0.5665300	0.0459876	0.0044192	0.4626128	0.7869553	0.5091877
100	0.2723750	0.2471438	0.0452343	0.0361535	0.7928206	0.0323292	0.0001687	0.4018677	0.8340072	0.6096588
150	0.2982195	0.1838679	0.0141223	0.0541861	0.8727346	0.0494585	0.0006275	0.4203916	0.7531592	0.7652597
200	0.2654410	0.1467954	0.0198520	0.0470708	0.8149268	0.0154444	0.0020340	0.4223463	0.6800814	0.6567815
250	0.2876077	0.0382867	0.0149035	0.0693755	0.6243519	0.0328506	0.0000000	0.5639712	0.7504976	0.6642687
300	0.1775978	0.0421334	0.0249221	0.0305475	0.6700773	0.0283662	0.0004719	0.4707760	0.8736140	0.6465622
350	0.2282106	0.0706641	0.0202325	0.0561703	0.8042576	0.0502899	0.0014980	0.4450823	0.8389645	0.7996275
400	0.2220074	0.0742662	0.0221615	0.0716715	0.9427216	0.0116614	0.0004610	0.4498961	0.8399589	0.7494179
450	0.2368055	0.0521711	0.0277896	0.0349603	0.7372143	0.0265240	0.0000000	0.4207339	0.7432968	0.7525682
500	0.2547479	0.0301682	0.0495631	0.0339925	0.7315605	0.0433951	0.0006053	0.4714339	0.7997984	0.7649205
550	0.1541671	0.0347196	0.0570488	0.2384464	0.9243838	0.0290967	0.0288161	0.4399509	0.8689243	0.9144179
600	0.1174817	0.0640503	0.0648825	0.2686375	0.7708045	0.0482635	0.0484366	0.4299791	0.8912004	0.8668845
650	0.1587174	0.0866014	0.0946022	0.4651943	0.8410103	0.0634027	0.0330488	0.4363592	0.6824590	0.9192058
700	0.1851969	0.1202813	0.0572660	0.4401466	0.6487963	0.0540807	0.0161234	0.4251650	0.8112903	0.6934065
750	0.2531947	0.2112128	0.0811476	0.3193390	0.7615788	0.0305311	0.0342672	0.3908232	0.6975323	0.7920132
800	0.2849338	0.2051967	0.0972240	0.3375288	0.7833316	0.0354872	0.0665124	0.4997787	0.7774042	0.9477018
850	0.2336140	0.1240059	0.0864024	0.3140618	0.7629816	0.0314217	0.0480959	0.4930858	0.8481576	0.8581343
900	0.2094871	0.1017722	0.0637107	0.2288364	0.7142435	0.0403287	0.0381331	0.4538801	0.7045299	0.7397437
950	0.1862974	0.1340184	0.1051080	0.3918812	0.5954850	0.0303054	0.0180046	0.4653264	0.7394389	0.7563281
1000	0.2349646	0.1468473	0.0724154	0.3862032	0.8237298	0.0786261	0.0202663	0.4160017	0.6713278	0.6858883

0	0.2746520	0.2632988	0.1298526	0.3317589	0.8274998	0.0533191	0.0389859	0.4146915	0.7808555	0.6059282
50	0.5656827	0.1734466	0.0783530	0.1870173	0.6302139	0.1585161	0.0273352	0.4597841	0.6952690	0.7039092
100	0.7837623	0.1747974	0.0823637	0.2614913	0.6244504	0.1614733	0.0566104	0.5589917	0.8375521	0.7001553
150	0.7483647	0.1065299	0.0549079	0.2543590	0.7512223	0.1765072	0.0266707	0.5401754	0.7881907	0.8017455
200	0.7824467	0.0979856	0.0306719	0.1684309	0.6873501	0.1592240	0.0161502	0.5054581	0.8681066	0.6800122
250	0.7664221	0.0971823	0.0783892	0.2836885	0.6261191	0.1866742	0.0252903	0.4778091	0.6894282	0.7459293
300	0.6542776	0.0610776	0.0928815	0.2244049	0.7983942	0.1245639	0.0360873	0.4264162	0.7478614	0.7300921
350	0.6999041	0.0976856	0.0611220	0.3060788	0.5416237	0.1754490	0.0435226	0.5093236	0.7112485	0.7888056
400	0.7698699	0.0850209	0.0633963	0.2069649	0.5978956	0.1228879	0.0594843	0.4640301	0.6328753	0.6886898
450	0.6706630	0.1079172	0.0728600	0.2254506	0.6383360	0.1535215	0.0377053	0.4500825	0.7268614	0.5969571
500	0.8020124	0.0568413	0.0483030	0.3605358	0.5929442	0.1616937	0.0373410	0.4356348	0.7990529	0.7088591
550	0.4712793	0.0696768	0.0912997	0.2120382	0.6217453	0.0944209	0.0620260	0.5069435	0.6658631	0.6554211
600	0.4572853	0.1942684	0.0915709	0.3774573	0.7070753	0.0441693	0.0246374	0.4050048	0.7321678	0.6188545
650	0.3680837	0.1707349	0.1287978	0.3181438	0.7557798	0.0591806	0.0680754	0.3984105	0.9608307	0.9408173
700	0.4060865	0.2372068	0.1255478	0.3081917	0.7077977	0.0718324	0.0343597	0.4878293	0.7026361	0.6746489
750	0.3896220	0.1928405	0.1253450	0.4046069	0.7669528	0.0344329	0.0195215	0.4356198	0.6788119	0.6639052
800	0.2772848	0.3336174	0.1109714	0.3210868	0.7461426	0.0542086	0.0776447	0.5668457	0.6783288	0.6477743
850	0.3727514	0.2735552	0.1260697	0.4727901	0.7648344	0.0400456	0.0249983	0.4159027	0.7232578	0.6499848
900	0.3538990	0.2403820	0.1546843	0.4126169	0.6552569	0.0385876	0.0536399	0.5636904	0.7119797	0.6083805
950	0.3503200	0.3049835	0.2241089	0.4349209	0.7736026	0.0321313	0.0516910	0.4863498	0.8985350	0.5249732
1000	0.3836504	0.3386110	0.2177748	0.3240265	0.7711389	0.0346492	0.0563333	0.3892053	0.7239656	0.5708590

0	0.2616318	0.2886193	0.1358659	0.3060828	0.7892756	0.0671238	0.0262557	0.4386974	0.6488083	0.6916016
50	0.2658630	0.3294815	0.5211476	0.1714940	0.5848049	0.3410536	0.0049144	0.3968301	0.8255736	0.5162300
100	0.2706673	0.4196043	0.6999979	0.2049391	0.6338600	0.5450990	0.0146784	0.5032617	0.6936866	0.2008122
150	0.2769757	0.6804321	0.6811588	0.2451388	0.6128876	0.5723252	0.0029826	0.4257374	0.6770520	0.0990506
200	0.2059533	0.7691304	0.8466916	0.2728119	0.3976005	0.5912912	0.0018204	0.3279822	0.7410640	0.0530842
250	0.2536400	0.6768486	0.6930728	0.3309869	0.5019396	0.5578272	0.0023160	0.3929991	0.9703069	0.0653565
300	0.2472781	0.6558981	0.7989287	0.3426951	0.4334867	0.5721977	0.0032142	0.4691617	0.7257979	0.0452335
350	0.2452251	0.6085204	0.7239533	0.3806210	0.4405233	0.5510972	0.0062648	0.3883013	0.8003731	0.0473787
400	0.2781864	0.6327243	0.6646381	0.3466390	0.4268076	0.7339217	0.0003450	0.4615448	0.8294386	0.0474955
450	0.2560135	0.6163577	0.7800960	0.2770086	0.4782704	0.5943700	0.0005963	0.4771043	0.9480419	0.0432267
500	0.2434099	0.5887451	0.8067947	0.3332910	0.5212928	0.6343988	0.0000000	0.4163764	0.7359758	0.0329511
550	0.3664454	0.6235505	0.4455660	0.6863250	0.5490846	0.5124387	0.0155592	0.4372708	0.8674567	0.0181134
600	0.3889115	0.6135999	0.4638853	0.8346914	0.4835878	0.3032686	0.0280003	0.5430462	0.8272124	0.0849431
650	0.4132667	0.5744268	0.4895721	0.7524980	0.5189157	0.1912039	0.0396390	0.4447797	0.7628143	0.0843553
700	0.6550228	0.6579434	0.6170983	0.6781868	0.5811226	0.2389302	0.0821775	0.5303804	0.7032310	0.1167456
750	0.5280690	0.6477433	0.3765507	0.6651909	0.4703739	0.2205035	0.0503223	0.4959774	0.8571342	0.1469387
800	0.5023999	0.6989786	0.3044006	0.5952332	0.7517428	0.2447399	0.0524803	0.3826726	0.8115420	0.2434586
850	0.3815361	0.6621516	0.2288753	0.4823573	0.6968181	0.2190940	0.0263042	0.3419986	0.6886135	0.1676414
900	0.3590085	0.5449370	0.1764721	0.5958816	0.6204216	0.1535732	0.0652446	0.4163377	0.7389052	0.1961212
950	0.4888825	0.5333410	0.2984844	0.4673880	0.6266721	0.0857868	0.0345354	0.4948463	0.6334934	0.3111973
1000	0.5392181	0.4713856	0.1852324	0.4050797	0.6433827	0.0800920	0.0412575	0.5101088	0.7683957	0.3231069

0	0.3431684	0.2952129	0.1468064	0.4504027	0.8089819	0.0561089	0.0263969	0.3751516	0.7286620	0.6240166
50	0.2669913	0.2794166	0.1369306	0.3777392	0.7241004	0.0570219	0.0192100	0.3798814	0.6419614	0.7210975
100	0.3460899	0.3159260	0.1649252	0.3305218	0.7500361	0.0782849	0.0476045	0.3866405	0.7049418	0.7945446
150	0.2526501	0.4095657	0.1181345	0.3171770	0.7937211	0.0422638	0.0183164	0.4280200	0.7332206	0.7552829
200	0.2975026	0.3701413	0.1246355	0.3597527	0.7984988	0.0255800	0.0320578	0.3655645	0.7123889	0.7270372
250	0.2693590	0.3896055	0.1027186	0.3577206	0.7852603	0.0830020	0.0411390	0.4744161	0.8859326	0.6934246
300	0.3784371	0.3805281	0.1120327	0.2909643	0.7392434	0.0598848	0.0284997	0.5240603	0.9822178	0.4367268
350	0.2865109	0.4137499	0.1024604	0.3215414	0.6885623	0.0725447	0.0404609	0.5136926	0.7450229	0.4904126
400	0.1880497	0.4796856	0.1023735	0.2858225	0.6818749	0.0469527	0.0381886	0.4800425	0.7865715	0.6300431
450	0.2672893	0.3023498	0.0880972	0.3699210	0.6432855	0.0382237	0.0425525	0.5304401	0.6433118	0.8089242
500	0.2964482	0.3236189	0.1014375	0.4060369	0.8211221	0.0179091	0.0501560	0.3418729	0.7709075	0.6773790
550	0.2474603	0.3232893	0.1126137	0.3734920	0.6341664	0.0383523	0.0297095	0.4573078	0.7545700	0.6630951
600	0.2388904	0.3539151	0.1112796	0.2878776	0.7707270	0.0349060	0.0341416	0.4649038	0.6484838	0.6619596
650	0.2846284	0.2089379	0.0937315	0.4314563	0.8298190	0.0535855	0.0235588	0.4938033	0.8740728	0.7113625
700	0.2879609	0.2077767	0.0746961	0.2520524	0.6127321	0.0384235	0.0413406	0.5311218	0.7144463	0.9106126
750	0.1967434	0.2179267	0.0844358	0.2806124	0.6983752	0.0398245	0.0145416	0.5154085	0.6636378	0.7729122
800	0.3498112	0.2546109	0.0644619	0.3240773	0.7149410	0.0405405	0.0334808	0.4887890	0.7794891	0.6377032
850	0.3247385	0.2902072	0.0991537	0.4211413	0.6785187	0.0502962	0.0232626	0.4093239	0.6981566	0.6729141
900	0.3177828	0.2860651	0.1090041	0.4267687	0.7895465	0.0467224	0.0218865	0.4128525	0.6749824	0.5647808
950	0.4536398	0.3548325	0.1593164	0.4099545	0.7518706	0.0458699	0.0469989	0.5304201	0.7880657	0.6470997
1000	0.3380861	0.2509003	0.1422212	0.3722890	0.9181366	0.0371410	0.0460920	0.4158462	0.7541402	0.5898649

0	0.2496639	0.2737335	0.1428964	0.4356610	0.7687056	0.0908791	0.0289050	0.3548171	0.6985041	0.6546559
50	0.2891563	0.2824634	0.0452909	0.3247036	0.7492335	0.0759858	0.0418043	0.4584831	0.8560535	0.6266135
100	0.2727079	0.2803781	0.0970425	0.4123433	0.8587028	0.0532862	0.0360213	0.6037772	0.8607348	0.8689972
150	0.3891488	0.1910844	0.0885246	0.3403070	0.6860550	0.0481766	0.0352734	0.4022020	0.8242456	0.8305480
200	0.3097780	0.1986249	0.1678864	0.2804878	0.9144314	0.0356877	0.0237420	0.4685133	0.8939931	0.9582227
250	0.2824179	0.2609725	0.1190544	0.3150680	0.6829138	0.0384634	0.0423225	0.3999152	0.6740092	0.7890702
300	0.3388697	0.2284105	0.0941767	0.3014549	0.8489756	0.0920075	0.0200634	0.4463785	0.8164908	0.6526797
350	0.3268278	0.1742438	0.1389098	0.4069038	0.6740328	0.0425743	0.0483220	0.5032757	0.7488563	0.6723275
400	0.3242203	0.2509330	0.0918157	0.4465283	0.8405866	0.0462517	0.0521774	0.3940365	0.6928264	0.6910076
450	0.3430736	0.3214289	0.1454241	0.3219214	0.7453233	0.0396916	0.0505243	0.3870114	0.8469763	0.6741218
500	0.3169358	0.3855332	0.0822679	0.3737372	0.7141410	0.0553361	0.0560184	0.4389278	0.7244340	0.5590509
550	0.2805527	0.2991999	0.1462760	0.3173374	0.7012789	0.0401622	0.0658817	0.4255383	0.7112938	0.5624598
600	0.2605875	0.2238421	0.1100231	0.3864430	0.7957728	0.0304900	0.0407586	0.3852897	0.7246358	0.6925674
650	0.3199161	0.2156072	0.1409406	0.2543325	0.6577922	0.0766742	0.0393219	0.3759436	0.7340243	0.8249872
700	0.2891652	0.2422642	0.0914071	0.3354397	0.7117722	0.0918218	0.0255320	0.4573522	0.7059517	0.6638040
750	0.2397785	0.2521967	0.1703855	0.3252019	0.7959224	0.0318216	0.0153073	0.5202591	0.7729838	0.8369768
800	0.2924106	0.1856819	0.1225002	0.4807776	0.7439918	0.0323960	0.0266070	0.4669913	0.7442038	0.8253620
850	0.3316132	0.2027918	0.1103332	0.4045356	0.6673416	0.0724754	0.0642177	0.4243837	0.7689198	0.7673187
900	0.2794645	0.2538235	0.1417993	0.4447956	0.8607053	0.0637349	0.0130129	0.4741957	0.8369035	0.7627911
950	0.3696407	0.3236968	0.1874803	0.4625424	0.6830707	0.0769983	0.0327457	0.3723933	0.8264196	0.5799627
1000	0.3120163	0.3083111	0.2139240	0.3632844	0.7191754	0.0816087	0.0428545	0.5201687	0.8037812	0.7237013

0	0.2417698	0.2522989	0.1457054	0.4156007	0.7814109	0.0469452	0.0398972	0.4411387	0.7543814	0.6663344
50	0.3123586	0.6266414	0.1114504	0.3131340	0.5694184	0.2076473	0.0064012	0.4881962	0.8236903	0.7149568
100	0.3224628	0.6292992	0.1113465	0.3710633	0.5728957	0.1793648	0.0025138	0.4640794	0.7859663	0.8957240
150	0.3503730	0.8608611	0.1917728	0.5250102	0.5873195	0.2038046	0.0008747	0.4460503	0.8006859	0.8196409
200	0.5055209	0.8083740	0.2613336	0.6918534	0.4254601	0.2765424	0.0020684	0.5263442	0.8184036	0.5387176
250	0.6312187	0.7691093	0.2850174	0.7892270	0.4749300	0.2047307	0.0001482	0.5141284	0.7718430	0.4134281
300	0.3949329	0.7286923	0.3418334	0.7236087	0.4308659	0.3229854	0.0010093	0.5146005	0.7110315	0.3000578
350	0.4507451	0.7601519	0.3398872	0.7485138	0.3707726	0.3088660	0.0064550	0.4399124	0.7762209	0.2191481
400	0.5366052	0.7278471	0.3637569	0.7039013	0.5076352	0.2930999	0.0004649	0.3849788	0.7391486	0.1677947
450	0.5743302	0.6907560	0.4727399	0.8951476	0.3757526	0.3199108	0.0013073	0.4485908	0.8822059	0.1357227
500	0.6414947	0.6300144	0.3709935	0.7281051	0.4057930	0.3484795	0.0011259	0.4986979	0.7760536	0.1456016
550	0.5383981	0.5655284	0.3932338	0.7515164	0.3981103	0.1920693	0.0388098	0.4856139	0.8637769	0.1162726
600	0.5105714	0.7269937	0.4207745	0.6455862	0.5721782	0.1936572	0.0740454	0.4297784	0.8620466	0.1381368
650	0.3855839	0.6954669	0.4107149	0.5737408	0.6330342	0.1897097	0.0536688	0.4813478	0.7722695	0.1611544
700	0.4823952	0.5831491	0.3878722	0.6057343	0.6711108	0.1512029	0.0877566	0.4435959	0.6427398	0.1671214
750	0.5202316	0.5686582	0.3325242	0.5417390	0.5431301	0.1220388	0.0584282	0.4590034	0.7105766	0.2069540
800	0.5516826	0.6159436	0.4084860	0.5048354	0.5987633	0.1553352	0.0351597	0.4606140	0.7339082	0.1785896
850	0.4068736	0.6099940	0.3309849	0.3947317	0.6222068	0.1305980	0.0261649	0.4522101	0.7953448	0.2119868
900	0.3852028	0.5195032	0.2515607	0.4318082	0.7329863	0.1281307	0.0355501	0.5399372	0.7662395	0.1767687
950	0.4732307	0.4494129	0.1160177	0.3864544	0.6775345	0.0699524	0.0416168	0.5235984	0.6861783	0.1939240
1000	0.3985686	0.4568112	0.1774366	0.4961516	0.7798351	0.1205008	0.0376475	0.5592987	0.8324465	0.2608844

0	0.2589774	0.2808003	0.1326057	0.2634936	0.6724712	0.0568612	0.0280907	0.3732959	0.6700201	0.7155838
50	0.4166153	0.2684772	0.3396530	0.2416281	0.7541254	0.0344964	0.0676168	0.4943701	0.7916724	0.7248301
100	0.4936916	0.4644976	0.5100411	0.2047098	0.7509069	0.1590540	0.0220726	0.4663129	0.6758412	0.3407191
150	0.4410289	0.7556549	0.6737975	0.1239662	0.7202347	0.1578626	0.0483015	0.4581889	0.8057695	0.2255840
200	0.5862761	0.6124368	0.6433317	0.1202450	0.7149557	0.2492186	0.0325285	0.4846917	0.7061460	0.3614071
250	0.4967263	0.5939537	0.7219366	0.1530022	0.7075583	0.3139945	0.0287440	0.4648901	0.8456605	0.1788893
300	0.3914175	0.7042846	0.6622447	0.1159706	0.5272801	0.2743831	0.0321244	0.5299381	0.7075352	0.2040491
350	0.5230549	0.6756808	0.7684237	0.1864009	0.7679409	0.4001432	0.0296169	0.4749894	0.8050688	0.1661915
400	0.4841453	0.7270183	0.6832062	0.1945839	0.6993173	0.3406649	0.0360710	0.5006232	0.7126503	0.1067469
450	0.5729990	0.7935260	0.7453999	0.1785843	0.4901548	0.3505602	0.0363369	0.4086526	0.7450591	0.0922211
500	0.5034052	0.7107378	0.6365294	0.2238561	0.6156204	0.4045880	0.0289887	0.5833370	0.7213653	0.0794041
550	0.4724274	0.8634950	0.2566347	0.4558635	0.6283391	0.3507446	0.0503392	0.4126209	0.7231294	0.1439812
600	0.3814725	0.5417150	0.2380996	0.5818039	0.6293148	0.1930538	0.0186892	0.3464880	0.7719620	0.1154379
650	0.3896763	0.5808707	0.2990241	0.5091782	0.6444817	0.1435516	0.0193089	0.5097305	0.7517827	0.1654846
700	0.4578174	0.4933415	0.2108719	0.4646115	0.6691432	0.1271051	0.0199695	0.4806310	0.9197433	0.2140045
750	0.4787694	0.5082688	0.2428382	0.4012368	0.7586427	0.1101688	0.0276061	0.4782811	0.8138844	0.2658735
800	0.3356177	0.3878873	0.1975881	0.4565987	0.6457720	0.0419142	0.0528571	0.4084687	0.8169427	0.3567307
850	0.4783383	0.3303417	0.2290764	0.5539393	0.6224600	0.1421463	0.0282220	0.4444614	0.9100313	0.4077726
900	0.5049191	0.4394570	0.2409829	0.5261552	0.7376014	0.0358611	0.0317887	0.4900262	0.7721116	0.3988620
950	0.5176727	0.3875315	0.2422094	0.5351760	0.7229382	0.0548051	0.0242383	0.4334629	0.6072704	0.2634579
1000	0.5224562	0.5003973	0.2309259	0.5214066	0.6539493	0.0782315	0.0394147	0.4552083	0.7034372	0.2886840
