"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
450	0.5335785	0.3492122	0.7497356	0.3865322	0.3262189	0.5342769	0.1766029	0.4967225	0.5623354	0.7208984
500	0.6284566	0.4300998	0.5572367	0.3339759	0.2380291	0.5528325	0.2381356	0.4829940	0.4322978	0.7497514
550	0.6722396	0.4659596	0.6324192	0.4984829	0.3465397	0.4942348	0.3342496	0.5295081	0.4313695	0.6776559
600	0.5581112	0.5440954	0.8294229	0.5095842	0.3361109	0.3233438	0.5056292	0.3771255	0.4709437	0.7690259
650	0.6032556	0.4385960	0.6774937	0.5682838	0.3706058	0.3116499	0.4066640	0.3535230	0.4985973	0.7604452
700	0.4643365	0.3669788	0.8739045	0.5747888	0.3649585	0.2654194	0.4353443	0.4521749	0.4319001	0.6370064
750	0.4490445	0.2946852	0.8119364	0.4788714	0.3588760	0.3362190	0.4044329	0.5040576	0.4307361	0.6095553
800	0.4823490	0.2704611	0.6618529	0.4000025	0.3894016	0.3429653	0.3029199	0.4416436	0.4403671	0.5838098
850	0.5765513	0.3956790	0.6782957	0.6883774	0.3502706	0.5873033	0.2911089	0.5282995	0.5487884	0.7906998
900	0.5821528	0.2384219	0.7199790	0.4985756	0.2876374	0.4102170	0.2190131	0.4156524	0.5565889	0.6940273
950	0.4811822	0.2704919	0.8772925	0.5267895	0.2703829	0.4555680	0.2353400	0.4769624	0.4360117	0.7848481
1000	0.5879212	0.4008450	0.7882235	0.4663950	0.2050299	0.4246637	0.1862056	0.4980729	0.4204358	0.9686522

0	0.5772871	0.2572746	0.6725336	0.5381865	0.3736514	0.4111336	0.3860418	0.4667450	0.5090493	0.7982855
50	0.5775694	0.3425005	0.7568250	0.4728115	0.4574101	0.3446840	0.3279459	0.3857298	0.6441080	0.8048012
100	0.6739256	0.3039724	0.8001284	0.4888748	0.4228415	0.2145604	0.4588575	0.4451192	0.5309045	0.6057027
150	0.5654506	0.4452520	0.6886059	0.4561621	0.3784099	0.1346667	0.5625343	0.4241955	0.6536831	0.6888574
200	0.5335507	0.4053195	0.6885988	0.5994903	0.4348598	0.1540924	0.3937374	0.3625514	0.6468565	0.6687115
250	0.6038085	0.4104480	0.7252216	0.6253291	0.4870251	0.1218973	0.4822271	0.4912503	0.4222196	0.6644506
300	0.6295226	0.3125856	0.8557307	0.5424289	0.5133913	0.1342746	0.5564512	0.4227786	0.4432613	0.5656986
350	0.6611316	0.2855197	0.6049651	0.5615296	0.4020105	0.1546824	0.4293992	0.3855417	0.5830796	0.6783279
400	0.5509632	0.3010809	0.7440820	0.4771120	0.3871926	0.1067235	0.4244642	0.4284998	0.4749606	0.6703755
450	0.5456525	0.3098468	0.5378985	0.5290353	0.4464816	0.1364873	0.3481347	0.4158272	0.5773482	0.6254498
500	0.5067976	0.4588361	0.8613177	0.5749006	0.3199328	0.1689413	0.3844720	0.4361006	0.4701060	0.8480205
550	0.5049056	0.4004434	0.7111243	0.4240129	0.2703852	0.2022703	0.4356638	0.3632646	0.4049920	0.7909718
600	0.4570178	0.3604273	0.7281501	0.6043120	0.4683457	0.1693152	0.5392171	0.5107427	0.4498025	0.7531316
650	0.4474009	0.3145026	0.8106387	0.5868462	0.4227927	0.1624248	0.3586636	0.4515413	0.4299479	0.7781578
700	0.6107593	0.3049734	0.8615036	0.5316873	0.5230547	0.1633115	0.2739408	0.4096433	0.5846632	0.8473911
750	0.4988385	0.2119567	0.8756312	0.6079215	0.3033109	0.3860673	0.2175062	0.4435828	0.6217962	0.6683211
800	0.6020710	0.3265663	0.8388642	0.5498225	0.2943204	0.4525032	0.2687895	0.3750045	0.4316998	0.7231960
850	0.5312514	0.4009821	0.6721235	0.5731236	0.3115501	0.4624364	0.4481808	0.5226686	0.6073041	0.6469325
900	0.4591407	0.3487482	0.7212133	0.5687273	0.4011720	0.4211742	0.4539227	0.3945433	0.5011625	0.7166108
950	0.5859678	0.5555318	0.5719879	0.4967237	0.3723522	0.2157691	0.4081498	0.3977358	0.5089179	0.6794247
1000	0.4684342	0.4347686	0.5917064	0.4475708	0.4001773	0.2916551	0.3275611	0.4018810	0.3702227	0.6538980

0	0.5709860	0.3164096	0.6694977	0.5811164	0.3881869	0.3837427	0.4585549	0.5037534	0.4530371	0.7148570
50	0.3812844	0.3355513	0.6575858	0.4883904	0.4166103	0.3500536	0.3115505	0.2806709	0.3456045	0.7630325
100	0.2288819	0.2770525	0.6496857	0.4837191	0.2785469	0.2704456	0.3945621	0.4263658	0.4266919	0.7654299
150	0.2433476	0.3010994	0.6568651	0.5578046	0.4108938	0.2955247	0.4720696	0.3242046	0.5233250	0.8132207
200	0.1920518	0.2349230	0.7751056	0.3984276	0.3331228	0.2745608	0.4170432	0.4310636	0.4384879	0.8173357
250	0.2604766	0.1814359	0.6547556	0.4141199	0.3618208	0.4119110	0.3933160	0.4482478	0.4932473	0.7683015
300	0.2767261	0.2786174	0.6699316	0.5096727	0.3738762	0.3631359	0.3524503	0.5484687	0.4926799	0.6363556
350	0.2641571	0.2680550	0.7091531	0.5221731	0.3604940	0.3352162	0.3156218	0.4790709	0.5302756	0.7337780
400	0.2592139	0.2314976	0.8819671	0.5003318	0.2722097	0.3969217	0.3667539	0.4778560	0.4472978	0.8521479
450	0.2535903	0.2362933	0.7618879	0.4266432	0.3353843	0.5011573	0.3236134	0.4801932	0.4960494	0.8009913
500	0.3432913	0.2002590	0.6123128	0.4120310	0.4364909	0.3617634	0.3647264	0.5870279	0.5018807	0.8870475
550	0.4975232	0.4242415	0.7178835	0.5465263	0.3469892	0.2951673	0.4294264	0.3997321	0.4542159	0.8315400
600	0.5144311	0.4308905	0.6571525	0.5360051	0.4160982	0.2872096	0.3312963	0.4052962	0.5159770	0.8986779
650	0.5611771	0.4083450	0.6696943	0.6076405	0.3581602	0.4141800	0.3040708	0.4407568	0.4615623	0.7686450
700	0.5502511	0.4832827	0.6884413	0.4350290	0.3233315	0.3530795	0.3721867	0.4405451	0.5653837	0.6340509
750	0.4824418	0.4058831	0.7788313	0.5096624	0.2668588	0.3068927	0.3604220	0.4159091	0.4571863	0.7943652
800	0.5867617	0.3558974	0.7146163	0.5666476	0.4095937	0.2972450	0.3353809	0.4344571	0.3867039	0.7909026
850	0.6233407	0.3522440	0.6759736	0.4382636	0.3917644	0.3147433	0.3474029	0.3722813	0.4491943	0.8250771
900	0.6312362	0.4057610	0.6144999	0.4652231	0.3742461	0.3547444	0.4475166	0.4400923	0.3883826	0.8484071
950	0.5382749	0.3833763	0.7523108	0.5309322	0.3830950	0.2981833	0.4672632	0.3656175	0.5113522	0.8414995
1000	0.5378381	0.3520216	0.7089286	0.5806840	0.3191824	0.3386897	0.4178726	0.4883552	0.5226355	0.7721430

0	0.5889949	0.2630293	0.7082814	0.5228219	0.3610436	0.3331594	0.3819384	0.4609329	0.4051727	0.7922782
50	0.5171597	0.2154236	0.6438415	0.5244128	0.3548960	0.3001309	0.5587478	0.5639902	0.4146202	0.5633075
100	0.5976958	0.2163180	0.7556172	0.6497640	0.4102529	0.2046784	0.4636917	0.4313568	0.5906126	0.6466481
150	0.5880405	0.2127169	0.7134219	0.5114916	0.4124247	0.2747908	0.4829000	0.4573100	0.4573626	0.8093643
200	0.6438640	0.2315115	0.7117806	0.6103723	0.4263546	0.2948446	0.3989354	0.4828531	0.4992777	0.7799592
250	0.6653943	0.1366926	0.6656598	0.5511384	0.3574582	0.3695538	0.4370167	0.3501320	0.4680659	0.6380699
300	0.6984925	0.1908522	0.8335640	0.6497556	0.4055751	0.2022793	0.4983929	0.4419822	0.5194760	0.8207666
350	0.6956369	0.1938889	0.7250980	0.5087498	0.4320085	0.2699726	0.3723746	0.4192045	0.5342078	0.7046880
400	0.6853064	0.2804153	0.6590431	0.5485274	0.4653152	0.3128581	0.2919383	0.4683677	0.4065301	0.6482338
450	0.4567441	0.1962301	0.8032173	0.6165764	0.2916819	0.3497436	0.5023023	0.3548788	0.5429216	0.7465047
500	0.6061287	0.2178386	0.7693049	0.5918307	0.3783989	0.2435436	0.4642731	0.4396100	0.4098290	0.7548286
550	0.7548213	0.3150269	0.7489132	0.6431270	0.3166401	0.3148713	0.4005615	0.4265899	0.4537924	0.6805847
600	0.5582676	0.3514629	0.9026143	0.4438958	0.2297583	0.2907730	0.2947817	0.4523449	0.4160939	0.7808181
650	0.5667362	0.3341430	0.7498078	0.4147309	0.2282749	0.4306453	0.2918485	0.4596148	0.5183943	0.8427030
700	0.5330536	0.3688644	0.6732991	0.4254665	0.2153376	0.3791346	0.2281212	0.4151827	0.4100280	0.8290516
750	0.5520880	0.3672667	0.6196120	0.2953081	0.2377342	0.4656727	0.3361305	0.5040978	0.5537465	0.7989270
800	0.5587222	0.4209363	0.6617364	0.4772039	0.3076101	0.4039065	0.3574394	0.3325140	0.4831038	0.7387231
850	0.5033541	0.4510062	0.6457417	0.4676226	0.3880647	0.3277697	0.4889894	0.3982826	0.4746833	0.8221849
900	0.4862362	0.3939357	0.6999344	0.6211469	0.3760720	0.2932569	0.5070296	0.3615065	0.4729386	0.6747486
950	0.5113898	0.4042068	0.8172593	0.4910227	0.5479562	0.2080046	0.5078367	0.4122735	0.4710921	0.7959858
1000	0.4719860	0.3408820	0.5897271	0.5483040	0.5625109	0.2682100	0.5375537	0.5896048	0.5491833	0.8840424
